학과_계열,n,universities,admission_median,admission_mean,A_median,CD_median,employment_median,lift_vs_overall_median
해양산업경찰,1,1,55.33,55.33,34.51504639422399,22.72224102433934,26.31578947368421,-17.67
행정・경찰공공,1,1,55.3,55.3,41.83747342472881,9.016720297003312,,-17.700000000000003
문예창작,4,4,55.129629629629626,56.489814814814814,35.26449485607901,18.649676935112055,43.08823529411765,-17.870370370370374
건축・인테리어디자인,1,1,55.12,55.12,0.0,7.6923076923076925,,-17.880000000000003
방송영화영상,1,1,55.0,55.0,44.35724549574445,11.480785527430823,75.75757575757575,-18.0
뷰티스타일,1,1,55.0,55.0,53.333333333333336,10.0,,-18.0
영화영상,4,4,54.913,59.614,40.17445637722799,11.082402065118306,70.83333333333334,-18.087000000000003
통신공,1,1,54.830000000000005,54.830000000000005,26.139986977331155,23.73381396379161,77.27272727272727,-18.169999999999995
첨단해양모빌리티,1,1,54.75,54.75,52.86585365853659,12.439024390243905,,-18.25
실내디자인,1,1,54.67,54.67,31.832298136645964,20.693905279503102,90.9090909090909,-18.33
부동산국토정보,1,1,54.53,54.53,31.99102049602534,25.512016236911297,,-18.47
레저해양스포츠,1,1,54.5,54.5,50.11600623513004,9.293215194027402,58.97435897435897,-18.5
미술교육과,1,1,54.5,54.5,63.8647342995169,8.57487922705314,31.57894736842105,-18.5
바이오헬스케어,1,1,54.5,54.5,28.678929765886288,31.563545150501675,,-18.5
화학생명과,1,1,54.45478260869565,54.45478260869565,56.65584415584416,14.448051948051948,50.0,-18.545217391304348
일본어일본,2,2,54.2151675485009,54.2151675485009,32.4505214649527,29.756110706874715,41.57303370786517,-18.7848324514991
디자인비즈니스,1,1,54.17,54.17,33.34630956088446,22.063220180629088,,-18.83
법행정경찰,1,1,54.17,54.17,30.099520370224763,31.038785986273822,43.47826086956522,-18.83
호텔항공관광경영,1,1,54.0,54.0,26.48909913615796,31.783216783216783,,-19.0
의료재활,1,1,53.8,53.8,41.39824899561088,14.235038666078353,,-19.200000000000003
한식조리,1,1,53.8,53.8,35.15403573629082,22.28449000168039,77.77777777777777,-19.200000000000003
의생명과,1,1,53.67999999999999,53.67999999999999,30.047095761381478,21.22448979591837,,-19.320000000000007
해양경찰,3,3,53.67,51.94,38.55218855218856,21.127946127946128,54.0528233151184,-19.33
실내건축,4,4,53.375,52.019999999999996,42.03279266261379,12.303420821565123,70.03205128205127,-19.625
인문문화,1,1,53.17,53.17,12.5,65.0,,-19.83
기독교,5,5,53.0,56.249555555555546,35.38461538461539,17.51810043529841,60.0,-20.0
경제금융물류,1,1,53.0,53.0,14.107142857142858,25.17857142857143,,-20.0
항공교통관리,1,1,52.925170068027214,52.925170068027214,40.57138904261207,22.29062903523335,,-20.074829931972786
아트앤패션디자인,1,1,52.83,52.83,44.28003508837418,12.447787379383714,63.888888888888886,-20.17
스마트공건축토목공학,1,1,52.81,52.81,45.72000843348091,23.37128399746996,,-20.189999999999998
글로컬문화,1,1,52.67,52.67,0.0,0.0,,-20.33
메디컬IT융합공,1,1,52.524736842105256,52.524736842105256,37.333333333333336,21.434343434343432,58.62068965517241,-20.475263157894744
외식서비스경영학,1,1,52.5,52.5,38.46686207458069,19.63958095858438,66.66666666666667,-20.5
한국무용,1,1,52.5,52.5,24.807692307692307,33.17307692307692,75.0,-20.5
패션디자인,10,10,52.42,51.47965306122448,44.75352916182003,14.052092721817493,60.60606060606061,-20.58
경찰행정・범죄심리,1,1,52.4,52.4,42.69237700486575,14.892322941070464,,-20.6
공예디자인,1,1,52.33,52.33,47.97195402011151,7.05383718480603,56.0,-20.67
디지털금융,1,1,52.33,52.33,42.91666666666667,17.5,,-20.67
철도운전관제,1,1,52.3,52.3,46.48651849512455,11.395621965181004,,-20.700000000000003
국제스포츠,1,1,51.93,51.93,28.125,43.75,71.42857142857143,-21.07
디자인,7,7,51.8,50.024149659863944,40.43567574196713,11.515546085858585,59.57446808510638,-21.200000000000003
만화애니메이션,2,2,51.70875,51.70875,41.98908368516608,15.611964836049248,39.677177177177185,-21.291249999999998
전자·정보통신공,1,1,51.7,51.7,30.232558139534884,21.49185255497548,100.0,-21.299999999999997
미디어영상,2,2,51.54,51.54,37.301694009850785,10.323478016804287,61.90476190476191,-21.46
반려동물산업,1,1,51.5,51.5,41.231297827589465,18.375987628845472,68.42105263157895,-21.5
스마트에너지기계공,1,1,51.5,51.5,18.88320545609548,32.90707587382779,,-21.5
식품생명과,1,1,51.5,51.5,66.66666666666667,33.333333333333336,65.21739130434783,-21.5
지구해양과,1,1,51.33,51.33,33.162660081826324,26.484615198392525,60.0,-21.67
웹툰애니메이션,1,1,51.3,51.3,32.20887492009376,16.605849137012573,,-21.700000000000003
사회체육,2,2,51.165,51.165,45.482543203616274,18.570238556659444,67.0608108108108,-21.835
AI수리,1,1,51.0,51.0,38.52736342981329,11.733181863084068,27.272727272727277,-22.0
조경산림,1,1,51.0,51.0,27.405970149253733,33.51044776119403,,-22.0
인테리어재료공,1,1,50.83,50.83,32.14848248203201,27.997643975592645,,-22.17
생활조형디자인,1,1,50.5,50.5,43.17523035704348,19.885358116756635,53.333333333333336,-22.5
어문,1,1,50.33,50.33,34.50978767751572,13.530995912996287,53.9568345323741,-22.67
디자인예술,1,1,50.0,50.0,60.409624413145536,8.316901408450704,,-23.0
스마트바이오,1,1,49.83,49.83,41.22430539868986,20.61215269934493,,-23.17
호텔관광경영학,2,2,49.815,49.815,36.90849184225744,20.681653230328774,60.591364205256575,-23.185000000000002
기계자동차융합공,1,1,49.71,49.71,25.36824877250409,37.31587561374795,,-23.29
스마트공전기에너지공학,1,1,49.6725,49.6725,35.51477261268529,35.72148835333266,,-23.3275
방사선화,1,1,49.5,49.5,3.571428571428572,57.142857142857146,,-23.5
의료심리,1,1,49.5,49.5,33.759469696969695,26.23106060606061,,-23.5
정보경영,1,1,49.5,49.5,30.28300130329548,20.671197169986968,,-23.5
소재디자인공,1,1,49.46375,49.46375,41.92708333333333,14.360119047619047,68.18181818181819,-23.536250000000003
호텔카지노관광,1,1,49.1,49.1,38.37876195660627,16.327086087565128,95.83333333333331,-23.9
스포츠재활,2,2,49.085,49.085,44.13076991109361,16.875304192698614,76.58569500674764,-23.915
운동처방,2,2,48.6,48.6,30.55272216983792,27.741469270095262,75.9600614439324,-24.4
미래모빌리티공,1,1,48.33,48.33,33.46521313081823,18.5203331700147,,-24.67
스마트팜생명과,1,1,48.2,48.2,26.39873916469661,35.07683215130024,,-24.799999999999997
해양식품공,1,1,48.17,48.17,52.88511147963885,20.807536392113505,,-24.83
첨단에너지공,1,1,48.0,48.0,28.18964882573805,23.67849517779577,,-25.0
무대패션,1,1,47.79999999999999,47.79999999999999,27.60794826922838,29.73774683198669,72.22222222222223,-25.20000000000001
공연기획경영,1,1,47.67,47.67,63.78887643597646,12.377416643317456,72.72727272727273,-25.33
행정・언론,1,1,47.5,47.5,36.19813916375284,21.39227737902118,53.94736842105263,-25.5
스마트공기계자동차공학,1,1,47.455,47.455,39.90196078431373,19.77124183006536,,-25.545
항공정비,4,4,47.41670068027211,54.20835034013605,37.445725669414344,19.846682792593775,63.63636363636363,-25.583299319727892
음악,3,3,47.0,57.0,40.57332419133661,11.969205834683954,69.5,-26.0
배터리・자동차공,1,1,46.53061224489796,46.53061224489796,0.0,0.0,,-26.46938775510204
경호비서,1,1,46.5,46.5,47.0707455654102,11.937014966740575,60.0,-26.5
생명환경,1,1,46.5,46.5,40.61221707117535,17.584497665987584,0.0,-26.5
원불교,1,1,46.5,46.5,61.71266233766234,6.904761904761905,,-26.5
뷰티,1,1,46.1075,46.1075,51.45767474534598,21.72462240955392,72.09302325581395,-26.8925
바이오제약공,1,1,46.0,46.0,24.73536339642989,28.538184294917272,50.0,-27.0
문화재보존,1,1,45.6,45.6,47.94117647058823,8.212669683257918,55.55555555555556,-27.4
해양스포츠과,1,1,45.5,45.5,47.32543017206883,17.517507002801118,,-27.5
에너지・전기공,1,1,45.3,45.3,29.506493506493506,23.077922077922075,,-27.700000000000003
소방행정,2,2,45.085,45.085,39.6754692493451,23.110154101692416,50.16666666666667,-27.915
전기자동차공,1,1,44.87,44.87,38.88888888888889,1.851851851851852,,-28.130000000000003
해양토목공,1,1,44.83,44.83,38.46486175115207,24.97119815668203,90.9090909090909,-28.17
보건행정,7,7,44.75,50.57285714285714,34.681494792430684,21.285114151665653,70.96774193548387,-28.25
자동차소재부품공학,1,1,44.7,44.7,52.0,7.666666666666667,,-28.299999999999997
에너지과,1,1,44.67,44.67,32.205745043115286,24.33459658373153,52.94117647058823,-28.33
가족아동복지,1,1,44.5,44.5,37.76665174908629,24.26779543024788,73.07692307692308,-28.5
보건의료・사회복지,1,1,44.145,44.145,50.37912578055308,20.74041034790366,,-28.854999999999997
해양수산경영,1,1,44.0,44.0,31.404043201329277,29.192052063140405,100.0,-29.0
철도건설안,1,1,43.7,43.7,62.4785127756242,8.563711391771914,85.45454545454545,-29.299999999999997
항공물류,1,1,43.53741496598639,43.53741496598639,30.29039677975848,25.89131684876366,,-29.462585034013607
보건안,1,1,43.5,43.5,48.43853820598007,20.730897009966775,60.9375,-29.5
패션디자인산업,1,1,43.5,43.5,43.26402974983097,13.209939148073024,50.0,-29.5
호텔항공외식경영,1,1,43.330000000000005,43.330000000000005,35.15797352663095,21.75189095493224,,-29.669999999999995
연극,1,1,43.33,43.33,54.889699496265415,5.103724658180104,75.0,-29.67
보건의료정보,1,1,43.3,43.3,37.49850831762095,22.0518389460369,,-29.700000000000003
해양생명과,2,2,43.0,43.0,28.60114260670238,31.174168804558903,92.3076923076923,-30.0
빅데이터응용통계,1,1,43.0,43.0,27.711323763955345,31.25427204374573,35.483870967741936,-30.0
기악과,1,1,42.5,42.5,29.094560905802624,12.398613835637317,61.70212765957447,-30.5
휴먼헬스케어,1,1,42.17,42.17,28.45278931215021,40.26126428184561,,-30.83
역사문화,3,3,42.0,56.46,47.5609756097561,13.797909407665506,57.142857142857146,-31.0
미디어광고콘텐츠,1,1,41.67,41.67,30.799540630445115,30.886662442578803,,-31.33
성악과,2,2,41.5,41.5,50.664725385399215,4.032933913883719,50.45454545454545,-31.5
호텔・의료관광경영,1,1,41.49659863945578,41.49659863945578,35.93063402385437,24.019146264908976,,-31.503401360544217
영상제작,1,1,41.33,41.33,30.218113534594828,33.07904810053445,,-31.67
항공서비스무역,1,1,41.3,41.3,37.674156637220605,8.998339953755854,,-31.700000000000003
영상애니메이션,2,2,41.0,41.0,42.76318181182623,13.133554177242212,45.45454545454545,-32.0
IT소프트웨어,1,1,41.0,41.0,37.552633457036826,23.900942049671716,59.523809523809526,-32.0
광기술공,1,1,41.0,41.0,27.641424811453252,21.66517166900752,60.71428571428572,-32.0
환경・토목・건축,1,1,41.0,41.0,39.42003030720485,20.20181843229095,,-32.0
외식산업,1,1,40.33,40.33,27.133427213518747,22.355219151557822,,-32.67
광고홍보영상미디어,1,1,40.13605442176871,40.13605442176871,46.58652085622025,8.407403708512268,,-32.86394557823129
공연영상,1,1,39.6,39.6,43.09812434624368,15.627104558024904,65.75342465753425,-33.4
해양환경공,1,1,39.33,39.33,34.92788539274973,27.634770235746856,92.85714285714286,-33.67
호텔조리베이커리경영,1,1,39.23,39.23,37.84140969162996,15.48898678414097,,-33.77
미디어영상연기,1,1,39.16,39.16,25.065913845688502,15.62523630680816,72.22222222222223,-33.84
복지・보건,1,1,39.0,39.0,35.82586380034961,26.55790902666716,62.5,-34.0
아시아언어문화,1,1,39.0,39.0,37.65519765739385,19.07232796486091,,-34.0
기관공,1,1,38.67,38.67,64.2006003803937,15.183665986846629,,-34.33
조경・정원디자인,1,1,38.3,38.3,31.476190476190474,16.0,,-34.7
군사안보,1,1,38.12,38.12,40.02618943692711,5.115670013094718,91.30434782608695,-34.88
화장품,4,4,38.0,48.667500000000004,32.08332562199643,26.73498896137145,,-35.0
교회음악과,1,1,37.9,37.9,48.53803569637108,13.03677939204903,63.265306122448976,-35.1
생활체육,1,1,37.83,37.83,36.015372168284784,29.008899676375403,,-35.17
IT융합통신공,1,1,37.67,37.67,36.69980470852363,22.759145638234077,56.25,-35.33
캠퍼스아시아,1,1,37.67,37.67,57.46411483253589,13.492822966507177,52.38095238095238,-35.33
안전보건,3,3,37.5,42.166666666666664,49.87468671679199,12.863408521303258,40.74074074074074,-35.5
원예산업,1,1,37.5,37.5,50.23396448342432,14.73645967841603,39.21568627450981,-35.5
조리외식경영학,1,1,37.5,37.5,39.26315789473684,16.16282894736842,83.33333333333333,-35.5
금융부동산경제,1,1,37.33,37.33,38.78812636165577,18.902505446623096,,-35.67
상담심리치료,1,1,37.25,37.25,36.29561186931035,23.931898392886897,59.25925925925926,-35.75
전기・배터리공,1,1,37.25,37.25,34.136212624584715,22.653654485049834,,-35.75
뷰티메디컬,1,1,37.2,37.2,38.71294456780024,14.793930894783998,,-35.8
도자문화융합디자인,1,1,36.93,36.93,33.4279767197478,18.533263277018836,50.0,-36.07
불교문화콘텐츠,1,1,36.9,36.9,43.58054226475279,10.72567783094099,,-36.1
소방안전,2,2,36.348605442176876,36.348605442176876,16.333333333333336,27.83609908609909,73.91304347826087,-36.651394557823124
경찰소방,1,1,36.33,36.33,28.97044613393134,19.493974365986617,73.58490566037736,-36.67
시각정보디자인,2,2,36.25,36.25,44.30549203111015,11.86580166842813,48.63883847549909,-36.75
기계자동차로봇공,1,1,35.67,35.67,48.28908174897951,6.460302283675946,75.75757575757575,-37.33
반려동물,1,1,35.67,35.67,32.411980749746704,18.984295845997973,,-37.33
애완동물,1,1,35.0,35.0,37.94084454058121,9.17587748172274,,-38.0
스포츠건강관리,2,2,34.665,34.665,41.15942602037667,13.366444598323213,78.37995337995338,-38.335
스포츠융합,1,1,34.605,34.605,39.91172465605485,22.073531483307505,71.42857142857143,-38.395
사진,1,1,34.33,34.33,45.31033850945903,12.21886308460446,65.38461538461539,-38.67
스마트건축공,1,1,34.2,34.2,59.0,6.5,,-38.8
첨단과학기술,1,1,34.17,34.17,45.578231292517,18.265584922493588,,-38.83
문화예술,1,1,34.0,34.0,49.09245604083948,19.526375496313104,50.0,-39.0
문화관광경영,1,1,33.33,33.33,31.746031746031747,20.63492063492064,,-39.67
웹문예,1,1,33.3,33.3,56.27044474773077,4.1918502632092025,,-39.7
스마트이동체융합시스템공,1,1,33.0,33.0,22.950444699774454,28.41450700029789,72.0,-40.0
아동청소년교육,1,1,32.7,32.7,50.44617707370935,4.924848457534308,75.0,-40.3
AI정보보안,1,1,32.67,32.67,43.19776714513557,20.26315789473684,,-40.33
AI미디어,1,1,32.33,32.33,35.7794880973689,21.744675138714875,,-40.67
무인항공기계,1,1,32.0,32.0,38.3253558454614,0.0,73.33333333333333,-41.0
서비스디자인,1,1,32.0,32.0,48.33333333333333,16.11111111111111,,-41.0
문화예술뮤지컬,1,1,31.670000000000005,31.670000000000005,26.711594711594717,17.361413361413362,75.0,-41.33
군사,4,4,31.29,26.645,34.97174388930937,22.00621754997409,100.0,-41.71
광고홍보커뮤니케이션,1,1,31.0,31.0,32.83744557329463,11.739034026769875,70.37037037037037,-42.0
항공서비스경영,1,1,30.33,30.33,84.52183526810393,2.919744710789487,62.16216216216216,-42.67
항공운항서비스,1,1,30.33,30.33,38.236434108527135,17.33527131782946,53.57142857142857,-42.67
뮤지컬,1,1,30.3,30.3,25.007665275124413,27.194823777290345,80.76923076923077,-42.7
의료IT,1,1,30.25,30.25,51.6076516076516,20.24827024827025,,-42.75
게임소프트웨어공,1,1,30.0,30.0,70.33333333333334,3.0,,-43.0
도시인프라공,1,1,30.0,30.0,36.14611174748632,24.24462262950236,,-43.0
동물보건,1,1,30.0,30.0,36.80679198605618,22.71585733830613,,-43.0
용접.접합과학공,1,1,30.0,30.0,33.51217064802227,33.41425519518353,77.77777777777777,-43.0
전기반도체컴퓨터,1,1,30.0,30.0,32.142857142857146,32.142857142857146,,-43.0
상담심리복지,1,1,29.52380952380953,29.52380952380953,37.016366976562935,27.54481434058899,,-43.47619047619047
미디어문예창작,2,2,29.32312925170068,29.32312925170068,37.6259043471818,14.22966204056627,50.0,-43.67687074829932
해양생물자원,1,1,29.17,29.17,28.456237567490767,30.228758169934643,61.53846153846154,-43.83
금융경제,1,1,29.0,29.0,17.38333686590363,29.71818920446517,27.77777777777778,-44.0
불교학,1,1,29.0,29.0,50.46784898270048,1.593950603851594,,-44.0
해양수산공공인재,1,1,28.670000000000005,28.670000000000005,36.82318894697535,27.010206621857108,,-44.33
민속예술무용,1,1,28.5,28.5,59.37435340368301,12.865973515414858,,-44.5
실내・산업디자인,1,1,28.5,28.5,47.07883827789432,10.96106782539207,54.54545454545455,-44.5
미디어문화,1,1,28.33,28.33,33.83586711711712,29.684215465465464,43.47826086956522,-44.67
마케팅빅데이터,1,1,28.0,28.0,39.211592095893664,15.084633871350585,76.19047619047619,-45.0
공간디자인융합기술,1,1,27.83,27.83,24.59355828220859,32.70705521472392,70.58823529411765,-45.17
벤처창업,1,1,27.670000000000005,27.670000000000005,32.68272801376687,24.984149986414277,,-45.33
보건의료관리,1,1,27.67,27.67,33.333333333333336,0.0,,-45.33
공연예술,1,1,27.0,27.0,31.43687707641196,11.590154032014496,68.42105263157895,-46.0
영어,1,1,27.0,27.0,29.34020399490013,17.89888288507073,62.5,-46.0
아동사회복지,1,1,26.75,26.75,36.70212765957447,1.0638297872340423,,-46.25
전기차공,1,1,26.75,26.75,66.66666666666667,16.666666666666668,,-46.25
연극예술,1,1,26.67,26.67,40.14927523702487,13.622373994985736,65.9090909090909,-46.33
의료복지,1,1,26.5,26.5,27.52525252525253,27.52525252525253,,-46.5
패션스타일링,1,1,26.5,26.5,38.51851851851852,0.0,42.85714285714285,-46.5
해양건설공,2,2,26.189999999999998,26.189999999999998,44.14775810350662,21.95900570600072,47.61904761904762,-46.81
식품영양・식품공,1,1,25.5,25.5,73.01804648549961,8.289445965873183,64.28571428571429,-47.5
글로벌문화콘텐츠,1,1,25.0,25.0,57.216312940082375,8.028597050617776,42.85714285714285,-48.0
스포츠지도,4,4,24.7575,25.62875,39.51057708229839,19.195272993685926,74.86772486772486,-48.2425
디자인영상,1,1,24.0,24.0,35.07609463878492,15.411989164180326,59.29203539823009,-49.0
조선공,1,1,23.83,23.83,53.605769230769226,17.666160593792174,,-49.17
상담・임상심리,1,1,23.33,23.33,45.440306300034806,12.748525983820102,,-49.67
해양스포츠・레저융합,1,1,23.13,23.13,0.0,0.0,,-49.870000000000005
미술과,1,1,22.5,22.5,55.13999192354287,7.011262170772199,52.17391304347826,-50.5
부동산금융보험,1,1,22.0,22.0,31.4130034003851,9.712810848457536,,-51.0
연기,1,1,22.0,22.0,23.18925790560941,32.54648021611314,62.06896551724138,-51.0
항공호텔관광경영,1,1,22.0,22.0,42.23836794057684,9.87994597893698,,-51.0
만화・애니메이션,1,1,21.67,21.67,35.81325301204819,14.09162967660114,42.85714285714285,-51.33
조리예술,1,1,21.59857142857143,21.59857142857143,16.666666666666668,50.0,,-51.40142857142857
문화예술연기예술,1,1,19.33,19.33,31.75362935066513,14.379062139342768,70.0,-53.67
연극연기,1,1,19.33,19.33,34.99361806578301,17.612174766813943,63.1578947368421,-53.67
무도경호,1,1,18.4,18.4,35.983245149911816,18.137125220458557,72.72727272727273,-54.6
모델연기,1,1,18.0,18.0,24.19936244905645,32.12032765276339,69.23076923076923,-55.0
바이오산업,1,1,18.0,18.0,20.454545454545453,0.0,,-55.0
스포츠과태권도,1,1,17.67,17.67,28.99568853298544,21.584228098634465,69.6969696969697,-55.33
스포츠공무원,1,1,15.965714285714286,15.965714285714286,35.0,15.0,,-57.034285714285716
문화예술실용음악,1,1,13.33,13.33,31.798455120820517,16.57464149932916,65.21739130434783,-59.67
스포츠레저산업,1,1,13.33,13.33,48.30508474576271,7.627118644067797,66.66666666666667,-59.67
운동레저,1,1,13.0,13.0,29.41176470588235,17.15686274509804,,-60.0
미디어영상제작,1,1,12.67,12.67,48.137544103187,10.885534154664816,55.55555555555556,-60.33
뮤지컬ㆍ실용음악,1,1,11.67,11.67,38.131313131313135,22.90088383838384,75.0,-61.33
음악과,1,1,11.55,11.55,41.003623168525806,20.984839755724188,72.72727272727273,-61.45
무용,1,1,11.53,11.53,41.61339142143362,17.182727136156505,76.47058823529412,-61.47
언어치료청각재활,1,1,11.33,11.33,41.89162152179266,17.294847328244273,,-61.67
금속・주얼리디자인,1,1,10.0,10.0,43.16628701594533,16.856492027334852,86.36363636363636,-63.0
뮤직트레이너,1,1,8.33,8.33,56.66666666666667,7.777777777777778,,-64.67
외식조리・제과제빵,1,1,8.0,8.0,26.7586474931986,21.939370384764864,,-65.0
기독교사회복지상담,1,1,7.0,7.0,51.57612340710932,6.3044936284372906,,-66.0
교회음악,1,1,4.0,4.0,59.682440846824406,4.829545454545454,,-69.0
분자생명공,1,1,3.0,3.0,38.55738612764779,24.21171950713,,-70.0
실용음악과,1,1,3.0,3.0,66.38988247317323,2.7252597513200474,100.0,-70.0
항공보안,1,1,3.0,3.0,46.23111997720149,7.041417307874989,71.42857142857143,-70.0
항공산업공,1,1,3.0,3.0,38.148966135330646,18.824018948850902,87.5,-70.0
항공외국어,1,1,3.0,3.0,35.38787543762668,20.6974387322646,,-70.0
체육학,1,1,2.0,2.0,33.78714335575393,31.46899272957448,67.85714285714286,-71.0
인재개발,1,1,1.0,1.0,6.944444444444445,9.72222222222222,,-72.0
과학기술,1,1,0.5499999999999999,0.5499999999999999,36.8421052631579,31.57894736842105,,-72.45
항공,1,1,0.5499999999999999,0.5499999999999999,50.0,0.0,,-72.45
항공모빌리티,1,1,0.1,0.1,77.77777777777777,11.11111111111111,,-72.9
