학교명,rows,admission_n,admission_mean,admission_median,A_mean,CD_mean,F_mean,employment_mean,advancement_mean,admission_row_coverage_pct,final_grade_department_labels,final_admission_department_labels,admission_label_coverage_pct,zero_coverage_major_reason,zero_coverage_detail_reason
세종대학교,88,6,81.80455782312924,81.77867346938775,31.140276860645802,25.566289180617222,8.656514788862928,61.745602541953275,14.092861606110752,6.8181818181818175,88,6,6.8181818181818175,covered_or_partial,covered_or_partial
한신대학교,98,6,81.88333333333334,81.95,40.27051224969177,22.123678334669965,4.80197697543322,55.126073042228136,5.02469318628461,6.122448979591836,98,6,6.122448979591836,covered_or_partial,covered_or_partial
대구한의대학교,113,6,75.97183333333334,75.4795,57.684925828448385,9.315636921489858,4.333721817679449,65.16157199969274,3.218055994200508,5.3097345132743365,113,6,5.3097345132743365,covered_or_partial,covered_or_partial
호원대학교,39,2,90.0,90.0,30.477461015203215,28.08617489908357,2.2840720538062462,65.63907941379593,0.7465123864599881,5.128205128205128,39,2,5.128205128205128,covered_or_partial,covered_or_partial
울산대학교,72,3,71.16666666666667,59.0,32.70179932646329,23.138114592268415,6.0933522266747415,55.35511842955845,7.123210832813038,4.166666666666666,72,3,4.166666666666666,covered_or_partial,covered_or_partial
한남대학교,75,3,77.27984126984127,76.67,33.11879483755098,25.891221665518135,3.3448990400518763,60.69786001253788,7.015578639691867,4.0,75,3,4.0,covered_or_partial,covered_or_partial
선문대학교,78,3,66.37666666666667,75.92,29.79199786394308,27.946795367813884,3.690721774695883,65.6703429422842,3.576276289601825,3.8461538461538463,78,3,3.8461538461538463,covered_or_partial,covered_or_partial
제주국제대학교,26,1,10.4,10.4,74.4557436526274,7.0800246507446225,3.6842757712041854,72.1950271950272,3.1037414965986394,3.8461538461538463,26,1,3.8461538461538463,covered_or_partial,covered_or_partial
초당대학교,28,1,66.56666666666666,66.56666666666666,42.31814231241843,15.043411437254798,7.503700824881548,73.12650186000606,1.681496664255285,3.571428571428571,28,1,3.571428571428571,covered_or_partial,covered_or_partial
평택대학교,35,1,74.0,74.0,39.712068342147894,25.1141257961992,6.987354478966039,58.06201341507136,2.188086892752296,2.857142857142857,35,1,2.857142857142857,covered_or_partial,covered_or_partial
한국외국어대학교,115,3,88.77666666666669,88.33000000000001,37.61950970104929,25.353257344235146,3.1730126502062865,66.35598478639731,6.520706636637842,2.608695652173913,115,3,2.608695652173913,covered_or_partial,covered_or_partial
서울과학기술대학교,39,1,83.27057142857143,83.27057142857143,43.76752907022655,17.223310625594767,1.4735898489984423,63.84724426509744,10.204368668283545,2.564102564102564,39,1,2.564102564102564,covered_or_partial,covered_or_partial
가톨릭관동대학교,80,2,72.44,72.44,54.54900682792176,9.759769908619283,2.9337509432533198,62.56906170472627,5.712429945344373,2.5,80,2,2.5,covered_or_partial,covered_or_partial
가톨릭대학교,40,1,77.67,77.67,37.71353936339359,18.838931429755668,1.6031695642634425,59.898321665639436,11.936107558959462,2.5,40,1,2.5,covered_or_partial,covered_or_partial
경남대학교,77,1,90.0,90.0,47.710173047125494,17.769295340227988,6.847111488490543,59.94517387148323,2.273714629821543,1.2987012987012987,77,1,1.2987012987012987,covered_or_partial,covered_or_partial
경남과학기술대학교(폐교),40,0,,,29.947155333409928,33.16822703625583,2.2818667049880688,,,0.0,40,0,0.0,not_crawled_or_scope_excluded,not_crawled_or_scope_excluded
경기대학교_제2캠퍼스,15,0,,,39.92354812667664,8.049773706925514,2.0929080096201984,67.15604606490358,1.1023972888379667,0.0,15,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
경인교육대학교,14,0,,,23.4091739783546,22.009295431788424,5.588403351478573,,,0.0,14,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
경인교육대학교_제2캠퍼스,14,0,,,23.64425138464344,26.09079791748875,0.4691833309620264,59.31217874240268,1.0265848142535703,0.0,14,0,0.0,not_crawled_or_scope_excluded,not_crawled_or_scope_excluded
경동대학교_제3캠퍼스,13,0,,,49.32789075848708,16.35919308357651,1.1094647343825688,73.09351075102559,0.6876508103524439,0.0,13,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
경동대학교,13,0,,,45.21608681824042,16.883477001986417,1.8215454432728901,81.78571428571429,1.3888888888888888,0.0,13,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
가톨릭대학교_제3캠퍼스,1,0,,,28.89921518841249,30.410266028045477,2.673264469963645,,55.55555555555556,0.0,1,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
건양대학교,37,0,,,28.83256851931959,9.072318819618214,2.2416058632961704,70.56555448696533,3.1489769820971865,0.0,37,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
부산장신대학교,2,0,,,31.02082874623858,12.347666484366641,3.931127556854685,58.8235294117647,31.25,0.0,2,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
부산외국어대학교,77,0,,,64.08594637634512,8.166869335724432,3.341120750487503,57.626696211126315,2.6329140373801865,0.0,77,0,0.0,crawled_but_zero_coverage,raw_fetched_but_no_usable_metric
부산교육대학교,13,0,,,27.401582320953274,22.097010366783174,1.701550891257782,58.89215731314394,0.5824175824175825,0.0,13,0,0.0,crawled_but_zero_coverage,metric_exists_but_department_unmatched
명지대학교_제2캠퍼스,44,0,,,39.54847431833772,17.993156861297933,2.005205897534396,68.33030983691839,4.653053515820948,0.0,44,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
동의대학교,138,0,,,34.64036183449641,24.912107542555994,5.573173971248988,61.26103330596474,3.9595466107824,0.0,138,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
대구예술대학교,20,0,,,73.6655062010919,3.036800180837162,2.400301379321798,59.00297619047619,1.3888888888888888,0.0,20,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
대구경북과학기술원,2,0,,,50.484971864729644,13.822821445887634,2.1308403820573343,67.21311475409836,59.354838709677416,0.0,2,0,0.0,not_crawled_or_scope_excluded,not_crawled_or_scope_excluded
덕성여자대학교,76,0,,,38.051965761608905,20.739485747077765,2.991433716507133,59.75840484796864,10.531387660925674,0.0,76,0,0.0,crawled_but_zero_coverage,metric_exists_but_department_unmatched
대신대학교,6,0,,,50.11590408122053,7.645815409621496,0.7516686043735121,53.62280701754386,17.115384615384617,0.0,6,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
국립강릉원주대학교(폐교),51,0,,,35.5768401063442,24.534401353217653,2.9040192793377284,,,0.0,51,0,0.0,not_crawled_or_scope_excluded,not_crawled_or_scope_excluded
국립강릉원주대학교_제2캠퍼스(폐교),11,0,,,34.83053132846362,23.993327683567,1.814012946140907,,,0.0,11,0,0.0,not_crawled_or_scope_excluded,not_crawled_or_scope_excluded
공주교육대학교,12,0,,,29.44006629231197,29.315251499397807,1.3397452707354451,63.530669545162304,1.5849753694581281,0.0,12,0,0.0,crawled_but_zero_coverage,metric_exists_but_department_unmatched
광주가톨릭대학교,1,0,,,58.04980127664699,7.259047934481513,0.0,,57.142857142857146,0.0,1,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
광신대학교,7,0,,,38.81654413903484,7.527905227246756,9.085053786629548,57.69063180827887,14.342403628117916,0.0,7,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
광주교육대학교,13,0,,,28.159640200893964,21.894338803955005,0.8356549957919636,58.14563375432941,0.0,0.0,13,0,0.0,crawled_but_zero_coverage,metric_exists_but_department_unmatched
국립순천대학교,67,0,,,38.65222973420412,19.937256397067472,3.0274549643188124,58.57697295290595,6.59435158518713,0.0,67,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
국립목포대학교,65,0,,,43.73678682485898,10.994644455075187,3.1076353998462727,67.99196889623424,5.4327785461095806,0.0,65,0,0.0,crawled_but_zero_coverage,raw_fetched_but_no_usable_metric
광주과학기술원,10,0,,,68.53040677073184,11.79462101366126,0.5,81.90476190476191,80.59073694666915,0.0,10,0,0.0,not_crawled_or_scope_excluded,not_crawled_or_scope_excluded
건양대학교_제2캠퍼스,17,0,,,29.97332474481085,10.838818396845156,0.9178527938974773,78.46565125904155,4.081947745697914,0.0,17,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
경동대학교_제4캠퍼스,23,0,,,52.14278083374893,13.301612693014055,2.456897833036035,70.30812177190259,0.5701579715916634,0.0,23,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
건국대학교(글로컬)_분교,73,0,,,35.33485561835874,24.92830155469003,8.285588320540409,62.63375418339085,5.2070788876106615,0.0,73,0,0.0,crawled_but_zero_coverage,raw_fetched_but_no_usable_metric
가톨릭대학교_제2캠퍼스,3,0,,,37.158299559899945,17.139603423628717,21.846052354085796,63.30213903743316,1.4285714285714286,0.0,3,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
순복음총회신학교,2,0,,,55.365899494594075,16.665846981425798,5.465367965367966,100.0,12.5,0.0,2,0,0.0,not_crawled_or_scope_excluded,not_crawled_or_scope_excluded
수원가톨릭대학교,1,0,,,69.39482066195816,3.346431703826801,0.0,,12.12121212121212,0.0,1,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
서원대학교,52,0,,,34.874759716208274,24.027595963213802,2.1076430475732955,58.76545524978292,3.308546560315648,0.0,52,0,0.0,crawled_but_zero_coverage,raw_fetched_but_no_usable_metric
서울장신대학교,5,0,,,50.02272001995006,11.575218510564975,3.715971378060724,48.72727272727273,15.68986568986569,0.0,5,0,0.0,crawled_but_zero_coverage,metric_exists_but_department_unmatched
서울기독대학교,9,0,,,62.2868922302366,3.417055547254206,5.476026413681955,54.77723665223666,9.863945578231293,0.0,9,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
상명대학교_제2캠퍼스,49,0,,,48.515223731187376,8.206601443237796,2.261349961248559,61.639636002319826,4.182135545247152,0.0,49,0,0.0,crawled_but_zero_coverage,metric_exists_but_department_unmatched
세명대학교,65,0,,,49.589861324249256,15.806548887475708,2.8887697837669064,65.36086802218242,2.7504937874416533,0.0,65,0,0.0,crawled_but_zero_coverage,raw_fetched_but_no_usable_metric
예원예술대학교,14,0,,,29.648005523151774,20.142498730835705,3.242515685697487,59.024007038712924,1.4285714285714286,0.0,14,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
영산선학대학교,1,0,,,62.294117647058826,8.450980392156861,0.5882352941176471,,81.25,0.0,1,0,0.0,crawled_but_zero_coverage,raw_fetched_but_no_usable_metric
신경주대학교,43,0,,,49.22394330450052,11.892247796708967,7.5868036992603995,72.02367807630966,4.1208791208791204,0.0,43,0,0.0,crawled_but_zero_coverage,metric_exists_but_department_unmatched
인천가톨릭대학교_제2캠퍼스,9,0,,,29.077369758169418,26.811748072020876,8.926102551703885,55.91015466015467,5.28322440087146,0.0,9,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
인천가톨릭대학교,1,0,,,25.41654939487757,35.40529130312412,0.0,,17.647058823529413,0.0,1,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
을지대학교_제2캠퍼스,24,0,,,50.64384401709619,14.908469979090528,3.4619130973373333,75.60921522576038,2.901059598323517,0.0,24,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
을지대학교_제3캠퍼스,4,0,,,50.55014070652055,15.60811875754912,0.7779822963069716,70.24524524524524,0.0,0.0,4,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
을지대학교,2,0,,,34.72222222222223,32.638888888888886,0.0,69.6969696969697,0.0,0.0,2,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
예원예술대학교_제2캠퍼스,5,0,,,35.35493667368548,17.048965003620403,1.4635870556590096,39.8932112890923,16.666666666666668,0.0,5,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
울산과학기술원,24,0,,,54.02101372494791,10.736031793444043,1.7030950302510715,61.49298405999943,53.43329039381671,0.0,24,0,0.0,not_crawled_or_scope_excluded,not_crawled_or_scope_excluded
위덕대학교,32,0,,,29.469232652339667,10.606086913213083,5.957765708586293,61.36613283415993,3.674425017996242,0.0,32,0,0.0,crawled_but_zero_coverage,raw_fetched_but_no_usable_metric
우송대학교,41,0,,,34.136934399910324,25.778637805023152,3.3407905323396787,67.55642013857769,1.303007036739153,0.0,41,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
영남신학대학교,5,0,,,36.547808181933206,5.016125117514143,8.636530614893037,35.714285714285715,34.10714285714286,0.0,5,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
안양대학교_제2캠퍼스,15,0,,,38.82973220954399,15.731105057153579,3.7335546036217724,58.0,0.0,0.0,15,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
신한대학교,7,0,,,36.9362225893158,20.174734288658886,1.036222243243076,72.46788246157512,3.0832130832130837,0.0,7,0,0.0,crawled_but_zero_coverage,metric_exists_but_department_unmatched
영산대학교(양산)_제2캠퍼스,22,0,,,34.871862531930965,11.703393820595561,5.898362961492592,62.07725939757842,0.6880690214023546,0.0,22,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
전남대학교_제2캠퍼스,35,0,,,40.846104350793354,19.21344313910234,2.2808552791721253,64.15038034164435,9.798275801827772,0.0,35,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
전주교육대학교,12,0,,,27.71203071638138,21.10324615738128,2.5479242401177484,59.99050766204825,1.3955984970477724,0.0,12,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
중앙승가대학교,5,0,,,90.2670759473085,0.23809523809523808,0.23255813953488377,,62.5,0.0,5,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
한경국립대학교,75,0,,,35.668479647567516,25.041740171077446,5.708629812423042,58.21997930739352,9.867532633332976,0.0,75,0,0.0,crawled_but_zero_coverage,metric_exists_but_department_unmatched
포항공과대학교,12,0,,,62.30324761128179,5.237469093024284,0.16911741691287066,71.72963400236128,65.07426095561688,0.0,12,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
춘천교육대학교,12,0,,,22.95502417963782,26.279092807244368,1.251363408197552,56.75484648248266,1.2598942006269593,0.0,12,0,0.0,crawled_but_zero_coverage,metric_exists_but_department_unmatched
차의과학대학교,13,0,,,34.40845579292647,23.52638393265425,0.7278264080503997,71.20403454628054,15.458007538700842,0.0,13,0,0.0,crawled_but_zero_coverage,metric_exists_but_department_unmatched
진주교육대학교,12,0,,,36.30265779440162,12.545768396935129,1.12300778769537,58.36916199007129,1.0149572649572651,0.0,12,0,0.0,crawled_but_zero_coverage,metric_exists_but_department_unmatched
중부대학교,66,0,,,32.93671463322303,21.384257880337472,3.0535858584778484,63.96649654163839,1.686532394652184,0.0,66,0,0.0,crawled_but_zero_coverage,metric_exists_but_department_unmatched
중앙대학교_제2캠퍼스,20,0,,,33.49057466792167,25.722691252651053,7.509294671507705,70.12125673632623,11.686676044910707,0.0,20,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
한국방송통신대학교,27,0,,,28.298647232197506,26.545723457992377,22.363996548915857,73.25312520664838,4.790140835419692,0.0,27,0,0.0,not_crawled_or_scope_excluded,not_crawled_or_scope_excluded
한동대학교,12,0,,,51.83771837156849,12.281621505214872,2.1837045543946094,57.849008676450765,17.572704768098706,0.0,12,0,0.0,crawled_but_zero_coverage,metric_exists_but_department_unmatched
한국전통문화대학교,7,0,,,44.82966688138011,12.483705203050514,0.4847374463346875,70.88141025641025,17.477591036414566,0.0,7,0,0.0,not_crawled_or_scope_excluded,not_crawled_or_scope_excluded
한국에너지공과대학교,1,0,,,59.28070175438596,8.100877192982455,0.6666666666666666,,,0.0,1,0,0.0,not_crawled_or_scope_excluded,not_crawled_or_scope_excluded
한국예술종합학교,27,0,,,79.10814747375963,3.490738406320779,2.450557881050074,67.27100908153764,10.816920879841962,0.0,27,0,0.0,not_crawled_or_scope_excluded,not_crawled_or_scope_excluded
한국과학기술원,20,0,,,57.991558211454006,8.489239702082552,1.77521412526796,62.51249343621784,52.543774709740326,0.0,20,0,0.0,not_crawled_or_scope_excluded,not_crawled_or_scope_excluded
한일장신대학교,6,0,,,54.03082290409244,7.542614397634334,0.0,62.02808887019413,8.75,0.0,6,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
호남대학교,64,0,,,36.37983541054804,16.924608283585137,4.006825628544087,59.76315007212299,2.1552431486268393,0.0,64,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
홍익대학교_제2캠퍼스,24,0,,,30.348739490505363,25.318301422353475,4.221506097723153,64.42905139811944,6.122716575909702,0.0,24,0,0.0,crawled_but_zero_coverage,fetched_but_result_tables_0
