univ_name_std,raw_row_id,raw_recruitment_unit,raw_header_json,raw_cells_json,last_0_100_candidate,candidate_cell_index,all_numeric_cells
서울시립대학교,SRC_0000040_2025_0009_T8_R7,지능형반도체전공,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산"", ""대학별 환산"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균""]","["""", ""첨단융합학부"", ""지능형반도체전공"", ""10"", ""6.00:1"", ""3"", ""889.87"", ""1,000"", ""70"", ""98"", ""88.5"", ""87.0"", ""3""]",3.0,12,3:10 | 5:3 | 6:889.87 | 7:1000 | 8:70 | 9:98 | 10:88.5 | 11:87 | 12:3
서울시립대학교,SRC_0000040_2025_0009_T8_R8,행정학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산"", ""대학별 환산"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균""]","["""", ""나군"", ""행정학과"", ""33"", ""3.76:1"", ""16"", ""889.72"", ""1,000"", ""94"", ""79"", ""89.5"", ""88.5"", ""3""]",3.0,12,3:33 | 5:16 | 6:889.72 | 7:1000 | 8:94 | 9:79 | 10:89.5 | 11:88.5 | 12:3
서울시립대학교,SRC_0000040_2025_0009_T8_R9,국제관계학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산"", ""대학별 환산"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균""]","["""", ""나군"", ""국제관계학과"", ""13"", ""4.15:1"", ""8"", ""888.63"", ""1,000"", ""96"", ""75"", ""89.0"", ""88.0"", ""3""]",3.0,12,3:13 | 5:8 | 6:888.63 | 7:1000 | 8:96 | 9:75 | 10:89 | 11:88 | 12:3
서울시립대학교,SRC_0000040_2025_0009_T8_R10,경제학부,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산"", ""대학별 환산"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균""]","["""", ""나군"", ""경제학부"", ""39"", ""3.95:1"", ""20"", ""885.63"", ""1,000"", ""93"", ""93"", ""71.5"", ""87.0"", ""3""]",3.0,12,3:39 | 5:20 | 6:885.63 | 7:1000 | 8:93 | 9:93 | 10:71.5 | 11:87 | 12:3
서울시립대학교,SRC_0000040_2025_0009_T8_R11,사회복지학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산"", ""대학별 환산"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균""]","["""", ""나군"", ""사회복지학과"", ""15"", ""3.87:1"", ""5"", ""884.89"", ""1,000"", ""95"", ""84"", ""87.5"", ""88.7"", ""3""]",3.0,12,3:15 | 5:5 | 6:884.89 | 7:1000 | 8:95 | 9:84 | 10:87.5 | 11:88.7 | 12:3
서울시립대학교,SRC_0000040_2025_0009_T8_R12,세무학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산"", ""대학별 환산"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균""]","["""", ""나군"", ""세무학과"", ""29"", ""3.34:1"", ""8"", ""896.46"", ""1,000"", ""95"", ""93"", ""84.5"", ""91.2"", ""2""]",2.0,12,3:29 | 5:8 | 6:896.46 | 7:1000 | 8:95 | 9:93 | 10:84.5 | 11:91.2 | 12:2
서울시립대학교,SRC_0000040_2025_0009_T8_R13,경영학부,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산"", ""대학별 환산"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균""]","["""", ""나군"", ""경영학부"", ""89"", ""3.37:1"", ""40"", ""885.58"", ""1,000"", ""93"", ""91"", ""75.5"", ""87.5"", ""2""]",2.0,12,3:89 | 5:40 | 6:885.58 | 7:1000 | 8:93 | 9:91 | 10:75.5 | 11:87.5 | 12:2
서울시립대학교,SRC_0000040_2025_0009_T8_R14,영어영문학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산"", ""대학별 환산"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균""]","["""", ""나군"", ""영어영문학과"", ""15"", ""3.20:1"", ""2"", ""899.19"", ""1,000"", ""97"", ""75"", ""78.5"", ""84.7"", ""2""]",2.0,12,3:15 | 5:2 | 6:899.19 | 7:1000 | 8:97 | 9:75 | 10:78.5 | 11:84.7 | 12:2
서울시립대학교,SRC_0000040_2025_0009_T8_R15,국어국문학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산"", ""대학별 환산"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균""]","["""", ""나군"", ""국어국문학과"", ""11"", ""3.64:1"", ""8"", ""893.87"", ""1,000"", ""97"", ""73"", ""79.5"", ""84.2"", ""3""]",3.0,12,3:11 | 5:8 | 6:893.87 | 7:1000 | 8:97 | 9:73 | 10:79.5 | 11:84.2 | 12:3
서울시립대학교,SRC_0000040_2025_0009_T8_R16,국사학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산"", ""대학별 환산"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균""]","["""", ""나군"", ""국사학과"", ""11"", ""3.91:1"", ""3"", ""899.01"", ""1,000"", ""97"", ""80"", ""83.5"", ""87.7"", ""3""]",3.0,12,3:11 | 5:3 | 6:899.01 | 7:1000 | 8:97 | 9:80 | 10:83.5 | 11:87.7 | 12:3
서울시립대학교,SRC_0000040_2025_0009_T8_R17,철학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산"", ""대학별 환산"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균""]","["""", ""나군"", ""철학과"", ""10"", ""4.10:1"", ""10"", ""894.22"", ""1,000"", ""94"", ""80"", ""88.0"", ""87.7"", ""3""]",3.0,12,3:10 | 5:10 | 6:894.22 | 7:1000 | 8:94 | 9:80 | 10:88 | 11:87.7 | 12:3
서울시립대학교,SRC_0000040_2025_0009_T8_R18,중국어문화학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산"", ""대학별 환산"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균""]","["""", ""나군"", ""중국어문화학과"", ""10"", ""4.10:1"", ""3"", ""894.62"", ""1,000"", ""96"", ""79"", ""81.0"", ""85.3"", ""3""]",3.0,12,3:10 | 5:3 | 6:894.62 | 7:1000 | 8:96 | 9:79 | 10:81 | 11:85.3 | 12:3
서울시립대학교,SRC_0000040_2025_0009_T8_R19,도시사회학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산"", ""대학별 환산"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균""]","["""", ""나군"", ""도시사회학과"", ""13"", ""4.08:1"", ""5"", ""883.05"", ""1,000"", ""95"", ""91"", ""68.5"", ""86.2"", ""2""]",2.0,12,3:13 | 5:5 | 6:883.05 | 7:1000 | 8:95 | 9:91 | 10:68.5 | 11:86.2 | 12:2
서울시립대학교,SRC_0000040_2025_0009_T8_R20,전자전기컴퓨터공학부,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산"", ""대학별 환산"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균""]","["""", ""나군"", ""전자전기컴퓨터공학부"", ""79"", ""3.92:1"", ""42"", ""892.99"", ""1,000"", ""80"", ""96"", ""90.5"", ""90.0"", ""2""]",2.0,12,3:79 | 5:42 | 6:892.99 | 7:1000 | 8:80 | 9:96 | 10:90.5 | 11:90 | 12:2
서울시립대학교,SRC_0000040_2025_0009_T8_R21,화학공학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산"", ""대학별 환산"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균""]","["""", ""나군"", ""화학공학과"", ""20"", ""4.75:1"", ""10"", ""889.65"", ""1,000"", ""83"", ""95"", ""90.0"", ""90.8"", ""3""]",3.0,12,3:20 | 5:10 | 6:889.65 | 7:1000 | 8:83 | 9:95 | 10:90 | 11:90.8 | 12:3
서울시립대학교,SRC_0000040_2025_0009_T8_R22,기계정보공학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산"", ""대학별 환산"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균""]","["""", ""나군"", ""기계정보공학과"", ""16"", ""4.00:1"", ""10"", ""888.49"", ""1,000"", ""80"", ""94"", ""88.5"", ""88.2"", ""3""]",3.0,12,3:16 | 5:10 | 6:888.49 | 7:1000 | 8:80 | 9:94 | 10:88.5 | 11:88.2 | 12:3
서울시립대학교,SRC_0000040_2025_0009_T8_R23,신소재공학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산"", ""대학별 환산"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균""]","["""", ""나군"", ""신소재공학과"", ""18"", ""3.89:1"", ""9"", ""887.87"", ""1,000"", ""90"", ""94"", ""90.0"", ""91.2"", ""3""]",3.0,12,3:18 | 5:9 | 6:887.87 | 7:1000 | 8:90 | 9:94 | 10:90 | 11:91.2 | 12:3
서울시립대학교,SRC_0000040_2025_0009_T8_R24,토목공학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산"", ""대학별 환산"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균""]","["""", ""나군"", ""토목공학과"", ""17"", ""3.24:1"", ""6"", ""878.93"", ""1,000"", ""75"", ""95"", ""89.0"", ""87.0"", ""2""]",2.0,12,3:17 | 5:6 | 6:878.93 | 7:1000 | 8:75 | 9:95 | 10:89 | 11:87 | 12:2
서울시립대학교,SRC_0000040_2025_0009_T8_R25,컴퓨터과학부,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산"", ""대학별 환산"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균""]","["""", ""나군"", ""컴퓨터과학부"", ""24"", ""3.67:1"", ""17"", ""894.64"", ""1,000"", ""85"", ""97"", ""89.5"", ""90.8"", ""2""]",2.0,12,3:24 | 5:17 | 6:894.64 | 7:1000 | 8:85 | 9:97 | 10:89.5 | 11:90.8 | 12:2
서울시립대학교,SRC_0000040_2025_0009_T8_R26,수학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산"", ""대학별 환산"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균""]","["""", ""나군"", ""수학과"", ""16"", ""3.69:1"", ""14"", ""880.85"", ""1,000"", ""80"", ""95"", ""89.0"", ""88.2"", ""3""]",3.0,12,3:16 | 5:14 | 6:880.85 | 7:1000 | 8:80 | 9:95 | 10:89 | 11:88.2 | 12:3
서울시립대학교,SRC_0000040_2025_0009_T8_R27,통계학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산"", ""대학별 환산"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균""]","["""", ""나군"", ""통계학과"", ""12"", ""4.67:1"", ""4"", ""887.33"", ""1,000"", ""73"", ""94"", ""92.0"", ""87.8"", ""2""]",2.0,12,3:12 | 5:4 | 6:887.33 | 7:1000 | 8:73 | 9:94 | 10:92 | 11:87.8 | 12:2
서울시립대학교,SRC_0000040_2025_0009_T8_R28,물리학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산"", ""대학별 환산"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균""]","["""", ""나군"", ""물리학과"", ""12"", ""4.58:1"", ""1"", ""883.73"", ""1,000"", ""85"", ""93"", ""91.5"", ""90.3"", ""3""]",3.0,12,3:12 | 5:1 | 6:883.73 | 7:1000 | 8:85 | 9:93 | 10:91.5 | 11:90.3 | 12:3
서울시립대학교,SRC_0000040_2025_0009_T8_R29,생명과학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산"", ""대학별 환산"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균""]","["""", ""나군"", ""생명과학과"", ""14"", ""3.64:1"", ""5"", ""883.38"", ""1,000"", ""88"", ""93"", ""91.5"", ""91.2"", ""3""]",3.0,12,3:14 | 5:5 | 6:883.38 | 7:1000 | 8:88 | 9:93 | 10:91.5 | 11:91.2 | 12:3
서울시립대학교,SRC_0000040_2025_0009_T8_R30,환경원예학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산"", ""대학별 환산"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균""]","["""", ""나군"", ""환경원예학과"", ""13"", ""4.92:1"", ""4"", ""873.61"", ""1,000"", ""80"", ""89"", ""89.0"", ""87.7"", ""3""]",3.0,12,3:13 | 5:4 | 6:873.61 | 7:1000 | 8:80 | 9:89 | 10:89 | 11:87.7 | 12:3
서울시립대학교,SRC_0000040_2025_0009_T8_R31,융합응용화학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산"", ""대학별 환산"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균""]","["""", ""나군"", ""융합응용화학과"", ""8"", ""4.50:1"", ""6"", ""882.94"", ""1,000"", ""83"", ""91"", ""91.5"", ""90.2"", ""3""]",3.0,12,3:8 | 5:6 | 6:882.94 | 7:1000 | 8:83 | 9:91 | 10:91.5 | 11:90.2 | 12:3
서울시립대학교,SRC_0000040_2025_0009_T8_R32,건축학부 ( 건축공학전공 ),"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산"", ""대학별 환산"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균""]","["""", ""나군"", ""건축학부 ( 건축공학전공 )"", ""16"", ""3.75:1"", ""7"", ""879.48"", ""1,000"", ""81"", ""94"", ""91.5"", ""88.8"", ""3""]",3.0,12,3:16 | 5:7 | 6:879.48 | 7:1000 | 8:81 | 9:94 | 10:91.5 | 11:88.8 | 12:3
서울시립대학교,SRC_0000040_2025_0009_T8_R33,건축학부 ( 건축학전공 ),"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산"", ""대학별 환산"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균""]","["""", ""나군"", ""건축학부 ( 건축학전공 )"", ""14"", ""4.50:1"", ""5"", ""881.54"", ""1,000"", ""81"", ""94"", ""92.0"", ""89.7"", ""3""]",3.0,12,3:14 | 5:5 | 6:881.54 | 7:1000 | 8:81 | 9:94 | 10:92 | 11:89.7 | 12:3
서울시립대학교,SRC_0000040_2025_0009_T8_R34,도시공학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산"", ""대학별 환산"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균""]","["""", ""나군"", ""도시공학과"", ""10"", ""5.00:1"", ""6"", ""886.43"", ""1,000"", ""87"", ""93"", ""89.5"", ""91.7"", ""2""]",2.0,12,3:10 | 5:6 | 6:886.43 | 7:1000 | 8:87 | 9:93 | 10:89.5 | 11:91.7 | 12:2
서울시립대학교,SRC_0000040_2025_0009_T8_R35,교통공학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산"", ""대학별 환산"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균""]","["""", ""나군"", ""교통공학과"", ""13"", ""3.54:1"", ""3"", ""882.17"", ""1,000"", ""84"", ""91"", ""92.0"", ""89.7"", ""2""]",2.0,12,3:13 | 5:3 | 6:882.17 | 7:1000 | 8:84 | 9:91 | 10:92 | 11:89.7 | 12:2
서울시립대학교,SRC_0000040_2025_0009_T8_R36,조경학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산"", ""대학별 환산"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균""]","["""", ""나군"", ""조경학과"", ""12"", ""4.08:1"", ""2"", ""875.89"", ""1,000"", ""77"", ""91"", ""92.5"", ""87.0"", ""2""]",2.0,12,3:12 | 5:2 | 6:875.89 | 7:1000 | 8:77 | 9:91 | 10:92.5 | 11:87 | 12:2
서울시립대학교,SRC_0000040_2025_0009_T8_R37,환경공학부,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산"", ""대학별 환산"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균""]","["""", ""나군"", ""환경공학부"", ""31"", ""3.65:1"", ""12"", ""879.70"", ""1,000"", ""81"", ""89"", ""91.5"", ""89.0"", ""3""]",3.0,12,3:31 | 5:12 | 6:879.7 | 7:1000 | 8:81 | 9:89 | 10:91.5 | 11:89 | 12:3
서울시립대학교,SRC_0000040_2025_0009_T8_R38,공간정보공학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산"", ""대학별 환산"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균""]","["""", ""나군"", ""공간정보공학과"", ""12"", ""4.08:1"", ""5"", ""882.03"", ""1,000"", ""80"", ""91"", ""91.5"", ""89.7"", ""3""]",3.0,12,3:12 | 5:5 | 6:882.03 | 7:1000 | 8:80 | 9:91 | 10:91.5 | 11:89.7 | 12:3
서울시립대학교,SRC_0000040_2025_0009_T8_R39,스포츠과학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산"", ""대학별 환산"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균"", ""최종등록자 70% cut 평균""]","["""", ""나군"", ""스포츠과학과"", ""30"", ""4.47:1"", ""3"", ""417.31"", ""500"", ""81"", ""75"", ""69.5"", ""78.2"", ""3""]",3.0,12,3:30 | 5:3 | 6:417.31 | 7:500 | 8:81 | 9:75 | 10:69.5 | 11:78.2 | 12:3
숙명여자대학교,SRC_0000141_2025_0016_T6_R2,한국어문학부,"[""구분"", ""모집단위"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형""]","[""가군"", ""한국어문학부"", ""29"", ""3.90"", ""14"", ""865.89"", ""1000"", ""85.50""]",85.5,7,2:29 | 3:3.9 | 4:14 | 5:865.89 | 6:1000 | 7:85.5
숙명여자대학교,SRC_0000141_2025_0016_T6_R3,역사문화학과,"[""구분"", ""모집단위"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형""]","[""가군"", ""역사문화학과"", ""15"", ""5.00"", ""5"", ""868.05"", ""1000"", ""86.38""]",86.38,7,2:15 | 3:5 | 4:5 | 5:868.05 | 6:1000 | 7:86.38
숙명여자대학교,SRC_0000141_2025_0016_T6_R4,프랑스언어·문화학과,"[""구분"", ""모집단위"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형""]","[""가군"", ""프랑스언어·문화학과"", ""12"", ""6.08"", ""3"", ""868.64"", ""1000"", ""87.13""]",87.13,7,2:12 | 3:6.08 | 4:3 | 5:868.64 | 6:1000 | 7:87.13
숙명여자대학교,SRC_0000141_2025_0016_T6_R5,중어중문학부,"[""구분"", ""모집단위"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형""]","[""가군"", ""중어중문학부"", ""35"", ""4.86"", ""5"", ""867.12"", ""1000"", ""86.50""]",86.5,7,2:35 | 3:4.86 | 4:5 | 5:867.12 | 6:1000 | 7:86.5
숙명여자대학교,SRC_0000141_2025_0016_T6_R6,독일언어·문화학과,"[""구분"", ""모집단위"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형""]","[""가군"", ""독일언어·문화학과"", ""9"", ""4.00"", ""1"", ""863.87"", ""1000"", ""85.50""]",85.5,7,2:9 | 3:4 | 4:1 | 5:863.87 | 6:1000 | 7:85.5
숙명여자대학교,SRC_0000141_2025_0016_T6_R7,일본학과,"[""구분"", ""모집단위"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형""]","[""가군"", ""일본학과"", ""10"", ""5.00"", ""1"", ""868.19"", ""1000"", ""87.13""]",87.13,7,2:10 | 3:5 | 4:1 | 5:868.19 | 6:1000 | 7:87.13
숙명여자대학교,SRC_0000141_2025_0016_T6_R8,문헌정보학과,"[""구분"", ""모집단위"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형""]","[""가군"", ""문헌정보학과"", ""14"", ""5.00"", ""9"", ""870.38"", ""1000"", ""85.75""]",85.75,7,2:14 | 3:5 | 4:9 | 5:870.38 | 6:1000 | 7:85.75
숙명여자대학교,SRC_0000141_2025_0016_T6_R9,문화관광학전공,"[""구분"", ""모집단위"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형""]","[""가군"", ""문화관광학전공"", ""15"", ""2.80"", ""2"", ""869.49"", ""1000"", ""85.50""]",85.5,7,2:15 | 3:2.8 | 4:2 | 5:869.49 | 6:1000 | 7:85.5
숙명여자대학교,SRC_0000141_2025_0016_T6_R10,르꼬르동블루외식경영전공,"[""구분"", ""모집단위"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형""]","[""가군"", ""르꼬르동블루외식경영전공"", ""20"", ""3.30"", ""9"", ""865.53"", ""1000"", ""85.75""]",85.75,7,2:20 | 3:3.3 | 4:9 | 5:865.53 | 6:1000 | 7:85.75
숙명여자대학교,SRC_0000141_2025_0016_T6_R11,교육학부,"[""구분"", ""모집단위"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형""]","[""가군"", ""교육학부"", ""27"", ""3.74"", ""12"", ""870.73"", ""1000"", ""86.38""]",86.38,7,2:27 | 3:3.74 | 4:12 | 5:870.73 | 6:1000 | 7:86.38
숙명여자대학교,SRC_0000141_2025_0016_T6_R12,가족자원경영학과,"[""구분"", ""모집단위"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형""]","[""가군"", ""가족자원경영학과"", ""10"", ""13.60"", ""3"", ""854.98"", ""1000"", ""84.13""]",84.13,7,2:10 | 3:13.6 | 4:3 | 5:854.98 | 6:1000 | 7:84.13
숙명여자대학교,SRC_0000141_2025_0016_T6_R13,아동복지학부,"[""구분"", ""모집단위"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형"", ""일반학생전형""]","[""가군"", ""아동복지학부"", ""24"", ""7.13"", ""8"", ""868.46"", ""1000"", ""86.63""]",86.63,7,2:24 | 3:7.13 | 4:8 | 5:868.46 | 6:1000 | 7:86.63
