기준연도,학교명,학과_계열,raw_rows_for_school,raw_metric_rows_for_school,reason_norm,cause_bucket
2024,명지대학교_제2캠퍼스,웹툰콘텐츠,0,0,,raw_html_not_collected_for_university
2024,명지대학교_제2캠퍼스,유통산업경영,0,0,,raw_html_not_collected_for_university
2024,명지대학교_제2캠퍼스,융합디자인,0,0,,raw_html_not_collected_for_university
2024,명지대학교_제2캠퍼스,융합소프트웨어,0,0,,raw_html_not_collected_for_university
2024,명지대학교_제2캠퍼스,융합예술실용음악,0,0,,raw_html_not_collected_for_university
2024,명지대학교_제2캠퍼스,일어일문,0,0,,raw_html_not_collected_for_university
2024,명지대학교_제2캠퍼스,정치외교,0,0,,raw_html_not_collected_for_university
2024,명지대학교_제2캠퍼스,중어중문,0,0,,raw_html_not_collected_for_university
2024,명지대학교_제2캠퍼스,철,0,0,,raw_html_not_collected_for_university
2024,명지대학교_제2캠퍼스,청소년지도,0,0,,raw_html_not_collected_for_university
2024,명지대학교_제2캠퍼스,행정,0,0,,raw_html_not_collected_for_university
2024,목원대학교,건축,0,0,,raw_html_not_collected_for_university
2024,목원대학교,건축건축공학,0,0,,raw_html_not_collected_for_university
2024,목원대학교,건축건축학,0,0,,raw_html_not_collected_for_university
2024,목원대학교,게임소프트웨어공,0,0,,raw_html_not_collected_for_university
2024,목원대학교,게임콘텐츠,0,0,,raw_html_not_collected_for_university
2024,목원대학교,경영,0,0,,raw_html_not_collected_for_university
2024,목원대학교,경찰법,0,0,,raw_html_not_collected_for_university
2024,목원대학교,경찰행정,0,0,,raw_html_not_collected_for_university
2024,목원대학교,경찰행정경찰행정,0,0,,raw_html_not_collected_for_university
2024,목원대학교,경찰행정국방・일반행정,0,0,,raw_html_not_collected_for_university
2024,목원대학교,공공인재,0,0,,raw_html_not_collected_for_university
2024,목원대학교,관현악・작곡관악,0,0,,raw_html_not_collected_for_university
2024,목원대학교,관현악・작곡작곡,0,0,,raw_html_not_collected_for_university
2024,목원대학교,관현악・작곡현악,0,0,,raw_html_not_collected_for_university
2024,목원대학교,관현악관악,0,0,,raw_html_not_collected_for_university
2024,목원대학교,관현악현악,0,0,,raw_html_not_collected_for_university
2024,목원대학교,광고홍보언론,0,0,,raw_html_not_collected_for_university
2024,목원대학교,광고홍보커뮤니케이션,0,0,,raw_html_not_collected_for_university
2024,목원대학교,광고홍보커뮤니케이션언론영상콘텐츠,0,0,,raw_html_not_collected_for_university
2024,목원대학교,국악과,0,0,,raw_html_not_collected_for_university
2024,목원대학교,국어교육과,0,0,,raw_html_not_collected_for_university
2024,목원대학교,국제문화,0,0,,raw_html_not_collected_for_university
2024,목원대학교,국제예술・한국어한국어교육,0,0,,raw_html_not_collected_for_university
2024,목원대학교,글로벌비즈니스,0,0,,raw_html_not_collected_for_university
2024,목원대학교,금융경제,0,0,,raw_html_not_collected_for_university
2024,목원대학교,기술마케팅,0,0,,raw_html_not_collected_for_university
2024,목원대학교,도시・환경・화학공,0,0,,raw_html_not_collected_for_university
2024,목원대학교,도시공,0,0,,raw_html_not_collected_for_university
2024,목원대학교,도자디자인,0,0,,raw_html_not_collected_for_university
2024,목원대학교,로봇,0,0,,raw_html_not_collected_for_university
2024,목원대학교,마케팅빅데이터,0,0,,raw_html_not_collected_for_university
2024,목원대학교,만화・애니메이션과,0,0,,raw_html_not_collected_for_university
2024,목원대학교,미생물나노소재,0,0,,raw_html_not_collected_for_university
2024,목원대학교,미생물생명공,0,0,,raw_html_not_collected_for_university
2024,목원대학교,미생물소재,0,0,,raw_html_not_collected_for_university
2024,목원대학교,미술,0,0,,raw_html_not_collected_for_university
2024,목원대학교,미술교육과,0,0,,raw_html_not_collected_for_university
2024,목원대학교,미술서양화,0,0,,raw_html_not_collected_for_university
2024,목원대학교,미술한국화,0,0,,raw_html_not_collected_for_university
2024,목원대학교,보건의료관리,0,0,,raw_html_not_collected_for_university
2024,목원대학교,부동산금융보험,0,0,,raw_html_not_collected_for_university
2024,목원대학교,사회복지,0,0,,raw_html_not_collected_for_university
2024,목원대학교,산업디자인,0,0,,raw_html_not_collected_for_university
2024,목원대학교,생명과,0,0,,raw_html_not_collected_for_university
2024,목원대학교,생명과바이오헬스,0,0,,raw_html_not_collected_for_university
2024,목원대학교,생명과의생명과학,0,0,,raw_html_not_collected_for_university
2024,목원대학교,생의약화장품,0,0,,raw_html_not_collected_for_university
2024,목원대학교,서비스경영,0,0,,raw_html_not_collected_for_university
2024,목원대학교,섬유・패션디자인,0,0,,raw_html_not_collected_for_university
2024,목원대학교,성악・뮤지컬,0,0,,raw_html_not_collected_for_university
2024,목원대학교,소방안전,0,0,,raw_html_not_collected_for_university
2024,목원대학교,소방안전관리,0,0,,raw_html_not_collected_for_university
2024,목원대학교,소방안전소방안전,0,0,,raw_html_not_collected_for_university
2024,목원대학교,소방안전인명구조,0,0,,raw_html_not_collected_for_university
2024,목원대학교,수,0,0,,raw_html_not_collected_for_university
2024,목원대학교,수학교육과,0,0,,raw_html_not_collected_for_university
2024,목원대학교,스포츠건강관리,0,0,,raw_html_not_collected_for_university
2024,목원대학교,시각커뮤니케이션디자인,0,0,,raw_html_not_collected_for_university
2024,목원대학교,식품제약식품,0,0,,raw_html_not_collected_for_university
2024,목원대학교,식품제약제약,0,0,,raw_html_not_collected_for_university
2024,목원대학교,신,0,0,,raw_html_not_collected_for_university
2024,목원대학교,실용음악기악,0,0,,raw_html_not_collected_for_university
2024,목원대학교,실용음악보컬,0,0,,raw_html_not_collected_for_university
2024,목원대학교,애니메이션,0,0,,raw_html_not_collected_for_university
2024,목원대학교,역사,0,0,,raw_html_not_collected_for_university
2024,목원대학교,연극영화영상,0,0,,raw_html_not_collected_for_university
2024,목원대학교,영어,0,0,,raw_html_not_collected_for_university
2024,목원대학교,영어교육과,0,0,,raw_html_not_collected_for_university
2024,목원대학교,영어영문,0,0,,raw_html_not_collected_for_university
2024,목원대학교,외식조리・제과제빵,0,0,,raw_html_not_collected_for_university
2024,목원대학교,웹툰,0,0,,raw_html_not_collected_for_university
2024,목원대학교,유아교육과,0,0,,raw_html_not_collected_for_university
2024,목원대학교,음악교육과,0,0,,raw_html_not_collected_for_university
2024,목원대학교,응급구조,0,0,,raw_html_not_collected_for_university
2024,목원대학교,의생명·보건,0,0,,raw_html_not_collected_for_university
2024,목원대학교,입체조형,0,0,,raw_html_not_collected_for_university
2024,목원대학교,입체조형입체캐릭터,0,0,,raw_html_not_collected_for_university
2024,목원대학교,입체조형조소,0,0,,raw_html_not_collected_for_university
2024,목원대학교,자율주행,0,0,,raw_html_not_collected_for_university
2024,목원대학교,작곡과,0,0,,raw_html_not_collected_for_university
2024,목원대학교,전기전자공,0,0,,raw_html_not_collected_for_university
2024,목원대학교,정보통신공,0,0,,raw_html_not_collected_for_university
2024,목원대학교,정보통신융합공,0,0,,raw_html_not_collected_for_university
2024,목원대학교,중국문화・비즈니스,0,0,,raw_html_not_collected_for_university
2024,목원대학교,중국어중국,0,0,,raw_html_not_collected_for_university
2024,목원대학교,지능로봇공,0,0,,raw_html_not_collected_for_university
2024,목원대학교,지식재산,0,0,,raw_html_not_collected_for_university
2024,목원대학교,컴퓨터공,0,0,,raw_html_not_collected_for_university
2024,목원대학교,피아노,0,0,,raw_html_not_collected_for_university
2024,목원대학교,피아노과,0,0,,raw_html_not_collected_for_university
2024,목원대학교,피아노피아노교육,0,0,,raw_html_not_collected_for_university
2024,목원대학교,피아노피아노연주,0,0,,raw_html_not_collected_for_university
2024,목원대학교,항공호텔관광,0,0,,raw_html_not_collected_for_university
2024,목원대학교,항공호텔관광경영,0,0,,raw_html_not_collected_for_university
2024,목원대학교,행정,0,0,,raw_html_not_collected_for_university
2024,목원대학교,화장품,0,0,,raw_html_not_collected_for_university
2024,목원대학교,화장품공,0,0,,raw_html_not_collected_for_university
2024,목원대학교,화학・화장품,0,0,,raw_html_not_collected_for_university
2024,목포가톨릭대학교,간호,0,0,,raw_html_not_collected_for_university
2024,목포가톨릭대학교,사회복지,0,0,,raw_html_not_collected_for_university
2024,목포가톨릭대학교,유아교육과,0,0,,raw_html_not_collected_for_university
2024,배재대학교,IT경영정보,0,0,,raw_html_not_collected_for_university
2024,배재대학교,TESOL·비즈니스영어,0,0,,raw_html_not_collected_for_university
2024,배재대학교,가정교육과,0,0,,raw_html_not_collected_for_university
2024,배재대학교,간호,0,0,,raw_html_not_collected_for_university
2024,배재대학교,건축,0,0,,raw_html_not_collected_for_university
2024,배재대학교,게임공,0,0,,raw_html_not_collected_for_university
2024,배재대학교,게임공학,0,0,,raw_html_not_collected_for_university
2024,배재대학교,게임애니메이션,0,0,,raw_html_not_collected_for_university
2024,배재대학교,경영,0,0,,raw_html_not_collected_for_university
2024,배재대학교,경찰법,0,0,,raw_html_not_collected_for_university
2024,배재대학교,경찰소방,0,0,,raw_html_not_collected_for_university
2024,배재대학교,공무원법,0,0,,raw_html_not_collected_for_university
2024,배재대학교,공연예술,0,0,,raw_html_not_collected_for_university
2024,배재대학교,관광경영,0,0,,raw_html_not_collected_for_university
2024,배재대학교,광고사진영상,0,0,,raw_html_not_collected_for_university
2024,배재대학교,국어국문한국어교육,0,0,,raw_html_not_collected_for_university
2024,배재대학교,글로벌비즈니스,0,0,,raw_html_not_collected_for_university
2024,배재대학교,글로벌정치・커뮤니케이션,0,0,,raw_html_not_collected_for_university
2024,배재대학교,기독교사회복지,0,0,,raw_html_not_collected_for_university
2024,배재대학교,기업컨설팅,0,0,,raw_html_not_collected_for_university
2024,배재대학교,나노고분자재료공학,0,0,,raw_html_not_collected_for_university
2024,배재대학교,드론로봇공,0,0,,raw_html_not_collected_for_university
2024,배재대학교,러시아・중앙아시아학,0,0,,raw_html_not_collected_for_university
2024,배재대학교,레저스포츠,0,0,,raw_html_not_collected_for_university
2024,배재대학교,무역물류경영,0,0,,raw_html_not_collected_for_university
2024,배재대학교,미디어콘텐츠,0,0,,raw_html_not_collected_for_university
2024,배재대학교,미술디자인학,0,0,,raw_html_not_collected_for_university
2024,배재대학교,바이오・의생명공,0,0,,raw_html_not_collected_for_university
2024,배재대학교,보건의료복지,0,0,,raw_html_not_collected_for_university
2024,배재대학교,복지신,0,0,,raw_html_not_collected_for_university
2024,배재대학교,뷰티케어,0,0,,raw_html_not_collected_for_university
2024,배재대학교,사이버보안,0,0,,raw_html_not_collected_for_university
2024,배재대학교,산업디자인,0,0,,raw_html_not_collected_for_university
2024,배재대학교,생명공,0,0,,raw_html_not_collected_for_university
2024,배재대학교,소프트웨어학,0,0,,raw_html_not_collected_for_university
2024,배재대학교,스마트배터리,0,0,,raw_html_not_collected_for_university
2024,배재대학교,스페인・중남미,0,0,,raw_html_not_collected_for_university
2024,배재대학교,스페인어・중남미,0,0,,raw_html_not_collected_for_university
2024,배재대학교,스포츠마케팅,0,0,,raw_html_not_collected_for_university
2024,배재대학교,스포츠지도・건강재활,0,0,,raw_html_not_collected_for_university
2024,배재대학교,식품영양,0,0,,raw_html_not_collected_for_university
2024,배재대학교,식품영양학,0,0,,raw_html_not_collected_for_university
2024,배재대학교,신소재공,0,0,,raw_html_not_collected_for_university
2024,배재대학교,실내건축,0,0,,raw_html_not_collected_for_university
2024,배재대학교,실용음악,0,0,,raw_html_not_collected_for_university
2024,배재대학교,실용음악과,0,0,,raw_html_not_collected_for_university
2024,배재대학교,심리상담,0,0,,raw_html_not_collected_for_university
2024,배재대학교,아트앤웹툰,0,0,,raw_html_not_collected_for_university
2024,배재대학교,영어과,0,0,,raw_html_not_collected_for_university
2024,배재대학교,영어영문,0,0,,raw_html_not_collected_for_university
2024,배재대학교,영어영문학,0,0,,raw_html_not_collected_for_university
2024,배재대학교,외식조리,0,0,,raw_html_not_collected_for_university
2024,배재대학교,원예산림,0,0,,raw_html_not_collected_for_university
2024,배재대학교,유아교육과,0,0,,raw_html_not_collected_for_university
2024,배재대학교,의류패션,0,0,,raw_html_not_collected_for_university
2024,배재대학교,일본,0,0,,raw_html_not_collected_for_university
2024,배재대학교,전기공,0,0,,raw_html_not_collected_for_university
2024,배재대학교,전기전자공,0,0,,raw_html_not_collected_for_university
2024,배재대학교,전자공,0,0,,raw_html_not_collected_for_university
2024,배재대학교,정밀응용과학,0,0,,raw_html_not_collected_for_university
2024,배재대학교,정보보안학,0,0,,raw_html_not_collected_for_university
2024,배재대학교,정보통신공,0,0,,raw_html_not_collected_for_university
2024,배재대학교,정부・공기업,0,0,,raw_html_not_collected_for_university
2024,배재대학교,정치언론안보,0,0,,raw_html_not_collected_for_university
2024,배재대학교,제약공학,0,0,,raw_html_not_collected_for_university
2024,배재대학교,조경,0,0,,raw_html_not_collected_for_university
2024,배재대학교,조경학,0,0,,raw_html_not_collected_for_university
2024,배재대학교,중국통상,0,0,,raw_html_not_collected_for_university
2024,배재대학교,지역소상공비즈니스,0,0,,raw_html_not_collected_for_university
2024,배재대학교,직무한국어번역,0,0,,raw_html_not_collected_for_university
2024,배재대학교,철도건설공,0,0,,raw_html_not_collected_for_university
2024,배재대학교,커뮤니케이션디자인,0,0,,raw_html_not_collected_for_university
2024,배재대학교,컴퓨터공,0,0,,raw_html_not_collected_for_university
2024,배재대학교,컴퓨터공학,0,0,,raw_html_not_collected_for_university
2024,배재대학교,컴퓨터수,0,0,,raw_html_not_collected_for_university
2024,배재대학교,클래식음악,0,0,,raw_html_not_collected_for_university
2024,배재대학교,클래식피아노,0,0,,raw_html_not_collected_for_university
2024,배재대학교,토털라이프스타일링,0,0,,raw_html_not_collected_for_university
2024,배재대학교,토털라이프케어,0,0,,raw_html_not_collected_for_university
2024,배재대학교,피아노과,0,0,,raw_html_not_collected_for_university
2024,배재대학교,항공서비스,0,0,,raw_html_not_collected_for_university
2024,배재대학교,행정,0,0,,raw_html_not_collected_for_university
2024,배재대학교,헬스케어생명공학,0,0,,raw_html_not_collected_for_university
2024,배재대학교,호텔항공경영,0,0,,raw_html_not_collected_for_university
2024,백석대학교,간호,0,0,,raw_html_not_collected_for_university
2024,백석대학교,경상,0,0,,raw_html_not_collected_for_university
2024,백석대학교,경찰,0,0,,raw_html_not_collected_for_university
2024,백석대학교,관광,0,0,,raw_html_not_collected_for_university
2024,백석대학교,관광글로벌호텔비즈니스,0,0,,raw_html_not_collected_for_university
2024,백석대학교,관광항공서비스,0,0,,raw_html_not_collected_for_university
2024,백석대학교,기독교,0,0,,raw_html_not_collected_for_university
2024,백석대학교,디자인영상,0,0,,raw_html_not_collected_for_university
2024,백석대학교,문화예술뮤지컬,0,0,,raw_html_not_collected_for_university
2024,백석대학교,문화예술실용음악,0,0,,raw_html_not_collected_for_university
2024,백석대학교,문화예술연기예술,0,0,,raw_html_not_collected_for_university
2024,백석대학교,문화예술피아노,0,0,,raw_html_not_collected_for_university
2024,백석대학교,물리치료,0,0,,raw_html_not_collected_for_university
2024,백석대학교,사회복지,0,0,,raw_html_not_collected_for_university
2024,백석대학교,스포츠과,0,0,,raw_html_not_collected_for_university
2024,백석대학교,스포츠과태권도,0,0,,raw_html_not_collected_for_university
2024,백석대학교,안경광,0,0,,raw_html_not_collected_for_university
2024,백석대학교,어문,0,0,,raw_html_not_collected_for_university
2024,백석대학교,외식산업,0,0,,raw_html_not_collected_for_university
2024,백석대학교,유아교육과,0,0,,raw_html_not_collected_for_university
2024,백석대학교,유아특수교육과,0,0,,raw_html_not_collected_for_university
2024,백석대학교,응급구조,0,0,,raw_html_not_collected_for_university
2024,백석대학교,작업치료,0,0,,raw_html_not_collected_for_university
2024,백석대학교,첨단IT,0,0,,raw_html_not_collected_for_university
2024,백석대학교,치위생,0,0,,raw_html_not_collected_for_university
2024,백석대학교,컴퓨터공,0,0,,raw_html_not_collected_for_university
2024,백석대학교,특수교육과,0,0,,raw_html_not_collected_for_university
2024,백석대학교,특수체육교육과,0,0,,raw_html_not_collected_for_university
2024,부산가톨릭대학교,간호,0,0,,raw_html_not_collected_for_university
2024,부산가톨릭대학교,경영,0,0,,raw_html_not_collected_for_university
2024,부산가톨릭대학교,경영정보,0,0,,raw_html_not_collected_for_university
2024,부산가톨릭대학교,노인복지보건,0,0,,raw_html_not_collected_for_university
2024,부산가톨릭대학교,물리치료,0,0,,raw_html_not_collected_for_university
2024,부산가톨릭대학교,방사선,0,0,,raw_html_not_collected_for_university
2024,부산가톨릭대학교,병원경영,0,0,,raw_html_not_collected_for_university
2024,부산가톨릭대학교,사회복지,0,0,,raw_html_not_collected_for_university
2024,부산가톨릭대학교,사회복지상담심리,0,0,,raw_html_not_collected_for_university
2024,부산가톨릭대학교,소방방재,0,0,,raw_html_not_collected_for_university
2024,부산가톨릭대학교,소프트웨어,0,0,,raw_html_not_collected_for_university
2024,부산가톨릭대학교,안전보건,0,0,,raw_html_not_collected_for_university
2024,부산가톨릭대학교,언어청각치료,0,0,,raw_html_not_collected_for_university
2024,부산가톨릭대학교,유통마케팅,0,0,,raw_html_not_collected_for_university
2024,부산가톨릭대학교,임상병리,0,0,,raw_html_not_collected_for_university
2024,부산가톨릭대학교,자율,0,0,,raw_html_not_collected_for_university
2024,부산가톨릭대학교,치기공,0,0,,raw_html_not_collected_for_university
2024,부산가톨릭대학교,컴퓨터공,0,0,,raw_html_not_collected_for_university
2024,부산가톨릭대학교,컴퓨터정보공,0,0,,raw_html_not_collected_for_university
2024,부산가톨릭대학교,환경공,0,0,,raw_html_not_collected_for_university
2024,부산가톨릭대학교,환경행정,0,0,,raw_html_not_collected_for_university
2024,부산교육대학교,과학교육과,0,0,,raw_html_not_collected_for_university
2024,부산교육대학교,교육,0,0,,raw_html_not_collected_for_university
2024,부산교육대학교,국어교육과,0,0,,raw_html_not_collected_for_university
2024,부산교육대학교,미술교육과,0,0,,raw_html_not_collected_for_university
2024,부산교육대학교,사회교육과,0,0,,raw_html_not_collected_for_university
2024,부산교육대학교,수학교육과,0,0,,raw_html_not_collected_for_university
2024,부산교육대학교,실과교육과,0,0,,raw_html_not_collected_for_university
2024,부산교육대학교,영어교육과,0,0,,raw_html_not_collected_for_university
2024,부산교육대학교,유아교육과,0,0,,raw_html_not_collected_for_university
2024,부산교육대학교,윤리교육과,0,0,,raw_html_not_collected_for_university
2024,부산교육대학교,음악교육과,0,0,,raw_html_not_collected_for_university
2024,부산교육대학교,체육교육과,0,0,,raw_html_not_collected_for_university
2024,부산교육대학교,컴퓨터교육과,0,0,,raw_html_not_collected_for_university
2024,부산대학교,데이터사이언스,109,103,,no_recruitment_unit_mapped_to_this_final_department_label
2024,부산대학교,독어교육과,109,103,,no_recruitment_unit_mapped_to_this_final_department_label
2024,부산대학교,무용,109,103,metric_missing_or_unusable,same_department_candidate_exists_but_metric_missing_or_unusable
2024,부산대학교,미술,109,103,,no_recruitment_unit_mapped_to_this_final_department_label
2024,부산대학교,불어교육과,109,103,,no_recruitment_unit_mapped_to_this_final_department_label
2024,부산대학교,약학,109,103,,no_recruitment_unit_mapped_to_this_final_department_label
2024,부산대학교,음악,109,103,,no_recruitment_unit_mapped_to_this_final_department_label
2024,부산대학교,의,109,103,,no_recruitment_unit_mapped_to_this_final_department_label
2024,부산대학교,의생명공학,109,103,,no_recruitment_unit_mapped_to_this_final_department_label
2024,부산대학교,전기컴퓨터공정보컴퓨터공학,109,103,,no_recruitment_unit_mapped_to_this_final_department_label
2024,부산대학교,정보컴퓨터공,109,103,,no_recruitment_unit_mapped_to_this_final_department_label
2024,부산대학교,제약학,109,103,,no_recruitment_unit_mapped_to_this_final_department_label
2024,부산대학교,조형,109,103,,no_recruitment_unit_mapped_to_this_final_department_label
2024,부산대학교,체육교육과,109,103,metric_missing_or_unusable,same_department_candidate_exists_but_metric_missing_or_unusable
2024,부산대학교,한국음악,109,103,,no_recruitment_unit_mapped_to_this_final_department_label
2024,부산외국어대학교,G2융합,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,경영,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,경제금융,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,경찰행정,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,국제,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,국제개발협력,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,국제마케팅,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,국제무역,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,국제무역・경제금융,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,국제무역・마케팅,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,국제문화관광,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,국제문화비즈니스,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,국제문화비즈니스문화비즈니스),0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,국제비서,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,국제비서사무,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,글로벌미래융합,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,글로벌웹툰콘텐츠,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,독일어,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,독일어과,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,동남아창의융합,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,러시아,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,러시아어,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,미얀마어과,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,베트남어,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,베트남어과,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,빅데이터,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,사이버경찰,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,사회복지,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,사회체육,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,상담심리,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,세무회계,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,소프트웨어,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,소프트웨어),0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,스마트융합보안,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,스마트자산경영,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,스페인어,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,스페인어과,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,스포츠산업,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,스포츠재활,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,시민영어교육,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,아랍,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,아세안,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,영상콘텐츠융합,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,영어,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,외교・국제개발,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,유럽,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,유럽어),0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,유럽지역통상,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,이탈리아어,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,이탈리아어과,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,인공지능융합,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,인도,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,인도네시아・말레이시아,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,인도지역통상,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,일본어융합,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,일본어창의융합,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,전자로봇・보안,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,전자로봇공,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,중국,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,중동,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,컴퓨터공,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,컴퓨터공학,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,컴퓨터소프트웨어,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,태국어,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,태국어과,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,터키・중앙아시아어과,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,터키어,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,파이데이아창의인재,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,포르투갈어,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,포르투갈어과,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,프랑스어,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,프랑스어과,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,한국어교육,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,한국어문화,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,항공서비스,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,호텔・관광,0,0,,raw_html_not_collected_for_university
2024,부산외국어대학교,회계,0,0,,raw_html_not_collected_for_university
2024,부산장신대학교,신,0,0,,raw_html_not_collected_for_university
2024,부산장신대학교,특수교육과,0,0,,raw_html_not_collected_for_university
2024,삼육대학교,IT융합공,67,67,,no_recruitment_unit_mapped_to_this_final_department_label
2024,삼육대학교,건축,67,67,,no_recruitment_unit_mapped_to_this_final_department_label
2024,삼육대학교,경영정보,67,67,,no_recruitment_unit_mapped_to_this_final_department_label
2024,삼육대학교,동물생명자원,67,67,,no_recruitment_unit_mapped_to_this_final_department_label
2024,삼육대학교,동물자원과,67,67,,no_recruitment_unit_mapped_to_this_final_department_label
2024,삼육대학교,바이오융합공,67,67,,no_recruitment_unit_mapped_to_this_final_department_label
2024,삼육대학교,빅데이터클라우드공,67,67,,no_recruitment_unit_mapped_to_this_final_department_label
2024,삼육대학교,신,67,67,,no_recruitment_unit_mapped_to_this_final_department_label
2024,삼육대학교,아트앤디자인,67,67,,no_recruitment_unit_mapped_to_this_final_department_label
2024,삼육대학교,음악,67,67,,no_recruitment_unit_mapped_to_this_final_department_label
2024,삼육대학교,일본어,67,67,,no_recruitment_unit_mapped_to_this_final_department_label
2024,삼육대학교,중국어,67,67,,no_recruitment_unit_mapped_to_this_final_department_label
2024,삼육대학교,컴퓨터・메카트로닉스공,67,67,,no_recruitment_unit_mapped_to_this_final_department_label
2024,삼육대학교,화학생명과,67,67,,no_recruitment_unit_mapped_to_this_final_department_label
2024,상명대학교,SW융합게임,29,29,,no_recruitment_unit_mapped_to_this_final_department_label
2024,상명대학교,SW융합애니메이션,29,29,,no_recruitment_unit_mapped_to_this_final_department_label
2024,상명대학교,SW융합전기공학,29,29,,no_recruitment_unit_mapped_to_this_final_department_label
2024,상명대학교,SW융합지능IOT융합,29,29,,no_recruitment_unit_mapped_to_this_final_department_label
2024,상명대학교,SW융합컴퓨터과학,29,29,,no_recruitment_unit_mapped_to_this_final_department_label
2024,상명대학교,SW융합한일문화콘텐츠,29,29,,no_recruitment_unit_mapped_to_this_final_department_label
2024,상명대학교,가구조형,29,29,,no_recruitment_unit_mapped_to_this_final_department_label
2024,상명대학교,뉴미디어작곡과,29,29,,no_recruitment_unit_mapped_to_this_final_department_label
2024,상명대학교,미술생활예술,29,29,,no_recruitment_unit_mapped_to_this_final_department_label
