학과_계열,universities,rows,admission_non_null,a_rate_mean,cd_rate_mean,f_rate_mean,employment_rate_mean,advancement_rate_mean
ICT로봇공학,1,1,0,48.74885914207484,16.72262303156736,3.129753574688165,66.66666666666667,0.0
ICT창업,1,1,0,53.63862666494245,12.828677960256908,2.540518987887409,63.41463414634146,16.0
ICT환경융합,1,1,0,32.82776981801852,31.70054316446764,2.393986698885872,66.66666666666667,7.6923076923076925
ISE,1,1,0,49.03421475863533,7.82955482443608,3.421475863532831,,0.0
IT,1,1,0,0.0,65.0,0.0,100.0,0.0
IT・방송영상융합,1,1,0,36.61909009812668,18.22777282188522,0.2824858757062147,20.0,0.0
IT경영정보,1,1,1,34.636893203883496,15.528802588996763,8.806472491909386,53.84615384615385,3.4482758620689653
IT공학,1,1,0,59.93716931216932,3.739528218694885,0.1625881834215167,67.12328767123287,7.594936708860759
IT금융,1,1,1,35.50194833889045,23.08078576306592,5.23239464909814,0.0,0.0
IT금융경영,1,1,1,37.61325205007756,11.505496922159464,2.857230597320981,77.14285714285714,2.702702702702702
IT금융부동산계열,1,1,0,0.0,50.0,50.0,,
IT기계공,1,1,1,46.88423645320197,15.467980295566502,7.573891625615764,,
IT미디어공,1,1,0,69.04761904761905,0.0,0.0,38.23529411764706,2.857142857142857
IT미디어공학,1,1,0,40.24916563800119,19.199469665798013,1.1850226306405156,42.85714285714285,0.0
IT소프트웨어,1,1,1,37.552633457036826,23.90094204967172,4.754852983157294,59.523809523809526,0.0
IT소프트웨어보안,1,1,0,37.49098774333093,23.6211247296323,0.0,60.0,0.0
IT시스템공,1,1,0,64.06810035842294,7.974910394265233,0.0,,
IT영상콘텐츠,1,1,0,56.30560928433269,11.83752417794971,0.9090909090909092,,
IT운영관리,1,1,0,25.668896321070235,17.474916387959865,0.0,,
IT융복합공,1,1,0,69.65811965811966,12.393162393162392,0.0,28.571428571428573,0.0
IT융합경영,1,1,1,45.19867549668874,20.35305172722392,4.020494003937713,,
IT융합디자인공,1,1,0,35.93539117941573,25.12190343506465,0.0,100.0,0.0
IT융합소프트웨어,1,1,1,42.2805243175123,12.858702370345398,8.406578852312954,,
IT융합자율,1,1,0,7.777777777777778,47.22222222222222,2.2222222222222223,52.38095238095238,0.0
IT융합컴퓨터・소프트웨어,1,1,0,34.265605528492124,24.98300668403761,5.531324345757335,58.333333333333336,0.0
IT융합컴퓨터공학,1,1,0,33.88754263148448,27.77623519116856,4.712742326332795,,
IT융합통신공,1,1,1,36.69980470852363,22.75914563823408,4.646630068736449,56.25,0.0
IT응용공,1,1,1,38.96515368897005,26.03310725620625,3.586800573888092,51.851851851851855,3.571428571428572
IT응용시스템공,1,1,0,70.83333333333334,8.333333333333334,0.0,60.0,6.25
IT의료데이터과학,1,1,0,59.88238668961561,4.804934021801492,4.173838209982788,48.14814814814815,0.0
IT인공지능,1,1,0,35.26829347755262,20.08210073630025,4.262233661301883,,
IT전자융합공,1,1,0,43.51851851851852,9.953703703703704,0.0,31.25,0.0
IT정보공,1,1,0,46.20079610791685,20.762936753648827,0.0,42.30769230769231,10.344827586206897
IT정보제어공,1,1,0,0.0,50.0,0.0,66.66666666666667,0.0
IT지능정보공,1,1,0,25.886486486486486,25.45135135135135,0.0,,
IT컴퓨터공학,1,1,0,50.0,0.0,0.0,,
IT콘텐츠,1,1,0,74.68297101449275,6.521739130434782,0.7246376811594203,77.77777777777777,18.181818181818183
IT파이낸스,1,1,0,36.46723646723647,3.080484330484331,0.3205128205128205,,
InternationalBusiness,1,1,0,61.2049474664184,8.19257880037239,0.0,65.625,5.714285714285714
InternationalStudies과,1,1,0,65.87837837837839,20.382882882882885,0.0,72.72727272727273,0.0
IoT소프트웨어,1,1,0,70.83333333333334,0.0,0.0,,
IoT융합,1,1,0,33.915139826422376,22.18900675024108,7.984570877531341,12.5,0.0
IoT융합시스템,1,1,0,39.666369023459694,21.23954866466434,2.3337933273804694,,
IoT인공지능융합,1,1,0,25.0,0.0,0.0,71.42857142857143,22.22222222222222
IoT전자공,1,1,0,45.00562429696288,23.38582677165354,0.0,64.40677966101696,4.761904761904762
K-Culture,1,1,0,42.31884057971015,15.265700483091788,4.3478260869565215,,
K-Food조리,1,1,0,27.02020202020202,37.62626262626263,2.272727272727273,73.07692307692308,0.0
K-culture,1,1,0,25.089301741159577,32.86124573685155,0.5654281098546042,,
K-sports태권도,1,1,0,66.3879264392324,5.140591684434968,6.221681769722815,,
K-남도문화,1,1,0,44.79166666666667,0.0,0.0,,
K-문화산업,1,1,0,30.0,0.0,0.0,,
K-뷰티,1,1,1,42.9123538109961,11.293520634493884,6.964981852399516,,
K-뷰티・음악,1,1,0,39.583333333333336,30.208333333333336,7.291666666666667,,
K-뷰티비즈니스,1,1,0,69.5012315270936,2.2352216748768474,14.057881773399014,,
K-비즈니스,1,1,0,57.05645161290322,12.903225806451612,3.225806451612903,,0.0
K-인터넷비즈니스경영,1,1,0,27.49158249158249,33.45117845117845,6.271043771043772,,
K-컬처공연・기획,1,1,0,31.71694480102696,18.059210526315788,1.5143613607188704,80.0,0.0
K-푸드창업,1,1,0,31.68896321070234,19.258639910813823,3.8461538461538463,,
KFL,1,1,0,26.01515151515152,21.63636363636364,24.924242424242426,,
KLC,1,1,0,47.24497961361125,10.187478565712762,0.0,,0.0
KMUInternationalBusinessschool,1,1,1,60.0,0.0,40.0,,
KoreanLanguageandBusiness,1,1,0,64.50156985871271,1.020408163265306,2.0408163265306123,,
K뷰티산업융합,1,1,0,30.96249331601864,29.885417462378733,0.9846459399587504,74.07407407407408,0.0
K뷰티패션,1,1,0,39.285714285714285,19.642857142857142,0.0,,
LF_라이프스타일디자인,1,1,1,27.939151982378853,27.730687539332912,0.8810572687224669,,
Language&AI융합,1,1,0,71.8978102189781,8.02919708029197,1.094890510948905,,
Language&Diplomacy,1,1,0,45.71568578519671,18.37502325349256,1.3459802084420387,45.833333333333336,10.714285714285714
Language&Trade,1,1,0,44.098708309234624,18.62348178137652,1.266628108733372,80.0,7.407407407407407
MSDE,1,1,0,57.17526670699857,7.917718001308327,0.5615725506976927,70.58823529411765,17.073170731707318
P&P화학공학,1,1,0,81.94124423963135,1.7857142857142858,0.0,50.0,0.0
PostModern음악,1,1,0,51.68522871786966,14.641797371767698,2.9740388197361494,62.0,5.0
Pre-PharmMed,1,1,0,0.0,100.0,0.0,33.333333333333336,25.0
SW안전보안,1,1,0,33.09196018833065,10.033375052148518,2.389892127063592,,
SW융합,1,1,0,38.36032388663968,20.394736842105264,0.9615384615384616,,0.0
SW융합게임,1,1,0,42.71231290829405,9.59811461175887,3.123294467873977,34.78260869565217,0.0
SW융합애니메이션,1,1,0,42.46662118701881,8.182438358834421,3.909463015300653,,
SW융합전기공학,1,1,0,38.0800776216249,12.388002001182516,3.868573854247207,52.77777777777778,7.317073170731708
SW융합지능IOT융합,1,1,0,40.24268617021277,7.878989361702128,7.878989361702128,,
SW융합컴퓨터과학,1,1,0,42.62215550950656,12.37109128615839,1.7427516578887507,55.68181818181818,3.1578947368421053
SW융합한일문화콘텐츠,1,1,0,52.85781425111168,4.41957991395828,3.197642890712556,33.333333333333336,0.0
SocialScience&AI융합,1,1,0,35.76158940397351,20.52980132450331,2.6490066225165565,,
TESOL·비즈니스영어,1,1,0,48.07692307692308,16.083916083916083,6.118881118881119,40.0,0.0
TESOL영어학,1,1,0,47.670182019431806,18.285727462796704,2.5319763866683065,66.66666666666667,6.896551724137931
VD_비주얼디자인,1,1,1,25.86206896551724,30.85174002860321,6.674082313681868,,
XR콘텐츠,1,1,0,22.28116710875332,38.19628647214854,8.620689655172415,,
e-비즈니스,1,1,1,52.02702702702703,12.09103840682788,0.0,76.66666666666667,3.225806451612903
e비즈니스,1,1,1,31.875,17.083333333333332,8.75,,
e비즈니스학,1,1,0,29.92399115533444,28.070757324488667,8.734107241569928,38.095238095238095,0.0
e스포츠산업,1,1,0,26.896134412211584,25.52559980212713,0.2981343415427017,0.0,0.0
가구디자인,1,1,0,40.411392405063296,16.80178822583886,5.068314245529435,,
가구리빙디자인,1,1,0,32.779417869827945,15.751418423359013,0.18796992481203,,
가구조형,1,1,0,0.0,0.0,100.0,100.0,0.0
가상현실,1,1,1,33.16426327069938,17.359073600099883,3.261231454314668,,
가상현실융합,1,1,0,25.65359477124183,21.895424836601308,4.738562091503268,,
가족・노인복지,1,1,0,0.0,80.0,0.0,0.0,0.0
가족복지,1,1,1,50.03316575897221,12.18405250663315,1.9672531769305963,80.55555555555556,4.761904761904762
가족상담복지,1,1,0,100.0,0.0,0.0,71.42857142857143,6.666666666666667
가족아동복지,1,1,1,37.76665174908629,24.26779543024788,0.7088958504263941,73.07692307692308,0.0
가족자원경영,1,1,1,53.65129056989522,2.5204446716074624,0.5494505494505495,87.5,20.0
가족주거,1,1,0,28.369218500797448,34.270334928229666,2.1730462519936204,52.17391304347826,0.0
간호간호,1,1,0,35.44782287960997,19.168742231254026,0.162419102368353,74.11764705882354,0.0
간호헬스케어,1,1,0,19.48051948051948,46.75324675324676,0.0,,
강소기업경영,1,1,0,29.97037268049275,25.419720359686053,2.87047143822444,75.0,0.0
개인정보보호,1,1,0,17.21014492753623,31.70289855072464,0.0,,
건강관리,1,1,1,36.73071437832231,23.56964432343662,0.058343057176196,77.41935483870968,5.882352941176471
건강기능식품,1,1,0,35.97285067873303,26.24434389140272,0.0,,
건강뷰티향장,1,1,0,52.73809523809524,0.9090909090909092,0.303030303030303,84.61538461538461,7.142857142857143
건강스포츠,1,1,0,3.7735849056603774,28.30188679245283,49.0566037735849,,
건강식품관리,1,1,0,100.0,0.0,0.0,,
건강운동관리,1,1,0,53.67231638418079,16.707021791767556,1.271186440677966,86.66666666666667,0.0
건강재활,1,1,0,0.0,70.0,0.0,,
건강재활서비스,1,1,0,32.89473684210526,15.789473684210526,0.0,,
건반악기과,1,1,0,68.4137920749258,4.377134505540393,1.8306414328963647,47.61904761904762,30.0
건설·도시공도시공학,1,1,0,33.333333333333336,0.0,0.0,88.0,7.407407407407407
건설공토목공학,1,1,0,56.34920634920636,0.0,0.0,,
건설공학교육과,1,1,1,50.05392743389676,17.567704208025077,1.1611250610896713,76.47058823529412,0.0
건설및환경공,1,1,0,60.77916259367872,6.972955360052135,0.557999348321929,50.0,0.0
건설방재공,1,1,1,15.09906899021246,41.889472427787055,8.188111721174504,,
건설방재공건설방재공학,1,1,0,36.45195022482484,21.621353131862385,0.8464916867091916,53.57142857142857,9.375
건설방재공건설환경공학,1,1,0,29.151732377538828,27.43642259771292,2.133469875405359,57.142857142857146,4.545454545454546
건설시스템공학,1,1,0,46.92934651828407,15.6682878909269,1.2326919211507483,66.66666666666667,10.9375
건설시스템안,1,1,0,26.95956794628521,34.822167080231594,1.881720430107527,,
건설안전방재공,1,1,0,52.77777777777778,11.11111111111111,0.0,,
건설융합,1,1,1,5.0,40.0,17.5,,
건설융합건축공학,1,1,0,44.36945904337209,18.460344003822264,0.1672240802675585,76.19047619047619,4.545454545454546
건설융합건축학,1,1,0,53.198385518591,11.99853228962818,4.9412915851272015,80.0,4.545454545454546
건설융합토목공학,1,1,0,29.053164160809523,29.76417124154029,3.940367989359344,52.63157894736842,0.0
건설환경도시교통공,1,1,1,5.0,42.5,25.0,,
건설환경에너지공,1,1,1,14.285714285714286,28.571428571428573,42.85714285714285,,
건설환경융합공,1,1,0,29.043478260869566,25.565217391304348,2.4347826086956523,91.17647058823528,0.0
건축),1,1,0,56.68996788210845,10.955979595692424,1.5104855469488,80.0,21.428571428571427
건축·토목·환경공,1,1,1,55.0,27.5,2.5,,
건축·토목공,1,1,0,0.0,50.0,0.0,100.0,0.0
건축・디자인・패션대학산업디자인,1,1,0,20.0,25.0,0.0,,
건축・인테리어디자인,1,1,1,0.0,7.6923076923076925,7.6923076923076925,,
건축・토목공,1,1,0,14.634146341463415,22.195121951219512,0.0,57.57575757575758,0.0
건축・토목공건축공학,1,1,0,0.0,66.66666666666667,33.333333333333336,,
건축공간디자인,1,1,0,52.28365384615385,15.504807692307692,0.0,85.71428571428571,12.5
건축공건축공학,1,1,0,40.55603042058431,20.84949700835032,1.4070616082582683,67.44186046511628,2.272727272727273
건축공건축디자인,1,1,0,37.30455212120385,20.580932750307515,1.5352962678157311,66.66666666666667,25.0
건축과,1,1,0,56.579671016449176,8.310834458277087,1.4436778161091943,92.3076923076923,0.0
건축도시부동산,1,1,1,13.48314606741573,39.325842696629216,25.84269662921348,,
건축도시설계,1,1,0,47.21483239063049,15.156744319815934,2.4240644872655226,84.61538461538461,3.571428571428572
건축도시시스템공,1,1,0,58.37765957446808,10.944148936170212,0.5319148936170213,,
건축도시시스템공학,1,1,0,62.44405683655237,7.306645111886327,0.547945205479452,44.44444444444444,40.0
건축디자인과,1,1,1,38.32143354694901,25.376671774867653,2.9350097520200613,86.20689655172414,9.375
건축설계,1,1,0,44.711880570736895,13.085028898402337,0.7186086847165964,81.66666666666667,3.125
건축설계학,1,1,0,26.666666666666668,63.333333333333336,0.0,0.0,0.0
건축소방안전,1,1,0,65.27671232876713,12.167123287671233,8.621917808219177,60.0,4.761904761904762
건축시스템,1,1,0,51.78735632183909,14.120689655172416,0.0,75.0,0.0
건축시스템공,1,1,0,33.333333333333336,19.047619047619047,7.142857142857143,33.333333333333336,25.0
건축시스템공학,1,1,0,19.78650864518224,44.18378115106746,3.4864842925562143,,
건축실내건축,1,1,1,46.03599516031458,17.66333938294011,2.5620084694494856,63.1578947368421,5.0
건축실내건축디자인,1,1,0,27.884615384615387,32.1078431372549,1.2820512820512822,100.0,0.0
건축실내건축학,1,1,1,42.286018885166,18.03990252817545,3.9394862422580967,73.07692307692308,5.882352941176471
건축실내디자인,1,1,0,78.57142857142857,0.0,0.0,33.333333333333336,0.0
건축인테리어,1,1,0,33.333333333333336,4.166666666666667,0.0,,
건축인테리어디자인,1,1,0,20.0,0.0,0.0,100.0,0.0
건축전통건축,1,1,0,45.2328431372549,16.887254901960784,0.7475490196078431,57.142857142857146,12.5
검도,1,1,0,50.57972601406429,0.6265664160401002,0.0,88.88888888888889,0.0
게임VR,1,1,0,35.086633663366335,13.103341584158416,0.99009900990099,,
게임・영상,1,1,0,35.168280585734536,19.75850259801605,4.955125177137458,58.8235294117647,4.545454545454546
게임・웹툰,1,1,0,54.90203504519517,4.424834621017018,1.059182952077968,46.66666666666666,0.0
게임게임그래픽디자인,1,1,0,36.830065359477125,18.259803921568626,4.722222222222222,31.25,0.0
게임게임소프트웨어,1,1,0,31.7337627482555,26.226516371443907,3.781535158346753,39.285714285714285,0.0
게임그래픽,1,1,0,51.73267326732673,0.99009900990099,1.883938393839384,,
게임디자인,1,1,1,32.083041388550846,14.74566999791029,0.8796757261742327,51.51515151515152,0.0
게임디자인・애니메이션,1,1,0,71.56084656084656,2.380952380952381,2.380952380952381,,
게임소프트웨어공,1,1,1,70.33333333333334,3.0,6.666666666666667,,
게임애니메이션,1,1,0,37.58713038374056,11.289346246973366,3.8263995891114537,,
게임애니메이션공학,1,1,0,0.0,100.0,0.0,45.16129032258065,0.0
게임엔터테인먼트,1,1,0,44.285714285714285,25.53884711779449,8.070175438596491,,
겨루기,1,1,0,33.283822427052385,21.95369110747106,3.140009439462506,,
격기지도,1,1,0,44.123456790123456,25.7283950617284,2.567901234567901,81.25,0.0
경기지도학,1,1,0,51.2527783390584,6.001212366134572,4.980804202869266,45.45454545454545,12.5
경배와찬양,1,1,0,59.600515463917525,5.534077892325315,0.3472222222222222,,0.0
경상,1,1,1,30.724933632836432,19.44309927360775,4.681510545815222,68.36158192090396,0.0
경상계열,1,1,0,20.0,60.0,0.0,,
경영2,1,1,0,44.33073108226752,15.457450426721715,3.0725545563122383,,
경영·회계,1,1,1,0.0,0.0,100.0,,
경영・금융교육과,1,1,1,29.166666666666668,31.944444444444446,0.0,,
경영・미디어계열,1,1,0,11.764705882352942,43.13725490196079,13.72549019607843,,
경영・부동산,1,1,0,37.46124663457616,7.13775801582769,1.479766663947132,,
경영경제경영학,1,1,0,30.27035704252672,12.86704212539965,9.913983385282195,,
경영경제경제학,1,1,0,32.47482776894542,16.767355590885003,10.850556438791736,,
경영경제국제경영학,1,1,0,33.143867626626246,17.65820386510042,13.232600732600732,,
경영경제데이터산업IT경영데이터분석,1,1,0,48.8398415393322,5.846066779852858,3.1805319750990377,,
경영경제데이터산업금융경제데이터분석,1,1,0,22.814477848101262,39.15150316455696,7.0708069620253164,,
경영공학,1,1,0,45.3587426125364,21.442095342988367,0.8933082779332702,,
경영과,1,1,0,48.83361988121288,14.556306658330728,0.6258466187350213,62.5,19.047619047619047
경영관리,1,1,0,100.0,0.0,0.0,0.0,0.0
경영대학,1,1,0,45.23809523809524,16.666666666666668,21.428571428571427,,
경영물류,1,1,0,34.833333333333336,13.333333333333334,12.166666666666666,69.23076923076923,0.0
경영빅데이터,1,1,1,28.699419842843504,28.245942571785267,9.67724168319013,,
경영인텔리전스,1,1,0,39.18173092305232,15.064922945662028,2.285634298512238,,
경영학트랙,1,1,0,4.545454545454546,60.60606060606061,3.333333333333333,72.72727272727273,0.0
경제금융물류,1,1,1,14.107142857142858,25.17857142857143,29.464285714285715,,
경제금융보험,1,1,0,39.50094161958569,21.29943502824859,1.6666666666666667,,
경제금융부동산,1,1,0,58.40021990104453,12.891698735568994,0.0,48.0,0.0
경제금융학,1,1,0,35.72859312701728,25.713404214923106,4.24767419783558,67.74193548387096,2.9411764705882355
경제무역,1,1,0,19.08496732026144,35.09803921568627,5.228758169934641,45.0,2.0
경제세무,1,1,0,43.37101354303189,12.288117081695065,0.7901922236784622,53.333333333333336,0.9433962264150944
경제정책학,1,1,0,33.58459322478331,30.693398276561886,2.7011785328146494,48.0,0.0
경제통상・국제지역계열,1,1,0,14.634146341463415,31.70731707317073,21.951219512195124,,
경제통상학,1,1,0,43.279190207156304,21.56308851224105,4.472693032015066,71.42857142857143,2.1739130434782608
경제학트랙,1,1,0,16.666666666666668,33.333333333333336,0.0,40.0,16.666666666666668
경제회계,1,1,0,0.0,0.0,100.0,,
경찰·소방행정,1,1,0,54.75237841202099,10.258291099848847,3.6231884057971016,,
경찰・법・행정,1,1,0,29.69202898550725,31.467391304347828,0.2415458937198067,43.54838709677419,0.0
경찰・소방,1,1,0,30.35074784074152,28.961449336423,0.7446808510638298,,
경찰・안보,1,1,0,37.5,37.5,0.0,68.85245901639344,0.0
경찰경찰행정학,1,1,0,80.0,13.333333333333334,0.0,,
경찰경호,1,1,0,0.0,25.0,0.0,66.66666666666667,0.0
경찰경호학,1,1,0,27.464836228379887,29.118064618383293,3.036173750004215,62.85714285714285,0.0
경찰과학수사,1,1,1,30.384615384615387,29.285714285714285,7.5,,
경찰범죄심리,1,1,0,36.20157907722675,22.300353647503904,2.607122296241468,38.095238095238095,12.5
경찰범죄심리학,1,1,0,72.64796442011632,3.8829969209716046,0.0,96.29629629629628,0.0
경찰법학,1,1,0,27.396169256327568,31.22691292875989,3.620150493501417,60.869565217391305,0.0
경찰보안,1,1,0,76.5,0.0,12.5,,
경찰정보보안,1,1,0,25.8592132505176,8.043478260869566,15.714285714285714,53.84615384615385,0.0
경찰탐정,1,1,0,73.77263581488933,2.847082494969819,0.704225352112676,,
경찰탐정수사학,1,1,0,43.18250377073906,3.076923076923077,11.538461538461538,,
경찰행정・범죄심리,1,1,1,42.69237700486575,14.892322941070464,10.799243106866102,,
경찰행정경찰행정,1,1,0,28.567423695607346,18.81380181480717,5.172780470200041,,
경찰행정국방・일반행정,1,1,0,14.642308536317753,19.744349352644285,17.577353522053983,,
경찰행정법,1,1,0,100.0,0.0,0.0,100.0,0.0
경호무도학,1,1,0,30.82207731718677,32.18444340940847,0.0,70.58823529411765,0.0
경호비서,1,1,1,47.0707455654102,11.937014966740575,0.980460088691796,60.0,0.0
계량위험관리,1,1,0,66.41029251744223,7.831978493247135,1.380848748639826,75.75757575757575,20.930232558139537
고고인류,1,1,1,33.396946564885496,27.67175572519084,0.9541984732824428,50.0,16.666666666666668
고분자·바이오소재,1,1,0,38.30909609352723,19.81801702717015,4.291926351378875,53.65853658536585,2.3255813953488373
고분자·화학공,1,1,0,35.339366515837106,21.131221719457017,0.0,57.142857142857146,10.909090909090908
고분자섬유나노공,1,1,0,46.61014287957293,24.12309624744858,0.0,55.55555555555556,37.93103448275862
고분자소재공학,1,1,0,39.10936973373778,23.731884057971016,2.3213683855746545,52.63157894736842,26.923076923076923
고분자시스템공,1,1,0,35.65765152252165,23.461770762395822,2.068487125855304,73.46938775510205,34.666666666666664
고분자융합소재공,1,1,1,43.56969064998262,16.134306569343064,0.6009037191518943,66.66666666666667,35.0
고용서비스정책,1,1,1,32.73766786331605,19.7061560962638,0.144927536231884,,
곤충생명과,1,1,1,33.951994590939826,23.935091277890464,1.4435429344151454,100.0,0.0
골프,1,1,1,36.19824605784636,24.17151530483177,2.5887511594569528,70.58823529411765,0.0
골프과,1,1,0,47.43083003952569,5.237154150197629,0.0,,
공간디자인・소비자,1,1,0,40.00277988689594,13.759402863698412,1.1188007484949196,65.38461538461539,0.0
공간디자인융합기술,1,1,1,24.59355828220859,32.70705521472392,4.853198948290973,70.58823529411765,0.0
공간조형디자인,1,1,0,35.437177535013845,13.706274477676171,3.191808930284941,59.375,9.72222222222222
공간환경,1,1,1,46.48942163393031,6.602188105078279,1.33194150535191,78.57142857142857,15.151515151515152
공간환경시스템공,1,1,0,57.57286066534621,9.407615505881402,1.694591535631998,52.083333333333336,19.047619047619047
공공관리,1,1,0,0.0,75.0,0.0,52.63157894736842,5.0
공공복지정보관리,1,1,0,37.5,22.22222222222222,3.4722222222222223,,
공공사회·통일외교,1,1,1,10.0,23.33333333333333,10.0,,
공공사회학,1,1,0,36.41740418058473,28.617548813664385,3.2519485289897494,75.86206896551724,3.333333333333333
공공안전,1,1,1,46.496651739862784,7.402358307852126,0.5761516430244091,,
공공인재법,1,1,1,41.30048221820374,20.678119349005428,1.5310427968655818,57.57575757575758,2.9411764705882355
공공인재법무,1,1,0,29.81203007518797,26.666903106823664,2.64115477372677,21.428571428571427,0.0
공공인재빅데이터융합학,1,1,0,24.86631016042781,33.64870423693953,0.6993006993006993,,
공공인재융합,1,1,0,0.0,66.66666666666667,0.0,,
공공인적자원,1,1,0,12.6984126984127,48.93424036281179,1.020408163265306,62.71186440677966,0.0
공과계열,1,1,0,8.333333333333334,15.476190476190478,46.42857142857143,,
공무원・공기업,1,1,0,31.22977346278317,23.859484288547865,2.531579496815952,,
공법학,1,1,0,45.17850726865318,14.835700559218912,0.9771049724415846,46.25,2.3529411764705883
공업화,1,1,1,31.315848755805085,28.76594233035281,0.4167533097664102,80.64516129032258,33.333333333333336
공연기획경영,1,1,1,63.78887643597646,12.377416643317456,0.2906976744186046,72.72727272727273,0.0
공연미디어,1,1,0,21.897013243167088,37.9073917535456,1.7657556119094582,80.95238095238095,0.0
공연방송연기,1,1,0,40.998505976095615,7.425107263254674,3.2351363775666564,69.23076923076923,5.882352941176471
공연엔터테인먼트,1,1,0,0.0,0.0,50.0,33.333333333333336,0.0
공연영상콘텐츠,1,1,0,40.97324063512755,24.609834700269765,2.7669147067876088,71.42857142857143,0.0
공연영화,1,1,0,54.062564744459664,8.819889067873342,3.01055912688086,75.71428571428571,0.0
공연예술모델,1,1,0,32.57882468408784,10.679671205986995,10.851429272481903,,
공연예술무용과,1,1,0,53.187851971037816,5.654163314561544,1.3902855993563958,84.61538461538461,3.571428571428572
공연예술방송연예,1,1,0,38.923395445134574,8.042681955725433,10.017518713170888,,
공연예술실용음악,1,1,0,52.40274599542334,13.03203661327231,4.610983981693364,,
공연예술콘텐츠,1,1,0,67.33333333333334,7.142857142857143,0.7936507936507936,43.75,0.0
공연융합예술,1,1,0,59.38922453033187,7.0496772324753785,5.1523835140279735,42.85714285714285,0.0
공연융합예술무용,1,1,0,60.80043859649123,3.673245614035088,11.842105263157896,,
공연융합예술음악,1,1,0,47.593582887700535,3.0303030303030303,17.914438502673796,,
공예디자인과,1,1,0,45.80796252927401,13.452380952380953,4.264246682279469,,
공중보건,1,1,1,27.37074816308184,36.09271596861551,0.7006101550087451,,
공학2계열,1,1,0,0.0,66.66666666666667,0.0,,
공학3계열,1,1,0,0.0,100.0,0.0,,
공항행정,1,1,1,44.53543315210102,12.429200755191946,1.6937655397249534,46.42857142857143,0.0
과학,1,1,1,50.41100271869502,19.81448904525828,0.0,57.142857142857146,0.0
과학교육,1,1,1,20.0,40.0,15.0,,
과학교육물리교육,1,1,1,40.34263608731694,25.310859353412543,0.0,50.0,14.285714285714286
과학교육생물교육,1,1,1,57.77081592871066,14.522417153996102,0.0,0.0,0.0
과학교육지구과학교육,1,1,1,54.69211479520758,11.678740596266367,0.0,50.0,0.0
과학교육화학교육,1,1,1,46.10612872977327,10.06107090476305,0.0,60.0,16.666666666666668
과학기술대학,1,1,0,34.485094850948514,29.471544715447155,13.414634146341465,,
과학기술법무,1,1,0,56.9683908045977,14.655172413793103,2.2988505747126435,54.54545454545455,0.0
과학기술정책,1,1,0,74.93734335839599,3.696741854636592,0.0,100.0,28.571428571428573
과학컴퓨팅,1,1,1,50.19293924466338,14.51559934318555,4.400656814449918,,
관・현악,1,1,0,63.33151610968762,4.9893692416725735,0.9491359101564628,60.0,0.0
관광&영어통역융복합,1,1,1,42.05898112583942,17.961750905148456,1.020576791142315,50.0,0.0
관광・엔터테인먼트,1,1,1,50.060679611650485,12.419816227461858,3.115789701803052,100.0,0.0
관광개발경영,1,1,0,43.7472311878995,5.098306014387275,2.654895259793684,,
관광경영・컨벤션,1,1,0,53.61813426329555,16.294681778552746,1.935483870967742,60.41666666666666,0.0
관광글로벌호텔비즈니스,1,1,1,32.140037593984964,14.972744360902254,6.510338345864662,69.56521739130434,0.0
관광문화콘텐츠,1,1,0,39.64186176142698,4.3743032329988845,1.5537904124860646,,
관광비즈니스한국어,1,1,0,26.95652173913044,28.47826086956522,5.0,,
관광사업경영,1,1,0,30.13642340565417,11.919789612097304,2.5,,
관광외식경영,1,1,0,80.0,0.0,0.0,,
관광융복합,1,1,0,58.42948717948718,0.0,1.3927738927738929,70.0,9.090909090909092
관광이벤트,1,1,0,45.78203572047859,6.194728628402983,0.684931506849315,69.04761904761905,0.0
관광일본어,1,1,0,48.25396825396825,13.968253968253968,2.857142857142857,26.666666666666668,0.0
관광항공서비스,1,1,1,50.33772010741447,8.503218334255784,2.510608203677511,68.96551724137932,3.333333333333333
관광항공서비스학,1,1,0,56.48723257418909,11.904761904761903,2.8755463538072235,63.888888888888886,0.0
관현악・작곡관악,1,1,0,64.50956937799043,6.483253588516746,5.2631578947368425,42.85714285714285,0.0
관현악・작곡작곡,1,1,0,55.55555555555556,2.7777777777777777,2.7777777777777777,0.0,25.0
관현악・작곡현악,1,1,0,48.49537037037037,4.976851851851852,8.333333333333334,45.45454545454545,8.333333333333334
관현악관악,1,1,0,44.226267294936825,9.61613493802335,2.821213121642306,40.0,16.666666666666668
관현악현악,1,1,0,54.481870353462895,3.775922785965828,3.283552889004826,100.0,0.0
광고.PR.브랜딩,1,1,0,39.24530192934102,25.81658732147332,0.4615384615384615,80.0,2.857142857142857
광고사진영상,1,1,1,28.935921260926424,8.162984376075435,2.5314887466446416,66.66666666666667,0.0
광고영상미디어,1,1,0,28.925619834710744,37.1900826446281,0.8264462809917356,58.18181818181818,1.7857142857142858
광고홍보언론,1,1,0,32.38636363636364,17.045454545454547,0.0,69.23076923076923,0.0
광고홍보영상,1,1,0,28.708597603946444,28.770260747004933,0.3787878787878788,,
광고홍보영상미디어,1,1,1,46.58652085622025,8.407403708512268,1.002030693431872,,
광고홍보이벤트,1,1,0,37.11967545638945,0.0,1.7241379310344829,75.0,0.0
