analysis_year,outcome_row_id,school_name_raw,school_name_base_raw,school_name_std,campus_name_raw_x,campus_seq,campus_branch,campus_name_std_x,dept_name_raw,dept_name_std,dept_field_raw,dept_field_std,credit_forfeit_flag,selectivity_proxy_pct,a_rate_pct,cd_rate_pct,f_rate_pct,employment_rate_pct,health_employment_rate_pct,progression_rate_pct,vocational_college_progression_rate_pct,university_progression_rate_pct,graduate_school_progression_rate_pct,domestic_progression_rate_pct,overseas_progression_rate_pct,has_selectivity,has_employment,has_progression,rate_range_qa,source_file,source_sha256,campus_region_raw,dept_norm_strict,dept_norm_suffix_reduced,dept_token_signature,school_uid_x,headcount_row_id,match_stage,match_method,match_status,match_score,candidate_count,review_needed,unmatched_reason,match_evidence,candidate_headcount_row_ids,candidate_preview,campus_conflict_flag,degree_course_conflict_flag,major_conflict_flag,forbidden_modifier_conflict_flag,headcount_match_flag,headcount_grain_version,headcount_grain_uid,grain_resolution_method,grain_review_needed,raw_row_lineage,school_uid_y,campus_uid,dept_uid,kedi_dept_code,school_type,degree_course,school_status_raw,day_evening_raw,campus_name_raw_y,campus_name_std_y,region_sido,region_sigungu,hc_major_group_raw,hc_major_group_7,field_middle_name,field_small_name,admission_capacity_n,recruitment_n,applicants_n,admits_n,enrolled_students_n,leave_students_n,graduates_n,fulltime_faculty_n,nonfulltime_faculty_n,international_students_n,female_students_n,masters_students_n,doctoral_students_n,competition_ratio,admission_yield_ratio,admit_per_applicant_ratio,leave_rate_pct,female_student_share_pct,international_student_share_pct,student_faculty_ratio,fulltime_faculty_share_pct,log_enrolled_students,log_graduates,school_uid,major_group_7,major7_mapping_method,major7_mapping_confidence,major7_candidate_count,major7_review_needed,major7_evidence,major7_sample_exclusion_rule,has_structure_context,has_major_group_7_high_medium,row_qa_status,ctx24_reference_sample_n,ctx24_mean_income_10kkrw,ctx24_median_income_10kkrw,ctx24_income_300plus_pct,ctx24_income_400plus_pct,ctx24_large_company_pct,ctx24_mid_company_pct,ctx24_small_company_pct,ctx24_large_mid_company_pct,ctx24_public_nonprofit_pct,ctx24_cert_rate_pct,ctx24_cert_per_person,ctx24_log10_mean_income,ctx24_industry_top3_pct,ctx24_industry_hhi,goms_profile_start_year,goms_profile_end_year,goms_profile_years_n,goms_aggregation_method,goms_recent_employment_rate_pct,goms_recent_firm_300plus_pct,goms_recent_public_nonprofit_pct,goms_recent_permanent_pct,goms_recent_unstable_pct,goms_recent_self_employed_pct,goms_recent_industry_hhi,goms_recent_industry_top3_pct,goms_recent_professional_highskill_pct,goms_recent_mean_income_10kkrw,goms_recent_weekly_work_hours,goms_recent_hourly_income_proxy,goms_income_trend_per_year,goms_hours_trend_per_year,goms_firm_300plus_trend_per_year,goms_permanent_trend_per_year,goms_latest_2019_mean_income_10kkrw,goms_latest_2019_weekly_work_hours,goms_latest_2019_firm_300plus_pct,goms_latest_2019_permanent_pct,goms_source_years_observed,goms_year_over_year_review_flag,goms_mapping_confidence,goms_row_qa_status,drop_reasons,rate_extreme_targets
2024,OC2024_04962,부산외국어대학교,부산외국어대학교,부산외국어대학교,,,,unknown,포르투갈(브라질)어전공,포르투갈브라질어전공,포르투갈어,포르투갈어,False,,83.333336,0.0,0.0,,,,,,,,,False,False,False,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,포르투갈브라질어전공,포르투갈브라질어,포르투갈브라질어,SCH_11d126dc8b6c,HC2_2024_15215,L1,exact_strict,auto_high_confidence,1.0,1,False,,school+campus+department strict exact unique,HC2_2024_15215,포르투갈(브라질)어전공,False,False,False,False,True,v2_year_school_campus_day_degree_deptcode,HCG_123f3c27d25c,semantic_distinct_key_expansion,False,15364,SCH_11d126dc8b6c,CAM_d718a2b94e2a,DEP_a15ff34d924e,U01011100058,대학교,대학과정,기존,주야간,본교(제1캠퍼스),본교_제1캠퍼스,부산,부산 금정구,인문계열,HUM,언어ㆍ문학,기타유럽어ㆍ문학,0,0,0,0,0,0,0,4,1,0,0,0,0,,,,,,,0.0,80.0,0.0,0.0,SCH_11d126dc8b6c,HUM,inherited_headcount,high,1,False,D01 v2 high-confidence match 대계열=인문계열,,True,True,ok,18844.0,303.9,250.0,32.482487,16.769264,12.81575,6.4742093,45.55296,19.289959,31.84568,41.6,0.71311826,2.4827306,,,2017,2019,3,mixed_weighted_2017_2019,64.40063,21.097418,28.517433,73.15509,22.966125,3.6499784,0.09230857,40.29943,27.957674,225.94847,39.975986,1.3012029,4.5296702,-0.3175825,0.020879075,-0.47197825,269.8,39.9,23.7,71.6,3,True,medium_reviewed,PASS,rate_extreme_small_denominator,cd_rate_pct|f_rate_pct
2024,OC2024_04964,부산외국어대학교,부산외국어대학교,부산외국어대학교,,,,unknown,프랑스어전공,프랑스어전공,프랑스어,프랑스어,False,,50.0,50.0,0.0,,,,,,,,,False,False,False,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,프랑스어전공,프랑스어,프랑스어,SCH_11d126dc8b6c,HC2_2024_15206,L1,exact_strict,auto_high_confidence,1.0,1,False,,school+campus+department strict exact unique,HC2_2024_15206,프랑스어전공,False,False,False,False,True,v2_year_school_campus_day_degree_deptcode,HCG_fa6cee50c1b9,semantic_distinct_key_expansion,False,15355,SCH_11d126dc8b6c,CAM_d718a2b94e2a,DEP_078b9b1a2aa8,U01011000014,대학교,대학과정,기존,주야간,본교(제1캠퍼스),본교_제1캠퍼스,부산,부산 금정구,인문계열,HUM,언어ㆍ문학,프랑스어ㆍ문학,0,0,0,0,1,1,0,2,10,0,0,0,0,,,,100.0,0.0,0.0,0.083333336,16.666666,0.6931472,0.0,SCH_11d126dc8b6c,HUM,inherited_headcount,high,1,False,D01 v2 high-confidence match 대계열=인문계열,,True,True,ok,18844.0,303.9,250.0,32.482487,16.769264,12.81575,6.4742093,45.55296,19.289959,31.84568,41.6,0.71311826,2.4827306,,,2017,2019,3,mixed_weighted_2017_2019,64.40063,21.097418,28.517433,73.15509,22.966125,3.6499784,0.09230857,40.29943,27.957674,225.94847,39.975986,1.3012029,4.5296702,-0.3175825,0.020879075,-0.47197825,269.8,39.9,23.7,71.6,3,True,medium_reviewed,PASS,rate_extreme_small_denominator,f_rate_pct
2024,OC2024_04966,부산외국어대학교,부산외국어대학교,부산외국어대학교,,,,unknown,한국어교육전공 | 한국어교육학과,한국어교육전공한국어교육학과,한국어교육,한국어교육,False,,72.90445,4.0961637,1.9294131,,,,,,,,,False,False,False,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,한국어교육전공한국어교육학과,한국어교육전공한국어교육,한국어교육전공한국어교육,SCH_11d126dc8b6c,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_15293|HC2_2024_15294,한국어교육전공 | 한국어교육학과,False,False,False,False,False,,,,,,,CAM_25b43349aaa1,DEP_b2a760e85391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH_11d126dc8b6c,EDU,exact_dictionary,medium,1,False,unique dictionary inherited from matched rows: dept_field_std=한국어교육,,False,True,manual_match_pending,15498.0,260.2,235.3,27.184153,5.142599,2.4067621,1.1420828,15.9310875,3.548845,48.722416,25.1,0.45367146,2.4153073,,,2017,2019,3,mixed_weighted_2017_2019,69.202415,4.769505,62.423748,79.45341,18.015871,2.265895,0.43834612,86.0497,82.35141,217.43721,39.498657,1.2670814,4.053847,-0.45714295,-0.03681319,-0.15329659,221.8,39.6,4.7,80.8,3,True,medium_reviewed,PASS,structure_unresolved,
2024,OC2024_04967,부산외국어대학교,부산외국어대학교,부산외국어대학교,,,,unknown,한국어문화학부 | 한국어문화학부(한국어교육전공) | 한국어문화학부(한국언어문화전공) | 한국어문화학부(한국어교육전공) | 한국어문화학부(한국언어문화전공),한국어문화학부한국어문화학부한국어교육전공한국어문화학부한국언어문화전공한국어문화학부한국어교육전공한국어문화학부한국언어문화전공,한국어문화,한국어문화,False,,63.751606,7.354514,4.91549,53.658535,46.341465,2.3255813,0.0,0.0,2.3255813,2.3255813,0.0,False,True,True,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,한국어문화학부한국어문화학부한국어교육전공한국어문화학부한국언어문화전공한국어문화학부한국어교육전공한국어문화학부한국언어문화전공,한국어문화학부한국어문화학부한국어교육전공한국어문화학부한국언어문화전공한국어문화학부한국어교육전공한국어문화학부한국언어문화,한국어문화학부한국어문화학부한국어교육전공한국어문화학부한국언어문화전공한국어문화학부한국어교육전공한국어문화학부한국언어문화,SCH_11d126dc8b6c,,L7,manual_pending,manual_pending,1.0,3,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_15151|HC2_2024_15152|HC2_2024_15153,한국어문화학부 | 한국어문화학부(한국어교육전공) | 한국어문화학부(한국언어문화전공),False,False,False,False,False,,,,,,,CAM_25b43349aaa1,DEP_49869305c06b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH_11d126dc8b6c,,ambiguous,low,3,True,"hits=NAT,EDU,HUM; evidence=NAT:화학 | EDU:교육/국어교육 | HUM:언어; ambiguous_token=False",exclude from samples requiring major/context/GOMS until manual approved,False,False,manual_match_pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_unresolved|major7_unresolved,
2024,OC2024_04968,부산외국어대학교,부산외국어대학교,부산외국어대학교,,,,unknown,항공서비스전공 | 항공서비스학과,항공서비스전공항공서비스학과,항공서비스,항공서비스,False,,61.853924,6.524377,4.634389,,,,,,,,,False,False,False,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,항공서비스전공항공서비스학과,항공서비스전공항공서비스,항공서비스전공항공서비스,SCH_11d126dc8b6c,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_15249|HC2_2024_15254,항공서비스학과 | 항공서비스전공,False,False,False,False,False,,,,,,,CAM_25b43349aaa1,DEP_d866e52952f8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH_11d126dc8b6c,ENG,keyword_rule,medium,1,False,ENG:항공,,False,True,manual_match_pending,72776.0,328.1,290.0,46.69534,23.572332,21.148455,11.050346,53.18924,32.198803,13.8946905,60.9,1.4257035,2.5160062,,,2017,2019,3,mixed_weighted_2017_2019,73.06597,29.134941,21.277163,84.83454,12.588641,2.2768211,0.1463535,55.03566,55.70421,255.02893,44.32286,1.3250608,4.2510996,-0.4412088,0.08021988,-0.39945042,260.6,43.7,30.0,84.8,3,False,medium_reviewed,PASS,structure_unresolved,
2024,OC2024_04969,부산외국어대학교,부산외국어대학교,부산외국어대학교,,,,unknown,호텔・관광학부(국제문화관광전공) | 호텔・관광학부(국제비서전공) | 호텔・관광학부(호텔・컨벤션전공),호텔관광학부국제문화관광전공호텔관광학부국제비서전공호텔관광학부호텔컨벤션전공,호텔・관광,호텔관광,False,,52.647724,6.494309,5.5578027,35.294117,35.294117,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,호텔관광학부국제문화관광전공호텔관광학부국제비서전공호텔관광학부호텔컨벤션전공,호텔관광학부국제문화관광전공호텔관광학부국제비서전공호텔관광학부호텔컨벤션,호텔관광학부국제문화관광전공호텔관광학부국제비서전공호텔관광학부호텔컨벤션,SCH_11d126dc8b6c,,L7,manual_pending,manual_pending,1.0,4,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_15238|HC2_2024_15252|HC2_2024_15253|HC2_2024_15289,호텔?관광학부 | 호텔?관광학부(호텔?컨벤션전공) | 호텔?관광학부(국제문화관광전공) | 호텔?관광학부(국제비서전공),False,False,False,False,False,,,,,,,CAM_25b43349aaa1,DEP_2cb81e1d3b06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH_11d126dc8b6c,SOC,exact_dictionary,medium,1,False,unique dictionary inherited from matched rows: dept_field_std=호텔관광,,False,True,manual_match_pending,65600.0,300.3,250.5,32.47256,16.07622,11.987804,6.647866,42.675304,18.635672,32.72256,44.5,0.7960061,2.4775553,,,2017,2019,3,mixed_weighted_2017_2019,69.609535,20.332579,31.614683,79.11846,16.265503,4.28632,0.08301936,33.00704,23.923975,235.45967,42.231544,1.2835511,3.110989,-0.40109885,0.21868132,-0.37142864,234.6,41.9,22.7,78.5,3,False,medium_reviewed,PASS,structure_unresolved,
2024,OC2024_04970,부산외국어대학교,부산외국어대학교,부산외국어대학교,,,,unknown,회계전공,회계전공,회계,회계,False,,92.85714,0.0,0.0,,,,,,,,,False,False,False,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,회계전공,회계,회계,SCH_11d126dc8b6c,HC2_2024_15257,L1,exact_strict,auto_high_confidence,1.0,1,False,,school+campus+department strict exact unique,HC2_2024_15257,회계전공,False,False,False,False,True,v2_year_school_campus_day_degree_deptcode,HCG_6d0ce6bb820e,semantic_distinct_key_expansion,False,15406,SCH_11d126dc8b6c,CAM_d718a2b94e2a,DEP_f4faa31d0c01,U02010500050,대학교,대학과정,기존,주야간,본교(제1캠퍼스),본교_제1캠퍼스,부산,부산 금정구,사회계열,SOC,경영ㆍ경제,금융ㆍ회계ㆍ세무학,0,0,0,0,0,0,0,5,5,0,0,0,0,,,,,,,0.0,50.0,0.0,0.0,SCH_11d126dc8b6c,SOC,inherited_headcount,high,1,False,D01 v2 high-confidence match 대계열=사회계열,,True,True,ok,65600.0,300.3,250.5,32.47256,16.07622,11.987804,6.647866,42.675304,18.635672,32.72256,44.5,0.7960061,2.4775553,,,2017,2019,3,mixed_weighted_2017_2019,69.609535,20.332579,31.614683,79.11846,16.265503,4.28632,0.08301936,33.00704,23.923975,235.45967,42.231544,1.2835511,3.110989,-0.40109885,0.21868132,-0.37142864,234.6,41.9,22.7,78.5,3,False,medium_reviewed,PASS,rate_extreme_small_denominator,cd_rate_pct|f_rate_pct
2024,OC2024_04973,삼육대학교,삼육대학교,삼육대학교,,,,unknown,IT융합공학과,it융합공학과,IT융합공,it융합공,False,,23.181818,47.272728,0.0,65.21739,60.869564,17.241379,0.0,0.0,17.241379,17.241379,0.0,False,True,True,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,it융합공학과,it융합공,it융합공,SCH_660b002d3bb9,HC2_2024_15389,L1,exact_strict,auto_high_confidence,1.0,1,False,,school+campus+department strict exact unique,HC2_2024_15389,IT융합공학과,False,False,False,False,True,v2_year_school_campus_day_degree_deptcode,HCG_0f4b4cc0b706,semantic_distinct_key_expansion,False,15539,SCH_660b002d3bb9,CAM_4515a7c0b7d8,DEP_d02f23b58dcb,U04080100328,대학교,대학과정,기존,주간,본교(제1캠퍼스),본교_제1캠퍼스,서울,서울 노원구,공학계열,ENG,컴퓨터ㆍ통신,전산학ㆍ컴퓨터공학,0,0,0,0,17,5,29,0,1,0,6,0,0,,,,29.411764,35.294117,0.0,17.0,0.0,2.8903718,3.4011974,SCH_660b002d3bb9,ENG,inherited_headcount,high,1,False,D01 v2 high-confidence match 대계열=공학계열,,True,True,ok,72776.0,328.1,290.0,46.69534,23.572332,21.148455,11.050346,53.18924,32.198803,13.8946905,60.9,1.4257035,2.5160062,,,2017,2019,3,mixed_weighted_2017_2019,73.06597,29.134941,21.277163,84.83454,12.588641,2.2768211,0.1463535,55.03566,55.70421,255.02893,44.32286,1.3250608,4.2510996,-0.4412088,0.08021988,-0.39945042,260.6,43.7,30.0,84.8,3,False,medium_reviewed,PASS,rate_extreme_small_denominator,f_rate_pct
2024,OC2024_04974,삼육대학교,삼육대학교,삼육대학교,,,,unknown,간호학과 | 간호학과(특별과정),간호학과간호학과특별과정,간호,간호,False,91.2,33.98971,17.52451,0.8587752,73.56322,71.264366,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,간호학과간호학과특별과정,간호학과간호학과특별과정,간호학과간호학과특별과정,SCH_660b002d3bb9,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_15400|HC2_2024_15401,간호학과 | 간호학과(특별과정),False,False,False,False,False,,,,,,,CAM_41d9507b46fc,DEP_b05049e80be7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH_660b002d3bb9,MED,exact_dictionary,medium,1,False,unique dictionary inherited from matched rows: dept_field_std=간호,,False,True,manual_match_pending,41094.0,314.3,282.4,43.334793,13.206307,1.6036404,0.99284565,48.612938,2.596486,48.32579,25.2,0.41395336,2.4973443,,,2017,2019,3,mixed_weighted_2017_2019,83.63194,34.586937,42.84097,88.36591,10.131062,1.1710143,0.61685634,85.754974,88.55697,261.6941,44.960068,1.3403994,5.2401094,-0.40384626,-0.10659337,-0.19505486,271.8,44.8,37.2,89.7,3,False,medium_reviewed,PASS,structure_unresolved,
2024,OC2024_04975,삼육대학교,삼육대학교,삼육대학교,,,,unknown,건축학과(4년제) | 건축학과(5년제),건축학과4년제건축학과5년제,건축,건축,False,,30.145937,19.160065,1.7541779,91.42857,80.0,2.7777777,0.0,0.0,2.7777777,2.7777777,0.0,False,True,True,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,건축학과4년제건축학과5년제,건축학과4년제건축학과5년제,건축학과4년제건축학과5년제,SCH_660b002d3bb9,,L7,manual_pending,manual_pending,1.0,3,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_15383|HC2_2024_15384|HC2_2024_15385,건축학과 | 건축학과(5년제) | 건축학과(4년제),False,False,False,False,False,,,,,,,CAM_41d9507b46fc,DEP_8d00c9d305a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH_660b002d3bb9,ENG,exact_dictionary,medium,1,False,unique dictionary inherited from matched rows: dept_field_std=건축,,False,True,manual_match_pending,72776.0,328.1,290.0,46.69534,23.572332,21.148455,11.050346,53.18924,32.198803,13.8946905,60.9,1.4257035,2.5160062,,,2017,2019,3,mixed_weighted_2017_2019,73.06597,29.134941,21.277163,84.83454,12.588641,2.2768211,0.1463535,55.03566,55.70421,255.02893,44.32286,1.3250608,4.2510996,-0.4412088,0.08021988,-0.39945042,260.6,43.7,30.0,84.8,3,False,medium_reviewed,PASS,structure_unresolved,
2024,OC2024_04986,삼육대학교,삼육대학교,삼육대학교,,,,unknown,상담심리학과,상담심리학과,상담심리,상담심리,False,85.0,41.493023,18.522995,0.9376863,67.5,62.5,18.367348,0.0,0.0,18.367348,16.32653,2.0408163,True,True,True,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,상담심리학과,상담심리,상담심리,SCH_660b002d3bb9,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_15374,상담심리학과,False,False,False,False,False,,,,,,,CAM_41d9507b46fc,DEP_589fff5e7dbf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH_660b002d3bb9,SOC,keyword_rule,medium,1,False,SOC:심리/상담,,False,True,manual_match_pending,65600.0,300.3,250.5,32.47256,16.07622,11.987804,6.647866,42.675304,18.635672,32.72256,44.5,0.7960061,2.4775553,,,2017,2019,3,mixed_weighted_2017_2019,69.609535,20.332579,31.614683,79.11846,16.265503,4.28632,0.08301936,33.00704,23.923975,235.45967,42.231544,1.2835511,3.110989,-0.40109885,0.21868132,-0.37142864,234.6,41.9,22.7,78.5,3,False,medium_reviewed,PASS,structure_unresolved,
2024,OC2024_04991,삼육대학교,삼육대학교,삼육대학교,,,,unknown,영어영문학부 | 영어영문학과,영어영문학부영어영문학과,영어영문,영어영문,False,85.75,33.712532,26.392042,2.9662507,55.555557,28.571428,5.714286,0.0,1.4285715,4.285714,5.714286,0.0,True,True,True,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,영어영문학부영어영문학과,영어영문학부영어영문,영어영문학부영어영문,SCH_660b002d3bb9,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_15372|HC2_2024_15373,영어영문학과 | 영어영문학부,False,False,False,False,False,,,,,,,CAM_41d9507b46fc,DEP_6bdab963ed18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH_660b002d3bb9,HUM,exact_dictionary,medium,1,False,unique dictionary inherited from matched rows: dept_field_std=영어영문,,False,True,manual_match_pending,18844.0,303.9,250.0,32.482487,16.769264,12.81575,6.4742093,45.55296,19.289959,31.84568,41.6,0.71311826,2.4827306,,,2017,2019,3,mixed_weighted_2017_2019,64.40063,21.097418,28.517433,73.15509,22.966125,3.6499784,0.09230857,40.29943,27.957674,225.94847,39.975986,1.3012029,4.5296702,-0.3175825,0.020879075,-0.47197825,269.8,39.9,23.7,71.6,3,True,medium_reviewed,PASS,structure_unresolved,
2024,OC2024_04998,삼육대학교,삼육대학교,삼육대학교,,,,unknown,컴퓨터・메카트로닉스공학부,컴퓨터메카트로닉스공학부,컴퓨터・메카트로닉스공,컴퓨터메카트로닉스공,False,,57.272728,19.09091,0.0,47.36842,39.473682,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,컴퓨터메카트로닉스공학부,컴퓨터메카트로닉스공,컴퓨터메카트로닉스공,SCH_660b002d3bb9,HC2_2024_15388,L1,exact_strict,auto_high_confidence,1.0,1,False,,school+campus+department strict exact unique,HC2_2024_15388,컴퓨터?메카트로닉스공학부,False,False,False,False,True,v2_year_school_campus_day_degree_deptcode,HCG_04d20291ed41,semantic_distinct_key_expansion,False,15538,SCH_660b002d3bb9,CAM_4515a7c0b7d8,DEP_801ac3c00bd5,U04080100293,대학교,대학과정,기존,주간,본교(제1캠퍼스),본교_제1캠퍼스,서울,서울 노원구,공학계열,ENG,컴퓨터ㆍ통신,전산학ㆍ컴퓨터공학,0,0,0,0,19,5,39,0,1,0,3,0,0,,,,26.31579,15.789474,0.0,19.0,0.0,2.9957323,3.6888795,SCH_660b002d3bb9,ENG,inherited_headcount,high,1,False,D01 v2 high-confidence match 대계열=공학계열,,True,True,ok,72776.0,328.1,290.0,46.69534,23.572332,21.148455,11.050346,53.18924,32.198803,13.8946905,60.9,1.4257035,2.5160062,,,2017,2019,3,mixed_weighted_2017_2019,73.06597,29.134941,21.277163,84.83454,12.588641,2.2768211,0.1463535,55.03566,55.70421,255.02893,44.32286,1.3250608,4.2510996,-0.4412088,0.08021988,-0.39945042,260.6,43.7,30.0,84.8,3,False,medium_reviewed,PASS,rate_extreme_small_denominator,f_rate_pct
2024,OC2024_05009,상명대학교,상명대학교,상명대학교,,,,unknown,가구조형전공,가구조형전공,가구조형,가구조형,True,,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,가구조형전공,가구조형,가구조형,SCH_470c77611164,HC2_2024_15483,L1,exact_strict,auto_high_confidence,1.0,1,False,,school+campus+department strict exact unique,HC2_2024_15483,가구조형전공,False,False,False,False,True,v2_year_school_campus_day_degree_deptcode,HCG_4d61cf380485,semantic_distinct_key_expansion,False,15634,SCH_470c77611164,CAM_02648d238757,DEP_38ba08456bd0,U07040300047,대학교,대학과정,기존,주야간,본교(제1캠퍼스),본교_제1캠퍼스,서울,서울 종로구,예체능계열,ART,미술ㆍ조형,조형,0,0,0,0,3,1,2,0,0,0,0,0,0,,,,33.333332,0.0,0.0,,,1.3862944,1.0986123,SCH_470c77611164,ART,inherited_headcount,high,1,False,D01 v2 high-confidence match 대계열=예체능계열,,True,True,ok,22813.0,234.7,217.5,13.426555,4.8919477,8.214615,4.633323,70.78858,12.847938,15.434182,32.5,0.5230351,2.3705132,,,2017,2019,3,mixed_weighted_2017_2019,70.64433,8.162268,16.418356,63.28796,26.055664,10.322768,0.10221141,40.676308,54.354107,189.76112,39.008335,1.120742,3.2362635,-0.54560447,-0.1901099,-0.67307705,192.7,37.6,9.4,63.1,3,False,medium_reviewed,PASS,rate_extreme_small_denominator,a_rate_pct|cd_rate_pct|f_rate_pct|health_employment_rate_pct|graduate_school_progression_rate_pct|employment_rate_pct|progression_rate_pct
2024,OC2024_05018,상명대학교,상명대학교,상명대학교,,,,unknown,뉴미디어작곡과,뉴미디어작곡과,뉴미디어작곡과,뉴미디어작곡과,True,,0.0,25.0,50.0,,,,,,,,,False,False,False,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,뉴미디어작곡과,뉴미디어작곡,뉴미디어작곡,SCH_470c77611164,HC2_2024_15487,L1,exact_strict,auto_high_confidence,1.0,1,False,,school+campus+department strict exact unique,HC2_2024_15487,뉴미디어작곡과,False,False,False,False,True,v2_year_school_campus_day_degree_deptcode,HCG_9f78629b0f40,semantic_distinct_key_expansion,False,15638,SCH_470c77611164,CAM_02648d238757,DEP_69d80999d216,U07060500010,대학교,대학과정,기존,주야간,본교(제1캠퍼스),본교_제1캠퍼스,서울,서울 종로구,예체능계열,ART,음악,작곡,0,0,0,0,2,1,0,0,0,0,1,0,0,,,,50.0,50.0,0.0,,,1.0986123,0.0,SCH_470c77611164,ART,inherited_headcount,high,1,False,D01 v2 high-confidence match 대계열=예체능계열,,True,True,ok,22813.0,234.7,217.5,13.426555,4.8919477,8.214615,4.633323,70.78858,12.847938,15.434182,32.5,0.5230351,2.3705132,,,2017,2019,3,mixed_weighted_2017_2019,70.64433,8.162268,16.418356,63.28796,26.055664,10.322768,0.10221141,40.676308,54.354107,189.76112,39.008335,1.120742,3.2362635,-0.54560447,-0.1901099,-0.67307705,192.7,37.6,9.4,63.1,3,False,medium_reviewed,PASS,rate_extreme_small_denominator,a_rate_pct
