outcome_row_id,school_name_raw,campus_name_raw_x,dept_name_raw,dept_name_std,major_group_7,match_status,match_method,unmatched_reason,row_qa_status,review_needed,headcount_match_flag,campus_conflict_flag,major7_mapping_method,major7_mapping_confidence,major7_review_needed,graduates_n,enrolled_students_n,applicants_n,a_rate_pct,cd_rate_pct,f_rate_pct,selectivity_proxy_pct,health_employment_rate_pct,graduate_school_progression_rate_pct,employment_rate_pct,progression_rate_pct,drop_structure_unresolved,drop_campus_conflict,drop_major7_unresolved,drop_d08_key_duplicate,drop_normalized_name_duplicate,drop_core_identity_missing,target_extreme_small_denom__a_rate_pct,target_extreme_small_denom__cd_rate_pct,target_extreme_small_denom__f_rate_pct,target_extreme_small_denom__selectivity_proxy_pct,target_extreme_small_denom__health_employment_rate_pct,target_extreme_small_denom__graduate_school_progression_rate_pct,target_extreme_small_denom__employment_rate_pct,target_extreme_small_denom__progression_rate_pct,drop_rate_extreme_small_denominator,strict_drop,strict_keep,drop_reasons,rate_extreme_targets
OC2024_04537,명지대학교_제2캠퍼스,제2캠퍼스,철학과,철학과,HUM,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,exact_dictionary,medium,False,,,,38.36225,16.357649,3.9965086,,43.75,0.0,56.25,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_04538,명지대학교_제2캠퍼스,제2캠퍼스,청소년지도학과,청소년지도학과,,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,unknown,unknown,True,,,,41.665253,18.277882,0.0,,71.79487,2.2727273,82.051285,2.2727273,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved|major7_unresolved,
OC2024_04539,명지대학교_제2캠퍼스,제2캠퍼스,행정학과,행정학과,SOC,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,exact_dictionary,medium,False,,,,35.462833,29.17251,0.65217394,,55.294117,1.0752689,63.52941,1.0752689,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_04540,목원대학교,,건축학부,건축학부,ENG,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,221,362,41.350212,15.903582,8.407397,46.33,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04541,목원대학교,,건축학부 건축공학전공,건축학부건축공학전공,ENG,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,28,106,0,35.48101,18.114693,1.6366817,,82.608696,14.285714,82.608696,14.285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04542,목원대학교,,건축학부 건축학전공(5년제),건축학부건축학전공5년제,ENG,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,25,138,0,34.970882,18.222958,2.9289336,,72.0,0.0,72.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04543,목원대학교,,게임소프트웨어공학과,게임소프트웨어공학과,ENG,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,60,179,70.333336,3.0,6.6666665,30.0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04544,목원대학교,,게임콘텐츠학과,게임콘텐츠학과,ART,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,65.94203,7.208238,3.771771,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_04545,목원대학교,,경영학과,경영학과,SOC,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,58,299,423,25.094109,5.420666,5.5712404,33.0,57.692307,0.0,63.46154,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04546,목원대학교,,경찰법학과,경찰법학과,SOC,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,31,323,265,30.266123,13.830162,4.526925,21.33,36.666668,0.0,46.666668,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04547,목원대학교,,경찰행정학부,경찰행정학부,SOC,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,59,411,3.8461537,21.153847,30.76923,20.67,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04548,목원대학교,,경찰행정학부 경찰행정전공,경찰행정학부경찰행정전공,SOC,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,168,0,28.567423,18.813803,5.1727805,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04549,목원대학교,,경찰행정학부 국방・일반행정전공,경찰행정학부국방일반행정전공,SOC,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,33,0,14.642308,19.744349,17.577354,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04550,목원대학교,,공공인재학과,공공인재학과,SOC,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,0,0,0.0,50.0,0.0,,,,,,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,a_rate_pct|f_rate_pct
OC2024_04551,목원대학교,,관현악・작곡학부 관악전공,관현악작곡학부관악전공,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,8,91,0,64.50957,6.4832535,5.263158,,14.285714,0.0,42.857143,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04552,목원대학교,,관현악・작곡학부 작곡전공,관현악작곡학부작곡전공,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,4,34,0,55.555557,2.7777777,2.7777777,,0.0,25.0,0.0,25.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,rate_extreme_small_denominator,health_employment_rate_pct|employment_rate_pct
OC2024_04553,목원대학교,,관현악・작곡학부 현악전공,관현악작곡학부현악전공,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,12,61,0,48.49537,4.976852,8.333333,,9.090909,8.333333,45.454544,8.333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04554,목원대학교,,관현악학부 관악전공,관현악학부관악전공,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,6,0,0,44.22627,9.616135,2.821213,,20.0,16.666666,40.0,16.666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04555,목원대학교,,관현악학부 현악전공,관현악학부현악전공,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,2,0,0,54.48187,3.7759228,3.283553,,50.0,0.0,100.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,rate_extreme_small_denominator,graduate_school_progression_rate_pct|employment_rate_pct|progression_rate_pct
OC2024_04556,목원대학교,,광고홍보언론학과 | 광고홍보언론학부,광고홍보언론학과광고홍보언론학부,SOC,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,32.386364,17.045454,0.0,,61.53846,0.0,69.23077,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_04557,목원대학교,,광고홍보커뮤니케이션학부,광고홍보커뮤니케이션학부,SOC,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,27,247,343,32.837444,11.739034,3.2313337,31.0,66.666664,0.0,70.37037,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04558,목원대학교,,광고홍보커뮤니케이션학부 언론영상콘텐츠전공,광고홍보커뮤니케이션학부언론영상콘텐츠전공,SOC,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,7,75,0,28.96514,13.362953,5.867396,,42.857143,0.0,42.857143,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04559,목원대학교,,국악과,국악과,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,20,106,64,71.12608,2.9543617,0.9566831,,26.666666,20.0,46.666668,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04560,목원대학교,,국어교육과,국어교육과,EDU,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,28,158,149,31.823944,14.175895,4.5642753,,44.444443,0.0,55.555557,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04561,목원대학교,,국제문화학과,국제문화학과,SOC,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,11,0,0,14.285714,3.5714285,7.142857,,45.454544,0.0,54.545456,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04562,목원대학교,,국제예술・한국어학부 한국어교육전공,국제예술한국어학부한국어교육전공,HUM,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,120,0,72.504036,3.8946087,0.88773537,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04563,목원대학교,,글로벌비즈니스학과,글로벌비즈니스학과,SOC,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,31,324,158,38.56082,15.063649,10.599363,21.67,54.166668,0.0,54.166668,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04564,목원대학교,,금융경제학과,금융경제학과,SOC,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,19,172,97,17.383337,29.71819,13.22241,29.0,27.777779,0.0,27.777779,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04565,목원대학교,,기술마케팅학과,기술마케팅학과,SOC,unmatched,unmatched,department_formatting_or_source_coverage_mismatch,review_unmatched,True,False,False,keyword_rule,medium,False,,,,40.0,0.0,0.0,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_04566,목원대학교,,도시・환경・화학공학과,도시환경화학공학과,ENG,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,36,0,0,62.57143,13.523809,2.0,,63.636364,8.333333,63.636364,8.333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04567,목원대학교,,도시공학과,도시공학과,ENG,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,1,147,118,38.682674,21.476627,3.1212542,28.0,100.0,0.0,100.0,0.0,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,rate_extreme_small_denominator,health_employment_rate_pct|graduate_school_progression_rate_pct|employment_rate_pct|progression_rate_pct
OC2024_04568,목원대학교,,도자디자인학과,도자디자인학과,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,22,146,157,56.453506,11.864434,4.7410207,90.446,46.666668,18.181818,53.333332,18.181818,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04569,목원대학교,,로봇학과,로봇학과,ENG,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,19,62,0,35.55452,27.306618,6.523765,,50.0,15.789474,50.0,21.052631,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04570,목원대학교,,마케팅빅데이터학과,마케팅빅데이터학과,SOC,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,21,172,120,39.211594,15.084634,4.7761393,28.0,66.666664,0.0,76.190475,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04571,목원대학교,,만화・애니메이션과,만화애니메이션과,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,12,0,0,40.0,5.0,10.0,,27.272728,0.0,63.636364,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04572,목원대학교,,미생물나노소재학과,미생물나노소재학과,NAT,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,11,0,0,44.23077,19.23077,3.8461537,,16.666666,45.454544,33.333332,45.454544,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04573,목원대학교,,미생물생명공학과,미생물생명공학과,NAT,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,0,0,70.0,3.3333333,0.0,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,f_rate_pct
OC2024_04574,목원대학교,,미생물소재학과,미생물소재학과,NAT,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,6,0,0,50.0,16.666666,0.0,,66.666664,0.0,66.666664,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,f_rate_pct
OC2024_04575,목원대학교,,미술학부,미술학부,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,11,108,214,50.952446,7.4497514,10.618157,92.357,30.0,0.0,50.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04576,목원대학교,,미술교육과,미술교육과,EDU,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,31,133,178,62.552967,3.5721033,0.9527408,,19.35484,0.0,29.032259,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04577,목원대학교,,미술학부 서양화전공,미술학부서양화전공,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,13,56,0,58.71489,8.34949,2.435993,,25.0,7.6923075,66.666664,7.6923075,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04578,목원대학교,,미술학부 한국화전공,미술학부한국화전공,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,10,51,0,59.678524,9.068045,2.748308,,50.0,0.0,90.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04579,목원대학교,,보건의료관리학과,보건의료관리학과,MED,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,23,137,33.333332,0.0,0.0,27.67,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04580,목원대학교,,부동산금융보험학과,부동산금융보험학과,SOC,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,200,108,31.413004,9.7128105,4.6757345,22.0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04581,목원대학교,,사회복지학과,사회복지학과,SOC,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,65,314,380,29.215778,16.185137,3.36393,19.67,30.76923,0.0,40.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04582,목원대학교,,산업디자인학과,산업디자인학과,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,28,232,239,67.37565,5.9320602,2.0146654,,44.444443,3.5714285,55.555557,3.5714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04583,목원대학교,,생명과학과,생명과학과,NAT,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,33,175,58.333332,0.0,25.0,29.33,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04584,목원대학교,,생명과학부 바이오헬스전공,생명과학부바이오헬스전공,NAT,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,50.0,0.0,0.0,,100.0,0.0,100.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_04585,목원대학교,,생명과학부 의생명과학전공,생명과학부의생명과학전공,NAT,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,20,55,0,69.791664,0.0,0.0,,50.0,20.0,50.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04586,목원대학교,,생의약화장품학부,생의약화장품학부,ENG,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,4,0,0,57.5,0.0,0.0,,75.0,0.0,75.0,0.0,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,True,False,rate_extreme_small_denominator,cd_rate_pct|f_rate_pct|graduate_school_progression_rate_pct|progression_rate_pct
OC2024_04587,목원대학교,,서비스경영전공 | 서비스경영학부 | 서비스경영전공,서비스경영전공서비스경영학부서비스경영전공,SOC,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,exact_dictionary,medium,False,,,,34.160538,8.609069,2.5428922,,54.545456,0.0,59.090908,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_04588,목원대학교,,섬유・패션디자인학과,섬유패션디자인학과,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,20,192,230,64.720184,5.9471173,4.798909,,45.0,0.0,60.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04589,목원대학교,,성악・뮤지컬학부,성악뮤지컬학부,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,17,112,55,45.63723,13.7890005,4.058699,,33.333332,5.882353,73.333336,5.882353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04590,목원대학교,,소방안전학부,소방안전학부,SOC,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,0.0,27.272728,18.181818,24.67,69.565216,0.0,73.91304,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_04591,목원대학교,,소방안전관리학과,소방안전관리학과,SOC,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,0.0,0.0,0.0,,75.0,0.0,75.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_04592,목원대학교,,소방안전학부 소방안전전공,소방안전학부소방안전전공,SOC,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,33.572124,10.89164,1.0989012,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_04593,목원대학교,,소방안전학부 인명구조전공,소방안전학부인명구조전공,SOC,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,55.555557,5.5555553,0.0,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_04594,목원대학교,,수학과,수학과,NAT,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,9,0,0,100.0,0.0,0.0,,0.0,33.333332,20.0,33.333332,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,a_rate_pct|cd_rate_pct|f_rate_pct
OC2024_04595,목원대학교,,수학교육과,수학교육과,EDU,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,17,149,89,32.033527,14.613703,6.9970846,,23.529411,0.0,41.17647,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04596,목원대학교,,스포츠건강관리학과,스포츠건강관리학과,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,41,252,363,48.103878,11.457953,7.6985545,15.33,51.28205,0.0,79.48718,4.878049,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04597,목원대학교,,시각커뮤니케이션디자인학과,시각커뮤니케이션디자인학과,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,41,240,307,73.64525,3.0850363,4.683452,,47.36842,0.0,55.263157,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04598,목원대학교,,식품제약학부 식품전공,식품제약학부식품전공,MED,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,38.04428,13.293783,4.5926666,,40.0,16.666666,40.0,16.666666,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_04599,목원대학교,,식품제약학부 제약전공,식품제약학부제약전공,MED,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,34.404846,11.733594,12.668173,,100.0,0.0,100.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_04600,목원대학교,,신학과,신학과,HUM,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,54,228,78,32.51339,14.680086,5.395353,,,59.25926,,61.11111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04601,목원대학교,,실용음악학부 기악전공,실용음악학부기악전공,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,11,67,0,33.847904,7.727687,3.8479054,,30.0,9.090909,90.0,9.090909,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04602,목원대학교,,실용음악학부 보컬전공,실용음악학부보컬전공,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,9,53,0,32.964096,11.268144,8.3460655,,12.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04603,목원대학교,,애니메이션학과,애니메이션학과,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,18,158,306,68.49481,3.1100974,1.877541,,38.88889,0.0,50.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04604,목원대학교,,역사학과,역사학과,HUM,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,21,153,130,27.43742,14.998639,15.660711,24.67,50.0,4.7619047,50.0,4.7619047,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04605,목원대학교,,연극영화영상학부,연극영화영상학부,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,19,202,198,48.591152,10.95379,5.8467174,,33.333332,0.0,55.555557,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04606,목원대학교,,영어학과,영어학과,HUM,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,9,205,112,29.340204,17.898884,15.84072,27.0,62.5,0.0,62.5,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04607,목원대학교,,영어교육과,영어교육과,EDU,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,31,159,132,44.40267,12.510443,5.5764413,,38.70968,0.0,58.064518,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04608,목원대학교,,영어영문학과,영어영문학과,HUM,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,23,0,0,37.99534,9.207459,4.5454545,,54.545456,0.0,63.636364,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04609,목원대학교,,외식조리・제과제빵학과,외식조리제과제빵학과,NAT,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,34,501,26.758648,21.939371,5.4216866,8.0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04610,목원대학교,,웹툰학과,웹툰학과,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,18,290,712,71.431175,5.542676,2.473951,98.726,11.111111,0.0,44.444443,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04611,목원대학교,,유아교육과,유아교육과,EDU,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,28,99,189,37.068523,15.019894,0.0,,85.71429,0.0,85.71429,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04612,목원대학교,,음악교육과,음악교육과,EDU,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,38,115,244,67.88785,2.5300367,0.08025682,,25.0,2.631579,36.11111,2.631579,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04613,목원대학교,,응급구조학과,응급구조학과,MED,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,30,264,30.695812,7.142857,1.7241379,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04614,목원대학교,,의생명·보건학부,의생명보건학부,MED,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,77.92857,3.7857144,0.0,,25.0,0.0,31.25,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_04615,목원대학교,,입체조형학부,입체조형학부,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,37,79,18.75,25.0,12.5,87.898,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04616,목원대학교,,입체조형학부 입체캐릭터전공,입체조형학부입체캐릭터전공,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,44,0,58.19381,10.093226,2.5272703,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04617,목원대학교,,입체조형학부 조소전공,입체조형학부조소전공,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,49,0,52.710594,11.627104,5.853208,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04618,목원대학교,,자율주행학과,자율주행학과,ENG,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,11,0,53.88889,10.555555,0.0,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,f_rate_pct
OC2024_04619,목원대학교,,작곡과,작곡과,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,1,0,0,74.60317,12.698413,0.0,,0.0,0.0,100.0,0.0,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,False,rate_extreme_small_denominator,f_rate_pct|health_employment_rate_pct|graduate_school_progression_rate_pct|employment_rate_pct|progression_rate_pct
OC2024_04620,목원대학교,,전기전자공학과,전기전자공학과,ENG,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,27,222,179,29.977623,10.667904,3.3827658,33.67,60.0,7.4074073,64.0,7.4074073,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04621,목원대학교,,정보통신공학과,정보통신공학과,ENG,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,124,0,45.23635,9.934488,3.4629097,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_04622,목원대학교,,정보통신융합공학부,정보통신융합공학부,ENG,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,37,0,0,75.0,0.0,0.0,,61.11111,0.0,61.11111,0.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,cd_rate_pct|f_rate_pct
