outcome_row_id,school_name_raw,campus_name_raw_x,dept_name_raw,dept_name_std,major_group_7,match_status,match_method,unmatched_reason,row_qa_status,review_needed,headcount_match_flag,campus_conflict_flag,major7_mapping_method,major7_mapping_confidence,major7_review_needed,graduates_n,enrolled_students_n,applicants_n,a_rate_pct,cd_rate_pct,f_rate_pct,selectivity_proxy_pct,health_employment_rate_pct,graduate_school_progression_rate_pct,employment_rate_pct,progression_rate_pct,drop_structure_unresolved,drop_campus_conflict,drop_major7_unresolved,drop_d08_key_duplicate,drop_normalized_name_duplicate,drop_core_identity_missing,target_extreme_small_denom__a_rate_pct,target_extreme_small_denom__cd_rate_pct,target_extreme_small_denom__f_rate_pct,target_extreme_small_denom__selectivity_proxy_pct,target_extreme_small_denom__health_employment_rate_pct,target_extreme_small_denom__graduate_school_progression_rate_pct,target_extreme_small_denom__employment_rate_pct,target_extreme_small_denom__progression_rate_pct,drop_rate_extreme_small_denominator,strict_drop,strict_keep,drop_reasons,rate_extreme_targets
OC2024_02808,국민대학교,,수학과,수학과,NAT,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,2,1,0,0.0,100.0,0.0,,50.0,0.0,100.0,0.0,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True,False,rate_extreme_small_denominator,a_rate_pct|cd_rate_pct|f_rate_pct|graduate_school_progression_rate_pct|employment_rate_pct|progression_rate_pct
OC2024_02823,국민대학교,,융합전자공학전공,융합전자공학전공,ENG,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,6,14,0,59.32927,7.378049,0.0,,66.666664,0.0,66.666664,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,f_rate_pct
OC2024_02824,국민대학교,,응용화학과 | 응용화학과 | 응용화학부,응용화학과응용화학과응용화학부,NAT,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,exact_dictionary,medium,False,,,,50.51361,8.115048,1.6949153,,39.130436,28.125,43.47826,28.125,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02828,국민대학교,,일본학전공,일본학전공,HUM,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,8,2,0,100.0,0.0,0.0,,62.5,0.0,75.0,0.0,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,a_rate_pct|cd_rate_pct|f_rate_pct
OC2024_02829,국민대학교,,임산생명공학과,임산생명공학과,ENG,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,47.721897,13.917516,4.093365,86.38,63.333332,23.076923,66.666664,23.076923,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02841,국민대학교,,중국학부,중국학부,HUM,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,13,38,33.333332,33.333332,0.0,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,f_rate_pct
OC2024_02846,국민대학교,,컴퓨터공학전공,컴퓨터공학전공,ENG,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,2,4,0,8.333333,50.0,0.0,,50.0,0.0,50.0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,rate_extreme_small_denominator,f_rate_pct|graduate_school_progression_rate_pct|progression_rate_pct
OC2024_02848,국민대학교,,한국어문학부,한국어문학부,HUM,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,10,37,33.333332,16.666666,0.0,87.25,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,f_rate_pct
OC2024_02851,국민대학교,,행정학전공,행정학전공,SOC,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,33,20,0,27.57353,60.47794,0.0,,66.666664,0.0,75.757576,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,f_rate_pct
OC2024_02857,극동대학교,,경영학과,경영학과,SOC,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,11,21,63.636364,10.606061,0.0,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,f_rate_pct
OC2024_02858,극동대학교,,경찰행정학전공,경찰행정학전공,SOC,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,6,0,100.0,0.0,0.0,,,,,,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,a_rate_pct|cd_rate_pct|f_rate_pct
OC2024_02861,극동대학교,,글로벌경영학과,글로벌경영학과,SOC,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,8,10,0,100.0,0.0,0.0,,50.0,0.0,62.5,0.0,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,a_rate_pct|cd_rate_pct|f_rate_pct
OC2024_02864,극동대학교,,금융자산관리학과,금융자산관리학과,SOC,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,4,4,0,91.666664,0.0,0.0,,0.0,0.0,50.0,0.0,False,False,False,False,False,False,False,True,True,False,True,True,False,True,True,True,False,rate_extreme_small_denominator,cd_rate_pct|f_rate_pct|health_employment_rate_pct|graduate_school_progression_rate_pct|progression_rate_pct
OC2024_02875,극동대학교,,안경광학과,안경광학과,MED,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,51.483738,13.7235775,0.0,,45.0,0.0,50.0,4.347826,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02881,극동대학교,,중등특수교육전공,중등특수교육전공,EDU,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,13,17,0,62.67275,4.8369265,0.0,,58.333332,0.0,58.333332,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,f_rate_pct
OC2024_02883,극동대학교,,항공학부,항공학부,ENG,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,10,133,50.0,0.0,0.0,0.55,,,,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,cd_rate_pct|f_rate_pct
OC2024_02884,극동대학교,,항공모빌리티학과,항공모빌리티학과,ENG,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,3,106,77.77778,11.111111,0.0,0.1,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,f_rate_pct
OC2024_02885,극동대학교,,항공안전관리학과,항공안전관리학과,ENG,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,0,0,67.85445,4.4117646,0.0,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,f_rate_pct
OC2024_02887,극동대학교,,항공운항서비스학과,항공운항서비스학과,ENG,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,38.236435,17.335272,1.8313954,30.33,39.285713,0.0,53.57143,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02893,극동대학교,,호텔외식조리학전공,호텔외식조리학전공,SOC,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,31.993008,19.055944,7.6923075,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02894,금강대학교,,IT경영학전공,it경영학전공,SOC,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,9,9,0,65.27778,5.5555553,0.0,,33.333332,0.0,55.555557,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,f_rate_pct
OC2024_02895,금강대학교,,경영학전공,경영학전공,SOC,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,10,18,0,46.52027,12.905405,0.0,,22.222221,0.0,33.333332,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,f_rate_pct
OC2024_02896,금강대학교,,국제통상통역학과,국제통상통역학과,SOC,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,1,0,50.0,50.0,0.0,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,f_rate_pct
OC2024_02897,금강대학교,,"글로벌지역통상학(미국,중국,일본)전공",글로벌지역통상학미국중국일본전공,SOC,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,6,5,0,58.75,0.0,0.0,,60.0,16.666666,60.0,16.666666,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,cd_rate_pct|f_rate_pct
OC2024_02898,금강대학교,,불교학전공,불교학전공,HUM,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,3,11,0,43.690475,16.25,2.0833333,,,0.0,,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,rate_extreme_small_denominator,graduate_school_progression_rate_pct|progression_rate_pct
OC2024_02899,금강대학교,,사회복지학전공,사회복지학전공,SOC,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,13,12,0,77.872986,4.737903,0.0,,41.666668,7.6923075,50.0,7.6923075,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,f_rate_pct
OC2024_02902,김천대학교,,ICT군사학부(드론봇전공),ict군사학부드론봇전공,ENG,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,18.75,20.089285,0.0,,100.0,0.0,100.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02903,김천대학교,,IT융복합공학과,it융복합공학과,ENG,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,19,20,0,69.65812,12.393163,0.0,,28.571428,0.0,28.571428,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,f_rate_pct
OC2024_02905,김천대학교,,건강재활서비스학과,건강재활서비스학과,MED,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,32.894737,15.789474,0.0,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02906,김천대학교,,경찰소방학과 | 경찰소방학부(경찰행정전공) | 경찰소방학부(소방학전공),경찰소방학과경찰소방학부경찰행정전공경찰소방학부소방학전공,SOC,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,exact_dictionary,medium,False,,,,28.970446,19.493975,3.6523,36.33,60.377357,0.0,73.58491,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02907,김천대학교,,공연예술학과 | 공연예술학부(공연예술전공) | 공연예술학부(뷰티케어전공),공연예술학과공연예술학부공연예술전공공연예술학부뷰티케어전공,ART,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,exact_dictionary,medium,False,,,,49.548363,11.948791,0.65789473,,27.272728,7.142857,45.454544,7.142857,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02910,김천대학교,,사회복지상담학부(사회복지전공) | 사회복지상담학부(상담심리전공),사회복지상담학부사회복지전공사회복지상담학부상담심리전공,SOC,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,exact_dictionary,medium,False,,,,29.27844,18.914476,2.6546788,,64.0,0.0,76.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02911,김천대학교,,산업안전경영학부(산업경영전공) | 산업안전경영학부(산업안전전공) | 산업안전경영학부(산업경영전공),산업안전경영학부산업경영전공산업안전경영학부산업안전전공산업안전경영학부산업경영전공,SOC,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,13.157895,18.181818,24.880383,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02914,김천대학교,,스마트물류시스템공학과,스마트물류시스템공학과,ENG,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,24.333334,8.333333,22.5,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02917,김천대학교,,식품외식산업학과,식품외식산업학과,NAT,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,6,3,0,0.0,0.0,0.0,,100.0,0.0,100.0,0.0,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,a_rate_pct|cd_rate_pct|f_rate_pct
OC2024_02918,김천대학교,,안경광학과,안경광학과,MED,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,29.277037,14.4808,10.117555,,65.789474,0.0,81.57895,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02924,김천대학교,,항공비즈니스학과,항공비즈니스학과,SOC,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,23,5,0,0.0,50.0,0.0,,100.0,0.0,100.0,0.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,a_rate_pct|f_rate_pct
OC2024_02925,김천대학교,,항공호텔조리학부(항공호텔전공) | 항공호텔조리학부(호텔조리전공),항공호텔조리학부항공호텔전공항공호텔조리학부호텔조리전공,,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,ambiguous,low,True,,,,26.766424,18.601511,2.0031092,,55.555557,0.0,66.666664,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved|major7_unresolved,
OC2024_02928,나사렛대학교,,IT인공지능학부 | IT인공지능학부(인공지능빅데이터트랙/정보통신보안트랙/멀티미디어콘텐츠트랙),it인공지능학부it인공지능학부인공지능빅데이터트랙정보통신보안트랙멀티미디어콘텐츠트랙,,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,ambiguous,low,True,,,,35.268295,20.0821,4.2622337,,,,,,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved|major7_unresolved,
OC2024_02931,나사렛대학교,,경찰행정학과 | 경찰행정학부 | 경찰행정학과,경찰행정학과경찰행정학부경찰행정학과,SOC,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,exact_dictionary,medium,False,,,,35.772274,20.764318,2.9852142,,39.285713,0.0,48.214287,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02936,나사렛대학교,,글로벌비서경영학과,글로벌비서경영학과,SOC,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,5,2,0,0.0,100.0,0.0,,100.0,0.0,100.0,0.0,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,False,rate_extreme_small_denominator,a_rate_pct|cd_rate_pct|f_rate_pct|health_employment_rate_pct|graduate_school_progression_rate_pct|employment_rate_pct|progression_rate_pct
OC2024_02940,나사렛대학교,,기독교상담학전공,기독교상담학전공,SOC,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,25.0,25.0,0.0,,100.0,0.0,100.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02947,나사렛대학교,,상담심리학과,상담심리학과,SOC,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,34.645252,21.051527,2.2197177,,30.0,9.090909,40.0,9.090909,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02948,나사렛대학교,,수어통역교육전공,수어통역교육전공,EDU,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,47.18926,7.20535,0.0,,90.90909,0.0,90.90909,8.333333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02952,나사렛대학교,,심리재활학전공,심리재활학전공,MED,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,25,11,0,54.558403,11.538462,0.0,,43.47826,8.0,56.52174,8.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,f_rate_pct
OC2024_02955,나사렛대학교,,언어치료학과,언어치료학과,HUM,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,42.526917,24.597923,1.8230312,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02956,나사렛대학교,,언어치료학전공,언어치료학전공,HUM,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,60.778538,13.337469,1.2872208,,53.703705,5.263158,70.37037,5.263158,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02960,나사렛대학교,,음악목회학전공,음악목회학전공,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,2,2,0,100.0,0.0,0.0,,,0.0,,0.0,False,False,False,False,False,False,True,True,True,False,False,True,False,True,True,True,False,rate_extreme_small_denominator,a_rate_pct|cd_rate_pct|f_rate_pct|graduate_school_progression_rate_pct|progression_rate_pct
OC2024_02968,나사렛대학교,,재활자립학부,재활자립학부,MED,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,56.237473,5.3672075,0.69124424,,100.0,0.0,100.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02970,나사렛대학교,,재활학트랙,재활학트랙,MED,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,39.93927,16.443995,2.631579,,22.222221,0.0,33.333332,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02971,나사렛대학교,,정보통신학과,정보통신학과,ENG,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,7,1,0,0.0,60.0,20.0,,85.71429,0.0,100.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,a_rate_pct
OC2024_02987,남부대학교,,언어치료학과,언어치료학과,HUM,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,100.0,0.0,0.0,,42.857143,0.0,57.142857,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02989,남부대학교,,유아특수교육과,유아특수교육과,EDU,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,3,10,0,65.97222,16.666666,0.0,,66.666664,0.0,66.666664,0.0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,rate_extreme_small_denominator,f_rate_pct|graduate_school_progression_rate_pct|progression_rate_pct
OC2024_02996,남부대학교,,호텔조리학과,호텔조리학과,SOC,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,32.080276,19.642347,1.0028653,,30.76923,9.090909,46.153847,9.090909,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_03007,남서울대학교,,글로벌한국어문화학과,글로벌한국어문화학과,NAT,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,62.266045,4.338653,2.776153,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_03008,남서울대학교,,드론공간정보공학과,드론공간정보공학과,ENG,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,31.652708,20.613594,4.250492,69.0,53.94737,6.0240965,61.842106,7.2289157,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_03009,남서울대학교,,멀티미디어학과,멀티미디어학과,ART,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,30.64744,20.340796,2.2979534,67.0,54.83871,1.5873016,59.677418,1.5873016,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_03011,남서울대학교,,바이오헬스컨디셔닝학과,바이오헬스컨디셔닝학과,NAT,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,36.208397,19.392698,0.20491803,,56.25,5.882353,68.75,5.882353,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_03038,단국대학교,,SW융합학부,sw융합학부,ENG,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,3,16,0,38.360325,20.394737,0.96153843,,,0.0,,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,rate_extreme_small_denominator,graduate_school_progression_rate_pct|progression_rate_pct
OC2024_03039,단국대학교,,건축학과 | 건축학부,건축학과건축학부,ENG,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,exact_dictionary,medium,False,,,,34.47334,22.027971,2.8321679,,53.424656,9.638555,63.0137,9.638555,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_03040,단국대학교,,경영학부,경영학부,SOC,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,True,exact_dictionary,medium,False,,,,33.21204,23.472206,2.9754326,84.35,51.37615,2.8806584,58.715595,2.8806584,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved|campus_conflict,
OC2024_03048,단국대학교,,국제자유전공학부 영상연기&제작전공,국제자유전공학부영상연기제작전공,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,10,3,0,100.0,0.0,0.0,,,0.0,,0.0,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,a_rate_pct|cd_rate_pct|f_rate_pct
OC2024_03051,단국대학교,,기악과,기악과,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,12,5,0,25.0,0.0,25.0,,18.181818,0.0,72.72727,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,cd_rate_pct
OC2024_03056,단국대학교,,무역학과,무역학과,SOC,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,True,exact_dictionary,medium,False,,,,35.308952,21.65724,1.9617059,83.75,56.32184,0.0,62.068966,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved|campus_conflict,
OC2024_03058,단국대학교,,미디어커뮤니케이션학부,미디어커뮤니케이션학부,ART,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,30.009607,23.999798,5.2563715,84.65,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_03062,단국대학교,,산업보안학과,산업보안학과,ENG,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,37.204563,24.496782,0.51121604,,100.0,50.0,100.0,50.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_03063,단국대학교,,상담학과,상담학과,SOC,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,35.38383,22.360924,1.2717513,83.8,39.130436,27.272728,39.130436,27.272728,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_03064,단국대학교,,성악과,성악과,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,11,1,0,0.0,0.0,100.0,,25.0,9.090909,75.0,9.090909,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,a_rate_pct|cd_rate_pct|f_rate_pct
OC2024_03072,단국대학교,,전자전기공학과 | 전자전기공학부,전자전기공학과전자전기공학부,ENG,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,exact_dictionary,medium,False,,,,37.475147,24.17651,2.0090427,84.6,60.215054,15.454545,63.978493,15.454545,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_03082,단국대학교,,파이버시스템공학과,파이버시스템공학과,ENG,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,10,5,0,100.0,0.0,0.0,,33.333332,10.0,33.333332,10.0,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,a_rate_pct|cd_rate_pct|f_rate_pct
OC2024_03090,단국대학교_제2캠퍼스,제2캠퍼스,국제스포츠학과 | 국제스포츠학부 | 국제스포츠학부,국제스포츠학과국제스포츠학부국제스포츠학부,,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,ambiguous,low,True,,,,36.14769,16.068573,1.4891073,,47.22222,2.247191,72.22222,3.3707864,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved|major7_unresolved,
OC2024_03092,단국대학교_제2캠퍼스,제2캠퍼스,뉴뮤직학부,뉴뮤직학부,ART,auto_high_confidence,exact_token_unique,,ok,False,True,False,inherited_headcount,high,False,36,232,0,37.26913,13.844403,9.193656,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,d08_key_duplicate,
OC2024_03093,단국대학교_제2캠퍼스,제2캠퍼스,뉴뮤직과,뉴뮤직과,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,36,232,0,36.562557,14.502981,4.283665,,17.142857,2.7777777,68.57143,2.7777777,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,d08_key_duplicate,
OC2024_03095,단국대학교_제2캠퍼스,제2캠퍼스,독일어과,독일어과,HUM,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,11,4,0,33.333332,50.0,0.0,,63.636364,0.0,72.72727,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,f_rate_pct
OC2024_03096,단국대학교_제2캠퍼스,제2캠퍼스,동물자원학과,동물자원학과,NAT,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,9,3,0,0.0,100.0,0.0,,87.5,11.111111,87.5,11.111111,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,a_rate_pct|cd_rate_pct|f_rate_pct
