univ_id,univ_name_std,candidate_order_in_university,review_task,candidate_type,candidate_score,review_priority,table_index,row_n,max_col_n,has_percent_token,percent_tokens,has_korean,has_math,has_english,has_inquiry,has_history,table_text_excerpt
U0000117,상명대학교,2,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,22,high,27,5,6,False,,True,True,True,True,True,구분 / 국어 / 수학 미적분 / 영어 / 과학탐구 ( 물리학Ⅰ ) / 한국사 | 본교 반영비율 (%) / 25 / 35 / 20 / 20 / - | 대학수학능력시험 취득 백분위 / 등급 / 88 / 90 / 1 등급 (100) / 86 / 1 등급 (10) | 산출방법 / 88 × 0.25 × 10 = 220 / 90 × 0.35 × 10 × 1.1 = 346.5 / 100 × 0.2 × 10 = 200 / 86 × 0.2 × 10 × 1.05 = 180.6 / 10 | 총점 / 220 + 346.5 + 200 + 180.6 + 10 = 957.100
U0000117,상명대학교,3,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,22,high,28,5,6,False,,True,True,True,True,True,구분 / 국어 / 수학 미적분 / 영어 / 과학탐구 ( 물리학Ⅰ ) / 한국사 | 본교 반영비율 (%) / 25 / 35 / 20 / 20 / - | 대학수학능력시험 취득 백분위 / 등급 / 88 / 90 / 1 등급 (100) / 86 / 1 등급 (10) | 산출방법 / 88 × 0.25 × 10 = 220 / 90 × 0.35 × 10 = 315 / 100 × 0.2 × 10 = 200 / 86 × 0.2 × 10 = 172 / 10 | 총점 / 220 + 315 + 200 + 172 + 10 = 917.000
U0000117,상명대학교,4,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,18,high,24,26,8,True,35; 25; 20; 20; 25; 35; 20; 20; 80; 40; 20,True,True,True,True,False,"구분 / 계열 / 모집단위 / 국어 / 수학 / 영어 / 탐구 | 사회 / 과학 / 직업 | • 수능 ( 수능전형 ) • 수능 ( 농·어촌학생전형 ) • 수능 ( 특성화고교졸업자전형 ) / 인문 / 자유전공 ( 인문사회계열 ), 자유전공 ( 경영경제계열 ) / 35% / 25% / 20% / 20% (1 개 과목 ) / 특성화고교졸업자전형 모집단위는 ‘직업탐구’ 선택가능 | 예체능 / 자유전공 ( 예체능계열 ) | 인문 / 인문콘텐츠학부 / 역사콘텐츠전공 | 지적재산권전공 | 문헌정보학전공 | 한일문화콘텐츠전공 | 공간환경학부 , 행정학부 , 가족복지학과 , 경제금융학부 , 경영학부 , 글로벌경영학과 , 국가안보학과 , 국어교육과 , 영어교육과 , 교육학과 | 자연 / 자유전공 (IT 계열 ), 자유전공 ( 이공계열 ), 수학교육과 / 25% / 35% / 20% / 20% (1 개 과목 ) | 지능·데이터 융합학부 / 휴먼지능정보공학전공 | 핀테크전공․ 빅데이터융합전공․ 스마트생산전공 | SW 융합학부 / 컴퓨터과학전공 | 전기공학전공 | 게임전공 | 생명화학공학부 / 생명공학전공 | 화학에너지공학전공 | 화공신소재전공 | 외식의류학부 / 식품영양학전공 | 의류학전공 | 예체능 / SW 융합학부 / 애니메이션전공 | • 실기 / 실적 ( 실기전형 ) / 예체능 / 스포츠무용학부 / 스포츠건강관리전공 / 80% ( 국어 , 수학 , 영어 중 택 2 각 40%) / 20% (1 개 과목 ) / - | 무용예술전공 | 미술학부 / 조형예술전공 | 생활예술전공 | 음악학부 [ 피아노 , 성악 ( 남 / 여 ), 뉴미디어작곡 , 관현악 ]"
U0000117,상명대학교,5,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,16,high,13,3,2,False,,True,True,True,True,False,"전형별 주요사항 | 학생부교과 ( 고교추천전형 ) / - 교과성적 우수자 - 학교장 추천 ( 고교별 최대 추천인원 10 명 ) 을 받은 학생만 지원 가능 - 수능 최저학력기준 적용 : 국어 , 수학 , 영어 , 탐구 ( 사회 / 과학 – 탐구영역 1 개 과목 반영 ) 중 2 개 영역 등급 합 7 등급 이내 ( 다만 , 국가안보학과는 수능 최저학력기준 없음 ) | 학생부교과 ( 서해 5 도학생전형 ) / - 교과성적 우수자 - 계열 ( 인문 2 명 , 자연 / 예체능 2 명 ) 선발 - 수능 최저학력기준 없음 - 「서해 5 도 지원 특별법」 제 2 조 제 1 호에 해당하는 지역에 소재하는 2017 년 2 월 이후 국내 고등학교 졸업 ( 예정 ) 자에 한하여 지원 가능 ( 세부지원자격은 모집요강 참고 )"
U0000120,서강대학교,1,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,34,high,19,6,2,True,100,True,True,True,True,True,"전형별 주요사항 | 수능 ( 일반 ) / · 서강대학교 수능위주 전형 요약 - 지원 모집단위 계열별 필수응시영역 제한 없음 - 수능 100%, 전형이나 계열 관계없이 대학수학능력시험 영역별 반영비율 동일 - 특별전형 ( 수능 ( 농어촌학생 , 기초생활보장대상자 , 특성화교고 졸업자 , 장애인대상자 )) 수능최저학력기준 적용 · 서강대학교 수능위주 전형은 - 서강대학교의 수능위주 전형은 정원내인 수능 ( 일반 ) 과 정원외인 수능 ( 농어촌학생 ), 수능 ( 기초생활보장대상자 ), 수능 ( 특성화고교졸업자 ), 수능 ( 장애인대상자 ) 로 구분됩니다 . - 정원외 특별전형인 수능 ( 농어촌 , 기초생활보장대상자 , 특성화고교졸업자 , 장애인대상자 ) 전형은 모두 ‘나’군에서 선발되며 , 수능 ( 일반 ) 전형 중 인문기반자유전공 , AI 기반자유전공은 ‘다’군에서 나머지 학과는 ‘나’군에서 모집합니다 . - 서강대학교 수능위주 전형은 지원 모집단위 계열별 필수응시영역 제한이 없습니다 . 즉 국어 , 수학 , 탐구의 세부 선택과목과 관계없이 모든 학과에 지원 가능합니다 . 단 , 직업탐구의 경우 수능 ( 특성화교교졸업자 ) 전형만 허용합니다 . - 기본적으로 수능만을 활용하여 학생들을 선발합니다 . 단 , 특별전형 ( 수능 ( 농어촌학생 , 기초생활보장대상자 , 특성화교고 졸업자 , 장애인대상자 )) 의 경우 수능최저학력기준을 적용합니다 . 수능 ( 장애인대상자 ) 의 경우 2024 학년도부터 국어 , 수학 , 영어 , 탐구 (1 과목 ) 4 개 영역 중 3 개 영역 등급합 9 이내 , 한국사 4 등급 이내를 적용하였습니다 . 수능 ( 기초생활보장대상자 , 특성화고교 졸업자 , 장애인대상자 ) 도 올해는 전년보다 다소 완화하여 수능 ( 장애인대상자 ) 와 동일하게 국어 , 수학 , 영어 , 탐구 (1 과목 ) 4 개 영역 중 3 개 영역 등급합 9 이내를 적용합니다 . 단 , 수능 ( 특성화고교졸업자 ) 전형에서만 수능최저학력기준에 직업탐구를 활용할 수 있습니다 . - 대학수학능력시험 영역별 반영비율 ( 가중치 ) 는 서강대학교의 모든 수능위주 전형에서 군과 계열에 상관없이 동일하게 적용됩니다 . 구체적으로 국어 1.1, 수학 1.3, 탐구 0.6 의 가중치를 적용하며 , 영어와 한국사는 등급에 따른 가산점을 부여합니다 . - 다만 본교 모집단위 기준 자연계열 지원자 중 탐구영역 선택 시 진로선택과목 ( 물리학Ⅱ ..."
U0000120,서강대학교,2,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,25,high,23,2,6,False,,True,True,True,True,True,구 분 / 국어 / 수학 / 탐구 / 영어 / 한국사 | 활용지표 / 표준점수 / 백분위 ( 변환표준점수 ) / 등급 ( 등급별 가산점 )
U0000120,서강대학교,3,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,25,high,26,6,8,False,,True,True,True,True,True,구분 / 활용지표 / 국어 / 수학 / 탐구 1 / 탐구 2 / 영어 / 한국사 | 수능 성적표 / 표준점수 / 132 / 121 / 62 / 68 / - / - | 등급 / 2 / 2 / 2 / 1 / 2 / 3 | 백분위 / 95 / 95 / 93 / 98 / - / - | 본교 제공 / 변환표준점수 ( 예 ) / - / - / 64.3 1) / 67.4 1) / - / - | 등급별 가산점 / - / - / - / - / 99 / 10
U0000120,서강대학교,4,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,24,high,25,1,1,False,,True,True,True,True,True,국어 표준점수 × 국어 가중치 (1.1) + 수학 표준점수 × 수학 가중치 (1.3) + ( 탐구 1 변환표준점수 1) + 탐구 2 변환표준점수 1) + 탐구과목 가산점 2) ) × 탐구 가중치 (0.6) + 영어 등급별 가산점 + 한국사 등급별 가산점
U0000120,서강대학교,5,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,22,high,11,2,2,True,90; 10,True,True,True,True,True,"전형별 주요사항 | 학생부교과 ( 지역균형 ) / · 서강대학교 학생부교과전형 요약 - 학생부 교과 , 비교과 정량평가 - 수능최저학력기준 적용 - 서강대학교 전 ( 全 ) 전형 간 중복지원 가능 ( 단 , 지원자격 충족 시 ) - 학교장의 추천을 받은 자만 지원 가능 ( 단 , 졸업예정자 등 추가적인 지원자격 존재하며 , 지원 불가인 고교 유형 존재하니 지원 전 반드시 세부 지원자격을 확인 ) · 서강대학교 학생부교과전형은 - 서강대학교 학생부교과전형은 국내 고등학교 해당 학년도 졸업예정자 중 원서접수 마감일 기준 4 학기 이상의 교과 성적이 있는 자로서 출신 고등학교장의 추천을 받은 자가 지원가능한 전형입니다 . 다만 , 전형의 특성상 지원이 불가한 고교 유형이 있으니 반드시 확인하시기 바랍니다 . - 2025 학년도 서강대학교 교과전형 고교별 최대 추천가능 인원은 20 명입니다 . - 서강대학교 학생부교과전형은 학생부를 정량 반영하는 전형으로 학생부교과 90%, 학생부 비교과 10% 가 반영됩니다 . 학생부 교과 성적 산출 시 고등학교 3-1 학기까지 이수한 전 과목이 반영되며 , 비교과는 출결만 반영됩니다 . - 서강대학교 학생부교과전형의 수능최저학력 기준은 국어 , 수학 , 영어 , 탐구 (1 과목 ) 4 개 영역 중 3 개 영역 각 3 등급 이내 , 한국사 4 등급 이내입니다 ."
U0000121,서경대학교,1,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,29,high,30,10,2,True,20; 60; 40; 80; 20; 60; 40; 80; 20; 60; 40; 80; 100; 70; 20; 10; 70; 20; 10; 100,True,True,True,True,True,"전형별 주요사항 | 가군 실기우수자전형 / - 지원자격 : 고등학교 졸업 ( 예정 ) 자 또는 법령에 따라 이와 동등 이상의 학력이 있다고 인정된 자 2025 학년도 대학수학능력시험 응시자 반영비율 : 수능 20%~60%. 실기성적 40%~80% 모집단위에 따라 단계별 모집 시행 | 나군 실기우수자전형 / - 지원자격 : 고등학교 졸업 ( 예정 ) 자 또는 법령에 따라 이와 동등 이상의 학력이 있다고 인정된 자 2025 학년도 대학수학능력시험 응시자 반영비율 : 수능 20%~60%. 실기성적 40%~80% 모집단위에 따라 단계별 모집 시행 | 다군 실기우수자전형 / - 지원자격 : 고등학교 졸업 ( 예정 ) 자 또는 법령에 따라 이와 동등 이상의 학력이 있다고 인정된 자 2025 학년도 대학수학능력시험 응시자 반영비율 : 수능 20%~60%. 실기성적 40%~80% 모집단위에 따라 단계별 모집 시행 | 다군 일반학생전형 / - 지원자격 : 고등학교 졸업 ( 예정 ) 자 또는 법령에 따라 이와 동등 이상의 학력이 있다고 인정된 자 2025 학년도 대학수학능력시험 응시자 반영비율 : 수능 100% | 군사학과특별전형 / - 지원자격 : 국내고등학교 졸업 ( 예정 ) 자로서 본교 전형기준에 부합하는 학교생활기록부 성적이 있는 자로서 , 군인사법 제 10 조 ( 임용 결격사유 등 ) 에 저촉되지 않는 2003. 01. 01. ~ 2008. 12. 31. 까지의 출생자 2025 학년도 대학수학능력시험 응시자 반영비율 : 수능 70%. 면접 20%, 체력고사 10% | 군사학과특별전형 / - 지원자격 : 국내고등학교 졸업 ( 예정 ) 자로서 본교 전형기준에 부합하는 학교생활기록부 성적이 있는 자로서 , 군인사법 제 10 조 ( 임용 결격사유 등 ) 에 저촉되지 않는 2003. 01. 01. ~ 2008. 12. 31. 까지의 출생자 2025 학년도 대학수학능력시험 응시자 반영비율 : 수능 70%. 면접 20%, 체력고사 10% | 기회균형 2 농어촌학생특별전형 / - 지원자격 : 농어촌학생 지원 유형 1(6 년 ) 유형 2(12 년 ) 2025 학년도 대학수학능력시험 응시자 반영비율 : 수능 100% | 기회균형 2 특성화고교특별전형 / - 지원자격 : 「 초 · 중등교육법 시행령 」 제 91 조제 1 항에 따른 특성화고등학교를 졸업 ( 예정 ) 한 자 2025 학년도 대학수학능력시험 응시자 반영비율 : 수능 100% |..."
U0000121,서경대학교,2,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,29,high,32,7,42,False,,True,True,True,True,True,"수능반영영역 모집단위 국어 수학 탐구 영어 계 한국사 기타 2 과목 평균 전 모집단위 국어 , 수학 , 탐구 3 개 영역 중 점수 높은 2 개 영역을 반영함 40 + 40 20 100 등급별 가산점 1) 대학수학능력 미접수자 또는 한국사 미응시자는 지원자격 미달로 처리함 2) 대학수학능력시험 성적은 백분위 점수를 적용하며 , 모집단위별 반영영역 및 반영비율에 따라 반영함 ( 영어영역은 등급환산 점수 적용 ) 3) 탐구영역의 반영과목에 대한 제한을 두지 않으며 , 2 과목의 평균을 반영함 4) 한국사 영역은 등급에 따른 배점을 총점에 가산점으로 부여함 5) 모집단위에서 요구하는 영역을 응시하지 않은 자에 대하여는 미응시 영역을 0 점으로 처리함 6) 대학수학능력시험성적 산출 방법 ▸ + 한국사 가산점 7) 수능 영어 및 한국사 영역 등급별 배점 ( 가산점 ) 등급 과목 1 2 3 4 5 6 7 8 9 영어 100 90 80 70 50 30 20 10 0 한국사 5 4 3 2 1 / 수능반영영역 모집단위 / 국어 / 수학 / 탐구 / 영어 / 계 / 한국사 / 기타 / 2 과목 평균 / 전 모집단위 / 국어 , 수학 , 탐구 3 개 영역 중 점수 높은 2 개 영역을 반영함 40 + 40 / 20 / 100 / 등급별 가산점 / / 등급 과목 / 1 / 2 / 3 / 4 / 5 / 6 / 7 / 8 / 9 / 영어 / 100 / 90 / 80 / 70 / 50 / 30 / 20 / 10 / 0 / 한국사 / 5 / 4 / 3 / 2 / 1 | 수능반영영역 모집단위 / 국어 / 수학 / 탐구 / 영어 / 계 / 한국사 / 기타 | 2 과목 평균 | 전 모집단위 / 국어 , 수학 , 탐구 3 개 영역 중 점수 높은 2 개 영역을 반영함 40 + 40 / 20 / 100 / 등급별 가산점 / | 등급 과목 / 1 / 2 / 3 / 4 / 5 / 6 / 7 / 8 / 9 | 영어 / 100 / 90 / 80 / 70 / 50 / 30 / 20 / 10 / 0 | 한국사 / 5 / 4 / 3 / 2 / 1"
U0000121,서경대학교,3,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,27,high,1,8,2,True,10; 90; 100; 25; 25; 25; 25; 100; 25; 25; 25; 25; 70; 20; 10; 25; 25; 25; 25; 20,True,True,True,True,True,"전형별 주요사항 | 논술우수자전형 / - 지원자격 : 고등학교 졸업 ( 예정 ) 자 또는 법령에 따라 이와 동등 이상의 학력이 있다고 인정된 자 - 반영비율 : 학생부교과 10%. 논술성적 90% - 학생부교과반영방법 : 국어영역 상위 3 과목 , 수학영역 상위 3 과목 , 영어영역 상위 3 과목 , 한국사 사회 과학 탐구영역 상위 3 과목 총 12 과목 반영 | 교과성적우수자 1 특별전형 / - 지원자격 : 2017 년 2 월 이후 국내고등학교 졸업 ( 예정 ) 자로 본교에서 반영하는 교과 80 단위 이상을 이수하고 , 학교생활기록부가 있는 자 . - 반영비율 : 학생부교과 100% - 학생부교과반영방법 : 국어 25%, 영어 25%, 수학 25%, 탐구 ( 한국사 , 사회 , 과학 ) 25% 비율로 전과목반영 | 사회기여자특별전형 / - 지원자격 : 2017 년 2 월 이후 국내고등학교 졸업 ( 예정 ) 자로서 학교생활기록부가 있는 자 군인 , 경찰 , 소방 , 교정직 , 보호직 공무원으로 15 년 이상 재직 중인 자의 자녀 - 반영비율 : 학생부교과 100% - 학생부교과반영방법 : 국어 25%, 영어 25%, 수학 25%, 탐구 ( 한국사 , 사회 , 과학 ) 25% 비율로 전과목 반영 | 군사학과특별전형 / - 지원자격 : 국내고등학교 졸업 ( 예정 ) 자로서 본교 전형기준에 부합하는 학교생활기록부 성적이 있는 자로서 , 군인사법 제 10 조 ( 임용 결격사유 등 ) 에 저촉되지 않는 2003. 01. 01. ~ 2008. 12. 31. 까지의 출생자 - 반영비율 : 학생부교과 70%. 면접 20%, 체력고사 10% - 학생부교과반영방법 : 국어 25%, 영어 25%, 수학 25%, 탐구 ( 한국사 , 사회 , 과학 ) 25% 비율로 전과목 반영 | 실기우수자전형 / - 지원자격 : 고등학교 졸업 ( 예정 ) 자 또는 법령에 따라 이와 동등 이상의 학력이 있다고 인정된 자 - 반영비율 : 학생부교과 20%~60%. 실기성적 40%~80% - 모집단위에 따라 단계별 모집 시행 - 학생부교과반영방법 : 국어영역 상위 3 과목 , 수학영역 상위 3 과목 , 영어영역 상위 3 과목 , 한국사 사회 과학 탐구영역 상위 3 과목 총 12 과목 반영 | 교과성적우수자 2 특별전형 / - 지원자격 : 고등학교 졸업 ( 예정 ) 자 또는 법령에 따라 이와 동등 이상의 학력이 있다고 인정된 자 2025 학년도 대학수학능..."
U0000121,서경대학교,4,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,25,high,2,5,2,True,100; 25; 25; 25; 25; 100; 25; 25; 25; 25; 100; 25; 25; 25; 25; 25; 25; 25; 25,True,True,True,True,True,"전형별 주요사항 | 기회균형 2 농어촌학생특별전형 / - 지원자격 : 농어촌학생 지원 유형 1(6 년 ) 유형 2(12 년 ) - 반영비율 : 학생부교과 100% - 학생부교과반영방법 : 국어 25%, 영어 25%, 수학 25%, 탐구 ( 한국사 , 사회 , 과학 ) 25% 비율로 전과목반영 | 기회균형 2 서해 5 도특별전형 / - 지원자격 : 서해 5 도 지원 유형 1(6 년 ) 유형 2(12 년 ) - 반영비율 : 학생부교과 100% - 학생부교과반영방법 : 국어 25%, 영어 25%, 수학 25%, 탐구 ( 한국사 , 사회 , 과학 ) 25% 비율로 전과목반영 | 기회균형 2 특성화고교특별전형 / - 지원자격 : 「초·중등교육법 시행령」 제 91 조제 1 항에 따른 특성화고등학교를 졸업 ( 예정 ) 한 자 - 반영비율 : 학생부교과 100% ( 헤어디자인학과 , 메이크업디자인학과 제외 ) - 학생부교과반영방법 : 국어 25%, 영어 25%, 수학 25%, 탐구 ( 한국사 , 사회 , 과학 ) 25% 비율로 전과목 반영 - 헤어디자인학과 , 메이크업디자인학과 반영비율 및 교과반영방법은 실기우수자전형과 동일 | 기회균형 2 특성화고 등을 졸업한 재직자전형 / - 지원자격 : 고등교육법 시행령 제 29 조 제 2 항 제 14 호 ‘다목’ 중 하나에 해당하는 사람으로서 산업체 근무경력이 통산 3 년 이상인 재직자 - 반영비율 : 학생부교과 1000% - 학생부교과반영방법 : 국어 25%, 영어 25%, 수학 25%, 탐구 ( 한국사 , 사회 , 과학 ) 25% 비율로 전과목 반영"
U0000121,서경대학교,5,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,24,high,7,27,59,True,100,True,True,True,False,True,"구분 / 내용 | 반영요소 / 교과성적만 100%, 반영 ※ 출석 , 봉사 , 특별활동 등의 비교과는 반영하지 않음 | 반영학년 / 3 학년 1 학기까지 반영 ( 졸업자 , 졸업예정자 동일 ) | 반영비율 / 학년별 반영비율은 적용하지 않으며 , 전체 반영학기를 일괄 합산하여 반영함 . | 반영방법 / 가 . 석차등급과 이수단위를 반영하며 , 반영교과내 전과목 반영 ( 공통과목 , 일반선택 과목 반영 ) 나 . 과목명이 동일하더라고 1 학기 , 2 학기를 각각의 과목으로 구분하여 반영 다 . 반영과목이 없는 학기가 있을 경우 반영과목이 있는 학기의 과목성적만으로 산출 라 . 반영교과가 전체 3 과목 이내인 경우에도 해당 과목으로만 반영 마 . 반영과목은 석차등급과 이수단위가 반드시 기재되어 있어야 하며 , 석차등급이 기재되어 있지 않은 교과목은 제외 바 . 반영교과 중 반영과목이 전혀 없는 교과가 있는 경우 전체 학생부성적을 0 점으로 처리 | 반영교과 영역 및 범위 / 전형명 대학 구분 반영교과 국어 영어 수학 한국사 사회 과학 · 교과우수자 ① · 사회기여자 · 군사학과 · 기회균형 ② 전 모집단위 비율 25 25 25 25 과목수 전과목 전과목 전과목 전과목 · 논술고사 , 교과우수자 ② · 실기우수자 · 계약학과 채용조건형 · 기회균형 ① · 기회균형 ② 中 - 특성화고교졸업자 ( 헤어디자인 , 메이크업디자인학과 ) 전 모집단위 공통비율 100 상위 3 과목 상위 3 과목 상위 3 과목 상위 3 과목 / 전형명 / 대학 / 구분 / 반영교과 / 국어 / 영어 / 수학 / 한국사 / 사회 / 과학 / · 교과우수자 ① · 사회기여자 · 군사학과 · 기회균형 ② / 전 모집단위 / 비율 / 25 / 25 / 25 / 25 / 과목수 / 전과목 / 전과목 / 전과목 / 전과목 / · 논술고사 , 교과우수자 ② · 실기우수자 · 계약학과 채용조건형 · 기회균형 ① · 기회균형 ② 中 - 특성화고교졸업자 ( 헤어디자인 , 메이크업디자인학과 ) / 전 모집단위 / 공통비율 100 / 상위 3 과목 / 상위 3 과목 / 상위 3 과목 / 상위 3 과목 | 전형명 / 대학 / 구분 / 반영교과 | 국어 / 영어 / 수학 / 한국사 / 사회 / 과학 | · 교과우수자 ① · 사회기여자 · 군사학과 · 기회균형 ② / 전 모집단위 / 비율 / 25 / 25 / 25 / 25 | 과목수 / 전과목 / 전과목 / 전과목 / ..."
U0000036,서울과학기술대학교,1,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,34,high,0,13,4,True,67.7; 32.3; 65.9; 34.1; 100; 7; 7; 3; 30; 20; 25; 25; 40; 25; 35,True,True,True,True,False,"구분 / 2025 학년도 / 2024 학년도 / 비고 | 수시·정시 모집비율 조정 / • 수시 (67.7%) • 정시 (32.3%) / • 수시 (65.9%) • 정시 (34.1%) / 수시 확대모집 | 교과성적 반영학기 변경 / • 졸업자 및 졸업예정자 전원 3-1 학기 성적까지 반영 ( 단 , 특성화고졸재직자전형은 2-2 학기 성적까지 반영 ) / • 3-2 학기 성적까지 반영 ( 단 , 졸업예정자는 3-1 학기 성적까지 반영 ) / | 자유전공학부 신설 / • Ⅰ유형·Ⅱ유형 총 502 명 선발 ( 다음 페이지 참조 ) / / 신설 | 학생부교과 ( 특성화고졸재직자전형 ) / • 교과 100% / • 학생부종합전형으로 운영 ( 서류 + 면접 ) / 전형유형 변경 | 학생부교과 ( 고교추천전형 , 특성화고졸재직자전형 ) / • 진로선택과목 전체 성적 반영 / • 진로선택과목 최대 3 과목 가산점 ( 최대 5 점 ) 반영 / | 학생부교과 ( 고교추천전형 ) / • 수능최저학력기준 선택과목 제한 전면 폐지 / • 수능최저학력기준 자연계열 수학 ( 미적분 , 기하 ), 탐구 ( 과학탐구 1 과목 ) 응시필수 / | • 고교별 추천인원 제한 없음 / • 고교별 추천인원 10 명 이내 / 추천인원 제한폐지 | 정수 ( 수능위주전형 ) / • 수능 응시영역 제한 전면 폐지 / • 자연계열 수학 ( 미적분 , 기하 ), 탐구 ( 과학탐구 2 과목 ) 응시 필수 / | • 인문계열 지원자가 사회탐구를 응시한 경우 : 탐구 취득 표준점수 7% 가산점 • 자연계열 지원자가 과학탐구를 응시한 경우 : 탐구 취득 표준점수 7% 가산점 / • 자연계열 과학Ⅱ 응시자 : 과학Ⅱ 과목 취득 표준점수의 3% 가산점 / | • 첨단학과 ‘다군’ 선발 / • 첨단학과 ‘나군’ 선발 / 모집 군 변경 | • 스포츠과학과 영역별 반영비율 - 국어 30%, 수학 20%, 영어 25%, 탐구 25% / • 스포츠과학과 영역별 반영비율 - 국어 40%, 영어 25%, 탐구 35% / 스포츠과학과 수학 반영 | 정시 나군 ( 수능 + 실기 ) / • 스포츠과학과 실기종목 - 제자리 멀리뛰기 - 10M 왕복달리기 - 메디신볼 던지기 / • 스포츠과학과 실기종목 - 십자달리기 - 제자리 멀리뛰기 - 앉아 윗몸 앞으로 구부리기 - 윗몸 일으키기 /"
U0000036,서울과학기술대학교,2,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,34,high,34,19,90,True,20; 35; 20; 25; 30; 25; 20; 25; 40; 30; 30; 30; 100; 30; 25; 25; 20; 30; 20; 25,True,True,True,True,True,"수능 성적 산출방법 | · < 반영비율 > 모집단위 반영점수 (1,000 점 ) 감산 점수 영역별 반영비율 (%) 국어 수학 영어 탐구 (2 과목 ) 한국사 공과대학 , 정보통신대학 , 창의융합대학 에너지바이오대학 ( 스포츠과학과 제외 ) 산업공학과 _ 자연 , MSDE 학과 경영학과 ( 글로벌테크노경영전공 )_ 자연 ST 자유전공학부 자유전공학부 ( 공과대학 , 정보통신대학 , 에너지바이오대학 , 창의융합대학 ) 20% 35% 20% 25% 아래 등급별 환산표 참조 영어영문학과 , 행정학과 , 산업공학과 _ 인문 , 경영학과 ( 경영학전공 ), 경영학과 ( 글로벌테크노경영전공 )_ 인문 자유전공학부 ( 인문사회대학 ) 30% 25% 20% 25% 문예창작학과 ( 수학 / 탐구 중 택 1) 40% (30%) 30% (30%) 디자인학과 ( 산업디자인전공 )( 수능 100%) 30% 25% 25% 20% 스포츠과학과 30% 20% 25% 25% 조형대학 [ 디자인학과 ( 산업디자인전공 ) 수능 100% 제외 ] 40% 25% 35% 자유전공학부 ( 기술경영융합대학 ) 25% 30% 20% 25% · < 수능 선택과목 > - 전 모집단위 수학 ( 확률과통계 , 미적분 , 기하 ), 탐구 ( 사회탐구 , 과학탐구 , 직업탐구 ) 구분 없이 지원 가능 - 모집단위 계열별 가산점 부여 구분 가산점 자연계열 지원자가 과학탐구 과목에 응시한 경우 과학탐구 취득 표준점수의 7% 가산점 인문·예체능 계열 지원자가 사회탐구 과목에 응시한 경우 사회탐구 취득 표준점수의 7% 가산점 ※ 단 , 자유전공학부 ( 기술경영융합대학 ) 은 가산점 제외 · < 수능 성적 활용지표 > - 국어 , 수학 , 탐구영역은 표준점수를 활용함 - 영어는 등급을 가상 표준점수로 변환하여 활용하며 , 등급별 가상표준 점수는 아래 표와 같음 등급 1 2 3 4 5 6 7 8 9 가상 표준점수 135 132 128 120 100 80 60 30 0 - 한국사는 등급을 활용하며 , 등급별 감산 점수는 아래 표와 같음 등급 1 2 3 4 5 6 7 8 9 점수 0 -1 -2 -3 -4 -5 -10 / 모집단위 / 반영점수 (1,000 점 ) / 감산 점수 / 영역별 반영비율 (%) / 국어 / 수학 / 영어 / 탐구 (2 과목 ) / 한국사 / 공과대학 , 정보통신대학 , 창의융합대학 에너지바이오대학 ( 스포츠과학과 제외 ) 산업공학과 _ 자연 , MSDE 학과..."
