topic_id,topic_name,year,subgroup,share_sum,qa_status
GOMS_021,취업자의 전공별 종사상 지위,2015,공학,99.80000000000001,PASS
GOMS_021,취업자의 전공별 종사상 지위,2015,교육,99.8,PASS
GOMS_021,취업자의 전공별 종사상 지위,2015,사회,99.69999999999999,PASS
GOMS_021,취업자의 전공별 종사상 지위,2015,예체능,99.69999999999999,PASS
GOMS_021,취업자의 전공별 종사상 지위,2015,의약,99.80000000000001,PASS
GOMS_021,취업자의 전공별 종사상 지위,2015,인문,99.8,PASS
GOMS_021,취업자의 전공별 종사상 지위,2015,자연,99.60000000000001,PASS
GOMS_021,취업자의 전공별 종사상 지위,2015,전체,99.8,PASS
GOMS_021,취업자의 전공별 종사상 지위,2016,공학,99.7,PASS
GOMS_021,취업자의 전공별 종사상 지위,2016,교육,99.6,PASS
GOMS_021,취업자의 전공별 종사상 지위,2016,사회,99.7,PASS
GOMS_021,취업자의 전공별 종사상 지위,2016,예체능,99.7,PASS
GOMS_021,취업자의 전공별 종사상 지위,2016,의약,99.6,PASS
GOMS_021,취업자의 전공별 종사상 지위,2016,인문,99.6,PASS
GOMS_021,취업자의 전공별 종사상 지위,2016,자연,99.5,PASS
GOMS_021,취업자의 전공별 종사상 지위,2016,전체,99.69999999999999,PASS
GOMS_021,취업자의 전공별 종사상 지위,2017,공학,99.7,PASS
GOMS_021,취업자의 전공별 종사상 지위,2017,교육,99.80000000000001,PASS
GOMS_021,취업자의 전공별 종사상 지위,2017,사회,99.7,PASS
GOMS_021,취업자의 전공별 종사상 지위,2017,예체능,99.7,PASS
GOMS_021,취업자의 전공별 종사상 지위,2017,의약,99.6,PASS
GOMS_021,취업자의 전공별 종사상 지위,2017,인문,99.8,PASS
GOMS_021,취업자의 전공별 종사상 지위,2017,자연,99.8,PASS
GOMS_021,취업자의 전공별 종사상 지위,2017,전체,99.8,PASS
GOMS_021,취업자의 전공별 종사상 지위,2018,공학,99.7,PASS
GOMS_021,취업자의 전공별 종사상 지위,2018,교육,99.7,PASS
GOMS_021,취업자의 전공별 종사상 지위,2018,사회,99.7,PASS
GOMS_021,취업자의 전공별 종사상 지위,2018,예체능,99.6,PASS
GOMS_021,취업자의 전공별 종사상 지위,2018,의약,99.8,PASS
GOMS_021,취업자의 전공별 종사상 지위,2018,인문,99.8,PASS
GOMS_021,취업자의 전공별 종사상 지위,2018,자연,99.80000000000001,PASS
GOMS_021,취업자의 전공별 종사상 지위,2018,전체,99.7,PASS
GOMS_021,취업자의 전공별 종사상 지위,2019,공학,99.7,PASS
GOMS_021,취업자의 전공별 종사상 지위,2019,교육,99.7,PASS
GOMS_021,취업자의 전공별 종사상 지위,2019,사회,99.6,PASS
GOMS_021,취업자의 전공별 종사상 지위,2019,예체능,99.7,PASS
GOMS_021,취업자의 전공별 종사상 지위,2019,의약,99.60000000000001,PASS
GOMS_021,취업자의 전공별 종사상 지위,2019,인문,99.69999999999999,PASS
GOMS_021,취업자의 전공별 종사상 지위,2019,자연,99.7,PASS
GOMS_021,취업자의 전공별 종사상 지위,2019,전체,99.7,PASS
