학과_계열,n,universities,admission_median,admission_mean,A_median,CD_median,employment_median,advancement_median,lift_vs_overall_median
생물,5,5,69.42,69.6262,38.383507853403145,18.660881801125704,60.294117647058826,30.9811320754717,-3.0799999999999983
디자인공,1,1,69.41585365853658,69.41585365853658,42.28866923454552,12.126383067104715,63.44086021505376,4.081632653061225,-3.0841463414634234
기독교교육과,3,3,69.4,51.74333333333334,37.61350177654955,19.93727230394171,,22.22222222222222,-3.0999999999999943
체육,12,12,69.375,64.10788095238095,36.2083968836795,21.420175454010174,81.69014084507042,4.878048780487805,-3.125
정부행정,1,1,69.32,69.32,33.62911702419601,30.65173379726714,58.333333333333336,2.631578947368421,-3.180000000000007
에너지전기공,1,1,69.21242424242425,69.21242424242425,56.51662945116935,9.76221255925099,58.42696629213483,7.291666666666667,-3.287575757575752
특수동물,1,1,69.2,69.2,35.639202489506445,25.894063299078496,58.62068965517241,12.12121212121212,-3.299999999999997
임상병리,19,19,69.17,67.71168421052631,36.71219451163567,19.857183391658,66.66666666666667,0.0,-3.3299999999999983
전기제어공,1,1,69.17,69.17,48.03349573690621,12.13290025713899,56.0,9.375,-3.3299999999999983
기계설계공,2,2,69.14055384615385,69.14055384615385,48.71568107414566,14.694037001604292,64.74458204334366,4.339095512484722,-3.35944615384615
일어일문,12,12,69.13499999999999,69.59083333333334,38.75940305642656,18.940877363305535,50.67567567567568,2.765151515151515,-3.365000000000009
소프트웨어공,4,4,69.08500000000001,61.542500000000004,39.10309407476045,20.69226690690293,69.44444444444444,2.631578947368421,-3.414999999999992
가상현실,1,1,69.0,69.0,33.16426327069938,17.359073600099883,,,-3.5
드론공간정보공,1,1,69.0,69.0,31.65270798436628,20.6135942872256,61.8421052631579,7.228915662650603,-3.5
보건의료복지,1,1,69.0,69.0,35.14597311401294,8.706081812279056,70.96774193548387,6.0606060606060606,-3.5
운동건강관리,1,1,69.0,69.0,40.50203562340967,23.75432569974555,81.25,3.0303030303030303,-3.5
인공지능소프트웨어,1,1,69.0,69.0,38.21723356221195,24.688254223652454,60.869565217391305,0.0,-3.5
문화유산융합,1,1,68.98,68.98,31.54104597445589,33.148052076385284,,,-3.519999999999996
응용수리과,1,1,68.95,68.95,33.333333333333336,16.666666666666668,,,-3.549999999999997
조경,9,9,68.83,69.08222222222223,34.60227272727273,19.46872571872572,56.83229813664596,5.185185185185185,-3.6700000000000017
생명과학기술,1,1,68.83,68.83,41.66666666666667,25.0,,,-3.6700000000000017
특수교육,1,1,68.83,68.83,49.952454099919535,13.804769219515762,30.55555555555556,0.0,-3.6700000000000017
에너지신소재공,1,1,68.79400000000001,68.79400000000001,39.285714285714285,1.1904761904761905,,,-3.705999999999989
목재・종이과,1,1,68.77,68.77,35.165792117896615,24.930222172602434,52.63157894736842,13.636363636363637,-3.730000000000004
외식상품,1,1,68.76,68.76,35.68161568161568,20.461835461835463,,,-3.739999999999995
기계공학교육과,1,1,68.75,68.75,23.70384570012976,31.13424560575676,,,-3.75
관광글로벌호텔비즈니스,1,1,68.67,68.67,32.140037593984964,14.972744360902254,69.56521739130434,0.0,-3.8299999999999983
문화영상,1,1,68.67,68.67,41.39239513797892,17.143773720899723,75.0,0.0,-3.8299999999999983
기계로봇에너지공,1,1,68.642,68.642,37.77532277232292,13.13040117224908,70.37037037037037,15.384615384615383,-3.858000000000004
건설공학교육과,1,1,68.63,68.63,50.05392743389676,17.567704208025077,76.47058823529412,0.0,-3.8700000000000045
스마트도시,1,1,68.56,68.56,27.724861345551,34.87310103689414,,,-3.9399999999999977
컴퓨터정보공,2,2,68.5375,68.5375,49.743969815388766,15.799757445088263,,,-3.9625000000000057
산업시스템공,1,1,68.536,68.536,51.01700740144676,7.74427708066152,75.0,10.344827586206897,-3.9639999999999986
공공사회·통일외교,1,1,68.53,68.53,10.0,23.33333333333333,,,-3.969999999999999
의생명공,5,5,68.512,63.0364,41.64794227215394,22.285146041336297,75.0,38.095238095238095,-3.9879999999999995
전자및정보공,1,1,68.47,68.47,31.88002927553534,33.25069830800773,60.78431372549019,19.047619047619047,-4.030000000000001
스마트팜공,1,1,68.4,68.4,34.795384763001344,28.589762041834582,,,-4.099999999999994
광고홍보,11,11,68.38,62.38818742985409,38.24434679537134,20.50285155360507,59.6749226006192,1.3006230529595015,-4.1200000000000045
글로벌,1,1,68.36,68.36,15.517241379310343,40.3448275862069,,,-4.140000000000001
성서,1,1,68.36,68.36,29.709121239956502,28.258739560567182,62.5,34.88372093023256,-4.140000000000001
스포츠의,3,3,68.33,75.38666666666667,46.44736842105263,16.973684210526315,60.869565217391305,12.280701754385966,-4.170000000000002
식품산업관리,1,1,68.259,68.259,50.20899701722704,3.836008359880689,68.0,2.7777777777777777,-4.241
중국,12,12,68.25,65.62166666666667,43.97620845109431,14.207698640882008,52.94117647058823,0.0,-4.25
물리교육과,10,10,68.25,67.1931,35.74204338987617,18.142962282178,54.44444444444444,0.0,-4.25
국어국문문예창작,1,1,68.21300000000001,68.21300000000001,43.005229203967374,7.077424427582157,,,-4.286999999999992
지역건설공,4,4,68.21000000000001,68.46000000000001,32.87329913036527,26.12906804721306,65.51724137931035,7.407407407407407,-4.289999999999992
바이오환경과,1,1,68.20700000000001,68.20700000000001,45.34452616349168,6.513744875813842,65.21739130434783,23.33333333333333,-4.292999999999992
산림환경과,1,1,68.17,68.17,57.63697954732653,11.006121494062189,72.97297297297297,7.317073170731708,-4.329999999999998
해양공,2,2,68.16499999999999,68.16499999999999,44.015464301640925,19.55046686534184,52.43055555555556,7.894736842105263,-4.335000000000008
동물보건복지,2,2,68.08500000000001,68.08500000000001,53.847688418632075,9.661322068987392,40.0,0.0,-4.414999999999992
컴퓨터소프트웨어공,2,2,68.045,68.045,37.515912629513664,12.617085514175475,49.510063559322035,4.592074592074592,-4.454999999999998
글로벌비즈니스,5,5,68.0,61.05,34.76190476190476,26.57142857142857,63.72549019607843,0.0,-4.5
농업경제,3,3,68.0,71.08999999999999,36.98882830557696,25.433755111716945,50.0,11.428571428571429,-4.5
과학교육물리교육,1,1,68.0,68.0,40.34263608731694,25.310859353412543,50.0,14.285714285714286,-4.5
아시아언어문화,1,1,68.0,68.0,37.65519765739385,19.07232796486091,,,-4.5
의약생명공,1,1,68.0,68.0,31.450663857491293,28.58122407918837,65.3061224489796,24.24242424242424,-4.5
지적,1,1,68.0,68.0,41.09643057990671,17.38588772370902,56.33802816901409,2.73972602739726,-4.5
첨단에너지공,1,1,68.0,68.0,28.18964882573805,23.67849517779577,,,-4.5
해양환경과,1,1,68.0,68.0,43.46031381302521,22.506893382352946,47.36842105263158,16.666666666666668,-4.5
영미,2,2,67.915,67.915,35.86785559015068,21.900946326113065,41.66666666666666,0.0,-4.584999999999994
경찰행정,18,18,67.91499999999999,60.521528652613306,33.92010492478411,22.973051730750434,50.0,0.0,-4.585000000000008
산업정보시스템공,1,1,67.83,67.83,53.78796166637493,16.601391563101696,65.21739130434783,6.122448979591836,-4.670000000000002
식물자원,4,4,67.825,67.134,32.57730070563858,27.46896307986498,59.523809523809526,14.870689655172415,-4.674999999999997
영어과,2,2,67.775,67.775,35.27856270057379,20.59037914771411,45.0,0.0,-4.724999999999994
주거환경,4,4,67.72999999999999,71.615,43.58617339758133,13.26492239914184,56.44736842105263,2.272727272727273,-4.77000000000001
회계,11,11,67.67,64.35445454545454,32.378289473684205,26.132872503840247,56.09756097560975,0.0,-4.829999999999998
동물생명자원과,1,1,67.67,67.67,39.98386888630791,25.94979997419022,62.5,26.08695652173913,-4.829999999999998
스페인・중남미,1,1,67.67,67.67,60.57990449633524,10.50362928116818,63.1578947368421,5.0,-4.829999999999998
음악교육과,2,2,67.58500000000001,67.58500000000001,51.16673705758017,12.491534483164669,27.86377708978328,4.545454545454546,-4.914999999999992
불교,1,1,67.522,67.522,41.22429076723774,5.633729598446269,,26.923076923076923,-4.977999999999994
소방방재,9,9,67.5,58.461666666666666,33.092948717948715,25.780379041248608,61.090225563909776,1.851851851851852,-5.0
고분자나노공,1,1,67.5,67.5,18.76807403123193,38.85916714864084,100.0,50.0,-5.0
국어국문한국어교육,1,1,67.5,67.5,34.800441214456754,8.828826942006827,32.142857142857146,2.5641025641025643,-5.0
빅데이터경영공,1,1,67.5,67.5,31.700312296119144,19.38858774844087,71.69811320754717,0.0,-5.0
AI빅데이터공,1,1,67.45,67.45,47.74633123689728,15.459578092243186,52.94117647058823,5.0,-5.049999999999997
화학공학교육과,1,1,67.43,67.43,49.135816445903615,19.65828899203744,81.25,0.0,-5.069999999999993
스마트팜,2,2,67.41499999999999,67.41499999999999,62.77331957659827,12.891780350796743,,,-5.085000000000008
특수교육과,13,13,67.33,61.94461538461538,38.15934245500893,16.77098085796519,58.064516129032256,0.0,-5.170000000000002
고고문화인류,1,1,67.33,67.33,72.09125540238131,8.530210628811561,57.142857142857146,30.0,-5.170000000000002
금융보험,2,2,67.265,67.265,31.01018508828216,26.12011847393368,64.81481481481481,0.0,-5.234999999999999
공업화,1,1,67.23,67.23,31.315848755805085,28.76594233035281,80.64516129032258,33.333333333333336,-5.269999999999996
컴퓨터인공지능컴퓨팅,1,1,67.225,67.225,30.684885290148447,17.724599961442067,,,-5.275000000000006
아동,7,7,67.17,60.76542857142857,33.5389870682143,22.61029411764705,79.51388888888889,8.437761069340016,-5.329999999999998
호텔외식경영,1,1,67.17,67.17,38.51351351351352,12.162162162162163,60.869565217391305,0.0,-5.329999999999998
문화콘텐츠,8,8,67.115,60.47102891156463,42.784255545106106,18.677493993947543,65.87096774193549,3.1130268199233715,-5.385000000000005
패션마케팅,1,1,67.04197530864197,67.04197530864197,39.77479518530158,17.50261271203163,,,-5.458024691358034
멀티미디어,3,3,67.0,58.60999999999999,30.6474402715054,20.3407958412268,55.55555555555556,2.380952380952381,-5.5
디지털미디어디자인,2,2,67.0,67.0,38.79620991568843,9.66869765783341,55.08744038155803,0.0,-5.5
광고사진영상,1,1,67.0,67.0,28.935921260926424,8.162984376075435,66.66666666666667,0.0,-5.5
스포츠교육,1,1,67.0,67.0,50.53336746885134,12.271718723331627,78.37837837837837,0.0,-5.5
조경도시,1,1,67.0,67.0,56.64926671638081,0.6711409395973155,53.84615384615385,6.976744186046512,-5.5
청소년문화・상담,1,1,67.0,67.0,41.6314910416034,17.69055572426359,56.52173913043478,4.166666666666667,-5.5
정밀기계공,1,1,66.969,66.969,38.34613628350298,19.56654933037392,62.5,13.513513513513514,-5.531000000000006
글로벌무역,2,2,66.91499999999999,66.91499999999999,41.04565273714339,15.55654989819952,59.57446808510638,0.0,-5.585000000000008
산림자원,2,2,66.91499999999999,66.91499999999999,39.85255369124613,20.083991046388803,64.08602150537634,12.088815789473685,-5.585000000000008
국제개발협력,2,2,66.88499999999999,66.88499999999999,40.12783120465716,17.5406732593786,42.85714285714285,0.0,-5.615000000000009
신소재공정보소재공학,1,1,66.83,66.83,60.910577515856346,12.343918163484949,67.85714285714286,15.151515151515152,-5.670000000000002
융합기술공,1,1,66.83,66.83,57.143126627010574,14.01637385716262,61.11111111111112,1.7543859649122806,-5.670000000000002
스마트배터리,1,1,66.7,66.7,25.801385309278352,19.80106314432989,,,-5.799999999999997
유아교육,3,3,66.67,69.57333333333334,64.24883471868954,2.8535700811741656,67.74193548387096,0.0,-5.829999999999998
빅데이터경영,1,1,66.67,66.67,30.047142410295365,23.247240716743377,,,-5.829999999999998
프랑스·아프리카,1,1,66.67,66.67,64.76589289720225,8.316864471055752,50.0,0.0,-5.829999999999998
자동차공,5,5,66.659,64.97692195121951,28.01921736898082,26.321194117431325,91.52542372881356,18.9873417721519,-5.840999999999994
예술치료,1,1,66.63,66.63,50.5886372510738,13.198945724326435,,,-5.8700000000000045
유아특수교육과,3,3,66.6,56.54666666666666,38.27035773637715,22.674772036474163,43.18181818181818,0.0,-5.900000000000006
한국어교육과,1,1,66.54814814814814,66.54814814814814,25.85659231851888,31.37242587977598,,,-5.951851851851856
스포츠융합과,1,1,66.5,66.5,70.5498417721519,7.854694092827005,65.38461538461539,3.125,-6.0
철도건설공,1,1,66.4,66.4,36.99049096912722,16.069720863932446,,,-6.099999999999994
작곡과,2,2,66.33500000000001,66.33500000000001,58.77182928805553,8.514888148500196,53.57142857142857,23.333333333333336,-6.164999999999992
반도체과학기술,1,1,66.33,66.33,44.87103631144129,23.905580026150663,65.21739130434783,28.125,-6.170000000000002
빅데이터AI,1,1,66.33,66.33,38.196956606560576,17.55427663666007,,,-6.170000000000002
산림,1,1,66.17,66.17,33.35860058309038,27.545189504373177,56.66666666666666,6.25,-6.329999999999998
예술심리치료,1,1,66.1,66.1,34.909401945441715,22.269784283040288,60.0,20.0,-6.400000000000006
뷰티디자인,2,2,66.075,66.075,38.163761789799295,16.442671022782022,71.26328955597248,4.5995670995671,-6.424999999999997
금융정보공,1,1,66.0,66.0,28.4746665918748,32.52651605454197,72.5,0.0,-6.5
보건의료경영,1,1,66.0,66.0,37.19903691813804,25.42134831460674,77.77777777777777,0.0,-6.5
유니버설아트디자인,1,1,66.0,66.0,36.36363636363637,27.27272727272728,,,-6.5
토목/환경/자원․에너지공,1,1,65.9976,65.9976,49.03733541700347,16.45443767850407,57.5,13.829787234042554,-6.502399999999994
디지털헬스케어,2,2,65.95,65.95,36.8500822848649,18.88596910336041,,,-6.549999999999997
기계시스템공,6,6,65.88085714285714,64.82675022045855,38.0180721610854,17.549878966183837,66.16915422885572,7.560483870967742,-6.619142857142862
방사선,15,15,65.875,62.981,37.96563913429429,20.197760159219563,80.0,1.7857142857142858,-6.625
식품생명공,9,9,65.83,61.06555555555556,37.38570517882799,21.9353288741306,69.31818181818181,18.667917448405255,-6.670000000000002
새마을국제개발,1,1,65.83,65.83,39.96285404736109,27.159108497136664,54.054054054054056,2.5641025641025643,-6.670000000000002
제어로봇공,1,1,65.83,65.83,48.88676591566489,19.56717883395696,,,-6.670000000000002
식품외식산업,1,1,65.827,65.827,33.65211698193794,20.132121702577244,68.57142857142857,13.953488372093023,-6.673000000000002
원예생명과,2,2,65.75,65.75,40.60552735241101,21.879168877091313,51.361161524500915,4.166666666666666,-6.75
IT금융,1,1,65.75,65.75,35.50194833889045,23.08078576306592,0.0,0.0,-6.75
전기・전자・통신공학교육과,1,1,65.75,65.75,35.75040140125529,25.79097941906291,40.74074074074074,10.0,-6.75
경제통상,2,2,65.738,65.738,43.94337069941121,17.924652762198193,47.426067907995616,0.558659217877095,-6.7620000000000005
디지털금융경영,1,1,65.67,65.67,40.27272727272727,16.227272727272727,,,-6.829999999999998
시스템제어공,1,1,65.67,65.67,45.08994504031185,16.815969784277172,86.66666666666667,11.764705882352942,-6.829999999999998
화장품과,1,1,65.67,65.67,52.77777777777778,7.3232323232323235,,,-6.829999999999998
스마트플랜트공,1,1,65.66300000000001,65.66300000000001,27.1264367816092,25.20689655172414,,,-6.836999999999989
금속재료공,1,1,65.565,65.565,49.45054945054945,3.8461538461538463,,,-6.935000000000002
축산,2,2,65.5205,65.5205,35.5316769252866,25.81832287005343,80.64516129032258,5.882352941176471,-6.979500000000002
AI소프트웨어,4,4,65.5,58.956802884615385,36.30574617982196,24.149201826148236,,,-7.0
휴먼케어,1,1,65.5,65.5,30.726840363937136,20.122518610421835,70.58823529411765,0.0,-7.0
우주공,1,1,65.45400000000001,65.45400000000001,41.9811320754717,9.433962264150944,,,-7.045999999999992
보건안전,1,1,65.4,65.4,33.333333333333336,23.333333333333336,,,-7.099999999999994
건설방재공,1,1,65.365,65.365,15.09906899021246,41.889472427787055,,,-7.135000000000005
위치정보시스템,1,1,65.334,65.334,27.42690058479532,23.67889420521,,,-7.165999999999997
경영정보,7,7,65.33,59.45100529100529,35.631474184506644,22.07678309105659,69.23076923076923,6.666666666666667,-7.170000000000002
국가안보,1,1,65.33,65.33,51.74418604651163,6.365276663993585,100.0,0.0,-7.170000000000002
특용식물,1,1,65.33,65.33,31.288261911099283,30.67607133351078,100.0,0.0,-7.170000000000002
나노신소재공,1,1,65.218,65.218,25.23809523809524,20.476190476190474,,,-7.2819999999999965
응용화,4,4,65.1755,61.545249999999996,36.048451391879965,17.709239021296103,63.46153846153847,22.569444444444443,-7.3245000000000005
회계세무,6,6,65.16499999999999,63.056666666666665,33.71047030044319,28.211802649401367,47.02702702702703,0.6493506493506493,-7.335000000000008
유럽언어문화,2,2,65.16499999999999,65.16499999999999,27.630036630036635,28.31776556776557,0.0,0.0,-7.335000000000008
섬유시스템공,1,1,65.063,65.063,29.522458864118896,26.758227176220807,51.851851851851855,24.324324324324323,-7.436999999999998
항공운항,8,8,65.0,66.82286764705883,46.47486031843597,13.761770927303496,54.54545454545455,0.0,-7.5
경찰과학수사,1,1,65.0,65.0,30.384615384615387,29.285714285714285,,,-7.5
첨단소재공,1,1,65.0,65.0,32.17484072604881,21.32317586248347,,,-7.5
스마트생물산업기계공,1,1,64.931,64.931,29.41176470588235,23.529411764705884,,,-7.569000000000003
농업토목공,1,1,64.876,64.876,33.333333333333336,33.333333333333336,100.0,0.0,-7.623999999999995
응용생명과,1,1,64.848,64.848,50.0,30.0,,,-7.652000000000001
동물보건생명과,1,1,64.83,64.83,41.45032051282051,21.995192307692307,,,-7.670000000000002
생활체육지도,1,1,64.83,64.83,35.7388178913738,20.59961204929256,72.72727272727273,4.3478260869565215,-7.670000000000002
컴퓨터정보통신공,1,1,64.8,64.8,37.03152557319224,24.70238095238096,,,-7.700000000000003
바이오섬유소재,1,1,64.755,64.755,33.75164520267231,20.68332139346584,73.91304347826087,28.125,-7.7450000000000045
스포츠청소년지도,1,1,64.75,64.75,46.50284900284901,19.05982905982906,65.0,11.11111111111111,-7.75
재활복지,1,1,64.75,64.75,23.22489574491641,27.214267262058527,76.66666666666667,0.0,-7.75
산림과학.조경,1,1,64.736,64.736,3.571428571428572,64.28571428571429,,,-7.763999999999996
건축토목공,1,1,64.67,64.67,43.27429622567007,15.805427946799188,68.75,8.571428571428571,-7.829999999999998
기계공기계공학,1,1,64.67,64.67,45.333333333333336,14.666666666666666,100.0,0.0,-7.829999999999998
식품경제외식,1,1,64.67,64.67,34.05268325031149,28.25229313832915,35.55555555555556,4.081632653061225,-7.829999999999998
신소재공금속시스템공학,1,1,64.67,64.67,52.0,20.55739058629232,53.84615384615385,10.344827586206897,-7.829999999999998
신소재공전자재료공학,1,1,64.67,64.67,46.17378866440193,15.375197257441368,51.851851851851855,18.181818181818183,-7.829999999999998
영어영문영어,1,1,64.67,64.67,35.05499760879962,23.625059780009565,,,-7.829999999999998
부동산지적,1,1,64.665,64.665,34.52890554411744,27.63949165345933,46.15384615384615,2.5,-7.834999999999994
노인체육복지,2,2,64.65125,64.65125,40.7632375004716,23.686628932657666,81.5548780487805,6.118881118881119,-7.8487499999999955
말/특수동물,1,1,64.64500000000001,64.64500000000001,38.86810460011453,19.346249284214544,50.0,19.35483870967742,-7.85499999999999
고고인류,1,1,64.568,64.568,33.396946564885496,27.67175572519084,50.0,16.666666666666668,-7.932000000000002
식물의,3,3,64.538,65.99933333333333,40.959460964472655,22.926499433019707,59.21052631578947,10.416666666666664,-7.962000000000003
곤충생명과,1,1,64.537,64.537,33.951994590939826,23.935091277890464,100.0,0.0,-7.962999999999994
상담심리,8,8,64.5,65.48357142857142,37.328826351897646,18.218768391562612,50.0,23.63636363636364,-8.0
서양화과,2,2,64.5,64.5,55.06460731159913,5.333039305209535,66.57894736842105,20.141700404858298,-8.0
환경생명화,2,2,64.5,64.5,44.08178317851518,22.4991458296075,,,-8.0
디지털보안,1,1,64.5,64.5,39.9518009485632,15.86787659868141,67.6470588235294,0.0,-8.0
해양메카트로닉스,1,1,64.5,64.5,55.85602853226257,18.239135621252007,80.3030303030303,1.36986301369863,-8.0
스마트미디어,1,1,64.44,64.44,38.3450271217277,19.26063811866177,57.142857142857146,0.0,-8.060000000000002
원예,3,3,64.43,65.81,38.969920716576894,24.093082370029656,55.172413793103445,17.647058823529413,-8.069999999999993
프라마나,1,1,64.4,64.4,57.18181818181819,14.636363636363637,,,-8.099999999999994
생물환경화,2,2,64.36500000000001,64.36500000000001,49.43337550073793,16.989521312309794,60.0,41.594202898550726,-8.134999999999991
정보통신공학,1,1,64.33,64.33,36.90250388021546,25.69107778690769,,,-8.170000000000002
지능로봇,1,1,64.33,64.33,28.41674869387446,25.043537517982887,,,-8.170000000000002
스페인어중남미,1,1,64.32592592592592,64.32592592592592,32.80462026272082,28.30439377925412,53.65853658536585,0.0,-8.174074074074085
환경공,19,19,64.17,60.86188575096278,35.73039776337527,23.082451748364694,54.470588235294116,13.657407407407408,-8.329999999999998
로봇공,4,4,64.15768292682927,66.79634146341463,37.97762660368126,22.443436212289345,75.0,35.483870967741936,-8.342317073170733
가정교육과,9,9,64.15700000000001,59.245777777777775,43.945542472666105,8.814129520605551,50.0,0.0,-8.34299999999999
원예과,3,3,64.155,64.095,30.583161074892672,29.785105543363123,76.92307692307692,20.58823529411765,-8.344999999999999
국제물류,2,2,64.025,64.025,36.60688242451668,24.848758956063467,34.42622950819672,1.3157894736842104,-8.474999999999994
산림생태보호,1,1,64.01299999999999,64.01299999999999,40.37227214377407,17.490372272143773,,,-8.487000000000009
미래자동차공,7,7,64.0,66.85214285714287,33.08107311863596,20.45912745856483,78.26086956521739,6.329113924050633,-8.5
건설시스템공,4,4,64.0,66.46000000000001,31.974140603061773,29.943430709572873,55.376623376623385,15.11029411764706,-8.5
유통마케팅,2,2,64.0,64.0,29.826930828969278,26.304868346984655,56.191369606003754,1.0638297872340425,-8.5
관광항공서비스,1,1,64.0,64.0,50.33772010741447,8.503218334255784,68.96551724137932,3.333333333333333,-8.5
한국언어문화,1,1,64.0,64.0,77.5889880103471,5.191254143266025,50.0,3.703703703703704,-8.5
항공정비기계,1,1,63.9,63.9,41.85579572146205,5.241649647286925,,,-8.600000000000001
지질과,1,1,63.830000000000005,63.830000000000005,34.10015408320493,32.55546995377504,58.333333333333336,29.41176470588235,-8.669999999999995
기계융합공,1,1,63.83,63.83,51.99324602586277,10.541759327897209,71.42857142857143,4.545454545454546,-8.670000000000002
VD_비주얼디자인,1,1,63.8,63.8,25.86206896551724,30.85174002860321,,,-8.700000000000003
보건행정경영,1,1,63.79999999999999,63.79999999999999,38.539315982147336,12.34098925162563,76.74418604651163,0.0,-8.70000000000001
메카트로닉스공,4,4,63.790465116279066,61.27023255813953,36.36037535714009,23.229100116501936,67.74193548387096,8.0,-8.709534883720934
섬유패션디자인섬유공학,1,1,63.711000000000006,63.711000000000006,41.14261991441528,16.54148304272849,36.36363636363637,7.6923076923076925,-8.788999999999994
일본언어문화,2,2,63.7,63.7,38.43194929261849,19.241763201562918,58.231368186874306,0.0,-8.799999999999997
스포츠과,12,12,63.68125,63.232375,41.8148393007111,17.491891407023036,70.62324929971989,7.2152653548002395,-8.818750000000001
농생물,1,1,63.67,63.67,47.24556489262372,18.678804855275445,36.0,21.21212121212121,-8.829999999999998
바이오메디컬공,1,1,63.67,63.67,53.18072503785517,17.109423710697428,59.25925925925926,26.31578947368421,-8.829999999999998
동물생명공,2,2,63.6415,63.6415,38.179802785764565,25.15730606769407,65.73275862068965,20.476190476190474,-8.8585
철도,1,1,63.61,63.61,40.27387640449438,31.9873595505618,16.0,0.0,-8.89
치위생,14,14,63.34694557823129,56.8542065111759,36.81991806055015,22.983426734930088,86.93181818181819,0.0,-9.153054421768708
기계공스마트제조융합,1,1,63.33,63.33,33.333333333333336,41.66666666666666,,,-9.170000000000002
파이버시스템공,1,1,63.33,63.33,37.27318548387097,24.87625361869313,69.6969696969697,15.384615384615383,-9.170000000000002
해양공간건축,1,1,63.33,63.33,40.63056480902867,22.284608119981392,48.48484848484848,15.384615384615383,-9.170000000000002
해양신소재융합공,1,1,63.33,63.33,50.21622616336577,17.323396130931844,70.0,42.10526315789474,-9.170000000000002
스포츠복지,1,1,63.3,63.3,73.61111111111111,6.25,,,-9.200000000000003
에너지융합공,1,1,63.17,63.17,45.97395322783924,16.96120991457779,,,-9.329999999999998
영어영문영어영문학,1,1,63.17,63.17,56.373194221508825,14.581861958266453,,,-9.329999999999998
생명화학공,2,2,63.111363636363635,63.111363636363635,41.86917052051598,16.829029251832587,54.629156010230176,10.995601759296282,-9.388636363636365
산업디자인,9,9,63.0,67.53777777777778,44.696969696969695,14.549295586029569,58.8235294117647,4.166666666666667,-9.5
LF_라이프스타일디자인,1,1,63.0,63.0,27.939151982378853,27.730687539332912,,,-9.5
기독교사회복지,1,1,63.0,63.0,30.79174028268552,7.198069156991419,,,-9.5
토지행정,1,1,63.0,63.0,30.60090295257501,22.76159654800432,55.172413793103445,0.0,-9.5
해양영어영문,1,1,63.0,63.0,40.71261682242991,23.361830926083265,,,-9.5
공항행정,1,1,62.9,62.9,44.53543315210102,12.429200755191946,46.42857142857143,0.0,-9.600000000000001
생물산업기계공,2,2,62.75,62.75,43.40832294675861,24.063783761221387,83.33333333333334,3.8461538461538463,-9.75
관광개발,2,2,62.71,62.71,38.777554599254714,19.02529194299729,75.11363636363637,1.1904761904761905,-9.79
스마트기계공,1,1,62.7,62.7,51.50240384615385,11.598557692307692,,,-9.799999999999997
무인항공기,2,2,62.635000000000005,62.635000000000005,43.04851235060368,15.19923218385917,79.54545454545453,16.068376068376068,-9.864999999999995
디자인패션디자인,1,1,62.595,62.595,0.0,100.0,,,-9.905000000000001
사회복지선교,1,1,62.45000000000001,62.45000000000001,24.485125858123567,55.03432494279176,,,-10.04999999999999
생태조경,1,1,62.41951219512195,62.41951219512195,34.82486574792961,24.152837085921327,,,-10.080487804878047
국제경영,2,2,62.4,62.4,36.43989527209921,21.80227568357872,60.294117647058826,0.0,-10.100000000000001
식품가공,1,1,62.34146341463414,62.34146341463414,26.86967789707516,38.33456744415648,,,-10.158536585365859
글로벌관광경영,1,1,62.33,62.33,32.72260521890209,20.935916426288298,61.11111111111112,0.0,-10.170000000000002
목재응용과,1,1,62.33,62.33,53.25719960278053,18.53028798411122,65.38461538461539,0.0,-10.170000000000002
토목공,15,15,62.19512195121951,62.189238899312066,35.993953342684776,22.237415921354128,65.15151515151516,5.309477756286267,-10.304878048780488
수산생명의,6,6,62.0,54.5,27.201513949431288,31.549302031377977,53.62962962962963,9.821428571428571,-10.5
소방공,2,2,62.0,62.0,36.40041391335062,25.453816134640043,82.85714285714286,10.256410256410255,-10.5
소방재난관리,1,1,62.0,62.0,36.08602883758785,21.95621569899805,60.0,14.285714285714286,-10.5
스포츠비즈니스,1,1,62.0,62.0,30.61664438502674,20.68850267379679,77.35849056603773,0.0,-10.5
고고미술사,2,2,61.9,61.9,44.48062594438362,15.991429430643901,58.66228070175438,8.521739130434781,-10.600000000000001
빅데이터융합,1,1,61.83,61.83,50.31708548684132,13.7349254440682,,,-10.670000000000002
조소,1,1,61.82666666666666,61.82666666666666,37.946538556294655,2.7870165065287016,62.5,20.0,-10.67333333333334
게임콘텐츠,3,3,61.82500000000001,63.40833333333334,36.54085497835498,22.885890151515152,37.735849056603776,0.0,-10.67499999999999
반려동물보건,3,3,61.755,50.99666666666667,37.45819397993312,20.457079152731325,,,-10.744999999999997
바이오식품외식산업,1,1,61.67,61.67,32.55718954248366,16.326252723311548,,,-10.829999999999998
항노화신소재과,1,1,61.67,61.67,27.51076040172166,28.315797863861,,,-10.829999999999998
독일,2,2,61.58,61.58,52.15721357402522,15.126840664628324,64.33823529411765,2.7777777777777777,-10.920000000000002
의료상담,1,1,61.5,61.5,34.34910936205468,24.295774647887324,,,-11.0
한약자원,1,1,61.5,61.5,70.74919970450628,9.397315932036443,63.63636363636363,26.666666666666668,-11.0
실버스포츠복지,1,1,61.48148148148148,61.48148148148148,39.639415560419565,18.342619176213084,,,-11.018518518518519
물류통상,1,1,61.4,61.4,36.96554586965546,25.39656079727269,61.01694915254237,0.0,-11.100000000000001
