raw_row_id,source_id,univ_id,admission_year,raw_table_index,raw_row_index,raw_section_title,raw_header_json,raw_cells_json,raw_admission_group,raw_recruitment_unit,raw_recruitment_n,raw_competition_rate,raw_additional_rank,raw_score_70cut,raw_score_max,raw_percentile_70cut,raw_parse_warning
SRC_0000068_2025_0020_T6_R0,SRC_0000068_2025_0020,U0000068,2024,6,0,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""한국어교육과"", ""4"", ""4.0"", ""7"", ""67.38"", ""101.25"", ""179.5""]",가군,한국어교육과,4,4.0,7,67.38,101.25,179.5,
SRC_0000068_2025_0020_T6_R1,SRC_0000068_2025_0020,U0000068,2024,6,1,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""독일유럽학과"", ""5"", ""4.8"", ""14"", ""61.50"", ""101.25"", ""156""]",가군,독일유럽학과,5,4.8,14,61.50,101.25,156,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R2,SRC_0000068_2025_0020,U0000068,2024,6,2,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""일본어일본학과"", ""10"", ""4.7"", ""16"", ""63.50"", ""101.25"", ""161.5""]",가군,일본어일본학과,10,4.7,16,63.50,101.25,161.5,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R3,SRC_0000068_2025_0020,U0000068,2024,6,3,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""스페인어중남미학과"", ""5"", ""8.0"", ""5"", ""65.13"", ""101.25"", ""169""]",가군,스페인어중남미학과,5,8.0,5,65.13,101.25,169,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R4,SRC_0000068_2025_0020,U0000068,2024,6,4,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""기독교학과"", ""5"", ""9.2"", ""6"", ""58.50"", ""101.25"", ""141""]",가군,기독교학과,5,9.2,6,58.50,101.25,141,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R5,SRC_0000068_2025_0020,U0000068,2024,6,5,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""철학과"", ""6"", ""9.5"", ""12"", ""65.75"", ""101.25"", ""171.5""]",가군,철학과,6,9.5,12,65.75,101.25,171.5,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R6,SRC_0000068_2025_0020,U0000068,2024,6,6,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""교육학과"", ""3"", ""5.0"", ""6"", ""58.50"", ""101.25"", ""144""]",가군,교육학과,3,5.0,6,58.50,101.25,144,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R7,SRC_0000068_2025_0020,U0000068,2024,6,7,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""한문교육과"", ""7"", ""3.7"", ""16"", ""44.88"", ""101.25"", ""90""]",가군,한문교육과,7,3.7,16,44.88,101.25,90,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R8,SRC_0000068_2025_0020,U0000068,2024,6,8,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""유아교육과"", ""4"", ""4.0"", ""6"", ""58.88"", ""101.25"", ""147.5""]",가군,유아교육과,4,4.0,6,58.88,101.25,147.5,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R9,SRC_0000068_2025_0020,U0000068,2024,6,9,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""영어교육과"", ""9"", ""4.3"", ""16"", ""66.38"", ""101.25"", ""174.5""]",가군,영어교육과,9,4.3,16,66.38,101.25,174.5,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R10,SRC_0000068_2025_0020,U0000068,2024,6,10,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""국어교육과"", ""8"", ""3.1"", ""7"", ""62.38"", ""101.25"", ""167""]",가군,국어교육과,8,3.1,7,62.38,101.25,167,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R11,SRC_0000068_2025_0020,U0000068,2024,6,11,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""관광경영학과"", ""10"", ""4.0"", ""14"", ""67.88"", ""101.25"", ""179""]",가군,관광경영학과,10,4.0,14,67.88,101.25,179,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R12,SRC_0000068_2025_0020,U0000068,2024,6,12,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""경영빅데이터학과"", ""6"", ""4.0"", ""15"", ""60.00"", ""101.25"", ""150.5""]",가군,경영빅데이터학과,6,4.0,15,60.00,101.25,150.5,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R13,SRC_0000068_2025_0020,U0000068,2024,6,13,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""국제통상학과"", ""22"", ""3.7"", ""49"", ""57.75"", ""101.25"", ""146""]",가군,국제통상학과,22,3.7,49,57.75,101.25,146,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R14,SRC_0000068_2025_0020,U0000068,2024,6,14,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""행정학과"", ""7"", ""4.3"", ""23"", ""59.75"", ""101.25"", ""140""]",가군,행정학과,7,4.3,23,59.75,101.25,140,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R15,SRC_0000068_2025_0020,U0000068,2024,6,15,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""광고홍보학과"", ""8"", ""4.0"", ""11"", ""69.25"", ""101.25"", ""189""]",가군,광고홍보학과,8,4.0,11,69.25,101.25,189,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R16,SRC_0000068_2025_0020,U0000068,2024,6,16,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""사회학과"", ""12"", ""4.1"", ""18"", ""63.25"", ""101.25"", ""168.5""]",가군,사회학과,12,4.1,18,63.25,101.25,168.5,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R17,SRC_0000068_2025_0020,U0000068,2024,6,17,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""심리학과"", ""7"", ""4.3"", ""17"", ""69.75"", ""101.25"", ""190""]",가군,심리학과,7,4.3,17,69.75,101.25,190,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R18,SRC_0000068_2025_0020,U0000068,2024,6,18,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""국제관계학과 (IR)"", ""13"", ""3.5"", ""8"", ""65.38"", ""101.25"", ""167""]",가군,국제관계학과 (IR),13,3.5,8,65.38,101.25,167,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R19,SRC_0000068_2025_0020,U0000068,2024,6,19,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""통계학과"", ""20"", ""4.3"", ""34"", ""60.50"", ""102.5"", ""153""]",가군,통계학과,20,4.3,34,60.50,102.5,153,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R20,SRC_0000068_2025_0020,U0000068,2024,6,20,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""생명과학과"", ""10"", ""4.8"", ""26"", ""65.14"", ""102.5"", ""169.5""]",가군,생명과학과,10,4.8,26,65.14,102.5,169.5,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R21,SRC_0000068_2025_0020,U0000068,2024,6,21,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""공중보건학과"", ""19"", ""3.5"", ""14"", ""60.25"", ""102.5"", ""149""]",가군,공중보건학과,19,3.5,14,60.25,102.5,149,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R22,SRC_0000068_2025_0020,U0000068,2024,6,22,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""식품영양학과"", ""5"", ""4.6"", ""11"", ""66.03"", ""102.5"", ""172""]",가군,식품영양학과,5,4.6,11,66.03,102.5,172,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R23,SRC_0000068_2025_0020,U0000068,2024,6,23,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""토목공학과"", ""21"", ""5.2"", ""25"", ""63.75"", ""102.5"", ""160.5""]",가군,토목공학과,21,5.2,25,63.75,102.5,160.5,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R24,SRC_0000068_2025_0020,U0000068,2024,6,24,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""건축학과 (5 년제 )"", ""5"", ""7.2"", ""20"", ""71.36"", ""102.5"", ""188""]",가군,건축학과 (5 년제 ),5,7.2,20,71.36,102.5,188,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R25,SRC_0000068_2025_0020,U0000068,2024,6,25,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""전기공학과"", ""17"", ""4.5"", ""31"", ""55.83"", ""102.5"", ""134""]",가군,전기공학과,17,4.5,31,55.83,102.5,134,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R26,SRC_0000068_2025_0020,U0000068,2024,6,26,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""컴퓨터공학과"", ""14"", ""4.3"", ""32"", ""68.50"", ""102.5"", ""183""]",가군,컴퓨터공학과,14,4.3,32,68.50,102.5,183,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R27,SRC_0000068_2025_0020,U0000068,2024,6,27,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""도시계획학과"", ""10"", ""5.0"", ""11"", ""68.21"", ""102.5"", ""171.5""]",가군,도시계획학과,10,5.0,11,68.21,102.5,171.5,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R28,SRC_0000068_2025_0020,U0000068,2024,6,28,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""기계공학과"", ""21"", ""4.1"", ""20"", ""67.08"", ""102.5"", ""177.5""]",가군,기계공학과,21,4.1,20,67.08,102.5,177.5,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R29,SRC_0000068_2025_0020,U0000068,2024,6,29,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""로봇공학과"", ""18"", ""4.6"", ""21"", ""62.51"", ""102.5"", ""163""]",가군,로봇공학과,18,4.6,21,62.51,102.5,163,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R30,SRC_0000068_2025_0020,U0000068,2024,6,30,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""화학공학과"", ""22"", ""4.5"", ""26"", ""67.25"", ""102.5"", ""174.5""]",가군,화학공학과,22,4.5,26,67.25,102.5,174.5,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R31,SRC_0000068_2025_0020,U0000068,2024,6,31,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""신소재공학과"", ""20"", ""4.8"", ""28"", ""64.09"", ""102.5"", ""168""]",가군,신소재공학과,20,4.8,28,64.09,102.5,168,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R32,SRC_0000068_2025_0020,U0000068,2024,6,32,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""산업공학과"", ""13"", ""7.0"", ""23"", ""63.63"", ""102.5"", ""164.5""]",가군,산업공학과,13,7.0,23,63.63,102.5,164.5,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R33,SRC_0000068_2025_0020,U0000068,2024,6,33,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""환경공학과"", ""26"", ""6.0"", ""29"", ""62.86"", ""102.5"", ""158.5""]",가군,환경공학과,26,6.0,29,62.86,102.5,158.5,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R34,SRC_0000068_2025_0020,U0000068,2024,6,34,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""혁신신약학과"", ""5"", ""6.0"", ""13"", ""76.56"", ""102.5"", ""207.5""]",가군,혁신신약학과,5,6.0,13,76.56,102.5,207.5,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R35,SRC_0000068_2025_0020,U0000068,2024,6,35,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""패션마케팅학과"", ""6"", ""5.3"", ""9"", ""67.88"", ""101.25"", ""182""]",가군,패션마케팅학과,6,5.3,9,67.88,101.25,182,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R36,SRC_0000068_2025_0020,U0000068,2024,6,36,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""경영학과 ( 야간 )"", ""11"", ""3.2"", ""24"", ""50.63"", ""101.25"", ""118""]",가군,경영학과 ( 야간 ),11,3.2,24,50.63,101.25,118,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R37,SRC_0000068_2025_0020,U0000068,2024,6,37,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""나군"", ""자율전공부"", ""9"", ""7.3"", ""31"", ""65.38"", ""102.5"", ""166""]",나군,자율전공부,9,7.3,31,65.38,102.5,166,
SRC_0000068_2025_0020_T6_R38,SRC_0000068_2025_0020,U0000068,2024,6,38,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""다군"", ""국어국문학과"", ""23"", ""2.7"", ""22"", ""57.50"", ""101.25"", ""137""]",다군,국어국문학과,23,2.7,22,57.50,101.25,137,
SRC_0000068_2025_0020_T6_R39,SRC_0000068_2025_0020,U0000068,2024,6,39,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""다군"", ""영어영문학과"", ""22"", ""3.8"", ""35"", ""57.88"", ""101.25"", ""137.5""]",다군,영어영문학과,22,3.8,35,57.88,101.25,137.5,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R40,SRC_0000068_2025_0020,U0000068,2024,6,40,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""다군"", ""중국어중국학과"", ""20"", ""4.6"", ""38"", ""62.13"", ""101.25"", ""157""]",다군,중국어중국학과,20,4.6,38,62.13,101.25,157,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R41,SRC_0000068_2025_0020,U0000068,2024,6,41,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""다군"", ""러시아중앙아시아학과"", ""15"", ""4.1"", ""19"", ""60.88"", ""101.25"", ""149.5""]",다군,러시아중앙아시아학과,15,4.1,19,60.88,101.25,149.5,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R42,SRC_0000068_2025_0020,U0000068,2024,6,42,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""다군"", ""사학과"", ""18"", ""2.6"", ""10"", ""63.50"", ""101.25"", ""163.5""]",다군,사학과,18,2.6,10,63.50,101.25,163.5,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R43,SRC_0000068_2025_0020,U0000068,2024,6,43,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""다군"", ""문예창작학과"", ""5"", ""3.8"", ""6"", ""60.00"", ""101.25"", ""158.5""]",다군,문예창작학과,5,3.8,6,60.00,101.25,158.5,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R44,SRC_0000068_2025_0020,U0000068,2024,6,44,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""다군"", ""경영학과"", ""13"", ""3.5"", ""32"", ""54.75"", ""101.25"", ""129.5""]",다군,경영학과,13,3.5,32,54.75,101.25,129.5,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R45,SRC_0000068_2025_0020,U0000068,2024,6,45,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""다군"", ""경영정보학과"", ""10"", ""3.4"", ""20"", ""57.75"", ""101.25"", ""141""]",다군,경영정보학과,10,3.4,20,57.75,101.25,141,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R46,SRC_0000068_2025_0020,U0000068,2024,6,46,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""다군"", ""회계세무학과"", ""18"", ""3.4"", ""29"", ""64.88"", ""101.25"", ""167.5""]",다군,회계세무학과,18,3.4,29,64.88,101.25,167.5,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R47,SRC_0000068_2025_0020,U0000068,2024,6,47,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""다군"", ""경제금융학과"", ""40"", ""3.8"", ""56"", ""64.38"", ""101.25"", ""167.5""]",다군,경제금융학과,40,3.8,56,64.38,101.25,167.5,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R48,SRC_0000068_2025_0020,U0000068,2024,6,48,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""다군"", ""정치외교학과"", ""7"", ""3.7"", ""11"", ""67.25"", ""101.25"", ""179.5""]",다군,정치외교학과,7,3.7,11,67.25,101.25,179.5,1개 선두 컬럼 rowspan 승계
SRC_0000068_2025_0020_T6_R49,SRC_0000068_2025_0020,U0000068,2024,6,49,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""다군"", ""언론영상학과"", ""8"", ""5.1"", ""13"", ""70.38"", ""101.25"", ""190""]",다군,언론영상학과,8,5.1,13,70.38,101.25,190,1개 선두 컬럼 rowspan 승계
