raw_row_id,source_id,univ_id,admission_year,raw_table_index,raw_row_index,raw_section_title,raw_header_json,raw_cells_json,raw_admission_group,raw_recruitment_unit,raw_recruitment_n,raw_competition_rate,raw_additional_rank,raw_score_70cut,raw_score_max,raw_percentile_70cut,raw_parse_warning,source_url,raw_file_path,retrieved_at,content_sha256,univ_name_std,adiga_univ_code,admission_metric_v2,metric_family_v2,metric_source_v2,metric_column_index_v2,metric_context_v2,raw_percentile_num_v2,raw_score_num_v2,raw_score_max_num_v2,score_ratio_num_v2,score_source_v2,recruitment_n_v2,primary_selection_candidate,selection_priority,selection_note,broad_recruitment_unit_flag_v2,row_metric_usable_v2
SRC_0000203_2025_0005_T12_R39,SRC_0000203_2025_0005,U0000203,2024,12,39,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""신소재공학부"", ""41"", ""7.1"", ""57"", ""924.39"", ""1,000"", ""93.75""]",나군,신소재공학부,41,7.1,57,924.39,"1,000",93.75,1개 선두 컬럼 rowspan 승계,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000203,data/crawl_2024_admission/raw_html/0000203_2025.html,2026-07-10T13:00:26.672376+09:00,b4c52f4697a3e305c6d249f3b1f4e22eb5bfb59c52f118e4b5dc53e156d8f56e,한양대학교,203,93.75,percentile,header_percentile,7.0,최종등록자 70% cut 평균 ( 백분위 ),93.75,924.39,1000.0,92.439,raw_score_columns,41.0,True,2,no_special_keyword_assumed_primary,False,True
SRC_0000203_2025_0005_T12_R40,SRC_0000203_2025_0005,U0000203,2024,12,40,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""화학공학과"", ""26"", ""7.3"", ""53"", ""923.73"", ""1,000"", ""93.75""]",나군,화학공학과,26,7.3,53,923.73,"1,000",93.75,1개 선두 컬럼 rowspan 승계,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000203,data/crawl_2024_admission/raw_html/0000203_2025.html,2026-07-10T13:00:26.672376+09:00,b4c52f4697a3e305c6d249f3b1f4e22eb5bfb59c52f118e4b5dc53e156d8f56e,한양대학교,203,93.75,percentile,header_percentile,7.0,최종등록자 70% cut 평균 ( 백분위 ),93.75,923.73,1000.0,92.373,raw_score_columns,26.0,True,2,no_special_keyword_assumed_primary,False,True
SRC_0000203_2025_0005_T12_R41,SRC_0000203_2025_0005,U0000203,2024,12,41,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""생명공학과"", ""11"", ""8.9"", ""22"", ""922.75"", ""1,000"", ""94.75""]",나군,생명공학과,11,8.9,22,922.75,"1,000",94.75,1개 선두 컬럼 rowspan 승계,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000203,data/crawl_2024_admission/raw_html/0000203_2025.html,2026-07-10T13:00:26.672376+09:00,b4c52f4697a3e305c6d249f3b1f4e22eb5bfb59c52f118e4b5dc53e156d8f56e,한양대학교,203,94.75,percentile,header_percentile,7.0,최종등록자 70% cut 평균 ( 백분위 ),94.75,922.75,1000.0,92.27499999999999,raw_score_columns,11.0,True,2,no_special_keyword_assumed_primary,False,True
SRC_0000203_2025_0005_T12_R42,SRC_0000203_2025_0005,U0000203,2024,12,42,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""에너지공학과"", ""15"", ""8.1"", ""46"", ""926.32"", ""1,000"", ""94.25""]",나군,에너지공학과,15,8.1,46,926.32,"1,000",94.25,1개 선두 컬럼 rowspan 승계,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000203,data/crawl_2024_admission/raw_html/0000203_2025.html,2026-07-10T13:00:26.672376+09:00,b4c52f4697a3e305c6d249f3b1f4e22eb5bfb59c52f118e4b5dc53e156d8f56e,한양대학교,203,94.25,percentile,header_percentile,7.0,최종등록자 70% cut 평균 ( 백분위 ),94.25,926.32,1000.0,92.632,raw_score_columns,15.0,True,2,no_special_keyword_assumed_primary,False,True
SRC_0000203_2025_0005_T12_R43,SRC_0000203_2025_0005,U0000203,2024,12,43,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""미래자동차공학과"", ""21"", ""9.1"", ""50"", ""930.11"", ""1,000"", ""94.50""]",나군,미래자동차공학과,21,9.1,50,930.11,"1,000",94.50,1개 선두 컬럼 rowspan 승계,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000203,data/crawl_2024_admission/raw_html/0000203_2025.html,2026-07-10T13:00:26.672376+09:00,b4c52f4697a3e305c6d249f3b1f4e22eb5bfb59c52f118e4b5dc53e156d8f56e,한양대학교,203,94.5,percentile,header_percentile,7.0,최종등록자 70% cut 평균 ( 백분위 ),94.5,930.11,1000.0,93.011,raw_score_columns,21.0,True,2,no_special_keyword_assumed_primary,False,True
SRC_0000203_2025_0005_T12_R44,SRC_0000203_2025_0005,U0000203,2024,12,44,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""데이터사이언스학부"", ""30"", ""8.8"", ""74"", ""928.09"", ""1,000"", ""94.00""]",나군,데이터사이언스학부,30,8.8,74,928.09,"1,000",94.00,1개 선두 컬럼 rowspan 승계,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000203,data/crawl_2024_admission/raw_html/0000203_2025.html,2026-07-10T13:00:26.672376+09:00,b4c52f4697a3e305c6d249f3b1f4e22eb5bfb59c52f118e4b5dc53e156d8f56e,한양대학교,203,94.0,percentile,header_percentile,7.0,최종등록자 70% cut 평균 ( 백분위 ),94.0,928.09,1000.0,92.80900000000001,raw_score_columns,30.0,True,2,no_special_keyword_assumed_primary,False,True
SRC_0000203_2025_0005_T12_R45,SRC_0000203_2025_0005,U0000203,2024,12,45,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""반도체공학과"", ""10"", ""11.4"", ""36"", ""938.31"", ""1,000"", ""95.50""]",나군,반도체공학과,10,11.4,36,938.31,"1,000",95.50,1개 선두 컬럼 rowspan 승계,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000203,data/crawl_2024_admission/raw_html/0000203_2025.html,2026-07-10T13:00:26.672376+09:00,b4c52f4697a3e305c6d249f3b1f4e22eb5bfb59c52f118e4b5dc53e156d8f56e,한양대학교,203,95.5,percentile,header_percentile,7.0,최종등록자 70% cut 평균 ( 백분위 ),95.5,938.31,1000.0,93.831,raw_score_columns,10.0,True,2,no_special_keyword_assumed_primary,False,True
SRC_0000203_2025_0005_T12_R46,SRC_0000203_2025_0005,U0000203,2024,12,46,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""미디어커뮤니케이션학과"", ""19"", ""5.7"", ""20"", ""906.96"", ""1,000"", ""93.50""]",나군,미디어커뮤니케이션학과,19,5.7,20,906.96,"1,000",93.50,1개 선두 컬럼 rowspan 승계,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000203,data/crawl_2024_admission/raw_html/0000203_2025.html,2026-07-10T13:00:26.672376+09:00,b4c52f4697a3e305c6d249f3b1f4e22eb5bfb59c52f118e4b5dc53e156d8f56e,한양대학교,203,93.5,percentile,header_percentile,7.0,최종등록자 70% cut 평균 ( 백분위 ),93.5,906.96,1000.0,90.696,raw_score_columns,19.0,True,2,no_special_keyword_assumed_primary,False,True
SRC_0000203_2025_0005_T12_R47,SRC_0000203_2025_0005,U0000203,2024,12,47,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""관광학부"", ""17"", ""5.2"", ""10"", ""904.67"", ""1,000"", ""92.83""]",나군,관광학부,17,5.2,10,904.67,"1,000",92.83,1개 선두 컬럼 rowspan 승계,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000203,data/crawl_2024_admission/raw_html/0000203_2025.html,2026-07-10T13:00:26.672376+09:00,b4c52f4697a3e305c6d249f3b1f4e22eb5bfb59c52f118e4b5dc53e156d8f56e,한양대학교,203,92.83,percentile,header_percentile,7.0,최종등록자 70% cut 평균 ( 백분위 ),92.83,904.67,1000.0,90.467,raw_score_columns,17.0,True,2,no_special_keyword_assumed_primary,False,True
SRC_0000203_2025_0005_T12_R48,SRC_0000203_2025_0005,U0000203,2024,12,48,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""수학과"", ""20"", ""6.1"", ""19"", ""918.55"", ""1,000"", ""92.75""]",나군,수학과,20,6.1,19,918.55,"1,000",92.75,1개 선두 컬럼 rowspan 승계,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000203,data/crawl_2024_admission/raw_html/0000203_2025.html,2026-07-10T13:00:26.672376+09:00,b4c52f4697a3e305c6d249f3b1f4e22eb5bfb59c52f118e4b5dc53e156d8f56e,한양대학교,203,92.75,percentile,header_percentile,7.0,최종등록자 70% cut 평균 ( 백분위 ),92.75,918.55,1000.0,91.855,raw_score_columns,20.0,True,2,no_special_keyword_assumed_primary,False,True
SRC_0000203_2025_0005_T12_R49,SRC_0000203_2025_0005,U0000203,2024,12,49,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""생명과학과"", ""21"", ""6.2"", ""30"", ""918.71"", ""1,000"", ""93.50""]",나군,생명과학과,21,6.2,30,918.71,"1,000",93.50,1개 선두 컬럼 rowspan 승계,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000203,data/crawl_2024_admission/raw_html/0000203_2025.html,2026-07-10T13:00:26.672376+09:00,b4c52f4697a3e305c6d249f3b1f4e22eb5bfb59c52f118e4b5dc53e156d8f56e,한양대학교,203,93.5,percentile,header_percentile,7.0,최종등록자 70% cut 평균 ( 백분위 ),93.5,918.71,1000.0,91.87100000000001,raw_score_columns,21.0,True,2,no_special_keyword_assumed_primary,False,True
SRC_0000203_2025_0005_T12_R50,SRC_0000203_2025_0005,U0000203,2024,12,50,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""행정학과"", ""18"", ""5.5"", ""13"", ""909.39"", ""1,000"", ""94.00""]",나군,행정학과,18,5.5,13,909.39,"1,000",94.00,1개 선두 컬럼 rowspan 승계,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000203,data/crawl_2024_admission/raw_html/0000203_2025.html,2026-07-10T13:00:26.672376+09:00,b4c52f4697a3e305c6d249f3b1f4e22eb5bfb59c52f118e4b5dc53e156d8f56e,한양대학교,203,94.0,percentile,header_percentile,7.0,최종등록자 70% cut 평균 ( 백분위 ),94.0,909.39,1000.0,90.93900000000001,raw_score_columns,18.0,True,2,no_special_keyword_assumed_primary,False,True
SRC_0000203_2025_0005_T12_R51,SRC_0000203_2025_0005,U0000203,2024,12,51,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""파이낸스경영학과"", ""22"", ""6.1"", ""24"", ""908.91"", ""1,000"", ""92.83""]",나군,파이낸스경영학과,22,6.1,24,908.91,"1,000",92.83,1개 선두 컬럼 rowspan 승계,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000203,data/crawl_2024_admission/raw_html/0000203_2025.html,2026-07-10T13:00:26.672376+09:00,b4c52f4697a3e305c6d249f3b1f4e22eb5bfb59c52f118e4b5dc53e156d8f56e,한양대학교,203,92.83,percentile,header_percentile,7.0,최종등록자 70% cut 평균 ( 백분위 ),92.83,908.91,1000.0,90.891,raw_score_columns,22.0,True,2,no_special_keyword_assumed_primary,False,True
SRC_0000203_2025_0005_T12_R52,SRC_0000203_2025_0005,U0000203,2024,12,52,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""스포츠사이언스전공"", ""18"", ""7.7"", ""10"", ""603.87"", ""700"", ""88.00""]",나군,스포츠사이언스전공,18,7.7,10,603.87,700,88.00,1개 선두 컬럼 rowspan 승계,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000203,data/crawl_2024_admission/raw_html/0000203_2025.html,2026-07-10T13:00:26.672376+09:00,b4c52f4697a3e305c6d249f3b1f4e22eb5bfb59c52f118e4b5dc53e156d8f56e,한양대학교,203,88.0,percentile,header_percentile,7.0,최종등록자 70% cut 평균 ( 백분위 ),88.0,603.87,700.0,86.26714285714286,raw_score_columns,18.0,True,2,no_special_keyword_assumed_primary,False,True
SRC_0000120_2025_0006_T9_R0,SRC_0000120_2025_0006,U0000120,2024,9,0,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군 수능 ( 일반 )"", ""인문학부"", ""59"", ""4.37 : 1"", ""11"", ""500.93"", ""549.08"", ""91""]",나군 수능 ( 일반 ),인문학부,59,4.37 : 1,11,500.93,549.08,91,,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000120,data/crawl_2024_admission/raw_html/0000120_2025.html,2026-07-10T13:00:26.933762+09:00,4f50685284b978b65bd711a8cd0ffa906d2938c134641007fa73165068346473,서강대학교,120,91.0,percentile,header_percentile,7.0,최종등록자 70% cut 평균 ( 백분위 ),91.0,500.93,549.08,91.23078604210679,raw_score_columns,59.0,True,1,general_or_csat_priority,False,True
SRC_0000120_2025_0006_T9_R1,SRC_0000120_2025_0006,U0000120,2024,9,1,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군 수능 ( 일반 )"", ""영문학부"", ""35"", ""4.57 : 1"", ""19"", ""500.73"", ""549.08"", ""90.5""]",나군 수능 ( 일반 ),영문학부,35,4.57 : 1,19,500.73,549.08,90.5,1개 선두 컬럼 rowspan 승계,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000120,data/crawl_2024_admission/raw_html/0000120_2025.html,2026-07-10T13:00:26.933762+09:00,4f50685284b978b65bd711a8cd0ffa906d2938c134641007fa73165068346473,서강대학교,120,90.5,percentile,header_percentile,7.0,최종등록자 70% cut 평균 ( 백분위 ),90.5,500.73,549.08,91.19436147738034,raw_score_columns,35.0,True,1,general_or_csat_priority,False,True
SRC_0000120_2025_0006_T9_R2,SRC_0000120_2025_0006,U0000120,2024,9,2,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군 수능 ( 일반 )"", ""유럽문화학과"", ""20"", ""5.75 : 1"", ""9"", ""499.86"", ""549.08"", ""91""]",나군 수능 ( 일반 ),유럽문화학과,20,5.75 : 1,9,499.86,549.08,91,1개 선두 컬럼 rowspan 승계,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000120,data/crawl_2024_admission/raw_html/0000120_2025.html,2026-07-10T13:00:26.933762+09:00,4f50685284b978b65bd711a8cd0ffa906d2938c134641007fa73165068346473,서강대학교,120,91.0,percentile,header_percentile,7.0,최종등록자 70% cut 평균 ( 백분위 ),91.0,499.86,549.08,91.03591462082028,raw_score_columns,20.0,True,1,general_or_csat_priority,False,True
SRC_0000120_2025_0006_T9_R3,SRC_0000120_2025_0006,U0000120,2024,9,3,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군 수능 ( 일반 )"", ""중국문화학과"", ""15"", ""5.27 : 1"", ""7"", ""499.35"", ""549.08"", ""90.5""]",나군 수능 ( 일반 ),중국문화학과,15,5.27 : 1,7,499.35,549.08,90.5,1개 선두 컬럼 rowspan 승계,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000120,data/crawl_2024_admission/raw_html/0000120_2025.html,2026-07-10T13:00:26.933762+09:00,4f50685284b978b65bd711a8cd0ffa906d2938c134641007fa73165068346473,서강대학교,120,90.5,percentile,header_percentile,7.0,최종등록자 70% cut 평균 ( 백분위 ),90.5,499.35,549.08,90.94303198076783,raw_score_columns,15.0,True,1,general_or_csat_priority,False,True
SRC_0000120_2025_0006_T9_R4,SRC_0000120_2025_0006,U0000120,2024,9,4,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군 수능 ( 일반 )"", ""사회과학부"", ""36"", ""4.22 : 1"", ""27"", ""502.03"", ""549.08"", ""90.83""]",나군 수능 ( 일반 ),사회과학부,36,4.22 : 1,27,502.03,549.08,90.83,1개 선두 컬럼 rowspan 승계,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000120,data/crawl_2024_admission/raw_html/0000120_2025.html,2026-07-10T13:00:26.933762+09:00,4f50685284b978b65bd711a8cd0ffa906d2938c134641007fa73165068346473,서강대학교,120,90.83,percentile,header_percentile,7.0,최종등록자 70% cut 평균 ( 백분위 ),90.83,502.03,549.08,91.43112114810226,raw_score_columns,36.0,True,1,general_or_csat_priority,False,True
SRC_0000120_2025_0006_T9_R5,SRC_0000120_2025_0006,U0000120,2024,9,5,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군 수능 ( 일반 )"", ""경제학과"", ""68"", ""3.94 : 1"", ""40"", ""504.53"", ""549.08"", ""91.5""]",나군 수능 ( 일반 ),경제학과,68,3.94 : 1,40,504.53,549.08,91.5,1개 선두 컬럼 rowspan 승계,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000120,data/crawl_2024_admission/raw_html/0000120_2025.html,2026-07-10T13:00:26.933762+09:00,4f50685284b978b65bd711a8cd0ffa906d2938c134641007fa73165068346473,서강대학교,120,91.5,percentile,header_percentile,7.0,최종등록자 70% cut 평균 ( 백분위 ),91.5,504.53,549.08,91.88642820718292,raw_score_columns,68.0,True,1,general_or_csat_priority,False,True
SRC_0000120_2025_0006_T9_R6,SRC_0000120_2025_0006,U0000120,2024,9,6,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군 수능 ( 일반 )"", ""경영학부"", ""120"", ""4.49 : 1"", ""113"", ""503.76"", ""549.08"", ""91.5""]",나군 수능 ( 일반 ),경영학부,120,4.49 : 1,113,503.76,549.08,91.5,1개 선두 컬럼 rowspan 승계,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000120,data/crawl_2024_admission/raw_html/0000120_2025.html,2026-07-10T13:00:26.933762+09:00,4f50685284b978b65bd711a8cd0ffa906d2938c134641007fa73165068346473,서강대학교,120,91.5,percentile,header_percentile,7.0,최종등록자 70% cut 평균 ( 백분위 ),91.5,503.76,549.08,91.74619363298608,raw_score_columns,120.0,True,1,general_or_csat_priority,False,True
SRC_0000120_2025_0006_T9_R7,SRC_0000120_2025_0006,U0000120,2024,9,7,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군 수능 ( 일반 )"", ""글로벌한국학부"", ""3"", ""11.00 : 1"", ""1"", ""499.27"", ""549.08"", ""90.83""]",나군 수능 ( 일반 ),글로벌한국학부,3,11.00 : 1,1,499.27,549.08,90.83,1개 선두 컬럼 rowspan 승계,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000120,data/crawl_2024_admission/raw_html/0000120_2025.html,2026-07-10T13:00:26.933762+09:00,4f50685284b978b65bd711a8cd0ffa906d2938c134641007fa73165068346473,서강대학교,120,90.83,percentile,header_percentile,7.0,최종등록자 70% cut 평균 ( 백분위 ),90.83,499.27,549.08,90.92846215487724,raw_score_columns,3.0,True,1,general_or_csat_priority,False,True
SRC_0000120_2025_0006_T9_R8,SRC_0000120_2025_0006,U0000120,2024,9,8,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군 수능 ( 일반 )"", ""지식융합미디어학부"", ""35"", ""4.71 : 1"", ""22"", ""502.63"", ""549.08"", ""92.17""]",나군 수능 ( 일반 ),지식융합미디어학부,35,4.71 : 1,22,502.63,549.08,92.17,1개 선두 컬럼 rowspan 승계,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000120,data/crawl_2024_admission/raw_html/0000120_2025.html,2026-07-10T13:00:26.933762+09:00,4f50685284b978b65bd711a8cd0ffa906d2938c134641007fa73165068346473,서강대학교,120,92.17,percentile,header_percentile,7.0,최종등록자 70% cut 평균 ( 백분위 ),92.17,502.63,549.08,91.54039484228163,raw_score_columns,35.0,True,1,general_or_csat_priority,False,True
SRC_0000120_2025_0006_T9_R9,SRC_0000120_2025_0006,U0000120,2024,9,9,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군 수능 ( 일반 )"", ""수학과"", ""20"", ""4.80 : 1"", ""12"", ""505.64"", ""553.2"", ""91.83""]",나군 수능 ( 일반 ),수학과,20,4.80 : 1,12,505.64,553.2,91.83,1개 선두 컬럼 rowspan 승계,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000120,data/crawl_2024_admission/raw_html/0000120_2025.html,2026-07-10T13:00:26.933762+09:00,4f50685284b978b65bd711a8cd0ffa906d2938c134641007fa73165068346473,서강대학교,120,91.83,percentile,header_percentile,7.0,최종등록자 70% cut 평균 ( 백분위 ),91.83,505.64,553.2,91.40274765003615,raw_score_columns,20.0,True,1,general_or_csat_priority,False,True
SRC_0000120_2025_0006_T9_R10,SRC_0000120_2025_0006,U0000120,2024,9,10,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군 수능 ( 일반 )"", ""물리학과"", ""20"", ""5.05 : 1"", ""12"", ""504.9"", ""553.2"", ""91.5""]",나군 수능 ( 일반 ),물리학과,20,5.05 : 1,12,504.9,553.2,91.5,1개 선두 컬럼 rowspan 승계,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000120,data/crawl_2024_admission/raw_html/0000120_2025.html,2026-07-10T13:00:26.933762+09:00,4f50685284b978b65bd711a8cd0ffa906d2938c134641007fa73165068346473,서강대학교,120,91.5,percentile,header_percentile,7.0,최종등록자 70% cut 평균 ( 백분위 ),91.5,504.9,553.2,91.26898047722342,raw_score_columns,20.0,True,1,general_or_csat_priority,False,True
