raw_row_id,source_id,univ_id,admission_year,raw_table_index,raw_row_index,raw_section_title,raw_header_json,raw_cells_json,raw_admission_group,raw_recruitment_unit,raw_recruitment_n,raw_competition_rate,raw_additional_rank,raw_score_70cut,raw_score_max,raw_percentile_70cut,raw_parse_warning,source_url,raw_file_path,retrieved_at,content_sha256,univ_name_std,adiga_univ_code,admission_metric_v3,metric_family_v3,metric_source_v3,metric_column_index_v3,metric_context_v3,raw_percentile_num_v3,raw_score_num_v3,raw_score_max_num_v3,score_ratio_num_v3,score_source_v3,recruitment_n_v3,primary_selection_candidate,selection_priority,selection_note,broad_recruitment_unit_flag_v3,row_metric_usable_v3,학교명,학과_계열,department_label_rule_v3,university_match_flag_v3,department_match_flag_v3,match_exclusion_reason_v3,matched_for_final_v3
SRC_0000062_2025_0017_T5_R42,SRC_0000062_2025_0017,U0000062,2024,5,42,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""연극영화학부 ( 영화 )"", ""2"", ""12"", ""2"", ""527.00"", ""800"", ""65.00""]",나군,연극영화학부 ( 영화 ),2,12,2,527.00,800,65.00,1개 선두 컬럼 rowspan 승계,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000062,data/crawl_2024_admission_full/raw_html/0000062_2025.html,2026-07-12T17:40:22.459202+09:00,3062798034a341ce67cd45de52343cdb7696a6bd1433de1ddb36570f9613bc51,경성대학교,62,65.0,percentile,header_percentile,7.0,최종등록자 70% cut 평균 ( 백분위 ),65.0,527.0,800.0,65.875,raw_score_columns,2.0,True,2,no_special_keyword_assumed_primary,False,True,경성대학교,연극영화학부 ( 영화 ),raw_fallback,True,False,department_label_not_in_university_grade,False
SRC_0000244_2025_0018_T4_R0,SRC_0000244_2025_0018,U0000244,2024,4,0,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""항공시스템계열"", """", """", """", """", """", ""40""]",나군,항공시스템계열,,,,,,40,,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000244,data/crawl_2024_admission_full/raw_html/0000244_2025.html,2026-07-12T17:40:23.385694+09:00,18cb910299105b4e6fabbf1ff25b6289334fd028afec4e77aac7e501dc322e74,경운대학교,244,40.0,percentile,header_percentile,7.0,최종등록자 70% cut 평균 ( 백분위 ),40.0,,,,len8_score_max_columns,,True,2,no_special_keyword_assumed_primary,True,True,경운대학교,항공시스템계열,alias_strict,True,True,broad_recruitment_unit_excluded,False
SRC_0000244_2025_0018_T4_R1,SRC_0000244_2025_0018,U0000244,2024,4,1,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""항공공항서비스계열"", """", """", """", """", """", ""43""]",나군,항공공항서비스계열,,,,,,43,1개 선두 컬럼 rowspan 승계,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000244,data/crawl_2024_admission_full/raw_html/0000244_2025.html,2026-07-12T17:40:23.385694+09:00,18cb910299105b4e6fabbf1ff25b6289334fd028afec4e77aac7e501dc322e74,경운대학교,244,43.0,percentile,header_percentile,7.0,최종등록자 70% cut 평균 ( 백분위 ),43.0,,,,len8_score_max_columns,,True,2,no_special_keyword_assumed_primary,True,True,경운대학교,항공공항서비스계열,alias_strict,True,True,broad_recruitment_unit_excluded,False
SRC_0000244_2025_0018_T4_R2,SRC_0000244_2025_0018,U0000244,2024,4,2,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""사회안전계열"", """", """", """", """", """", ""43""]",나군,사회안전계열,,,,,,43,1개 선두 컬럼 rowspan 승계,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000244,data/crawl_2024_admission_full/raw_html/0000244_2025.html,2026-07-12T17:40:23.385694+09:00,18cb910299105b4e6fabbf1ff25b6289334fd028afec4e77aac7e501dc322e74,경운대학교,244,43.0,percentile,header_percentile,7.0,최종등록자 70% cut 평균 ( 백분위 ),43.0,,,,len8_score_max_columns,,True,2,no_special_keyword_assumed_primary,True,True,경운대학교,사회안전계열,alias_strict,True,True,broad_recruitment_unit_excluded,False
SRC_0000244_2025_0018_T4_R5,SRC_0000244_2025_0018,U0000244,2024,4,5,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""다군"", ""소프트웨어융합계열"", """", """", """", """", """", ""37""]",다군,소프트웨어융합계열,,,,,,37,,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000244,data/crawl_2024_admission_full/raw_html/0000244_2025.html,2026-07-12T17:40:23.385694+09:00,18cb910299105b4e6fabbf1ff25b6289334fd028afec4e77aac7e501dc322e74,경운대학교,244,37.0,percentile,header_percentile,7.0,최종등록자 70% cut 평균 ( 백분위 ),37.0,,,,len8_score_max_columns,,True,2,no_special_keyword_assumed_primary,True,True,경운대학교,소프트웨어융합계열,alias_strict,True,True,broad_recruitment_unit_excluded,False
SRC_0000244_2025_0018_T4_R6,SRC_0000244_2025_0018,U0000244,2024,4,6,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""다군"", ""소프트웨어융합계열 ( 야 )"", """", """", """", """", """", ""33""]",다군,소프트웨어융합계열 ( 야 ),,,,,,33,1개 선두 컬럼 rowspan 승계,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000244,data/crawl_2024_admission_full/raw_html/0000244_2025.html,2026-07-12T17:40:23.385694+09:00,18cb910299105b4e6fabbf1ff25b6289334fd028afec4e77aac7e501dc322e74,경운대학교,244,33.0,percentile,header_percentile,7.0,최종등록자 70% cut 평균 ( 백분위 ),33.0,,,,len8_score_max_columns,,True,2,no_special_keyword_assumed_primary,True,True,경운대학교,소프트웨어융합계열,alias_strict_after_track_strip,True,True,broad_recruitment_unit_excluded,False
SRC_0000064_2025_0019_T7_R10,SRC_0000064_2025_0019,U0000064,2024,7,10,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )""]","[""나군"", ""자율전공학부"", ""12"", ""2.00"", ""12"", ""216.30"", ""400""]",나군,자율전공학부,12,2.00,12,216.30,400,,,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000064,data/crawl_2024_admission_full/raw_html/0000064_2025.html,2026-07-12T17:40:24.108009+09:00,3b3f81a45c8b32d7f51948043a84ee7c89613db9241fbc221d0cc16711f3ae8d,경일대학교,64,54.075,score_ratio_normalized,score_to_max_ratio,,raw_score_columns,,216.3,400.0,54.075,raw_score_columns,12.0,True,2,no_special_keyword_assumed_primary,False,True,경일대학교,자율,alias_strict,True,False,department_label_not_in_university_grade,False
SRC_0000068_2025_0020_T6_R18,SRC_0000068_2025_0020,U0000068,2024,6,18,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""국제관계학과 (IR)"", ""13"", ""3.5"", ""8"", ""65.38"", ""101.25"", ""167""]",가군,국제관계학과 (IR),13,3.5,8,65.38,101.25,167,1개 선두 컬럼 rowspan 승계,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000068,data/crawl_2024_admission_full/raw_html/0000068_2025.html,2026-07-12T17:40:24.954785+09:00,d0ad2b795cb41c261f8e4a788c1f7853bef2e41db8c5f2a2ec6c12691164d196,계명대학교,68,64.57283950617283,score_ratio_normalized,score_to_max_ratio,,raw_score_columns,167.0,65.38,101.25,64.57283950617283,raw_score_columns,13.0,True,2,no_special_keyword_assumed_primary,False,True,계명대학교,국제관계,alias_strict,True,False,department_label_not_in_university_grade,False
SRC_0000068_2025_0020_T6_R25,SRC_0000068_2025_0020,U0000068,2024,6,25,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""전기공학과"", ""17"", ""4.5"", ""31"", ""55.83"", ""102.5"", ""134""]",가군,전기공학과,17,4.5,31,55.83,102.5,134,1개 선두 컬럼 rowspan 승계,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000068,data/crawl_2024_admission_full/raw_html/0000068_2025.html,2026-07-12T17:40:24.954785+09:00,d0ad2b795cb41c261f8e4a788c1f7853bef2e41db8c5f2a2ec6c12691164d196,계명대학교,68,54.46829268292682,score_ratio_normalized,score_to_max_ratio,,raw_score_columns,134.0,55.83,102.5,54.46829268292682,raw_score_columns,17.0,True,2,no_special_keyword_assumed_primary,False,True,계명대학교,전기공,alias_strict,True,False,department_label_not_in_university_grade,False
SRC_0000068_2025_0020_T6_R36,SRC_0000068_2025_0020,U0000068,2024,6,36,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""가군"", ""경영학과 ( 야간 )"", ""11"", ""3.2"", ""24"", ""50.63"", ""101.25"", ""118""]",가군,경영학과 ( 야간 ),11,3.2,24,50.63,101.25,118,1개 선두 컬럼 rowspan 승계,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000068,data/crawl_2024_admission_full/raw_html/0000068_2025.html,2026-07-12T17:40:24.954785+09:00,d0ad2b795cb41c261f8e4a788c1f7853bef2e41db8c5f2a2ec6c12691164d196,계명대학교,68,50.004938271604935,score_ratio_normalized,score_to_max_ratio,,raw_score_columns,118.0,50.63,101.25,50.004938271604935,raw_score_columns,11.0,True,2,no_special_keyword_assumed_primary,False,True,계명대학교,경영학과 ( 야간 ),raw_fallback,True,False,department_label_not_in_university_grade,False
SRC_0000068_2025_0020_T6_R37,SRC_0000068_2025_0020,U0000068,2024,6,37,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""나군"", ""자율전공부"", ""9"", ""7.3"", ""31"", ""65.38"", ""102.5"", ""166""]",나군,자율전공부,9,7.3,31,65.38,102.5,166,,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000068,data/crawl_2024_admission_full/raw_html/0000068_2025.html,2026-07-12T17:40:24.954785+09:00,d0ad2b795cb41c261f8e4a788c1f7853bef2e41db8c5f2a2ec6c12691164d196,계명대학교,68,63.785365853658526,score_ratio_normalized,score_to_max_ratio,,raw_score_columns,166.0,65.38,102.5,63.785365853658526,raw_score_columns,9.0,True,2,no_special_keyword_assumed_primary,False,True,계명대학교,자율,alias_loose,True,False,department_label_not_in_university_grade,False
SRC_0000068_2025_0020_T6_R46,SRC_0000068_2025_0020,U0000068,2024,6,46,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""다군"", ""회계세무학과"", ""18"", ""3.4"", ""29"", ""64.88"", ""101.25"", ""167.5""]",다군,회계세무학과,18,3.4,29,64.88,101.25,167.5,1개 선두 컬럼 rowspan 승계,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000068,data/crawl_2024_admission_full/raw_html/0000068_2025.html,2026-07-12T17:40:24.954785+09:00,d0ad2b795cb41c261f8e4a788c1f7853bef2e41db8c5f2a2ec6c12691164d196,계명대학교,68,64.079012345679,score_ratio_normalized,score_to_max_ratio,,raw_score_columns,167.5,64.88,101.25,64.079012345679,raw_score_columns,18.0,True,2,no_special_keyword_assumed_primary,False,True,계명대학교,회계세무,alias_strict,True,False,department_label_not_in_university_grade,False
SRC_0000068_2025_0020_T6_R54,SRC_0000068_2025_0020,U0000068,2024,6,54,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 _ 영어제외 )""]","[""다군"", ""국제경영학과 (IB)"", ""13"", ""3.2"", ""22"", ""63.38"", ""101.25"", ""154.5""]",다군,국제경영학과 (IB),13,3.2,22,63.38,101.25,154.5,1개 선두 컬럼 rowspan 승계,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000068,data/crawl_2024_admission_full/raw_html/0000068_2025.html,2026-07-12T17:40:24.954785+09:00,d0ad2b795cb41c261f8e4a788c1f7853bef2e41db8c5f2a2ec6c12691164d196,계명대학교,68,62.59753086419754,score_ratio_normalized,score_to_max_ratio,,raw_score_columns,154.5,63.38,101.25,62.59753086419754,raw_score_columns,13.0,True,2,no_special_keyword_assumed_primary,False,True,계명대학교,국제경영,alias_strict,True,False,department_label_not_in_university_grade,False
