학교명,학과_계열,입결_프록시,admission_metric_family_used_v3,admission_metric_source_used_v3,admission_source_rows_v3,admission_source_units_v3,admission_recruitment_n_sum_v3
부산대학교,정치외교,81.5,percentile,header_percentile,1,정치외교학과,14.0
부산대학교,조경,73.83,percentile,header_percentile,1,조경학과,9.0
부산대학교,조선·해양공,80.67,percentile,header_percentile,1,조선해양공학과,30.0
부산대학교,중어중문,79.83,percentile,header_percentile,1,중어중문학과,9.0
부산대학교,지구과학교육과,81.17,percentile,header_percentile,1,지구과학교육과,8.0
부산대학교,지리교육과,74.0,percentile,header_percentile,1,지리교육과,7.0
부산대학교,지질환경과,78.17,percentile,header_percentile,1,지질환경과학과,14.0
부산대학교,철,78.5,percentile,header_percentile,1,철학과,9.0
부산대학교,통계,82.5,percentile,header_percentile,1,통계학과,15.0
부산대학교,특수교육과,79.0,percentile,header_percentile,1,특수교육과,9.0
부산대학교,한문,78.17,percentile,header_percentile,1,한문학과,8.0
부산대학교,항공우주공,83.33,percentile,header_percentile,1,항공우주공학과,15.0
부산대학교,해양,76.83,percentile,header_percentile,1,해양학과,23.0
부산대학교,행정,82.0,percentile,header_percentile,1,행정학과,17.0
부산대학교,화,81.17,percentile,header_percentile,1,화학과,26.0
부산대학교,화공생명.환경공화공생명공학,89.5,percentile,header_percentile,1,화공생명 . 환경공학부 ( 화공생명공학전공 ),25.0
부산대학교,화공생명.환경공환경공학,82.33,percentile,header_percentile,1,화공생명 . 환경공학부 ( 환경공학전공 ),18.0
부산대학교,화학교육과,76.0,percentile,header_percentile,1,화학교육과,6.0
삼육대학교,간호,91.2,percentile,header_percentile,1,간호학과,29.0
삼육대학교,경영,85.6,percentile,header_percentile,1,경영학과,20.0
삼육대학교,글로벌한국,85.4,percentile,header_percentile,1,글로벌한국학과,9.0
삼육대학교,물리치료,90.5,percentile,header_percentile,1,물리치료학과,12.0
삼육대학교,보건관리,85.65000000000002,percentile,header_percentile,1,보건관리학과,12.0
삼육대학교,사회복지,84.8,percentile,header_percentile,1,사회복지학과,7.0
삼육대학교,상담심리,85.0,percentile,header_percentile,1,상담심리학과,14.0
삼육대학교,식품영양,86.58,percentile,header_percentile,1,식품영양학과,13.0
삼육대학교,약,98.8,percentile,header_percentile,1,약학과,22.0
삼육대학교,영어영문,85.75,percentile,header_percentile,1,영어영문학과,25.0
삼육대학교,유아교육과,85.65,percentile,header_percentile,1,유아교육과,13.0
삼육대학교,인공지능융합,32.612,percentile,header_percentile,30,인공지능융합학부,900.0
삼육대학교,체육,92.5,percentile,header_percentile,1,체육학과,19.0
삼육대학교,컴퓨터공,86.53,percentile,header_percentile,1,컴퓨터공학부,16.0
삼육대학교,항공관광외국어,86.3,percentile,header_percentile,1,항공관광외국어학부,7.0
삼육대학교,환경디자인원예,86.16999999999999,percentile,header_percentile,1,환경디자인원예학과,29.0
상명대학교,가족복지,78.67,percentile,header_percentile,1,가족복지학과,12.0
상명대학교,경영,77.0,percentile,header_percentile,1,경영학부,39.0
상명대학교,경제금융,78.0,percentile,header_percentile,1,경제금융학부,28.0
상명대학교,공간환경,79.33,percentile,header_percentile,1,공간환경학부,19.0
상명대학교,교육,78.0,percentile,header_percentile,1,교육학과,13.0
상명대학교,국가안보,65.33,percentile,header_percentile,1,국가안보학과,14.0
상명대학교,국어교육과,76.33,percentile,header_percentile,1,국어교육과,19.0
상명대학교,글로벌경영,75.0,percentile,header_percentile,1,글로벌경영학과,30.0
상명대학교,수학교육과,81.67,percentile,header_percentile,1,수학교육과,15.0
상명대학교,영어교육과,79.67,percentile,header_percentile,1,영어교육과,16.0
상명대학교,행정,79.33,percentile,header_percentile,1,행정학부,27.0
상지대학교,간호,88.40000000000002,percentile,header_percentile,1,간호학과,12.0
상지대학교,건설환경공,57.0,percentile,header_percentile,1,건설환경공학과,0.0
상지대학교,경영,55.7,percentile,header_percentile,1,경영학과,0.0
상지대학교,경찰법,71.0,percentile,header_percentile,1,경찰법학과,0.0
상지대학교,국제경영,53.7,percentile,header_percentile,1,국제경영학과,0.0
상지대학교,군사,43.0,percentile,header_percentile,1,군사학과,0.0
상지대학교,동물자원,51.2,percentile,header_percentile,1,동물자원학과,0.0
상지대학교,문화콘텐츠,59.4,percentile,header_percentile,1,문화콘텐츠학과,0.0
상지대학교,물리치료,86.9,percentile,header_percentile,1,물리치료학과,5.0
상지대학교,미디어영상광고,64.0,percentile,header_percentile,1,미디어영상광고학과,0.0
상지대학교,사회복지,67.8,percentile,header_percentile,1,사회복지학과,0.0
상지대학교,소방공,54.0,percentile,header_percentile,1,소방공학과,0.0
상지대학교,스마트팜생명과,48.2,percentile,header_percentile,1,스마트팜생명과학과,0.0
상지대학교,유아교육,60.8,percentile,header_percentile,1,유아교육학과,0.0
상지대학교,임상병리,83.0,percentile,header_percentile,1,임상병리학과,3.0
상지대학교,작업치료,73.2,percentile,header_percentile,1,작업치료학과,3.0
상지대학교,전기전자공,51.6,percentile,header_percentile,1,전기전자공학과,0.0
상지대학교,조경산림,51.0,percentile,header_percentile,1,조경산림학과,0.0
상지대학교,컴퓨터공,67.8,percentile,header_percentile,1,컴퓨터공학과,0.0
상지대학교,호텔항공관광경영,54.0,percentile,header_percentile,1,호텔항공관광경영학과,0.0
서강대학교,경영,91.5,percentile,header_percentile,1,경영학부,120.0
서강대학교,경제,91.5,percentile,header_percentile,1,경제학과,68.0
서강대학교,글로벌한국,90.83,percentile,header_percentile,1,글로벌한국학부,3.0
서강대학교,기계공,91.83,percentile,header_percentile,1,기계공학과,34.0
서강대학교,물리,91.5,percentile,header_percentile,1,물리학과,20.0
서강대학교,생명과,92.5,percentile,header_percentile,1,생명과학과,19.0
서강대학교,수,91.83,percentile,header_percentile,1,수학과,20.0
서강대학교,시스템반도체공,93.33,percentile,header_percentile,1,시스템반도체공학과,10.0
서강대학교,영문,90.5,percentile,header_percentile,1,영문학부,35.0
서강대학교,유럽문화,91.0,percentile,header_percentile,1,유럽문화학과,20.0
서강대학교,인공지능,91.83,percentile,header_percentile,1,인공지능학과,10.0
서강대학교,전자공,92.83,percentile,header_percentile,1,전자공학과,39.0
서강대학교,중국문화,90.5,percentile,header_percentile,1,중국문화학과,15.0
서강대학교,컴퓨터공,92.5,percentile,header_percentile,1,컴퓨터공학과,42.0
서강대학교,화,91.17,percentile,header_percentile,1,화학과,20.0
서강대학교,화공생명공,91.17,percentile,header_percentile,1,화공생명공학과,37.0
서경대학교,LF_라이프스타일디자인,63.0,percentile,header_percentile,1,LF_ 라이프스타일디자인,23.0
서경대학교,VD_비주얼디자인,63.8,percentile,header_percentile,1,VD_ 비주얼디자인,23.0
서경대학교,경영,68.5,percentile,header_percentile,1,경영학부,43.0
서경대학교,글로벌비즈니스어,71.0,percentile,header_percentile,1,글로벌비즈니스어학부,39.0
서경대학교,금융정보공,66.0,percentile,header_percentile,1,금융정보공학과,16.0
서경대학교,나노화학생명공,71.2,percentile,header_percentile,1,나노화학생명공학과,20.0
서경대학교,도시공,71.3,percentile,header_percentile,1,도시공학과,18.0
서경대학교,모델연기,18.0,percentile,header_percentile,1,모델연기,5.0
서경대학교,무대패션,47.79999999999999,percentile,header_percentile,1,무대패션,12.0
서경대학교,물류시스템공,72.8,percentile,header_percentile,1,물류시스템공학과,13.0
서경대학교,뮤지컬,30.3,percentile,header_percentile,1,뮤지컬,10.0
서경대학교,소프트웨어,71.8,percentile,header_percentile,1,소프트웨어학과,55.0
서경대학교,아동청소년,72.5,percentile,header_percentile,1,아동청소년학과,17.0
서경대학교,연기,22.0,percentile,header_percentile,1,연기,10.0
서경대학교,연출,78.0,percentile,header_percentile,1,연출,4.0
서경대학교,전자컴퓨터공,69.0,percentile,header_percentile,1,전자컴퓨터공학과,54.0
서경대학교,토목건축공,73.0,percentile,header_percentile,1,토목건축공학과,16.0
서경대학교,한국무용,52.5,percentile,header_percentile,1,한국무용,2.0
서울과학기술대학교,기계시스템디자인공,83.27057142857143,percentile,header_percentile,18,기계시스템디자인공학과,70.0
서울교육대학교,초등교육,87.67,percentile,header_percentile,1,초등교육학과,325.0
서울대학교,건설환경공,98.25,percentile,header_percentile,1,건설환경공학부,18.0
서울대학교,건축,91.75,percentile,header_percentile,1,건축학과,15.0
서울대학교,경제,98.25,percentile,header_percentile,1,경제학부,54.0
서울대학교,공예과,95.67,percentile,header_percentile,1,공예과,15.0
서울대학교,국어교육과,96.75,percentile,header_percentile,1,국어교육과,10.0
서울대학교,기계공,96.25,percentile,header_percentile,1,기계공학부,32.0
서울대학교,농경제사회,98.5,percentile,header_percentile,1,농경제사회학부,14.0
서울대학교,동양화과,91.67,percentile,header_percentile,1,동양화과,15.0
서울대학교,디자인과,92.0,percentile,header_percentile,1,디자인과,21.0
서울대학교,물리·천문,95.59722222222223,percentile,header_percentile,2,물리 · 천문학부 물리학전공 | 물리 · 천문학부 천문학전공,18.0
서울대학교,물리교육과,94.75,percentile,header_percentile,1,물리교육과,10.0
서울대학교,바이오시스템・소재,98.25,percentile,header_percentile,1,바이오시스템 · 소재학부,15.0
서울대학교,사회,97.75,percentile,header_percentile,1,사회학과,10.0
서울대학교,사회교육과,98.0,percentile,header_percentile,1,사회교육과,6.0
서울대학교,사회복지,95.0,percentile,header_percentile,1,사회복지학과,6.0
서울대학교,산림과,97.25,percentile,header_percentile,1,산림과학부,18.0
서울대학교,산업공,96.0,percentile,header_percentile,1,산업공학과,12.0
서울대학교,생명과,97.75,percentile,header_percentile,1,생명과학부,23.0
서울대학교,생물교육과,91.5,percentile,header_percentile,1,생물교육과,10.0
서울대학교,서양화과,88.67,percentile,header_percentile,1,서양화과,21.0
서울대학교,성악과,41.67,percentile,header_percentile,1,성악과,26.0
서울대학교,소비자아동,96.69444444444444,percentile,header_percentile,2,소비자아동학부 소비자학전공 | 소비자아동학부 아동가족학전공,18.0
서울대학교,수리과,98.5,percentile,header_percentile,1,수리과학부,10.0
서울대학교,수의예과,98.0,percentile,header_percentile,1,수의예과,15.0
서울대학교,수학교육과,96.25,percentile,header_percentile,1,수학교육과,10.0
서울대학교,식물생산과,95.25,percentile,header_percentile,1,식물생산과학부,28.0
서울대학교,식품・동물생명공,96.0,percentile,header_percentile,1,식품 · 동물생명공학부,19.0
서울대학교,식품영양,97.25,percentile,header_percentile,1,식품영양학과,12.0
서울대학교,심리,97.25,percentile,header_percentile,1,심리학과,9.0
서울대학교,언론정보,94.75,percentile,header_percentile,1,언론정보학과,7.0
서울대학교,에너지자원공,95.5,percentile,header_percentile,1,에너지자원공학과,4.0
서울대학교,역사,96.75,percentile,header_percentile,1,역사학부,10.0
서울대학교,역사교육과,94.5,percentile,header_percentile,1,역사교육과,6.0
서울대학교,영어교육과,96.25,percentile,header_percentile,1,영어교육과,9.0
서울대학교,원자핵공,95.5,percentile,header_percentile,1,원자핵공학과,7.0
서울대학교,윤리교육과,97.25,percentile,header_percentile,1,윤리교육과,5.0
서울대학교,음악,91.0,percentile,header_percentile,1,음악학과,8.0
서울대학교,응용생물화,96.5,percentile,header_percentile,1,응용생물화학부,18.0
서울대학교,의류,96.0,percentile,header_percentile,1,의류학과,12.0
서울대학교,의예과,99.0,percentile,header_percentile,1,의예과,29.0
서울대학교,인류,97.25,percentile,header_percentile,1,인류학과,7.0
서울대학교,작곡과,64.67,percentile,header_percentile,1,작곡과,12.0
서울대학교,재료공,97.25,percentile,header_percentile,1,재료공학부,32.0
서울대학교,전기・정보공,97.25,percentile,header_percentile,1,전기 · 정보공학부,52.0
서울대학교,정치외교,97.5,percentile,header_percentile,1,정치외교학부,18.0
서울대학교,조경・지역시스템공,97.75,percentile,header_percentile,1,조경 · 지역시스템공학부,16.0
서울대학교,조선해양공,96.5,percentile,header_percentile,1,조선해양공학과,17.0
서울대학교,조소과,89.67,percentile,header_percentile,1,조소과,19.0
서울대학교,지구과학교육과,95.25,percentile,header_percentile,1,지구과학교육과,8.0
서울대학교,지구환경과,96.5,percentile,header_percentile,1,지구환경과학부,10.0
서울대학교,지리,97.5,percentile,header_percentile,1,지리학과,9.0
서울대학교,지리교육과,94.5,percentile,header_percentile,1,지리교육과,6.0
서울대학교,첨단융합,98.0,percentile,header_percentile,1,첨단융합학부,53.0
서울대학교,체육교육과,95.5,percentile,header_percentile,1,체육교육과,33.0
서울대학교,컴퓨터공,97.25,percentile,header_percentile,1,컴퓨터공학부,27.0
서울대학교,통계,95.5,percentile,header_percentile,1,통계학과,8.0
서울대학교,항공우주공,94.75,percentile,header_percentile,1,항공우주공학과,12.0
서울대학교,화,98.25,percentile,header_percentile,1,화학부,17.0
서울대학교,화학교육과,93.0,percentile,header_percentile,1,화학교육과,9.0
서울대학교,화학생물공,98.25,percentile,header_percentile,1,화학생물공학부,27.0
서울시립대학교,건축건축공학,88.8,percentile,header_percentile,1,건축학부 ( 건축공학전공 ),16.0
서울시립대학교,건축건축학,89.7,percentile,header_percentile,1,건축학부 ( 건축학전공 ),14.0
서울시립대학교,경영,87.5,percentile,header_percentile,1,경영학부,89.0
서울시립대학교,경제,87.0,percentile,header_percentile,1,경제학부,39.0
서울시립대학교,공간정보공,89.7,percentile,header_percentile,1,공간정보공학과,12.0
서울시립대학교,교통공,89.70000000000002,percentile,header_percentile,1,교통공학과,13.0
서울시립대학교,국사,87.7,percentile,header_percentile,1,국사학과,11.0
서울시립대학교,국어국문,84.2,percentile,header_percentile,1,국어국문학과,11.0
서울시립대학교,국제관계,88.0,percentile,header_percentile,1,국제관계학과,13.0
서울시립대학교,기계정보공,88.2,percentile,header_percentile,1,기계정보공학과,16.0
서울시립대학교,도시공,91.7,percentile,header_percentile,1,도시공학과,10.0
서울시립대학교,도시사회,86.20000000000002,percentile,header_percentile,1,도시사회학과,13.0
서울시립대학교,도시행정,90.2,percentile,header_percentile,1,도시행정학과,17.0
서울시립대학교,물리,90.3,percentile,header_percentile,1,물리학과,12.0
서울시립대학교,사회복지,88.7,percentile,header_percentile,1,사회복지학과,15.0
서울시립대학교,생명과,91.2,percentile,header_percentile,1,생명과학과,14.0
서울시립대학교,세무,91.2,percentile,header_percentile,1,세무학과,29.0
서울시립대학교,수,88.2,percentile,header_percentile,1,수학과,16.0
서울시립대학교,스포츠과,78.2,percentile,header_percentile,1,스포츠과학과,30.0
서울시립대학교,신소재공,91.2,percentile,header_percentile,1,신소재공학과,18.0
서울시립대학교,영어영문,84.7,percentile,header_percentile,1,영어영문학과,15.0
서울시립대학교,융합응용화,90.2,percentile,header_percentile,1,융합응용화학과,8.0
서울시립대학교,인공지능,91.3,percentile,header_percentile,1,인공지능학과,12.0
서울시립대학교,전자전기컴퓨터공,90.0,percentile,header_percentile,1,전자전기컴퓨터공학부,79.0
서울시립대학교,조경,87.0,percentile,header_percentile,1,조경학과,12.0
서울시립대학교,중국어문화,85.3,percentile,header_percentile,1,중국어문화학과,10.0
서울시립대학교,철,87.7,percentile,header_percentile,1,철학과,10.0
서울시립대학교,컴퓨터과,90.8,percentile,header_percentile,1,컴퓨터과학부,24.0
서울시립대학교,토목공,87.0,percentile,header_percentile,1,토목공학과,17.0
서울시립대학교,통계,87.8,percentile,header_percentile,1,통계학과,12.0
서울시립대학교,행정,88.5,percentile,header_percentile,1,행정학과,33.0
서울시립대학교,화학공,90.8,percentile,header_percentile,1,화학공학과,20.0
서울시립대학교,환경공,89.0,percentile,header_percentile,1,환경공학부,31.0
서울시립대학교,환경원예,87.70000000000002,percentile,header_percentile,1,환경원예학과,13.0
서울신학대학교,IT융합소프트웨어,83.8,percentile,header_percentile,1,IT 융합소프트웨어학과,10.0
서울신학대학교,관광경영,76.2,percentile,header_percentile,1,관광경영학과,5.0
서울신학대학교,글로벌경영,79.8,percentile,header_percentile,1,글로벌경영학과,7.0
서울신학대학교,기독교교육과,69.4,percentile,header_percentile,1,기독교교육과,6.0
서울신학대학교,사회복지,79.7,percentile,header_percentile,1,사회복지학과,10.0
서울신학대학교,신,61.0,percentile,header_percentile,1,신학과,12.0
서울신학대학교,아동보육,77.7,percentile,header_percentile,1,아동보육학과,13.0
서울신학대학교,유아교육과,79.3,percentile,header_percentile,1,유아교육과,6.0
서울신학대학교,일본어문화콘텐츠,80.6,percentile,header_percentile,1,일본어문화콘텐츠학과,7.0
서울신학대학교,중국언어문화콘텐츠,77.4,percentile,header_percentile,1,중국언어문화콘텐츠학과,8.0
서울여자대학교,경영,89.67,percentile,header_percentile,1,경영학과,31.0
서울여자대학교,경제,89.67,percentile,header_percentile,1,경제학과,21.0
서울여자대학교,공예,90.5,percentile,header_percentile,1,공예전공,14.0
서울여자대학교,교육심리,92.33,percentile,header_percentile,1,교육심리학과,13.0
서울여자대학교,국어국문,90.33,percentile,header_percentile,1,국어국문학과,18.0
서울여자대학교,기독교,85.0,percentile,header_percentile,1,기독교학과,6.0
서울여자대학교,데이터사이언스,91.33,percentile,header_percentile,1,데이터사이언스학과,18.0
서울여자대학교,독일문화콘텐츠,90.0,percentile,header_percentile,1,독일문화콘텐츠전공,13.0
서울여자대학교,디지털미디어,91.33,percentile,header_percentile,1,디지털미디어학과,22.0
서울여자대학교,메타버스융합콘텐츠,92.0,percentile,header_percentile,1,메타버스융합콘텐츠전공,11.0
서울여자대학교,문헌정보,91.67,percentile,header_percentile,1,문헌정보학과,9.0
서울여자대학교,바이오헬스융합,92.67,percentile,header_percentile,1,바이오헬스융합학과,16.0
서울여자대학교,사,91.67,percentile,header_percentile,1,사학과,9.0
서울여자대학교,사회복지,90.33,percentile,header_percentile,1,사회복지학과,17.0
서울여자대학교,산업디자인,95.5,percentile,header_percentile,1,산업디자인학과,15.0
서울여자대학교,생명환경공,94.67,percentile,header_percentile,1,생명환경공학과,8.0
서울여자대학교,소프트웨어융합,91.0,percentile,header_percentile,1,소프트웨어융합학과,15.0
서울여자대학교,수,87.77,percentile,header_percentile,1,수학과,10.0
서울여자대학교,스포츠운동과,93.5,percentile,header_percentile,1,스포츠운동과학과,14.0
서울여자대학교,시각디자인,93.5,percentile,header_percentile,1,시각디자인전공,14.0
서울여자대학교,식품공,92.43,percentile,header_percentile,1,식품공학과,17.0
서울여자대학교,식품영양,91.13,percentile,header_percentile,1,식품영양학과,17.0
서울여자대학교,아동,90.0,percentile,header_percentile,1,아동학과,25.0
서울여자대학교,언론영상,93.0,percentile,header_percentile,1,언론영상학부,29.0
서울여자대학교,영어영문,91.67,percentile,header_percentile,1,영어영문학과,18.0
서울여자대학교,원예생명조경,91.5,percentile,header_percentile,1,원예생명조경학과,22.0
서울여자대학교,일어일문,90.67,percentile,header_percentile,1,일어일문학과,17.0
서울여자대학교,정보보호,92.0,percentile,header_percentile,1,정보보호학부,32.0
서울여자대학교,중어중문,90.67,percentile,header_percentile,1,중어중문학과,10.0
서울여자대학교,첨단미디어디자인,93.0,percentile,header_percentile,1,첨단미디어디자인전공,10.0
서울여자대학교,패션산업,92.0,percentile,header_percentile,1,패션산업학과,13.0
서울여자대학교,프랑스문화콘텐츠,91.0,percentile,header_percentile,1,프랑스문화콘텐츠전공,13.0
서울여자대학교,행정,89.33000000000001,percentile,header_percentile,1,행정학과,23.0
서울여자대학교,현대미술,85.0,percentile,header_percentile,1,현대미술전공,15.0
서울여자대학교,화,91.47,percentile,header_percentile,1,화학과,17.0
서울한영대학교,사회복지,63.25,percentile,header_percentile,1,사회복지학과,15.0
서울한영대학교,상담심리,64.0,percentile,header_percentile,1,상담심리학과,12.0
서울한영대학교,신,34.63333333333333,percentile,header_percentile,3,신학과,15.0
서울한영대학교,아동보육,64.0,percentile,header_percentile,1,아동보육학과,24.0
서울한영대학교,재활복지,64.75,percentile,header_percentile,1,재활복지학과,9.0
선문대학교,간호,75.92,percentile,header_percentile,1,간호학과,13.0
선문대학교,물리치료,76.92,percentile,header_percentile,1,물리치료학과,8.0
선문대학교,시각디자인,46.29,percentile,header_percentile,1,디자인학부 ( 시각디자인전공 ),1.0
성결대학교,경영,75.46562499999999,percentile,header_percentile,2,경영학과 ( 주 ) | 경영학과 ( 야 ),16.0
성결대학교,관광개발,75.25,percentile,header_percentile,1,관광개발학과 ( 주 ),7.0
성결대학교,국어국문,75.4,percentile,header_percentile,1,국어국문학과 ( 주 ),9.0
성결대학교,국제개발협력,73.1,percentile,header_percentile,1,국제개발협력학과 ( 주 ),9.0
성결대학교,글로벌물류,76.3,percentile,header_percentile,1,글로벌물류학부 ( 주 ),9.0
성결대학교,도시디자인정보공,76.15,percentile,header_percentile,1,도시디자인정보공학과 ( 주 ),7.0
성결대학교,미디어소프트웨어,72.9,percentile,header_percentile,1,미디어소프트웨어학과 ( 주 ),10.0
성결대학교,뷰티디자인,70.65,percentile,header_percentile,1,뷰티디자인학과 ( 주 ),7.0
성결대학교,사회복지,74.375,percentile,header_percentile,2,사회복지학과 ( 주 ) | 사회복지학과 ( 야 ),16.0
성결대학교,산업경영공,74.9,percentile,header_percentile,1,산업경영공학과 ( 주 ),10.0
성결대학교,영어영문,70.8,percentile,header_percentile,2,영어영문학과 ( 주 ) | 영어영문학과 ( 야 ),14.0
성결대학교,유아교육과,75.6,percentile,header_percentile,1,유아교육과 ( 주 ),8.0
성결대학교,정보통신공,76.1,percentile,header_percentile,1,정보통신공학과 ( 주 ),12.0
성결대학교,중어중문,75.75,percentile,header_percentile,1,중어중문학과 ( 주 ),9.0
성결대학교,체육교육과,74.1,percentile,header_percentile,1,체육교육과 ( 주 ),20.0
성결대학교,컴퓨터공,75.9,percentile,header_percentile,1,컴퓨터공학과 ( 주 ),10.0
성결대학교,행정,73.25384615384615,percentile,header_percentile,2,행정학과 ( 주 ) | 행정학과 ( 야 ),13.0
성공회대학교,경영,83.0,percentile,header_percentile,1,경영학부,11.0
성공회대학교,미디어콘텐츠융합,80.5,percentile,header_percentile,1,미디어콘텐츠융합학부,15.0
성공회대학교,미래융합,83.0,percentile,header_percentile,1,미래융합학부,10.0
성공회대학교,사회융합,87.5,percentile,header_percentile,1,사회융합학부,15.0
성공회대학교,소프트웨어융합,79.0,percentile,header_percentile,1,소프트웨어융합학부,22.0
성공회대학교,인문융합콘텐츠,81.0,percentile,header_percentile,1,인문융합콘텐츠학부,11.0
성균관대학교,건설환경공,93.17,percentile,header_percentile,1,건설환경공학부,21.0
성균관대학교,경영,91.83,percentile,header_percentile,1,경영학과,100.0
성균관대학교,교육,91.5,percentile,header_percentile,1,교육학과,15.0
성균관대학교,글로벌경영,93.0,percentile,header_percentile,1,글로벌경영학과,49.0
성균관대학교,글로벌경제,92.17,percentile,header_percentile,1,글로벌경제학과,36.0
성균관대학교,글로벌리더,92.83,percentile,header_percentile,1,글로벌리더학과,30.0
성균관대학교,글로벌바이오메디컬공,94.17,percentile,header_percentile,1,글로벌바이오메디컬공학과,21.0
성균관대학교,글로벌융합,91.33,percentile,header_percentile,1,글로벌융합학부,10.0
성균관대학교,반도체시스템공,95.67000000000002,percentile,header_percentile,1,반도체시스템공학과,22.0
성균관대학교,반도체융합공,94.5,percentile,header_percentile,1,반도체융합공학과,31.0
성균관대학교,소프트웨어,94.83000000000001,percentile,header_percentile,1,소프트웨어학과,46.0
성균관대학교,수학교육과,92.5,percentile,header_percentile,1,수학교육과,15.0
성균관대학교,스포츠과,83.33,percentile,header_percentile,1,스포츠과학과,23.0
성균관대학교,약,97.17,percentile,header_percentile,1,약학과,30.0
성균관대학교,에너지,94.5,percentile,header_percentile,1,에너지학과,12.0
성균관대학교,영상,91.33,percentile,header_percentile,1,영상학과,15.0
성균관대학교,의상,91.83,percentile,header_percentile,1,의상학과,18.0
성균관대학교,전자전기공,94.67,percentile,header_percentile,1,전자전기공학부,107.0
성균관대학교,지능형소프트웨어,95.66999999999999,percentile,header_percentile,1,지능형소프트웨어학과,23.0
성균관대학교,컴퓨터교육과,92.83,percentile,header_percentile,1,컴퓨터교육과,15.0
성균관대학교,한문교육과,91.33,percentile,header_percentile,1,한문교육과,16.0
성신여자대학교,AI융합,77.16,percentile,header_percentile,1,AI 융합학부,39.0
성신여자대학교,간호,77.27666666666666,percentile,header_percentile,2,간호,6.0
성신여자대학교,공예과,60.33,percentile,header_percentile,1,공예과,20.0
성신여자대학교,교육,81.66,percentile,header_percentile,1,교육학과,6.0
성신여자대학교,기악과,42.5,percentile,header_percentile,1,기악과 ( 피아노 ),9.0
성신여자대학교,동양화과,50.83,percentile,header_percentile,1,동양화과,9.0
성신여자대학교,디자인과,59.33,percentile,header_percentile,1,디자인과,40.0
성신여자대학교,미디어영상연기,39.16,percentile,header_percentile,1,미디어영상연기학과,6.0
성신여자대학교,바이오생명공,79.83,percentile,header_percentile,1,바이오생명공학과,13.0
성신여자대학교,바이오식품공,78.33,percentile,header_percentile,1,바이오식품공학과,11.0
성신여자대학교,바이오신약의과,82.66,percentile,header_percentile,1,바이오신약의과학부,10.0
성신여자대학교,바이오헬스융합,80.16,percentile,header_percentile,1,바이오헬스융합학부,18.0
성신여자대학교,뷰티산업,57.66,percentile,header_percentile,1,뷰티산업학과,6.0
성신여자대학교,사회교육과,79.0,percentile,header_percentile,1,사회교육과,6.0
성신여자대학교,서비스・디자인공,80.33,percentile,header_percentile,1,서비스 · 디자인공학과,17.0
성신여자대학교,서양화과,40.33,percentile,header_percentile,1,서양화과,16.0
성신여자대학교,성악과,41.33,percentile,header_percentile,1,성악과,11.0
성신여자대학교,유아교육과,81.83,percentile,header_percentile,1,유아교육과,7.0
성신여자대학교,윤리교육과,82.83,percentile,header_percentile,1,윤리교육과,6.0
성신여자대학교,융합보안공,79.83,percentile,header_percentile,1,융합보안공학과,20.0
성신여자대학교,조소과,38.16,percentile,header_percentile,1,조소과,10.0
성신여자대학교,청정융합에너지공,80.16,percentile,header_percentile,1,청정융합에너지공학과,12.0
성신여자대학교,컴퓨터공,81.16,percentile,header_percentile,1,컴퓨터공학과,11.0
성신여자대학교,한문교육과,80.66,percentile,header_percentile,1,한문교육과,6.0
성신여자대학교,화학・에너지융합,77.66,percentile,header_percentile,1,화학 · 에너지융합학부,15.0
세종대학교,AI로봇,80.95136363636362,percentile,header_percentile,3,AI 로봇학과,88.0
세종대학교,국방시스템공,83.33,percentile,header_percentile,1,국방시스템공학과,8.0
세종대학교,스마트생명산업융합,80.15363636363635,percentile,header_percentile,2,스마트생명산업융합학과,11.0
세종대학교,우주항공드론공,80.97734693877551,percentile,header_percentile,4,우주항공드론공학부 - 지능형드론융합전공 | 우주항공드론공학부 - 항공시스템공학전공,49.0
세종대학교,인공지능데이터사이언스,82.58,percentile,header_percentile,3,인공지능데이터사이언스학과,71.0
세종대학교,창의소프트,82.835,percentile,header_percentile,2,창의소프트학부 - 디자인이노베이션전공 | 창의소프트학부 - 만화애니메이션텍전공,6.0
세한대학교,기술교육과,50.33,percentile,header_percentile,1,기술교육과,4.0
세한대학교,물리치료,41.33,percentile,header_percentile,1,물리치료학과,12.0
세한대학교,스포츠레저산업,13.33,percentile,header_percentile,1,스포츠레저산업학과,29.0
세한대학교,항공운항,44.0,percentile,header_percentile,1,항공운항학과,25.0
수원대학교,간호,84.5,percentile,header_percentile,1,간호학과,26.0
수원대학교,건설환경에너지공,84.07499999999999,percentile,header_percentile,2,건설환경에너지공학부,36.0
수원대학교,건축도시부동산,83.1,percentile,header_percentile,2,건축도시부동산학부,20.0
수원대학교,경영,82.964,percentile,header_percentile,2,경영학부,50.0
수원대학교,경제,84.81764705882354,percentile,header_percentile,2,경제학부,17.0
수원대학교,데이터과,83.26875,percentile,header_percentile,2,데이터과학부,32.0
수원대학교,디지털콘텐츠,84.63333333333334,percentile,header_percentile,2,디지털콘텐츠전공,15.0
수원대학교,미디어커뮤니케이션,86.46,percentile,header_percentile,2,미디어커뮤니케이션학과,10.0
수원대학교,바이오화학산업,81.95294117647057,percentile,header_percentile,2,바이오화학산업학부,17.0
수원대학교,반도체공,82.28571428571429,percentile,header_percentile,2,반도체공학과,14.0
