analysis_year,outcome_row_id,school_name_raw,school_name_base_raw,school_name_std,campus_name_raw_x,campus_seq,campus_branch,campus_name_std_x,dept_name_raw,dept_name_std,dept_field_raw,dept_field_std,credit_forfeit_flag,selectivity_proxy_pct,a_rate_pct,cd_rate_pct,f_rate_pct,employment_rate_pct,health_employment_rate_pct,progression_rate_pct,vocational_college_progression_rate_pct,university_progression_rate_pct,graduate_school_progression_rate_pct,domestic_progression_rate_pct,overseas_progression_rate_pct,has_selectivity,has_employment,has_progression,rate_range_qa,source_file,source_sha256,campus_region_raw,dept_norm_strict,dept_norm_suffix_reduced,dept_token_signature,school_uid_x,headcount_row_id,match_stage,match_method,match_status,match_score,candidate_count,review_needed,unmatched_reason,match_evidence,candidate_headcount_row_ids,candidate_preview,campus_conflict_flag,degree_course_conflict_flag,major_conflict_flag,forbidden_modifier_conflict_flag,headcount_match_flag,headcount_grain_version,headcount_grain_uid,grain_resolution_method,grain_review_needed,raw_row_lineage,school_uid_y,campus_uid,dept_uid,kedi_dept_code,school_type,degree_course,school_status_raw,day_evening_raw,campus_name_raw_y,campus_name_std_y,region_sido,region_sigungu,hc_major_group_raw,hc_major_group_7,field_middle_name,field_small_name,admission_capacity_n,recruitment_n,applicants_n,admits_n,enrolled_students_n,leave_students_n,graduates_n,fulltime_faculty_n,nonfulltime_faculty_n,international_students_n,female_students_n,masters_students_n,doctoral_students_n,competition_ratio,admission_yield_ratio,admit_per_applicant_ratio,leave_rate_pct,female_student_share_pct,international_student_share_pct,student_faculty_ratio,fulltime_faculty_share_pct,log_enrolled_students,log_graduates,school_uid,major7_mapping_method,major7_mapping_confidence,major7_candidate_count,major7_review_needed,major7_evidence,major7_sample_exclusion_rule,has_structure_context,has_major_group_7_high_medium,row_qa_status,ctx24_reference_sample_n,ctx24_mean_income_10kkrw,ctx24_median_income_10kkrw,ctx24_income_300plus_pct,ctx24_income_400plus_pct,ctx24_large_company_pct,ctx24_mid_company_pct,ctx24_small_company_pct,ctx24_large_mid_company_pct,ctx24_public_nonprofit_pct,ctx24_cert_rate_pct,ctx24_cert_per_person,ctx24_log10_mean_income,ctx24_industry_top3_pct,ctx24_industry_hhi,goms_profile_start_year,goms_profile_end_year,goms_profile_years_n,goms_aggregation_method,goms_recent_employment_rate_pct,goms_recent_firm_300plus_pct,goms_recent_public_nonprofit_pct,goms_recent_permanent_pct,goms_recent_unstable_pct,goms_recent_self_employed_pct,goms_recent_industry_hhi,goms_recent_industry_top3_pct,goms_recent_professional_highskill_pct,goms_recent_mean_income_10kkrw,goms_recent_weekly_work_hours,goms_recent_hourly_income_proxy,goms_income_trend_per_year,goms_hours_trend_per_year,goms_firm_300plus_trend_per_year,goms_permanent_trend_per_year,goms_latest_2019_mean_income_10kkrw,goms_latest_2019_weekly_work_hours,goms_latest_2019_firm_300plus_pct,goms_latest_2019_permanent_pct,goms_source_years_observed,goms_year_over_year_review_flag,goms_mapping_confidence,goms_row_qa_status,major_group_7,split
2024,OC2024_08165,전주대학교,전주대학교,전주대학교,,,,unknown,탄소나노신소재공학과,탄소나노신소재공학과,탄소나노신소재공,탄소나노신소재공,False,,32.5436,26.889778,1.3482902,,,,,,,,,False,False,False,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,탄소나노신소재공학과,탄소나노신소재공,탄소나노신소재공,SCH_a10fc19c8426,HC2_2024_21004,L1,exact_strict,auto_high_confidence,1.0,1,False,,school+campus+department strict exact unique,HC2_2024_21004,탄소나노신소재공학과,False,False,False,False,True,v2_year_school_campus_day_degree_deptcode,HCG_7d47d3e37f44,semantic_distinct_key_expansion,False,21201,SCH_a10fc19c8426,CAM_4f2a6258ccd7,DEP_888da6b427f8,U04070300145,대학교,대학과정,기존,주야간,본교(제1캠퍼스),본교_제1캠퍼스,전북,전북 전주시,공학계열,ENG,소재ㆍ재료,신소재공학,0,0,0,0,127,43,0,0,0,0,16,0,0,,,,33.85827,12.598425,0.0,,,4.8520303,0.0,SCH_a10fc19c8426,inherited_headcount,high,1,False,D01 v2 high-confidence match 대계열=공학계열,,True,True,ok,72776.0,328.1,290.0,46.69534,23.572332,21.148455,11.050346,53.18924,32.198803,13.8946905,60.9,1.4257035,2.5160062,,,2017,2019,3,mixed_weighted_2017_2019,73.06597,29.134941,21.277163,84.83454,12.588641,2.2768211,0.1463535,55.03566,55.70421,255.02893,44.32286,1.3250608,4.2510996,-0.4412088,0.08021988,-0.39945042,260.6,43.7,30.0,84.8,3,False,medium_reviewed,PASS,,
2024,OC2024_07397,위덕대학교,위덕대학교,위덕대학교,,,,unknown,전기공학전공,전기공학전공,전기공학,전기공학,False,,41.170635,8.43254,4.1666665,40.0,40.0,8.333333,0.0,0.0,8.333333,8.333333,0.0,False,True,True,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,전기공학전공,전기공학,전기공학,SCH_38a7fe8ddf6c,HC2_2024_20130,L1,exact_strict,auto_high_confidence,1.0,1,False,,school+campus+department strict exact unique,HC2_2024_20130,전기공학전공,False,False,False,False,True,v2_year_school_campus_day_degree_deptcode,HCG_62523a1703ba,semantic_distinct_key_expansion,False,20318,SCH_38a7fe8ddf6c,CAM_3a3327adcafd,DEP_f76b64b776a1,U04050100008,대학교,대학과정,기존,주야간,본교(제1캠퍼스),본교_제1캠퍼스,경북,경북 경주시,공학계열,ENG,전기ㆍ전자,전기공학,0,0,0,0,30,3,12,0,0,2,1,0,0,,,,10.0,3.3333333,6.6666665,,,3.4339871,2.5649493,SCH_38a7fe8ddf6c,inherited_headcount,high,1,False,D01 v2 high-confidence match 대계열=공학계열,,True,True,ok,72776.0,328.1,290.0,46.69534,23.572332,21.148455,11.050346,53.18924,32.198803,13.8946905,60.9,1.4257035,2.5160062,,,2017,2019,3,mixed_weighted_2017_2019,73.06597,29.134941,21.277163,84.83454,12.588641,2.2768211,0.1463535,55.03566,55.70421,255.02893,44.32286,1.3250608,4.2510996,-0.4412088,0.08021988,-0.39945042,260.6,43.7,30.0,84.8,3,False,medium_reviewed,PASS,,
2024,OC2024_09820,한양대학교,한양대학교,한양대학교,,,,unknown,기계공학부,기계공학부,기계공,기계공,True,93.0,47.185085,18.381123,5.7559443,79.66102,77.118645,27.419355,0.0,0.0,27.419355,27.419355,0.0,True,True,True,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,기계공학부,기계공,기계공,SCH_7b0a75e6cfe5,HC2_2024_23757,L1,exact_strict,auto_high_confidence,1.0,1,False,,school+campus+department strict exact unique,HC2_2024_23757,기계공학부,False,False,False,False,True,v2_year_school_campus_day_degree_deptcode,HCG_a5524cb34ee8,semantic_distinct_key_expansion,False,23994,SCH_7b0a75e6cfe5,CAM_9cb776883bce,DEP_aff6adedc6e8,U04040100012,대학교,대학과정,기존,주야간,본교(제1캠퍼스),본교_제1캠퍼스,서울,서울 성동구,공학계열,ENG,기계ㆍ금속,기계공학,149,173,2782,178,1180,333,186,25,32,57,103,0,0,16.080925,1.0289017,0.06398275,28.220339,8.728813,4.8305087,20.701754,43.85965,7.0741167,5.2311087,SCH_7b0a75e6cfe5,inherited_headcount,high,1,False,D01 v2 high-confidence match 대계열=공학계열,,True,True,ok,72776.0,328.1,290.0,46.69534,23.572332,21.148455,11.050346,53.18924,32.198803,13.8946905,60.9,1.4257035,2.5160062,,,2017,2019,3,mixed_weighted_2017_2019,73.06597,29.134941,21.277163,84.83454,12.588641,2.2768211,0.1463535,55.03566,55.70421,255.02893,44.32286,1.3250608,4.2510996,-0.4412088,0.08021988,-0.39945042,260.6,43.7,30.0,84.8,3,False,medium_reviewed,PASS,,
2024,OC2024_04815,부산대학교,부산대학교,부산대학교,,,,unknown,문헌정보학과,문헌정보학과,문헌정보,문헌정보,False,78.5,41.210476,26.240507,1.1034997,36.363636,36.363636,4.1666665,0.0,0.0,4.1666665,4.1666665,0.0,True,True,True,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,문헌정보학과,문헌정보,문헌정보,SCH_fc53ac39a5c3,HC2_2024_02964,L1,exact_strict,auto_high_confidence,1.0,1,False,,school+campus+department strict exact unique,HC2_2024_02964,문헌정보학과,False,False,False,False,True,v2_year_school_campus_day_degree_deptcode,HCG_8557d551a57a,semantic_distinct_key_expansion,False,3002,SCH_fc53ac39a5c3,CAM_43e8047da58b,DEP_36f0f6c935a0,U01020100006,대학교,대학과정,기존,주간,본교(제1캠퍼스),본교_제1캠퍼스,부산,부산 금정구,인문계열,HUM,인문과학,문헌정보학,34,36,284,36,174,29,24,9,6,0,112,0,0,7.888889,1.0,0.12676056,16.666666,64.36781,0.0,11.6,60.0,5.164786,3.218876,SCH_fc53ac39a5c3,inherited_headcount,high,1,False,D01 v2 high-confidence match 대계열=인문계열,,True,True,ok,18844.0,303.9,250.0,32.482487,16.769264,12.81575,6.4742093,45.55296,19.289959,31.84568,41.6,0.71311826,2.4827306,,,2017,2019,3,mixed_weighted_2017_2019,64.40063,21.097418,28.517433,73.15509,22.966125,3.6499784,0.09230857,40.29943,27.957674,225.94847,39.975986,1.3012029,4.5296702,-0.3175825,0.020879075,-0.47197825,269.8,39.9,23.7,71.6,3,True,medium_reviewed,PASS,,
2024,OC2024_06605,아신대학교,아신대학교,아신대학교,,,,unknown,선교영어학과,선교영어학과,선교영어,선교영어,False,,36.18182,10.272727,5.409091,,,14.285714,7.142857,0.0,7.142857,14.285714,0.0,False,False,True,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,선교영어학과,선교영어,선교영어,SCH_c61963963f37,HC2_2024_18375,L1,exact_strict,auto_high_confidence,1.0,1,False,,school+campus+department strict exact unique,HC2_2024_18375,선교영어학과,False,False,False,False,True,v2_year_school_campus_day_degree_deptcode,HCG_770d9aa9b3b2,semantic_distinct_key_expansion,False,18549,SCH_c61963963f37,CAM_3bbf02c5fd29,DEP_df73c94897b3,U01010600005,대학교,대학과정,기존,주야간,본교(제1캠퍼스),본교_제1캠퍼스,경기,경기 양평군,인문계열,HUM,언어ㆍ문학,영미어ㆍ문학,0,0,0,0,22,5,14,2,1,0,4,0,0,,,,22.727272,18.181818,0.0,7.3333335,66.666664,3.1354942,2.7080503,SCH_c61963963f37,inherited_headcount,high,1,False,D01 v2 high-confidence match 대계열=인문계열,,True,True,ok,18844.0,303.9,250.0,32.482487,16.769264,12.81575,6.4742093,45.55296,19.289959,31.84568,41.6,0.71311826,2.4827306,,,2017,2019,3,mixed_weighted_2017_2019,64.40063,21.097418,28.517433,73.15509,22.966125,3.6499784,0.09230857,40.29943,27.957674,225.94847,39.975986,1.3012029,4.5296702,-0.3175825,0.020879075,-0.47197825,269.8,39.9,23.7,71.6,3,True,medium_reviewed,PASS,,
2024,OC2024_06937,영남대학교,영남대학교,영남대학교,,,,unknown,철학과,철학과,철,철,False,60.5,30.027514,30.641924,2.8977628,36.0,28.0,7.4074073,0.0,0.0,7.4074073,7.4074073,0.0,True,True,True,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,철학과,철학,철학,SCH_d9b848d6dac0,HC2_2024_19148,L1,exact_strict,auto_high_confidence,1.0,1,False,,school+campus+department strict exact unique,HC2_2024_19148,철학과,False,False,False,False,True,v2_year_school_campus_day_degree_deptcode,HCG_8499f6a2721b,semantic_distinct_key_expansion,False,19328,SCH_d9b848d6dac0,CAM_0248c7301612,DEP_3cedb6313b6d,U01020700029,대학교,대학과정,기존,주야간,본교(제1캠퍼스),본교_제1캠퍼스,경북,경북 경산시,인문계열,HUM,인문과학,철학ㆍ윤리학,32,34,290,33,165,50,27,3,18,0,67,0,0,8.529411,0.9705882,0.113793105,30.30303,40.60606,0.0,7.857143,14.285714,5.1119876,3.3322046,SCH_d9b848d6dac0,inherited_headcount,high,1,False,D01 v2 high-confidence match 대계열=인문계열,,True,True,ok,18844.0,303.9,250.0,32.482487,16.769264,12.81575,6.4742093,45.55296,19.289959,31.84568,41.6,0.71311826,2.4827306,,,2017,2019,3,mixed_weighted_2017_2019,64.40063,21.097418,28.517433,73.15509,22.966125,3.6499784,0.09230857,40.29943,27.957674,225.94847,39.975986,1.3012029,4.5296702,-0.3175825,0.020879075,-0.47197825,269.8,39.9,23.7,71.6,3,True,medium_reviewed,PASS,,
2024,OC2024_08159,전주대학교,전주대학교,전주대학교,,,,unknown,중국어중국학과,중국어중국학과,중국어중국,중국어중국,False,58.62,40.72895,9.377155,10.10531,75.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,중국어중국학과,중국어중국,중국어중국,SCH_a10fc19c8426,HC2_2024_20935,L1,exact_strict,auto_high_confidence,1.0,1,False,,school+campus+department strict exact unique,HC2_2024_20935,중국어중국학과,False,False,False,False,True,v2_year_school_campus_day_degree_deptcode,HCG_cd32f4b0796e,semantic_distinct_key_expansion,False,21132,SCH_a10fc19c8426,CAM_4f2a6258ccd7,DEP_86666d63eb65,U01010400008,대학교,대학과정,기존,주야간,본교(제1캠퍼스),본교_제1캠퍼스,전북,전북 전주시,인문계열,HUM,언어ㆍ문학,중국어ㆍ문학,20,22,65,17,102,26,23,4,4,9,67,0,0,2.9545455,0.77272725,0.26153848,25.490196,65.68627,8.823529,12.75,50.0,4.634729,3.1780539,SCH_a10fc19c8426,inherited_headcount,high,1,False,D01 v2 high-confidence match 대계열=인문계열,,True,True,ok,18844.0,303.9,250.0,32.482487,16.769264,12.81575,6.4742093,45.55296,19.289959,31.84568,41.6,0.71311826,2.4827306,,,2017,2019,3,mixed_weighted_2017_2019,64.40063,21.097418,28.517433,73.15509,22.966125,3.6499784,0.09230857,40.29943,27.957674,225.94847,39.975986,1.3012029,4.5296702,-0.3175825,0.020879075,-0.47197825,269.8,39.9,23.7,71.6,3,True,medium_reviewed,PASS,,
2024,OC2024_06012,세종대학교,세종대학교,세종대학교,,,,unknown,일어일문학전공/국제학부,일어일문학전공국제학부,일어일문학/국제,일어일문학국제,False,,35.144928,17.68116,2.0289855,83.333336,70.833336,3.7037036,0.0,0.0,3.7037036,3.7037036,0.0,False,True,True,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,일어일문학전공국제학부,일어일문학전공국제,일어일문학전공국제,SCH_fa66da814b2a,HC2_2024_17233,L1,exact_strict,auto_high_confidence,1.0,1,False,,school+campus+department strict exact unique,HC2_2024_17233,일어일문학전공/국제학부,False,False,False,False,True,v2_year_school_campus_day_degree_deptcode,HCG_8004665d74d5,semantic_distinct_key_expansion,False,17401,SCH_fa66da814b2a,CAM_f0408e5a8f62,DEP_b6d58554472e,U01010300060,대학교,대학과정,기존,주야간,본교(제1캠퍼스),본교_제1캠퍼스,서울,서울 광진구,인문계열,HUM,언어ㆍ문학,일본어ㆍ문학,0,0,0,0,128,35,27,4,6,2,57,0,0,,,,27.34375,44.53125,1.5625,12.8,40.0,4.8598123,3.3322046,SCH_fa66da814b2a,inherited_headcount,high,1,False,D01 v2 high-confidence match 대계열=인문계열,,True,True,ok,18844.0,303.9,250.0,32.482487,16.769264,12.81575,6.4742093,45.55296,19.289959,31.84568,41.6,0.71311826,2.4827306,,,2017,2019,3,mixed_weighted_2017_2019,64.40063,21.097418,28.517433,73.15509,22.966125,3.6499784,0.09230857,40.29943,27.957674,225.94847,39.975986,1.3012029,4.5296702,-0.3175825,0.020879075,-0.47197825,269.8,39.9,23.7,71.6,3,True,medium_reviewed,PASS,,
2024,OC2024_05290,서울과학기술대학교,서울과학기술대학교,서울과학기술대학교,,,,unknown,문예창작학과,문예창작학과,문예창작,문예창작,False,,39.35077,19.806688,1.2873714,51.724136,37.931034,3.3333333,3.3333333,0.0,0.0,3.3333333,0.0,False,True,True,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,문예창작학과,문예창작,문예창작,SCH_ab9f4dbc01f8,HC2_2024_06385,L1,exact_strict,auto_high_confidence,1.0,1,False,,school+campus+department strict exact unique,HC2_2024_06385,문예창작학과,False,False,False,False,True,v2_year_school_campus_day_degree_deptcode,HCG_8708a1556359,semantic_distinct_key_expansion,False,6455,SCH_ab9f4dbc01f8,CAM_290c5a4088bf,DEP_d0ac6eb43016,U01010200015,대학교,대학과정,기존,주야간,본교(제1캠퍼스),본교_제1캠퍼스,서울,서울 노원구,인문계열,HUM,언어ㆍ문학,국어ㆍ국문학,42,43,513,43,225,46,30,7,7,0,150,0,0,11.930233,1.0,0.08382066,20.444445,66.666664,0.0,16.071428,50.0,5.420535,3.4339871,SCH_ab9f4dbc01f8,inherited_headcount,high,1,False,D01 v2 high-confidence match 대계열=인문계열,,True,True,ok,18844.0,303.9,250.0,32.482487,16.769264,12.81575,6.4742093,45.55296,19.289959,31.84568,41.6,0.71311826,2.4827306,,,2017,2019,3,mixed_weighted_2017_2019,64.40063,21.097418,28.517433,73.15509,22.966125,3.6499784,0.09230857,40.29943,27.957674,225.94847,39.975986,1.3012029,4.5296702,-0.3175825,0.020879075,-0.47197825,269.8,39.9,23.7,71.6,3,True,medium_reviewed,PASS,,
2024,OC2024_00096,가톨릭관동대학교,가톨릭관동대학교,가톨릭관동대학교,,,,unknown,간호학과,간호학과,간호,간호,False,,42.1532,11.167334,0.26334792,78.64078,73.78641,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,간호학과,간호,간호,SCH_f0a7062f14b7,HC2_2024_10634,L1,exact_strict,auto_high_confidence,1.0,1,False,,school+campus+department strict exact unique,HC2_2024_10634,간호학과,False,False,False,False,True,v2_year_school_campus_day_degree_deptcode,HCG_ab29727f4fce,semantic_distinct_key_expansion,False,10744,SCH_f0a7062f14b7,CAM_cfab00546afd,DEP_4b86e97ec1c5,U06020100004,대학교,대학과정,기존,주야간,본교(제1캠퍼스),본교_제1캠퍼스,강원,강원 강릉시,의약계열,MED,간호,간호학,106,124,586,122,541,57,104,10,13,0,380,0,0,4.725806,0.983871,0.20819113,10.536044,70.240295,0.0,23.52174,43.47826,6.295266,4.65396,SCH_f0a7062f14b7,inherited_headcount,high,1,False,D01 v2 high-confidence match 대계열=의약계열,,True,True,ok,41094.0,314.3,282.4,43.334793,13.206307,1.6036404,0.99284565,48.612938,2.596486,48.32579,25.2,0.41395336,2.4973443,,,2017,2019,3,mixed_weighted_2017_2019,83.63194,34.586937,42.84097,88.36591,10.131062,1.1710143,0.61685634,85.754974,88.55697,261.6941,44.960068,1.3403994,5.2401094,-0.40384626,-0.10659337,-0.19505486,271.8,44.8,37.2,89.7,3,False,medium_reviewed,PASS,,
2024,OC2024_04846,부산대학교,부산대학교,부산대학교,,,,unknown,약학전공 | 약학전공(통합6년제),약학전공약학전공통합6년제,약학,약학,False,,41.03063,24.287598,1.7390198,96.296295,92.59259,3.030303,0.0,0.0,3.030303,3.030303,0.0,False,True,True,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,약학전공약학전공통합6년제,약학전공약학전공통합6년제,약학전공약학전공통합6년제,SCH_fc53ac39a5c3,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_03050|HC2_2024_03054,약학전공 | 약학전공(통합6년제),False,False,False,False,False,,,,,,,CAM_e159924ed83a,DEP_858a7d754846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH_fc53ac39a5c3,exact_dictionary,medium,1,False,unique dictionary inherited from matched rows: dept_field_std=약학,,False,True,manual_match_pending,41094.0,314.3,282.4,43.334793,13.206307,1.6036404,0.99284565,48.612938,2.596486,48.32579,25.2,0.41395336,2.4973443,,,2017,2019,3,mixed_weighted_2017_2019,83.63194,34.586937,42.84097,88.36591,10.131062,1.1710143,0.61685634,85.754974,88.55697,261.6941,44.960068,1.3403994,5.2401094,-0.40384626,-0.10659337,-0.19505486,271.8,44.8,37.2,89.7,3,False,medium_reviewed,PASS,,
2024,OC2024_00898,경동대학교_제4캠퍼스,경동대학교,경동대학교,제4캠퍼스,제4캠퍼스,,제4캠퍼스,공공복지정보관리학과,공공복지정보관리학과,공공복지정보관리,공공복지정보관리,False,,37.5,22.222221,3.4722223,,,,,,,,,False,False,False,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,공공복지정보관리학과,공공복지정보관리,공공복지정보관리,SCH_f1b78fc627f6,HC2_2024_08501,L1,exact_strict,auto_high_confidence,1.0,1,False,,school+campus+department strict exact unique,HC2_2024_08501,공공복지정보관리학과,False,False,False,False,True,v2_year_school_campus_day_degree_deptcode,HCG_037c3eca04ea,semantic_distinct_key_expansion,False,8593,SCH_f1b78fc627f6,CAM_766a06df67e5,DEP_888be41fdd19,U06040100129,대학교,대학과정,기존,주간,본교(제4캠퍼스),본교_제4캠퍼스,경기,경기 양주시,의약계열,MED,치료ㆍ보건,보건학,25,26,173,26,26,0,0,1,0,0,15,0,0,6.6538463,1.0,0.15028901,0.0,57.692307,0.0,26.0,100.0,3.295837,0.0,SCH_f1b78fc627f6,inherited_headcount,high,1,False,D01 v2 high-confidence match 대계열=의약계열,,True,True,ok,41094.0,314.3,282.4,43.334793,13.206307,1.6036404,0.99284565,48.612938,2.596486,48.32579,25.2,0.41395336,2.4973443,,,2017,2019,3,mixed_weighted_2017_2019,83.63194,34.586937,42.84097,88.36591,10.131062,1.1710143,0.61685634,85.754974,88.55697,261.6941,44.960068,1.3403994,5.2401094,-0.40384626,-0.10659337,-0.19505486,271.8,44.8,37.2,89.7,3,False,medium_reviewed,PASS,,
2024,OC2024_04746,백석대학교,백석대학교,백석대학교,,,,unknown,응급구조학과,응급구조학과,응급구조,응급구조,False,,34.50972,22.110548,1.7235076,76.74419,72.093025,2.2727273,0.0,2.2727273,0.0,2.2727273,0.0,False,True,True,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,응급구조학과,응급구조,응급구조,SCH_31969f1e134f,HC2_2024_21912,L1,exact_strict,auto_high_confidence,1.0,1,False,,school+campus+department strict exact unique,HC2_2024_21912,응급구조학과,False,False,False,False,True,v2_year_school_campus_day_degree_deptcode,HCG_97d277a50cbd,semantic_distinct_key_expansion,False,22119,SCH_31969f1e134f,CAM_46cec27afa05,DEP_918c9fd38547,U06040300026,대학교,대학과정,기존,주간,본교(제1캠퍼스),본교_제1캠퍼스,충남,충남 천안시,의약계열,MED,치료ㆍ보건,의료공학,52,58,735,58,279,52,44,6,3,0,134,0,0,12.672414,1.0,0.078911565,18.637993,48.028675,0.0,31.0,66.666664,5.6347895,3.8066626,SCH_31969f1e134f,inherited_headcount,high,1,False,D01 v2 high-confidence match 대계열=의약계열,,True,True,ok,41094.0,314.3,282.4,43.334793,13.206307,1.6036404,0.99284565,48.612938,2.596486,48.32579,25.2,0.41395336,2.4973443,,,2017,2019,3,mixed_weighted_2017_2019,83.63194,34.586937,42.84097,88.36591,10.131062,1.1710143,0.61685634,85.754974,88.55697,261.6941,44.960068,1.3403994,5.2401094,-0.40384626,-0.10659337,-0.19505486,271.8,44.8,37.2,89.7,3,False,medium_reviewed,PASS,,
2024,OC2024_10022,호남대학교,호남대학교,호남대학교,,,,unknown,치위생학과,치위생학과,치위생,치위생,False,,27.582159,24.898634,1.7472258,81.25,77.083336,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,치위생학과,치위생,치위생,SCH_3a9f2002a350,HC2_2024_24266,L1,exact_strict,auto_high_confidence,1.0,1,False,,school+campus+department strict exact unique,HC2_2024_24266,치위생학과,False,False,False,False,True,v2_year_school_campus_day_degree_deptcode,HCG_18c6fcb516a7,semantic_distinct_key_expansion,False,24507,SCH_3a9f2002a350,CAM_179a255b42a7,DEP_6f92e46d9617,U06010200002,대학교,대학과정,기존,주야간,본교(제1캠퍼스),본교_제1캠퍼스,광주,광주 광산구,의약계열,MED,의료,치의학,42,46,323,45,177,7,48,6,2,1,168,0,0,7.021739,0.9782609,0.13931888,3.9548023,94.91525,0.56497175,22.125,75.0,5.1817837,3.8918202,SCH_3a9f2002a350,inherited_headcount,high,1,False,D01 v2 high-confidence match 대계열=의약계열,,True,True,ok,41094.0,314.3,282.4,43.334793,13.206307,1.6036404,0.99284565,48.612938,2.596486,48.32579,25.2,0.41395336,2.4973443,,,2017,2019,3,mixed_weighted_2017_2019,83.63194,34.586937,42.84097,88.36591,10.131062,1.1710143,0.61685634,85.754974,88.55697,261.6941,44.960068,1.3403994,5.2401094,-0.40384626,-0.10659337,-0.19505486,271.8,44.8,37.2,89.7,3,False,medium_reviewed,PASS,,
2024,OC2024_07455,을지대학교_제2캠퍼스,을지대학교,을지대학교,제2캠퍼스,제2캠퍼스,,제2캠퍼스,물리치료학과,물리치료학과,물리치료,물리치료,False,,38.84684,21.843645,1.9947082,91.666664,89.28571,2.2727273,0.0,0.0,2.2727273,2.2727273,0.0,False,True,True,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,물리치료학과,물리치료,물리치료,SCH_eaaf89439c64,HC2_2024_20199,L1,exact_strict,auto_high_confidence,1.0,1,False,,school+campus+department strict exact unique,HC2_2024_20199,물리치료학과,False,False,False,False,True,v2_year_school_campus_day_degree_deptcode,HCG_16d4b47b7f74,semantic_distinct_key_expansion,False,20389,SCH_eaaf89439c64,CAM_956f9ede2111,DEP_8143e7ab551f,U06040200001,대학교,대학과정,기존,주간,본교(제2캠퍼스),본교_제2캠퍼스,경기,경기 성남시,의약계열,MED,치료ㆍ보건,재활학,70,77,892,77,382,69,88,6,11,1,153,0,0,11.584415,1.0,0.08632287,18.062828,40.052357,0.2617801,22.470589,35.294117,5.948035,4.4886365,SCH_eaaf89439c64,inherited_headcount,high,1,False,D01 v2 high-confidence match 대계열=의약계열,,True,True,ok,41094.0,314.3,282.4,43.334793,13.206307,1.6036404,0.99284565,48.612938,2.596486,48.32579,25.2,0.41395336,2.4973443,,,2017,2019,3,mixed_weighted_2017_2019,83.63194,34.586937,42.84097,88.36591,10.131062,1.1710143,0.61685634,85.754974,88.55697,261.6941,44.960068,1.3403994,5.2401094,-0.40384626,-0.10659337,-0.19505486,271.8,44.8,37.2,89.7,3,False,medium_reviewed,PASS,,
