element_id,element_label,univ_name_std,dept_canonical_id,dept_name_std,dept_name_canonical,major_group,selectivity_pct_2024,selectivity_rank_overall,selectivity_rank_bin_52,x_selectivity_rank_norm_0_1,a_rate_pct,a_rate_5pct_bin_low,a_rate_5pct_bin_mid,a_rate_5pct_bin_label,y_a_rate_5pct_bin_norm_0_1,dept_graduates_n,dept_graduates_n_filled,dept_graduates_norm_0_1,bubble_size,dept_health_employment_rate_pct,dept_startup_freelance_rate_pct,dept_advancement_rate_pct,health_rate_for_z_pct,startup_freelance_rate_for_z_pct,advancement_rate_for_z_pct,z_outcome_score_raw_pct,z_outcome_norm_0_1,university_base_color,dept_shade_bin_5,bubble_color,x_within_mean,y_within_mean,z_within_mean,x_within_z,y_within_z,x_signed_sq_std,y_signed_sq_std,xy_vector_dot_signed_sq,xy_vector_angle_deg,xy_vector_magnitude,vector_quadrant,vector_display_flag,dept_outcome_merge_status,score_comparability_tier,mapping_type,mapping_cardinality
서울여자대학교::DEP_000073::일어일문,서울여자대학교 / 일어일문,서울여자대학교,DEP_000073,일어일문,일어일문,언어인문,90.67,226,10,0.8235294117647058,37.97546457607433,35.0,37.5,35~40%,0.375,35.0,35.0,0.064030131826742,61.29566854990584,54.285714285714285,2.857142857142857,0.0,54.285714285714285,2.857142857142857,0.0,57.14285714285714,0.5384615384615384,#22c9d3,4,#19c3cd,0.8356401384083044,0.3764705882352941,0.6298791152069665,-0.16800244368968004,-0.031390584046749624,-0.02822482108570411,-0.000985368766796052,2.7811857146259462e-05,-178.00053466219708,0.028242016162565033,입결↓/A↓,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
서울여자대학교::DEP_000186::정보보호,서울여자대학교 / 정보보호,서울여자대학교,DEP_000186,정보보호,정보보호,컴퓨터AI,92.0,159,7,0.8823529411764706,34.24936908840969,30.0,32.5,30~35%,0.325,77.0,77.0,0.1431261770244821,102.4256120527307,61.038961038961034,1.2987012987012987,9.090909090909092,61.038961038961034,1.2987012987012987,9.090909090909092,71.42857142857142,0.6923076923076922,#22c9d3,2,#80d1d6,0.8356401384083044,0.3764705882352941,0.6298791152069665,0.648009425660197,-1.0986704416362405,0.4199162157444584,-1.2070767393251718,-0.5068710964905863,-70.81830586755876,1.2780312526949547,입결↑/A↓,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
서울여자대학교::DEP_000043::중어중문,서울여자대학교 / 중어중문,서울여자대학교,DEP_000043,중어중문,중어중문,언어인문,90.67,227,10,0.8235294117647058,36.41084518237216,35.0,37.5,35~40%,0.375,30.0,30.0,0.054613935969868174,56.399246704331446,63.33333333333333,0.0,10.0,63.33333333333333,0.0,10.0,73.33333333333333,0.7128205128205127,#22c9d3,4,#19c3cd,0.8356401384083044,0.3764705882352941,0.6298791152069665,-0.16800244368968004,-0.031390584046749624,-0.02822482108570411,-0.000985368766796052,2.7811857146259462e-05,-178.00053466219708,0.028242016162565033,입결↓/A↓,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
서울여자대학교::DEP_002771::첨단미디어디자인,서울여자대학교 / 첨단미디어디자인,서울여자대학교,DEP_002771,첨단미디어디자인,첨단미디어디자인,예체능디자인,93.0,110,5,0.9215686274509804,45.99904283321369,45.0,47.5,45~50%,0.475,,42.0,0.07721280602636535,68.15065913370998,,,,52.589641434262944,8.085106382978724,9.645390070921986,70.32013788816366,0.6803707157186856,#22c9d3,1,#b2dadc,0.8356401384083044,0.3764705882352941,0.6298791152069665,1.192017338560116,2.103169131132232,1.4209053354279424,4.423320394147508,6.285119548351423,72.1913986442283,4.64593750297277,입결↑/A↑,True,missing_dept_outcome,Tier B,alias_1to1,one_to_one
서울여자대학교::DEP_000343::패션산업,서울여자대학교 / 패션산업,서울여자대학교,DEP_000343,패션산업,패션산업,예체능디자인,92.0,160,7,0.8823529411764706,37.58812327186831,35.0,37.5,35~40%,0.375,34.0,34.0,0.062146892655367235,60.31638418079096,50.0,11.76470588235294,0.0,50.0,11.76470588235294,0.0,61.76470588235294,0.5882352941176471,#22c9d3,2,#80d1d6,0.8356401384083044,0.3764705882352941,0.6298791152069665,0.648009425660197,-0.031390584046749624,0.4199162157444584,-0.000985368766796052,-0.00041377232366578186,-0.13444912546371998,0.41991737186826783,입결↑/A↓,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
서울여자대학교::DEP_003701::프랑스문화콘텐츠,서울여자대학교 / 프랑스문화콘텐츠,서울여자대학교,DEP_003701,프랑스문화콘텐츠,프랑스문화콘텐츠,언어인문,91.0,217,10,0.8235294117647058,41.54838709677419,40.0,42.5,40~45%,0.425,,42.0,0.07721280602636535,68.15065913370998,,,,52.589641434262944,8.085106382978724,9.645390070921986,70.32013788816366,0.6803707157186856,#22c9d3,4,#19c3cd,0.8356401384083044,0.3764705882352941,0.6298791152069665,-0.16800244368968004,1.0358892735427412,-0.02822482108570411,1.0730665870409082,-0.03028711243227677,91.50670084941471,1.0734377209456274,입결↓/A↑,False,missing_dept_outcome,Tier B,alias_1to1,one_to_one
서울여자대학교::DEP_000006::행정,서울여자대학교 / 행정,서울여자대학교,DEP_000006,행정,행정,법행정경찰소방,89.33000000000001,278,13,0.7647058823529411,38.090478624660335,35.0,37.5,35~40%,0.375,56.0,56.0,0.10357815442561205,81.86064030131827,62.5,1.7857142857142856,3.571428571428571,62.5,1.7857142857142856,3.571428571428571,67.85714285714286,0.6538461538461539,#22c9d3,5,#079da6,0.8356401384083044,0.3764705882352941,0.6298791152069665,-0.9840143130395571,-0.031390584046749624,-0.9682841682667115,-0.000985368766796052,0.0009541169767931103,-179.94169330248022,0.9682846696439864,입결↓/A↓,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
서울여자대학교::DEP_000434::현대미술,서울여자대학교 / 현대미술,서울여자대학교,DEP_000434,현대미술,현대미술,예체능디자인,85.0,422,19,0.6470588235294117,47.383520276100086,45.0,47.5,45~50%,0.475,42.0,42.0,0.07721280602636535,68.15065913370998,23.809523809523807,40.476190476190474,9.523809523809524,23.809523809523807,40.476190476190474,9.523809523809524,73.8095238095238,0.7179487179487178,#22c9d3,5,#079da6,0.8356401384083044,0.3764705882352941,0.6298791152069665,-2.616038051739311,2.103169131132232,-6.843655088148011,4.423320394147508,-30.271679121916456,147.1238424779433,8.148704085608669,입결↓/A↑,True,exact_univ_dept,Tier B,alias_1to1,one_to_one
서울여자대학교::DEP_000014::화,서울여자대학교 / 화,서울여자대학교,DEP_000014,화,화,생명식품농림,91.47,194,9,0.8431372549019608,36.277630415561454,35.0,37.5,35~40%,0.375,,42.0,0.07721280602636535,68.15065913370998,,,,52.589641434262944,8.085106382978724,9.645390070921986,70.32013788816366,0.6803707157186856,#22c9d3,3,#46cfd8,0.8356401384083044,0.3764705882352941,0.6298791152069665,0.10400151276027951,-0.031390584046749624,0.010816314656426582,-0.000985368766796052,-1.0658058634281123e-05,-5.205290490262432,0.01086110557693855,입결↑/A↓,False,missing_dept_outcome,Tier B,alias_1to1,one_to_one
성균관대학교::DEP_000106::건설환경공,성균관대학교 / 건설환경공,성균관대학교,DEP_000106,건설환경공,건설환경공,건축토목환경,93.17,107,5,0.9215686274509804,55.23436946824329,55.0,57.5,55~60%,0.575,90.0,90.0,0.16760828625235405,115.15630885122411,44.44444444444444,3.3333333333333335,24.444444444444443,44.44444444444444,3.3333333333333335,24.444444444444443,72.22222222222223,0.7008547008547009,#22abd3,2,#80c3d6,0.8869665513264129,0.6102941176470589,0.7037141078009383,0.3704621361896476,-0.4608997126119163,0.137242194350197,-0.21242854508574704,-0.029154159670187682,-57.13499868478299,0.2529057268574686,입결↑/A↓,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
성균관대학교::DEP_000001::경영,성균관대학교 / 경영,성균관대학교,DEP_000001,경영,경영,경영경제,91.83,169,8,0.8627450980392157,52.534054627028496,50.0,52.5,50~55%,0.525,390.0,390.0,0.7325800376647834,408.94161958568736,40.76923076923077,2.051282051282051,2.307692307692308,40.76923076923077,2.051282051282051,2.307692307692308,45.128205128205124,0.4090729783037475,#22abd3,4,#19a4cd,0.8869665513264129,0.6102941176470589,0.7037141078009383,-0.2593234953327519,-1.1138409721454618,-0.06724867523159579,-1.2406417112299475,0.08343151151727399,-93.1026671423087,1.2424629732768608,입결↓/A↓,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
성균관대학교::DEP_000027::교육,성균관대학교 / 교육,성균관대학교,DEP_000027,교육,교육,교육,91.5,192,9,0.8431372549019608,74.38339946502025,70.0,72.5,70~75%,0.725,31.0,31.0,0.05649717514124294,57.378531073446325,48.38709677419355,3.225806451612903,12.903225806451612,48.38709677419355,3.225806451612903,12.903225806451612,64.51612903225806,0.6178660049627792,#22abd3,5,#0782a6,0.8869665513264129,0.6102941176470589,0.7037141078009383,-0.4692520391735521,1.497924065988723,-0.2201974762685369,2.243776507468188,-0.4940739242551269,95.60488809762127,2.2545553761265595,입결↓/A↑,True,exact_univ_dept,Tier B,alias_1to1,one_to_one
성균관대학교::DEP_000083::글로벌경영,성균관대학교 / 글로벌경영,성균관대학교,DEP_000083,글로벌경영,글로벌경영,경영경제,93.0,111,5,0.9215686274509804,67.62428287020938,65.0,67.5,65~70%,0.675,102.0,102.0,0.1902071563088512,126.90772128060263,65.68627450980392,3.9215686274509802,5.88235294117647,65.68627450980392,3.9215686274509802,5.88235294117647,75.49019607843137,0.7360482654600301,#22abd3,3,#46b7d8,0.8869665513264129,0.6102941176470589,0.7037141078009383,0.3704621361896476,0.8449828064551775,0.137242194350197,0.713995943204868,0.09799037000257471,79.11948120274502,0.7270664528246825,입결↑/A↑,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
성균관대학교::DEP_000424::글로벌경제,성균관대학교 / 글로벌경제,성균관대학교,DEP_000424,글로벌경제,글로벌경제,경영경제,92.17,151,7,0.8823529411764706,65.30110719366611,65.0,67.5,65~70%,0.675,83.0,83.0,0.1544256120527307,108.30131826741996,67.46987951807229,0.0,13.253012048192772,67.46987951807229,0.0,13.253012048192772,80.72289156626506,0.7924003707136238,#22abd3,4,#19a4cd,0.8869665513264129,0.6102941176470589,0.7037141078009383,-0.04939495149195285,0.8449828064551775,-0.0024398612328923753,0.713995943204868,-0.0017420510222679838,90.19578991791663,0.7140001119298546,입결↓/A↑,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
성균관대학교::DEP_002062::글로벌바이오메디컬공,성균관대학교 / 글로벌바이오메디컬공,성균관대학교,DEP_002062,글로벌바이오메디컬공,글로벌바이오메디컬공,생명식품농림,94.17,86,4,0.9411764705882353,69.90900210786077,65.0,67.5,65~70%,0.675,31.0,31.0,0.05649717514124294,57.378531073446325,29.03225806451613,6.451612903225806,45.16129032258064,29.03225806451613,6.451612903225806,45.16129032258064,80.64516129032258,0.7915632754342431,#22abd3,2,#80c3d6,0.8869665513264129,0.6102941176470589,0.7037141078009383,0.5803906800304466,0.8449828064551775,0.3368533414662042,0.713995943204868,0.24051191926187396,64.74271431502457,0.789468416448661,입결↑/A↑,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
성균관대학교::DEP_000287::반도체시스템공,성균관대학교 / 반도체시스템공,성균관대학교,DEP_000287,반도체시스템공,반도체시스템공,공학,95.67000000000002,58,3,0.9607843137254902,51.08286591312202,50.0,52.5,50~55%,0.525,58.0,58.0,0.10734463276836158,83.81920903954801,75.86206896551724,0.0,20.689655172413794,75.86206896551724,0.0,20.689655172413794,96.55172413793103,0.9628647214854111,#22abd3,1,#b2d3dc,0.8869665513264129,0.6102941176470589,0.7037141078009383,0.7903192238712469,-1.1138409721454618,0.6246044756204501,-1.2406417112299475,-0.7749103654756392,-63.27690530497655,1.3890005783327342,입결↑/A↓,True,exact_univ_dept,Tier B,alias_1to1,one_to_one
성균관대학교::DEP_000036::소프트웨어,성균관대학교 / 소프트웨어,성균관대학교,DEP_000036,소프트웨어,소프트웨어,컴퓨터AI,94.83,74,4,0.9411764705882353,55.14817361080309,55.0,57.5,55~60%,0.575,146.0,146.0,0.2730696798493409,169.99623352165727,43.15068493150685,3.4246575342465753,36.986301369863014,43.15068493150685,3.4246575342465753,36.986301369863014,83.56164383561645,0.8229715489989464,#22abd3,1,#b2d3dc,0.8869665513264129,0.6102941176470589,0.7037141078009383,0.5803906800304466,-0.4608997126119163,0.3368533414662042,-0.21242854508574704,-0.0715572652349381,-32.23660521872766,0.3982412088473447,입결↑/A↓,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
성균관대학교::DEP_000017::수학교육과,성균관대학교 / 수학교육과,성균관대학교,DEP_000017,수학교육과,수학교육과,교육,92.5,133,6,0.9019607843137255,62.08722312170588,60.0,62.5,60~65%,0.625,29.0,29.0,0.05273069679849341,55.419962335216574,51.724137931034484,10.344827586206897,6.896551724137931,51.724137931034484,10.344827586206897,6.896551724137931,68.96551724137932,0.6657824933687003,#22abd3,3,#46b7d8,0.8869665513264129,0.6102941176470589,0.7037141078009383,0.16053359234884737,0.19204154692163058,0.025771034272425906,0.03687995574405284,0.0009504346034455364,55.054858641146325,0.04499196976299045,입결↑/A↑,False,exact_univ_dept,Tier B,exact_1to1,one_to_one
성균관대학교::DEP_000046::스포츠과,성균관대학교 / 스포츠과,성균관대학교,DEP_000046,스포츠과,스포츠과,예체능디자인,83.33,513,23,0.5686274509803921,49.013700642880025,45.0,47.5,45~50%,0.475,62.0,62.0,0.11487758945386065,87.73634651600753,29.03225806451613,27.419354838709676,14.516129032258066,29.03225806451613,27.419354838709676,14.516129032258066,70.96774193548387,0.6873449131513648,#22abd3,5,#0782a6,0.8869665513264129,0.6102941176470589,0.7037141078009383,-3.4082516529447493,-1.7667822316790087,-11.616179329800616,-3.1215194541766587,36.2601297611774,-164.95871152391607,12.028279424958935,입결↓/A↓,True,exact_univ_dept,Tier B,alias_1to1,one_to_one
성균관대학교::DEP_000031::약,성균관대학교 / 약,성균관대학교,DEP_000031,약,약,보건의료,97.17,38,2,0.9803921568627451,52.29252164856929,50.0,52.5,50~55%,0.525,64.0,64.0,0.11864406779661017,89.69491525423729,78.125,1.5625,7.8125,78.125,1.5625,7.8125,87.5,0.8653846153846154,#22abd3,1,#b2d3dc,0.8869665513264129,0.6102941176470589,0.7037141078009383,1.0002477677120458,-1.1138409721454618,1.0004955968129308,-1.2406417112299475,-1.241256569308022,-51.116116744973475,1.593795248733549,입결↑/A↓,True,exact_univ_dept,Tier B,alias_1to1,one_to_one
성균관대학교::DEP_000500::영상,성균관대학교 / 영상,성균관대학교,DEP_000500,영상,영상,예체능디자인,91.33,197,9,0.8431372549019608,60.20636385556193,60.0,62.5,60~65%,0.625,58.0,58.0,0.10734463276836158,83.81920903954801,25.862068965517242,10.344827586206897,6.896551724137931,25.862068965517242,10.344827586206897,6.896551724137931,43.10344827586207,0.3872679045092838,#22abd3,5,#0782a6,0.8869665513264129,0.6102941176470589,0.7037141078009383,-0.4692520391735521,0.19204154692163058,-0.2201974762685369,0.03687995574405284,-0.008120873179735765,170.49201810531935,0.22326455090478686,입결↓/A↑,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
성균관대학교::DEP_000714::의상,성균관대학교 / 의상,성균관대학교,DEP_000714,의상,의상,기타,91.83,170,8,0.8627450980392157,63.01522946237685,60.0,62.5,60~65%,0.625,42.0,42.0,0.07721280602636535,68.15065913370998,42.857142857142854,2.380952380952381,4.761904761904762,42.857142857142854,2.380952380952381,4.761904761904762,49.99999999999999,0.4615384615384614,#22abd3,4,#19a4cd,0.8869665513264129,0.6102941176470589,0.7037141078009383,-0.2593234953327519,0.19204154692163058,-0.06724867523159579,0.03687995574405284,-0.002480128166387435,151.25912396059704,0.07669755834502126,입결↓/A↑,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
성균관대학교::DEP_000225::전자전기공,성균관대학교 / 전자전기공,성균관대학교,DEP_000225,전자전기공,전자전기공,공학,94.67,80,4,0.9411764705882353,52.36836344854283,50.0,52.5,50~55%,0.525,250.0,250.0,0.4689265536723164,271.84180790960454,46.400000000000006,2.4,31.2,46.400000000000006,2.4,31.2,80.0,0.7846153846153846,#22abd3,2,#80c3d6,0.8869665513264129,0.6102941176470589,0.7037141078009383,0.5803906800304466,-1.1138409721454618,0.3368533414662042,-1.2406417112299475,-0.41791430599015744,-74.80952882543829,1.2855590337672245,입결↑/A↓,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
성균관대학교::DEP_000962::지능형소프트웨어,성균관대학교 / 지능형소프트웨어,성균관대학교,DEP_000962,지능형소프트웨어,지능형소프트웨어,컴퓨터AI,95.67,60,3,0.9607843137254902,63.46393034825869,60.0,62.5,60~65%,0.625,,60.0,0.1111111111111111,85.77777777777777,,,,64.6815834767642,4.60717749757517,17.992240543161977,87.28100151750135,0.863026170188476,#22abd3,1,#b2d3dc,0.8869665513264129,0.6102941176470589,0.7037141078009383,0.7903192238712469,0.19204154692163058,0.6246044756204501,0.03687995574405284,0.02303538541841953,3.3791229366265716,0.6256923222325655,입결↑/A↑,False,missing_dept_outcome,Tier B,alias_1to1,one_to_one
성균관대학교::DEP_000129::컴퓨터교육과,성균관대학교 / 컴퓨터교육과,성균관대학교,DEP_000129,컴퓨터교육과,컴퓨터교육과,컴퓨터AI,92.83,116,6,0.9019607843137255,74.76593521421108,70.0,72.5,70~75%,0.725,31.0,31.0,0.05649717514124294,57.378531073446325,64.51612903225806,3.225806451612903,16.129032258064516,64.51612903225806,3.225806451612903,16.129032258064516,83.87096774193547,0.8263027295285359,#22abd3,3,#46b7d8,0.8869665513264129,0.6102941176470589,0.7037141078009383,0.16053359234884737,1.497924065988723,0.025771034272425906,2.243776507468188,0.05782444127362677,89.34195470499472,2.2439244999940637,입결↑/A↑,True,exact_univ_dept,Tier B,exact_1to1,one_to_one
성균관대학교::DEP_000198::한문교육과,성균관대학교 / 한문교육과,성균관대학교,DEP_000198,한문교육과,한문교육과,교육,91.33,198,9,0.8431372549019608,68.13509544787078,65.0,67.5,65~70%,0.675,34.0,34.0,0.062146892655367235,60.31638418079096,47.05882352941176,5.88235294117647,8.823529411764707,47.05882352941176,5.88235294117647,8.823529411764707,61.76470588235294,0.5882352941176471,#22abd3,5,#0782a6,0.8869665513264129,0.6102941176470589,0.7037141078009383,-0.4692520391735521,0.8449828064551775,-0.2201974762685369,0.713995943204868,-0.15722010475968554,107.13984515593124,0.7471794533229899,입결↓/A↑,False,exact_univ_dept,Tier B,exact_1to1,one_to_one
성신여자대학교::DEP_000150::AI융합,성신여자대학교 / AI융합,성신여자대학교,DEP_000150,AI융합,AI융합,컴퓨터AI,77.16,783,35,0.33333333333333337,30.6832298136646,30.0,32.5,30~35%,0.325,,29.0,0.05273069679849341,55.419962335216574,,,,45.91836734693878,12.446808510638299,10.053191489361703,68.41836734693878,0.65989010989011,#228dd3,4,#1986cd,0.2932651321398124,0.34021739130434786,0.5971743301073359,0.17832443611866108,-0.21311087575646956,0.031799604517038435,-0.0454162453656894,-0.0014442186412777027,-55.0010097872668,0.055442314080100905,입결↑/A↓,False,missing_dept_outcome,Tier A,alias_1to1,one_to_one
성신여자대학교::DEP_000517::공예과,성신여자대학교 / 공예과,성신여자대학교,DEP_000517,공예과,공예과,기타,60.33,1166,52,0.0,30.53273755792261,30.0,32.5,30~35%,0.325,60.0,60.0,0.1111111111111111,85.77777777777777,35.0,16.666666666666664,18.333333333333332,35.0,16.666666666666664,18.333333333333332,70.0,0.676923076923077,#228dd3,4,#1986cd,0.2932651321398124,0.34021739130434786,0.5971743301073359,-1.3051831069110493,-0.21311087575646956,-1.7035029425659796,-0.0454162453656894,0.07736670762075043,-178.47282745713423,1.7041082449991454,입결↓/A↓,False,exact_univ_dept,Tier A,exact_1to1,one_to_one
성신여자대학교::DEP_000027::교육,성신여자대학교 / 교육,성신여자대학교,DEP_000027,교육,교육,교육,81.66,592,26,0.5098039215686274,38.87423186328795,35.0,37.5,35~40%,0.375,16.0,16.0,0.02824858757062147,42.68926553672316,25.0,6.25,6.25,25.0,6.25,6.25,37.5,0.3269230769230769,#228dd3,1,#b2cbdc,0.2932651321398124,0.34021739130434786,0.5971743301073359,0.9637107824285074,0.48711057315764344,0.9287384721689659,0.2372767104819679,0.22036800957430092,14.331522617663099,0.9585694482007491,입결↑/A↑,False,exact_univ_dept,Tier A,alias_1to1,one_to_one
성신여자대학교::DEP_000561::동양화과,성신여자대학교 / 동양화과,성신여자대학교,DEP_000561,동양화과,동양화과,기타,50.83,1173,52,0.0,30.859626008367428,30.0,32.5,30~35%,0.325,30.0,30.0,0.054613935969868174,56.399246704331446,20.0,56.666666666666664,23.333333333333332,20.0,56.666666666666664,23.333333333333332,99.99999999999999,0.9999999999999999,#228dd3,5,#0767a6,0.2932651321398124,0.34021739130434786,0.5971743301073359,-1.3051831069110493,-0.21311087575646956,-1.7035029425659796,-0.0454162453656894,0.07736670762075043,-178.47282745713423,1.7041082449991454,입결↓/A↓,False,exact_univ_dept,Tier A,exact_1to1,one_to_one
성신여자대학교::DEP_000504::디자인과,성신여자대학교 / 디자인과,성신여자대학교,DEP_000504,디자인과,디자인과,예체능디자인,59.33,1168,52,0.0,31.244876819635056,30.0,32.5,30~35%,0.325,,29.0,0.05273069679849341,55.419962335216574,,,,45.91836734693878,12.446808510638299,10.053191489361703,68.41836734693878,0.65989010989011,#228dd3,4,#1986cd,0.2932651321398124,0.34021739130434786,0.5971743301073359,-1.3051831069110493,-0.21311087575646956,-1.7035029425659796,-0.0454162453656894,0.07736670762075043,-178.47282745713423,1.7041082449991454,입결↓/A↓,False,missing_dept_outcome,Tier A,exact_1to1,one_to_one
성신여자대학교::DEP_001845::미디어영상연기,성신여자대학교 / 미디어영상연기,성신여자대학교,DEP_001845,미디어영상연기,미디어영상연기,예체능디자인,39.16,1179,52,0.0,25.065913845688502,25.0,27.5,25~30%,0.275,19.0,19.0,0.03389830508474576,45.62711864406779,15.789473684210526,52.63157894736842,5.263157894736842,15.789473684210526,52.63157894736842,5.263157894736842,73.68421052631578,0.7165991902834007,#228dd3,5,#0767a6,0.2932651321398124,0.34021739130434786,0.5971743301073359,-1.3051831069110493,-0.9133323246705826,-1.7035029425659796,-0.8341759352881705,1.4210211603811265,-153.90980749261013,1.896779314086076,입결↓/A↓,True,exact_univ_dept,Tier A,alias_1to1,one_to_one
성신여자대학교::DEP_001464::바이오생명공,성신여자대학교 / 바이오생명공,성신여자대학교,DEP_001464,바이오생명공,바이오생명공,생명식품농림,79.83,670,30,0.43137254901960786,39.14718614718615,35.0,37.5,35~40%,0.375,39.0,39.0,0.07156308851224105,65.21280602636534,33.33333333333333,2.564102564102564,33.33333333333333,33.33333333333333,2.564102564102564,33.33333333333333,69.23076923076923,0.6686390532544378,#228dd3,3,#469ed8,0.2932651321398124,0.34021739130434786,0.5971743301073359,0.6146501840685759,0.48711057315764344,0.37779484877553415,0.2372767104819679,0.08964191895449126,32.13116426624666,0.44612687107870147,입결↑/A↑,False,exact_univ_dept,Tier A,alias_1to1,one_to_one
성신여자대학교::DEP_000889::바이오식품공,성신여자대학교 / 바이오식품공,성신여자대학교,DEP_000889,바이오식품공,바이오식품공,생명식품농림,78.33,726,32,0.3921568627450981,40.05376344086021,40.0,42.5,40~45%,0.425,44.0,44.0,0.08097928436911488,70.10922787193974,31.818181818181817,6.8181818181818175,31.818181818181817,31.818181818181817,6.8181818181818175,31.818181818181817,70.45454545454545,0.6818181818181818,#228dd3,3,#469ed8,0.2932651321398124,0.34021739130434786,0.5971743301073359,0.44011988488861004,1.1873320220717565,0.19370551307436334,1.409757330637006,0.27307776704138614,82.17635313307098,1.4230030067010326,입결↑/A↑,False,exact_univ_dept,Tier A,alias_1to1,one_to_one
성신여자대학교::DEP_001612::바이오신약의과,성신여자대학교 / 바이오신약의과,성신여자대학교,DEP_001612,바이오신약의과,바이오신약의과,생명식품농림,82.66,542,24,0.5490196078431373,38.90939354465191,35.0,37.5,35~40%,0.375,,29.0,0.05273069679849341,55.419962335216574,,,,45.91836734693878,12.446808510638299,10.053191489361703,68.41836734693878,0.65989010989011,#228dd3,1,#b2cbdc,0.2932651321398124,0.34021739130434786,0.5971743301073359,1.1382410816084736,0.48711057315764344,1.2955927598612278,0.2372767104819679,0.30741398818412635,10.378219736551166,1.3171411605222794,입결↑/A↑,False,missing_dept_outcome,Tier A,alias_1to1,one_to_one
성신여자대학교::DEP_000794::바이오헬스융합,성신여자대학교 / 바이오헬스융합,성신여자대학교,DEP_000794,바이오헬스융합,바이오헬스융합,생명식품농림,80.16,655,29,0.4509803921568627,43.94131641554322,40.0,42.5,40~45%,0.425,,29.0,0.05273069679849341,55.419962335216574,,,,45.91836734693878,12.446808510638299,10.053191489361703,68.41836734693878,0.65989010989011,#228dd3,2,#80b4d6,0.2932651321398124,0.34021739130434786,0.5971743301073359,0.7019153336585584,1.1873320220717565,0.4926851356250054,1.409757330637006,0.6945664816432389,70.73638658759745,1.4933701397010073,입결↑/A↑,False,missing_dept_outcome,Tier A,alias_1to1,one_to_one
성신여자대학교::DEP_000422::뷰티산업,성신여자대학교 / 뷰티산업,성신여자대학교,DEP_000422,뷰티산업,뷰티산업,예체능디자인,57.66,1172,52,0.0,32.1497877501516,30.0,32.5,30~35%,0.325,51.0,51.0,0.09416195856873823,76.96421845574388,19.607843137254903,15.686274509803921,1.9607843137254901,19.607843137254903,15.686274509803921,1.9607843137254901,37.254901960784316,0.32428355957767724,#228dd3,4,#1986cd,0.2932651321398124,0.34021739130434786,0.5971743301073359,-1.3051831069110493,-0.21311087575646956,-1.7035029425659796,-0.0454162453656894,0.07736670762075043,-178.47282745713423,1.7041082449991454,입결↓/A↓,False,exact_univ_dept,Tier A,alias_1to1,one_to_one
성신여자대학교::DEP_000196::사회교육과,성신여자대학교 / 사회교육과,성신여자대학교,DEP_000196,사회교육과,사회교육과,교육,79.0,707,31,0.4117647058823529,35.60822178333699,35.0,37.5,35~40%,0.375,22.0,22.0,0.03954802259887006,48.56497175141243,27.27272727272727,4.545454545454546,4.545454545454546,27.27272727272727,4.545454545454546,4.545454545454546,36.36363636363636,0.31468531468531463,#228dd3,3,#469ed8,0.2932651321398124,0.34021739130434786,0.5971743301073359,0.5273850344785926,0.48711057315764344,0.27813497459198633,0.2372767104819679,0.06599495184117224,40.4674665543966,0.3655944493949935,입결↑/A↑,False,exact_univ_dept,Tier A,exact_1to1,one_to_one
성신여자대학교::DEP_003537::서비스・디자인공,성신여자대학교 / 서비스・디자인공,성신여자대학교,DEP_003537,서비스・디자인공,서비스・디자인공,예체능디자인,80.33,649,29,0.4509803921568627,26.784101174345075,25.0,27.5,25~30%,0.275,41.0,41.0,0.07532956685499058,67.1713747645951,46.34146341463415,14.634146341463413,12.195121951219512,46.34146341463415,14.634146341463413,12.195121951219512,73.17073170731707,0.7110694183864916,#228dd3,2,#80b4d6,0.2932651321398124,0.34021739130434786,0.5971743301073359,0.7019153336585584,-0.9133323246705826,0.4926851356250054,-0.8341759352881705,-0.41098608381256796,-59.43284053888708,0.9688075835168323,입결↑/A↓,False,exact_univ_dept,Tier A,alias_1to1,one_to_one
성신여자대학교::DEP_000568::서양화과,성신여자대학교 / 서양화과,성신여자대학교,DEP_000568,서양화과,서양화과,기타,40.33,1178,52,0.0,28.36117781648408,25.0,27.5,25~30%,0.275,38.0,38.0,0.0696798493408663,64.23352165725046,15.789473684210526,39.473684210526315,21.052631578947366,15.789473684210526,39.473684210526315,21.052631578947366,76.3157894736842,0.7449392712550607,#228dd3,5,#0767a6,0.2932651321398124,0.34021739130434786,0.5971743301073359,-1.3051831069110493,-0.9133323246705826,-1.7035029425659796,-0.8341759352881705,1.4210211603811265,-153.90980749261013,1.896779314086076,입결↓/A↓,True,exact_univ_dept,Tier A,exact_1to1,one_to_one
