target_candidate,outcome_row_id,strict_target_keep,drop_common_structural,drop_target_missing,drop_target_extreme_small_denominator,drop_reasons
cd_rate_pct,OC2024_04561,True,False,False,False,
cd_rate_pct,OC2024_04562,True,False,False,False,
cd_rate_pct,OC2024_04563,True,False,False,False,
cd_rate_pct,OC2024_04564,True,False,False,False,
cd_rate_pct,OC2024_04565,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04566,True,False,False,False,
cd_rate_pct,OC2024_04567,False,True,False,False,rate_extreme_small_denominator
cd_rate_pct,OC2024_04568,True,False,False,False,
cd_rate_pct,OC2024_04569,True,False,False,False,
cd_rate_pct,OC2024_04570,True,False,False,False,
cd_rate_pct,OC2024_04571,True,False,False,False,
cd_rate_pct,OC2024_04572,True,False,False,False,
cd_rate_pct,OC2024_04573,False,True,False,False,rate_extreme_small_denominator
cd_rate_pct,OC2024_04574,False,True,False,False,rate_extreme_small_denominator
cd_rate_pct,OC2024_04575,True,False,False,False,
cd_rate_pct,OC2024_04576,True,False,False,False,
cd_rate_pct,OC2024_04577,True,False,False,False,
cd_rate_pct,OC2024_04578,True,False,False,False,
cd_rate_pct,OC2024_04579,True,False,False,False,
cd_rate_pct,OC2024_04580,True,False,False,False,
cd_rate_pct,OC2024_04581,True,False,False,False,
cd_rate_pct,OC2024_04582,True,False,False,False,
cd_rate_pct,OC2024_04583,True,False,False,False,
cd_rate_pct,OC2024_04584,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04585,True,False,False,False,
cd_rate_pct,OC2024_04586,False,True,False,True,rate_extreme_small_denominator
cd_rate_pct,OC2024_04587,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04588,True,False,False,False,
cd_rate_pct,OC2024_04589,True,False,False,False,
cd_rate_pct,OC2024_04590,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04591,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04592,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04593,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04594,False,True,False,True,rate_extreme_small_denominator
cd_rate_pct,OC2024_04595,True,False,False,False,
cd_rate_pct,OC2024_04596,True,False,False,False,
cd_rate_pct,OC2024_04597,True,False,False,False,
cd_rate_pct,OC2024_04598,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04599,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04600,True,False,False,False,
cd_rate_pct,OC2024_04601,True,False,False,False,
cd_rate_pct,OC2024_04602,True,False,False,False,
cd_rate_pct,OC2024_04603,True,False,False,False,
cd_rate_pct,OC2024_04604,True,False,False,False,
cd_rate_pct,OC2024_04605,True,False,False,False,
cd_rate_pct,OC2024_04606,True,False,False,False,
cd_rate_pct,OC2024_04607,True,False,False,False,
cd_rate_pct,OC2024_04608,True,False,False,False,
cd_rate_pct,OC2024_04609,True,False,False,False,
cd_rate_pct,OC2024_04610,True,False,False,False,
cd_rate_pct,OC2024_04611,True,False,False,False,
cd_rate_pct,OC2024_04612,True,False,False,False,
cd_rate_pct,OC2024_04613,True,False,False,False,
cd_rate_pct,OC2024_04614,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04615,True,False,False,False,
cd_rate_pct,OC2024_04616,True,False,False,False,
cd_rate_pct,OC2024_04617,True,False,False,False,
cd_rate_pct,OC2024_04618,False,True,False,False,rate_extreme_small_denominator
cd_rate_pct,OC2024_04619,False,True,False,False,rate_extreme_small_denominator
cd_rate_pct,OC2024_04620,True,False,False,False,
cd_rate_pct,OC2024_04621,True,False,False,False,
cd_rate_pct,OC2024_04622,False,True,False,True,rate_extreme_small_denominator
cd_rate_pct,OC2024_04623,True,False,False,False,
cd_rate_pct,OC2024_04624,False,True,False,True,rate_extreme_small_denominator
cd_rate_pct,OC2024_04625,False,True,False,False,rate_extreme_small_denominator
cd_rate_pct,OC2024_04626,False,True,False,False,rate_extreme_small_denominator
cd_rate_pct,OC2024_04627,True,False,False,False,
cd_rate_pct,OC2024_04628,True,False,False,False,
cd_rate_pct,OC2024_04629,True,False,False,False,
cd_rate_pct,OC2024_04630,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04631,True,False,False,False,
cd_rate_pct,OC2024_04632,True,False,False,False,
cd_rate_pct,OC2024_04633,True,False,False,False,
cd_rate_pct,OC2024_04634,True,False,False,False,
cd_rate_pct,OC2024_04635,True,False,False,False,
cd_rate_pct,OC2024_04636,False,True,False,True,rate_extreme_small_denominator
cd_rate_pct,OC2024_04637,False,True,False,True,rate_extreme_small_denominator
cd_rate_pct,OC2024_04638,True,False,False,False,
cd_rate_pct,OC2024_04639,True,False,False,False,
cd_rate_pct,OC2024_04640,True,False,False,False,
cd_rate_pct,OC2024_04641,True,False,False,False,
cd_rate_pct,OC2024_04642,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04643,False,True,False,False,rate_extreme_small_denominator
cd_rate_pct,OC2024_04644,True,False,False,False,
cd_rate_pct,OC2024_04645,True,False,False,False,
cd_rate_pct,OC2024_04646,True,False,False,False,
cd_rate_pct,OC2024_04647,True,False,False,False,
cd_rate_pct,OC2024_04648,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04649,True,False,False,False,
cd_rate_pct,OC2024_04650,True,False,False,False,
cd_rate_pct,OC2024_04651,False,True,False,False,rate_extreme_small_denominator
cd_rate_pct,OC2024_04652,True,False,False,False,
cd_rate_pct,OC2024_04653,True,False,False,False,
cd_rate_pct,OC2024_04654,True,False,False,False,
cd_rate_pct,OC2024_04655,True,False,False,False,
cd_rate_pct,OC2024_04656,True,False,False,False,
cd_rate_pct,OC2024_04657,True,False,False,False,
cd_rate_pct,OC2024_04658,False,True,False,True,rate_extreme_small_denominator
cd_rate_pct,OC2024_04659,True,False,False,False,
cd_rate_pct,OC2024_04660,False,True,False,False,rate_extreme_small_denominator
cd_rate_pct,OC2024_04661,False,True,False,False,rate_extreme_small_denominator
cd_rate_pct,OC2024_04662,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04663,False,True,False,False,rate_extreme_small_denominator
cd_rate_pct,OC2024_04664,True,False,False,False,
cd_rate_pct,OC2024_04665,True,False,False,False,
cd_rate_pct,OC2024_04666,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04667,True,False,False,False,
cd_rate_pct,OC2024_04668,False,True,False,True,rate_extreme_small_denominator
cd_rate_pct,OC2024_04669,False,True,False,False,structure_unresolved|major7_unresolved
cd_rate_pct,OC2024_04670,True,False,False,False,
cd_rate_pct,OC2024_04671,True,False,False,False,
cd_rate_pct,OC2024_04672,True,False,False,False,
cd_rate_pct,OC2024_04673,True,False,False,False,
cd_rate_pct,OC2024_04674,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04675,True,False,False,False,
cd_rate_pct,OC2024_04676,True,False,False,False,
cd_rate_pct,OC2024_04677,False,True,False,False,rate_extreme_small_denominator
cd_rate_pct,OC2024_04678,False,True,False,False,rate_extreme_small_denominator
cd_rate_pct,OC2024_04679,True,False,False,False,
cd_rate_pct,OC2024_04680,True,False,False,False,
cd_rate_pct,OC2024_04681,True,False,False,False,
cd_rate_pct,OC2024_04682,False,True,False,False,rate_extreme_small_denominator
cd_rate_pct,OC2024_04683,True,False,False,False,
cd_rate_pct,OC2024_04684,True,False,False,False,
cd_rate_pct,OC2024_04685,True,False,False,False,
cd_rate_pct,OC2024_04686,True,False,False,False,
cd_rate_pct,OC2024_04687,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04688,True,False,False,False,
cd_rate_pct,OC2024_04689,True,False,False,False,
cd_rate_pct,OC2024_04690,False,True,False,False,rate_extreme_small_denominator
cd_rate_pct,OC2024_04691,True,False,False,False,
cd_rate_pct,OC2024_04692,True,False,False,False,
cd_rate_pct,OC2024_04693,True,False,False,False,
cd_rate_pct,OC2024_04694,True,False,False,False,
cd_rate_pct,OC2024_04695,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04696,True,False,False,False,
cd_rate_pct,OC2024_04697,True,False,False,False,
cd_rate_pct,OC2024_04698,True,False,False,False,
cd_rate_pct,OC2024_04699,True,False,False,False,
cd_rate_pct,OC2024_04700,True,False,False,False,
cd_rate_pct,OC2024_04701,True,False,False,False,
cd_rate_pct,OC2024_04702,True,False,False,False,
cd_rate_pct,OC2024_04703,True,False,False,False,
cd_rate_pct,OC2024_04704,False,True,False,True,rate_extreme_small_denominator
cd_rate_pct,OC2024_04705,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04706,True,False,False,False,
cd_rate_pct,OC2024_04707,False,True,False,True,rate_extreme_small_denominator
cd_rate_pct,OC2024_04708,True,False,False,False,
cd_rate_pct,OC2024_04709,True,False,False,False,
cd_rate_pct,OC2024_04710,True,False,False,False,
cd_rate_pct,OC2024_04711,True,False,False,False,
cd_rate_pct,OC2024_04712,True,False,False,False,
cd_rate_pct,OC2024_04713,True,False,False,False,
cd_rate_pct,OC2024_04714,True,False,False,False,
cd_rate_pct,OC2024_04715,True,False,False,False,
cd_rate_pct,OC2024_04716,False,True,False,True,rate_extreme_small_denominator
cd_rate_pct,OC2024_04717,True,False,False,False,
cd_rate_pct,OC2024_04718,False,True,False,True,rate_extreme_small_denominator
cd_rate_pct,OC2024_04719,False,True,False,True,rate_extreme_small_denominator
cd_rate_pct,OC2024_04720,True,False,False,False,
cd_rate_pct,OC2024_04721,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04722,True,False,False,False,
cd_rate_pct,OC2024_04723,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04724,True,False,False,False,
cd_rate_pct,OC2024_04725,True,False,False,False,
cd_rate_pct,OC2024_04726,True,False,False,False,
cd_rate_pct,OC2024_04727,True,False,False,False,
cd_rate_pct,OC2024_04728,True,False,False,False,
cd_rate_pct,OC2024_04729,True,False,False,False,
cd_rate_pct,OC2024_04730,True,False,False,False,
cd_rate_pct,OC2024_04731,True,False,False,False,
cd_rate_pct,OC2024_04732,True,False,False,False,
cd_rate_pct,OC2024_04733,True,False,False,False,
cd_rate_pct,OC2024_04734,True,False,False,False,
cd_rate_pct,OC2024_04735,True,False,False,False,
cd_rate_pct,OC2024_04736,True,False,False,False,
cd_rate_pct,OC2024_04737,True,False,False,False,
cd_rate_pct,OC2024_04738,True,False,False,False,
cd_rate_pct,OC2024_04739,True,False,False,False,
cd_rate_pct,OC2024_04740,True,False,False,False,
cd_rate_pct,OC2024_04741,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04742,True,False,False,False,
cd_rate_pct,OC2024_04743,True,False,False,False,
cd_rate_pct,OC2024_04744,True,False,False,False,
cd_rate_pct,OC2024_04745,True,False,False,False,
cd_rate_pct,OC2024_04746,True,False,False,False,
cd_rate_pct,OC2024_04747,True,False,False,False,
cd_rate_pct,OC2024_04748,True,False,False,False,
cd_rate_pct,OC2024_04749,True,False,False,False,
cd_rate_pct,OC2024_04750,True,False,False,False,
cd_rate_pct,OC2024_04751,True,False,False,False,
cd_rate_pct,OC2024_04752,True,False,False,False,
cd_rate_pct,OC2024_04753,True,False,False,False,
cd_rate_pct,OC2024_04754,True,False,False,False,
cd_rate_pct,OC2024_04755,False,True,False,False,rate_extreme_small_denominator
cd_rate_pct,OC2024_04756,True,False,False,False,
cd_rate_pct,OC2024_04757,True,False,False,False,
cd_rate_pct,OC2024_04758,True,False,False,False,
cd_rate_pct,OC2024_04759,True,False,False,False,
cd_rate_pct,OC2024_04760,True,False,False,False,
cd_rate_pct,OC2024_04761,True,False,False,False,
cd_rate_pct,OC2024_04762,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04763,True,False,False,False,
cd_rate_pct,OC2024_04764,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04765,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04766,True,False,False,False,
cd_rate_pct,OC2024_04767,True,False,False,False,
cd_rate_pct,OC2024_04768,False,True,False,False,rate_extreme_small_denominator
cd_rate_pct,OC2024_04769,True,False,False,False,
cd_rate_pct,OC2024_04770,True,False,False,False,
cd_rate_pct,OC2024_04771,True,False,False,False,
cd_rate_pct,OC2024_04772,True,False,False,False,
cd_rate_pct,OC2024_04773,True,False,False,False,
cd_rate_pct,OC2024_04774,True,False,False,False,
cd_rate_pct,OC2024_04775,True,False,False,False,
cd_rate_pct,OC2024_04776,True,False,False,False,
cd_rate_pct,OC2024_04777,True,False,False,False,
cd_rate_pct,OC2024_04778,True,False,False,False,
cd_rate_pct,OC2024_04779,True,False,False,False,
cd_rate_pct,OC2024_04780,True,False,False,False,
cd_rate_pct,OC2024_04781,True,False,False,False,
cd_rate_pct,OC2024_04782,True,False,False,False,
cd_rate_pct,OC2024_04783,True,False,False,False,
cd_rate_pct,OC2024_04784,True,False,False,False,
cd_rate_pct,OC2024_04785,True,False,False,False,
cd_rate_pct,OC2024_04786,True,False,False,False,
cd_rate_pct,OC2024_04787,True,False,False,False,
cd_rate_pct,OC2024_04788,True,False,False,False,
cd_rate_pct,OC2024_04789,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04790,True,False,False,False,
cd_rate_pct,OC2024_04791,True,False,False,False,
cd_rate_pct,OC2024_04792,True,False,False,False,
cd_rate_pct,OC2024_04793,True,False,False,False,
cd_rate_pct,OC2024_04794,True,False,False,False,
cd_rate_pct,OC2024_04795,True,False,False,False,
cd_rate_pct,OC2024_04796,True,False,False,False,
cd_rate_pct,OC2024_04797,True,False,False,False,
cd_rate_pct,OC2024_04798,True,False,False,False,
cd_rate_pct,OC2024_04799,True,False,False,False,
cd_rate_pct,OC2024_04800,True,False,False,False,
cd_rate_pct,OC2024_04801,True,False,False,False,
cd_rate_pct,OC2024_04802,True,False,False,False,
cd_rate_pct,OC2024_04803,True,False,False,False,
cd_rate_pct,OC2024_04804,True,False,False,False,
cd_rate_pct,OC2024_04805,True,False,False,False,
cd_rate_pct,OC2024_04806,True,False,False,False,
cd_rate_pct,OC2024_04807,True,False,False,False,
cd_rate_pct,OC2024_04808,True,False,False,False,
cd_rate_pct,OC2024_04809,True,False,False,False,
cd_rate_pct,OC2024_04810,True,False,False,False,
cd_rate_pct,OC2024_04811,True,False,False,False,
cd_rate_pct,OC2024_04812,True,False,False,False,
cd_rate_pct,OC2024_04813,True,False,False,False,
cd_rate_pct,OC2024_04814,True,False,False,False,
cd_rate_pct,OC2024_04815,True,False,False,False,
cd_rate_pct,OC2024_04816,True,False,False,False,
cd_rate_pct,OC2024_04817,True,False,False,False,
cd_rate_pct,OC2024_04818,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04819,True,False,False,False,
cd_rate_pct,OC2024_04820,True,False,False,False,
cd_rate_pct,OC2024_04821,True,False,False,False,
cd_rate_pct,OC2024_04822,True,False,False,False,
cd_rate_pct,OC2024_04823,True,False,False,False,
cd_rate_pct,OC2024_04824,True,False,False,False,
cd_rate_pct,OC2024_04825,True,False,False,False,
cd_rate_pct,OC2024_04826,True,False,False,False,
cd_rate_pct,OC2024_04827,True,False,False,False,
cd_rate_pct,OC2024_04828,True,False,False,False,
cd_rate_pct,OC2024_04829,True,False,False,False,
cd_rate_pct,OC2024_04830,True,False,False,False,
cd_rate_pct,OC2024_04831,True,False,False,False,
cd_rate_pct,OC2024_04832,True,False,False,False,
cd_rate_pct,OC2024_04833,True,False,False,False,
cd_rate_pct,OC2024_04834,True,False,False,False,
cd_rate_pct,OC2024_04835,True,False,False,False,
cd_rate_pct,OC2024_04836,True,False,False,False,
cd_rate_pct,OC2024_04837,True,False,False,False,
cd_rate_pct,OC2024_04838,True,False,False,False,
cd_rate_pct,OC2024_04839,True,False,False,False,
cd_rate_pct,OC2024_04840,True,False,False,False,
cd_rate_pct,OC2024_04841,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04842,True,False,False,False,
cd_rate_pct,OC2024_04843,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04844,True,False,False,False,
cd_rate_pct,OC2024_04845,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04846,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04847,True,False,False,False,
cd_rate_pct,OC2024_04848,True,False,False,False,
cd_rate_pct,OC2024_04849,True,False,False,False,
cd_rate_pct,OC2024_04850,True,False,False,False,
cd_rate_pct,OC2024_04851,True,False,False,False,
cd_rate_pct,OC2024_04852,True,False,False,False,
cd_rate_pct,OC2024_04853,True,False,False,False,
cd_rate_pct,OC2024_04854,True,False,False,False,
cd_rate_pct,OC2024_04855,True,False,False,False,
cd_rate_pct,OC2024_04856,True,False,False,False,
cd_rate_pct,OC2024_04857,True,False,False,False,
cd_rate_pct,OC2024_04858,True,False,False,False,
cd_rate_pct,OC2024_04859,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04860,True,False,False,False,
cd_rate_pct,OC2024_04861,True,False,False,False,
cd_rate_pct,OC2024_04862,True,False,False,False,
cd_rate_pct,OC2024_04863,True,False,False,False,
cd_rate_pct,OC2024_04864,True,False,False,False,
cd_rate_pct,OC2024_04865,True,False,False,False,
cd_rate_pct,OC2024_04866,True,False,False,False,
cd_rate_pct,OC2024_04867,True,False,False,False,
cd_rate_pct,OC2024_04868,True,False,False,False,
cd_rate_pct,OC2024_04869,True,False,False,False,
cd_rate_pct,OC2024_04870,True,False,False,False,
cd_rate_pct,OC2024_04871,True,False,False,False,
cd_rate_pct,OC2024_04872,True,False,False,False,
cd_rate_pct,OC2024_04873,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04874,True,False,False,False,
cd_rate_pct,OC2024_04875,True,False,False,False,
cd_rate_pct,OC2024_04876,True,False,False,False,
cd_rate_pct,OC2024_04877,True,False,False,False,
cd_rate_pct,OC2024_04878,True,False,False,False,
cd_rate_pct,OC2024_04879,True,False,False,False,
cd_rate_pct,OC2024_04880,True,False,False,False,
cd_rate_pct,OC2024_04881,True,False,False,False,
cd_rate_pct,OC2024_04882,True,False,False,False,
cd_rate_pct,OC2024_04883,True,False,False,False,
cd_rate_pct,OC2024_04884,True,False,False,False,
cd_rate_pct,OC2024_04885,True,False,False,False,
cd_rate_pct,OC2024_04886,True,False,False,False,
cd_rate_pct,OC2024_04887,True,False,False,False,
cd_rate_pct,OC2024_04888,True,False,False,False,
cd_rate_pct,OC2024_04889,True,False,False,False,
cd_rate_pct,OC2024_04890,True,False,False,False,
cd_rate_pct,OC2024_04891,True,False,False,False,
cd_rate_pct,OC2024_04892,True,False,False,False,
cd_rate_pct,OC2024_04893,True,False,False,False,
cd_rate_pct,OC2024_04894,False,True,False,False,structure_unresolved|major7_unresolved
cd_rate_pct,OC2024_04895,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04896,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04897,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04898,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04899,True,False,False,False,
cd_rate_pct,OC2024_04900,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04901,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04902,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04903,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04904,False,True,False,True,rate_extreme_small_denominator
cd_rate_pct,OC2024_04905,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04906,True,False,False,False,
cd_rate_pct,OC2024_04907,True,False,False,False,
cd_rate_pct,OC2024_04908,False,True,False,True,rate_extreme_small_denominator
cd_rate_pct,OC2024_04909,True,False,False,False,
cd_rate_pct,OC2024_04910,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04911,False,True,False,False,rate_extreme_small_denominator
cd_rate_pct,OC2024_04912,True,False,False,False,
cd_rate_pct,OC2024_04913,True,False,False,False,
cd_rate_pct,OC2024_04914,True,False,False,False,
cd_rate_pct,OC2024_04915,False,True,False,False,rate_extreme_small_denominator
cd_rate_pct,OC2024_04916,True,False,False,False,
cd_rate_pct,OC2024_04917,False,True,False,True,rate_extreme_small_denominator
cd_rate_pct,OC2024_04918,True,False,False,False,
cd_rate_pct,OC2024_04919,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04920,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04921,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04922,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04923,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04924,True,False,False,False,
cd_rate_pct,OC2024_04925,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04926,True,False,False,False,
cd_rate_pct,OC2024_04927,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04928,True,False,False,False,
cd_rate_pct,OC2024_04929,False,True,False,True,rate_extreme_small_denominator
cd_rate_pct,OC2024_04930,True,False,False,False,
cd_rate_pct,OC2024_04931,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04932,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04933,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04934,False,True,False,False,structure_unresolved|major7_unresolved
cd_rate_pct,OC2024_04935,False,True,False,False,structure_unresolved|major7_unresolved
cd_rate_pct,OC2024_04936,False,True,False,False,structure_unresolved|major7_unresolved
cd_rate_pct,OC2024_04937,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04938,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04939,False,True,False,False,structure_unresolved|major7_unresolved
cd_rate_pct,OC2024_04940,True,False,False,False,
cd_rate_pct,OC2024_04941,False,True,False,False,structure_unresolved|major7_unresolved
cd_rate_pct,OC2024_04942,False,True,False,True,rate_extreme_small_denominator
cd_rate_pct,OC2024_04943,True,False,False,False,
cd_rate_pct,OC2024_04944,True,False,False,False,
cd_rate_pct,OC2024_04945,False,True,False,True,rate_extreme_small_denominator
cd_rate_pct,OC2024_04946,False,True,False,False,structure_unresolved|major7_unresolved
cd_rate_pct,OC2024_04947,True,False,False,False,
cd_rate_pct,OC2024_04948,False,True,False,False,structure_unresolved|major7_unresolved
cd_rate_pct,OC2024_04949,True,False,False,False,
cd_rate_pct,OC2024_04950,False,True,False,False,structure_unresolved|major7_unresolved
cd_rate_pct,OC2024_04951,True,False,False,False,
cd_rate_pct,OC2024_04952,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04953,False,True,False,False,structure_unresolved|major7_unresolved
cd_rate_pct,OC2024_04954,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04955,True,False,False,False,
cd_rate_pct,OC2024_04956,True,False,False,False,
cd_rate_pct,OC2024_04957,False,True,False,False,rate_extreme_small_denominator
cd_rate_pct,OC2024_04958,True,False,False,False,
cd_rate_pct,OC2024_04959,True,False,False,False,
cd_rate_pct,OC2024_04960,False,True,False,False,rate_extreme_small_denominator
cd_rate_pct,OC2024_04961,True,False,False,False,
cd_rate_pct,OC2024_04962,False,True,False,True,rate_extreme_small_denominator
cd_rate_pct,OC2024_04963,True,False,False,False,
cd_rate_pct,OC2024_04964,False,True,False,False,rate_extreme_small_denominator
cd_rate_pct,OC2024_04965,True,False,False,False,
cd_rate_pct,OC2024_04966,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04967,False,True,False,False,structure_unresolved|major7_unresolved
cd_rate_pct,OC2024_04968,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04969,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04970,False,True,False,True,rate_extreme_small_denominator
cd_rate_pct,OC2024_04971,True,False,False,False,
cd_rate_pct,OC2024_04972,True,False,False,False,
cd_rate_pct,OC2024_04973,False,True,False,False,rate_extreme_small_denominator
cd_rate_pct,OC2024_04974,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04975,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04976,True,False,False,False,
cd_rate_pct,OC2024_04977,True,False,False,False,
cd_rate_pct,OC2024_04978,True,False,False,False,
cd_rate_pct,OC2024_04979,True,False,False,False,
cd_rate_pct,OC2024_04980,True,False,False,False,
cd_rate_pct,OC2024_04981,True,False,False,False,
cd_rate_pct,OC2024_04982,True,False,False,False,
cd_rate_pct,OC2024_04983,True,False,False,False,
cd_rate_pct,OC2024_04984,True,False,False,False,
cd_rate_pct,OC2024_04985,True,False,False,False,
cd_rate_pct,OC2024_04986,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04987,True,False,False,False,
cd_rate_pct,OC2024_04988,True,False,False,False,
cd_rate_pct,OC2024_04989,True,False,False,False,
cd_rate_pct,OC2024_04990,True,False,False,False,
cd_rate_pct,OC2024_04991,False,True,False,False,structure_unresolved
cd_rate_pct,OC2024_04992,True,False,False,False,
cd_rate_pct,OC2024_04993,True,False,False,False,
cd_rate_pct,OC2024_04994,True,False,False,False,
cd_rate_pct,OC2024_04995,True,False,False,False,
cd_rate_pct,OC2024_04996,True,False,False,False,
cd_rate_pct,OC2024_04997,True,False,False,False,
cd_rate_pct,OC2024_04998,False,True,False,False,rate_extreme_small_denominator
cd_rate_pct,OC2024_04999,True,False,False,False,
cd_rate_pct,OC2024_05000,True,False,False,False,
cd_rate_pct,OC2024_05001,True,False,False,False,
cd_rate_pct,OC2024_05002,True,False,False,False,
cd_rate_pct,OC2024_05003,True,False,False,False,
cd_rate_pct,OC2024_05004,True,False,False,False,
cd_rate_pct,OC2024_05005,True,False,False,False,
cd_rate_pct,OC2024_05006,True,False,False,False,
cd_rate_pct,OC2024_05007,True,False,False,False,
cd_rate_pct,OC2024_05008,True,False,False,False,
cd_rate_pct,OC2024_05009,False,True,False,True,rate_extreme_small_denominator
cd_rate_pct,OC2024_05010,True,False,False,False,
cd_rate_pct,OC2024_05011,True,False,False,False,
cd_rate_pct,OC2024_05012,True,False,False,False,
cd_rate_pct,OC2024_05013,True,False,False,False,
cd_rate_pct,OC2024_05014,True,False,False,False,
cd_rate_pct,OC2024_05015,True,False,False,False,
cd_rate_pct,OC2024_05016,True,False,False,False,
cd_rate_pct,OC2024_05017,True,False,False,False,
cd_rate_pct,OC2024_05018,False,True,False,False,rate_extreme_small_denominator
cd_rate_pct,OC2024_05019,True,False,False,False,
cd_rate_pct,OC2024_05020,True,False,False,False,
cd_rate_pct,OC2024_05021,True,False,False,False,
cd_rate_pct,OC2024_05022,True,False,False,False,
cd_rate_pct,OC2024_05023,True,False,False,False,
cd_rate_pct,OC2024_05024,True,False,False,False,
cd_rate_pct,OC2024_05025,True,False,False,False,
cd_rate_pct,OC2024_05026,True,False,False,False,
cd_rate_pct,OC2024_05027,True,False,False,False,
cd_rate_pct,OC2024_05028,True,False,False,False,
cd_rate_pct,OC2024_05029,True,False,False,False,
cd_rate_pct,OC2024_05030,True,False,False,False,
cd_rate_pct,OC2024_05031,True,False,False,False,
cd_rate_pct,OC2024_05032,True,False,False,False,
cd_rate_pct,OC2024_05033,True,False,False,False,
cd_rate_pct,OC2024_05034,True,False,False,False,
cd_rate_pct,OC2024_05035,False,True,False,False,rate_extreme_small_denominator
cd_rate_pct,OC2024_05036,True,False,False,False,
cd_rate_pct,OC2024_05037,True,False,False,False,
cd_rate_pct,OC2024_05038,False,True,False,False,rate_extreme_small_denominator
cd_rate_pct,OC2024_05039,False,True,False,False,rate_extreme_small_denominator
cd_rate_pct,OC2024_05040,False,True,False,False,rate_extreme_small_denominator
cd_rate_pct,OC2024_05041,True,False,False,False,
cd_rate_pct,OC2024_05042,True,False,False,False,
cd_rate_pct,OC2024_05043,True,False,False,False,
cd_rate_pct,OC2024_05044,True,False,False,False,
cd_rate_pct,OC2024_05045,True,False,False,False,
cd_rate_pct,OC2024_05046,True,False,False,False,
cd_rate_pct,OC2024_05047,True,False,False,False,
cd_rate_pct,OC2024_05048,True,False,False,False,
