model_id,branch,term,coefficient,school_clustered_se,ci_low,ci_high,p_value,standardized_beta,N,school_n,r2,adj_r2,aic,bic,condition_number
P2-S3,P2-S,major_group_7_EDU,-0.15996358066637104,1.599269793482294,-3.294474777454477,2.9745476161217352,0.9203261559414475,-0.0031500114202476434,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S3,P2-S,major_group_7_ENG,-2.4380552092330023,1.2291862228666453,-4.847215936344451,-0.028894482121553544,0.04731484484120614,-0.07340428520537111,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S3,P2-S,major_group_7_HUM,-2.227872743174054,1.3316988687973759,-4.8379545642696415,0.3822090779215337,0.09433608681060343,-0.05001477997124617,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S3,P2-S,major_group_7_MED,-3.312495644725377,1.3115206757095252,-5.883028934095682,-0.7419623553550716,0.011547107504465037,-0.055990000232232634,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S3,P2-S,major_group_7_NAT,-3.8659489571480683,1.1670142357625228,-6.153254828688149,-1.5786430856079878,0.0009240544201437928,-0.08955834180248312,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S3,P2-S,major_group_7_SOC,-4.815988564979539,1.0851529990955067,-6.942849360922358,-2.6891277690367197,9.076770579697456e-06,-0.13411573031996846,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S3,P2-S,school_type_교육대학,-18.081608151993578,3.0514470185167357,-24.062334409018508,-12.100881894968648,3.111878951137666e-09,-0.1581076384310649,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S3,P2-S,school_type_대학교,-2.7063713530312645,2.130144357894166,-6.881377576375029,1.4686348703125,0.20390274817855913,-0.028992096000118688,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S3,P2-S,school_type_방송통신대학교,-15.849091333175599,5.0461318612512835,-25.739328042468184,-5.958854623883013,0.0016846420592600692,-0.06810989609976287,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S3,P2-S,school_type_산업대학,-11.768030862572635,4.480519869636984,-20.549688439077222,-2.986373286068048,0.008627108009742231,-0.053397923858489835,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S3,P2-S,region_sido_경기,1.393420696574107,2.023449969369141,-2.572468367908084,5.3593097610562985,0.49105229712397536,0.03119736317085361,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S3,P2-S,region_sido_경남,1.7549849401514148,1.8892274457629,-1.9478328121484672,5.457802692451297,0.3529185366853024,0.02571534789558417,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S3,P2-S,region_sido_경북,1.3515967886404827,2.847738722906645,-4.22986854563663,6.933062122917595,0.6350570883123958,0.02560219423538278,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S3,P2-S,region_sido_광주,-2.0169565027450074,2.8852134772499753,-7.671871005864533,3.637958000374519,0.484510382986438,-0.02892351047402278,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S3,P2-S,region_sido_대구,-3.956366897895161,1.5700628542258217,-7.0336335456419325,-0.8791002501483893,0.011739550436602308,-0.04764929442935316,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S3,P2-S,region_sido_대전,0.19239178052319508,2.1177694627694517,-3.9583600940636687,4.343143655110059,0.9276146222781215,0.003045235265599621,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
