topic_id,topic_group,topic_name,classification_version,dimension_value,year,measure_type,value
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,교육대,2010,mean_income_or_hours,44.2
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,전체,2011,mean_income_or_hours,45.3
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,전문대,2011,mean_income_or_hours,46.0
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,4년제,2011,mean_income_or_hours,45.2
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,교육대,2011,mean_income_or_hours,41.3
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,전체,2012,mean_income_or_hours,44.5
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,전문대,2012,mean_income_or_hours,45.6
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,4년제,2012,mean_income_or_hours,44.2
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,교육대,2012,mean_income_or_hours,40.2
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,전체,2013,mean_income_or_hours,45.1
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,전문대,2013,mean_income_or_hours,45.9
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,4년제,2013,mean_income_or_hours,44.8
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,교육대,2013,mean_income_or_hours,41.1
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,전체,2014,mean_income_or_hours,44.6
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,전문대,2014,mean_income_or_hours,45.1
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,4년제,2014,mean_income_or_hours,44.5
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,교육대,2014,mean_income_or_hours,41.9
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,전체,2015,mean_income_or_hours,44.0
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,전문대,2015,mean_income_or_hours,45.1
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,4년제,2015,mean_income_or_hours,43.7
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,교육대,2015,mean_income_or_hours,41.1
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,전체,2016,mean_income_or_hours,43.9
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,전문대,2016,mean_income_or_hours,44.3
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,4년제,2016,mean_income_or_hours,43.8
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,교육대,2016,mean_income_or_hours,40.9
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,전체,2017,mean_income_or_hours,43.1
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,전문대,2017,mean_income_or_hours,43.8
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,4년제,2017,mean_income_or_hours,43.0
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,교육대,2017,mean_income_or_hours,41.0
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,전체,2018,mean_income_or_hours,42.1
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,전문대,2018,mean_income_or_hours,42.4
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,4년제,2018,mean_income_or_hours,42.0
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,교육대,2018,mean_income_or_hours,40.6
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,전체,2019,mean_income_or_hours,41.9
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,전문대,2019,mean_income_or_hours,42.1
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,4년제,2019,mean_income_or_hours,41.8
GOMS_032,근로시간,학교유형별 주당 평균 근로시간,all,교육대,2019,mean_income_or_hours,40.6
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,전체,2007,mean_income_or_hours,46.8
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,인문,2007,mean_income_or_hours,43.4
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,사회,2007,mean_income_or_hours,46.6
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,교육,2007,mean_income_or_hours,44.3
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,공학,2007,mean_income_or_hours,49.1
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,자연,2007,mean_income_or_hours,46.5
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,의약,2007,mean_income_or_hours,50.4
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,예체능,2007,mean_income_or_hours,44.4
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,전체,2008,mean_income_or_hours,47.1
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,인문,2008,mean_income_or_hours,43.7
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,사회,2008,mean_income_or_hours,46.9
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,교육,2008,mean_income_or_hours,43.7
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,공학,2008,mean_income_or_hours,49.9
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,자연,2008,mean_income_or_hours,47.6
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,의약,2008,mean_income_or_hours,49.5
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,예체능,2008,mean_income_or_hours,43.9
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,전체,2009,mean_income_or_hours,46.1
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,인문,2009,mean_income_or_hours,43.4
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,사회,2009,mean_income_or_hours,45.9
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,교육,2009,mean_income_or_hours,45.2
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,공학,2009,mean_income_or_hours,47.7
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,자연,2009,mean_income_or_hours,46.3
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,의약,2009,mean_income_or_hours,48.2
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,예체능,2009,mean_income_or_hours,44.6
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,전체,2010,mean_income_or_hours,45.7
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,인문,2010,mean_income_or_hours,42.2
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,사회,2010,mean_income_or_hours,45.5
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,교육,2010,mean_income_or_hours,43.6
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,공학,2010,mean_income_or_hours,48.2
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,자연,2010,mean_income_or_hours,46.1
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,의약,2010,mean_income_or_hours,46.5
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,예체능,2010,mean_income_or_hours,43.7
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,전체,2011,mean_income_or_hours,45.3
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,인문,2011,mean_income_or_hours,43.2
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,사회,2011,mean_income_or_hours,45.3
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,교육,2011,mean_income_or_hours,42.2
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,공학,2011,mean_income_or_hours,47.3
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,자연,2011,mean_income_or_hours,45.6
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,의약,2011,mean_income_or_hours,47.3
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,예체능,2011,mean_income_or_hours,43.4
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,전체,2012,mean_income_or_hours,44.5
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,인문,2012,mean_income_or_hours,42.5
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,사회,2012,mean_income_or_hours,44.7
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,교육,2012,mean_income_or_hours,40.8
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,공학,2012,mean_income_or_hours,46.4
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,자연,2012,mean_income_or_hours,45.1
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,의약,2012,mean_income_or_hours,47.3
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,예체능,2012,mean_income_or_hours,42.1
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,전체,2013,mean_income_or_hours,45.1
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,인문,2013,mean_income_or_hours,42.4
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,사회,2013,mean_income_or_hours,45.1
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,교육,2013,mean_income_or_hours,41.8
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,공학,2013,mean_income_or_hours,47.9
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,자연,2013,mean_income_or_hours,45.6
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,의약,2013,mean_income_or_hours,47.9
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,예체능,2013,mean_income_or_hours,41.3
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,전체,2014,mean_income_or_hours,44.6
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,인문,2014,mean_income_or_hours,42.4
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,사회,2014,mean_income_or_hours,44.7
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,교육,2014,mean_income_or_hours,41.8
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,공학,2014,mean_income_or_hours,46.8
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,자연,2014,mean_income_or_hours,44.5
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,의약,2014,mean_income_or_hours,47.2
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,예체능,2014,mean_income_or_hours,41.4
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,전체,2015,mean_income_or_hours,44.0
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,인문,2015,mean_income_or_hours,42.1
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,사회,2015,mean_income_or_hours,44.1
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,교육,2015,mean_income_or_hours,41.3
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,공학,2015,mean_income_or_hours,46.1
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,자연,2015,mean_income_or_hours,44.5
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,의약,2015,mean_income_or_hours,46.1
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,예체능,2015,mean_income_or_hours,40.2
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,전체,2016,mean_income_or_hours,43.9
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,인문,2016,mean_income_or_hours,41.5
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,사회,2016,mean_income_or_hours,43.9
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,교육,2016,mean_income_or_hours,40.4
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,공학,2016,mean_income_or_hours,46.1
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,자연,2016,mean_income_or_hours,44.1
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,의약,2016,mean_income_or_hours,45.9
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,예체능,2016,mean_income_or_hours,40.5
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,전체,2017,mean_income_or_hours,43.1
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,인문,2017,mean_income_or_hours,40.3
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,사회,2017,mean_income_or_hours,43.0
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,교육,2017,mean_income_or_hours,39.8
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,공학,2017,mean_income_or_hours,45.3
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,자연,2017,mean_income_or_hours,43.8
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,의약,2017,mean_income_or_hours,45.8
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,예체능,2017,mean_income_or_hours,39.9
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,전체,2018,mean_income_or_hours,42.1
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,인문,2018,mean_income_or_hours,39.7
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,사회,2018,mean_income_or_hours,41.7
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,교육,2018,mean_income_or_hours,39.1
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,공학,2018,mean_income_or_hours,43.9
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,자연,2018,mean_income_or_hours,43.1
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,의약,2018,mean_income_or_hours,44.3
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,예체능,2018,mean_income_or_hours,39.3
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,전체,2019,mean_income_or_hours,41.9
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,인문,2019,mean_income_or_hours,39.9
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,사회,2019,mean_income_or_hours,41.9
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,교육,2019,mean_income_or_hours,39.6
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,공학,2019,mean_income_or_hours,43.7
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,자연,2019,mean_income_or_hours,42.5
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,의약,2019,mean_income_or_hours,44.8
GOMS_033,근로시간,전공계열별 주당 평균 근로시간,all,예체능,2019,mean_income_or_hours,37.6
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,전체,2007,mean_income_or_hours,46.8
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"농업,임업 및 어업",2007,mean_income_or_hours,50.4
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,광업,2007,mean_income_or_hours,49.3
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,제조업,2007,mean_income_or_hours,49.3
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"전기, 가스, 증기 및 수도사업",2007,mean_income_or_hours,43.8
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"하수·폐기물처리, 원료재생 및 환경복원업",2007,mean_income_or_hours,46.5
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,건설업,2007,mean_income_or_hours,52.0
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,도매 및 소매업,2007,mean_income_or_hours,49.2
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,운수업,2007,mean_income_or_hours,45.8
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,숙박 및 음식점업,2007,mean_income_or_hours,51.2
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"출판, 영상, 방송통신 및 정보서비스업",2007,mean_income_or_hours,47.7
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,금융 및 보험업,2007,mean_income_or_hours,46.8
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,부동산업 및 임대업,2007,mean_income_or_hours,46.4
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"전문, 과학 및 기술 서비스업",2007,mean_income_or_hours,48.9
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,사업시설관리 및 사업지원 서비스업,2007,mean_income_or_hours,45.6
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"공공행정, 국방 및 사회보장 행정",2007,mean_income_or_hours,47.6
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,교육 서비스업,2007,mean_income_or_hours,38.4
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,보건업 및 사회복지 서비스업,2007,mean_income_or_hours,48.2
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"예술,스포츠 및 여가관련 서비스업",2007,mean_income_or_hours,43.3
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"협회 및 단체, 수리 및 기타 개인 서비스",2007,mean_income_or_hours,43.9
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,가구내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,2007,mean_income_or_hours,72.0
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,국제 및 외국기관,2007,mean_income_or_hours,39.0
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,전체,2008,mean_income_or_hours,47.1
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"농업,임업 및 어업",2008,mean_income_or_hours,54.8
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,광업,2008,mean_income_or_hours,40.0
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,제조업,2008,mean_income_or_hours,50.0
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"전기, 가스, 증기 및 수도사업",2008,mean_income_or_hours,44.5
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"하수·폐기물처리, 원료재생 및 환경복원업",2008,mean_income_or_hours,45.8
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,건설업,2008,mean_income_or_hours,52.5
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,도매 및 소매업,2008,mean_income_or_hours,50.0
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,운수업,2008,mean_income_or_hours,45.9
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,숙박 및 음식점업,2008,mean_income_or_hours,51.5
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"출판, 영상, 방송통신 및 정보서비스업",2008,mean_income_or_hours,47.5
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,금융 및 보험업,2008,mean_income_or_hours,47.2
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,부동산업 및 임대업,2008,mean_income_or_hours,48.1
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"전문, 과학 및 기술 서비스업",2008,mean_income_or_hours,48.4
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,사업시설관리 및 사업지원 서비스업,2008,mean_income_or_hours,45.6
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"공공행정, 국방 및 사회보장 행정",2008,mean_income_or_hours,46.9
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,교육 서비스업,2008,mean_income_or_hours,40.1
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,보건업 및 사회복지 서비스업,2008,mean_income_or_hours,48.0
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"예술,스포츠 및 여가관련 서비스업",2008,mean_income_or_hours,46.0
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"협회 및 단체, 수리 및 기타 개인 서비스",2008,mean_income_or_hours,45.6
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,가구내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,2008,mean_income_or_hours,10.0
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,국제 및 외국기관,2008,mean_income_or_hours,40.3
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,전체,2009,mean_income_or_hours,46.2
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"농업,임업 및 어업",2009,mean_income_or_hours,54.1
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,광업,2009,mean_income_or_hours,44.0
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,제조업,2009,mean_income_or_hours,47.6
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"전기, 가스, 증기 및 수도사업",2009,mean_income_or_hours,42.7
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"하수·폐기물처리, 원료재생 및 환경복원업",2009,mean_income_or_hours,46.2
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,건설업,2009,mean_income_or_hours,49.9
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,도매 및 소매업,2009,mean_income_or_hours,49.1
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,운수업,2009,mean_income_or_hours,46.0
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,숙박 및 음식점업,2009,mean_income_or_hours,51.5
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"출판, 영상, 방송통신 및 정보서비스업",2009,mean_income_or_hours,46.7
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,금융 및 보험업,2009,mean_income_or_hours,45.8
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,부동산업 및 임대업,2009,mean_income_or_hours,46.9
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"전문, 과학 및 기술 서비스업",2009,mean_income_or_hours,46.1
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,사업시설관리 및 사업지원 서비스업,2009,mean_income_or_hours,45.5
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"공공행정, 국방 및 사회보장 행정",2009,mean_income_or_hours,45.5
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,교육 서비스업,2009,mean_income_or_hours,40.5
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,보건업 및 사회복지 서비스업,2009,mean_income_or_hours,46.8
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"예술,스포츠 및 여가관련 서비스업",2009,mean_income_or_hours,44.6
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"협회 및 단체, 수리 및 기타 개인 서비스",2009,mean_income_or_hours,45.0
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,가구내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,2009,mean_income_or_hours,0.0
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,국제 및 외국기관,2009,mean_income_or_hours,40.0
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,전체,2010,mean_income_or_hours,45.7
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"농업,임업 및 어업",2010,mean_income_or_hours,45.7
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,광업,2010,mean_income_or_hours,45.8
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,제조업,2010,mean_income_or_hours,48.5
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"전기, 가스, 증기 및 수도사업",2010,mean_income_or_hours,43.0
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"하수·폐기물처리, 원료재생 및 환경복원업",2010,mean_income_or_hours,43.9
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,건설업,2010,mean_income_or_hours,50.7
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,도매 및 소매업,2010,mean_income_or_hours,48.3
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,운수업,2010,mean_income_or_hours,47.1
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,숙박 및 음식점업,2010,mean_income_or_hours,49.5
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"출판, 영상, 방송통신 및 정보서비스업",2010,mean_income_or_hours,47.2
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,금융 및 보험업,2010,mean_income_or_hours,46.2
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,부동산업 및 임대업,2010,mean_income_or_hours,45.2
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"전문, 과학 및 기술 서비스업",2010,mean_income_or_hours,47.0
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,사업시설관리 및 사업지원 서비스업,2010,mean_income_or_hours,44.8
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"공공행정, 국방 및 사회보장 행정",2010,mean_income_or_hours,45.2
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,교육 서비스업,2010,mean_income_or_hours,39.3
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,보건업 및 사회복지 서비스업,2010,mean_income_or_hours,45.4
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"예술,스포츠 및 여가관련 서비스업",2010,mean_income_or_hours,41.5
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"협회 및 단체, 수리 및 기타 개인 서비스",2010,mean_income_or_hours,45.5
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,가구내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,2010,mean_income_or_hours,55.0
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,국제 및 외국기관,2010,mean_income_or_hours,42.8
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,전체,2011,mean_income_or_hours,45.3
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"농업,임업 및 어업",2011,mean_income_or_hours,50.9
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,광업,2011,mean_income_or_hours,46.8
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,제조업,2011,mean_income_or_hours,48.1
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"전기, 가스, 증기 및 수도사업",2011,mean_income_or_hours,42.9
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"하수·폐기물처리, 원료재생 및 환경복원업",2011,mean_income_or_hours,45.2
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,건설업,2011,mean_income_or_hours,48.7
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,도매 및 소매업,2011,mean_income_or_hours,47.9
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,운수업,2011,mean_income_or_hours,45.5
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,숙박 및 음식점업,2011,mean_income_or_hours,48.8
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"출판, 영상, 방송통신 및 정보서비스업",2011,mean_income_or_hours,46.1
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,금융 및 보험업,2011,mean_income_or_hours,46.0
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,부동산업 및 임대업,2011,mean_income_or_hours,47.2
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"전문, 과학 및 기술 서비스업",2011,mean_income_or_hours,47.0
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,사업시설관리 및 사업지원 서비스업,2011,mean_income_or_hours,43.9
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"공공행정, 국방 및 사회보장 행정",2011,mean_income_or_hours,45.9
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,교육 서비스업,2011,mean_income_or_hours,39.0
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,보건업 및 사회복지 서비스업,2011,mean_income_or_hours,45.3
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"예술,스포츠 및 여가관련 서비스업",2011,mean_income_or_hours,41.8
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"협회 및 단체, 수리 및 기타 개인 서비스",2011,mean_income_or_hours,43.9
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,가구내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,2011,mean_income_or_hours,40.0
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,국제 및 외국기관,2011,mean_income_or_hours,45.2
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,전체,2012,mean_income_or_hours,44.5
GOMS_034,근로시간,산업별 주당 평균 근로시간,all,"농업,임업 및 어업",2012,mean_income_or_hours,49.5
