output_row_id,source_dataset,source_row_id,source_row_hash,join_method,join_key,conflict_group_id,inclusion_status,exclusion_rule_id,transformation_rule_ids
OC2024_03914,P2_G2_정시입결.csv,13703,114aa7839aa1bbfa2f35166265eaa4bf150bc1bd7255615fd45a29a3abc4bafb,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03915,P2_G2_정시입결.csv,13639,f6d374d18795899e5ed1f43c8fbf371c6cd26950776c2cc663cc1c88e66a115a,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03916,P2_G2_정시입결.csv,13667,174132f94db3b7df50a3e56b2b4cb7170c7ba9ec345f1106a4fa1a01100fcb68,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03917,P2_G2_정시입결.csv,13606,cb027ac979c7166dfd590d5abf3a11ff88fb88aa34accc585a154a2245084cf0,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03918,P2_G2_정시입결.csv,13617,5cf5b67a8d543f2af1dbce3c697f2744360e09e0ddf5b887454cf369ffab9c08,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03919,P2_G2_정시입결.csv,13700,3b74831006bd8bf4c2715fc17cbffb6c9e51451fd7c4b8824fc8154133c62781,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03920,P2_G2_정시입결.csv,13702,30ae32b240a763dac4afdad44e7e2600054240a1c792325c858e15db6c259a50,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03921,P2_G2_정시입결.csv,13699,7f34fdd9e960842171abb7c4a9ecf8027cd4ccf2828930d1db34fb25a3fd01b1,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03922,P2_G2_정시입결.csv,13657,80bf561bb5942f00ef2706ae5416ee5e3a803c4522ff80dbdcdfabb446682823,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03923,P2_G2_정시입결.csv,13616,71140afa5ace78aeed8fea401bf22c6a9e34ef0d0c4fb7acb23ce76058783fba,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03924,P2_G2_정시입결.csv,13600,9ec353dbef202ab683e03720971c4a9c77bb3e9ba187db00d13d56f75c8fe126,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03925,P2_G2_정시입결.csv,13611,80ce7751831722bd6a57a61027dc5d18d1c76421d077fed323c7b8efbf15f431,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03926,P2_G2_정시입결.csv,13601,a570610ac4bce172bcc9fad5ed4d7402131e62c7d4917fa528c5cf52ba6b9ae1,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03927,P2_G2_정시입결.csv,13602,dbc01a413397224e8eadde0522060f4807906fe0d2a731c1c5877a23f9297034,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03928,P2_G2_정시입결.csv,13669,5c51950f978ed8fad7ec3957112e25dcec2ba3cba5553a71aa69c28fadcb24f6,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03929,P2_G2_정시입결.csv,13661,b7601c278622d31467b7e5a3197a8f0213dee6375f8edd9c022df9f9112686b7,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03930,P2_G2_정시입결.csv,13658,dd26a509d29a3d10edb91f4b7edab7d04f364e41793b003217e2f074197cc137,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03931,P2_G2_정시입결.csv,13684,db4233545f0a6a940bdd4f46073fc724fd89bea3c7aba21c00cd52f8a7ce3738,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03932,P2_G2_정시입결.csv,13659,924d1c6aba8cc8def2d6aa26976bdce61ee94bd81ee4ed98485dd97fca903b31,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03933,P2_G2_정시입결.csv,13663,f4fe39efc9037ce9ce8e5b306a268a0df02f39ae1cd7583638f5f13bea49fa8a,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03934,P2_G2_정시입결.csv,13652,52c5c7023dbd1eb09650329523720b72bd5483a4ba26684189f25a161c405876,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03935,P2_G2_정시입결.csv,13662,c4f28203900a8aaf3b24f616f249465d2b96df9ed265a5651be1c678606ead74,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03936,P2_G2_정시입결.csv,13604,daf0f64507f77b3d240eb97e0a6e1023955505fd1d78d18313aad116d90bee3d,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03937,P2_G2_정시입결.csv,13683,60047fef68102375858b09bb957a43f58cb417d121a712abb11407c376a529fc,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03938,P2_G2_정시입결.csv,,01f9ba608b9d1b57ee2f9bd013f7396ca1622544b7bb12cad2abf5aea8294e80,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03939,P2_G2_정시입결.csv,13649,215eb6d5db1a9f0e785f97ece09af39f0699eb122a5e213ae32ce67d20cf61ad,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03940,P2_G2_정시입결.csv,13689,9835ac26e7627a3eb301e6aa821b642bc61a2ff0fab6f908f5f7c76d71d25ffb,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03941,P2_G2_정시입결.csv,13674,f1968e690eb95d7939c1e08f772312ac804456f38cadf988ad3227793f6ce369,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03942,P2_G2_정시입결.csv,13610,382ca7aa26557c1c1b7630d117a31c0a6e544810eff9b878edaf4a719a1cb3f2,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03943,P2_G2_정시입결.csv,13697,17afa297b29f207df95cebf44e9926a09743ec646a9494dc2b9f897357a41ce8,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03944,P2_G2_정시입결.csv,13655,a38d4591a8a8b29514ccb8a9d4d422ec4b367d116f75efde2acaacb3f25488c4,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03945,P2_G2_정시입결.csv,13686,a08573af692c3ac8923e1f59ab37bbeefc7fcbe7bc6c3dee2f9df2d48b5cfe02,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03946,P2_G2_정시입결.csv,25468,b881fe0707a5954583fdb374fe8fbb11cbcd78df2d5eb28bff852e4452e9f050,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03947,P2_G2_정시입결.csv,25474,25b8ed70c04ccab25159ccb94277f3c513dee244bb391a5e7379ef27ea7e4c9e,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03948,P2_G2_정시입결.csv,25413,ea63ceb5bacefcd027a4b9f63b3fb6bd4f25e0d1788b67e2e025aa972d2ee5fb,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03949,P2_G2_정시입결.csv,25390,77c4587297e5213abce2fe78135954da25d61e1034ac0ab412dd8e07138267aa,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03950,P2_G2_정시입결.csv,25469,3c9e7a9f2637e3c606a140c9d9d4e0a4c771272a39192b834f76bd936051d2df,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03951,P2_G2_정시입결.csv,25507,f31cc5e9f8c2ff8fd7f774dd1eb1d3e7b51bc969cd8dba439e39203114df0771,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03952,P2_G2_정시입결.csv,25485,fbb3c06f48a90dca11d7cff041ccc497eb3bd72ebfc9b51780a228728717dadd,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03953,P2_G2_정시입결.csv,,003c9402ec6b3517152e23dd3e81bcb3ae9109071b747fab4428ceb512439fb8,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03954,P2_G2_정시입결.csv,25439,8ee74af959e2575df858d4a3a8a2027edbd3df526928d4227868cefbfa3c0bcc,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03955,P2_G2_정시입결.csv,25462,9bf9d87f944df11871d078a8eac40008f18c582e02500f4a67c6aa4472416756,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03956,P2_G2_정시입결.csv,25495,c0e7230e0de4c9e08e228a99931373b36fa2dc3786dd1bc5656f1e063a29d728,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03957,P2_G2_정시입결.csv,25399,3d9106747236868be85bab5b93c888951a46a0284d2983c7f72027bb6103b819,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03958,P2_G2_정시입결.csv,25398,32c369bb7bc411fb3ffe204ae1910986bfb9934d873742f6bd3397ca49b1b56f,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03959,P2_G2_정시입결.csv,25401,4fba19c41d79bc1e1c75d346f547cd79d140981b9158d98d57ce74fe2571a5ba,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03960,P2_G2_정시입결.csv,25408,8af92c3f72122000cbf508b222f0d8859e76c1da6178f41f867a06d0d0315685,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03961,P2_G2_정시입결.csv,25416,30582269644eed7180375bbf74efee9d648e52cdb53aa4328a0d6cee4eab9e2b,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03962,P2_G2_정시입결.csv,25423,90233ac29cc600998e914365a297f5ab4c18dc6c707ab5653ece8c8752eea7c3,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03963,P2_G2_정시입결.csv,25428,adac6eac8fc15a06f79844f04c7cf286f0ac9646c5663a9b38bd90ae6ae0be0d,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03964,P2_G2_정시입결.csv,25434,398c15f80d1811313db0b5160e68317d25fd7b3a0a3770c756661beffa8fd5f3,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03965,P2_G2_정시입결.csv,25415,53eaacfd08920476df0c2751bfc42ec5d9d8d88578617cba6b560f71b20ca7ac,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03966,P2_G2_정시입결.csv,25419,3fd87a086c5eba6318a0b3d70e6cf5ff25914af40fc3f5d1b28766ff4bf602a4,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03967,P2_G2_정시입결.csv,25427,80b540f4fda05a939f8ebe9245cb3519804107d97f9e30f6333714ca189e6a87,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03968,P2_G2_정시입결.csv,25392,5fcde6b067f7b4fc0f6c9181c2f0b989421fa5d9796700e2b64a3978b6c67bfc,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03969,P2_G2_정시입결.csv,25409,0bc5892bfd821d3d615769641ba27e66b0e49e54ca0783b9f48dc1f6ba184d69,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03970,P2_G2_정시입결.csv,25447,b7ead83a88883c9c7318ef622b3ce40b259e848e32e31d60a19b0e14d79f237c,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03971,P2_G2_정시입결.csv,25445,94424a1b95b710192fb43d2807af491c21d0969227fb591fea09eb955defbbff,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03972,P2_G2_정시입결.csv,25476,4cbb2fb91f8d53cd06d6618899d30d37c01236448bdda718f9fa09e175a63ff5,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03973,P2_G2_정시입결.csv,,fe9720801032eb78d83273df4dec0256890c8e72693576398ee001ac3a2434cd,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03974,P2_G2_정시입결.csv,25501,d2602fc51c574f99abf8a1fc158188ec4b88809cbaccbe11ba2b0ea4b6b92af9,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03975,P2_G2_정시입결.csv,,49b95731f8364c0f7dd4ecdbf522ad3cf69b447e2c0e5829d80aa6cadbc92a6b,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03976,P2_G2_정시입결.csv,25471,76dba538fa63c7c1c296b1a53fe4fac06207288c11987cd438242ad72aabdd5b,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03977,P2_G2_정시입결.csv,25498,71f12902c89bce88c1fabac41378b094884cbd063c7d55941c14c474a6b8d25b,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03978,P2_G2_정시입결.csv,,d12814884313d3938ba4b8a56bf7c2319daa048e0596b4ba7ca5bef5c413da36,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03979,P2_G2_정시입결.csv,25449,21a2c6b5da0bb2402ed8fac2146d7d5c218130e7828e15bfbf5dd968ff79804e,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03980,P2_G2_정시입결.csv,25479,b4a802cb3ff85af6b2d0a273a1f9bc0517a136a6757267836e2cdcc4c21bed09,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03981,P2_G2_정시입결.csv,25481,a837d2b00fffb1dcaf992afc041ced47a0a50ff46ebe3a0dc750cb24712979d3,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03982,P2_G2_정시입결.csv,,1c21ca3d8d67a1bedbd87b9fc14a47664e94083fc2a1bf3c490a0f0f18eba78c,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03983,P2_G2_정시입결.csv,25412,0619064503c228b181fa31ca0accea788d213e78dae4bcb30de88d2c496b3004,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03984,P2_G2_정시입결.csv,25502,883d952ee92189e0e0d42130e7b73c0848b7fe5c2dc82d2e09b7b298244d1162,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03985,P2_G2_정시입결.csv,25497,c819fdba32eb89f3ed1bb7ee319cda8d857f1f56e343de7947737f930219dc76,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03986,P2_G2_정시입결.csv,25429,5227d1dac4037ddc28cbfb9d73a31e60bcf2c9095fbefffd0dfd346b28a28ace,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03987,P2_G2_정시입결.csv,25492,d7279b3198af740b4570f32a2859342103e71d267965ba22bb6506f7a02e7435,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03988,P2_G2_정시입결.csv,,6b9b798591d09ed0ef3e8705605f54c01f21d2912f3a0459cd6cdd21c76e5c2a,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03989,P2_G2_정시입결.csv,25487,b52c27bfd6f812be47900cbc9dec23f00bbbb1f7b0cb909cbadc0dc232a2e951,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03990,P2_G2_정시입결.csv,25463,d3e367b41f083e074977439b3518b261affa4248094fe6b4cbdae6aaf3bad8e1,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03991,P2_G2_정시입결.csv,25506,6b8523048f813c376d42cce5e19230fbfb43168de5de319c51605654b5759681,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03992,P2_G2_정시입결.csv,25493,1b0bd3153c63c324c245a571208d5e6b4e758169c292d6221feca204426f610a,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03993,P2_G2_정시입결.csv,25482,1d444d61919c49523b8364ac0d24d07ee82ebb73296e86bdc4987482fb3e988e,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03994,P2_G2_정시입결.csv,25441,329cddc34f905bd68f9f76f351c1ab7089fa96246f3710bd680d49270bd6f11f,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03995,P2_G2_정시입결.csv,25431,0c0f0fb4a51b537879452c2fe119d6faee116403e57f3479614bd2e0d644e6f0,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03996,P2_G2_정시입결.csv,25480,f627974c9cedb88a1510f043ef73e974bbb18fded94ce1aab2c8f8ca0e5fd912,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03997,P2_G2_정시입결.csv,25488,a4f6497bb47cb8a4c37353ffe6636f817e1652df37fd620672c3768fd5150441,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_03998,P2_G2_정시입결.csv,25483,4c970eafa98cb5d8ac70fe82dfb263217e8f8c4befcc85e80299c53f8f21c2cf,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
