outcome_row_id,analysis_year,school_uid,campus_uid,dept_uid,major_group_7,school_type,region_sido,split,sample_P1_STRUCTURE_READY,sample_P1_SELECTIVITY_READY,sample_P2_STRUCTURE_READY,sample_P2_SELECTIVITY_READY,sample_P3_STRUCTURE_READY,sample_P3_SELECTIVITY_READY,sample_P4_E_STRUCTURE_READY,sample_P4_P_STRUCTURE_READY,sample_P4_JOINT_STRUCTURE_READY,sample_P4_E_SELECTIVITY_READY,sample_P4_P_SELECTIVITY_READY,sample_P4_JOINT_SELECTIVITY_READY
OC2024_08220,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_2b4bee71a4d3,ENG,대학교,제주,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08221,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_4da3c966c35d,ENG,대학교,제주,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_08222,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_b9b1259ebf45,ENG,대학교,제주,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_08223,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_a92661db35d2,HUM,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08224,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_53106ce6c73b,NAT,대학교,제주,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08225,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_4a5e52026e75,ART,대학교,제주,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08226,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_d4445f485ea7,ENG,대학교,제주,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08227,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_cb00f6199631,SOC,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08228,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_0f05222d3b96,ART,대학교,제주,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08229,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_b126972232d8,NAT,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08230,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_5d1ffde24d2e,EDU,대학교,제주,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08231,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_015a1942840c,ART,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08232,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_3487f0e97888,NAT,대학교,제주,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_08234,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_22e1d1b5ff79,SOC,대학교,제주,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08236,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_ac60d2409835,HUM,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08237,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_cf6cfba25739,SOC,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08238,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_ad311de1f091,EDU,대학교,제주,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_08239,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_52421426c484,SOC,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08241,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_ce02700aaada,NAT,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08242,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_45ffabe15826,EDU,대학교,제주,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08244,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_2c67cd343638,NAT,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08245,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_264ecae76843,NAT,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08246,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_c6f034fe3d3c,NAT,대학교,제주,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08249,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_5a21b5119c97,EDU,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08250,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_4d1636a43f1a,ART,대학교,제주,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_08251,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_846a64a36476,NAT,대학교,제주,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08253,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_d80418ffc9b3,NAT,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08254,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_fa0f1d681846,SOC,대학교,제주,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08255,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_78334c79a0b9,SOC,대학교,제주,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08256,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_e109d956a5fc,MED,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08257,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_8c0c962abc0c,SOC,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08258,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_288e269daaed,ENG,대학교,제주,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08259,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_dd9d68d56de7,EDU,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08260,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_c40a6c9e24e7,HUM,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08261,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_bd6cf56cf71a,NAT,대학교,제주,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08262,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_d67e03f11276,EDU,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08263,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_e6b223e605e6,ART,대학교,제주,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_08264,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_b29282a51cd0,MED,대학교,제주,val,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_08265,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_47952531baf8,ENG,대학교,제주,val,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_08266,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_6ac1e8651b63,EDU,대학교,제주,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08267,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_e56d759f278c,HUM,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08269,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_2233cebfc69f,ENG,대학교,제주,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08270,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_7b9382d34d50,ENG,대학교,제주,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_08271,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_77dc074b31ba,NAT,대학교,제주,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08272,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_4ba66ddc2a19,ENG,대학교,제주,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_08273,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_41c90ba821f7,ENG,대학교,제주,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08274,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_8a84edbf6e19,SOC,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08275,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_497119d34105,SOC,대학교,제주,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08276,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_2d891753b5f2,HUM,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08277,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_df30484e1af6,NAT,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08278,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_023984aa9141,EDU,대학교,제주,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08279,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_c156f6a9f6e5,EDU,대학교,제주,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_08280,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_b862d2d85e42,HUM,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08281,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_fc3dd749a924,EDU,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08282,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_27d17900ac82,EDU,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08284,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_b3f44c8d8516,ENG,대학교,제주,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08285,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_3938a6cdc90b,EDU,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08286,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_ab8414f53fdb,ENG,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08287,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_8135558a1d04,ENG,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08290,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_9ae2c00a255f,ART,대학교,제주,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08291,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_75bd85ee3198,SOC,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08292,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_597ede39ca65,NAT,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08293,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_75a96b5e5ab5,NAT,대학교,제주,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08294,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_c866af129b65,ENG,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08295,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_00b6c4f45c62,SOC,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08297,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_b63b7d3c5e03,NAT,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08298,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_319de8b0a14e,ENG,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08299,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_11eb72a44455,NAT,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08300,2024,SCH_e623714dcb5f,CAM_0b1ad1bf3639,DEP_97c2d1e1be9b,SOC,대학교,제주,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08302,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_6726549665ec,MED,대학교,광주,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08303,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_1a428219ccde,ENG,대학교,광주,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08304,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_6a75f397e531,ENG,대학교,광주,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08305,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_388dfd65fe40,SOC,대학교,광주,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08306,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_d6d587c444ce,SOC,대학교,광주,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08307,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_2ca4972ccc27,SOC,대학교,광주,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08308,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_17753abc8e0b,SOC,대학교,광주,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08309,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_428edbab7c48,ART,대학교,광주,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08310,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_ea483e4118ab,ENG,대학교,광주,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08311,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_6e11d7ba642e,EDU,대학교,광주,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08312,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_a174e9b8b7bd,EDU,대학교,광주,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08314,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_c2be54332cfe,SOC,대학교,광주,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08316,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_b69e30c1eaaf,ENG,대학교,광주,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08319,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_191eab84be2f,ART,대학교,광주,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08321,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_be78f9448eba,HUM,대학교,광주,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08322,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_cd116a206098,ART,대학교,광주,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08323,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_c2d1429c85a8,SOC,대학교,광주,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08324,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_dbff3df27d9e,HUM,대학교,광주,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08327,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_7ebc8824a547,EDU,대학교,광주,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08329,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_b224ac945b63,SOC,대학교,광주,train,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_08330,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_bb82818a5501,SOC,대학교,광주,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08331,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_bddd70fc99a8,ENG,대학교,광주,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08333,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_d7a8d51c940a,NAT,대학교,광주,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08334,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_9d81728b1196,NAT,대학교,광주,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08335,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_d386239e2b17,EDU,대학교,광주,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08336,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_7112f80764e4,ENG,대학교,광주,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08338,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_c12723f50839,NAT,대학교,광주,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08339,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_c084fcd25e45,EDU,대학교,광주,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08341,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_6f699a207a68,HUM,대학교,광주,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08343,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_d9e423483165,ART,대학교,광주,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08344,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_3c219a058f62,NAT,대학교,광주,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08346,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_852e9e316634,ENG,대학교,광주,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08347,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_82daa3242ea8,HUM,대학교,광주,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08351,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_2b28230c79bd,ENG,대학교,광주,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08352,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_0f5588fc38fe,HUM,대학교,광주,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08353,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_242ce62e4cc2,EDU,대학교,광주,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08354,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_4d84ccedfb29,HUM,대학교,광주,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08355,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_210f8fb89bf8,ENG,대학교,광주,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08356,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_5d572a2a71b7,ENG,대학교,광주,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08358,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_5d4c8851ccf8,NAT,대학교,광주,train,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_08359,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_11d3c02d1e7a,EDU,대학교,광주,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08360,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_b093f167fb6d,MED,대학교,광주,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08361,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_406368e3e0fb,NAT,대학교,광주,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08362,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_43cfa160ba8a,ENG,대학교,광주,train,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_08363,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_cb6c1df00668,HUM,대학교,광주,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08364,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_c0260dfa4f2f,NAT,대학교,광주,train,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_08365,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_45a213d0a074,MED,대학교,광주,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08366,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_6d0445490f62,ENG,대학교,광주,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08369,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_6eb89cd57443,SOC,대학교,광주,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08371,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_272eb6f3e2db,EDU,대학교,광주,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08372,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_efe0c94812c6,HUM,대학교,광주,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08373,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_cd464c20ea69,ENG,대학교,광주,train,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_08374,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_745b5d331f10,ART,대학교,광주,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08375,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_d141cfd47be8,MED,대학교,광주,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08376,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_8f498f0d1d5c,MED,대학교,광주,train,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_08377,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_3c795328f16d,ENG,대학교,광주,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08378,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_46c2cc60cdf2,NAT,대학교,광주,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08379,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_d05d82f32cc4,ART,대학교,광주,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08380,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_a50c03ab633e,ENG,대학교,광주,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08381,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_82b4fa366857,EDU,대학교,광주,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08383,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_9e2241bad9f7,ENG,대학교,광주,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08385,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_90b0a4279a05,NAT,대학교,광주,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08386,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_a11ab97c72c4,EDU,대학교,광주,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08387,2024,SCH_0a0f2352484e,CAM_91164c65b547,DEP_5d523ca9ba82,NAT,대학교,광주,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08390,2024,SCH_c00040e7413a,CAM_add8f311289a,DEP_d9279227ffdc,MED,대학교,충남,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08391,2024,SCH_c00040e7413a,CAM_aafe4ab431c8,DEP_5cad3060b0ef,ENG,대학교,경기,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08395,2024,SCH_c00040e7413a,CAM_aafe4ab431c8,DEP_fa58d5d54f2a,SOC,대학교,경기,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08397,2024,SCH_c00040e7413a,CAM_add8f311289a,DEP_1afb4b95148c,SOC,대학교,충남,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08398,2024,SCH_c00040e7413a,CAM_add8f311289a,DEP_a1131bc9f622,SOC,대학교,충남,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08399,2024,SCH_c00040e7413a,CAM_add8f311289a,DEP_b35b769d58b6,SOC,대학교,충남,train,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_08400,2024,SCH_c00040e7413a,CAM_add8f311289a,DEP_8c19a825a533,SOC,대학교,충남,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08401,2024,SCH_c00040e7413a,CAM_add8f311289a,DEP_7c9a79f72da6,ART,대학교,충남,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08402,2024,SCH_c00040e7413a,CAM_aafe4ab431c8,DEP_29a43d28ad41,SOC,대학교,경기,train,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_08404,2024,SCH_c00040e7413a,CAM_aafe4ab431c8,DEP_4ee77d658755,SOC,대학교,경기,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08405,2024,SCH_c00040e7413a,CAM_add8f311289a,DEP_7e529a0e0898,ART,대학교,충남,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08406,2024,SCH_c00040e7413a,CAM_add8f311289a,DEP_ac65be6df40b,NAT,대학교,충남,train,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_08407,2024,SCH_c00040e7413a,CAM_add8f311289a,DEP_22290ee39dc1,NAT,대학교,충남,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08408,2024,SCH_c00040e7413a,CAM_add8f311289a,DEP_bc5f3990296b,NAT,대학교,충남,train,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_08409,2024,SCH_c00040e7413a,CAM_add8f311289a,DEP_886ed7dc4875,ART,대학교,충남,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08410,2024,SCH_c00040e7413a,CAM_aafe4ab431c8,DEP_b214f5ecdde4,ART,대학교,경기,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08411,2024,SCH_c00040e7413a,CAM_add8f311289a,DEP_17d4c86c9fab,HUM,대학교,충남,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08412,2024,SCH_c00040e7413a,CAM_add8f311289a,DEP_a257865d4759,MED,대학교,충남,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08416,2024,SCH_c00040e7413a,CAM_add8f311289a,DEP_0439f28892c0,SOC,대학교,충남,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_08417,2024,SCH_c00040e7413a,CAM_aafe4ab431c8,DEP_5351b222d702,ART,대학교,경기,train,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_08418,2024,SCH_c00040e7413a,CAM_add8f311289a,DEP_0aca62df33f5,ART,대학교,충남,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08419,2024,SCH_c00040e7413a,CAM_aafe4ab431c8,DEP_0b68ea793747,ART,대학교,경기,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08420,2024,SCH_c00040e7413a,CAM_add8f311289a,DEP_5b1f47cc7e3a,SOC,대학교,충남,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08422,2024,SCH_c00040e7413a,CAM_aafe4ab431c8,DEP_cd15a5a0a35c,ART,대학교,경기,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_08423,2024,SCH_c00040e7413a,CAM_aafe4ab431c8,DEP_8bb1eb329f20,ENG,대학교,경기,train,True,False,True,False,True,False,True,True,True,False,False,False
