outcome_row_id,headcount_row_id,match_stage,match_method,match_status,match_score,candidate_count,review_needed,unmatched_reason,match_evidence,candidate_headcount_row_ids,candidate_preview,campus_conflict_flag,degree_course_conflict_flag,major_conflict_flag,forbidden_modifier_conflict_flag,headcount_match_flag,school_name_raw,campus_name_raw_x,dept_name_raw,dept_name_std,major_group_7,graduates_n,enrolled_students_n,a_rate_pct,employment_rate_pct,health_employment_rate_pct,progression_rate_pct,graduate_school_progression_rate_pct,row_qa_status,human_match_decision,approved_headcount_row_id,approved_match_method,campus_policy,alias_rule_to_add,reviewer_note
OC2024_04172,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_13932|HC2_2024_13934,건축학과 | 건축학과(5년제),False,False,False,False,False,동아대학교,,건축학과 | 건축학과(5년제),건축학과건축학과5년제,ENG,,,34.92547,55.555557,55.555557,0.0,0.0,manual_match_pending,,,,,,
OC2024_04176,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_13935,건축학과 실내건축디자인전공,False,False,False,False,False,동아대학교,,건축학과 실내건축디자인전공,건축학과실내건축디자인전공,ART,,,27.884615,100.0,100.0,0.0,0.0,manual_match_pending,,,,,,
OC2024_04198,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_14037,미디어커뮤니케이션학과,False,False,False,False,False,동아대학교,,미디어커뮤니케이션학과,미디어커뮤니케이션학과,ART,,,39.30228,59.090908,50.0,0.0,0.0,manual_match_pending,,,,,,
OC2024_04212,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_13971,생명공학과,False,False,False,False,False,동아대학교,,생명공학과,생명공학과,ENG,,,31.666666,40.74074,40.74074,22.857143,22.857143,manual_match_pending,,,,,,
OC2024_04217,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_13984,식품생명공학과,False,False,False,False,False,동아대학교,,식품생명공학과,식품생명공학과,ENG,,,30.22103,46.153847,46.153847,13.333333,13.333333,manual_match_pending,,,,,,
OC2024_04224,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_13978,에너지.자원공학과,False,False,False,False,False,동아대학교,,에너지.자원공학과,에너지자원공학과,ENG,,,46.274364,34.782608,30.434782,14.814815,14.814815,manual_match_pending,,,,,,
OC2024_04237,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_13974,의약생명공학과,False,False,False,False,False,동아대학교,,의약생명공학과,의약생명공학과,ENG,,,31.450665,65.30612,59.183674,24.242424,24.242424,manual_match_pending,,,,,,
OC2024_04281,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_14189,건축소방안전학과,False,False,False,False,False,동양대학교,,건축소방안전학과,건축소방안전학과,SOC,,,65.27671,60.0,55.0,4.7619047,4.7619047,manual_match_pending,,,,,,
OC2024_04282,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_14185|HC2_2024_14200,게임학부 | 게임학부,True,False,False,False,False,동양대학교,,게임학부,게임학부,ENG,,,37.96998,37.5,29.166666,0.0,0.0,manual_match_pending,,,,,,
OC2024_04286,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_14194|HC2_2024_14205,공연영상학부 | 공연영상학부,True,False,False,False,False,동양대학교,,공연영상학부,공연영상학부,ART,,,43.098125,65.753426,39.72603,6.329114,3.7974684,manual_match_pending,,,,,,
OC2024_04291,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_14193|HC2_2024_14203,디자인학부 | 디자인학부,True,False,False,False,False,동양대학교,,디자인학부,디자인학부,ART,,,48.11198,64.583336,52.083332,0.0,0.0,manual_match_pending,,,,,,
OC2024_04292,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_14183,디지털콘텐츠학과,False,False,False,False,False,동양대학교,,디지털콘텐츠학과,디지털콘텐츠학과,ART,,,75.0,,,,,manual_match_pending,,,,,,
OC2024_04301,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_14188|HC2_2024_14201,안전공학부 | 안전공학부,True,False,False,False,False,동양대학교,,안전공학부,안전공학부,ENG,,,41.048935,81.08108,81.08108,0.0,0.0,manual_match_pending,,,,,,
OC2024_04304,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_14191|HC2_2024_14192,의무군사학과 | 의무군사학과(자연과학),False,False,False,False,False,동양대학교,,의무군사학과 | 의무군사학과(자연과학),의무군사학과의무군사학과자연과학,NAT,,,53.136475,,,,,manual_match_pending,,,,,,
OC2024_04311,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_14171|HC2_2024_14172,철도운전관제학부 | 철도운전관제학과,False,False,False,False,False,동양대학교,,철도운전관제학과 | 철도운전관제학부,철도운전관제학과철도운전관제학부,ENG,,,46.48652,,,,,manual_match_pending,,,,,,
OC2024_04312,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_14170|HC2_2024_14181,철도운전제어학부 | 철도운전제어학과,False,False,False,False,False,동양대학교,,철도운전제어학과 | 철도운전제어학부,철도운전제어학과철도운전제어학부,ENG,,,44.92401,51.11111,51.11111,0.0,0.0,manual_match_pending,,,,,,
OC2024_04317,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_14153,항공서비스학과,False,False,False,False,False,동양대학교,,항공서비스학과,항공서비스학과,ENG,,,100.0,78.947365,57.894737,0.0,0.0,manual_match_pending,,,,,,
OC2024_04353,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_14347,디지털콘텐츠학과,False,False,False,False,False,동의대학교,,디지털콘텐츠학과,디지털콘텐츠학과,ART,,,66.666664,,,,,manual_match_pending,,,,,,
OC2024_04354,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_14349,디지털콘텐츠학전공,False,False,False,False,False,동의대학교,,디지털콘텐츠학전공,디지털콘텐츠학전공,ART,,,44.03073,40.0,34.0,0.0,0.0,manual_match_pending,,,,,,
OC2024_04355,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_14316,라이프생활문화학전공,False,False,False,False,False,동의대학교,,라이프생활문화학전공,라이프생활문화학전공,NAT,,,48.809525,,,,,manual_match_pending,,,,,,
OC2024_04365,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_14305,미디어커뮤니케이션학과,False,False,False,False,False,동의대학교,,미디어커뮤니케이션학과,미디어커뮤니케이션학과,ART,,,33.015865,,,,,manual_match_pending,,,,,,
OC2024_04394,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_14247,심리학과,False,False,False,False,False,동의대학교,,심리학과,심리학과,SOC,,,29.626436,,,,,manual_match_pending,,,,,,
OC2024_04409,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_14376,의생명공학과,False,False,False,False,False,동의대학교,,의생명공학과,의생명공학과,ENG,,,31.265665,,,,,manual_match_pending,,,,,,
OC2024_04410,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_14375,의생명공학전공,False,False,False,False,False,동의대학교,,의생명공학전공,의생명공학전공,ENG,,,38.960964,51.851852,51.851852,10.0,10.0,manual_match_pending,,,,,,
OC2024_04457,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_14512,사회혁신디자인학과,False,False,False,False,False,루터대학교,,사회혁신디자인학과,사회혁신디자인학과,ART,,,58.095238,100.0,100.0,0.0,0.0,manual_match_pending,,,,,,
OC2024_04458,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_14506,상담심리학과,False,False,False,False,False,루터대학교,,상담심리학과,상담심리학과,SOC,,,44.71259,43.75,37.5,25.0,25.0,manual_match_pending,,,,,,
OC2024_04460,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_14513,언어치료학과,False,False,False,False,False,루터대학교,,언어치료학과,언어치료학과,HUM,,,39.032364,81.818184,54.545456,0.0,0.0,manual_match_pending,,,,,,
OC2024_04461,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,건축학부(건축학전공/전통건축전공) (5년제),건축학부건축학전공전통건축전공5년제,ENG,,,0.0,,,,,review_unmatched,,,,,,
OC2024_04462,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,건축학부 건축학전공(5년제),건축학부건축학전공5년제,ENG,,,41.16544,78.0,74.0,1.9607843,1.9607843,review_unmatched,,,,,,
OC2024_04463,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,건축학부 공간디자인전공(5년제),건축학부공간디자인전공5년제,ART,,,52.283653,85.71429,85.71429,12.5,12.5,review_unmatched,,,,,,
OC2024_04464,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,건축학부 전통건축전공(5년제),건축학부전통건축전공5년제,,,,45.23284,57.142857,50.0,12.5,12.5,review_unmatched,,,,,,
OC2024_04465,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,공간디자인학과,공간디자인학과,ART,,,40.16409,,,,,review_unmatched,,,,,,
OC2024_04466,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,교통공학과,교통공학과,ENG,,,59.521576,76.190475,66.666664,25.0,25.0,review_unmatched,,,,,,
OC2024_04467,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,국제학부,국제학부,SOC,,,46.83642,,,0.0,0.0,review_unmatched,,,,,,
OC2024_04468,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,기계공학과,기계공학과,ENG,,,48.089222,72.289154,69.87952,13.265306,13.265306,review_unmatched,,,,,,
OC2024_04469,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,디자인학부 산업디자인전공,디자인학부산업디자인전공,ART,,,26.505016,53.846153,30.76923,6.6666665,6.6666665,review_unmatched,,,,,,
OC2024_04470,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,디자인학부 시각디자인전공,디자인학부시각디자인전공,ART,,,43.2243,50.0,38.46154,0.0,0.0,review_unmatched,,,,,,
OC2024_04471,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,디자인학부 영상디자인전공,디자인학부영상디자인전공,ART,,,45.130814,62.5,37.5,6.8965516,6.8965516,review_unmatched,,,,,,
OC2024_04472,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,디자인학부 패션디자인전공,디자인학부패션디자인전공,ART,,,47.32906,67.741936,54.83871,0.0,0.0,review_unmatched,,,,,,
OC2024_04473,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,물리학과,물리학과,NAT,,,51.855526,55.555557,44.444443,25.0,20.833334,review_unmatched,,,,,,
OC2024_04474,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,바둑학과,바둑학과,,,,26.666666,81.48148,37.037037,0.0,0.0,review_unmatched,,,,,,
OC2024_04475,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,반도체공학과,반도체공학과,ENG,,,0.0,,,,,review_unmatched,,,,,,
OC2024_04476,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,산업경영공학과,산업경영공학과,ENG,,,43.650795,68.05556,61.11111,6.329114,6.329114,review_unmatched,,,,,,
OC2024_04477,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,생명과학정보학과 | 생명과학정보학부,생명과학정보학과생명과학정보학부,NAT,,,36.945477,53.125,43.75,17.948717,17.948717,review_unmatched,,,,,,
OC2024_04478,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,수학과,수학과,NAT,,,31.666666,60.869564,39.130436,20.0,20.0,review_unmatched,,,,,,
OC2024_04479,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,스포츠학부,스포츠학부,ART,,,49.35642,68.0,44.0,6.8965516,6.8965516,review_unmatched,,,,,,
OC2024_04480,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,식품영양학과,식품영양학과,NAT,,,43.001442,69.565216,60.869564,28.125,28.125,review_unmatched,,,,,,
OC2024_04481,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,신소재공학과,신소재공학과,ENG,,,52.64706,55.555557,52.77778,26.530613,26.530613,review_unmatched,,,,,,
OC2024_04482,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,영화・뮤지컬학부 뮤지컬공연전공,영화뮤지컬학부뮤지컬공연전공,ART,,,34.285713,57.142857,0.0,0.0,0.0,review_unmatched,,,,,,
OC2024_04483,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,영화・뮤지컬학부 영화전공,영화뮤지컬학부영화전공,ART,,,75.0,66.666664,33.333332,0.0,0.0,review_unmatched,,,,,,
OC2024_04484,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,예술학부(뮤지컬공연전공) | 예술학부(성악전공) | 예술학부(아트앤멀티미디어작곡전공) | 예술학부(영화전공) | 예술학부(작곡전공) | 예술학부(피아노전공),예술학부뮤지컬공연전공예술학부성악전공예술학부아트앤멀티미디어작곡전공예술학부영화전공예술학부작곡전공예술학부피아노전공,ART,,,52.243694,63.768116,27.536232,8.653846,8.653846,review_unmatched,,,,,,
OC2024_04485,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,음악학부(작곡전공) | 음악학부(피아노전공),음악학부작곡전공음악학부피아노전공,ART,,,50.0,71.42857,57.142857,11.111111,0.0,review_unmatched,,,,,,
OC2024_04486,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,전기공학과,전기공학과,ENG,,,49.23876,70.0,64.28571,23.655914,23.655914,review_unmatched,,,,,,
OC2024_04487,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,전자공학과,전자공학과,ENG,,,49.50655,73.52941,67.64706,8.928572,8.928572,review_unmatched,,,,,,
OC2024_04488,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,정보통신공학과,정보통신공학과,ENG,,,48.671963,66.666664,55.95238,10.526316,10.526316,review_unmatched,,,,,,
OC2024_04489,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,체육학부,체육학부,ART,,,66.25,84.61539,38.46154,0.0,0.0,review_unmatched,,,,,,
OC2024_04490,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,컴퓨터공학과,컴퓨터공학과,ENG,,,41.360325,54.782608,50.434784,0.84745765,0.84745765,review_unmatched,,,,,,
OC2024_04491,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,토목교통공학부,토목교통공학부,ENG,,,0.0,,,,,review_unmatched,,,,,,
OC2024_04492,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,토목환경공학과,토목환경공학과,ENG,,,53.323704,80.0,77.5,13.043478,13.043478,review_unmatched,,,,,,
OC2024_04493,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,화학과,화학과,NAT,,,59.707756,50.0,45.0,28.571428,28.571428,review_unmatched,,,,,,
OC2024_04494,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,화학공학과,화학공학과,ENG,,,64.02656,50.0,45.0,31.034483,29.885057,review_unmatched,,,,,,
OC2024_04495,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교,,환경에너지공학과,환경에너지공학과,ENG,,,54.569595,57.142857,50.0,15.151515,15.151515,review_unmatched,,,,,,
OC2024_04496,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교_제2캠퍼스,제2캠퍼스,경영학과,경영학과,SOC,,,31.696644,58.285713,51.42857,0.3846154,0.0,review_unmatched,,,,,,
OC2024_04497,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교_제2캠퍼스,제2캠퍼스,경영대학,경영대학,SOC,,,45.238094,,,,,review_unmatched,,,,,,
OC2024_04498,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교_제2캠퍼스,제2캠퍼스,경영정보학과,경영정보학과,SOC,,,41.803074,66.666664,60.0,1.5873016,1.5873016,review_unmatched,,,,,,
OC2024_04499,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교_제2캠퍼스,제2캠퍼스,경제학과,경제학과,SOC,,,30.841488,58.57143,48.57143,2.4691358,2.4691358,review_unmatched,,,,,,
OC2024_04500,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교_제2캠퍼스,제2캠퍼스,국어국문학과,국어국문학과,HUM,,,43.200645,54.545456,50.0,3.5714285,3.5714285,review_unmatched,,,,,,
OC2024_04501,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교_제2캠퍼스,제2캠퍼스,국제통상학과,국제통상학과,SOC,,,31.330772,60.0,54.117645,2.4590163,1.6393442,review_unmatched,,,,,,
OC2024_04502,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교_제2캠퍼스,제2캠퍼스,글로벌한국어학과,글로벌한국어학과,HUM,,,48.333332,,,,,review_unmatched,,,,,,
OC2024_04503,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교_제2캠퍼스,제2캠퍼스,디지털미디어학과,디지털미디어학과,ART,,,37.16678,67.53247,55.844154,0.0,0.0,review_unmatched,,,,,,
OC2024_04504,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교_제2캠퍼스,제2캠퍼스,디지털콘텐츠디자인학과,디지털콘텐츠디자인학과,ART,,,20.089285,56.52174,56.52174,0.0,0.0,review_unmatched,,,,,,
OC2024_04505,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교_제2캠퍼스,제2캠퍼스,만화애니콘텐츠학과,만화애니콘텐츠학과,ART,,,32.97194,50.0,25.0,0.0,0.0,review_unmatched,,,,,,
OC2024_04506,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교_제2캠퍼스,제2캠퍼스,멀티디자인학과,멀티디자인학과,ART,,,39.534554,77.77778,77.77778,0.0,0.0,review_unmatched,,,,,,
OC2024_04507,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교_제2캠퍼스,제2캠퍼스,문예창작학과,문예창작학과,HUM,,,41.217587,56.52174,39.130436,6.122449,6.122449,review_unmatched,,,,,,
OC2024_04508,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교_제2캠퍼스,제2캠퍼스,문헌정보학과,문헌정보학과,HUM,,,39.894886,58.333332,55.555557,2.7027028,2.7027028,review_unmatched,,,,,,
OC2024_04509,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교_제2캠퍼스,제2캠퍼스,물류유통경영학과,물류유통경영학과,SOC,,,36.756706,90.0,85.0,0.0,0.0,review_unmatched,,,,,,
OC2024_04510,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교_제2캠퍼스,제2캠퍼스,뮤직콘텐츠학과,뮤직콘텐츠학과,ART,,,41.81075,30.0,30.0,8.333333,8.333333,review_unmatched,,,,,,
OC2024_04511,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교_제2캠퍼스,제2캠퍼스,미래융합경영학과,미래융합경영학과,,,,36.974094,77.77778,72.22222,0.0,0.0,review_unmatched,,,,,,
OC2024_04512,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교_제2캠퍼스,제2캠퍼스,미술사학과,미술사학과,ART,,,38.9583,48.0,32.0,24.242424,24.242424,review_unmatched,,,,,,
OC2024_04513,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교_제2캠퍼스,제2캠퍼스,미용예술학과,미용예술학과,ART,,,35.333332,60.0,30.0,16.666666,16.666666,review_unmatched,,,,,,
OC2024_04514,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교_제2캠퍼스,제2캠퍼스,법학과,법학과,SOC,,,26.994127,53.488373,47.67442,2.247191,2.247191,review_unmatched,,,,,,
OC2024_04515,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교_제2캠퍼스,제2캠퍼스,법무행정학과,법무행정학과,SOC,,,37.450397,87.5,81.25,5.882353,5.882353,review_unmatched,,,,,,
OC2024_04516,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교_제2캠퍼스,제2캠퍼스,복지경영학과,복지경영학과,SOC,,,39.945053,100.0,100.0,0.0,0.0,review_unmatched,,,,,,
OC2024_04517,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교_제2캠퍼스,제2캠퍼스,복지상담학과,복지상담학과,SOC,,,50.0,,,,,review_unmatched,,,,,,
OC2024_04518,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교_제2캠퍼스,제2캠퍼스,복지상담경영학과,복지상담경영학과,SOC,,,34.485798,95.2381,90.47619,8.695652,8.695652,review_unmatched,,,,,,
OC2024_04519,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교_제2캠퍼스,제2캠퍼스,부동산학과,부동산학과,SOC,,,37.920788,84.61539,73.07692,3.7037036,3.7037036,review_unmatched,,,,,,
OC2024_04520,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교_제2캠퍼스,제2캠퍼스,사학과,사학과,HUM,,,43.020172,61.11111,55.555557,15.555555,15.555555,review_unmatched,,,,,,
OC2024_04521,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교_제2캠퍼스,제2캠퍼스,사회복지학과,사회복지학과,SOC,,,37.717297,83.333336,83.333336,4.0,0.0,review_unmatched,,,,,,
OC2024_04522,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교_제2캠퍼스,제2캠퍼스,스포츠산업경영학과,스포츠산업경영학과,,,,37.229546,80.0,20.0,0.0,0.0,review_unmatched,,,,,,
OC2024_04523,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교_제2캠퍼스,제2캠퍼스,심리치료학과,심리치료학과,SOC,,,39.963203,68.181816,59.090908,8.333333,8.333333,review_unmatched,,,,,,
OC2024_04524,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교_제2캠퍼스,제2캠퍼스,아동학과,아동학과,SOC,,,51.411125,76.47059,64.70588,33.333332,33.333332,review_unmatched,,,,,,
OC2024_04525,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교_제2캠퍼스,제2캠퍼스,아동보육상담학과,아동보육상담학과,SOC,,,37.696968,,,,,review_unmatched,,,,,,
OC2024_04526,,L8,unmatched,unmatched,,0,True,no_candidate,no D01 v2 eligible candidate under normalized school,,,False,False,False,False,False,명지대학교_제2캠퍼스,제2캠퍼스,아동심리상담학과,아동심리상담학과,SOC,,,58.333332,100.0,100.0,12.5,12.5,review_unmatched,,,,,,
