outcome_row_id,school_name_raw,campus_name_raw_x,dept_name_raw,major_group_7,graduates_n,enrolled_students_n,a_rate_pct,cd_rate_pct,f_rate_pct,employment_rate_pct,health_employment_rate_pct,progression_rate_pct,graduate_school_progression_rate_pct,human_outlier_decision,denominator_policy,winsorize_or_weight_policy,reviewer_note
OC2024_03591,대진대학교,,데이터사이언스학과,ENG,0,22,78.62319,6.521739,0.0,,,,,,,,
OC2024_03592,대진대학교,,도시공간조형전공,ART,13,13,67.27273,14.621212,0.0,33.333332,33.333332,0.0,0.0,,,,
OC2024_03593,대진대학교,,도시부동산공학과,ENG,4,3,62.5,0.0,0.0,50.0,50.0,0.0,0.0,,,,
OC2024_03608,대진대학교,,스마트융합보안학과,ENG,0,61,0.0,0.0,100.0,,,,,,,,
OC2024_03634,덕성여자대학교,,IT미디어공학과,ENG,35,14,69.04762,0.0,0.0,38.235294,35.294117,2.857143,2.857143,,,,
OC2024_03636,덕성여자대학교,,Pre-Pharm Med학과,NAT,4,2,0.0,100.0,0.0,33.333332,33.333332,25.0,25.0,,,,
OC2024_03639,덕성여자대학교,,경영학전공,SOC,1,212,56.60761,7.987085,1.0897999,100.0,100.0,0.0,0.0,,,,
OC2024_03641,덕성여자대학교,,국어국문학과,HUM,25,17,21.538462,21.346153,14.038462,58.333332,50.0,0.0,0.0,,,,
OC2024_03647,덕성여자대학교,,독어독문학과,HUM,15,12,40.22222,8.777778,0.0,35.714287,28.571428,6.6666665,0.0,,,,
OC2024_03648,덕성여자대학교,,독어독문학전공,HUM,2,16,48.214287,11.869748,1.4705882,100.0,100.0,0.0,0.0,,,,
OC2024_03649,덕성여자대학교,,동양화전공,ART,5,49,37.527596,18.482227,2.326891,0.0,0.0,80.0,80.0,,,,
OC2024_03651,덕성여자대학교,,문헌정보학과,HUM,15,6,46.52778,18.055555,0.0,64.28571,50.0,6.6666665,6.6666665,,,,
OC2024_03653,덕성여자대학교,,문화인류학과,HUM,20,12,55.555557,18.518518,0.0,70.0,50.0,0.0,0.0,,,,
OC2024_03659,덕성여자대학교,,법학과,SOC,33,14,44.272446,25.541796,0.0,36.363636,27.272728,0.0,0.0,,,,
OC2024_03661,덕성여자대학교,,불어불문학과,HUM,14,9,55.833332,6.9444447,0.0,64.28571,50.0,0.0,0.0,,,,
OC2024_03663,덕성여자대학교,,사학과,HUM,14,6,25.0,33.333332,0.0,46.153847,38.46154,7.142857,7.142857,,,,
OC2024_03665,덕성여자대학교,,사학전공,HUM,2,60,35.515656,21.110342,2.9079819,100.0,100.0,50.0,50.0,,,,
OC2024_03666,덕성여자대학교,,사회학과,SOC,14,8,7.142857,60.714287,10.714286,57.142857,28.571428,0.0,0.0,,,,
OC2024_03667,덕성여자대학교,,사회복지학과,SOC,26,4,83.333336,0.0,16.666666,52.173912,43.47826,11.538462,11.538462,,,,
OC2024_03669,덕성여자대학교,,사회학전공,SOC,1,70,39.461,15.181474,0.23474178,0.0,0.0,0.0,0.0,,,,
OC2024_03670,덕성여자대학교,,생활체육학과,ART,23,8,4.5454545,81.818184,0.0,68.181816,50.0,4.347826,4.347826,,,,
OC2024_03672,덕성여자대학교,,서양화전공,ART,3,62,37.785374,14.720789,5.5853906,100.0,100.0,33.333332,33.333332,,,,
OC2024_03673,덕성여자대학교,,서양화과,ART,12,6,0.0,60.714287,0.0,72.72727,36.363636,8.333333,8.333333,,,,
OC2024_03675,덕성여자대학교,,수학과,NAT,37,9,30.30303,30.08658,0.0,70.588234,58.82353,5.4054055,5.4054055,,,,
OC2024_03680,덕성여자대학교,,식품영양학과,NAT,39,14,45.65972,9.953704,0.0,68.965515,65.51724,25.641026,23.076923,,,,
OC2024_03685,덕성여자대학교,,아동가족학과,NAT,13,5,23.333334,46.666668,0.0,76.92308,61.53846,0.0,0.0,,,,
OC2024_03686,덕성여자대학교,,아동가족학전공,NAT,4,72,42.42963,17.567364,1.4549735,75.0,75.0,0.0,0.0,,,,
OC2024_03692,덕성여자대학교,,일어일문학과,HUM,31,14,39.046654,21.399595,0.0,68.965515,55.172413,6.451613,3.2258065,,,,
OC2024_03693,덕성여자대학교,,일어일문학전공,HUM,3,70,40.23972,19.477392,1.8461714,33.333332,33.333332,0.0,0.0,,,,
OC2024_03699,덕성여자대학교,,중어중문학전공,HUM,3,84,40.11442,18.383572,2.0664332,100.0,100.0,0.0,0.0,,,,
OC2024_03700,덕성여자대학교,,철학과,HUM,13,12,58.92857,3.5714285,0.0,58.333332,58.333332,7.6923075,7.6923075,,,,
OC2024_03708,덕성여자대학교,,회계학전공,SOC,2,182,38.83529,14.01198,0.73681813,50.0,50.0,0.0,0.0,,,,
OC2024_03711,동국대학교,,IT학부 컴퓨터공학전공,ENG,0,1,50.0,0.0,0.0,,,,,,,,
OC2024_03721,동국대학교,,경찰행정학과,SOC,16,8,40.579712,13.661551,0.0,64.13043,61.95652,2.1052632,2.1052632,,,,
OC2024_03722,동국대학교,,공공인재융합전공,SOC,0,0,0.0,66.666664,0.0,,,,,,,,
OC2024_03729,동국대학교,,국제통상학부 국제통상학전공,SOC,25,13,16.02564,0.0,32.05128,59.090908,50.0,0.0,0.0,,,,
OC2024_03733,동국대학교,,멀티미디어소프트웨어공학전공,ENG,5,55,45.396263,8.439252,1.0672897,100.0,100.0,20.0,20.0,,,,
OC2024_03737,동국대학교,,물리학전공,NAT,20,6,74.96957,4.975654,0.0,81.25,62.5,20.0,20.0,,,,
OC2024_03738,동국대학교,,뮤지컬전공,ART,31,0,42.881943,27.256945,1.5625,56.0,24.0,0.0,0.0,,,,
OC2024_03797,동국대학교(WISE)_분교,분교|WISE,공공행정학전공,SOC,8,5,47.8836,10.978836,0.0,25.0,12.5,0.0,0.0,,,,
OC2024_03800,동국대학교(WISE)_분교,분교|WISE,국어국문학과,HUM,9,19,31.765936,4.9634275,21.577847,44.444443,44.444443,0.0,0.0,,,,
OC2024_03821,동국대학교(WISE)_분교,분교|WISE,신소재화학과(자연),ENG,7,9,67.61364,4.5454545,0.0,28.571428,14.285714,0.0,0.0,,,,
OC2024_03824,동국대학교(WISE)_분교,분교|WISE,안전공학과,ENG,8,12,45.238094,0.0,7.142857,71.42857,71.42857,12.5,12.5,,,,
OC2024_03828,동국대학교(WISE)_분교,분교|WISE,에너지・전기공학전공,ENG,3,178,36.9475,20.557247,1.5596316,66.666664,66.666664,0.0,0.0,,,,
OC2024_03829,동국대학교(WISE)_분교,분교|WISE,에너지공학전공,ENG,3,39,30.317982,28.508772,2.0833333,33.333332,33.333332,0.0,0.0,,,,
OC2024_03832,동국대학교(WISE)_분교,분교|WISE,원자력·에너지시스템공학전공,ENG,15,8,21.978022,52.197803,0.0,60.0,60.0,0.0,0.0,,,,
OC2024_03833,동국대학교(WISE)_분교,분교|WISE,원자력ㆍ에너지시스템공학과,ENG,17,15,14.285714,47.61905,0.0,58.82353,58.82353,0.0,0.0,,,,
OC2024_03841,동국대학교(WISE)_분교,분교|WISE,자동차소재부품공학과,ENG,0,24,56.34058,8.333333,0.0,,,,,,,,
OC2024_03843,동국대학교(WISE)_분교,분교|WISE,전자·정보통신공학과,ENG,4,97,30.232557,21.491852,2.5707958,100.0,100.0,0.0,0.0,,,,
OC2024_03926,동덕여자대학교,,인문학부 한국어문화전공,HUM,0,13,36.965813,1.9230769,0.0,,,,,,,,
OC2024_03947,동명대학교,,AI자동화설계공학과,ENG,0,39,94.5946,2.7027028,0.0,,,,,,,,
OC2024_03995,동명대학교,,앙트러프러너십전공,SOC,0,19,68.99039,12.5,0.0,,,,,,,,
OC2024_04003,동명대학교,,유튜브크리에이터전공,ART,0,16,44.642857,16.071428,0.0,,,,,,,,
OC2024_04006,동명대학교,,의료기기학과,MED,0,28,35.098522,19.211823,0.0,,,,,,,,
OC2024_04014,동명대학교,,전기제어학부,ENG,0,41,7.142857,0.0,71.42857,,,,,,,,
OC2024_04019,동명대학교,,창업학과,SOC,0,21,46.031746,7.9365077,0.0,,,,,,,,
OC2024_04032,동서대학교,,Animation학과,ART,0,0,77.77778,0.0,0.0,,,,,,,,
OC2024_04033,동서대학교,,Computer Science학과,ENG,0,1,51.133785,15.646258,0.0,,,,,,,,
OC2024_04035,동서대학교,,Film and Visual Effects학과,ART,0,1,47.916668,10.416667,0.0,,,,,,,,
OC2024_04043,동서대학교,,건축공학전공,ENG,2,5,50.0,50.0,0.0,100.0,100.0,0.0,0.0,,,,
OC2024_04044,동서대학교,,건축설계학전공,ENG,1,1,26.666666,63.333332,0.0,0.0,0.0,0.0,0.0,,,,
OC2024_04045,동서대학교,,게임학과,ENG,0,395,37.82424,22.470188,4.836437,38.29787,27.659575,0.0,0.0,,,,
OC2024_04049,동서대학교,,경호전공,ART,15,19,78.77193,6.6666665,1.6666666,50.0,42.857143,0.0,0.0,,,,
OC2024_04051,동서대학교,,관광경영학전공,SOC,0,20,0.0,100.0,0.0,,,,,,,,
OC2024_04057,동서대학교,,디자인학부,ART,1,248,34.510868,10.597826,14.945652,100.0,100.0,0.0,0.0,,,,
OC2024_04058,동서대학교,,디자인학전공,ART,2,25,0.0,100.0,0.0,50.0,50.0,0.0,0.0,,,,
OC2024_04062,동서대학교,,메카트로닉스 융합공학부,ENG,2,12,5.0,41.666668,32.77778,50.0,50.0,0.0,0.0,,,,
OC2024_04072,동서대학교,,생명화학공학과,NAT,3,15,46.363636,9.545455,1.5151515,33.333332,33.333332,0.0,0.0,,,,
OC2024_04079,동서대학교,,신소재공학전공,ENG,11,3,30.0,43.333332,0.0,27.272728,27.272728,0.0,0.0,,,,
OC2024_04080,동서대학교,,신소재화학공학과,ENG,2,45,43.810913,18.36628,10.230714,50.0,50.0,0.0,0.0,,,,
OC2024_04089,동서대학교,,이벤트/컨벤션학전공,SOC,1,9,66.666664,33.333332,0.0,0.0,0.0,0.0,0.0,,,,
OC2024_04103,동서대학교,,컴퓨터공학전공,ENG,0,5,0.0,54.166668,0.0,,,,,,,,
OC2024_04105,동서대학교,,토목공학전공,ENG,2,6,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,,,
OC2024_04109,동서대학교,,화장품・신소재학과,ENG,3,0,31.275616,35.143444,0.8196721,100.0,100.0,0.0,0.0,,,,
OC2024_04120,동신대학교,,국제학부,SOC,0,89,0.0,50.0,0.0,,,,,,,,
OC2024_04134,동신대학교,,사물인터넷학과,ENG,13,6,37.5,18.75,0.0,33.333332,33.333332,7.6923075,0.0,,,,
OC2024_04142,동신대학교,,아동영어교육학과,EDU,9,2,33.333332,66.666664,0.0,62.5,62.5,0.0,0.0,,,,
OC2024_04145,동신대학교,,에너지경영학과,ENG,9,14,44.862774,11.294863,0.0,37.5,37.5,11.111111,0.0,,,,
OC2024_04146,동신대학교,,에너지리사이클링학과,ENG,0,10,36.666668,0.0,0.0,,,,,,,,
OC2024_04161,동신대학교,,한약재산업학과,NAT,3,1,100.0,0.0,0.0,66.666664,0.0,0.0,0.0,,,,
OC2024_04168,동아대학교,,간호학과,MED,16,4,29.139433,22.113289,0.0,81.25,75.0,0.0,0.0,,,,
OC2024_04173,동아대학교,,건축・디자인・패션대학 산업디자인학과,ART,0,3,20.0,25.0,0.0,,,,,,,,
OC2024_04180,동아대학교,,경찰학과,SOC,0,153,35.84351,25.787727,0.0,,,,,,,,
OC2024_04186,동아대학교,,국어국문학과,HUM,2,2,0.0,0.0,100.0,,,,,,,,
OC2024_04193,동아대학교,,기계·산업경영공학부 조선해양플랜트공학과,ENG,8,7,13.636364,77.27273,0.0,62.5,62.5,0.0,0.0,,,,
OC2024_04197,동아대학교,,문예창작학과,HUM,0,0,0.0,80.0,0.0,,,,,,,,
OC2024_04230,동아대학교,,음악학과,ART,1,243,40.168972,11.962365,4.9731183,100.0,100.0,0.0,0.0,,,,
OC2024_04239,동아대학교,,인간환경융합공학부 건축공학과,ENG,13,5,3.5714285,22.619047,0.0,46.153847,46.153847,0.0,0.0,,,,
OC2024_04240,동아대학교,,인간환경융합공학부 토목공학과,ENG,19,8,0.0,0.0,0.0,47.36842,42.105263,0.0,0.0,,,,
OC2024_04241,동아대학교,,인간환경융합공학부 환경공학과,NAT,11,2,0.0,0.0,0.0,18.181818,18.181818,0.0,0.0,,,,
OC2024_04243,동아대학교,,전기·전자·컴퓨터공학부 전기공학과,ENG,48,11,0.0,51.47059,7.9411764,55.31915,48.93617,2.0833333,2.0833333,,,,
OC2024_04244,동아대학교,,전기·전자·컴퓨터공학부 전자공학과,ENG,35,14,21.02564,26.282051,6.6666665,51.42857,40.0,0.0,0.0,,,,
OC2024_04245,동아대학교,,전기·전자·컴퓨터공학부 컴퓨터공학과,ENG,20,18,16.269842,47.61905,0.0,40.0,40.0,0.0,0.0,,,,
OC2024_04250,동아대학교,,정치・사회학부 정치외교학전공,SOC,4,186,30.412855,27.657434,0.9027959,50.0,25.0,0.0,0.0,,,,
OC2024_04266,동아대학교,,태권도경호학과,ART,1,1,0.0,100.0,0.0,100.0,0.0,0.0,0.0,,,,
OC2024_04293,동양대학교,,보건의료행정학과,SOC,16,12,70.18678,12.5,1.7241379,53.333332,46.666668,0.0,0.0,,,,
OC2024_04310,동양대학교,,철도운전・전기신호학과,ENG,0,39,49.79798,3.3333333,0.0,,,,,,,,
OC2024_04325,동의대학교,,게임공학과,ENG,0,105,100.0,0.0,0.0,,,,,,,,
OC2024_04326,동의대학교,,게임공학전공,ENG,3,122,53.364677,20.59947,0.0,33.333332,33.333332,0.0,0.0,,,,
OC2024_04327,동의대학교,,게임애니메이션공학전공,ENG,33,14,0.0,100.0,0.0,45.16129,45.16129,0.0,0.0,,,,
OC2024_04349,동의대학교,,기계자동차로봇부품공학부,ENG,0,243,0.0,50.0,0.0,,,,,,,,
OC2024_04356,동의대학교,,라이프융합학부,SOC,0,34,0.0,66.666664,25.0,,,,,,,,
OC2024_04361,동의대학교,,무역학과,SOC,2,152,32.731945,19.37489,4.6049137,100.0,100.0,0.0,0.0,,,,
OC2024_04366,동의대학교,,미래형자동차학과,ENG,4,48,44.183224,22.922737,0.9933775,100.0,100.0,0.0,0.0,,,,
OC2024_04370,동의대학교,,법학과,SOC,2,106,31.77806,21.82431,4.879161,100.0,100.0,0.0,0.0,,,,
OC2024_04376,동의대학교,,부동산투자학전공,SOC,0,0,29.36508,31.944445,0.0,,,,,,,,
OC2024_04383,동의대학교,,생산정보기술공학전공,ENG,7,5,20.0,40.0,20.0,42.857143,42.857143,0.0,0.0,,,,
OC2024_04386,동의대학교,,소프트웨어융합학과,ENG,4,55,72.1875,9.6875,0.0,75.0,75.0,0.0,0.0,,,,
OC2024_04397,동의대학교,,영어영문학과,HUM,5,236,35.546787,22.991001,6.248832,40.0,40.0,0.0,0.0,,,,
OC2024_04413,동의대학교,,인공지능학과,ENG,0,122,0.0,0.0,88.888885,,,,,,,,
OC2024_04454,동의대학교,,회계학과,SOC,3,149,30.973639,28.127308,6.4009132,100.0,66.666664,0.0,0.0,,,,
OC2024_04459,루터대학교,,신학과,HUM,3,43,81.943375,1.7771965,0.0,,,0.0,0.0,,,,
OC2024_04550,목원대학교,,공공인재학과,SOC,0,0,0.0,50.0,0.0,,,,,,,,
OC2024_04552,목원대학교,,관현악・작곡학부 작곡전공,ART,4,34,55.555557,2.7777777,2.7777777,0.0,0.0,25.0,25.0,,,,
OC2024_04555,목원대학교,,관현악학부 현악전공,ART,2,0,54.48187,3.7759228,3.283553,100.0,50.0,0.0,0.0,,,,
OC2024_04561,목원대학교,,국제문화학과,SOC,11,0,14.285714,3.5714285,7.142857,54.545456,45.454544,0.0,0.0,,,,
OC2024_04567,목원대학교,,도시공학과,ENG,1,147,38.682674,21.476627,3.1212542,100.0,100.0,0.0,0.0,,,,
OC2024_04571,목원대학교,,만화・애니메이션과,ART,12,0,40.0,5.0,10.0,63.636364,27.272728,0.0,0.0,,,,
OC2024_04573,목원대학교,,미생물생명공학과,NAT,0,0,70.0,3.3333333,0.0,,,,,,,,
OC2024_04574,목원대학교,,미생물소재학과,NAT,6,0,50.0,16.666666,0.0,66.666664,66.666664,0.0,0.0,,,,
OC2024_04579,목원대학교,,보건의료관리학과,MED,0,23,33.333332,0.0,0.0,,,,,,,,
OC2024_04583,목원대학교,,생명과학과,NAT,0,33,58.333332,0.0,25.0,,,,,,,,
OC2024_04586,목원대학교,,생의약화장품학부,ENG,4,0,57.5,0.0,0.0,75.0,75.0,0.0,0.0,,,,
OC2024_04594,목원대학교,,수학과,NAT,9,0,100.0,0.0,0.0,20.0,0.0,33.333332,33.333332,,,,
OC2024_04608,목원대학교,,영어영문학과,HUM,23,0,37.99534,9.207459,4.5454545,63.636364,54.545456,0.0,0.0,,,,
OC2024_04618,목원대학교,,자율주행학과,ENG,0,11,53.88889,10.555555,0.0,,,,,,,,
OC2024_04619,목원대학교,,작곡과,ART,1,0,74.60317,12.698413,0.0,100.0,0.0,0.0,0.0,,,,
OC2024_04622,목원대학교,,정보통신융합공학부,ENG,37,0,75.0,0.0,0.0,61.11111,61.11111,0.0,0.0,,,,
OC2024_04624,목원대학교,,중국어중국학과,HUM,0,0,87.5,0.0,0.0,,,,,,,,
OC2024_04625,목원대학교,,지능로봇공학과,ENG,13,0,22.591587,16.811398,0.0,53.846153,53.846153,0.0,0.0,,,,
OC2024_04626,목원대학교,,지식재산학과,SOC,17,0,0.0,33.333332,0.0,58.82353,52.941177,0.0,0.0,,,,
OC2024_04628,목원대학교,,피아노학부,ART,0,34,50.0,0.0,31.25,,,,,,,,
OC2024_04634,목원대학교,,행정학과,SOC,38,0,22.552448,16.783216,3.8461537,50.0,44.736843,0.0,0.0,,,,
OC2024_04636,목원대학교,,화장품공학과,ENG,25,0,25.0,0.0,0.0,57.894737,57.894737,20.0,20.0,,,,
OC2024_04637,목원대학교,,화학・화장품학부,NAT,10,0,53.57143,0.0,14.285714,62.5,62.5,20.0,20.0,,,,
OC2024_04643,배재대학교,,가정교육과,EDU,12,9,15.909091,12.878788,0.0,41.666668,33.333332,0.0,0.0,,,,
OC2024_04651,배재대학교,,경찰소방전공,SOC,0,2,0.0,26.666666,16.666666,,,,,,,,
OC2024_04652,배재대학교,,공무원법학과,SOC,15,18,27.083334,17.708334,18.75,50.0,50.0,0.0,0.0,,,,
OC2024_04658,배재대학교,,글로벌정치・커뮤니케이션전공,SOC,0,2,0.0,0.0,0.0,,,,,,,,
OC2024_04660,배재대학교,,기업컨설팅학과,SOC,3,5,0.0,36.666668,43.333332,0.0,0.0,0.0,0.0,,,,
OC2024_04661,배재대학교,,나노고분자재료공학전공,ENG,3,10,31.884058,27.536232,15.036232,66.666664,66.666664,0.0,0.0,,,,
OC2024_04663,배재대학교,,러시아・중앙아시아학전공,HUM,2,10,43.75,9.375,25.0,0.0,0.0,0.0,0.0,,,,
OC2024_04668,배재대학교,,바이오・의생명공학과,NAT,1,5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
OC2024_04677,배재대학교,,스페인・중남미학과,HUM,8,6,44.155846,20.77922,0.0,25.0,12.5,0.0,0.0,,,,
OC2024_04678,배재대학교,,스페인어・중남미학과,HUM,5,47,42.779667,11.769467,0.57471263,80.0,80.0,0.0,0.0,,,,
OC2024_04682,배재대학교,,식품영양학전공,NAT,0,7,19.047619,25.0,0.0,,,,,,,,
OC2024_04685,배재대학교,,실용음악전공,ART,0,25,41.211327,3.740188,0.0,,,,,,,,
OC2024_04690,배재대학교,,영어영문학과,HUM,4,5,25.0,20.833334,4.1666665,25.0,25.0,0.0,0.0,,,,
OC2024_04691,배재대학교,,영어영문학전공,HUM,12,16,25.790424,24.570913,3.0713642,63.636364,45.454544,0.0,0.0,,,,
OC2024_04700,배재대학교,,정밀응용과학,NAT,7,19,15.238095,31.428572,21.904762,71.42857,71.42857,0.0,0.0,,,,
OC2024_04703,배재대학교,,정부・공기업전공,SOC,8,13,31.538462,10.51282,10.51282,50.0,37.5,0.0,0.0,,,,
OC2024_04704,배재대학교,,정치언론안보학과,SOC,4,4,50.0,0.0,0.0,75.0,75.0,0.0,0.0,,,,
OC2024_04707,배재대학교,,조경학전공,ENG,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
OC2024_04716,배재대학교,,클래식음악전공,ART,0,1,0.0,0.0,100.0,,,,,,,,
OC2024_04718,배재대학교,,토털라이프스타일링,ART,0,9,89.28571,0.0,10.714286,,,,,,,,
OC2024_04719,배재대학교,,토털라이프케어,SOC,0,13,97.61905,0.0,0.0,,,,,,,,
OC2024_04755,부산가톨릭대학교,,경영정보학과,SOC,18,18,90.32258,3.2258065,0.0,64.70588,58.82353,0.0,0.0,,,,
OC2024_04768,부산가톨릭대학교,,자율전공학부,ENG,0,20,14.285714,42.857143,0.0,,,,,,,,
OC2024_04904,부산외국어대학교,,국제문화관광전공,SOC,0,0,75.0,0.0,0.0,,,,,,,,
OC2024_04908,부산외국어대학교,,국제비서사무전공,SOC,0,0,100.0,0.0,0.0,,,,,,,,
OC2024_04911,부산외국어대학교,,독일어전공,HUM,0,1,61.904762,21.428572,0.0,,,,,,,,
OC2024_04915,부산외국어대학교,,러시아어전공,HUM,0,1,56.25,6.25,0.0,,,,,,,,
OC2024_04917,부산외국어대학교,,베트남어전공,HUM,0,1,84.166664,0.0,0.0,,,,,,,,
OC2024_04929,부산외국어대학교,,스페인어전공,HUM,0,0,42.5,0.0,0.0,,,,,,,,
OC2024_04942,부산외국어대학교,,이탈리아어전공,HUM,0,0,100.0,0.0,0.0,,,,,,,,
OC2024_04945,부산외국어대학교,,인도학부(인도언어문화전공),HUM,12,14,66.666664,0.0,0.0,59.090908,54.545456,0.0,0.0,,,,
OC2024_04957,부산외국어대학교,,태국어전공,HUM,0,0,50.0,33.333332,0.0,,,,,,,,
OC2024_04960,부산외국어대학교,,터키어전공,HUM,0,0,25.0,25.0,0.0,,,,,,,,
OC2024_04962,부산외국어대학교,,포르투갈(브라질)어전공,HUM,0,0,83.333336,0.0,0.0,,,,,,,,
OC2024_04964,부산외국어대학교,,프랑스어전공,HUM,0,1,50.0,50.0,0.0,,,,,,,,
OC2024_04970,부산외국어대학교,,회계전공,SOC,0,0,92.85714,0.0,0.0,,,,,,,,
OC2024_04973,삼육대학교,,IT융합공학과,ENG,29,17,23.181818,47.272728,0.0,65.21739,60.869564,17.241379,17.241379,,,,
OC2024_04998,삼육대학교,,컴퓨터・메카트로닉스공학부,ENG,39,19,57.272728,19.09091,0.0,47.36842,39.473682,0.0,0.0,,,,
OC2024_05009,상명대학교,,가구조형전공,ART,2,3,0.0,0.0,100.0,100.0,0.0,0.0,0.0,,,,
OC2024_05018,상명대학교,,뉴미디어작곡과,ART,0,2,0.0,25.0,50.0,,,,,,,,
OC2024_05035,상명대학교,,인문콘텐츠학부 한일문화콘텐츠학과,HUM,18,15,41.666668,16.666666,0.0,68.75,68.75,0.0,0.0,,,,
OC2024_05038,상명대학교,,지능・데이터융합학부 빅데이터융합전공,ENG,0,16,49.156815,2.4181042,0.0,,,,,,,,
OC2024_05039,상명대학교,,지능・데이터융합학부 스마트생산전공,ENG,0,1,26.136364,6.25,0.0,,,,,,,,
OC2024_05040,상명대학교,,지능・데이터융합학부 핀테크전공,ENG,0,2,49.52941,7.882353,0.0,,,,,,,,
OC2024_05050,상명대학교_제2캠퍼스,제2캠퍼스,글로벌지역학부 러시아・중앙아시아지역학전공,HUM,0,0,73.03704,0.0,0.0,,,,,,,,
OC2024_05052,상명대학교_제2캠퍼스,제2캠퍼스,독일어권지역학전공,HUM,7,7,59.701492,5.223881,0.0,57.142857,57.142857,0.0,0.0,,,,
OC2024_05055,상명대학교_제2캠퍼스,제2캠퍼스,러시아어권지역학전공,HUM,11,12,68.333336,0.0,0.0,54.545456,45.454544,0.0,0.0,,,,
OC2024_05057,상명대학교_제2캠퍼스,제2캠퍼스,사진영상콘텐츠학과,ART,12,9,14.285714,39.285713,8.333333,88.888885,77.77778,0.0,0.0,,,,
OC2024_05073,상명대학교_제2캠퍼스,제2캠퍼스,영어영문학전공,HUM,0,3,62.5,25.0,0.0,,,,,,,,
OC2024_05081,상명대학교_제2캠퍼스,제2캠퍼스,인더스트리얼디자인전공,ART,3,106,55.894714,1.936379,0.7864008,33.333332,33.333332,0.0,0.0,,,,
OC2024_05104,상지대학교,,국가안보학부 국제관계학전공,SOC,0,3,69.04762,16.666666,0.0,,,,,,,,
OC2024_05113,상지대학교,,레저레크레이션학과,SOC,0,21,91.666664,0.0,0.0,,,,,,,,
OC2024_05114,상지대학교,,로봇공학과,ENG,0,2,100.0,0.0,0.0,,,,,,,,
OC2024_05124,상지대학교,,부동산학과,SOC,5,22,47.027973,12.937063,0.0,20.0,20.0,0.0,0.0,,,,
OC2024_05125,상지대학교,,뷰티디자인학과,ART,7,12,80.0905,5.882353,0.0,60.0,60.0,14.285714,14.285714,,,,
OC2024_05130,상지대학교,,사회적경제학과,SOC,5,22,95.39474,0.0,0.0,100.0,60.0,0.0,0.0,,,,
OC2024_05138,상지대학교,,스마트자동차공학과,ENG,5,13,70.02924,5.263158,2.631579,60.0,60.0,0.0,0.0,,,,
OC2024_05142,상지대학교,,식음료외식산업학과,NAT,0,20,92.98245,0.0,0.5263158,,,,,,,,
OC2024_05146,상지대학교,,실버헬스케어학과,SOC,0,10,100.0,0.0,0.0,,,,,,,,
OC2024_05147,상지대학교,,아시아국제관계학과,SOC,1,7,64.28571,6.25,0.0,100.0,100.0,0.0,0.0,,,,
OC2024_05152,상지대학교,,융합관광기획학과,SOC,3,43,62.91727,13.298259,0.0,66.666664,66.666664,0.0,0.0,,,,
OC2024_05157,상지대학교,,인공지능융합공학부 지능형로봇전공,ENG,0,4,100.0,0.0,0.0,,,,,,,,
OC2024_05161,상지대학교,,재활상담학과,SOC,14,8,100.0,0.0,0.0,57.142857,57.142857,0.0,0.0,,,,
OC2024_05164,상지대학교,,전자・보안공학부 전자공학전공,ENG,0,25,54.166668,13.095238,0.0,,,,,,,,
OC2024_05165,상지대학교,,전자공학과,ENG,1,6,85.829956,0.0,0.0,100.0,100.0,0.0,0.0,,,,
OC2024_05174,상지대학교,,지구환경공학과,NAT,0,20,31.073446,26.531073,0.0,,,,,,,,
OC2024_05178,상지대학교,,패션디자인학과,ART,3,11,88.64286,0.0,0.0,0.0,0.0,0.0,0.0,,,,
OC2024_05181,상지대학교,,평생교육상담학과,EDU,3,44,88.315506,1.8827986,1.0383245,100.0,100.0,0.0,0.0,,,,
OC2024_05197,서강대학교,,독일문화전공,HUM,5,2,80.0,0.0,0.0,40.0,40.0,0.0,0.0,,,,
OC2024_05213,서강대학교,,일본문화전공,HUM,0,1,0.0,50.0,0.0,,,,,,,,
OC2024_05221,서강대학교,,프랑스문화전공,HUM,2,2,0.0,0.0,100.0,100.0,100.0,50.0,50.0,,,,
OC2024_05247,서경대학교,,무용예술학부,ART,0,156,27.654844,29.94528,2.4442768,60.0,40.0,0.0,0.0,,,,
OC2024_05252,서경대학교,,미용예술학과,ART,5,31,27.738094,39.404762,7.1031747,100.0,60.0,0.0,0.0,,,,
OC2024_05254,서경대학교,,산업경영시스템공학과,ENG,32,5,0.0,100.0,0.0,75.0,62.5,0.0,0.0,,,,
OC2024_05259,서경대학교,,실용무용전공,ART,7,16,39.285713,14.285714,0.0,100.0,25.0,28.571428,28.571428,,,,
OC2024_05270,서경대학교,,컴퓨터과학과,ENG,18,11,75.0,0.0,0.0,77.77778,77.77778,0.0,0.0,,,,
OC2024_05295,서울과학기술대학교,,스마트ICT융합공학과,ENG,2,127,49.55752,7.219293,0.7092199,0.0,0.0,0.0,0.0,,,,
OC2024_05331,서울기독대학교,,글로벌휴먼경영전공,SOC,3,320,70.79996,3.1875834,9.690699,66.666664,33.333332,0.0,0.0,,,,
OC2024_05334,서울기독대학교,,뮤지컬전공,ART,3,24,67.79412,0.0,5.147059,,,,,,,,
