outcome_row_id,headcount_row_id,match_method,match_score,candidate_count,review_needed,match_evidence,candidate_preview,headcount_match_flag,school_name_raw,school_name_std,campus_name_raw,campus_name_std,campus_seq,campus_branch,dept_name_raw,dept_name_std,dept_field_raw,hc_headcount_row_id,hc_school_name_raw,hc_school_name_std,hc_campus_name_raw,hc_campus_name_std,hc_campus_seq,hc_campus_branch,hc_dept_name_raw,hc_dept_name_std,hc_major_group_raw,hc_major_group_7,school_std_match,campus_scope_ok,dept_alt_contains_hc,exact_normalized_validation,sample_group
OC2024_01918,,manual_review,1.0,7,True,multiple exact normalized candidates; campus not sufficiently decisive,미래융합학부 | 미래융합학부(사회복지상담전공) | 미래융합학부(사회복지상담학과) | 미래융합학부(영양식품학과) | 미래융합학부(언어재활전공),False,광주여자대학교,광주여자대학교,,unknown,,,미래융합학부(뷰티산업학과) | 미래융합학부(사회복지상담전공) | 미래융합학부(사회복지상담학과) | 미래융합학부(언어재활심리학과) | 미래융합학부(언어재활전공) | 미래융합학부(영양식품학과),미래융합학부뷰티산업학과미래융합학부사회복지상담전공미래융합학부사회복지상담학과미래융합학부언어재활심리학과미래융합학부언어재활전공미래융합학부영양식품학과,미래융합,,,,,,,,,,,,,True,False,,manual_review
OC2024_04086,,manual_review,1.0,2,True,multiple exact normalized candidates; campus not sufficiently decisive,영화과 | 영화과(인문사회계열),False,동서대학교,동서대학교,,unknown,,,영화과 | 영화과 | 영화과(인문사회계열),영화과영화과영화과인문사회계열,영화과,,,,,,,,,,,,,True,False,,manual_review
OC2024_00884,,manual_review,1.0,2,True,multiple exact normalized candidates; campus not sufficiently decisive,보건관리학과 | 보건관리학과(자연과학),False,경동대학교_제3캠퍼스,경동대학교,제3캠퍼스,제3캠퍼스,제3캠퍼스,,보건관리학과 | 보건관리학과(자연과학),보건관리학과보건관리학과자연과학,보건관리,,,,,,,,,,,,,False,False,,manual_review
OC2024_06405,,manual_review,1.0,2,True,multiple exact normalized candidates; campus not sufficiently decisive,건축학전공 | 건축학전공(5년제),False,신라대학교,신라대학교,,unknown,,,건축학전공(5년제),건축학전공5년제,건축학,,,,,,,,,,,,,True,False,,manual_review
OC2024_00148,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,가톨릭관동대학교,가톨릭관동대학교,,unknown,,,자율전공학부,자율전공학부,자율,,,,,,,,,,,,,True,False,,unmatched
OC2024_05072,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,상명대학교_제2캠퍼스,상명대학교,제2캠퍼스,제2캠퍼스,제2캠퍼스,,영어권지역학전공,영어권지역학전공,영어권지역학,,,,,,,,,,,,,False,False,,unmatched
OC2024_08367,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,조선대학교,조선대학교,,unknown,,,전자공학과 | 전자공학부(전자공학전공) | 전자공학부(지능IoT전공),전자공학과전자공학부전자공학전공전자공학부지능iot전공,전자공,,,,,,,,,,,,,True,False,,unmatched
OC2024_05963,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,세종대학교,세종대학교,,unknown,,,국어국문학과,국어국문학과,국어국문,,,,,,,,,,,,,True,False,,unmatched
OC2024_06311,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,숭실대학교,숭실대학교,,unknown,,,금융학부,금융학부,금융,,,,,,,,,,,,,True,False,,unmatched
OC2024_10070,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,호서대학교,호서대학교,,unknown,,,사회복지학전공,사회복지학전공,사회복지학,,,,,,,,,,,,,True,False,,unmatched
OC2024_04906,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,부산외국어대학교,부산외국어대학교,,unknown,,,국제문화비즈니스학부(G2(미・중)문화비즈니스전공),국제문화비즈니스학부g2미중문화비즈니스전공,국제문화비즈니스문화비즈니스),,,,,,,,,,,,,True,False,,unmatched
OC2024_01785,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,광운대학교,광운대학교,,unknown,,,데이터사이언스전공,데이터사이언스전공,데이터사이언스,,,,,,,,,,,,,True,False,,unmatched
OC2024_01429,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,경희대학교,경희대학교,,unknown,,,문화관광산업학과,문화관광산업학과,문화관광산업,,,,,,,,,,,,,True,False,,unmatched
OC2024_03319,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,대구대학교,대구대학교,,unknown,,,생명공학과,생명공학과,생명공,,,,,,,,,,,,,True,False,,unmatched
OC2024_08181,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,제주국제대학교,제주국제대학교,,unknown,,,건설공학부 토목공학전공,건설공학부토목공학전공,건설공토목공학,,,,,,,,,,,,,True,False,,unmatched
OC2024_06636,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,아주대학교,아주대학교,,unknown,,,융합시스템공학과,융합시스템공학과,융합시스템공,,,,,,,,,,,,,True,False,,unmatched
OC2024_05979,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,세종대학교,세종대학교,,unknown,,,미디어커뮤니케이션학과,미디어커뮤니케이션학과,미디어커뮤니케이션,,,,,,,,,,,,,True,False,,unmatched
OC2024_05279,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,서울과학기술대학교,서울과학기술대학교,,unknown,,,건설시스템공학과,건설시스템공학과,건설시스템공,,,,,,,,,,,,,True,False,,unmatched
OC2024_08103,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,전주대학교,전주대학교,,unknown,,,기계자동차공학과,기계자동차공학과,기계자동차공,,,,,,,,,,,,,True,False,,unmatched
OC2024_09801,,unmatched,,117,True,no exact/fuzzy candidate within same normalized school and campus scope,국어국문학과 | 문예창작학과 | 문예창작학 | 한국어문학 | 중국어문화학과,False,한신대학교,한신대학교,,unknown,,,행정학전공,행정학전공,행정학,,,,,,,,,,,,,True,False,,unmatched
OC2024_05179,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,상지대학교,상지대학교,,unknown,,,패션뷰티학부 뷰티화장품전공,패션뷰티학부뷰티화장품전공,패션뷰티뷰티화장품,,,,,,,,,,,,,True,False,,unmatched
OC2024_06073,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,송원대학교,송원대학교,,unknown,,,뷰티예술학과,뷰티예술학과,뷰티예술,,,,,,,,,,,,,True,False,,unmatched
OC2024_09926,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,한일장신대학교,한일장신대학교,,unknown,,,사회복지학과 | 사회복지학부,사회복지학과사회복지학부,사회복지,,,,,,,,,,,,,True,False,,unmatched
OC2024_00104,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,가톨릭관동대학교,가톨릭관동대학교,,unknown,,,공공행정학전공,공공행정학전공,공공행정학,,,,,,,,,,,,,True,False,,unmatched
OC2024_05654,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,선문대학교,선문대학교,,unknown,,,스마트자동차공학부,스마트자동차공학부,스마트자동차공,,,,,,,,,,,,,True,False,,unmatched
OC2024_01564,,unmatched,,20,True,no exact/fuzzy candidate within same normalized school and campus scope,패션마케팅학과 | 패션마케팅학전공 | 산업디자인과 | 산업디자인전공 | 시각디자인과,False,계명대학교,계명대학교,,unknown,,,영어교육과,영어교육과,영어교육과,,,,,,,,,,,,,True,False,,unmatched
OC2024_01315,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,경운대학교,경운대학교,,unknown,,,에너지소재공학과,에너지소재공학과,에너지소재공,,,,,,,,,,,,,True,False,,unmatched
OC2024_09819,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,한양대학교,한양대학교,,unknown,,,글로벌한국학전공,글로벌한국학전공,글로벌한국학,,,,,,,,,,,,,True,False,,unmatched
OC2024_03100,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,단국대학교_제2캠퍼스,단국대학교,제2캠퍼스,제2캠퍼스,제2캠퍼스,,물리치료학과,물리치료학과,물리치료,,,,,,,,,,,,,False,False,,unmatched
OC2024_09839,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,한양대학교,한양대학교,,unknown,,,수학교육과,수학교육과,수학교육과,,,,,,,,,,,,,True,False,,unmatched
OC2024_07376,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,위덕대학교,위덕대학교,,unknown,,,경영학과,경영학과,경영,,,,,,,,,,,,,True,False,,unmatched
OC2024_08356,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,조선대학교,조선대학교,,unknown,,,원자력공학과,원자력공학과,원자력공,,,,,,,,,,,,,True,False,,unmatched
OC2024_05610,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,서원대학교,서원대학교,,unknown,,,호텔조리전공,호텔조리전공,호텔조리,,,,,,,,,,,,,True,False,,unmatched
OC2024_03584,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,대진대학교,대진대학교,,unknown,,,경영학과,경영학과,경영,,,,,,,,,,,,,True,False,,unmatched
OC2024_02569,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,국립창원대학교,창원대학교,,unknown,,,글로벌비즈니스학부,글로벌비즈니스학부,글로벌비즈니스,,,,,,,,,,,,,True,False,,unmatched
OC2024_02231,,unmatched,,118,True,no exact/fuzzy candidate within same normalized school and campus scope,국어국문학과 | 일어일문학과 | 동아시아학부(일어일문학전공) | 중어중문학과 | 동아시아학부(중어중문학전공),False,국립군산대학교,군산대학교,,unknown,,,식품영양학과,식품영양학과,식품영양,,,,,,,,,,,,,True,False,,unmatched
OC2024_08083,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,전주대학교,전주대학교,,unknown,,,게임콘텐츠학과,게임콘텐츠학과,게임콘텐츠,,,,,,,,,,,,,True,False,,unmatched
OC2024_09831,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,한양대학교,한양대학교,,unknown,,,사회학과,사회학과,사회,,,,,,,,,,,,,True,False,,unmatched
OC2024_09971,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,호남대학교,호남대학교,,unknown,,,건축학과 | 건축학부,건축학과건축학부,건축,,,,,,,,,,,,,True,False,,unmatched
OC2024_08325,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,조선대학교,조선대학교,,unknown,,,문화콘텐츠학부 | 문화콘텐츠학부(가구・도자디자인전공) | 문화콘텐츠학부(시각문화큐레이터전공) | 문화콘텐츠학부(현대조형미디어전공),문화콘텐츠학부문화콘텐츠학부가구도자디자인전공문화콘텐츠학부시각문화큐레이터전공문화콘텐츠학부현대조형미디어전공,문화콘텐츠,,,,,,,,,,,,,True,False,,unmatched
OC2024_01439,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,경희대학교,경희대학교,,unknown,,,산업디자인학과,산업디자인학과,산업디자인,,,,,,,,,,,,,True,False,,unmatched
OC2024_03752,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동국대학교,동국대학교,,unknown,,,수학과,수학과,수,,,,,,,,,,,,,True,False,,unmatched
OC2024_07234,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,울산대학교,울산대학교,,unknown,,,나노반도체공학전공,나노반도체공학전공,나노반도체공학,,,,,,,,,,,,,True,False,,unmatched
OC2024_09208,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,한국방송통신대학교,한국방송통신대학교,,unknown,,,관광학과,관광학과,관광,,,,,,,,,,,,,True,False,,unmatched
OC2024_02661,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,국립한국교통대학교,한국교통대학교,,unknown,,,융합경영학과 | 융합경영전공,융합경영학과융합경영전공,융합경영,,,,,,,,,,,,,True,False,,unmatched
OC2024_07359,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,원광대학교,원광대학교,,unknown,,,치의학과,치의학과,치의,,,,,,,,,,,,,True,False,,unmatched
OC2024_03500,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,대구한의대학교,대구한의대학교,,unknown,,,호텔외식조리베이커리학과,호텔외식조리베이커리학과,호텔외식조리베이커리,,,,,,,,,,,,,True,False,,unmatched
OC2024_06561,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,신한대학교_제2캠퍼스,신한대학교,제2캠퍼스,제2캠퍼스,제2캠퍼스,,기계공학과,기계공학과,기계공,,,,,,,,,,,,,False,False,,unmatched
OC2024_08596,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,창신대학교,창신대학교,,unknown,,,부동산경영학과,부동산경영학과,부동산경영,,,,,,,,,,,,,True,False,,unmatched
OC2024_06893,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,영남대학교,영남대학교,,unknown,,,산업디자인학과,산업디자인학과,산업디자인,,,,,,,,,,,,,True,False,,unmatched
OC2024_03623,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,대진대학교,대진대학교,,unknown,,,의생명과학전공,의생명과학전공,의생명과학,,,,,,,,,,,,,True,False,,unmatched
OC2024_07403,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,위덕대학교,위덕대학교,,unknown,,,한국어학과,한국어학과,한국어,,,,,,,,,,,,,True,False,,unmatched
OC2024_02035,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,국립경국대학교,경국대학교,,unknown,,,수학교육과,수학교육과,수학교육과,,,,,,,,,,,,,True,False,,unmatched
OC2024_04537,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,명지대학교_제2캠퍼스,명지대학교,제2캠퍼스,제2캠퍼스,제2캠퍼스,,철학과,철학과,철,,,,,,,,,,,,,False,False,,unmatched
OC2024_07526,HC2024_10953,fuzzy_unique,0.9333,1,False,"same school/campus scope, unique fuzzy department candidate, no major conflict",산업디자인전공(신),True,이화여자대학교,이화여자대학교,,unknown,,,산업디자인전공,산업디자인전공,산업디자인,HC2024_10953,이화여자대학교,이화여자대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,산업디자인전공(신),산업디자인전공신,예체능계열,ART,True,True,False,,fuzzy_unique
