topic_id,year,subgroup,share_sum_excluding_total,abs_error_from_100,audit_status
GOMS_021,2007,인문,99.69999999999999,0.30000000000001137,PASS
GOMS_021,2007,자연,99.69999999999999,0.30000000000001137,PASS
GOMS_021,2007,전체,99.69999999999999,0.30000000000001137,PASS
GOMS_021,2008,공학,99.7,0.29999999999999716,PASS
GOMS_021,2008,교육,99.89999999999999,0.10000000000000853,PASS
GOMS_021,2008,사회,99.80000000000001,0.19999999999998863,PASS
GOMS_021,2008,예체능,99.80000000000001,0.19999999999998863,PASS
GOMS_021,2008,의약,99.69999999999999,0.30000000000001137,PASS
GOMS_021,2008,인문,99.8,0.20000000000000284,PASS
GOMS_021,2008,자연,99.7,0.29999999999999716,PASS
GOMS_021,2008,전체,99.69999999999999,0.30000000000001137,PASS
GOMS_021,2009,공학,99.7,0.29999999999999716,PASS
GOMS_021,2009,교육,99.8,0.20000000000000284,PASS
GOMS_021,2009,사회,99.7,0.29999999999999716,PASS
GOMS_021,2009,예체능,99.69999999999999,0.30000000000001137,PASS
GOMS_021,2009,의약,99.7,0.29999999999999716,PASS
GOMS_021,2009,인문,99.6,0.4000000000000057,PASS
GOMS_021,2009,자연,99.7,0.29999999999999716,PASS
GOMS_021,2009,전체,99.7,0.29999999999999716,PASS
GOMS_021,2010,공학,99.7,0.29999999999999716,PASS
GOMS_021,2010,교육,99.7,0.29999999999999716,PASS
GOMS_021,2010,사회,99.8,0.20000000000000284,PASS
GOMS_021,2010,예체능,99.69999999999999,0.30000000000001137,PASS
GOMS_021,2010,의약,99.7,0.29999999999999716,PASS
GOMS_021,2010,인문,99.7,0.29999999999999716,PASS
GOMS_021,2010,자연,99.8,0.20000000000000284,PASS
GOMS_021,2010,전체,99.80000000000001,0.19999999999998863,PASS
GOMS_021,2011,공학,99.6,0.4000000000000057,PASS
GOMS_021,2011,교육,99.8,0.20000000000000284,PASS
GOMS_021,2011,사회,99.7,0.29999999999999716,PASS
GOMS_021,2011,예체능,99.80000000000001,0.19999999999998863,PASS
GOMS_021,2011,의약,99.7,0.29999999999999716,PASS
GOMS_021,2011,인문,99.7,0.29999999999999716,PASS
GOMS_021,2011,자연,99.8,0.20000000000000284,PASS
GOMS_021,2011,전체,99.6,0.4000000000000057,PASS
GOMS_021,2012,공학,99.7,0.29999999999999716,PASS
GOMS_021,2012,교육,99.8,0.20000000000000284,PASS
GOMS_021,2012,사회,99.7,0.29999999999999716,PASS
GOMS_021,2012,예체능,99.60000000000001,0.3999999999999915,PASS
GOMS_021,2012,의약,99.7,0.29999999999999716,PASS
GOMS_021,2012,인문,99.8,0.20000000000000284,PASS
GOMS_021,2012,자연,99.7,0.29999999999999716,PASS
GOMS_021,2012,전체,99.8,0.20000000000000284,PASS
GOMS_021,2013,공학,99.8,0.20000000000000284,PASS
GOMS_021,2013,교육,99.7,0.29999999999999716,PASS
GOMS_021,2013,사회,99.7,0.29999999999999716,PASS
GOMS_021,2013,예체능,99.6,0.4000000000000057,PASS
GOMS_021,2013,의약,99.7,0.29999999999999716,PASS
GOMS_021,2013,인문,99.6,0.4000000000000057,PASS
GOMS_021,2013,자연,99.8,0.20000000000000284,PASS
GOMS_021,2013,전체,99.7,0.29999999999999716,PASS
GOMS_021,2014,공학,99.7,0.29999999999999716,PASS
GOMS_021,2014,교육,99.7,0.29999999999999716,PASS
GOMS_021,2014,사회,99.7,0.29999999999999716,PASS
GOMS_021,2014,예체능,99.5,0.5,PASS
GOMS_021,2014,의약,99.6,0.4000000000000057,PASS
GOMS_021,2014,인문,99.8,0.20000000000000284,PASS
GOMS_021,2014,자연,99.7,0.29999999999999716,PASS
GOMS_021,2014,전체,99.7,0.29999999999999716,PASS
GOMS_021,2015,공학,99.80000000000001,0.19999999999998863,PASS
GOMS_021,2015,교육,99.8,0.20000000000000284,PASS
GOMS_021,2015,사회,99.69999999999999,0.30000000000001137,PASS
GOMS_021,2015,예체능,99.69999999999999,0.30000000000001137,PASS
GOMS_021,2015,의약,99.80000000000001,0.19999999999998863,PASS
GOMS_021,2015,인문,99.8,0.20000000000000284,PASS
GOMS_021,2015,자연,99.60000000000001,0.3999999999999915,PASS
GOMS_021,2015,전체,99.8,0.20000000000000284,PASS
GOMS_021,2016,공학,99.7,0.29999999999999716,PASS
GOMS_021,2016,교육,99.6,0.4000000000000057,PASS
GOMS_021,2016,사회,99.7,0.29999999999999716,PASS
GOMS_021,2016,예체능,99.7,0.29999999999999716,PASS
GOMS_021,2016,의약,99.6,0.4000000000000057,PASS
GOMS_021,2016,인문,99.6,0.4000000000000057,PASS
GOMS_021,2016,자연,99.5,0.5,PASS
GOMS_021,2016,전체,99.69999999999999,0.30000000000001137,PASS
GOMS_021,2017,공학,99.7,0.29999999999999716,PASS
GOMS_021,2017,교육,99.80000000000001,0.19999999999998863,PASS
GOMS_021,2017,사회,99.7,0.29999999999999716,PASS
GOMS_021,2017,예체능,99.7,0.29999999999999716,PASS
GOMS_021,2017,의약,99.6,0.4000000000000057,PASS
GOMS_021,2017,인문,99.8,0.20000000000000284,PASS
GOMS_021,2017,자연,99.8,0.20000000000000284,PASS
GOMS_021,2017,전체,99.8,0.20000000000000284,PASS
GOMS_021,2018,공학,99.7,0.29999999999999716,PASS
GOMS_021,2018,교육,99.7,0.29999999999999716,PASS
GOMS_021,2018,사회,99.7,0.29999999999999716,PASS
GOMS_021,2018,예체능,99.6,0.4000000000000057,PASS
GOMS_021,2018,의약,99.8,0.20000000000000284,PASS
GOMS_021,2018,인문,99.8,0.20000000000000284,PASS
GOMS_021,2018,자연,99.80000000000001,0.19999999999998863,PASS
GOMS_021,2018,전체,99.7,0.29999999999999716,PASS
GOMS_021,2019,공학,99.7,0.29999999999999716,PASS
GOMS_021,2019,교육,99.7,0.29999999999999716,PASS
GOMS_021,2019,사회,99.6,0.4000000000000057,PASS
GOMS_021,2019,예체능,99.7,0.29999999999999716,PASS
GOMS_021,2019,의약,99.60000000000001,0.3999999999999915,PASS
GOMS_021,2019,인문,99.69999999999999,0.30000000000001137,PASS
GOMS_021,2019,자연,99.7,0.29999999999999716,PASS
GOMS_021,2019,전체,99.7,0.29999999999999716,PASS
