column,category,count,share,category_n,poisson_equal_share_lambda,poisson_5pct_count_cutoff,poisson_lower_tail_p,low_frequency_flag,interpretation
소계열,기전공학,119,0.007566605201246264,180,87.37222222222222,72,0.9994628455634558,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,해양공학,119,0.007566605201246264,180,87.37222222222222,72,0.9994628455634558,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
중계열,생활과학,510,0.03242830800534113,36,436.8611111111111,403,0.9997073520407231,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,충남 공주시,151,0.009601322566287276,142,110.75352112676056,94,0.999883272583233,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,대전 대덕구,151,0.009601322566287276,142,110.75352112676056,94,0.999883272583233,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,약학,124,0.007884529789533922,180,87.37222222222222,72,0.9999108909790876,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,강원 원주시,152,0.009664907483944808,142,110.75352112676056,94,0.9999167683113337,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,경북 안동시,153,0.00972849240160234,142,110.75352112676056,94,0.9999410151729669,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
중계열,중등교육,520,0.03306415718191645,36,436.8611111111111,403,0.9999500639686278,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,의학,126,0.008011699624848986,180,87.37222222222222,72,0.999958797011624,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,충북 음성군,155,0.009855662236917404,142,110.75352112676056,94,0.9999709130041258,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,생물학,127,0.008075284542506517,180,87.37222222222222,72,0.9999722927101196,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,정치외교학,127,0.008075284542506517,180,87.37222222222222,72,0.9999722927101196,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,역사ㆍ고고학,129,0.008202454377821581,180,87.37222222222222,72,0.9999877442075645,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,서울 동작구,158,0.010046416989889999,142,110.75352112676056,94,0.9999903737503997,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,의료공학,130,0.008266039295479113,180,87.37222222222222,72,0.9999919376673252,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,강원 삼척시,160,0.01017358682520506,142,110.75352112676056,94,0.9999955298825318,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
대학원구분_clean,0,8260,0.5252114198512113,2,7863.5,7718,0.9999955419609278,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,충북 충주시,161,0.010237171742862592,142,110.75352112676056,94,0.9999969807880539,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
대계열,자연계열,2465,0.1567368220258155,7,2246.714285714286,2169,0.9999972819385495,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,언론ㆍ방송ㆍ매체학,137,0.008711133719081833,180,87.37222222222222,72,0.9999996482101217,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,보건학,138,0.008774718636739365,180,87.37222222222222,72,0.999999781343066,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,전북 군산시,168,0.010682266166465315,142,110.75352112676056,94,0.9999998355326611,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,물리ㆍ과학,141,0.00896547338971196,180,87.37222222222222,72,0.9999999496163402,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,금융ㆍ회계ㆍ세무학,144,0.009156228142684556,180,87.37222222222222,72,0.9999999890775401,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,재활학,145,0.009219813060342088,180,87.37222222222222,72,0.9999999935257203,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,강원 강릉시,177,0.011254530425383099,142,110.75352112676056,94,0.9999999974059396,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,세종,177,0.011254530425383099,142,110.75352112676056,94,0.9999999974059396,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,간호학,148,0.009410567813314681,180,87.37222222222222,72,0.9999999987039311,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,인천 미추홀구,179,0.011381700260698163,142,110.75352112676056,94,0.9999999990289798,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,화학,149,0.009474152730972213,180,87.37222222222222,72,0.99999999925165,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,경기 수원시,180,0.011445285178355694,142,110.75352112676056,94,0.9999999994106983,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,충남 아산시,181,0.011508870096013226,142,110.75352112676056,94,0.9999999996442709,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,대전 동구,182,0.011572455013670758,142,110.75352112676056,94,0.9999999997864083,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,산업공학,152,0.009664907483944808,180,87.37222222222222,72,0.9999999998614004,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,건축학,156,0.009919247154574935,180,87.37222222222222,72,0.9999999999866102,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,언어교육,160,0.01017358682520506,180,87.37222222222222,72,0.9999999999988286,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,심리학,162,0.010300756660520124,180,87.37222222222222,72,0.9999999999996659,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,경제학,163,0.010364341578177656,180,87.37222222222222,72,0.9999999999998233,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,자연계교육,165,0.01049151141349272,180,87.37222222222222,72,0.9999999999999514,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,전남 무안군,198,0.012589813696191263,142,110.75352112676056,94,0.9999999999999699,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,국제지역학,167,0.010618681248807783,180,87.37222222222222,72,0.9999999999999869,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시도,대전,1181,0.07509378775354486,17,925.1176470588235,875,0.9999999999999997,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,화학공학,180,0.011445285178355694,180,87.37222222222222,72,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,법학,184,0.011699624848985821,180,87.37222222222222,72,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,문화ㆍ민속ㆍ미술사학,186,0.011826794684300883,180,87.37222222222222,72,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,영미어ㆍ문학,187,0.011890379601958415,180,87.37222222222222,72,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,교육학,189,0.012017549437273478,180,87.37222222222222,72,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,국어ㆍ국문학,191,0.012144719272588542,180,87.37222222222222,72,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,신소재공학,192,0.012208304190246074,180,87.37222222222222,72,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,환경학,198,0.012589813696191263,180,87.37222222222222,72,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,교양인문학,202,0.01284415336682139,180,87.37222222222222,72,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,토목공학,203,0.012907738284478922,180,87.37222222222222,72,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,무역ㆍ유통학,206,0.013098493037451517,180,87.37222222222222,72,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,에너지공학,210,0.013352832708081642,180,87.37222222222222,72,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,서울 노원구,213,0.013543587461054237,142,110.75352112676056,94,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,전자공학,224,0.014243021555287085,180,87.37222222222222,72,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,응용소프트웨어공학,230,0.014624531061232276,180,87.37222222222222,72,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,기타디자인,230,0.014624531061232276,180,87.37222222222222,72,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,경기 성남시,233,0.014815285814204871,142,110.75352112676056,94,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,서울 마포구,235,0.014942455649519935,142,110.75352112676056,94,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,영상ㆍ예술,238,0.015133210402492528,180,87.37222222222222,72,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,종교학,248,0.015769059579067844,180,87.37222222222222,72,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,응용공학,250,0.015896229414382908,180,87.37222222222222,72,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,부산 금정구,275,0.0174858523558212,142,110.75352112676056,94,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,서울 광진구,278,0.017676607108793794,142,110.75352112676056,94,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,서울 관악구,287,0.01824887136771158,142,110.75352112676056,94,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,기계공학,292,0.01856679595599924,180,87.37222222222222,72,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,대구 북구,300,0.01907547529725949,142,110.75352112676056,94,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,충남 천안시,314,0.019965664144464934,142,110.75352112676056,94,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,경남 진주시,329,0.020919437909327907,142,110.75352112676056,94,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,식품영양학,333,0.021173777579958034,180,87.37222222222222,72,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,경기 용인시,334,0.021237362497615566,142,110.75352112676056,94,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,광주 북구,342,0.02174604183887582,142,110.75352112676056,94,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,서울 동대문구,343,0.021809626756533352,142,110.75352112676056,94,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,정보ㆍ통신공학,350,0.02225472118013607,180,87.37222222222222,72,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,체육,351,0.022318306097793603,180,87.37222222222222,72,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,대전 서구,354,0.022509060850766198,142,110.75352112676056,94,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,행정학,359,0.022826985439053857,180,87.37222222222222,72,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,가족ㆍ사회ㆍ복지학,372,0.023653589368601766,180,87.37222222222222,72,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,충북 청주시,379,0.02409868379220449,142,110.75352112676056,94,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,부산 사상구,389,0.024734532968779806,142,110.75352112676056,94,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,전산학ㆍ컴퓨터공학,398,0.02530679722769759,180,87.37222222222222,72,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,부산 남구,433,0.027532269345711197,142,110.75352112676056,94,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,전북 전주시,438,0.027850193933998856,142,110.75352112676056,94,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,경북 경산시,463,0.029439816875437147,142,110.75352112676056,94,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,대전 유성구,484,0.03077510014624531,142,110.75352112676056,94,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,강원 춘천시,501,0.03185604374642335,142,110.75352112676056,94,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,생명과학,531,0.0337635912761493,180,87.37222222222222,72,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,서울 성북구,543,0.034526610288039675,142,110.75352112676056,94,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시군구,서울 서대문구,564,0.03586189355884784,142,110.75352112676056,94,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
소계열,경영학,784,0.0498505754435048,180,87.37222222222222,72,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
중계열,언어ㆍ문학,839,0.053347745914669044,36,436.8611111111111,403,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
중계열,컴퓨터ㆍ통신,1041,0.06619189928149043,36,436.8611111111111,403,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
중계열,생물ㆍ화학ㆍ환경,1199,0.07623831627138043,36,436.8611111111111,403,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
중계열,인문과학,1270,0.08075284542506518,36,436.8611111111111,403,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
중계열,사회과학,1344,0.08545812933172252,36,436.8611111111111,403,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시도,부산,1529,0.09722133909836586,17,925.1176470588235,875,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
중계열,경영ㆍ경제,1558,0.09906530171043429,36,436.8611111111111,403,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시도,경기,1929,0.12265530616137853,17,925.1176470588235,875,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
대계열,사회계열,3086,0.1962230558911426,7,2246.714285714286,2169,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
시도,서울,3376,0.21466268201182678,17,925.1176470588235,875,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
대계열,공학계열,4212,0.26781967317352323,7,2246.714285714286,2169,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
설립,국립,4493,0.28568703503528964,7,2246.714285714286,2169,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
학제,일반대학원,6711,0.4267183823996948,10,1572.7,1508,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
대학원구분,부설대학원,7235,0.46003687925224135,3,5242.333333333333,5124,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
학제,대학교,7314,0.4650600877471864,10,1572.7,1508,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
학위과정,대학원과정,7467,0.4747885801487887,3,5242.333333333333,5124,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
학위과정,대학과정,7494,0.47650537292554207,3,5242.333333333333,5124,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
대학원구분,<<NULL>>,8260,0.5252114198512113,3,5242.333333333333,5124,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
설립,사립,10351,0.65816748267311,7,2246.714285714286,2169,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
본분교,본교(제1캠퍼스),13696,0.8708590322375532,5,3145.4,3053,1.0,False,동일 컬럼 내 범주가 균등하게 발생한다고 본 포아송 기준의 저빈도 경고
