model_id,rank,encoded_feature,vif,corr_matrix_rank_deficient
P4_E_JOINT_SELECTIVITY_A_RATE,20,competition_ratio,2.372047365890198,False
P4_E_JOINT_SELECTIVITY_A_RATE,21,region_sido_인천,2.3092057552268908,False
P4_E_JOINT_SELECTIVITY_A_RATE,22,admit_per_applicant_ratio,2.225768959771057,False
P4_E_JOINT_SELECTIVITY_A_RATE,23,region_sido_경남,2.0367470151079345,False
P4_E_JOINT_SELECTIVITY_A_RATE,24,credit_forfeit_flag,1.8861635590249202,False
P4_E_JOINT_SELECTIVITY_A_RATE,25,region_sido_대구,1.5634628601500404,False
P4_E_JOINT_SELECTIVITY_A_RATE,26,a_rate_pct,1.342180427908389,False
P4_E_JOINT_SELECTIVITY_A_RATE,27,student_faculty_ratio,1.3325163216726685,False
P4_E_JOINT_SELECTIVITY_A_RATE,28,fulltime_faculty_share_pct,1.3119004572574204,False
P4_E_JOINT_SELECTIVITY_A_RATE,29,international_student_share_pct,1.2259639286854618,False
P4_E_JOINT_SELECTIVITY_A_RATE,30,region_sido_전남,1.2198461927798003,False
P4_P_JOINT_SELECTIVITY_A_RATE,1,region_sido_서울,6.590347490795004,False
P4_P_JOINT_SELECTIVITY_A_RATE,2,school_type_대학교,4.539875171220399,False
P4_P_JOINT_SELECTIVITY_A_RATE,3,major_group_7_ENG,4.300106971744428,False
P4_P_JOINT_SELECTIVITY_A_RATE,4,school_type_산업대학,4.078426326418524,False
P4_P_JOINT_SELECTIVITY_A_RATE,5,major_group_7_EDU,3.3229402574304956,False
P4_P_JOINT_SELECTIVITY_A_RATE,6,major_group_7_SOC,3.2143173836458114,False
P4_P_JOINT_SELECTIVITY_A_RATE,7,major_group_7_NAT,3.1798242796941394,False
P4_P_JOINT_SELECTIVITY_A_RATE,8,region_sido_경기,3.0442198755445857,False
P4_P_JOINT_SELECTIVITY_A_RATE,9,region_sido_전북,3.0248189558996468,False
P4_P_JOINT_SELECTIVITY_A_RATE,10,region_sido_충남,3.0170800043461186,False
P4_P_JOINT_SELECTIVITY_A_RATE,11,region_sido_충북,2.827413466949876,False
P4_P_JOINT_SELECTIVITY_A_RATE,12,region_sido_부산,2.750248065216337,False
P4_P_JOINT_SELECTIVITY_A_RATE,13,female_student_share_pct,2.7181490676639295,False
P4_P_JOINT_SELECTIVITY_A_RATE,14,leave_rate_pct,2.6696517792406076,False
P4_P_JOINT_SELECTIVITY_A_RATE,15,major_group_7_HUM,2.566409418085067,False
P4_P_JOINT_SELECTIVITY_A_RATE,16,region_sido_경북,2.4856282138859065,False
P4_P_JOINT_SELECTIVITY_A_RATE,17,major_group_7_MED,2.4845237861581113,False
P4_P_JOINT_SELECTIVITY_A_RATE,18,region_sido_대전,2.4586915904713726,False
P4_P_JOINT_SELECTIVITY_A_RATE,19,region_sido_광주,2.391851621400018,False
P4_P_JOINT_SELECTIVITY_A_RATE,20,competition_ratio,2.372047365890198,False
P4_P_JOINT_SELECTIVITY_A_RATE,21,region_sido_인천,2.3092057552268908,False
P4_P_JOINT_SELECTIVITY_A_RATE,22,admit_per_applicant_ratio,2.225768959771057,False
P4_P_JOINT_SELECTIVITY_A_RATE,23,region_sido_경남,2.0367470151079345,False
P4_P_JOINT_SELECTIVITY_A_RATE,24,credit_forfeit_flag,1.8861635590249202,False
P4_P_JOINT_SELECTIVITY_A_RATE,25,region_sido_대구,1.5634628601500404,False
P4_P_JOINT_SELECTIVITY_A_RATE,26,a_rate_pct,1.342180427908389,False
P4_P_JOINT_SELECTIVITY_A_RATE,27,student_faculty_ratio,1.3325163216726685,False
P4_P_JOINT_SELECTIVITY_A_RATE,28,fulltime_faculty_share_pct,1.3119004572574204,False
P4_P_JOINT_SELECTIVITY_A_RATE,29,international_student_share_pct,1.2259639286854618,False
P4_P_JOINT_SELECTIVITY_A_RATE,30,region_sido_전남,1.2198461927798003,False
