raw_row_id,source_id,univ_id,admission_year,raw_table_index,raw_row_index,raw_section_title,raw_header_json,raw_cells_json,raw_admission_group,raw_recruitment_unit,raw_recruitment_n,raw_competition_rate,raw_additional_rank,raw_score_70cut,raw_score_max,raw_percentile_70cut,raw_parse_warning
SRC_0000036_2025_0021_T7_R38,SRC_0000036_2025_0021,U0000036,2024,7,38,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""나군 ②"", ""금속공예디자인학과"", ""22"", ""5.18:1"", ""26"", ""874.52"", ""87.50""]",가군,나군 ②,금속공예디자인학과,22,5.18:1,26,874.52,87.50,2개 선두 컬럼 rowspan 승계
SRC_0000036_2025_0021_T7_R39,SRC_0000036_2025_0021,U0000036,2024,7,39,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""나군 ②"", ""조형예술학과"", ""17"", ""3.94:1"", ""13"", ""871.09"", ""80.00""]",가군,나군 ②,조형예술학과,17,3.94:1,13,871.09,80.00,2개 선두 컬럼 rowspan 승계
SRC_0000036_2025_0021_T8_R0,SRC_0000036_2025_0021,U0000036,2024,8,0,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나 군"", ""기계시스템디자인공학과"", ""1"", ""6.00:1"", ""0"", ""857.60"", ""1,000 점"", ""79.17""]",나 군,기계시스템디자인공학과,1,6.00:1,0,857.60,"1,000 점",79.17,
SRC_0000005_2025_0022_T7_R0,SRC_0000005_2025_0022,U0000005,2024,7,0,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""국어국문학과"", ""5"", ""8.8 :1"", ""13"", ""649.38"", ""1,000"", ""232.30""]",가군,국어국문학과,5,8.8 :1,13,649.38,"1,000",232.30,
SRC_0000005_2025_0022_T7_R1,SRC_0000005_2025_0022,U0000005,2024,7,1,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""영어영문학과"", ""14"", ""5.1 :1"", ""14"", ""652.84"", ""1,000"", ""235.57""]",나군,영어영문학과,14,5.1 :1,14,652.84,"1,000",235.57,
SRC_0000005_2025_0022_T7_R2,SRC_0000005_2025_0022,U0000005,2024,7,2,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""사학과"", ""7"", ""7.3 :1"", ""8"", ""647.85"", ""1,000"", ""233.92""]",가군,사학과,7,7.3 :1,8,647.85,"1,000",233.92,
SRC_0000005_2025_0022_T7_R3,SRC_0000005_2025_0022,U0000005,2024,7,3,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""철학과"", ""5"", ""7.8 :1"", ""10"", ""625.71"", ""1,000"", ""216.83""]",가군,철학과,5,7.8 :1,10,625.71,"1,000",216.83,
SRC_0000005_2025_0022_T7_R4,SRC_0000005_2025_0022,U0000005,2024,7,4,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""불어불문학과"", ""6"", ""8.8 :1"", ""4"", ""647.71"", ""1,000"", ""236.90""]",가군,불어불문학과,6,8.8 :1,4,647.71,"1,000",236.90,
SRC_0000005_2025_0022_T7_R5,SRC_0000005_2025_0022,U0000005,2024,7,5,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""독어독문학과"", ""8"", ""7.4 :1"", ""16"", ""646.16"", ""1,000"", ""229.00""]",나군,독어독문학과,8,7.4 :1,16,646.16,"1,000",229.00,
SRC_0000005_2025_0022_T7_R6,SRC_0000005_2025_0022,U0000005,2024,7,6,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""중어중문학과"", ""5"", ""11.8 :1"", ""5"", ""644.76"", ""1,000"", ""230.70""]",가군,중어중문학과,5,11.8 :1,5,644.76,"1,000",230.70,
SRC_0000005_2025_0022_T7_R7,SRC_0000005_2025_0022,U0000005,2024,7,7,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""고고인류학과"", ""5"", ""7.6 :1"", ""7"", ""645.68"", ""1,000"", ""231.90""]",나군,고고인류학과,5,7.6 :1,7,645.68,"1,000",231.90,
SRC_0000005_2025_0022_T7_R8,SRC_0000005_2025_0022,U0000005,2024,7,8,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""일어일문학과"", ""5"", ""10.8 :1"", ""1"", ""653.40"", ""1,000"", ""239.75""]",나군,일어일문학과,5,10.8 :1,1,653.40,"1,000",239.75,
SRC_0000005_2025_0022_T7_R9,SRC_0000005_2025_0022,U0000005,2024,7,9,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""한문학과"", ""6"", ""8.8 :1"", ""8"", ""643.84"", ""1,000"", ""229.00""]",나군,한문학과,6,8.8 :1,8,643.84,"1,000",229.00,
SRC_0000005_2025_0022_T7_R10,SRC_0000005_2025_0022,U0000005,2024,7,10,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""노어노문학과"", ""6"", ""10.0 :1"", ""12"", ""646.65"", ""1,000"", ""230.70""]",가군,노어노문학과,6,10.0 :1,12,646.65,"1,000",230.70,
SRC_0000005_2025_0022_T7_R11,SRC_0000005_2025_0022,U0000005,2024,7,11,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""정치외교학과"", ""6"", ""6.8 :1"", ""6"", ""658.15"", ""1,000"", ""238.33""]",나군,정치외교학과,6,6.8 :1,6,658.15,"1,000",238.33,
SRC_0000005_2025_0022_T7_R12,SRC_0000005_2025_0022,U0000005,2024,7,12,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""사회학과"", ""6"", ""8.3 :1"", ""4"", ""649.64"", ""1,000"", ""240.75""]",가군,사회학과,6,8.3 :1,4,649.64,"1,000",240.75,
SRC_0000005_2025_0022_T7_R13,SRC_0000005_2025_0022,U0000005,2024,7,13,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""지리학과"", ""6"", ""7.5 :1"", ""12"", ""645.05"", ""1,000"", ""235.25""]",가군,지리학과,6,7.5 :1,12,645.05,"1,000",235.25,
SRC_0000005_2025_0022_T7_R14,SRC_0000005_2025_0022,U0000005,2024,7,14,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""문헌정보학과"", ""6"", ""6.2 :1"", ""5"", ""652.58"", ""1,000"", ""232.50""]",나군,문헌정보학과,6,6.2 :1,5,652.58,"1,000",232.50,
SRC_0000005_2025_0022_T7_R15,SRC_0000005_2025_0022,U0000005,2024,7,15,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""심리학과"", ""6"", ""7.8 :1"", ""9"", ""657.75"", ""1,000"", ""239.50""]",가군,심리학과,6,7.8 :1,9,657.75,"1,000",239.50,
SRC_0000005_2025_0022_T7_R16,SRC_0000005_2025_0022,U0000005,2024,7,16,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""사회복지학부"", ""7"", ""6.6 :1"", ""9"", ""652.75"", ""1,000"", ""245.64""]",나군,사회복지학부,7,6.6 :1,9,652.75,"1,000",245.64,
SRC_0000005_2025_0022_T7_R17,SRC_0000005_2025_0022,U0000005,2024,7,17,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""미디어커뮤니 케이션학과"", ""6"", ""5.7 :1"", ""3"", ""657.15"", ""1,000"", ""246.00""]",나군,미디어커뮤니 케이션학과,6,5.7 :1,3,657.15,"1,000",246.00,
SRC_0000005_2025_0022_T7_R18,SRC_0000005_2025_0022,U0000005,2024,7,18,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""수학과"", ""9"", ""5.4 :1"", ""10"", ""655.08"", ""1,000"", ""241.20""]",가군,수학과,9,5.4 :1,10,655.08,"1,000",241.20,
SRC_0000005_2025_0022_T7_R19,SRC_0000005_2025_0022,U0000005,2024,7,19,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""물리학과"", ""12"", ""5.1 :1"", ""10"", ""648.42"", ""1,000"", ""242.75""]",나군,물리학과,12,5.1 :1,10,648.42,"1,000",242.75,
SRC_0000005_2025_0022_T7_R20,SRC_0000005_2025_0022,U0000005,2024,7,20,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""화학과"", ""9"", ""4.3 :1"", ""9"", ""652.54"", ""1,000"", ""240.11""]",나군,화학과,9,4.3 :1,9,652.54,"1,000",240.11,
SRC_0000005_2025_0022_T7_R21,SRC_0000005_2025_0022,U0000005,2024,7,21,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""생명공학부"", ""16"", ""5.9 :1"", ""17"", ""662.93"", ""1,000"", ""252.50""]",가군,생명공학부,16,5.9 :1,17,662.93,"1,000",252.50,
SRC_0000005_2025_0022_T7_R22,SRC_0000005_2025_0022,U0000005,2024,7,22,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""생물학과"", ""8"", ""4.9 :1"", ""20"", ""640.51"", ""1,000"", ""228.50""]",나군,생물학과,8,4.9 :1,20,640.51,"1,000",228.50,
SRC_0000005_2025_0022_T7_R23,SRC_0000005_2025_0022,U0000005,2024,7,23,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""통계학과"", ""4"", ""5.3 :1"", ""0"", ""657.31"", ""1,000"", ""246.75""]",나군,통계학과,4,5.3 :1,0,657.31,"1,000",246.75,
SRC_0000005_2025_0022_T7_R24,SRC_0000005_2025_0022,U0000005,2024,7,24,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""지구시스템과학부"", ""18"", ""5.3 :1"", ""23"", ""647.76"", ""1,000"", ""238.11""]",가군,지구시스템과학부,18,5.3 :1,23,647.76,"1,000",238.11,
SRC_0000005_2025_0022_T7_R25,SRC_0000005_2025_0022,U0000005,2024,7,25,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""경제통상학부"", ""29"", ""4.5 :1"", ""33"", ""658.06"", ""1,000"", ""245.91""]",나군,경제통상학부,29,4.5 :1,33,658.06,"1,000",245.91,
SRC_0000005_2025_0022_T7_R26,SRC_0000005_2025_0022,U0000005,2024,7,26,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""경영학부"", ""39"", ""4.6 :1"", ""26"", ""662.63"", ""1,000"", ""250.51""]",가군,경영학부,39,4.6 :1,26,662.63,"1,000",250.51,
SRC_0000005_2025_0022_T7_R27,SRC_0000005_2025_0022,U0000005,2024,7,27,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""금속재료공학과"", ""9"", ""5.8 :1"", ""5"", ""655.65"", ""1,000"", ""242.61""]",나군,금속재료공학과,9,5.8 :1,5,655.65,"1,000",242.61,
SRC_0000005_2025_0022_T7_R28,SRC_0000005_2025_0022,U0000005,2024,7,28,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""신소재공학과"", ""8"", ""6.6 :1"", ""6"", ""665.95"", ""1,000"", ""252.25""]",나군,신소재공학과,8,6.6 :1,6,665.95,"1,000",252.25,
SRC_0000005_2025_0022_T7_R29,SRC_0000005_2025_0022,U0000005,2024,7,29,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""기계공학부"", ""30"", ""4.5 :1"", ""29"", ""665.48"", ""1,000"", ""252.48""]",나군,기계공학부,30,4.5 :1,29,665.48,"1,000",252.48,
SRC_0000005_2025_0022_T7_R30,SRC_0000005_2025_0022,U0000005,2024,7,30,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""건축학부 ( 건축학전공 )"", ""10"", ""5.9 :1"", ""13"", ""654.92"", ""1,000"", ""245.45""]",가군,건축학부 ( 건축학전공 ),10,5.9 :1,13,654.92,"1,000",245.45,
SRC_0000005_2025_0022_T7_R31,SRC_0000005_2025_0022,U0000005,2024,7,31,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""건축학부 ( 건축공학전공 )"", ""10"", ""5.8 :1"", ""15"", ""652.34"", ""1,000"", ""240.85""]",나군,건축학부 ( 건축공학전공 ),10,5.8 :1,15,652.34,"1,000",240.85,
SRC_0000005_2025_0022_T7_R32,SRC_0000005_2025_0022,U0000005,2024,7,32,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""토목공학과"", ""13"", ""5.5 :1"", ""11"", ""654.85"", ""1,000"", ""244.81""]",가군,토목공학과,13,5.5 :1,11,654.85,"1,000",244.81,
SRC_0000005_2025_0022_T7_R33,SRC_0000005_2025_0022,U0000005,2024,7,33,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""응용화학과"", ""9"", ""6.4 :1"", ""9"", ""658.51"", ""1,000"", ""250.00""]",가군,응용화학과,9,6.4 :1,9,658.51,"1,000",250.00,
SRC_0000005_2025_0022_T7_R34,SRC_0000005_2025_0022,U0000005,2024,7,34,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""화학공학과"", ""10"", ""5.7 :1"", ""10"", ""672.96"", ""1,000"", ""255.50""]",가군,화학공학과,10,5.7 :1,10,672.96,"1,000",255.50,
SRC_0000005_2025_0022_T7_R35,SRC_0000005_2025_0022,U0000005,2024,7,35,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""고분자공학과"", ""10"", ""6.0 :1"", ""10"", ""659.69"", ""1,000"", ""248.00""]",가군,고분자공학과,10,6.0 :1,10,659.69,"1,000",248.00,
SRC_0000005_2025_0022_T7_R36,SRC_0000005_2025_0022,U0000005,2024,7,36,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""섬유시스템공학과"", ""8"", ""7.4 :1"", ""13"", ""650.63"", ""1,000"", ""240.69""]",가군,섬유시스템공학과,8,7.4 :1,13,650.63,"1,000",240.69,
SRC_0000005_2025_0022_T7_R37,SRC_0000005_2025_0022,U0000005,2024,7,37,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""환경공학과"", ""8"", ""7.0 :1"", ""10"", ""647.51"", ""1,000"", ""236.11""]",나군,환경공학과,8,7.0 :1,10,647.51,"1,000",236.11,
SRC_0000005_2025_0022_T7_R38,SRC_0000005_2025_0022,U0000005,2024,7,38,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""에너지공학부"", ""19"", ""4.3 :1"", ""22"", ""660.07"", ""1,000"", ""246.55""]",가군,에너지공학부,19,4.3 :1,22,660.07,"1,000",246.55,
SRC_0000005_2025_0022_T7_R39,SRC_0000005_2025_0022,U0000005,2024,7,39,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""우주공학부"", ""16"", ""6.3 :1"", ""14"", ""654.54"", ""1,000"", ""243.59""]",나군,우주공학부,16,6.3 :1,14,654.54,"1,000",243.59,
SRC_0000005_2025_0022_T7_R40,SRC_0000005_2025_0022,U0000005,2024,7,40,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""응용생명과학부"", ""13"", ""6.1 :1"", ""14"", ""648.48"", ""1,000"", ""236.39""]",나군,응용생명과학부,13,6.1 :1,14,648.48,"1,000",236.39,
SRC_0000005_2025_0022_T7_R41,SRC_0000005_2025_0022,U0000005,2024,7,41,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""식물의학과"", ""7"", ""7.9 :1"", ""12"", ""645.38"", ""1,000"", ""238.00""]",나군,식물의학과,7,7.9 :1,12,645.38,"1,000",238.00,
SRC_0000005_2025_0022_T7_R42,SRC_0000005_2025_0022,U0000005,2024,7,42,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""식품공학부"", ""21"", ""6.7 :1"", ""32"", ""649.21"", ""1,000"", ""238.23""]",가군,식품공학부,21,6.7 :1,32,649.21,"1,000",238.23,
SRC_0000005_2025_0022_T7_R43,SRC_0000005_2025_0022,U0000005,2024,7,43,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""산림과학 ㆍ 조경학부"", ""16"", ""7.3 :1"", ""15"", ""647.36"", ""1,000"", ""235.44""]",가군,산림과학 ㆍ 조경학부,16,7.3 :1,15,647.36,"1,000",235.44,
SRC_0000005_2025_0022_T7_R44,SRC_0000005_2025_0022,U0000005,2024,7,44,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""원예과학과"", ""10"", ""8.5 :1"", ""20"", ""641.55"", ""1,000"", ""231.44""]",가군,원예과학과,10,8.5 :1,20,641.55,"1,000",231.44,
SRC_0000005_2025_0022_T7_R45,SRC_0000005_2025_0022,U0000005,2024,7,45,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""농업토목공학과"", ""6"", ""6.2 :1"", ""4"", ""648.76"", ""1,000"", ""236.75""]",나군,농업토목공학과,6,6.2 :1,4,648.76,"1,000",236.75,
SRC_0000005_2025_0022_T7_R46,SRC_0000005_2025_0022,U0000005,2024,7,46,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""스마트생물산업 기계공학과"", ""8"", ""6.4 :1"", ""3"", ""649.31"", ""1,000"", ""240.28""]",나군,스마트생물산업 기계공학과,8,6.4 :1,3,649.31,"1,000",240.28,
SRC_0000005_2025_0022_T7_R47,SRC_0000005_2025_0022,U0000005,2024,7,47,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""바이오섬유소재학과"", ""6"", ""8.5 :1"", ""10"", ""647.55"", ""1,000"", ""237.17""]",나군,바이오섬유소재학과,6,8.5 :1,10,647.55,"1,000",237.17,
SRC_0000005_2025_0022_T7_R48,SRC_0000005_2025_0022,U0000005,2024,7,48,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 최종번호"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""식품자원경제학과"", ""10"", ""6.7 :1"", ""14"", ""643.57"", ""1,000"", ""231.15""]",가군,식품자원경제학과,10,6.7 :1,14,643.57,"1,000",231.15,
