source_row_id,raw_row_id,source_id,univ_id,admission_year,raw_table_index,raw_row_index,raw_section_title,raw_header_json,raw_cells_json,raw_admission_group,raw_recruitment_unit,raw_recruitment_n,raw_competition_rate,raw_additional_rank,raw_score_70cut,raw_score_max,raw_percentile_70cut,raw_parse_warning,univ_name_std,adiga_univ_code_str,seed_status,source_url,http_status,parse_status,raw_html_exists,recruitment_unit_len,recruitment_unit_leading_trailing_space_flag,recruitment_unit_multi_space_flag,recruitment_unit_newline_flag,recruitment_unit_html_entity_flag,recruitment_unit_annotation_flag,recruitment_unit_description_like_flag,recruitment_unit_text_anomaly_flag,recruitment_n_num,competition_rate_num,additional_admit_last_rank_num,univ_score_70cut_num,univ_score_max_num,percentile_70cut_num,univ_score_ratio_pct,range_check,logic_check,numeric_qa_status,has_recruitment_n,has_competition_rate,has_additional_rank,has_univ_score_70cut,has_univ_score_max,has_percentile_70cut,has_univ_score_ratio,admission_group_clean,selection_family,selection_review_flag,raw_header_col_n,raw_cell_col_n,parser_header_width_anomaly_flag,parser_missing_required_header_flag,parser_header_only_row_flag,parser_description_table_candidate_flag,parser_anomaly_candidate_flag,score_comparability_tier,score_comparability_note,recruitment_unit_structure
1868,SRC_0000109_2025_0031_T7_R2,SRC_0000109_2025_0031,U0000109,2024,7,2,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""컴퓨터공학과"", ""43"", ""3.95"", ""65"", ""846.40"", ""1,000"", ""78.00""]",가군,컴퓨터공학과,43,3.95,65,846.40,"1,000",78.00,1개 선두 컬럼 rowspan 승계,명지대학교,0000109,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000109,200,success,True,6,False,False,False,False,False,False,False,43.0,3.95,65.0,846.4,1000.0,78.0,84.63999999999999,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like
1869,SRC_0000109_2025_0031_T7_R3,SRC_0000109_2025_0031,U0000109,2024,7,3,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""토목교통공학부"", ""34"", ""3.94"", ""37"", ""828.90"", ""1,000"", ""76.67""]",가군,토목교통공학부,34,3.94,37,828.90,"1,000",76.67,1개 선두 컬럼 rowspan 승계,명지대학교,0000109,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000109,200,success,True,7,False,False,False,False,False,False,False,34.0,3.94,37.0,828.9,1000.0,76.67,82.89,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,division_like
1870,SRC_0000109_2025_0031_T7_R4,SRC_0000109_2025_0031,U0000109,2024,7,4,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""기계산업경영공학부"", ""49"", ""4.69"", ""70"", ""834.80"", ""1,000"", ""77.67""]",가군,기계산업경영공학부,49,4.69,70,834.80,"1,000",77.67,1개 선두 컬럼 rowspan 승계,명지대학교,0000109,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000109,200,success,True,9,False,False,False,False,False,False,False,49.0,4.69,70.0,834.8,1000.0,77.67,83.48,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,division_like
1871,SRC_0000109_2025_0031_T7_R5,SRC_0000109_2025_0031,U0000109,2024,7,5,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""융합공학부"", ""13"", ""5.85"", ""6"", ""796.80"", ""1,000"", ""73.67""]",가군,융합공학부,13,5.85,6,796.80,"1,000",73.67,1개 선두 컬럼 rowspan 승계,명지대학교,0000109,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000109,200,success,True,5,False,False,False,False,False,False,False,13.0,5.85,6.0,796.8,1000.0,73.67,79.67999999999999,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,division_like
1872,SRC_0000109_2025_0031_T7_R6,SRC_0000109_2025_0031,U0000109,2024,7,6,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""반도체공학과"", ""9"", ""6.89"", ""6"", ""864.70"", ""1,000"", ""81.67""]",가군,반도체공학과,9,6.89,6,864.70,"1,000",81.67,1개 선두 컬럼 rowspan 승계,명지대학교,0000109,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000109,200,success,True,6,False,False,False,False,False,False,False,9.0,6.89,6.0,864.7,1000.0,81.67,86.47,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like
1873,SRC_0000109_2025_0031_T7_R7,SRC_0000109_2025_0031,U0000109,2024,7,7,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""정보통신공학과"", ""39"", ""4.05"", ""57"", ""833.50"", ""1,000"", ""78.00""]",가군,정보통신공학과,39,4.05,57,833.50,"1,000",78.00,1개 선두 컬럼 rowspan 승계,명지대학교,0000109,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000109,200,success,True,7,False,False,False,False,False,False,False,39.0,4.05,57.0,833.5,1000.0,78.0,83.35000000000001,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like
1874,SRC_0000109_2025_0031_T7_R8,SRC_0000109_2025_0031,U0000109,2024,7,8,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""어문학부"", ""65"", ""4.72"", ""83"", ""822.00"", ""1,000"", ""79.33""]",나군,어문학부,65,4.72,83,822.00,"1,000",79.33,,명지대학교,0000109,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000109,200,success,True,4,False,False,False,False,False,False,False,65.0,4.72,83.0,822.0,1000.0,79.33,82.19999999999999,PASS,PASS,PASS,True,True,True,True,True,True,True,나군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,division_like
1875,SRC_0000109_2025_0031_T7_R9,SRC_0000109_2025_0031,U0000109,2024,7,9,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""인문학부"", ""22"", ""5.36"", ""35"", ""825.00"", ""1,000"", ""79.33""]",나군,인문학부,22,5.36,35,825.00,"1,000",79.33,1개 선두 컬럼 rowspan 승계,명지대학교,0000109,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000109,200,success,True,4,False,False,False,False,False,False,False,22.0,5.36,35.0,825.0,1000.0,79.33,82.5,PASS,PASS,PASS,True,True,True,True,True,True,True,나군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,division_like
1876,SRC_0000109_2025_0031_T7_R10,SRC_0000109_2025_0031,U0000109,2024,7,10,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""미래사회인재학부"", ""61"", ""5.11"", ""95"", ""825.00"", ""1,000"", ""79.33""]",나군,미래사회인재학부,61,5.11,95,825.00,"1,000",79.33,1개 선두 컬럼 rowspan 승계,명지대학교,0000109,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000109,200,success,True,8,False,False,False,False,False,False,False,61.0,5.11,95.0,825.0,1000.0,79.33,82.5,PASS,PASS,PASS,True,True,True,True,True,True,True,나군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,division_like
1877,SRC_0000109_2025_0031_T7_R11,SRC_0000109_2025_0031,U0000109,2024,7,11,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""청소년지도·아동학부"", ""13"", ""4.54"", ""6"", ""810.00"", ""1,000"", ""79.00""]",나군,청소년지도·아동학부,13,4.54,6,810.00,"1,000",79.00,1개 선두 컬럼 rowspan 승계,명지대학교,0000109,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000109,200,success,True,10,False,False,False,False,False,False,False,13.0,4.54,6.0,810.0,1000.0,79.0,81.0,PASS,PASS,PASS,True,True,True,True,True,True,True,나군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,division_like
1878,SRC_0000109_2025_0031_T7_R12,SRC_0000109_2025_0031,U0000109,2024,7,12,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""디지털미디어학과"", ""14"", ""5.14"", ""19"", ""846.00"", ""1,000"", ""81.67""]",나군,디지털미디어학과,14,5.14,19,846.00,"1,000",81.67,1개 선두 컬럼 rowspan 승계,명지대학교,0000109,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000109,200,success,True,8,False,False,False,False,False,False,False,14.0,5.14,19.0,846.0,1000.0,81.67,84.6,PASS,PASS,PASS,True,True,True,True,True,True,True,나군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like
1879,SRC_0000109_2025_0031_T7_R13,SRC_0000109_2025_0031,U0000109,2024,7,13,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""자연과학대학"", ""38"", ""7.13"", ""113"", ""828.30"", ""1,000"", ""77.00""]",나군,자연과학대학,38,7.13,113,828.30,"1,000",77.00,1개 선두 컬럼 rowspan 승계,명지대학교,0000109,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000109,200,success,True,6,False,False,False,False,False,False,False,38.0,7.13,113.0,828.3,1000.0,77.0,82.83,PASS,PASS,PASS,True,True,True,True,True,True,True,나군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,college_like
1880,SRC_0000109_2025_0031_T7_R14,SRC_0000109_2025_0031,U0000109,2024,7,14,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""패션디자인전공"", ""6"", ""6.5"", ""4"", ""921.00"", ""1,000"", ""72.00""]",나군,패션디자인전공,6,6.5,4,921.00,"1,000",72.00,1개 선두 컬럼 rowspan 승계,명지대학교,0000109,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000109,200,success,True,7,False,False,False,False,False,False,False,6.0,6.5,4.0,921.0,1000.0,72.0,92.10000000000001,PASS,PASS,PASS,True,True,True,True,True,True,True,나군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,major_like
1881,SRC_0000109_2025_0031_T7_R15,SRC_0000109_2025_0031,U0000109,2024,7,15,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""건축학부 ( 건축학전공 , 전통건축전공 )"", ""9"", ""8.89"", ""13"", ""862.10"", ""1,000"", ""81.33""]",나군,"건축학부 ( 건축학전공 , 전통건축전공 )",9,8.89,13,862.10,"1,000",81.33,1개 선두 컬럼 rowspan 승계,명지대학교,0000109,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000109,200,success,True,23,False,False,False,False,False,False,False,9.0,8.89,13.0,862.1,1000.0,81.33,86.21,PASS,PASS,PASS,True,True,True,True,True,True,True,나군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,division_like
1882,SRC_0000109_2025_0031_T7_R16,SRC_0000109_2025_0031,U0000109,2024,7,16,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""나군"", ""공간디자인전공"", ""2"", ""13"", ""2"", ""843.00"", ""1,000"", ""80.33""]",나군,공간디자인전공,2,13,2,843.00,"1,000",80.33,1개 선두 컬럼 rowspan 승계,명지대학교,0000109,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000109,200,success,True,7,False,False,False,False,False,False,False,2.0,13.0,2.0,843.0,1000.0,80.33,84.3,PASS,PASS,PASS,True,True,True,True,True,True,True,나군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,major_like
1883,SRC_0000109_2025_0031_T7_R17,SRC_0000109_2025_0031,U0000109,2024,7,17,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""다군"", ""경영대학"", ""117"", ""5.53"", ""136"", ""826.00"", ""1,000"", ""79.67""]",다군,경영대학,117,5.53,136,826.00,"1,000",79.67,,명지대학교,0000109,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000109,200,success,True,4,False,False,False,False,False,False,False,117.0,5.53,136.0,826.0,1000.0,79.67,82.6,PASS,PASS,PASS,True,True,True,True,True,True,True,다군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,college_like
1884,SRC_0000109_2025_0031_T7_R18,SRC_0000109_2025_0031,U0000109,2024,7,18,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""다군"", ""법학과"", ""23"", ""5.61"", ""44"", ""832.00"", ""1,000"", ""80.00""]",다군,법학과,23,5.61,44,832.00,"1,000",80.00,1개 선두 컬럼 rowspan 승계,명지대학교,0000109,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000109,200,success,True,3,False,False,False,False,False,False,False,23.0,5.61,44.0,832.0,1000.0,80.0,83.2,PASS,PASS,PASS,True,True,True,True,True,True,True,다군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like
1885,SRC_0000109_2025_0031_T7_R19,SRC_0000109_2025_0031,U0000109,2024,7,19,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""다군"", ""전공자유학부 ( 인문 )"", ""74"", ""5.47"", ""118"", ""834.00"", ""1,000"", ""80.67""]",다군,전공자유학부 ( 인문 ),74,5.47,118,834.00,"1,000",80.67,1개 선두 컬럼 rowspan 승계,명지대학교,0000109,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000109,200,success,True,13,False,False,False,False,False,False,False,74.0,5.47,118.0,834.0,1000.0,80.67,83.39999999999999,PASS,PASS,PASS,True,True,True,True,True,True,True,다군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,division_like
1886,SRC_0000109_2025_0031_T7_R20,SRC_0000109_2025_0031,U0000109,2024,7,20,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""다군"", ""융합전공학부 ( 인문 )"", ""35"", ""6.29"", ""55"", ""834.00"", ""1,000"", ""80.33""]",다군,융합전공학부 ( 인문 ),35,6.29,55,834.00,"1,000",80.33,1개 선두 컬럼 rowspan 승계,명지대학교,0000109,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000109,200,success,True,13,False,False,False,False,False,False,False,35.0,6.29,55.0,834.0,1000.0,80.33,83.39999999999999,PASS,PASS,PASS,True,True,True,True,True,True,True,다군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,division_like
1887,SRC_0000109_2025_0031_T7_R21,SRC_0000109_2025_0031,U0000109,2024,7,21,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""다군"", ""융합소프트웨어학부"", ""20"", ""7.25"", ""38"", ""890.00"", ""1,000"", ""84.67""]",다군,융합소프트웨어학부,20,7.25,38,890.00,"1,000",84.67,1개 선두 컬럼 rowspan 승계,명지대학교,0000109,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000109,200,success,True,9,False,False,False,False,False,False,False,20.0,7.25,38.0,890.0,1000.0,84.67,89.0,PASS,PASS,PASS,True,True,True,True,True,True,True,다군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,division_like
1888,SRC_0000023_2025_0032_T9_R0,SRC_0000023_2025_0032,U0000023,2024,9,0,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""간호학과"", ""21"", ""3.0"", ""8"", ""871.015"", ""1,000"", ""83.17""]",가군,간호학과,21,3.0,8,871.015,"1,000",83.17,,전남대학교,0000023,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000023,200,success,True,4,False,False,False,False,False,False,False,21.0,3.0,8.0,871.015,1000.0,83.17,87.1015,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like
1889,SRC_0000023_2025_0032_T9_R1,SRC_0000023_2025_0032,U0000023,2024,9,1,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""경영학부"", ""60"", ""3.1"", ""33"", ""843.220"", ""1,000"", ""76.00""]",가군,경영학부,60,3.1,33,843.220,"1,000",76.00,,전남대학교,0000023,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000023,200,success,True,4,False,False,False,False,False,False,False,60.0,3.1,33.0,843.22,1000.0,76.0,84.322,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,division_like
1890,SRC_0000023_2025_0032_T9_R2,SRC_0000023_2025_0032,U0000023,2024,9,2,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""건축학부"", ""7"", ""3.9"", ""4"", ""849.558"", ""1,000"", ""80.67""]",가군,건축학부,7,3.9,4,849.558,"1,000",80.67,,전남대학교,0000023,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000023,200,success,True,4,False,False,False,False,False,False,False,7.0,3.9,4.0,849.558,1000.0,80.67,84.95580000000001,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,division_like
1891,SRC_0000023_2025_0032_T9_R3,SRC_0000023_2025_0032,U0000023,2024,9,3,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""에너지자원공학과"", ""11"", ""4.6"", ""21"", ""835.360"", ""1,000"", ""75.50""]",가군,에너지자원공학과,11,4.6,21,835.360,"1,000",75.50,,전남대학교,0000023,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000023,200,success,True,8,False,False,False,False,False,False,False,11.0,4.6,21.0,835.36,1000.0,75.5,83.536,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like
1892,SRC_0000023_2025_0032_T9_R4,SRC_0000023_2025_0032,U0000023,2024,9,4,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""기계공학부"", ""26"", ""2.9"", ""24"", ""780.619"", ""1,000"", ""59.33""]",가군,기계공학부,26,2.9,24,780.619,"1,000",59.33,,전남대학교,0000023,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000023,200,success,True,5,False,False,False,False,False,False,False,26.0,2.9,24.0,780.619,1000.0,59.33,78.06190000000001,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,division_like
1893,SRC_0000023_2025_0032_T9_R5,SRC_0000023_2025_0032,U0000023,2024,9,5,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""신소재공학부"", ""17"", ""4.1"", ""20"", ""846.474"", ""1,000"", ""78.33""]",가군,신소재공학부,17,4.1,20,846.474,"1,000",78.33,,전남대학교,0000023,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000023,200,success,True,6,False,False,False,False,False,False,False,17.0,4.1,20.0,846.474,1000.0,78.33,84.6474,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,division_like
1894,SRC_0000023_2025_0032_T9_R6,SRC_0000023_2025_0032,U0000023,2024,9,6,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""전자컴퓨터공학부"", ""54"", ""3.0"", ""28"", ""862.706"", ""1,000"", ""81.33""]",가군,전자컴퓨터공학부,54,3.0,28,862.706,"1,000",81.33,,전남대학교,0000023,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000023,200,success,True,8,False,False,False,False,False,False,False,54.0,3.0,28.0,862.706,1000.0,81.33,86.2706,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,division_like
