raw_row_id,univ_id,univ_name_std,raw_admission_group,raw_section_title,raw_recruitment_unit,raw_recruitment_n,raw_competition_rate,raw_additional_rank,raw_score_70cut,raw_percentile_70cut,raw_table_index,raw_row_index,exact_duplicate_flag,key_duplicate_count,content_duplicate_count,same_unit_multi_track_count,duplicate_status
SRC_0000136_2025_0024_T11_R33,U0000136,성신여자대학교,㉯ 군,일반학생전형,바이오생명공학과,13,4.15,17,425.30,79.83,11,33,False,1,1,2,legitimate_multi_track
SRC_0000136_2025_0024_T13_R8,U0000136,성신여자대학교,㉯ 군,특성화고교출신자전형 ( 정원외 ),바이오생명공학과,3,4.00,0,335.75,61.50,13,8,False,1,1,2,legitimate_multi_track
SRC_0000136_2025_0024_T11_R32,U0000136,성신여자대학교,㉯ 군,일반학생전형,바이오식품공학과,11,4.09,17,422.40,78.33,11,32,False,1,1,2,legitimate_multi_track
SRC_0000136_2025_0024_T13_R7,U0000136,성신여자대학교,㉯ 군,특성화고교출신자전형 ( 정원외 ),바이오식품공학과,2,3.50,1,374.00,67.33,13,7,False,1,1,2,legitimate_multi_track
SRC_0000136_2025_0024_T11_R4,U0000136,성신여자대학교,㉮ 군,일반학생전형,바이오헬스융합학부,18,6.89,38,427.20,80.16,11,4,False,1,1,2,legitimate_multi_track
SRC_0000136_2025_0024_T13_R0,U0000136,성신여자대학교,㉮ 군,특성화고교출신자전형 ( 정원외 ),바이오헬스융합학부,3,4.33,0,372.75,70.50,13,0,False,1,1,2,legitimate_multi_track
SRC_0000136_2025_0024_T14_R2,U0000136,성신여자대학교,㉯ 군,기회균형 Ⅱ 전형 ( 정원외 ),사회,4,9.25,5,401.00,71.66,14,2,False,1,1,2,legitimate_multi_track
SRC_0000136_2025_0024_T12_R3,U0000136,성신여자대학교,㉯ 군,농 · 어촌학생전형 ( 정원외 ),사회,24,2.83,11,383.50,67.33,12,3,False,1,1,2,legitimate_multi_track
SRC_0000136_2025_0024_T11_R28,U0000136,성신여자대학교,㉯ 군,일반학생전형,서비스 · 디자인공학과,17,3.65,14,426.25,80.33,11,28,False,1,1,2,legitimate_multi_track
SRC_0000136_2025_0024_T13_R5,U0000136,성신여자대학교,㉯ 군,특성화고교출신자전형 ( 정원외 ),서비스 · 디자인공학과,4,5.00,0,372.00,68.00,13,5,False,1,1,2,legitimate_multi_track
SRC_0000136_2025_0024_T14_R0,U0000136,성신여자대학교,㉮ 군,기회균형 Ⅱ 전형 ( 정원외 ),인문 · 자연,4,8.25,1,406.50,74.00,14,0,False,1,1,2,legitimate_multi_track
SRC_0000136_2025_0024_T12_R0,U0000136,성신여자대학교,㉮ 군,농 · 어촌학생전형 ( 정원외 ),인문 · 자연,15,4.60,16,388.75,71.66,12,0,False,1,1,2,legitimate_multi_track
SRC_0000136_2025_0024_T11_R30,U0000136,성신여자대학교,㉯ 군,일반학생전형,컴퓨터공학과,11,4.18,16,428.15,81.16,11,30,False,1,1,2,legitimate_multi_track
SRC_0000136_2025_0024_T13_R6,U0000136,성신여자대학교,㉯ 군,특성화고교출신자전형 ( 정원외 ),컴퓨터공학과,3,3.00,1,351.75,66.33,13,6,False,1,1,2,legitimate_multi_track
SRC_0000138_2025_0019_T9_R6,U0000138,세종대학교,나군,,AI 로봇학과,82,4.24,77,694.48,81.33,9,6,False,3,1,0,probable_parser_duplicate
SRC_0000138_2025_0019_T10_R6,U0000138,세종대학교,나군,,AI 로봇학과,4,3.75,1,676.25,78.00,10,6,False,3,1,0,probable_parser_duplicate
SRC_0000138_2025_0019_T11_R5,U0000138,세종대학교,나군,,AI 로봇학과,2,5.00,1,671.66,71.33,11,5,False,3,1,0,probable_parser_duplicate
SRC_0000138_2025_0019_T9_R5,U0000138,세종대학교,나군,,IT 계열,193,4.09,160,698.28,83.00,9,5,False,3,1,0,probable_parser_duplicate
SRC_0000138_2025_0019_T10_R5,U0000138,세종대학교,나군,,IT 계열,14,3.43,20,679.49,77.17,10,5,False,3,1,0,probable_parser_duplicate
SRC_0000138_2025_0019_T11_R4,U0000138,세종대학교,나군,,IT 계열,11,3.64,9,680.04,78.50,11,4,False,3,1,0,probable_parser_duplicate
SRC_0000138_2025_0019_T9_R0,U0000138,세종대학교,가군,,경상계열,132,5.14,93,690.38,82.17,9,0,False,3,1,0,probable_parser_duplicate
SRC_0000138_2025_0019_T10_R0,U0000138,세종대학교,가군,,경상계열,9,5.22,15,672.43,76.67,10,0,False,3,1,0,probable_parser_duplicate
SRC_0000138_2025_0019_T11_R0,U0000138,세종대학교,가군,,경상계열,6,8.33,8,669.88,77.83,11,0,False,3,1,0,probable_parser_duplicate
SRC_0000138_2025_0019_T9_R9,U0000138,세종대학교,나군,,공과계열,212,4.11,228,694.25,81.67,9,9,False,3,1,0,probable_parser_duplicate
SRC_0000138_2025_0019_T10_R7,U0000138,세종대학교,나군,,공과계열,19,3.79,21,672.78,75.50,10,7,False,3,1,0,probable_parser_duplicate
SRC_0000138_2025_0019_T11_R6,U0000138,세종대학교,나군,,공과계열,11,4.36,12,655.30,68.50,11,6,False,3,1,0,probable_parser_duplicate
SRC_0000138_2025_0019_T9_R1,U0000138,세종대학교,가군,,스마트생명산업융합학과,9,10.00,19,697.58,81.67,9,1,False,2,1,0,probable_parser_duplicate
SRC_0000138_2025_0019_T10_R1,U0000138,세종대학교,가군,,스마트생명산업융합학과,2,6.00,-,664.53,73.33,10,1,False,2,1,0,probable_parser_duplicate
SRC_0000138_2025_0019_T9_R10,U0000138,세종대학교,나군,,우주항공드론공학부 - 지능형드론융합전공,32,4.25,33,693.99,81.67,9,10,False,3,1,0,probable_parser_duplicate
SRC_0000138_2025_0019_T10_R8,U0000138,세종대학교,나군,,우주항공드론공학부 - 지능형드론융합전공,3,5.67,2,667.08,74.83,10,8,False,3,1,0,probable_parser_duplicate
SRC_0000138_2025_0019_T11_R7,U0000138,세종대학교,나군,,우주항공드론공학부 - 지능형드론융합전공,1,4.00,-,656.51,66.17,11,7,False,3,1,0,probable_parser_duplicate
SRC_0000138_2025_0019_T9_R2,U0000138,세종대학교,가군,,인공지능데이터사이언스학과,66,5.30,107,697.61,83.00,9,2,False,3,1,0,probable_parser_duplicate
SRC_0000138_2025_0019_T10_R2,U0000138,세종대학교,가군,,인공지능데이터사이언스학과,4,4.75,3,677.23,78.17,10,2,False,3,1,0,probable_parser_duplicate
SRC_0000138_2025_0019_T11_R1,U0000138,세종대학교,가군,,인공지능데이터사이언스학과,1,5.00,2,658.05,72.50,11,1,False,3,1,0,probable_parser_duplicate
SRC_0000138_2025_0019_T9_R3,U0000138,세종대학교,나군,,인문사회계열,113,5.91,208,688.72,81.83,9,3,False,3,1,0,probable_parser_duplicate
SRC_0000138_2025_0019_T10_R3,U0000138,세종대학교,나군,,인문사회계열,11,4.55,8,671.43,78.33,10,3,False,3,1,0,probable_parser_duplicate
SRC_0000138_2025_0019_T11_R2,U0000138,세종대학교,나군,,인문사회계열,1,9.00,2,672.13,78.17,11,2,False,3,1,0,probable_parser_duplicate
SRC_0000138_2025_0019_T9_R4,U0000138,세종대학교,나군,,자연생명계열,124,5.23,138,694.11,82.00,9,4,False,3,1,0,probable_parser_duplicate
SRC_0000138_2025_0019_T10_R4,U0000138,세종대학교,나군,,자연생명계열,9,3.00,9,669.88,74.83,10,4,False,3,1,0,probable_parser_duplicate
SRC_0000138_2025_0019_T11_R3,U0000138,세종대학교,나군,,자연생명계열,3,6.67,1,675.30,75.00,11,3,False,3,1,0,probable_parser_duplicate
SRC_0000141_2025_0016_T6_R0,U0000141,숙명여자대학교,,,,,,,,,6,0,False,2,2,0,probable_parser_duplicate
SRC_0000141_2025_0016_T6_R1,U0000141,숙명여자대학교,,,,,,,,,6,1,False,2,2,0,probable_parser_duplicate
SRC_0000149_2025_0002_T7_R0,U0000149,연세대학교,,,,,,,70% cut,,7,0,False,8,8,0,probable_parser_duplicate
SRC_0000149_2025_0002_T7_R1,U0000149,연세대학교,,,,,,,70% cut,,7,1,False,8,8,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R0,U0000149,연세대학교,,,,,,,70% cut,,8,0,False,8,8,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R1,U0000149,연세대학교,,,,,,,70% cut,,8,1,False,8,8,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R0,U0000149,연세대학교,,,,,,,70% cut,,9,0,False,8,8,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R1,U0000149,연세대학교,,,,,,,70% cut,,9,1,False,8,8,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R0,U0000149,연세대학교,,,,,,,70% cut,,10,0,False,8,8,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R1,U0000149,연세대학교,,,,,,,70% cut,,10,1,False,8,8,0,probable_parser_duplicate
SRC_0000149_2025_0002_T7_R63,U0000149,연세대학교,가군,,교회음악과,17,2.41:1,1,189.5,,7,63,False,6,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R52,U0000149,연세대학교,가군,,교회음악과,2,0.50:1,0,-,,9,52,False,6,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R53,U0000149,연세대학교,가군,,교회음악과,2,0.50:1,성악과,-,,9,53,False,6,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R54,U0000149,연세대학교,가군,,교회음악과,2,0.50:1,피아노과,-,,9,54,False,6,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R55,U0000149,연세대학교,가군,,교회음악과,2,0.50:1,관현악과,-,,9,55,False,6,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R56,U0000149,연세대학교,가군,,교회음악과,2,0.50:1,작곡과,-,,9,56,False,6,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T7_R2,U0000149,연세대학교,가군,,국어국문학과,23,3.48:1,7,722.9417,,7,2,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R2,U0000149,연세대학교,가군,,국어국문학과,42,4.07:1,20,-,,8,2,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R3,U0000149,연세대학교,가군,,국어국문학과,42,4.07:1,중어중문학과,-,,8,3,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R4,U0000149,연세대학교,가군,,국어국문학과,42,4.07:1,영어영문학과,-,,8,4,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R5,U0000149,연세대학교,가군,,국어국문학과,42,4.07:1,독어독문학과,-,,8,5,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R6,U0000149,연세대학교,가군,,국어국문학과,42,4.07:1,불어불문학과,-,,8,6,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R7,U0000149,연세대학교,가군,,국어국문학과,42,4.07:1,노어노문학과,-,,8,7,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R8,U0000149,연세대학교,가군,,국어국문학과,42,4.07:1,사학과,-,,8,8,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R9,U0000149,연세대학교,가군,,국어국문학과,42,4.07:1,철학과,-,,8,9,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R10,U0000149,연세대학교,가군,,국어국문학과,42,4.07:1,문헌정보학과,-,,8,10,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R11,U0000149,연세대학교,가군,,국어국문학과,42,4.07:1,심리학과,-,,8,11,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R12,U0000149,연세대학교,가군,,국어국문학과,42,4.07:1,경제학부,683.475,,8,12,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R13,U0000149,연세대학교,가군,,국어국문학과,42,4.07:1,응용통계학과,-,,8,13,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R14,U0000149,연세대학교,가군,,국어국문학과,42,4.07:1,경영학과,688.7667,,8,14,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R15,U0000149,연세대학교,가군,,국어국문학과,42,4.07:1,신학과,-,,8,15,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R16,U0000149,연세대학교,가군,,국어국문학과,42,4.07:1,정치외교학과,-,,8,16,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R17,U0000149,연세대학교,가군,,국어국문학과,42,4.07:1,행정학과,-,,8,17,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R18,U0000149,연세대학교,가군,,국어국문학과,42,4.07:1,사회복지학과,-,,8,18,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R19,U0000149,연세대학교,가군,,국어국문학과,42,4.07:1,사회학과,-,,8,19,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R20,U0000149,연세대학교,가군,,국어국문학과,42,4.07:1,문화인류학과,-,,8,20,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R21,U0000149,연세대학교,가군,,국어국문학과,42,4.07:1,언론홍보영상학부,-,,8,21,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R22,U0000149,연세대학교,가군,,국어국문학과,42,4.07:1,의류환경학과 ( 인문 ),-,,8,22,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R23,U0000149,연세대학교,가군,,국어국문학과,42,4.07:1,식품영양학과 ( 인문 ),-,,8,23,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R24,U0000149,연세대학교,가군,,국어국문학과,42,4.07:1,실내건축학과 ( 인문 ),-,,8,24,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R25,U0000149,연세대학교,가군,,국어국문학과,42,4.07:1,아동·가족학과,-,,8,25,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R26,U0000149,연세대학교,가군,,국어국문학과,42,4.07:1,통합디자인학과,-,,8,26,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R27,U0000149,연세대학교,가군,,국어국문학과,42,4.07:1,교육학부,-,,8,27,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R28,U0000149,연세대학교,가군,,국어국문학과,42,4.07:1,간호학과 ( 인문 ),-,,8,28,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R2,U0000149,연세대학교,가군,,국어국문학과,40,2.4:1,13,-,,9,2,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R3,U0000149,연세대학교,가군,,국어국문학과,40,2.4:1,중어중문학과,-,,9,3,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R4,U0000149,연세대학교,가군,,국어국문학과,40,2.4:1,영어영문학과,-,,9,4,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R5,U0000149,연세대학교,가군,,국어국문학과,40,2.4:1,독어독문학과,-,,9,5,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R6,U0000149,연세대학교,가군,,국어국문학과,40,2.4:1,불어불문학과,-,,9,6,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R7,U0000149,연세대학교,가군,,국어국문학과,40,2.4:1,노어노문학과,-,,9,7,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R8,U0000149,연세대학교,가군,,국어국문학과,40,2.4:1,사학과,-,,9,8,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R9,U0000149,연세대학교,가군,,국어국문학과,40,2.4:1,철학과,-,,9,9,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R10,U0000149,연세대학교,가군,,국어국문학과,40,2.4:1,문헌정보학과,-,,9,10,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R11,U0000149,연세대학교,가군,,국어국문학과,40,2.4:1,심리학과,-,,9,11,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R12,U0000149,연세대학교,가군,,국어국문학과,40,2.4:1,경제학부,704.125,,9,12,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R13,U0000149,연세대학교,가군,,국어국문학과,40,2.4:1,응용통계학과,-,,9,13,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R14,U0000149,연세대학교,가군,,국어국문학과,40,2.4:1,경영학과,704.775,,9,14,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R15,U0000149,연세대학교,가군,,국어국문학과,40,2.4:1,신학과,-,,9,15,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R16,U0000149,연세대학교,가군,,국어국문학과,40,2.4:1,정치외교학과,-,,9,16,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R17,U0000149,연세대학교,가군,,국어국문학과,40,2.4:1,행정학과,-,,9,17,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R18,U0000149,연세대학교,가군,,국어국문학과,40,2.4:1,사회복지학과,-,,9,18,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R19,U0000149,연세대학교,가군,,국어국문학과,40,2.4:1,사회학과,-,,9,19,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R20,U0000149,연세대학교,가군,,국어국문학과,40,2.4:1,문화인류학과,-,,9,20,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R21,U0000149,연세대학교,가군,,국어국문학과,40,2.4:1,언론홍보영상학부,-,,9,21,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R22,U0000149,연세대학교,가군,,국어국문학과,40,2.4:1,의류환경학과 ( 인문 ),-,,9,22,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R23,U0000149,연세대학교,가군,,국어국문학과,40,2.4:1,식품영양학과 ( 인문 ),-,,9,23,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R24,U0000149,연세대학교,가군,,국어국문학과,40,2.4:1,실내건축학과 ( 인문 ),-,,9,24,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R25,U0000149,연세대학교,가군,,국어국문학과,40,2.4:1,아동가족학과,-,,9,25,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R26,U0000149,연세대학교,가군,,국어국문학과,40,2.4:1,통합디자인학과,-,,9,26,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R27,U0000149,연세대학교,가군,,국어국문학과,40,2.4:1,교육학부,-,,9,27,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R28,U0000149,연세대학교,가군,,국어국문학과,40,2.4:1,간호학과 ( 인문 ),-,,9,28,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R2,U0000149,연세대학교,가군,,국어국문학과,13,2.46:1,1,-,,10,2,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R3,U0000149,연세대학교,가군,,국어국문학과,13,2.46:1,중어중문학과,-,,10,3,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R4,U0000149,연세대학교,가군,,국어국문학과,13,2.46:1,영어영문학과,-,,10,4,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R5,U0000149,연세대학교,가군,,국어국문학과,13,2.46:1,독어독문학과,-,,10,5,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R6,U0000149,연세대학교,가군,,국어국문학과,13,2.46:1,불어불문학과,-,,10,6,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R7,U0000149,연세대학교,가군,,국어국문학과,13,2.46:1,노어노문학과,-,,10,7,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R8,U0000149,연세대학교,가군,,국어국문학과,13,2.46:1,사학과,-,,10,8,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R9,U0000149,연세대학교,가군,,국어국문학과,13,2.46:1,철학과,-,,10,9,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R10,U0000149,연세대학교,가군,,국어국문학과,13,2.46:1,문헌정보학과,-,,10,10,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R11,U0000149,연세대학교,가군,,국어국문학과,13,2.46:1,심리학과,-,,10,11,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R12,U0000149,연세대학교,가군,,국어국문학과,13,2.46:1,경제학부,-,,10,12,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R13,U0000149,연세대학교,가군,,국어국문학과,13,2.46:1,응용통계학과,-,,10,13,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R14,U0000149,연세대학교,가군,,국어국문학과,13,2.46:1,경영학과,-,,10,14,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R15,U0000149,연세대학교,가군,,국어국문학과,13,2.46:1,정치외교학과,-,,10,15,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R16,U0000149,연세대학교,가군,,국어국문학과,13,2.46:1,행정학과,-,,10,16,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R17,U0000149,연세대학교,가군,,국어국문학과,13,2.46:1,사회복지학과,-,,10,17,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R18,U0000149,연세대학교,가군,,국어국문학과,13,2.46:1,사회학과,-,,10,18,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R19,U0000149,연세대학교,가군,,국어국문학과,13,2.46:1,언론홍보영상학부,-,,10,19,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R20,U0000149,연세대학교,가군,,국어국문학과,13,2.46:1,의류환경학과 ( 인문 ),-,,10,20,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R21,U0000149,연세대학교,가군,,국어국문학과,13,2.46:1,식품영양학과 ( 인문 ),-,,10,21,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R22,U0000149,연세대학교,가군,,국어국문학과,13,2.46:1,실내건축학과 ( 인문 ),-,,10,22,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R23,U0000149,연세대학교,가군,,국어국문학과,13,2.46:1,아동·가족학과,-,,10,23,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R24,U0000149,연세대학교,가군,,국어국문학과,13,2.46:1,통합디자인학과,-,,10,24,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R25,U0000149,연세대학교,가군,,국어국문학과,13,2.46:1,간호학과 ( 인문 ),-,,10,25,False,79,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T7_R15,U0000149,연세대학교,가군,,수학과,18,4.33:1,13,712.0389,,7,15,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R29,U0000149,연세대학교,가군,,수학과,35,3.28:1,15,-,,8,29,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R30,U0000149,연세대학교,가군,,수학과,35,3.28:1,물리학과,-,,8,30,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R31,U0000149,연세대학교,가군,,수학과,35,3.28:1,화학과,-,,8,31,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R32,U0000149,연세대학교,가군,,수학과,35,3.28:1,지구시스템과학과,-,,8,32,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R33,U0000149,연세대학교,가군,,수학과,35,3.28:1,천문우주학과,-,,8,33,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R34,U0000149,연세대학교,가군,,수학과,35,3.28:1,대기과학과,-,,8,34,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R35,U0000149,연세대학교,가군,,수학과,35,3.28:1,화공생명공학부,-,,8,35,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R36,U0000149,연세대학교,가군,,수학과,35,3.28:1,전기전자공학부,642.6889,,8,36,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R37,U0000149,연세대학교,가군,,수학과,35,3.28:1,건축공학과,-,,8,37,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R38,U0000149,연세대학교,가군,,수학과,35,3.28:1,도시공학과,-,,8,38,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R39,U0000149,연세대학교,가군,,수학과,35,3.28:1,사회환경시스템공학부,-,,8,39,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R40,U0000149,연세대학교,가군,,수학과,35,3.28:1,기계공학부,-,,8,40,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R41,U0000149,연세대학교,가군,,수학과,35,3.28:1,신소재공학부,-,,8,41,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R42,U0000149,연세대학교,가군,,수학과,35,3.28:1,산업공학과,-,,8,42,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R43,U0000149,연세대학교,가군,,수학과,35,3.28:1,시스템생물학과,-,,8,43,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R44,U0000149,연세대학교,가군,,수학과,35,3.28:1,생화학과,-,,8,44,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R45,U0000149,연세대학교,가군,,수학과,35,3.28:1,생명공학과,-,,8,45,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R46,U0000149,연세대학교,가군,,수학과,35,3.28:1,의류환경학과 ( 자연 ),-,,8,46,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R47,U0000149,연세대학교,가군,,수학과,35,3.28:1,식품영양학과 ( 자연 ),-,,8,47,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R48,U0000149,연세대학교,가군,,수학과,35,3.28:1,실내건축학과 ( 자연 ),-,,8,48,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R49,U0000149,연세대학교,가군,,수학과,35,3.28:1,간호학과 ( 자연 ),-,,8,49,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R50,U0000149,연세대학교,가군,,수학과,35,3.28:1,컴퓨터과학과,-,,8,50,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R51,U0000149,연세대학교,가군,,수학과,35,3.28:1,인공지능학과,-,,8,51,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R29,U0000149,연세대학교,가군,,수학과,34,2.38:1,14,-,,9,29,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R30,U0000149,연세대학교,가군,,수학과,34,2.38:1,물리학과,-,,9,30,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R31,U0000149,연세대학교,가군,,수학과,34,2.38:1,화학과,-,,9,31,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R32,U0000149,연세대학교,가군,,수학과,34,2.38:1,지구시스템과학과,-,,9,32,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R33,U0000149,연세대학교,가군,,수학과,34,2.38:1,천문우주학과,-,,9,33,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R34,U0000149,연세대학교,가군,,수학과,34,2.38:1,대기과학과,-,,9,34,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R35,U0000149,연세대학교,가군,,수학과,34,2.38:1,화공생명공학부,-,,9,35,False,70,1,0,probable_parser_duplicate
