raw_row_id,issue_type,column,rule,univ_id,univ_name_std,raw_section_title,raw_recruitment_unit,raw_recruitment_n,raw_competition_rate,raw_additional_rank,raw_score_70cut,raw_score_max,raw_percentile_70cut,numeric_qa_status
SRC_0000192_2025_0012_T6_R39,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,정치외교학과,23,4.4,16,631.14,89.00,WARN
SRC_0000192_2025_0012_T6_R39,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,정치외교학과,23,4.4,16,631.14,89.00,WARN
SRC_0000192_2025_0012_T6_R39,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,정치외교학과,23,4.4,16,631.14,89.00,WARN
SRC_0000192_2025_0012_T6_R39,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,정치외교학과,23,4.4,16,631.14,89.00,WARN
SRC_0000192_2025_0012_T6_R39,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,정치외교학과,23,4.4,16,631.14,89.00,WARN
SRC_0000192_2025_0012_T6_R39,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,정치외교학과,23,4.4,16,631.14,89.00,WARN
SRC_0000192_2025_0012_T6_R39,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,정치외교학과,23,4.4,16,631.14,89.00,WARN
SRC_0000192_2025_0012_T6_R39,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,정치외교학과,23,4.4,16,631.14,89.00,WARN
SRC_0000192_2025_0012_T6_R39,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,정치외교학과,23,4.4,16,631.14,89.00,WARN
SRC_0000192_2025_0012_T6_R39,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,정치외교학과,23,4.4,16,631.14,89.00,WARN
SRC_0000192_2025_0012_T6_R39,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,정치외교학과,23,4.4,16,631.14,89.00,WARN
SRC_0000192_2025_0012_T6_R39,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,정치외교학과,23,4.4,16,631.14,89.00,WARN
SRC_0000192_2025_0012_T6_R40,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,행정학과,23,4.1,9,629.99,89.17,WARN
SRC_0000192_2025_0012_T6_R40,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,행정학과,23,4.1,9,629.99,89.17,WARN
SRC_0000192_2025_0012_T6_R40,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,행정학과,23,4.1,9,629.99,89.17,WARN
SRC_0000192_2025_0012_T6_R40,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,행정학과,23,4.1,9,629.99,89.17,WARN
SRC_0000192_2025_0012_T6_R40,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,행정학과,23,4.1,9,629.99,89.17,WARN
SRC_0000192_2025_0012_T6_R40,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,행정학과,23,4.1,9,629.99,89.17,WARN
SRC_0000192_2025_0012_T6_R40,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,행정학과,23,4.1,9,629.99,89.17,WARN
SRC_0000192_2025_0012_T6_R40,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,행정학과,23,4.1,9,629.99,89.17,WARN
SRC_0000192_2025_0012_T6_R40,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,행정학과,23,4.1,9,629.99,89.17,WARN
SRC_0000192_2025_0012_T6_R40,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,행정학과,23,4.1,9,629.99,89.17,WARN
SRC_0000192_2025_0012_T6_R40,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,행정학과,23,4.1,9,629.99,89.17,WARN
SRC_0000192_2025_0012_T6_R40,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,행정학과,23,4.1,9,629.99,89.17,WARN
SRC_0000192_2025_0012_T6_R40,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,행정학과,23,4.1,9,629.99,89.17,WARN
SRC_0000192_2025_0012_T6_R40,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,행정학과,23,4.1,9,629.99,89.17,WARN
SRC_0000192_2025_0012_T6_R40,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,행정학과,23,4.1,9,629.99,89.17,WARN
SRC_0000192_2025_0012_T6_R40,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,행정학과,23,4.1,9,629.99,89.17,WARN
SRC_0000192_2025_0012_T6_R41,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,미디어커뮤니케이션학부,26,4.0,13,629.92,88.67,WARN
SRC_0000192_2025_0012_T6_R41,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,미디어커뮤니케이션학부,26,4.0,13,629.92,88.67,WARN
SRC_0000192_2025_0012_T6_R41,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,미디어커뮤니케이션학부,26,4.0,13,629.92,88.67,WARN
SRC_0000192_2025_0012_T6_R41,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,미디어커뮤니케이션학부,26,4.0,13,629.92,88.67,WARN
SRC_0000192_2025_0012_T6_R41,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,미디어커뮤니케이션학부,26,4.0,13,629.92,88.67,WARN
SRC_0000192_2025_0012_T6_R41,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,미디어커뮤니케이션학부,26,4.0,13,629.92,88.67,WARN
SRC_0000192_2025_0012_T6_R41,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,미디어커뮤니케이션학부,26,4.0,13,629.92,88.67,WARN
SRC_0000192_2025_0012_T6_R41,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,미디어커뮤니케이션학부,26,4.0,13,629.92,88.67,WARN
SRC_0000192_2025_0012_T6_R41,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,미디어커뮤니케이션학부,26,4.0,13,629.92,88.67,WARN
SRC_0000192_2025_0012_T6_R41,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,미디어커뮤니케이션학부,26,4.0,13,629.92,88.67,WARN
SRC_0000192_2025_0012_T6_R41,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,미디어커뮤니케이션학부,26,4.0,13,629.92,88.67,WARN
SRC_0000192_2025_0012_T6_R41,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,미디어커뮤니케이션학부,26,4.0,13,629.92,88.67,WARN
SRC_0000192_2025_0012_T6_R41,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,미디어커뮤니케이션학부,26,4.0,13,629.92,88.67,WARN
SRC_0000192_2025_0012_T6_R41,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,미디어커뮤니케이션학부,26,4.0,13,629.92,88.67,WARN
SRC_0000192_2025_0012_T6_R41,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,미디어커뮤니케이션학부,26,4.0,13,629.92,88.67,WARN
SRC_0000192_2025_0012_T6_R41,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,미디어커뮤니케이션학부,26,4.0,13,629.92,88.67,WARN
SRC_0000192_2025_0012_T6_R42,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,국제통상학과,23,4.3,15,632.89,89.83,WARN
SRC_0000192_2025_0012_T6_R42,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,국제통상학과,23,4.3,15,632.89,89.83,WARN
SRC_0000192_2025_0012_T6_R42,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,국제통상학과,23,4.3,15,632.89,89.83,WARN
SRC_0000192_2025_0012_T6_R42,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,국제통상학과,23,4.3,15,632.89,89.83,WARN
SRC_0000192_2025_0012_T6_R42,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,국제통상학과,23,4.3,15,632.89,89.83,WARN
SRC_0000192_2025_0012_T6_R42,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,국제통상학과,23,4.3,15,632.89,89.83,WARN
SRC_0000192_2025_0012_T6_R42,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,국제통상학과,23,4.3,15,632.89,89.83,WARN
SRC_0000192_2025_0012_T6_R42,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,국제통상학과,23,4.3,15,632.89,89.83,WARN
SRC_0000192_2025_0012_T6_R42,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,국제통상학과,23,4.3,15,632.89,89.83,WARN
SRC_0000192_2025_0012_T6_R42,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,국제통상학과,23,4.3,15,632.89,89.83,WARN
SRC_0000192_2025_0012_T6_R42,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,국제통상학과,23,4.3,15,632.89,89.83,WARN
SRC_0000192_2025_0012_T6_R42,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,국제통상학과,23,4.3,15,632.89,89.83,WARN
SRC_0000192_2025_0012_T6_R42,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,국제통상학과,23,4.3,15,632.89,89.83,WARN
SRC_0000192_2025_0012_T6_R42,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,국제통상학과,23,4.3,15,632.89,89.83,WARN
SRC_0000192_2025_0012_T6_R42,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,국제통상학과,23,4.3,15,632.89,89.83,WARN
SRC_0000192_2025_0012_T6_R42,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,국제통상학과,23,4.3,15,632.89,89.83,WARN
SRC_0000192_2025_0012_T6_R43,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,경제학부,39,5.0,30,632.47,89.33,WARN
SRC_0000192_2025_0012_T6_R43,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,경제학부,39,5.0,30,632.47,89.33,WARN
SRC_0000192_2025_0012_T6_R43,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,경제학부,39,5.0,30,632.47,89.33,WARN
SRC_0000192_2025_0012_T6_R43,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,경제학부,39,5.0,30,632.47,89.33,WARN
SRC_0000192_2025_0012_T6_R43,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,경제학부,39,5.0,30,632.47,89.33,WARN
SRC_0000192_2025_0012_T6_R43,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,경제학부,39,5.0,30,632.47,89.33,WARN
SRC_0000192_2025_0012_T6_R43,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,경제학부,39,5.0,30,632.47,89.33,WARN
SRC_0000192_2025_0012_T6_R43,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,경제학부,39,5.0,30,632.47,89.33,WARN
SRC_0000192_2025_0012_T6_R43,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,경제학부,39,5.0,30,632.47,89.33,WARN
SRC_0000192_2025_0012_T6_R43,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,경제학부,39,5.0,30,632.47,89.33,WARN
SRC_0000192_2025_0012_T6_R43,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,경제학부,39,5.0,30,632.47,89.33,WARN
SRC_0000192_2025_0012_T6_R43,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,경제학부,39,5.0,30,632.47,89.33,WARN
SRC_0000192_2025_0012_T6_R43,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,경제학부,39,5.0,30,632.47,89.33,WARN
SRC_0000192_2025_0012_T6_R43,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,경제학부,39,5.0,30,632.47,89.33,WARN
SRC_0000192_2025_0012_T6_R43,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,경제학부,39,5.0,30,632.47,89.33,WARN
SRC_0000192_2025_0012_T6_R43,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,경제학부,39,5.0,30,632.47,89.33,WARN
SRC_0000192_2025_0012_T6_R44,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,Language & Diplomacy 학부,16,4.1,5,638.04,91.00,WARN
SRC_0000192_2025_0012_T6_R44,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,Language & Diplomacy 학부,16,4.1,5,638.04,91.00,WARN
SRC_0000192_2025_0012_T6_R44,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,Language & Diplomacy 학부,16,4.1,5,638.04,91.00,WARN
SRC_0000192_2025_0012_T6_R44,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,Language & Diplomacy 학부,16,4.1,5,638.04,91.00,WARN
SRC_0000192_2025_0012_T6_R44,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,Language & Diplomacy 학부,16,4.1,5,638.04,91.00,WARN
SRC_0000192_2025_0012_T6_R44,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,Language & Diplomacy 학부,16,4.1,5,638.04,91.00,WARN
SRC_0000192_2025_0012_T6_R44,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,Language & Diplomacy 학부,16,4.1,5,638.04,91.00,WARN
SRC_0000192_2025_0012_T6_R44,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,Language & Diplomacy 학부,16,4.1,5,638.04,91.00,WARN
SRC_0000192_2025_0012_T6_R44,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,Language & Diplomacy 학부,16,4.1,5,638.04,91.00,WARN
SRC_0000192_2025_0012_T6_R44,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,Language & Diplomacy 학부,16,4.1,5,638.04,91.00,WARN
SRC_0000192_2025_0012_T6_R44,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,Language & Diplomacy 학부,16,4.1,5,638.04,91.00,WARN
SRC_0000192_2025_0012_T6_R44,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,Language & Diplomacy 학부,16,4.1,5,638.04,91.00,WARN
SRC_0000192_2025_0012_T6_R44,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,Language & Diplomacy 학부,16,4.1,5,638.04,91.00,WARN
SRC_0000192_2025_0012_T6_R44,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,Language & Diplomacy 학부,16,4.1,5,638.04,91.00,WARN
SRC_0000192_2025_0012_T6_R44,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,Language & Diplomacy 학부,16,4.1,5,638.04,91.00,WARN
SRC_0000192_2025_0012_T6_R44,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,Language & Diplomacy 학부,16,4.1,5,638.04,91.00,WARN
SRC_0000192_2025_0012_T6_R45,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,인문과학계열,34,5.7,53,594.36,75.00,WARN
SRC_0000192_2025_0012_T6_R45,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,인문과학계열,34,5.7,53,594.36,75.00,WARN
SRC_0000192_2025_0012_T6_R45,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,인문과학계열,34,5.7,53,594.36,75.00,WARN
SRC_0000192_2025_0012_T6_R45,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,인문과학계열,34,5.7,53,594.36,75.00,WARN
SRC_0000192_2025_0012_T6_R45,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,인문과학계열,34,5.7,53,594.36,75.00,WARN
SRC_0000192_2025_0012_T6_R45,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,인문과학계열,34,5.7,53,594.36,75.00,WARN
SRC_0000192_2025_0012_T6_R45,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,인문과학계열,34,5.7,53,594.36,75.00,WARN
SRC_0000192_2025_0012_T6_R45,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,인문과학계열,34,5.7,53,594.36,75.00,WARN
SRC_0000192_2025_0012_T6_R45,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,인문과학계열,34,5.7,53,594.36,75.00,WARN
SRC_0000192_2025_0012_T6_R45,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,인문과학계열,34,5.7,53,594.36,75.00,WARN
SRC_0000192_2025_0012_T6_R45,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,인문과학계열,34,5.7,53,594.36,75.00,WARN
SRC_0000192_2025_0012_T6_R45,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,인문과학계열,34,5.7,53,594.36,75.00,WARN
SRC_0000192_2025_0012_T6_R45,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,인문과학계열,34,5.7,53,594.36,75.00,WARN
SRC_0000192_2025_0012_T6_R45,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,인문과학계열,34,5.7,53,594.36,75.00,WARN
SRC_0000192_2025_0012_T6_R45,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,인문과학계열,34,5.7,53,594.36,75.00,WARN
SRC_0000192_2025_0012_T6_R45,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,인문과학계열,34,5.7,53,594.36,75.00,WARN
SRC_0000192_2025_0012_T6_R46,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,폴란드어과,15,4.8,8,598.81,77.00,WARN
SRC_0000192_2025_0012_T6_R46,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,폴란드어과,15,4.8,8,598.81,77.00,WARN
SRC_0000192_2025_0012_T6_R46,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,폴란드어과,15,4.8,8,598.81,77.00,WARN
SRC_0000192_2025_0012_T6_R46,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,폴란드어과,15,4.8,8,598.81,77.00,WARN
SRC_0000192_2025_0012_T6_R46,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,폴란드어과,15,4.8,8,598.81,77.00,WARN
SRC_0000192_2025_0012_T6_R46,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,폴란드어과,15,4.8,8,598.81,77.00,WARN
SRC_0000192_2025_0012_T6_R46,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,폴란드어과,15,4.8,8,598.81,77.00,WARN
SRC_0000192_2025_0012_T6_R46,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,폴란드어과,15,4.8,8,598.81,77.00,WARN
SRC_0000192_2025_0012_T6_R46,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,폴란드어과,15,4.8,8,598.81,77.00,WARN
SRC_0000192_2025_0012_T6_R46,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,폴란드어과,15,4.8,8,598.81,77.00,WARN
SRC_0000192_2025_0012_T6_R46,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,폴란드어과,15,4.8,8,598.81,77.00,WARN
SRC_0000192_2025_0012_T6_R46,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,폴란드어과,15,4.8,8,598.81,77.00,WARN
SRC_0000192_2025_0012_T6_R46,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,폴란드어과,15,4.8,8,598.81,77.00,WARN
SRC_0000192_2025_0012_T6_R46,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,폴란드어과,15,4.8,8,598.81,77.00,WARN
SRC_0000192_2025_0012_T6_R46,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,폴란드어과,15,4.8,8,598.81,77.00,WARN
SRC_0000192_2025_0012_T6_R46,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,폴란드어과,15,4.8,8,598.81,77.00,WARN
SRC_0000192_2025_0012_T6_R47,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,루마니아어과,14,6.7,8,593.78,75.33,WARN
SRC_0000192_2025_0012_T6_R47,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,영미문학‧문화학과,루마니아어과,14,6.7,8,593.78,75.33,WARN
