raw_row_id,source_id,admission_year,univ_id_raw,univ_name_std,campus_id,recruitment_unit_raw,recruitment_unit_std,recruitment_unit_id,recruitment_unit_strict_key,recruitment_unit_loose_key,grade_dept_id,grade_dept_name_raw,dept_canonical_id,dept_name_canonical,mapping_type,mapping_confidence,raw_percentile_70cut,selectivity_pct_2024,selectivity_source,score_comparability_tier,recruitment_n,competition_rate,additional_admit_last_rank,raw_admission_group,raw_section_title,broad_recruitment_unit_flag,shared_admission_score_flag,valid_for_primary_model,exclusion_reason,admission_rows_per_grade_dept,mapping_cardinality
SRC_0000109_2025_0031_T7_R11,SRC_0000109_2025_0031,2024,U0000109,명지대학교,0000109,청소년지도·아동학부,청소년지도·아동학부,SRC_0000109_2025_0031_T7_R11,청소년지도·아동학부,청소년지도아동,,,,,unmatched,0.0,79.00,79.0,raw_percentile_70cut,Tier B,13.0,4.54,6.0,나군,,False,False,False,unmatched,,not_primary
SRC_0000109_2025_0031_T7_R12,SRC_0000109_2025_0031,2024,U0000109,명지대학교,0000109,디지털미디어학과,디지털미디어학과,SRC_0000109_2025_0031_T7_R12,디지털미디어학과,디지털미디어,DEP_000487,,DEP_000487,디지털미디어,alias_not_present_in_university_grade_list,0.7,81.67,81.67,raw_percentile_70cut,Tier B,14.0,5.14,19.0,나군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000109_2025_0031_T7_R13,SRC_0000109_2025_0031,2024,U0000109,명지대학교,0000109,자연과학대학,자연과학대학,SRC_0000109_2025_0031_T7_R13,자연과학대학,자연과학,,,,,broad_recruitment_unit,0.5,77.00,77.0,raw_percentile_70cut,Tier B,38.0,7.13,113.0,나군,,True,False,False,broad_recruitment_unit_excluded_from_primary,,not_primary
SRC_0000109_2025_0031_T7_R14,SRC_0000109_2025_0031,2024,U0000109,명지대학교,0000109,패션디자인전공,패션디자인전공,SRC_0000109_2025_0031_T7_R14,패션디자인전공,패션디자인,DEP_000066,,DEP_000066,패션디자인,alias_not_present_in_university_grade_list,0.7,72.00,72.0,raw_percentile_70cut,Tier B,6.0,6.5,4.0,나군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000109_2025_0031_T7_R15,SRC_0000109_2025_0031,2024,U0000109,명지대학교,0000109,"건축학부 ( 건축학전공 , 전통건축전공 )","건축학부 ( 건축학전공 , 전통건축전공 )",SRC_0000109_2025_0031_T7_R15,"건축학부(건축학전공,전통건축전공)",건축,DEP_000009,건축,DEP_000009,건축,loose_candidate_review,0.85,81.33,81.33,raw_percentile_70cut,Tier B,9.0,8.89,13.0,나군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000109_2025_0031_T7_R17,SRC_0000109_2025_0031,2024,U0000109,명지대학교,0000109,경영대학,경영대학,SRC_0000109_2025_0031_T7_R17,경영대학,경영,,,,,broad_recruitment_unit,0.5,79.67,79.67,raw_percentile_70cut,Tier B,117.0,5.53,136.0,다군,,True,False,False,broad_recruitment_unit_excluded_from_primary,,not_primary
SRC_0000109_2025_0031_T7_R18,SRC_0000109_2025_0031,2024,U0000109,명지대학교,0000109,법학과,법학과,SRC_0000109_2025_0031_T7_R18,법학과,법,DEP_000016,,DEP_000016,법,alias_not_present_in_university_grade_list,0.7,80.00,80.0,raw_percentile_70cut,Tier B,23.0,5.61,44.0,다군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000109_2025_0031_T7_R19,SRC_0000109_2025_0031,2024,U0000109,명지대학교,0000109,전공자유학부 ( 인문 ),전공자유학부 ( 인문 ),SRC_0000109_2025_0031_T7_R19,전공자유학부(인문),자유,,,,,unmatched,0.0,80.67,80.67,raw_percentile_70cut,Tier B,74.0,5.47,118.0,다군,,False,False,False,unmatched,,not_primary
SRC_0000109_2025_0031_T7_R20,SRC_0000109_2025_0031,2024,U0000109,명지대학교,0000109,융합전공학부 ( 인문 ),융합전공학부 ( 인문 ),SRC_0000109_2025_0031_T7_R20,융합전공학부(인문),융합,,,,,unmatched,0.0,80.33,80.33,raw_percentile_70cut,Tier B,35.0,6.29,55.0,다군,,False,False,False,unmatched,,not_primary
SRC_0000109_2025_0031_T7_R21,SRC_0000109_2025_0031,2024,U0000109,명지대학교,0000109,융합소프트웨어학부,융합소프트웨어학부,SRC_0000109_2025_0031_T7_R21,융합소프트웨어학부,융합소프트웨어,DEP_000364,,DEP_000364,융합소프트웨어,alias_not_present_in_university_grade_list,0.7,84.67,84.67,raw_percentile_70cut,Tier B,20.0,7.25,38.0,다군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000023_2025_0032_T9_R2,SRC_0000023_2025_0032,2024,U0000023,전남대학교,0000023,건축학부,건축학부,SRC_0000023_2025_0032_T9_R2,건축학부,건축,DEP_000009,,DEP_000009,건축,alias_not_present_in_university_grade_list,0.7,80.67,80.67,raw_percentile_70cut,Tier B,7.0,3.9,4.0,가군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000023_2025_0032_T9_R10,SRC_0000023_2025_0032,2024,U0000023,전남대학교,0000023,냉동공조공학과,냉동공조공학과,SRC_0000023_2025_0032_T9_R10,냉동공조공학과,냉동공조공,DEP_000715,,DEP_000715,냉동공조공,alias_not_present_in_university_grade_list,0.7,45.17,45.17,raw_percentile_70cut,Tier B,16.0,2.9,21.0,가군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000023_2025_0032_T9_R33,SRC_0000023_2025_0032,2024,U0000023,전남대학교,0000023,해양생산관리학과,해양생산관리학과,SRC_0000023_2025_0032_T9_R33,해양생산관리학과,해양생산관리,DEP_003048,,DEP_003048,해양생산관리,alias_not_present_in_university_grade_list,0.7,55.33,55.33,raw_percentile_70cut,Tier B,7.0,3.0,14.0,가군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000023_2025_0032_T9_R34,SRC_0000023_2025_0032,2024,U0000023,전남대학교,0000023,수산생명의학과,수산생명의학과,SRC_0000023_2025_0032_T9_R34,수산생명의학과,수산생명의,DEP_000194,,DEP_000194,수산생명의,alias_not_present_in_university_grade_list,0.7,3 명이하,3.0,raw_percentile_70cut,Tier B,3.0,3.0,6.0,가군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000023_2025_0032_T9_R35,SRC_0000023_2025_0032,2024,U0000023,전남대학교,0000023,스마트수산자원관리학과,스마트수산자원관리학과,SRC_0000023_2025_0032_T9_R35,스마트수산자원관리학과,스마트수산자원관리,DEP_002725,,DEP_002725,스마트수산자원관리,alias_not_present_in_university_grade_list,0.7,35.83,35.83,raw_percentile_70cut,Tier B,31.0,2.9,59.0,가군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000023_2025_0032_T9_R45,SRC_0000023_2025_0032,2024,U0000023,전남대학교,0000023,자율전공학부 (4 년 ),자율전공학부 (4 년 ),SRC_0000023_2025_0032_T9_R45,자율전공학부(4년),자율,,,,,broad_recruitment_unit,0.5,73.83,73.83,raw_percentile_70cut,Tier B,19.0,3.6,17.0,가군,,True,False,False,broad_recruitment_unit_excluded_from_primary,,not_primary
SRC_0000023_2025_0032_T9_R46,SRC_0000023_2025_0032,2024,U0000023,전남대학교,0000023,치의학과 ( 학 · 석사통합과정 ),치의학과 ( 학 · 석사통합과정 ),SRC_0000023_2025_0032_T9_R46,치의학과(학·석사통합과정),치의,,,,,unmatched,0.0,97.50,97.5,raw_percentile_70cut,Tier B,4.0,12.0,14.0,가군,,False,False,False,unmatched,,not_primary
SRC_0000023_2025_0032_T9_R52,SRC_0000023_2025_0032,2024,U0000023,전남대학교,0000023,전자통신공학과,전자통신공학과,SRC_0000023_2025_0032_T9_R52,전자통신공학과,전자통신공,DEP_000741,,DEP_000741,전자통신공,alias_not_present_in_university_grade_list,0.7,50.33,50.33,raw_percentile_70cut,Tier B,13.0,2.7,6.0,나군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000023_2025_0032_T9_R53,SRC_0000023_2025_0032,2024,U0000023,전남대학교,0000023,전기컴퓨터공학부,전기컴퓨터공학부,SRC_0000023_2025_0032_T9_R53,전기컴퓨터공학부,전기컴퓨터공,DEP_003084,,DEP_003084,전기컴퓨터공,alias_not_present_in_university_grade_list,0.7,58.50,58.5,raw_percentile_70cut,Tier B,10.0,3.4,12.0,나군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000023_2025_0032_T9_R54,SRC_0000023_2025_0032,2024,U0000023,전남대학교,0000023,환경시스템공학과,환경시스템공학과,SRC_0000023_2025_0032_T9_R54,환경시스템공학과,환경시스템공,DEP_000825,,DEP_000825,환경시스템공,alias_not_present_in_university_grade_list,0.7,46.00,46.0,raw_percentile_70cut,Tier B,16.0,3.8,39.0,나군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000023_2025_0032_T9_R55,SRC_0000023_2025_0032,2024,U0000023,전남대학교,0000023,화공생명공학과,화공생명공학과,SRC_0000023_2025_0032_T9_R55,화공생명공학과,화공생명공,DEP_000227,,DEP_000227,화공생명공,alias_not_present_in_university_grade_list,0.7,47.50,47.5,raw_percentile_70cut,Tier B,12.0,3.1,23.0,나군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000023_2025_0032_T9_R62,SRC_0000023_2025_0032,2024,U0000023,전남대학교,0000023,문화관광경영학과,문화관광경영학과,SRC_0000023_2025_0032_T9_R62,문화관광경영학과,문화관광경영,DEP_001012,,DEP_001012,문화관광경영,alias_not_present_in_university_grade_list,0.7,55.83,55.83,raw_percentile_70cut,Tier B,6.0,5.2,11.0,나군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000023_2025_0032_T9_R75,SRC_0000023_2025_0032,2024,U0000023,전남대학교,0000023,기관시스템공학과,기관시스템공학과,SRC_0000023_2025_0032_T9_R75,기관시스템공학과,기관시스템공,DEP_000481,,DEP_000481,기관시스템공,alias_not_present_in_university_grade_list,0.7,30.83,30.83,raw_percentile_70cut,Tier B,19.0,1.8,16.0,나군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000023_2025_0032_T9_R76,SRC_0000023_2025_0032,2024,U0000023,전남대학교,0000023,해양융합과학과,해양융합과학과,SRC_0000023_2025_0032_T9_R76,해양융합과학과,해양융합과,DEP_002868,,DEP_002868,해양융합과,alias_not_present_in_university_grade_list,0.7,37.83,37.83,raw_percentile_70cut,Tier B,17.0,2.2,22.0,나군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000023_2025_0032_T9_R77,SRC_0000023_2025_0032,2024,U0000023,전남대학교,0000023,해양바이오식품학과,해양바이오식품학과,SRC_0000023_2025_0032_T9_R77,해양바이오식품학과,해양바이오식품,DEP_001030,,DEP_001030,해양바이오식품,alias_not_present_in_university_grade_list,0.7,32.33,32.33,raw_percentile_70cut,Tier B,17.0,1.9,16.0,나군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000023_2025_0032_T9_R78,SRC_0000023_2025_0032,2024,U0000023,전남대학교,0000023,해양경찰학과,해양경찰학과,SRC_0000023_2025_0032_T9_R78,해양경찰학과,해양경찰,DEP_000309,,DEP_000309,해양경찰,alias_not_present_in_university_grade_list,0.7,61.50,61.5,raw_percentile_70cut,Tier B,8.0,2.8,5.0,나군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000023_2025_0032_T9_R90,SRC_0000023_2025_0032,2024,U0000023,전남대학교,0000023,기계설계공학과,기계설계공학과,SRC_0000023_2025_0032_T9_R90,기계설계공학과,기계설계공,DEP_000237,,DEP_000237,기계설계공,alias_not_present_in_university_grade_list,0.7,41.33,41.33,raw_percentile_70cut,Tier B,7.0,3.1,11.0,다군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000023_2025_0032_T9_R91,SRC_0000023_2025_0032,2024,U0000023,전남대학교,0000023,기계시스템공학과,기계시스템공학과,SRC_0000023_2025_0032_T9_R91,기계시스템공학과,기계시스템공,DEP_000190,,DEP_000190,기계시스템공,alias_not_present_in_university_grade_list,0.7,54.67,54.67,raw_percentile_70cut,Tier B,10.0,3.8,29.0,다군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000023_2025_0032_T9_R92,SRC_0000023_2025_0032,2024,U0000023,전남대학교,0000023,메카트로닉스공학과,메카트로닉스공학과,SRC_0000023_2025_0032_T9_R92,메카트로닉스공학과,메카트로닉스공,DEP_000145,,DEP_000145,메카트로닉스공,alias_not_present_in_university_grade_list,0.7,48.33,48.33,raw_percentile_70cut,Tier B,9.0,2.4,11.0,다군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000023_2025_0032_T9_R93,SRC_0000023_2025_0032,2024,U0000023,전남대학교,0000023,융합생명공학과,융합생명공학과,SRC_0000023_2025_0032_T9_R93,융합생명공학과,융합생명공,DEP_000542,,DEP_000542,융합생명공,alias_not_present_in_university_grade_list,0.7,39.17,39.17,raw_percentile_70cut,Tier B,12.0,3.2,28.0,다군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000023_2025_0032_T9_R94,SRC_0000023_2025_0032,2024,U0000023,전남대학교,0000023,헬스케어메디컬공학부,헬스케어메디컬공학부,SRC_0000023_2025_0032_T9_R94,헬스케어메디컬공학부,헬스케어메디컬공,DEP_002651,,DEP_002651,헬스케어메디컬공,alias_not_present_in_university_grade_list,0.7,33.83,33.83,raw_percentile_70cut,Tier B,41.0,2.3,55.0,다군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000023_2025_0032_T9_R95,SRC_0000023_2025_0032,2024,U0000023,전남대학교,0000023,석유화학소재공학과,석유화학소재공학과,SRC_0000023_2025_0032_T9_R95,석유화학소재공학과,석유화학소재공,DEP_002826,,DEP_002826,석유화학소재공,alias_not_present_in_university_grade_list,0.7,38.83,38.83,raw_percentile_70cut,Tier B,28.0,2.2,28.0,다군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000023_2025_0032_T9_R96,SRC_0000023_2025_0032,2024,U0000023,전남대학교,0000023,국제학부 ( 영어학전공 ),국제학부 ( 영어학전공 ),SRC_0000023_2025_0032_T9_R96,국제학부(영어학전공),국제,,,,,unmatched,0.0,56.17,56.17,raw_percentile_70cut,Tier B,15.0,2.7,25.0,다군,,False,False,False,unmatched,,not_primary
SRC_0000023_2025_0032_T9_R97,SRC_0000023_2025_0032,2024,U0000023,전남대학교,0000023,국제학부 ( 일본학전공 ),국제학부 ( 일본학전공 ),SRC_0000023_2025_0032_T9_R97,국제학부(일본학전공),국제,,,,,unmatched,0.0,53.00,53.0,raw_percentile_70cut,Tier B,9.0,2.4,15.0,다군,,False,False,False,unmatched,,not_primary
SRC_0000023_2025_0032_T9_R98,SRC_0000023_2025_0032,2024,U0000023,전남대학교,0000023,국제학부 ( 중국학전공 ),국제학부 ( 중국학전공 ),SRC_0000023_2025_0032_T9_R98,국제학부(중국학전공),국제,,,,,unmatched,0.0,33.67,33.67,raw_percentile_70cut,Tier B,16.0,2.8,28.0,다군,,False,False,False,unmatched,,not_primary
SRC_0000023_2025_0032_T9_R99,SRC_0000023_2025_0032,2024,U0000023,전남대학교,0000023,글로벌비즈니스학부,글로벌비즈니스학부,SRC_0000023_2025_0032_T9_R99,글로벌비즈니스학부,글로벌비즈니스,DEP_000089,,DEP_000089,글로벌비즈니스,alias_not_present_in_university_grade_list,0.7,52.17,52.17,raw_percentile_70cut,Tier B,18.0,3.3,37.0,다군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000023_2025_0032_T9_R100,SRC_0000023_2025_0032,2024,U0000023,전남대학교,0000023,물류교통학과,물류교통학과,SRC_0000023_2025_0032_T9_R100,물류교통학과,물류교통,DEP_002489,,DEP_002489,물류교통,alias_not_present_in_university_grade_list,0.7,40.83,40.83,raw_percentile_70cut,Tier B,21.0,2.2,23.0,다군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000023_2025_0032_T9_R101,SRC_0000023_2025_0032,2024,U0000023,전남대학교,0000023,문화콘텐츠학부,문화콘텐츠학부,SRC_0000023_2025_0032_T9_R101,문화콘텐츠학부,문화콘텐츠,DEP_000102,,DEP_000102,문화콘텐츠,alias_not_present_in_university_grade_list,0.7,41.00,41.0,raw_percentile_70cut,Tier B,11.0,3.0,22.0,다군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000023_2025_0032_T9_R102,SRC_0000023_2025_0032,2024,U0000023,전남대학교,0000023,양식생물학과,양식생물학과,SRC_0000023_2025_0032_T9_R102,양식생물학과,양식생물,DEP_002658,,DEP_002658,양식생물,alias_not_present_in_university_grade_list,0.7,29.33,29.33,raw_percentile_70cut,Tier B,10.0,2.5,16.0,다군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000023_2025_0032_T9_R103,SRC_0000023_2025_0032,2024,U0000023,전남대학교,0000023,조선해양공학과,조선해양공학과,SRC_0000023_2025_0032_T9_R103,조선해양공학과,조선해양공,DEP_000174,,DEP_000174,조선해양공,alias_not_present_in_university_grade_list,0.7,36.33,36.33,raw_percentile_70cut,Tier B,20.0,2.0,21.0,다군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000023_2025_0032_T10_R2,SRC_0000023_2025_0032,2024,U0000023,전남대학교,0000023,치의학과 ( 학 · 석사통합과정 ),치의학과 ( 학 · 석사통합과정 ),SRC_0000023_2025_0032_T10_R2,치의학과(학·석사통합과정),치의,,,,,unmatched,0.0,95.67,95.67,raw_percentile_70cut,Tier B,8.0,4.3,6.0,가군,,False,False,False,unmatched,,not_primary
SRC_0000063_2025_0034_T6_R4,SRC_0000063_2025_0034,2024,U0000063,가천대학교,0000063,외국어계열,외국어계열,SRC_0000063_2025_0034_T6_R4,외국어계열,외국어,,,,,broad_recruitment_unit,0.5,81.35,81.35,raw_percentile_70cut,Tier B,64.0,8.53,126.0,가군,,True,False,False,broad_recruitment_unit_excluded_from_primary,,not_primary
SRC_0000063_2025_0034_T6_R13,SRC_0000063_2025_0034,2024,U0000063,가천대학교,0000063,컴퓨터공학전공,컴퓨터공학전공,SRC_0000063_2025_0034_T6_R13,컴퓨터공학전공,컴퓨터공학,DEP_000060,,DEP_000060,컴퓨터공학,alias_not_present_in_university_grade_list,0.7,86.46,86.46,raw_percentile_70cut,Tier B,56.0,5.71,105.0,가군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000063_2025_0034_T6_R14,SRC_0000063_2025_0034,2024,U0000063,가천대학교,0000063,연기예술학과 ( 연출 ),연기예술학과 ( 연출 ),SRC_0000063_2025_0034_T6_R14,연기예술학과(연출),연기예술,DEP_000252,연기예술,DEP_000252,연기예술,loose_candidate_review,0.85,79,79.0,raw_percentile_70cut,Tier B,6.0,7.67,0.0,가군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000063_2025_0034_T6_R24,SRC_0000063_2025_0034,2024,U0000063,가천대학교,0000063,스마트팩토리전공,스마트팩토리전공,SRC_0000063_2025_0034_T6_R24,스마트팩토리전공,스마트팩토리,,,,,unmatched,0.0,83.92,83.92,raw_percentile_70cut,Tier B,18.0,6.61,34.0,나군,,False,False,False,unmatched,,not_primary
SRC_0000063_2025_0034_T6_R26,SRC_0000063_2025_0034,2024,U0000063,가천대학교,0000063,스마트보안전공,스마트보안전공,SRC_0000063_2025_0034_T6_R26,스마트보안전공,스마트보안,,,,,unmatched,0.0,84.95,84.95,raw_percentile_70cut,Tier B,18.0,5.94,33.0,나군,,False,False,False,unmatched,,not_primary
SRC_0000063_2025_0034_T6_R33,SRC_0000063_2025_0034,2024,U0000063,가천대학교,0000063,자유전공,자유전공,SRC_0000063_2025_0034_T6_R33,자유전공,자유,,,,,broad_recruitment_unit,0.5,84.67,84.67,raw_percentile_70cut,Tier B,21.0,8.57,65.0,다군,,True,False,False,broad_recruitment_unit_excluded_from_primary,,not_primary
SRC_0000063_2025_0034_T6_R35,SRC_0000063_2025_0034,2024,U0000063,가천대학교,0000063,기계공학전공,기계공학전공,SRC_0000063_2025_0034_T6_R35,기계공학전공,기계공학,DEP_000103,,DEP_000103,기계공학,alias_not_present_in_university_grade_list,0.7,84.54,84.54,raw_percentile_70cut,Tier B,41.0,6.78,129.0,다군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000063_2025_0034_T6_R36,SRC_0000063_2025_0034,2024,U0000063,가천대학교,0000063,산업공학전공,산업공학전공,SRC_0000063_2025_0034_T6_R36,산업공학전공,산업공학,DEP_000543,,DEP_000543,산업공학,alias_not_present_in_university_grade_list,0.7,84.36,84.36,raw_percentile_70cut,Tier B,18.0,7.0,29.0,다군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000063_2025_0034_T6_R43,SRC_0000063_2025_0034,2024,U0000063,가천대학교,0000063,소프트웨어전공,소프트웨어전공,SRC_0000063_2025_0034_T6_R43,소프트웨어전공,소프트웨어,DEP_000036,,DEP_000036,소프트웨어,alias_not_present_in_university_grade_list,0.7,87.51,87.51,raw_percentile_70cut,Tier B,35.0,5.23,74.0,다군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000063_2025_0034_T6_R44,SRC_0000063_2025_0034,2024,U0000063,가천대학교,0000063,인공지능전공,인공지능전공,SRC_0000063_2025_0034_T6_R44,인공지능전공,인공지능,DEP_000054,,DEP_000054,인공지능,alias_not_present_in_university_grade_list,0.7,85.44,85.44,raw_percentile_70cut,Tier B,51.0,6.84,103.0,다군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000063_2025_0034_T6_R47,SRC_0000063_2025_0034,2024,U0000063,가천대학교,0000063,바이오로직스학과,바이오로직스학과,SRC_0000063_2025_0034_T6_R47,바이오로직스학과,바이오로직스,,,,,unmatched,0.0,86.12,86.12,raw_percentile_70cut,Tier B,41.0,5.56,63.0,다군,,False,False,False,unmatched,,not_primary
SRC_0000063_2025_0034_T6_R52,SRC_0000063_2025_0034,2024,U0000063,가천대학교,0000063,회화 . 조소 ( 회화 ),회화 . 조소 ( 회화 ),SRC_0000063_2025_0034_T6_R52,회화.조소(회화),회화조소,,,,,unmatched,0.0,78,78.0,raw_percentile_70cut,Tier B,15.0,7.73,20.0,다군,,False,False,False,unmatched,,not_primary
SRC_0000063_2025_0034_T6_R53,SRC_0000063_2025_0034,2024,U0000063,가천대학교,0000063,회화 . 조소 ( 조소전공 ),회화 . 조소 ( 조소전공 ),SRC_0000063_2025_0034_T6_R53,회화.조소(조소전공),회화조소,,,,,unmatched,0.0,82.5,82.5,raw_percentile_70cut,Tier B,13.0,13.08,16.0,다군,,False,False,False,unmatched,,not_primary
SRC_0000063_2025_0034_T6_R54,SRC_0000063_2025_0034,2024,U0000063,가천대학교,0000063,디자인 ( 시각 - 기초소양평가 ),디자인 ( 시각 - 기초소양평가 ),SRC_0000063_2025_0034_T6_R54,디자인(시각-기초소양평가),디자인,,,,,unmatched,0.0,86.5,86.5,raw_percentile_70cut,Tier B,7.0,11.57,1.0,다군,,False,False,False,unmatched,,not_primary
SRC_0000063_2025_0034_T6_R55,SRC_0000063_2025_0034,2024,U0000063,가천대학교,0000063,디자인 ( 시각 - 기초디자인 ),디자인 ( 시각 - 기초디자인 ),SRC_0000063_2025_0034_T6_R55,디자인(시각-기초디자인),디자인,,,,,unmatched,0.0,82.5,82.5,raw_percentile_70cut,Tier B,8.0,7.5,7.0,다군,,False,False,False,unmatched,,not_primary
SRC_0000063_2025_0034_T6_R56,SRC_0000063_2025_0034,2024,U0000063,가천대학교,0000063,디자인 ( 산업 - 기초소양평가 ),디자인 ( 산업 - 기초소양평가 ),SRC_0000063_2025_0034_T6_R56,디자인(산업-기초소양평가),디자인,,,,,unmatched,0.0,83.5,83.5,raw_percentile_70cut,Tier B,7.0,10.43,4.0,다군,,False,False,False,unmatched,,not_primary
SRC_0000063_2025_0034_T6_R57,SRC_0000063_2025_0034,2024,U0000063,가천대학교,0000063,디자인 ( 산업 - 기초디자인 ),디자인 ( 산업 - 기초디자인 ),SRC_0000063_2025_0034_T6_R57,디자인(산업-기초디자인),디자인,,,,,unmatched,0.0,81,81.0,raw_percentile_70cut,Tier B,8.0,8.0,1.0,다군,,False,False,False,unmatched,,not_primary
SRC_0000056_2025_0037_T8_R18,SRC_0000056_2025_0037,2024,U0000056,경기대학교,0000056,AI 컴퓨터공학부 컴퓨터공학전공,AI 컴퓨터공학부 컴퓨터공학전공,SRC_0000056_2025_0037_T8_R18,ai컴퓨터공학부컴퓨터공학전공,ai컴퓨터공컴퓨터공학,,,,,unmatched,0.0,76.500,76.5,raw_percentile_70cut,Tier B,51.0,4.39,86.0,나군,,False,False,False,unmatched,,not_primary
SRC_0000056_2025_0037_T8_R19,SRC_0000056_2025_0037,2024,U0000056,경기대학교,0000056,AI 컴퓨터공학부 인공지능전공,AI 컴퓨터공학부 인공지능전공,SRC_0000056_2025_0037_T8_R19,ai컴퓨터공학부인공지능전공,ai컴퓨터공인공지능,,,,,unmatched,0.0,81.000,81.0,raw_percentile_70cut,Tier B,21.0,4.1,34.0,나군,,False,False,False,unmatched,,not_primary
SRC_0000056_2025_0037_T8_R20,SRC_0000056_2025_0037,2024,U0000056,경기대학교,0000056,AI 컴퓨터공학부 SW 안전보안전공,AI 컴퓨터공학부 SW 안전보안전공,SRC_0000056_2025_0037_T8_R20,ai컴퓨터공학부sw안전보안전공,ai컴퓨터공sw안전보안,,,,,unmatched,0.0,80.750,80.75,raw_percentile_70cut,Tier B,20.0,7.95,28.0,나군,,False,False,False,unmatched,,not_primary
SRC_0000056_2025_0037_T8_R30,SRC_0000056_2025_0037,2024,U0000056,경기대학교,0000056,미디어영상학과,미디어영상학과,SRC_0000056_2025_0037_T8_R30,미디어영상학과,미디어영상,DEP_000180,,DEP_000180,미디어영상,alias_not_present_in_university_grade_list,0.7,78.000,78.0,raw_percentile_70cut,Tier B,14.0,8.0,23.0,나군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000056_2025_0037_T8_R31,SRC_0000056_2025_0037,2024,U0000056,경기대학교,0000056,관광개발경영학과,관광개발경영학과,SRC_0000056_2025_0037_T8_R31,관광개발경영학과,관광개발경영,DEP_001881,,DEP_001881,관광개발경영,alias_not_present_in_university_grade_list,0.7,78.750,78.75,raw_percentile_70cut,Tier B,29.0,5.17,39.0,나군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000056_2025_0037_T8_R32,SRC_0000056_2025_0037,2024,U0000056,경기대학교,0000056,관광개발경영학과,관광개발경영학과,SRC_0000056_2025_0037_T8_R32,관광개발경영학과,관광개발경영,DEP_001881,,DEP_001881,관광개발경영,alias_not_present_in_university_grade_list,0.7,79.250,79.25,raw_percentile_70cut,Tier B,29.0,5.17,39.0,나군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000056_2025_0037_T8_R33,SRC_0000056_2025_0037,2024,U0000056,경기대학교,0000056,관광개발경영학과,관광개발경영학과,SRC_0000056_2025_0037_T8_R33,관광개발경영학과,관광개발경영,DEP_001881,,DEP_001881,관광개발경영,alias_not_present_in_university_grade_list,0.7,100,100.0,raw_percentile_70cut,Tier B,29.0,5.17,39.0,나군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
