dept_canonical_id,dept_name_canonical,reference_rows,reference_schools,alias_count,support_level,canonical_qa_status
DEP_002320,농생물,4,1,1,rare,pass
DEP_002321,독일언어문,4,1,1,rare,pass
DEP_002322,글로벌지역한국언어문화,2,1,1,rare,pass
DEP_002323,기계전자,2,1,1,rare,pass
DEP_002324,사회에너지시스템공,2,1,1,rare,pass
DEP_002325,혁신경영,2,1,1,rare,pass
DEP_002326,금속조형디자인과,2,1,1,rare,pass
DEP_002327,태국어통번역,4,1,1,rare,pass
DEP_002328,생화학,2,1,1,rare,pass
DEP_002329,영상콘텐츠융합,6,1,2,rare,pass
DEP_002330,작물생명과,4,1,1,rare,pass
DEP_002331,전기제어계측공제어계측공학,2,1,1,rare,pass
DEP_002332,산림경영학,2,1,1,rare,pass
DEP_002333,푸드케어약선,2,1,1,rare,pass
DEP_002334,경호무도,2,1,1,rare,pass
DEP_002335,생산기계공,2,1,1,rare,pass
DEP_002336,수학통계,3,1,1,rare,pass
DEP_002337,외국어자율영어,2,1,1,rare,pass
DEP_002338,지구시스템과지질학,3,1,1,rare,pass
DEP_002339,보험계리,3,1,1,rare,pass
DEP_002340,아동심리,2,1,1,rare,pass
DEP_002341,프랑스·아프리카,3,1,1,rare,pass
DEP_002342,동아프리카어,5,1,1,rare,pass
DEP_002343,국제무역경제,2,1,1,rare,pass
DEP_002344,데이터경영산업공,2,1,1,rare,pass
DEP_002345,토목건축공,3,1,1,rare,pass
DEP_002346,헬스케어,2,1,1,rare,pass
DEP_002347,도자공예,3,1,1,rare,pass
DEP_002348,사법학,4,1,1,rare,pass
DEP_002349,호텔・관광,9,1,3,rare,pass
DEP_002350,금융재무,2,1,1,rare,pass
DEP_002351,IT정보공,2,1,1,rare,pass
DEP_002352,공간디자인융합기술,3,1,2,rare,pass
DEP_002353,금속소재공학,4,1,1,rare,pass
DEP_002354,글로벌디지털비즈니스,2,1,1,rare,pass
DEP_002355,글로벌커뮤니케이션영어,4,1,1,rare,pass
DEP_002356,악기제작,4,1,1,rare,pass
DEP_002357,에너지과,2,1,1,rare,pass
DEP_002358,평생교육실버복지,4,1,1,rare,pass
DEP_002359,환경소재공,3,1,1,rare,pass
DEP_002360,목재・종이과,2,1,1,rare,pass
DEP_002361,스마트인프라공,2,1,1,rare,pass
DEP_002362,역사・문화학,2,1,1,rare,pass
DEP_002363,국방융합,2,1,1,rare,pass
DEP_002364,법무행정복지,4,1,1,rare,pass
DEP_002365,창작과,2,1,1,rare,pass
DEP_002366,화학생명소재,2,1,1,rare,pass
DEP_002367,도예ㆍ유리과,2,1,1,rare,pass
DEP_002368,소프트웨어학,2,1,1,rare,pass
DEP_002369,경영경제경영학,3,1,1,rare,pass
DEP_002370,경제산업,2,1,1,rare,pass
DEP_002371,관광레저항공경영,3,1,2,rare,pass
DEP_002372,중국정경,4,1,1,rare,pass
DEP_002373,AI디자인,2,1,1,rare,pass
DEP_002374,농생명화,4,1,1,rare,pass
DEP_002375,데이터사이언스융합,4,1,1,rare,pass
DEP_002376,모델콘텐츠,2,1,1,rare,pass
DEP_002377,판화과,2,1,1,rare,pass
DEP_002378,교육/경영/보건계열,3,1,1,rare,pass
DEP_002379,방송문예창작,2,1,1,rare,pass
DEP_002380,AI정보공,2,1,1,rare,pass
DEP_002381,브라질,4,1,1,rare,pass
DEP_002382,서아프리카어,6,1,1,rare,pass
DEP_002383,생활체육지도,2,1,1,rare,pass
DEP_002384,가구리빙디자인,2,1,1,rare,pass
DEP_002385,게임VR,4,1,1,rare,pass
DEP_002386,미술한국화,2,1,1,rare,pass
DEP_002387,기관공,2,1,1,rare,pass
DEP_002388,그린스마트시티,2,1,1,rare,pass
DEP_002389,보육・가정상담,2,1,1,rare,pass
DEP_002390,정보컴퓨터학,4,1,1,rare,pass
DEP_002391,기술・데이터공학,3,1,1,rare,pass
DEP_002392,스마트원예,2,1,1,rare,pass
DEP_002393,융합보건,4,1,1,rare,pass
DEP_002394,클라우드/빅데이터,2,1,1,rare,pass
DEP_002395,중국통상학/국제,3,1,1,rare,pass
DEP_002396,FATI,4,1,1,rare,pass
DEP_002397,강소기업경영,3,1,1,rare,pass
DEP_002398,스포츠재활복지학,2,1,1,rare,pass
DEP_002399,영어권지역학,2,1,1,rare,pass
DEP_002400,분자생명과,2,1,1,rare,pass
DEP_002401,에코환경과학,2,1,1,rare,pass
DEP_002402,해양생태환경,2,1,1,rare,pass
DEP_002403,비즈니스영어,2,1,1,rare,pass
DEP_002404,시니어스포츠,4,1,1,rare,pass
DEP_002405,임베디드소프트웨어,2,1,1,rare,pass
DEP_002406,K-엔터테인먼트,2,1,1,rare,pass
DEP_002407,스마트드론공,4,1,1,rare,pass
DEP_002408,애니메이션학,2,1,1,rare,pass
DEP_002409,해양생물자원,2,1,1,rare,pass
DEP_002410,글로벌미래경영,2,1,1,rare,pass
DEP_002411,아동아동가족학,4,1,1,rare,pass
DEP_002412,뉴미디어&게임디자인과,2,1,1,rare,pass
DEP_002413,컴퓨터예술,4,1,1,rare,pass
DEP_002414,재무부동산학,3,1,1,rare,pass
DEP_002415,바이오식품영양,2,1,1,rare,pass
DEP_002416,지구해양과,3,1,1,rare,pass
DEP_002417,첨단기계,2,1,1,rare,pass
DEP_002418,토목도시환경공,4,1,1,rare,pass
DEP_002419,외식의류의류학,2,1,1,rare,pass
DEP_002420,무대패션,4,1,1,rare,pass
DEP_002421,첨단에너지공,3,1,1,rare,pass
DEP_002422,해양수산자원,3,1,1,rare,pass
DEP_002423,멀티미디어영상과,2,1,1,rare,pass
DEP_002424,스마트제조혁신컨설팅,2,1,1,rare,pass
DEP_002425,아동가족학,4,1,1,rare,pass
DEP_002426,러시아어문,3,1,1,rare,pass
DEP_002427,아동아동학,4,1,1,rare,pass
DEP_002428,미술서양화,2,1,1,rare,pass
DEP_002429,패션디자인및브랜딩,2,1,1,rare,pass
DEP_002430,환경생명과,2,1,1,rare,pass
DEP_002431,공연예술방송연예,4,1,1,rare,pass
DEP_002432,기술・가정교육과,4,1,1,rare,pass
DEP_002433,환경・에너지공환경안전,2,1,1,rare,pass
DEP_002434,Language&Trade,5,1,2,rare,pass
DEP_002435,애니메이션과,3,1,1,rare,pass
DEP_002436,게임・웹툰,2,1,1,rare,pass
DEP_002437,노동복지,3,1,1,rare,pass
DEP_002438,섬유패션디자인섬유공학,3,1,1,rare,pass
DEP_002439,조리&푸드디자인,2,1,1,rare,pass
DEP_002440,건축실내건축학,4,1,1,rare,pass
DEP_002441,선명상치유,2,1,1,rare,pass
DEP_002442,바이오시스템기계공학,2,1,1,rare,pass
DEP_002443,웰빙조리창업,2,1,1,rare,pass
DEP_002444,애견미용・행동교정,2,1,1,rare,pass
DEP_002445,영어영문영어문학,4,1,1,rare,pass
DEP_002446,IT융합디자인공,4,1,1,rare,pass
DEP_002447,독일유럽,3,1,1,rare,pass
DEP_002448,의료상담,2,1,1,rare,pass
DEP_002449,일본어문화콘텐츠,3,1,1,rare,pass
DEP_002450,뮤지컬엔터테인먼트과,3,1,1,rare,pass
DEP_002451,미술조형예술,2,1,1,rare,pass
DEP_002452,바이오생명공학,2,1,1,rare,pass
DEP_002453,불교문화,2,1,1,rare,pass
DEP_002454,줄기세포재생공,2,1,1,rare,pass
DEP_002455,재난안,2,1,1,rare,pass
DEP_002456,건설융합건축공학,2,1,1,rare,pass
DEP_002457,첨단공,4,1,1,rare,pass
DEP_002458,목재응용과,2,1,1,rare,pass
DEP_002459,미디어SW,4,1,1,rare,pass
DEP_002460,심리・아동학,2,1,1,rare,pass
DEP_002461,연기공연미디어,4,1,2,rare,pass
DEP_002462,해양바이오식품해양식품융합,2,1,1,rare,pass
DEP_002463,정보제어,3,1,1,rare,pass
DEP_002464,지구시스템과천문대기과학,3,1,1,rare,pass
DEP_002465,해양바이오식품해양바이오,2,1,1,rare,pass
DEP_002466,호텔외식조리베이커리,2,1,1,rare,pass
DEP_002467,환경・에너지공미래에너지공학,3,1,1,rare,pass
DEP_002468,아동・가족상담,2,1,1,rare,pass
DEP_002469,유니버설아트디자인,3,1,1,rare,pass
DEP_002470,사회복지행정,3,1,1,rare,pass
DEP_002471,산림과학.조경임산공학,2,1,1,rare,pass
DEP_002472,영미문학번역,4,1,1,rare,pass
DEP_002473,한방스포츠의,2,1,1,rare,pass
DEP_002474,e비즈니스학,4,1,1,rare,pass
DEP_002475,건설및환경공,2,1,1,rare,pass
DEP_002476,첨단바이오공,3,1,1,rare,pass
DEP_002477,환경・토목・건축,2,1,1,rare,pass
DEP_002478,공연예술실용음악,3,1,1,rare,pass
DEP_002479,세무회계금융,2,1,1,rare,pass
DEP_002480,조선해양플랜트공,3,1,1,rare,pass
DEP_002481,지능미디어공,2,1,1,rare,pass
DEP_002482,항공우주및소프트웨어공,3,1,1,rare,pass
DEP_002483,해양과,2,1,1,rare,pass
DEP_002484,건축전통건축,4,1,1,rare,pass
DEP_002485,아동・생활복지,4,1,1,rare,pass
DEP_002486,역사문화고고미술사학,3,1,1,rare,pass
DEP_002487,환경생명화학공,2,1,1,rare,pass
DEP_002488,Endicott자율융합,2,1,1,rare,pass
DEP_002489,물류교통,4,1,1,rare,pass
DEP_002490,방산기계공학,2,1,1,rare,pass
DEP_002491,융합화학산업,2,1,1,rare,pass
DEP_002492,의류산업학,2,1,1,rare,pass
DEP_002493,임상의약,6,1,1,rare,pass
DEP_002494,문화재보존과,2,1,1,rare,pass
DEP_002495,응용화학공응용화학,4,1,1,rare,pass
DEP_002496,첨단과학기술,6,1,3,rare,pass
DEP_002497,공연콘텐츠성악・뮤지컬,2,1,1,rare,pass
DEP_002498,데이터계산과학,3,1,1,rare,pass
DEP_002499,상담심리복지,2,1,1,rare,pass
DEP_002500,문화인류고고,4,1,1,rare,pass
DEP_002501,미디어영상광고홍보학,4,1,1,rare,pass
DEP_002502,산업경영・산업안,2,1,1,rare,pass
DEP_002503,건축・인테리어디자인,3,1,1,rare,pass
DEP_002504,유통물류학,4,1,1,rare,pass
DEP_002505,바이오한약자원,4,1,1,rare,pass
DEP_002506,한・베트남통역,4,1,1,rare,pass
DEP_002507,AI빅데이터,4,1,1,rare,pass
DEP_002508,재활보건,4,1,1,rare,pass
DEP_002509,해양시스템공,3,1,1,rare,pass
DEP_002510,산업경영・빅데이터공학,3,1,1,rare,pass
DEP_002511,실버스포츠복지,2,1,1,rare,pass
DEP_002512,레저스포츠관광,4,1,2,rare,pass
DEP_002513,우크라이나,4,1,1,rare,pass
DEP_002514,글로벌협력,4,1,1,rare,pass
DEP_002515,디지펜게임공,3,1,1,rare,pass
DEP_002516,사이버드론봇군사,2,1,1,rare,pass
DEP_002517,수학물리,6,1,3,rare,pass
DEP_002518,고고인류,4,1,1,rare,pass
DEP_002519,헬스피트니스,4,1,1,rare,pass
DEP_002520,인터미디어아트과,2,1,1,rare,pass
DEP_002521,기계자동차로봇공,2,1,1,rare,pass
DEP_002522,의료산업경영,4,1,1,rare,pass
DEP_002523,농업토목.생물산업공농업토목공학,2,1,1,rare,pass
DEP_002524,해양생산시스템관리,2,1,1,rare,pass
DEP_002525,융합행정,2,1,1,rare,pass
DEP_002526,바이오환경과,4,1,1,rare,pass
DEP_002527,신소재금속공학,2,1,1,rare,pass
DEP_002528,관현악관악,2,1,1,rare,pass
DEP_002529,방송・영상콘텐츠,2,1,1,rare,pass
DEP_002530,보존과,3,1,1,rare,pass
DEP_002531,식품유통공,4,1,1,rare,pass
DEP_002532,웹툰・애니메이션,2,1,1,rare,pass
DEP_002533,의류상품,2,1,1,rare,pass
DEP_002534,행정정보학,4,1,1,rare,pass
DEP_002535,와인사이언스,2,1,1,rare,pass
DEP_002536,금융세무,4,1,1,rare,pass
DEP_002537,데이터경영,2,1,1,rare,pass
DEP_002538,물리반도체과,3,1,1,rare,pass
DEP_002539,콘텐츠제작,7,1,2,rare,pass
DEP_002540,디지털공예과,3,1,1,rare,pass
DEP_002541,모바일융합공,4,1,1,rare,pass
DEP_002542,산림과학.조경임학,4,1,1,rare,pass
DEP_002543,조기취업형계약스마트전력인프라,4,1,1,rare,pass
DEP_002544,생명정보융합,2,1,1,rare,pass
DEP_002545,서양조리,5,1,2,rare,pass
DEP_002546,양식생명과,2,1,1,rare,pass
DEP_002547,지능기,5,1,2,rare,pass
DEP_002548,특용식물,3,1,1,rare,pass
DEP_002549,항공산업공,3,1,1,rare,pass
DEP_002550,K뷰티산업융합,2,1,1,rare,pass
DEP_002551,러시아・유라시아,3,1,1,rare,pass
DEP_002552,복지상담학,2,1,1,rare,pass
DEP_002553,에코농산업벤처시스템,2,1,1,rare,pass
DEP_002554,예술체육,2,1,1,rare,pass
DEP_002555,지질과,2,1,1,rare,pass
DEP_002556,컴퓨터・인공지능공,2,1,1,rare,pass
DEP_002557,비즈니스일본어,2,1,1,rare,pass
DEP_002558,식물자원응용과학,2,1,1,rare,pass
DEP_002559,피아노피아노연주,2,1,1,rare,pass
DEP_002560,해양안보학,3,1,1,rare,pass
DEP_002561,바이오헬스컨디셔닝,4,1,1,rare,pass
DEP_002562,탄소나노신소재공,2,1,1,rare,pass
DEP_002563,프랑스언어・문화,4,1,1,rare,pass
DEP_002564,기독교사회복지,2,1,1,rare,pass
DEP_002565,부동산개발,2,1,1,rare,pass
DEP_002566,외국어자율일본어,2,1,1,rare,pass
DEP_002567,양자원자력공,3,1,1,rare,pass
DEP_002568,정보전자공,3,1,1,rare,pass
DEP_002569,스마트생산융합시스템공,2,1,1,rare,pass
DEP_002570,마케팅・리더십경영,2,1,1,rare,pass
DEP_002571,소재부품융합공,3,1,1,rare,pass
DEP_002572,해양환경공,2,1,1,rare,pass
DEP_002573,중국언어문화콘텐츠,2,1,1,rare,pass
DEP_002574,나노반도체공,2,1,1,rare,pass
DEP_002575,원예환경,3,1,1,rare,pass
DEP_002576,글로벌지역영어,3,1,1,rare,pass
DEP_002577,스마트바이오,2,1,1,rare,pass
DEP_002578,에너지소재공,2,1,1,rare,pass
DEP_002579,역사문화사학,3,1,1,rare,pass
DEP_002580,용접.접합과학공,2,1,1,rare,pass
DEP_002581,글로벌K-POP,2,1,1,rare,pass
DEP_002582,예술문화디자인,4,1,1,rare,pass
DEP_002583,국제관광경영학,2,1,1,rare,pass
DEP_002584,메타버스&게임,2,1,1,rare,pass
DEP_002585,수리빅데이터,7,1,2,rare,pass
DEP_002586,웹툰영화,2,1,1,rare,pass
DEP_002587,건축기계설비공,2,1,1,rare,pass
DEP_002588,창업경영금융,2,1,1,rare,pass
DEP_002589,뇌・인지과,4,1,1,rare,pass
DEP_002590,산업응용경제,3,1,1,rare,pass
DEP_002591,자동차공친환경자동차,3,1,1,rare,pass
DEP_002592,통일외교안보,4,1,1,rare,pass
DEP_002593,국어국문창작학,2,1,1,rare,pass
DEP_002594,기계제조공,2,1,1,rare,pass
DEP_002595,금융재테크,2,1,1,rare,pass
DEP_002596,물류,4,1,1,rare,pass
DEP_002597,수리금융,3,1,1,rare,pass
DEP_002598,해양생산학,2,1,1,rare,pass
DEP_002599,사진미디어,4,1,1,rare,pass
DEP_002600,외국어일본어,2,1,1,rare,pass
DEP_002601,화장품바이오,8,1,2,rare,pass
DEP_002602,인프라시스템,2,1,1,rare,pass
DEP_002603,사회적경제기업,2,1,1,rare,pass
DEP_002604,재활자립,2,1,1,rare,pass
DEP_002605,지능로봇,4,1,1,rare,pass
DEP_002606,해양컴퓨터공,2,1,1,rare,pass
DEP_002607,뷰티・패션산업마케팅,2,1,1,rare,pass
DEP_002608,영상예술,2,1,1,rare,pass
DEP_002609,뇌인지과,3,1,1,rare,pass
DEP_002610,응용전기전자융합공학,2,1,1,rare,pass
DEP_002611,제과제빵창업,2,1,1,rare,pass
DEP_002612,분자생명공,2,1,1,rare,pass
DEP_002613,한국어교육・문화콘텐츠,3,1,1,rare,pass
DEP_002614,기계ICT융합공,3,1,1,rare,pass
DEP_002615,반도체설계,4,1,1,rare,pass
DEP_002616,응용정보공학,3,1,1,rare,pass
DEP_002617,상업정보교육과,4,1,1,rare,pass
DEP_002618,K-Food조리,4,1,1,rare,pass
DEP_002619,건반음악,2,1,1,rare,pass
DEP_002620,문화예술피아노,3,1,1,rare,pass
DEP_002621,사회복지·상담심리,3,1,1,rare,pass
DEP_002622,조리,2,1,1,rare,pass
DEP_002623,웹툰과,2,1,1,rare,pass
DEP_002624,응용생물학,2,1,1,rare,pass
DEP_002625,응용생명과응용생물학,4,1,1,rare,pass
DEP_002626,미술사학,3,1,1,rare,pass
DEP_002627,화장품공학,4,1,1,rare,pass
DEP_002628,K-영상크리에이터,2,1,1,rare,pass
DEP_002629,식물자원환경,2,1,1,rare,pass
DEP_002630,자원환경경제학,4,1,1,rare,pass
DEP_002631,부동산경제금융,4,1,1,rare,pass
DEP_002632,복지서비스,3,1,1,rare,pass
DEP_002633,생활문화디자인,4,1,1,rare,pass
DEP_002634,건설방재공건설환경공학,4,1,1,rare,pass
DEP_002635,글로컬융합,2,1,1,rare,pass
DEP_002636,반도체화,2,1,1,rare,pass
DEP_002637,조리외식경영,2,1,1,rare,pass
DEP_002638,국제언어문화,2,1,1,rare,pass
DEP_002639,동물생명융합,2,1,1,rare,pass
DEP_002640,아시아학,4,1,1,rare,pass
DEP_002641,에이블아트・스포츠,2,1,1,rare,pass
DEP_002642,메카트로닉스시스템공,2,1,1,rare,pass
DEP_002643,생명건강공,2,1,1,rare,pass
DEP_002644,생명자원융합,2,1,1,rare,pass
DEP_002645,자동차공지능형자동차,3,1,1,rare,pass
DEP_002646,농업자원경제학,2,1,1,rare,pass
DEP_002647,문화지식융합데이터사이언스,4,1,1,rare,pass
DEP_002648,디지털디자인과,2,1,1,rare,pass
DEP_002649,수산해양산업관광레저융합,4,1,1,rare,pass
DEP_002650,정보・인터랙션디자인,4,1,1,rare,pass
DEP_002651,헬스케어메디컬공,2,1,1,rare,pass
DEP_002652,멀티미디어소프트웨어공학,2,1,1,rare,pass
DEP_002653,입체조형조소,2,1,1,rare,pass
DEP_002654,프랑스어・프랑스학,2,1,1,rare,pass
DEP_002655,소방안전환경,2,1,1,rare,pass
DEP_002656,전기전자소재공학,2,1,1,rare,pass
DEP_002657,문화콘텐츠학,4,1,1,rare,pass
DEP_002658,양식생물,2,1,1,rare,pass
DEP_002659,화학공학교육과,2,1,1,rare,pass
DEP_002660,도시공학,2,1,1,rare,pass
DEP_002661,공연방송연기,2,1,1,rare,pass
DEP_002662,미디어언론,2,1,1,rare,pass
DEP_002663,인간・시스템디자인공학,2,1,1,rare,pass
DEP_002664,화공생명.환경공화공생명공학,4,1,1,rare,pass
DEP_002665,스포츠지도・건강재활,2,1,1,rare,pass
DEP_002666,전자·정보통신공학,2,1,1,rare,pass
DEP_002667,전산통계,4,1,1,rare,pass
DEP_002668,연극・영화,3,1,1,rare,pass
DEP_002669,CG디자인,8,1,2,rare,pass
DEP_002670,디자인미디어디자인,2,1,1,rare,pass
DEP_002671,식품가공외식,2,1,1,rare,pass
DEP_002672,물류・환경・도시인프라공,2,1,1,rare,pass
DEP_002673,에너지화학공학,2,1,1,rare,pass
DEP_002674,지구시스템과해양학,4,1,1,rare,pass
DEP_002675,LF_라이프스타일디자인,2,1,1,rare,pass
DEP_002676,바이오산업융합,3,1,1,rare,pass
DEP_002677,미디어광고콘텐츠,2,1,1,rare,pass
DEP_002678,영어영문영어,2,1,1,rare,pass
DEP_002679,뇌기반감정코칭,2,1,1,rare,pass
DEP_002680,복지・경영,3,1,1,rare,pass
DEP_002681,한영문화콘텐츠,5,1,1,rare,pass
DEP_002682,스마트전기제어공,4,1,1,rare,pass
DEP_002683,커뮤니케이션콘텐츠,4,1,1,rare,pass
DEP_002684,전기전자제어공로봇제어계측공학,1,1,1,rare,pass
DEP_002685,무대미술과,2,1,1,rare,pass
DEP_002686,식품산업관리,3,1,1,rare,pass
DEP_002687,디지털영상문화콘텐츠,4,1,1,rare,pass
DEP_002688,철도전기융합,2,1,1,rare,pass
DEP_002689,명리,2,1,1,rare,pass
DEP_002690,소재디자인공학,2,1,1,rare,pass
DEP_002691,노인복지보건,2,1,1,rare,pass
DEP_002692,지능・데이터융합,2,1,1,rare,pass
DEP_002693,해양토목공,2,1,1,rare,pass
DEP_002694,생물의소재공,2,1,1,rare,pass
DEP_002695,프랑스어문·문화,4,1,1,rare,pass
DEP_002696,반도체,2,1,1,rare,pass
DEP_002697,산업유통,2,1,1,rare,pass
DEP_002698,복지상담경영,2,1,1,rare,pass
DEP_002699,비주얼커뮤니케이션디자인,2,1,1,rare,pass
DEP_002700,일어일문학/국제,2,1,1,rare,pass
DEP_002701,AI빅데이터융합,2,1,1,rare,pass
DEP_002702,언더우드비교문문화,4,1,1,rare,pass
DEP_002703,의료인공지능,4,1,1,rare,pass
DEP_002704,조선공,2,1,1,rare,pass
DEP_002705,미래산업융합,2,1,1,rare,pass
DEP_002706,실버케어복지,3,1,1,rare,pass
DEP_002707,입체조형입체캐릭터,2,1,1,rare,pass
DEP_002708,AI산업디자인,4,1,1,rare,pass
DEP_002709,미,3,1,1,rare,pass
DEP_002710,소프트웨어인공지능,2,1,1,rare,pass
DEP_002711,분자생명공학,2,1,1,rare,pass
DEP_002712,뷰티스타일,4,1,1,rare,pass
DEP_002713,글로벌뷰티테라피&코스메틱,2,1,1,rare,pass
DEP_002714,스마트공건축토목공학,2,1,1,rare,pass
DEP_002715,외식사업,2,1,1,rare,pass
DEP_002716,융합바이오공,4,1,1,rare,pass
DEP_002717,동아시아물류,2,1,1,rare,pass
DEP_002718,웹문예,4,1,1,rare,pass
DEP_002719,체육건강운동관리,2,1,1,rare,pass
DEP_002720,테슬,4,1,1,rare,pass
DEP_002721,글로벌비즈니스커뮤니케이션,3,1,1,rare,pass
DEP_002722,대순종,2,1,1,rare,pass
DEP_002723,법률행정,2,1,1,rare,pass
DEP_002724,건축공건축공학,2,1,1,rare,pass
DEP_002725,스마트수산자원관리,2,1,1,rare,pass
DEP_002726,사회복지사회복지거시,4,1,1,rare,pass
DEP_002727,사회언론정보사회학,2,1,1,rare,pass
DEP_002728,스마트철도교통공,2,1,1,rare,pass
DEP_002729,융복합시스템공항공위성시스템,3,1,1,rare,pass
DEP_002730,경찰탐정,3,1,1,rare,pass
DEP_002731,스마트기계융합공학,2,1,1,rare,pass
DEP_002732,전자시스템공학,4,1,1,rare,pass
DEP_002733,행정정책학,3,1,1,rare,pass
DEP_002734,국제도시부동산,2,1,1,rare,pass
DEP_002735,디자인AR・VR미디어디자인,2,1,1,rare,pass
DEP_002736,소프트웨어소프트웨어,2,1,1,rare,pass
DEP_002737,제약바이오,4,1,2,rare,pass
DEP_002738,컬처테크놀로지,4,1,1,rare,pass
DEP_002739,아동청소년교육,4,1,1,rare,pass
DEP_002740,융복합시스템공플랜트시스템,4,1,1,rare,pass
DEP_002741,AI부동산빅데이터,4,1,1,rare,pass
DEP_002742,국방군사,2,1,1,rare,pass
DEP_002743,VD_비주얼디자인,2,1,1,rare,pass
DEP_002744,도시및지역개발,2,1,1,rare,pass
DEP_002745,방송시각영상디자인,2,1,1,rare,pass
DEP_002746,복지상담사회복지,2,1,1,rare,pass
DEP_002747,생물산업생명과학,2,1,1,rare,pass
DEP_002748,스마트그린공건설시스템공학,1,1,1,rare,pass
DEP_002749,지질학,2,1,1,rare,pass
DEP_002750,바이오의약학,2,1,1,rare,pass
DEP_002751,스포츠산업학,2,1,1,rare,pass
DEP_002752,보컬뮤직,2,1,1,rare,pass
DEP_002753,K-비즈니스,4,1,1,rare,pass
DEP_002754,농업토목.생물산업공생물산업기계공학,4,1,1,rare,pass
DEP_002755,바이오생활공학,4,1,1,rare,pass
DEP_002756,비주얼테크놀로지,3,1,1,rare,pass
DEP_002757,청소년상담교육,4,1,1,rare,pass
DEP_002758,컴퓨터인공지능컴퓨팅,4,1,1,rare,pass
DEP_002759,융합기계·전기전자부품공,2,1,1,rare,pass
DEP_002760,디자인예술,2,1,1,rare,pass
DEP_002761,스포츠경호무도,2,1,1,rare,pass
DEP_002762,반도체과학,3,1,1,rare,pass
DEP_002763,스마트그린공환경에너지공학,1,1,1,rare,pass
DEP_002764,영상애니메이션디자인,2,1,1,rare,pass
DEP_002765,해양군사,2,1,1,rare,pass
DEP_002766,금융융합경영,4,1,1,rare,pass
DEP_002767,일본지역문화,2,1,1,rare,pass
DEP_002768,혜화리버럴아츠칼리지,2,1,1,rare,pass
DEP_002769,민속예술무용,3,1,1,rare,pass
DEP_002770,스마트팜공,2,1,1,rare,pass
DEP_002771,첨단미디어디자인,2,1,1,rare,pass
DEP_002772,과학교육화학교육,2,1,1,rare,pass
DEP_002773,품새,2,1,1,rare,pass
DEP_002774,건설시스템안,2,1,1,rare,pass
DEP_002775,식품생명·축산과축산학,3,1,1,rare,pass
DEP_002776,실버재활,2,1,1,rare,pass
DEP_002777,에너지공에너지변환,4,1,1,rare,pass
DEP_002778,중국문화・비즈니스,2,1,1,rare,pass
DEP_002779,Dept.ofInformationSystemandSecurity,3,1,1,rare,pass
DEP_002780,미래형자동차,4,1,1,rare,pass
DEP_002781,바이오화장품,2,1,1,rare,pass
DEP_002782,공연예술무용과,5,1,1,rare,pass
DEP_002783,국사학,4,1,1,rare,pass
DEP_002784,인문콘텐츠한일문화콘텐츠,4,1,2,rare,pass
DEP_002785,지구물리학,2,1,1,rare,pass
DEP_002786,바둑,4,1,1,rare,pass
DEP_002787,외국어자율중국어,2,1,1,rare,pass
DEP_002788,융합과학수사,2,1,1,rare,pass
DEP_002789,AI수리,2,1,1,rare,pass
DEP_002790,글로벌디지털경영,2,1,1,rare,pass
DEP_002791,문화콘텐츠테크놀러지,2,1,1,rare,pass
DEP_002792,보건상담복지,2,1,1,rare,pass
DEP_002793,언더우드정치외교학,4,1,1,rare,pass
DEP_002794,정보경영학,3,1,1,rare,pass
DEP_002795,동북아통상,3,1,1,rare,pass
DEP_002796,생약자원개발,2,1,1,rare,pass
DEP_002797,복지행정학,2,1,1,rare,pass
DEP_002798,드림라이프,2,1,1,rare,pass
DEP_002799,사회안전,2,1,1,rare,pass
DEP_002800,빅데이터의료융합,2,1,1,rare,pass
DEP_002801,스마트그린소재공,4,1,1,rare,pass
DEP_002802,미술디지털공예,2,1,1,rare,pass
DEP_002803,지역자원시스템공학,2,1,1,rare,pass
DEP_002804,미래자동차공학,2,1,1,rare,pass
DEP_002805,사회스포츠복지학,2,1,1,rare,pass
DEP_002806,호텔컨벤션경영학,4,1,1,rare,pass
DEP_002807,데이터사이언스학,4,1,1,rare,pass
DEP_002808,문화재보존,2,1,1,rare,pass
DEP_002809,브리지,2,1,1,rare,pass
DEP_002810,기계・재료공학교육과,2,1,1,rare,pass
DEP_002811,해양영어영문,2,1,1,rare,pass
DEP_002812,경영경제국제경영학,2,1,1,rare,pass
DEP_002813,세라믹신소재공학,2,1,1,rare,pass
DEP_002814,글로벌복지한국어,2,1,1,rare,pass
DEP_002815,스마트융합공정공,4,1,1,rare,pass
DEP_002816,국방인재개발,2,1,1,rare,pass
DEP_002817,농식품생명공,4,1,1,rare,pass
DEP_002818,호텔외식비즈니스,2,1,1,rare,pass
DEP_002819,금융부동산경제,3,1,1,rare,pass
DEP_002820,미디어영상공연,2,1,1,rare,pass
DEP_002821,뷰티예술,4,1,1,rare,pass
DEP_002822,재활학트랙,2,1,1,rare,pass
DEP_002823,한약개발,2,1,1,rare,pass
DEP_002824,광고홍보커뮤니케이션언론영상콘텐츠,2,1,1,rare,pass
DEP_002825,반도체기계시스템공,2,1,1,rare,pass
DEP_002826,석유화학소재공,2,1,1,rare,pass
DEP_002827,겨루기,2,1,1,rare,pass
DEP_002828,글로벌IT경영,3,1,1,rare,pass
DEP_002829,방사선화,4,1,1,rare,pass
DEP_002830,인류,3,1,1,rare,pass
