source_row_id,raw_row_id,source_id,univ_id,admission_year,raw_table_index,raw_row_index,raw_section_title,raw_header_json,raw_cells_json,raw_admission_group,raw_recruitment_unit,raw_recruitment_n,raw_competition_rate,raw_additional_rank,raw_score_70cut,raw_score_max,raw_percentile_70cut,raw_parse_warning,univ_name_std,adiga_univ_code_str,seed_status,source_url,http_status,parse_status,raw_html_exists,recruitment_unit_len,recruitment_unit_leading_trailing_space_flag,recruitment_unit_multi_space_flag,recruitment_unit_newline_flag,recruitment_unit_html_entity_flag,recruitment_unit_annotation_flag,recruitment_unit_description_like_flag,recruitment_unit_text_anomaly_flag,recruitment_n_num,competition_rate_num,additional_admit_last_rank_num,univ_score_70cut_num,univ_score_max_num,percentile_70cut_num,univ_score_ratio_pct,range_check,logic_check,numeric_qa_status,has_recruitment_n,has_competition_rate,has_additional_rank,has_univ_score_70cut,has_univ_score_max,has_percentile_70cut,has_univ_score_ratio,admission_group_clean,selection_family,selection_review_flag,raw_header_col_n,raw_cell_col_n,parser_header_width_anomaly_flag,parser_missing_required_header_flag,parser_header_only_row_flag,parser_description_table_candidate_flag,parser_anomaly_candidate_flag,score_comparability_tier,score_comparability_note,recruitment_unit_structure,campus_id,raw_percentile_70cut_num_from_source,valid_percentile_range_flag,raw_recruitment_unit_std,recruitment_unit_strict_key,recruitment_unit_loose_key,excluded_special_or_nonregular_flag,regular_signal_flag,general_csat_candidate_flag,broad_recruitment_unit_flag,score_comparability_tier_actual,selectivity_pct_2024,selectivity_source
1220,SRC_0000014_2025_0018_T6_R30,SRC_0000014_2025_0018,U0000014,2024,6,30,,"[""구분"", ""모집단위"", ""모집인원"", ""경쟁률"", ""충원합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""식품영양학과"", ""13"", ""4.7"", ""9"", ""686.50"", ""1000"", ""77.67""]",가군,식품영양학과,13,4.7,9,686.50,1000,77.67,,부산대학교,14,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000014,200,success,True,6,False,False,False,False,False,False,False,13.0,4.7,9.0,686.5,1000.0,77.67,68.65,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like,0000014,77.67,True,식품영양학과,식품영양학과,식품영양,False,True,True,False,Tier B,77.67,raw_percentile_70cut
1221,SRC_0000014_2025_0018_T6_R31,SRC_0000014_2025_0018,U0000014,2024,6,31,,"[""구분"", ""모집단위"", ""모집인원"", ""경쟁률"", ""충원합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""국어교육과"", ""10"", ""3.5"", ""9"", ""694.50"", ""1000"", ""82.17""]",가군,국어교육과,10,3.5,9,694.50,1000,82.17,,부산대학교,14,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000014,200,success,True,5,False,False,False,False,False,False,False,10.0,3.5,9.0,694.5,1000.0,82.17,69.45,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like,0000014,82.17,True,국어교육과,국어교육과,국어교육과,False,True,True,False,Tier B,82.17,raw_percentile_70cut
1222,SRC_0000014_2025_0018_T6_R32,SRC_0000014_2025_0018,U0000014,2024,6,32,,"[""구분"", ""모집단위"", ""모집인원"", ""경쟁률"", ""충원합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""영어교육과"", ""10"", ""4.0"", ""3"", ""694.25"", ""1000"", ""82.50""]",가군,영어교육과,10,4.0,3,694.25,1000,82.50,,부산대학교,14,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000014,200,success,True,5,False,False,False,False,False,False,False,10.0,4.0,3.0,694.25,1000.0,82.5,69.425,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like,0000014,82.5,True,영어교육과,영어교육과,영어교육과,False,True,True,False,Tier B,82.5,raw_percentile_70cut
1223,SRC_0000014_2025_0018_T6_R33,SRC_0000014_2025_0018,U0000014,2024,6,33,,"[""구분"", ""모집단위"", ""모집인원"", ""경쟁률"", ""충원합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""교육학과"", ""9"", ""4.6"", ""12"", ""685.00"", ""1000"", ""79.50""]",가군,교육학과,9,4.6,12,685.00,1000,79.50,,부산대학교,14,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000014,200,success,True,4,False,False,False,False,False,False,False,9.0,4.6,12.0,685.0,1000.0,79.5,68.5,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like,0000014,79.5,True,교육학과,교육학과,교육,False,True,True,False,Tier B,79.5,raw_percentile_70cut
1224,SRC_0000014_2025_0018_T6_R34,SRC_0000014_2025_0018,U0000014,2024,6,34,,"[""구분"", ""모집단위"", ""모집인원"", ""경쟁률"", ""충원합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""유아교육과"", ""14"", ""4.6"", ""10"", ""679.05"", ""1000"", ""77.17""]",가군,유아교육과,14,4.6,10,679.05,1000,77.17,,부산대학교,14,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000014,200,success,True,5,False,False,False,False,False,False,False,14.0,4.6,10.0,679.05,1000.0,77.17,67.90499999999999,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like,0000014,77.17,True,유아교육과,유아교육과,유아교육과,False,True,True,False,Tier B,77.17,raw_percentile_70cut
1225,SRC_0000014_2025_0018_T6_R35,SRC_0000014_2025_0018,U0000014,2024,6,35,,"[""구분"", ""모집단위"", ""모집인원"", ""경쟁률"", ""충원합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""특수교육과"", ""9"", ""2.8"", ""8"", ""678.75"", ""1000"", ""79.00""]",가군,특수교육과,9,2.8,8,678.75,1000,79.00,,부산대학교,14,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000014,200,success,True,5,False,False,False,False,False,False,False,9.0,2.8,8.0,678.75,1000.0,79.0,67.875,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like,0000014,79.0,True,특수교육과,특수교육과,특수교육과,False,True,True,False,Tier B,79.0,raw_percentile_70cut
1226,SRC_0000014_2025_0018_T6_R36,SRC_0000014_2025_0018,U0000014,2024,6,36,,"[""구분"", ""모집단위"", ""모집인원"", ""경쟁률"", ""충원합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""일반사회교육과"", ""9"", ""4.2"", ""0"", ""688.25"", ""1000"", ""82.17""]",가군,일반사회교육과,9,4.2,0,688.25,1000,82.17,,부산대학교,14,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000014,200,success,True,7,False,False,False,False,False,False,False,9.0,4.2,0.0,688.25,1000.0,82.17,68.825,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like,0000014,82.17,True,일반사회교육과,일반사회교육과,일반사회교육과,False,True,True,False,Tier B,82.17,raw_percentile_70cut
1227,SRC_0000014_2025_0018_T6_R37,SRC_0000014_2025_0018,U0000014,2024,6,37,,"[""구분"", ""모집단위"", ""모집인원"", ""경쟁률"", ""충원합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""역사교육과"", ""6"", ""6.5"", ""5"", ""686.50"", ""1000"", ""81.17""]",가군,역사교육과,6,6.5,5,686.50,1000,81.17,,부산대학교,14,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000014,200,success,True,5,False,False,False,False,False,False,False,6.0,6.5,5.0,686.5,1000.0,81.17,68.65,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like,0000014,81.17,True,역사교육과,역사교육과,역사교육과,False,True,True,False,Tier B,81.17,raw_percentile_70cut
1228,SRC_0000014_2025_0018_T6_R38,SRC_0000014_2025_0018,U0000014,2024,6,38,,"[""구분"", ""모집단위"", ""모집인원"", ""경쟁률"", ""충원합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""지리교육과"", ""7"", ""4.0"", ""5"", ""671.00"", ""1000"", ""74.00""]",가군,지리교육과,7,4.0,5,671.00,1000,74.00,,부산대학교,14,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000014,200,success,True,5,False,False,False,False,False,False,False,7.0,4.0,5.0,671.0,1000.0,74.0,67.10000000000001,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like,0000014,74.0,True,지리교육과,지리교육과,지리교육과,False,True,True,False,Tier B,74.0,raw_percentile_70cut
1229,SRC_0000014_2025_0018_T6_R39,SRC_0000014_2025_0018,U0000014,2024,6,39,,"[""구분"", ""모집단위"", ""모집인원"", ""경쟁률"", ""충원합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""윤리교육과"", ""6"", ""5.8"", ""10"", ""687.50"", ""1000"", ""80.00""]",가군,윤리교육과,6,5.8,10,687.50,1000,80.00,,부산대학교,14,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000014,200,success,True,5,False,False,False,False,False,False,False,6.0,5.8,10.0,687.5,1000.0,80.0,68.75,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like,0000014,80.0,True,윤리교육과,윤리교육과,윤리교육과,False,True,True,False,Tier B,80.0,raw_percentile_70cut
1230,SRC_0000014_2025_0018_T6_R40,SRC_0000014_2025_0018,U0000014,2024,6,40,,"[""구분"", ""모집단위"", ""모집인원"", ""경쟁률"", ""충원합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""수학교육과"", ""11"", ""3.3"", ""3"", ""706.50"", ""1000"", ""85.33""]",가군,수학교육과,11,3.3,3,706.50,1000,85.33,,부산대학교,14,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000014,200,success,True,5,False,False,False,False,False,False,False,11.0,3.3,3.0,706.5,1000.0,85.33,70.65,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like,0000014,85.33,True,수학교육과,수학교육과,수학교육과,False,True,True,False,Tier B,85.33,raw_percentile_70cut
1231,SRC_0000014_2025_0018_T6_R41,SRC_0000014_2025_0018,U0000014,2024,6,41,,"[""구분"", ""모집단위"", ""모집인원"", ""경쟁률"", ""충원합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""물리교육과"", ""9"", ""3.6"", ""8"", ""681.50"", ""1000"", ""79.50""]",가군,물리교육과,9,3.6,8,681.50,1000,79.50,,부산대학교,14,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000014,200,success,True,5,False,False,False,False,False,False,False,9.0,3.6,8.0,681.5,1000.0,79.5,68.15,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like,0000014,79.5,True,물리교육과,물리교육과,물리교육과,False,True,True,False,Tier B,79.5,raw_percentile_70cut
1232,SRC_0000014_2025_0018_T6_R42,SRC_0000014_2025_0018,U0000014,2024,6,42,,"[""구분"", ""모집단위"", ""모집인원"", ""경쟁률"", ""충원합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""화학교육과"", ""6"", ""5.3"", ""11"", ""672.50"", ""1000"", ""76.00""]",가군,화학교육과,6,5.3,11,672.50,1000,76.00,,부산대학교,14,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000014,200,success,True,5,False,False,False,False,False,False,False,6.0,5.3,11.0,672.5,1000.0,76.0,67.25,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like,0000014,76.0,True,화학교육과,화학교육과,화학교육과,False,True,True,False,Tier B,76.0,raw_percentile_70cut
1233,SRC_0000014_2025_0018_T6_R43,SRC_0000014_2025_0018,U0000014,2024,6,43,,"[""구분"", ""모집단위"", ""모집인원"", ""경쟁률"", ""충원합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""생물교육과"", ""6"", ""6.3"", ""6"", ""697.00"", ""1000"", ""84.83""]",가군,생물교육과,6,6.3,6,697.00,1000,84.83,,부산대학교,14,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000014,200,success,True,5,False,False,False,False,False,False,False,6.0,6.3,6.0,697.0,1000.0,84.83,69.69999999999999,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like,0000014,84.83,True,생물교육과,생물교육과,생물교육과,False,True,True,False,Tier B,84.83,raw_percentile_70cut
1234,SRC_0000014_2025_0018_T6_R44,SRC_0000014_2025_0018,U0000014,2024,6,44,,"[""구분"", ""모집단위"", ""모집인원"", ""경쟁률"", ""충원합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""지구과학교육과"", ""8"", ""3.9"", ""3"", ""686.50"", ""1000"", ""81.17""]",가군,지구과학교육과,8,3.9,3,686.50,1000,81.17,,부산대학교,14,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000014,200,success,True,7,False,False,False,False,False,False,False,8.0,3.9,3.0,686.5,1000.0,81.17,68.65,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like,0000014,81.17,True,지구과학교육과,지구과학교육과,지구과학교육과,False,True,True,False,Tier B,81.17,raw_percentile_70cut
1236,SRC_0000014_2025_0018_T6_R46,SRC_0000014_2025_0018,U0000014,2024,6,46,,"[""구분"", ""모집단위"", ""모집인원"", ""경쟁률"", ""충원합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""간호학과"", ""24"", ""3.0"", ""14"", ""697.50"", ""1000"", ""82.83""]",가군,간호학과,24,3.0,14,697.50,1000,82.83,,부산대학교,14,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000014,200,success,True,4,False,False,False,False,False,False,False,24.0,3.0,14.0,697.5,1000.0,82.83,69.75,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like,0000014,82.83,True,간호학과,간호학과,간호,False,True,True,False,Tier B,82.83,raw_percentile_70cut
1237,SRC_0000014_2025_0018_T6_R47,SRC_0000014_2025_0018,U0000014,2024,6,47,,"[""구분"", ""모집단위"", ""모집인원"", ""경쟁률"", ""충원합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""디자인학과 ( 디자인앤테크놀로지전공 )"", ""6"", ""4.7"", ""2"", ""687.50"", ""1000"", ""79.50""]",가군,디자인학과 ( 디자인앤테크놀로지전공 ),6,4.7,2,687.50,1000,79.50,,부산대학교,14,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000014,200,success,True,21,False,False,False,False,False,False,False,6.0,4.7,2.0,687.5,1000.0,79.5,68.75,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,major_like,0000014,79.5,True,디자인학과 ( 디자인앤테크놀로지전공 ),디자인학과(디자인앤테크놀로지전공),디자인,False,True,True,False,Tier B,79.5,raw_percentile_70cut
1238,SRC_0000014_2025_0018_T6_R48,SRC_0000014_2025_0018,U0000014,2024,6,48,,"[""구분"", ""모집단위"", ""모집인원"", ""경쟁률"", ""충원합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""나노메카트로닉스공학과"", ""14"", ""3.9"", ""6"", ""692.00"", ""1000"", ""83.17""]",가군,나노메카트로닉스공학과,14,3.9,6,692.00,1000,83.17,,부산대학교,14,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000014,200,success,True,11,False,False,False,False,False,False,False,14.0,3.9,6.0,692.0,1000.0,83.17,69.19999999999999,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like,0000014,83.17,True,나노메카트로닉스공학과,나노메카트로닉스공학과,나노메카트로닉스공,False,True,True,False,Tier B,83.17,raw_percentile_70cut
1239,SRC_0000014_2025_0018_T6_R49,SRC_0000014_2025_0018,U0000014,2024,6,49,,"[""구분"", ""모집단위"", ""모집인원"", ""경쟁률"", ""충원합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""식물생명과학과"", ""12"", ""5.8"", ""19"", ""657.50"", ""1000"", ""70.00""]",가군,식물생명과학과,12,5.8,19,657.50,1000,70.00,,부산대학교,14,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000014,200,success,True,7,False,False,False,False,False,False,False,12.0,5.8,19.0,657.5,1000.0,70.0,65.75,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like,0000014,70.0,True,식물생명과학과,식물생명과학과,식물생명과,False,True,True,False,Tier B,70.0,raw_percentile_70cut
1240,SRC_0000014_2025_0018_T6_R50,SRC_0000014_2025_0018,U0000014,2024,6,50,,"[""구분"", ""모집단위"", ""모집인원"", ""경쟁률"", ""충원합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""원예생명과학과"", ""11"", ""4.3"", ""9"", ""653.00"", ""1000"", ""67.33""]",가군,원예생명과학과,11,4.3,9,653.00,1000,67.33,,부산대학교,14,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000014,200,success,True,7,False,False,False,False,False,False,False,11.0,4.3,9.0,653.0,1000.0,67.33,65.3,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like,0000014,67.33,True,원예생명과학과,원예생명과학과,원예생명과,False,True,True,False,Tier B,67.33,raw_percentile_70cut
1241,SRC_0000014_2025_0018_T6_R51,SRC_0000014_2025_0018,U0000014,2024,6,51,,"[""구분"", ""모집단위"", ""모집인원"", ""경쟁률"", ""충원합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""동물생명자원과학과"", ""12"", ""5.0"", ""25"", ""653.00"", ""1000"", ""67.67""]",가군,동물생명자원과학과,12,5.0,25,653.00,1000,67.67,,부산대학교,14,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000014,200,success,True,9,False,False,False,False,False,False,False,12.0,5.0,25.0,653.0,1000.0,67.67,65.3,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like,0000014,67.67,True,동물생명자원과학과,동물생명자원과학과,동물생명자원과,False,True,True,False,Tier B,67.67,raw_percentile_70cut
1242,SRC_0000014_2025_0018_T6_R52,SRC_0000014_2025_0018,U0000014,2024,6,52,,"[""구분"", ""모집단위"", ""모집인원"", ""경쟁률"", ""충원합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""바이오소재과학과"", ""10"", ""3.8"", ""8"", ""670.80"", ""1000"", ""74.67""]",가군,바이오소재과학과,10,3.8,8,670.80,1000,74.67,,부산대학교,14,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000014,200,success,True,8,False,False,False,False,False,False,False,10.0,3.8,8.0,670.8,1000.0,74.67,67.08,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like,0000014,74.67,True,바이오소재과학과,바이오소재과학과,바이오소재과,False,True,True,False,Tier B,74.67,raw_percentile_70cut
1243,SRC_0000014_2025_0018_T6_R53,SRC_0000014_2025_0018,U0000014,2024,6,53,,"[""구분"", ""모집단위"", ""모집인원"", ""경쟁률"", ""충원합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""바이오산업기계공학과"", ""12"", ""3.6"", ""15"", ""669.50"", ""1000"", ""72.83""]",가군,바이오산업기계공학과,12,3.6,15,669.50,1000,72.83,,부산대학교,14,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000014,200,success,True,10,False,False,False,False,False,False,False,12.0,3.6,15.0,669.5,1000.0,72.83,66.95,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like,0000014,72.83,True,바이오산업기계공학과,바이오산업기계공학과,바이오산업기계공,False,True,True,False,Tier B,72.83,raw_percentile_70cut
1244,SRC_0000014_2025_0018_T6_R54,SRC_0000014_2025_0018,U0000014,2024,6,54,,"[""구분"", ""모집단위"", ""모집인원"", ""경쟁률"", ""충원합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""가군"", ""바이오환경에너지학과"", ""11"", ""4.6"", ""14"", ""663.00"", ""1000"", ""71.33""]",가군,바이오환경에너지학과,11,4.6,14,663.00,1000,71.33,,부산대학교,14,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000014,200,success,True,10,False,False,False,False,False,False,False,11.0,4.6,14.0,663.0,1000.0,71.33,66.3,PASS,PASS,PASS,True,True,True,True,True,True,True,가군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like,0000014,71.33,True,바이오환경에너지학과,바이오환경에너지학과,바이오환경에너지,False,True,True,False,Tier B,71.33,raw_percentile_70cut
