univ_name_std,dept_name_std,major_group,regular_terms_observed,dept_strict_key,dept_loose_key,dept_canonical_id,dept_name_canonical,grade_canonical_match_status
배재대학교,생명공,생명식품농림,2,생명공,생명공,DEP_000097,생명공,strict_alias_matched
배재대학교,소프트웨어학,컴퓨터AI,2,소프트웨어학,소프트웨어학,DEP_002368,소프트웨어학,strict_alias_matched
배재대학교,스마트배터리,기타,2,스마트배터리,스마트배터리,DEP_002988,스마트배터리,strict_alias_matched
배재대학교,스페인・중남미,기타,2,스페인·중남미,스페인중남미,DEP_000925,스페인・중남미,strict_alias_matched
배재대학교,스페인어・중남미,기타,2,스페인어·중남미,스페인어중남미,DEP_003504,스페인어・중남미,strict_alias_matched
배재대학교,스포츠마케팅,경영경제,2,스포츠마케팅,스포츠마케팅,DEP_000450,스포츠마케팅,strict_alias_matched
배재대학교,스포츠지도・건강재활,보건의료,2,스포츠지도·건강재활,스포츠지도건강재활,DEP_002665,스포츠지도・건강재활,strict_alias_matched
배재대학교,식품영양,생명식품농림,2,식품영양,식품영양,DEP_000005,식품영양,strict_alias_matched
배재대학교,식품영양학,생명식품농림,2,식품영양학,식품영양학,DEP_000117,식품영양학,strict_alias_matched
배재대학교,신소재공,공학,2,신소재공,신소재공,DEP_000018,신소재공,strict_alias_matched
배재대학교,실내건축,건축토목환경,2,실내건축,실내건축,DEP_000325,실내건축,strict_alias_matched
배재대학교,실용음악,예체능디자인,2,실용음악,실용음악,DEP_000070,실용음악,strict_alias_matched
배재대학교,실용음악과,예체능디자인,2,실용음악과,실용음악과,DEP_000138,실용음악과,strict_alias_matched
배재대학교,심리상담,사회복지상담심리,2,심리상담,심리상담,DEP_000814,심리상담,strict_alias_matched
배재대학교,아트앤웹툰,예체능디자인,2,아트앤웹툰,아트앤웹툰,DEP_001383,아트앤웹툰,strict_alias_matched
배재대학교,영어과,언어인문,2,영어과,영어과,DEP_000178,영어과,strict_alias_matched
배재대학교,영어영문,언어인문,2,영어영문,영어영문,DEP_000007,영어영문,strict_alias_matched
배재대학교,영어영문학,언어인문,2,영어영문학,영어영문학,DEP_000128,영어영문학,strict_alias_matched
배재대학교,외식조리,관광호텔조리,2,외식조리,외식조리,DEP_000243,외식조리,strict_alias_matched
배재대학교,원예산림,생명식품농림,2,원예산림,원예산림,DEP_001843,원예산림,strict_alias_matched
배재대학교,유아교육과,교육,2,유아교육과,유아교육과,DEP_000008,유아교육과,strict_alias_matched
배재대학교,의류패션,예체능디자인,2,의류패션,의류패션,DEP_000726,의류패션,strict_alias_matched
배재대학교,일본,언어인문,2,일본,일본,DEP_000104,일본,strict_alias_matched
배재대학교,전기공,공학,2,전기공,전기공,DEP_000024,전기공,strict_alias_matched
배재대학교,전기전자공,공학,2,전기전자공,전기전자공,DEP_000050,전기전자공,strict_alias_matched
배재대학교,전자공,공학,2,전자공,전자공,DEP_000011,전자공,strict_alias_matched
배재대학교,정밀응용과학,기타,2,정밀응용과학,정밀응용과학,DEP_004110,정밀응용과학,strict_alias_matched
배재대학교,정보보안학,기타,2,정보보안학,정보보안학,DEP_002182,정보보안학,strict_alias_matched
배재대학교,정보통신공,컴퓨터AI,2,정보통신공,정보통신공,DEP_000058,정보통신공,strict_alias_matched
배재대학교,정부・공기업,기타,2,정부·공기업,정부공기업,DEP_004173,정부・공기업,strict_alias_matched
배재대학교,정치언론안보,법행정경찰소방,1,정치언론안보,정치언론안보,DEP_004433,정치언론안보,strict_alias_matched
배재대학교,제약공학,기타,2,제약공학,제약공학,DEP_000480,제약공학,strict_alias_matched
배재대학교,조경,건축토목환경,2,조경,조경,DEP_000101,조경,strict_alias_matched
배재대학교,조경학,건축토목환경,1,조경학,조경학,DEP_000579,조경학,strict_alias_matched
배재대학교,중국통상,언어인문,2,중국통상,중국통상,DEP_003103,중국통상,strict_alias_matched
배재대학교,지역소상공비즈니스,기타,2,지역소상공비즈니스,지역소상공비즈니스,DEP_003967,지역소상공비즈니스,strict_alias_matched
배재대학교,직무한국어번역,언어인문,2,직무한국어번역,직무한국어번역,DEP_002838,직무한국어번역,strict_alias_matched
배재대학교,철도건설공,기타,2,철도건설공,철도건설공,DEP_002222,철도건설공,strict_alias_matched
배재대학교,커뮤니케이션디자인,예체능디자인,2,커뮤니케이션디자인,커뮤니케이션디자인,DEP_000205,커뮤니케이션디자인,strict_alias_matched
배재대학교,컴퓨터공,컴퓨터AI,2,컴퓨터공,컴퓨터공,DEP_000004,컴퓨터공,strict_alias_matched
배재대학교,컴퓨터공학,컴퓨터AI,2,컴퓨터공학,컴퓨터공학,DEP_000060,컴퓨터공학,strict_alias_matched
배재대학교,컴퓨터수,컴퓨터AI,2,컴퓨터수,컴퓨터수,DEP_003897,컴퓨터수,strict_alias_matched
배재대학교,클래식음악,예체능디자인,1,클래식음악,클래식음악,DEP_004641,클래식음악,strict_alias_matched
배재대학교,클래식피아노,기타,2,클래식피아노,클래식피아노,DEP_003822,클래식피아노,strict_alias_matched
배재대학교,토털라이프스타일링,기타,2,토털라이프스타일링,토털라이프스타일링,DEP_004028,토털라이프스타일링,strict_alias_matched
배재대학교,토털라이프케어,기타,2,토털라이프케어,토털라이프케어,DEP_003861,토털라이프케어,strict_alias_matched
배재대학교,피아노과,기타,2,피아노과,피아노과,DEP_000132,피아노과,strict_alias_matched
배재대학교,항공서비스,공학,2,항공서비스,항공서비스,DEP_000067,항공서비스,strict_alias_matched
배재대학교,행정,법행정경찰소방,2,행정,행정,DEP_000006,행정,strict_alias_matched
배재대학교,헬스케어생명공학,생명식품농림,2,헬스케어생명공학,헬스케어생명공학,DEP_004395,헬스케어생명공학,strict_alias_matched
배재대학교,호텔항공경영,경영경제,2,호텔항공경영,호텔항공경영,DEP_000775,호텔항공경영,strict_alias_matched
백석대학교,간호,간호,2,간호,간호,DEP_000003,간호,strict_alias_matched
백석대학교,경상,기타,2,경상,경상,DEP_001149,경상,strict_alias_matched
백석대학교,경찰,법행정경찰소방,2,경찰,경찰,DEP_000085,경찰,strict_alias_matched
백석대학교,관광,관광호텔조리,2,관광,관광,DEP_000147,관광,strict_alias_matched
백석대학교,관광글로벌호텔비즈니스,관광호텔조리,2,관광글로벌호텔비즈니스,관광글로벌호텔비즈니스,DEP_002251,관광글로벌호텔비즈니스,strict_alias_matched
백석대학교,관광항공서비스,공학,2,관광항공서비스,관광항공서비스,DEP_001256,관광항공서비스,strict_alias_matched
백석대학교,기독교,신학종교,2,기독교,기독교,DEP_000197,기독교,strict_alias_matched
백석대학교,디자인영상,예체능디자인,2,디자인영상,디자인영상,DEP_001100,디자인영상,strict_alias_matched
백석대학교,문화예술뮤지컬,언어인문,2,문화예술뮤지컬,문화예술뮤지컬,DEP_001791,문화예술뮤지컬,strict_alias_matched
백석대학교,문화예술실용음악,언어인문,2,문화예술실용음악,문화예술실용음악,DEP_001160,문화예술실용음악,strict_alias_matched
백석대학교,문화예술연기예술,언어인문,2,문화예술연기예술,문화예술연기예술,DEP_001585,문화예술연기예술,strict_alias_matched
백석대학교,문화예술피아노,언어인문,2,문화예술피아노,문화예술피아노,DEP_002620,문화예술피아노,strict_alias_matched
백석대학교,물리치료,보건의료,2,물리치료,물리치료,DEP_000020,물리치료,strict_alias_matched
백석대학교,사회복지,사회복지상담심리,2,사회복지,사회복지,DEP_000002,사회복지,strict_alias_matched
백석대학교,스포츠과,예체능디자인,2,스포츠과,스포츠과,DEP_000046,스포츠과,strict_alias_matched
백석대학교,스포츠과태권도,예체능디자인,2,스포츠과태권도,스포츠과태권도,DEP_001573,스포츠과태권도,strict_alias_matched
백석대학교,안경광,보건의료,2,안경광,안경광,DEP_000130,안경광,strict_alias_matched
백석대학교,어문,기타,2,어문,어문,DEP_001318,어문,strict_alias_matched
백석대학교,외식산업,관광호텔조리,2,외식산업,외식산업,DEP_000809,외식산업,strict_alias_matched
백석대학교,유아교육과,교육,2,유아교육과,유아교육과,DEP_000008,유아교육과,strict_alias_matched
백석대학교,유아특수교육과,교육,2,유아특수교육과,유아특수교육과,DEP_000284,유아특수교육과,strict_alias_matched
백석대학교,응급구조,보건의료,2,응급구조,응급구조,DEP_000056,응급구조,strict_alias_matched
백석대학교,작업치료,보건의료,2,작업치료,작업치료,DEP_000042,작업치료,strict_alias_matched
백석대학교,첨단IT,기타,2,첨단it,첨단it,DEP_001197,첨단IT,strict_alias_matched
백석대학교,치위생,보건의료,2,치위생,치위생,DEP_000051,치위생,strict_alias_matched
백석대학교,컴퓨터공,컴퓨터AI,2,컴퓨터공,컴퓨터공,DEP_000004,컴퓨터공,strict_alias_matched
백석대학교,특수교육과,교육,2,특수교육과,특수교육과,DEP_000071,특수교육과,strict_alias_matched
백석대학교,특수체육교육과,교육,2,특수체육교육과,특수체육교육과,DEP_000319,특수체육교육과,strict_alias_matched
부산가톨릭대학교,간호,간호,2,간호,간호,DEP_000003,간호,strict_alias_matched
부산가톨릭대학교,경영,경영경제,2,경영,경영,DEP_000001,경영,strict_alias_matched
부산가톨릭대학교,경영정보,경영경제,2,경영정보,경영정보,DEP_000100,경영정보,strict_alias_matched
부산가톨릭대학교,노인복지보건,보건의료,2,노인복지보건,노인복지보건,DEP_002691,노인복지보건,strict_alias_matched
부산가톨릭대학교,물리치료,보건의료,2,물리치료,물리치료,DEP_000020,물리치료,strict_alias_matched
부산가톨릭대학교,방사선,보건의료,2,방사선,방사선,DEP_000084,방사선,strict_alias_matched
부산가톨릭대학교,병원경영,경영경제,2,병원경영,병원경영,DEP_000684,병원경영,strict_alias_matched
부산가톨릭대학교,사회복지,사회복지상담심리,2,사회복지,사회복지,DEP_000002,사회복지,strict_alias_matched
부산가톨릭대학교,사회복지상담심리,사회복지상담심리,2,사회복지상담심리,사회복지상담심리,DEP_000922,사회복지상담심리,strict_alias_matched
부산가톨릭대학교,소방방재,법행정경찰소방,2,소방방재,소방방재,DEP_000090,소방방재,strict_alias_matched
부산가톨릭대학교,소프트웨어,컴퓨터AI,2,소프트웨어,소프트웨어,DEP_000036,소프트웨어,strict_alias_matched
부산가톨릭대학교,안전보건,보건의료,2,안전보건,안전보건,DEP_000303,안전보건,strict_alias_matched
부산가톨릭대학교,언어청각치료,언어인문,2,언어청각치료,언어청각치료,DEP_000533,언어청각치료,strict_alias_matched
부산가톨릭대학교,유통마케팅,경영경제,2,유통마케팅,유통마케팅,DEP_000676,유통마케팅,strict_alias_matched
부산가톨릭대학교,임상병리,보건의료,2,임상병리,임상병리,DEP_000061,임상병리,strict_alias_matched
부산가톨릭대학교,자율,기타,1,자율,자율,DEP_000133,자율,strict_alias_matched
부산가톨릭대학교,치기공,보건의료,2,치기공,치기공,DEP_000310,치기공,strict_alias_matched
부산가톨릭대학교,컴퓨터공,컴퓨터AI,2,컴퓨터공,컴퓨터공,DEP_000004,컴퓨터공,strict_alias_matched
부산가톨릭대학교,컴퓨터정보공,컴퓨터AI,2,컴퓨터정보공,컴퓨터정보공,DEP_000258,컴퓨터정보공,strict_alias_matched
부산가톨릭대학교,환경공,건축토목환경,2,환경공,환경공,DEP_000044,환경공,strict_alias_matched
부산가톨릭대학교,환경행정,건축토목환경,2,환경행정,환경행정,DEP_003641,환경행정,strict_alias_matched
부산교육대학교,과학교육과,교육,2,과학교육과,과학교육과,DEP_000204,과학교육과,strict_alias_matched
부산교육대학교,교육,교육,2,교육,교육,DEP_000027,교육,strict_alias_matched
부산교육대학교,국어교육과,교육,2,국어교육과,국어교육과,DEP_000026,국어교육과,strict_alias_matched
부산교육대학교,미술교육과,교육,2,미술교육과,미술교육과,DEP_000148,미술교육과,strict_alias_matched
부산교육대학교,사회교육과,교육,2,사회교육과,사회교육과,DEP_000196,사회교육과,strict_alias_matched
부산교육대학교,수학교육과,교육,2,수학교육과,수학교육과,DEP_000017,수학교육과,strict_alias_matched
부산교육대학교,실과교육과,교육,2,실과교육과,실과교육과,DEP_000313,실과교육과,strict_alias_matched
부산교육대학교,영어교육과,교육,2,영어교육과,영어교육과,DEP_000019,영어교육과,strict_alias_matched
부산교육대학교,유아교육과,교육,2,유아교육과,유아교육과,DEP_000008,유아교육과,strict_alias_matched
부산교육대학교,윤리교육과,교육,2,윤리교육과,윤리교육과,DEP_000082,윤리교육과,strict_alias_matched
부산교육대학교,음악교육과,교육,2,음악교육과,음악교육과,DEP_000118,음악교육과,strict_alias_matched
부산교육대학교,체육교육과,교육,2,체육교육과,체육교육과,DEP_000047,체육교육과,strict_alias_matched
부산교육대학교,컴퓨터교육과,컴퓨터AI,2,컴퓨터교육과,컴퓨터교육과,DEP_000129,컴퓨터교육과,strict_alias_matched
부산대학교,IT응용공,기타,2,it응용공,it응용공,DEP_001669,IT응용공,strict_alias_matched
부산대학교,간호,간호,2,간호,간호,DEP_000003,간호,strict_alias_matched
부산대학교,건축,건축토목환경,2,건축,건축,DEP_000009,건축,strict_alias_matched
부산대학교,건축공,건축토목환경,2,건축공,건축공,DEP_000025,건축공,strict_alias_matched
부산대학교,경영,경영경제,2,경영,경영,DEP_000001,경영,strict_alias_matched
부산대학교,경제,경영경제,2,경제,경제,DEP_000013,경제,strict_alias_matched
부산대학교,고고,기타,2,고고,고고,DEP_000849,고고,strict_alias_matched
부산대학교,고분자공,기타,2,고분자공,고분자공,DEP_000321,고분자공,strict_alias_matched
부산대학교,공공정책,기타,2,공공정책,공공정책,DEP_000685,공공정책,strict_alias_matched
부산대학교,관광컨벤션,관광호텔조리,2,관광컨벤션,관광컨벤션,DEP_000891,관광컨벤션,strict_alias_matched
부산대학교,광메카트로닉스공,공학,2,광메카트로닉스공,광메카트로닉스공,DEP_001279,광메카트로닉스공,strict_alias_matched
부산대학교,교육,교육,2,교육,교육,DEP_000027,교육,strict_alias_matched
부산대학교,국어교육과,교육,2,국어교육과,국어교육과,DEP_000026,국어교육과,strict_alias_matched
부산대학교,국어국문,언어인문,2,국어국문,국어국문,DEP_000012,국어국문,strict_alias_matched
부산대학교,국제,기타,2,국제,국제,DEP_000062,국제,strict_alias_matched
부산대학교,기계공,공학,2,기계공,기계공,DEP_000010,기계공,strict_alias_matched
부산대학교,나노메카트로닉스공,공학,2,나노메카트로닉스공,나노메카트로닉스공,DEP_001399,나노메카트로닉스공,strict_alias_matched
부산대학교,나노에너지공,공학,2,나노에너지공,나노에너지공,DEP_001343,나노에너지공,strict_alias_matched
부산대학교,노어노문,기타,2,노어노문,노어노문,DEP_000347,노어노문,strict_alias_matched
부산대학교,대기환경과,건축토목환경,2,대기환경과,대기환경과,DEP_000745,대기환경과,strict_alias_matched
부산대학교,데이터사이언스,컴퓨터AI,2,데이터사이언스,데이터사이언스,DEP_000081,데이터사이언스,strict_alias_matched
부산대학교,도시공,건축토목환경,2,도시공,도시공,DEP_000094,도시공,strict_alias_matched
부산대학교,독어교육과,교육,2,독어교육과,독어교육과,DEP_000469,독어교육과,strict_alias_matched
부산대학교,독어독문,언어인문,2,독어독문,독어독문,DEP_000088,독어독문,strict_alias_matched
부산대학교,동물생명자원과,생명식품농림,2,동물생명자원과,동물생명자원과,DEP_001994,동물생명자원과,strict_alias_matched
부산대학교,디자인,예체능디자인,2,디자인,디자인,DEP_000048,디자인,strict_alias_matched
부산대학교,무역,경영경제,2,무역,무역,DEP_000076,무역,strict_alias_matched
부산대학교,무용,예체능디자인,2,무용,무용,DEP_000109,무용,strict_alias_matched
부산대학교,문헌정보,언어인문,2,문헌정보,문헌정보,DEP_000053,문헌정보,strict_alias_matched
부산대학교,물리,기타,2,물리,물리,DEP_000032,물리,strict_alias_matched
부산대학교,물리교육과,교육,2,물리교육과,물리교육과,DEP_000165,물리교육과,strict_alias_matched
부산대학교,미디어커뮤니케이션,기타,2,미디어커뮤니케이션,미디어커뮤니케이션,DEP_000037,미디어커뮤니케이션,strict_alias_matched
부산대학교,미생물,기타,2,미생물,미생물,DEP_000515,미생물,strict_alias_matched
부산대학교,미술,예체능디자인,2,미술,미술,DEP_000079,미술,strict_alias_matched
부산대학교,바이오산업기계공,공학,2,바이오산업기계공,바이오산업기계공,DEP_001688,바이오산업기계공,strict_alias_matched
부산대학교,바이오소재과,생명식품농림,2,바이오소재과,바이오소재과,DEP_002038,바이오소재과,strict_alias_matched
부산대학교,바이오환경에너지,공학,2,바이오환경에너지,바이오환경에너지,DEP_001846,바이오환경에너지,strict_alias_matched
부산대학교,발,기타,2,발,발,DEP_002847,발,strict_alias_matched
부산대학교,분자생물,기타,2,분자생물,분자생물,DEP_000783,분자생물,strict_alias_matched
부산대학교,불어교육과,교육,2,불어교육과,불어교육과,DEP_000617,불어교육과,strict_alias_matched
부산대학교,불어불문,언어인문,2,불어불문,불어불문,DEP_000092,불어불문,strict_alias_matched
부산대학교,사,언어인문,2,사,사,DEP_000030,사,strict_alias_matched
부산대학교,사회,기타,2,사회,사회,DEP_000041,사회,strict_alias_matched
부산대학교,사회기반시스템공,기타,2,사회기반시스템공,사회기반시스템공,DEP_000486,사회기반시스템공,strict_alias_matched
부산대학교,사회복지,사회복지상담심리,2,사회복지,사회복지,DEP_000002,사회복지,strict_alias_matched
부산대학교,산업공,공학,2,산업공,산업공,DEP_000099,산업공,strict_alias_matched
부산대학교,생명과,생명식품농림,2,생명과,생명과,DEP_000021,생명과,strict_alias_matched
부산대학교,생명환경화,건축토목환경,2,생명환경화,생명환경화,DEP_001861,생명환경화,strict_alias_matched
부산대학교,생물교육과,교육,2,생물교육과,생물교육과,DEP_000161,생물교육과,strict_alias_matched
부산대학교,수,기타,2,수,수,DEP_000015,수,strict_alias_matched
부산대학교,수학교육과,교육,2,수학교육과,수학교육과,DEP_000017,수학교육과,strict_alias_matched
부산대학교,스포츠과,예체능디자인,2,스포츠과,스포츠과,DEP_000046,스포츠과,strict_alias_matched
부산대학교,식물생명과,생명식품농림,2,식물생명과,식물생명과,DEP_000829,식물생명과,strict_alias_matched
부산대학교,식품공,생명식품농림,2,식품공,식품공,DEP_000080,식품공,strict_alias_matched
부산대학교,식품영양,생명식품농림,2,식품영양,식품영양,DEP_000005,식품영양,strict_alias_matched
부산대학교,식품자원경제,경영경제,2,식품자원경제,식품자원경제,DEP_000340,식품자원경제,strict_alias_matched
부산대학교,실내환경디자인,건축토목환경,2,실내환경디자인,실내환경디자인,DEP_000926,실내환경디자인,strict_alias_matched
부산대학교,심리,사회복지상담심리,2,심리,심리,DEP_000052,심리,strict_alias_matched
부산대학교,아동가족,사회복지상담심리,2,아동가족,아동가족,DEP_000360,아동가족,strict_alias_matched
부산대학교,약,보건의료,1,약,약,DEP_000031,약,strict_alias_matched
부산대학교,약학,보건의료,2,약학,약학,DEP_000391,약학,strict_alias_matched
부산대학교,언어정보,언어인문,2,언어정보,언어정보,DEP_002073,언어정보,strict_alias_matched
부산대학교,역사교육과,교육,2,역사교육과,역사교육과,DEP_000074,역사교육과,strict_alias_matched
부산대학교,영어교육과,교육,2,영어교육과,영어교육과,DEP_000019,영어교육과,strict_alias_matched
부산대학교,영어영문,언어인문,2,영어영문,영어영문,DEP_000007,영어영문,strict_alias_matched
부산대학교,예술문화영상,언어인문,2,예술문화영상,예술문화영상,DEP_001969,예술문화영상,strict_alias_matched
부산대학교,원예생명과,생명식품농림,2,원예생명과,원예생명과,DEP_000572,원예생명과,strict_alias_matched
부산대학교,유기소재시스템공,기타,2,유기소재시스템공,유기소재시스템공,DEP_001416,유기소재시스템공,strict_alias_matched
부산대학교,유아교육과,교육,2,유아교육과,유아교육과,DEP_000008,유아교육과,strict_alias_matched
부산대학교,윤리교육과,교육,2,윤리교육과,윤리교육과,DEP_000082,윤리교육과,strict_alias_matched
부산대학교,음악,예체능디자인,2,음악,음악,DEP_000028,음악,strict_alias_matched
부산대학교,의,보건의료,2,의,의,DEP_000035,의,strict_alias_matched
부산대학교,의류,기타,2,의류,의류,DEP_000108,의류,strict_alias_matched
부산대학교,의생명공학,생명식품농림,2,의생명공학,의생명공학,DEP_000446,의생명공학,strict_alias_matched
부산대학교,의생명융합공,생명식품농림,2,의생명융합공,의생명융합공,DEP_000883,의생명융합공,strict_alias_matched
부산대학교,의예과,보건의료,2,의예과,의예과,DEP_000055,의예과,strict_alias_matched
부산대학교,일반사회교육과,교육,2,일반사회교육과,일반사회교육과,DEP_000220,일반사회교육과,strict_alias_matched
부산대학교,일어일문,언어인문,2,일어일문,일어일문,DEP_000073,일어일문,strict_alias_matched
부산대학교,재료공,기타,2,재료공,재료공,DEP_000397,재료공,strict_alias_matched
부산대학교,전기전자공반도체공학,공학,2,전기전자공반도체공학,전기전자공반도체공학,DEP_002865,전기전자공반도체공학,strict_alias_matched
부산대학교,전기전자공전기공학,공학,2,전기전자공전기공학,전기전자공전기공학,DEP_001179,전기전자공전기공학,strict_alias_matched
부산대학교,전기전자공전자공학,공학,2,전기전자공전자공학,전기전자공전자공학,DEP_001138,전기전자공전자공학,strict_alias_matched
부산대학교,전기컴퓨터공정보컴퓨터공학,컴퓨터AI,2,전기컴퓨터공정보컴퓨터공학,전기컴퓨터공정보컴퓨터공학,DEP_001739,전기컴퓨터공정보컴퓨터공학,strict_alias_matched
부산대학교,정보컴퓨터공,컴퓨터AI,2,정보컴퓨터공,정보컴퓨터공,DEP_001182,정보컴퓨터공,strict_alias_matched
부산대학교,정보컴퓨터공인공지능,컴퓨터AI,2,정보컴퓨터공인공지능,정보컴퓨터공인공지능,DEP_001852,정보컴퓨터공인공지능,strict_alias_matched
부산대학교,정보컴퓨터공컴퓨터공학,컴퓨터AI,2,정보컴퓨터공컴퓨터공학,정보컴퓨터공컴퓨터공학,DEP_001486,정보컴퓨터공컴퓨터공학,strict_alias_matched
부산대학교,정치외교,법행정경찰소방,2,정치외교,정치외교,DEP_000038,정치외교,strict_alias_matched
부산대학교,제약학,보건의료,2,제약학,제약학,DEP_000484,제약학,strict_alias_matched
부산대학교,조경,건축토목환경,2,조경,조경,DEP_000101,조경,strict_alias_matched
부산대학교,조선·해양공,공학,2,조선·해양공,조선해양공,DEP_001174,조선·해양공,strict_alias_matched
부산대학교,조형,기타,2,조형,조형,DEP_001620,조형,strict_alias_matched
부산대학교,중어중문,언어인문,2,중어중문,중어중문,DEP_000043,중어중문,strict_alias_matched
부산대학교,지구과학교육과,교육,2,지구과학교육과,지구과학교육과,DEP_000199,지구과학교육과,strict_alias_matched
부산대학교,지리교육과,교육,2,지리교육과,지리교육과,DEP_000110,지리교육과,strict_alias_matched
부산대학교,지질환경과,건축토목환경,2,지질환경과,지질환경과,DEP_000528,지질환경과,strict_alias_matched
부산대학교,철,언어인문,2,철,철,DEP_000034,철,strict_alias_matched
부산대학교,체육교육과,교육,2,체육교육과,체육교육과,DEP_000047,체육교육과,strict_alias_matched
부산대학교,통계,기타,2,통계,통계,DEP_000087,통계,strict_alias_matched
부산대학교,특수교육과,교육,2,특수교육과,특수교육과,DEP_000071,특수교육과,strict_alias_matched
부산대학교,한국음악,예체능디자인,2,한국음악,한국음악,DEP_000537,한국음악,strict_alias_matched
부산대학교,한문,기타,2,한문,한문,DEP_000222,한문,strict_alias_matched
부산대학교,항공우주공,공학,2,항공우주공,항공우주공,DEP_000185,항공우주공,strict_alias_matched
부산대학교,해양,생명식품농림,2,해양,해양,DEP_000752,해양,strict_alias_matched
부산대학교,행정,법행정경찰소방,2,행정,행정,DEP_000006,행정,strict_alias_matched
부산대학교,화,생명식품농림,2,화,화,DEP_000014,화,strict_alias_matched
부산대학교,화공생명.환경공화공생명공학,공학,2,화공생명.환경공화공생명공학,화공생명환경공화공생명공학,DEP_002664,화공생명.환경공화공생명공학,strict_alias_matched
부산대학교,화공생명.환경공환경공학,공학,2,화공생명.환경공환경공학,화공생명환경공환경공학,DEP_001282,화공생명.환경공환경공학,strict_alias_matched
부산대학교,화학교육과,교육,2,화학교육과,화학교육과,DEP_000164,화학교육과,strict_alias_matched
부산디지털대학교,교육/경영/보건계열,보건의료,2,교육/경영/보건계열,교육경영보건,DEP_002378,교육/경영/보건계열,strict_alias_matched
부산디지털대학교,미래융합계열,기타,2,미래융합계열,미래융합,DEP_001093,미래융합계열,strict_alias_matched
부산디지털대학교,보건행정,보건의료,1,보건행정,보건행정,DEP_000098,보건행정,strict_alias_matched
부산디지털대학교,사회복지,사회복지상담심리,2,사회복지,사회복지,DEP_000002,사회복지,strict_alias_matched
부산디지털대학교,사회복지상담,사회복지상담심리,2,사회복지상담,사회복지상담,DEP_000107,사회복지상담,strict_alias_matched
부산디지털대학교,상담/복지/공학계열,사회복지상담심리,2,상담/복지/공학계열,상담복지공학,DEP_001201,상담/복지/공학계열,strict_alias_matched
부산디지털대학교,상담심리,사회복지상담심리,2,상담심리,상담심리,DEP_000023,상담심리,strict_alias_matched
부산디지털대학교,아동보육교육,교육,1,아동보육교육,아동보육교육,DEP_004559,아동보육교육,strict_alias_matched
부산외국어대학교,G2융합,기타,2,g2융합,g2융합,DEP_002934,G2융합,strict_alias_matched
부산외국어대학교,경영,경영경제,2,경영,경영,DEP_000001,경영,strict_alias_matched
부산외국어대학교,경제금융,경영경제,2,경제금융,경제금융,DEP_000169,경제금융,strict_alias_matched
부산외국어대학교,경찰행정,법행정경찰소방,2,경찰행정,경찰행정,DEP_000022,경찰행정,strict_alias_matched
부산외국어대학교,국제,기타,2,국제,국제,DEP_000062,국제,strict_alias_matched
부산외국어대학교,국제개발협력,기타,2,국제개발협력,국제개발협력,DEP_000386,국제개발협력,strict_alias_matched
부산외국어대학교,국제마케팅,경영경제,2,국제마케팅,국제마케팅,DEP_002897,국제마케팅,strict_alias_matched
부산외국어대학교,국제무역,경영경제,2,국제무역,국제무역,DEP_000230,국제무역,strict_alias_matched
부산외국어대학교,국제무역・경제금융,경영경제,2,국제무역·경제금융,국제무역경제금융,DEP_003375,국제무역・경제금융,strict_alias_matched
부산외국어대학교,국제무역・마케팅,경영경제,1,국제무역·마케팅,국제무역마케팅,DEP_004456,국제무역・마케팅,strict_alias_matched
부산외국어대학교,국제문화관광,언어인문,2,국제문화관광,국제문화관광,DEP_004543,국제문화관광,strict_alias_matched
부산외국어대학교,국제문화비즈니스,언어인문,2,국제문화비즈니스,국제문화비즈니스,DEP_004127,국제문화비즈니스,strict_alias_matched
부산외국어대학교,국제문화비즈니스문화비즈니스),언어인문,2,국제문화비즈니스문화비즈니스),국제문화비즈니스문화비즈니스,DEP_003871,국제문화비즈니스문화비즈니스),strict_alias_matched
부산외국어대학교,국제비서,기타,2,국제비서,국제비서,DEP_003423,국제비서,strict_alias_matched
부산외국어대학교,국제비서사무,기타,2,국제비서사무,국제비서사무,DEP_004516,국제비서사무,strict_alias_matched
부산외국어대학교,글로벌미래융합,기타,2,글로벌미래융합,글로벌미래융합,DEP_001890,글로벌미래융합,strict_alias_matched
부산외국어대학교,글로벌웹툰콘텐츠,예체능디자인,2,글로벌웹툰콘텐츠,글로벌웹툰콘텐츠,DEP_003743,글로벌웹툰콘텐츠,strict_alias_matched
부산외국어대학교,독일어,언어인문,2,독일어,독일어,DEP_004372,독일어,strict_alias_matched
부산외국어대학교,독일어과,언어인문,2,독일어과,독일어과,DEP_000419,독일어과,strict_alias_matched
부산외국어대학교,동남아창의융합,기타,1,동남아창의융합,동남아창의융합,DEP_004085,동남아창의융합,strict_alias_matched
부산외국어대학교,러시아,언어인문,2,러시아,러시아,DEP_000454,러시아,strict_alias_matched
부산외국어대학교,러시아어,언어인문,2,러시아어,러시아어,DEP_000921,러시아어,strict_alias_matched
부산외국어대학교,미얀마어과,기타,2,미얀마어과,미얀마어과,DEP_003933,미얀마어과,strict_alias_matched
부산외국어대학교,베트남어,기타,2,베트남어,베트남어,DEP_004245,베트남어,strict_alias_matched
부산외국어대학교,베트남어과,기타,2,베트남어과,베트남어과,DEP_000742,베트남어과,strict_alias_matched
부산외국어대학교,빅데이터,컴퓨터AI,2,빅데이터,빅데이터,DEP_000357,빅데이터,strict_alias_matched
