univ_name_std,dept_canonical_id,dept_name_canonical,campus_id,campus_ambiguous_flag,recruitment_unit_raw,recruitment_unit_std,recruitment_unit_id,selectivity_pct_2024,selectivity_source,score_comparability_tier,recruitment_n,competition_rate,additional_admit_last_rank,source_rows_n,admission_groups,source_conflict_flag,mapping_type,mapping_confidence,mapping_cardinality,shared_admission_score_flag,primary_sample_flag,analysis_sample_tier_ab_flag
수원대학교,DEP_003908,건설환경에너지공,0000140,False,건설환경에너지공학부,건설환경에너지공학부,SRC_0000140_2025_0050_T9_R8 | SRC_0000140_2025_0050_T10_R9,84.07499999999999,raw_percentile_70cut,Tier B,36.0,8.361666666666666,30.444444444444443,2,수능일반전형 1 나군 | 수능일반전형 2 나군,True,alias_1to1,0.95,many_admission_to_one_grade,False,False,True
수원대학교,DEP_003968,화학공학·신소재공,0000140,False,화학공학·신소재공학부,화학공학·신소재공학부,SRC_0000140_2025_0050_T9_R13 | SRC_0000140_2025_0050_T10_R14,83.3,raw_percentile_70cut,Tier B,33.0,5.0633333333333335,32.666666666666664,2,수능일반전형 1 나군 | 수능일반전형 2 나군,True,alias_1to1,0.95,many_admission_to_one_grade,False,False,True
수원대학교,DEP_003985,산업및기계공,0000140,False,산업및기계공학부,산업및기계공학부,SRC_0000140_2025_0050_T9_R10 | SRC_0000140_2025_0050_T10_R11,82.32727272727273,raw_percentile_70cut,Tier B,33.0,6.362121212121211,31.181818181818183,2,수능일반전형 1 나군 | 수능일반전형 2 나군,True,alias_1to1,0.95,many_admission_to_one_grade,False,False,True
수원대학교,DEP_004189,법·행정,0000140,False,법·행정학부,법·행정학부,SRC_0000140_2025_0050_T10_R2,91.2,raw_percentile_70cut,Tier B,7.0,6.14,5.0,1,수능일반전형 2 나군,False,alias_1to1,0.95,one_to_one,False,False,True
수원대학교,DEP_004274,바이오화학산업,0000140,False,바이오화학산업학부,바이오화학산업학부,SRC_0000140_2025_0050_T9_R7 | SRC_0000140_2025_0050_T10_R8,81.95294117647057,raw_percentile_70cut,Tier B,17.0,5.056470588235294,22.176470588235293,2,수능일반전형 1 나군 | 수능일반전형 2 나군,True,alias_1to1,0.95,many_admission_to_one_grade,False,False,True
숭실대학교,DEP_000001,경영,0000143,False,경영학부,경영학부,SRC_0000143_2025_0015_T24_R14,84.33000000000001,raw_percentile_70cut,Tier B,58.0,3.7,32.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_000002,사회복지,0000143,False,사회복지학부,사회복지학부,SRC_0000143_2025_0015_T24_R25,82.0,raw_percentile_70cut,Tier B,21.0,11.9,93.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_000006,행정,0000143,False,행정학부,행정학부,SRC_0000143_2025_0015_T24_R7,85.83,raw_percentile_70cut,Tier B,43.0,3.6999999999999997,18.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_000007,영어영문,0000143,False,영어영문학과,영어영문학과,SRC_0000143_2025_0015_T24_R22,79.33,raw_percentile_70cut,Tier B,27.0,7.2,70.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_000010,기계공,0000143,False,기계공학부,기계공학부,SRC_0000143_2025_0015_T24_R34,83.67,raw_percentile_70cut,Tier B,44.0,6.2,47.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_000012,국어국문,0000143,False,국어국문학과,국어국문학과,SRC_0000143_2025_0015_T24_R0,82.33,raw_percentile_70cut,Tier B,13.0,3.3999999999999995,6.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_000013,경제,0000143,False,경제학과,경제학과,SRC_0000143_2025_0015_T24_R12,84.5,raw_percentile_70cut,Tier B,40.0,4.8,19.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_000014,화,0000143,False,화학과,화학과,SRC_0000143_2025_0015_T24_R28,84.67,raw_percentile_70cut,Tier B,19.0,7.3,40.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_000015,수,0000143,False,수학과,수학과,SRC_0000143_2025_0015_T24_R26,85.0,raw_percentile_70cut,Tier B,15.0,8.9,19.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_000016,법,0000143,False,법학과,법학과,SRC_0000143_2025_0015_T24_R5,80.83000000000001,raw_percentile_70cut,Tier B,29.0,4.4,15.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_000018,신소재공,0000143,False,신소재공학과,신소재공학과,SRC_0000143_2025_0015_T24_R32,81.5,raw_percentile_70cut,Tier B,38.0,5.9,56.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_000024,전기공,0000143,False,전기공학부,전기공학부,SRC_0000143_2025_0015_T24_R33,85.67,raw_percentile_70cut,Tier B,53.0,6.0,66.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_000029,화학공,0000143,False,화학공학과,화학공학과,SRC_0000143_2025_0015_T24_R31,84.0,raw_percentile_70cut,Tier B,48.0,6.599999999999999,66.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_000030,사,0000143,False,사학과,사학과,SRC_0000143_2025_0015_T24_R4,73.67,raw_percentile_70cut,Tier B,13.0,6.200000000000001,9.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_000032,물리,0000143,False,물리학과,물리학과,SRC_0000143_2025_0015_T24_R27,84.5,raw_percentile_70cut,Tier B,15.0,8.0,32.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_000036,소프트웨어,0000143,False,소프트웨어학부,소프트웨어학부,SRC_0000143_2025_0015_T24_R21,85.17,raw_percentile_70cut,Tier B,26.0,7.0,47.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_000038,정치외교,0000143,False,정치외교학과,정치외교학과,SRC_0000143_2025_0015_T24_R8,84.17,raw_percentile_70cut,Tier B,17.0,5.5,4.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_000043,중어중문,0000143,False,중어중문학과,중어중문학과,SRC_0000143_2025_0015_T24_R2,81.5,raw_percentile_70cut,Tier B,16.0,4.5,14.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_000068,회계,0000143,False,회계학과,회계학과,SRC_0000143_2025_0015_T24_R15,85.0,raw_percentile_70cut,Tier B,26.0,3.0,23.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_000073,일어일문,0000143,False,일어일문학과,일어일문학과,SRC_0000143_2025_0015_T24_R3,80.17,raw_percentile_70cut,Tier B,15.0,4.3,6.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_000088,독어독문,0000143,False,독어독문학과,독어독문학과,SRC_0000143_2025_0015_T24_R23,83.5,raw_percentile_70cut,Tier B,13.0,6.799999999999999,19.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_000092,불어불문,0000143,False,불어불문학과,불어불문학과,SRC_0000143_2025_0015_T24_R1,81.0,raw_percentile_70cut,Tier B,10.0,7.5,5.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_000143,컴퓨터,0000143,False,컴퓨터학부,컴퓨터학부,SRC_0000143_2025_0015_T24_R35,85.0,raw_percentile_70cut,Tier B,28.0,5.8,45.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_000150,AI융합,0000143,False,AI 융합학부,AI 융합학부,SRC_0000143_2025_0015_T24_R38,81.17,raw_percentile_70cut,Tier B,48.0,6.0,68.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_000186,정보보호,0000143,False,정보보호학과,정보보호학과,SRC_0000143_2025_0015_T24_R39,92.5,raw_percentile_70cut,Tier B,8.0,10.6,31.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_000411,금융,0000143,False,금융학부,금융학부,SRC_0000143_2025_0015_T24_R17,82.33,raw_percentile_70cut,Tier B,24.0,5.5,10.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_000442,평생교육,0000143,False,평생교육학과,평생교육학과,SRC_0000143_2025_0015_T24_R11,83.0,raw_percentile_70cut,Tier B,11.0,4.6,8.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_000671,글로벌통상,0000143,False,글로벌통상학과,글로벌통상학과,SRC_0000143_2025_0015_T24_R13,84.17,raw_percentile_70cut,Tier B,43.0,4.1,9.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_000699,언론홍보,0000143,False,언론홍보학과,언론홍보학과,SRC_0000143_2025_0015_T24_R10,85.67,raw_percentile_70cut,Tier B,17.0,4.3,4.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_000782,국제법무,0000143,False,국제법무학과,국제법무학과,SRC_0000143_2025_0015_T24_R6,83.83,raw_percentile_70cut,Tier B,21.0,5.2,10.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_001193,산업・정보시스템공,0000143,False,산업 · 정보시스템공학과,산업 · 정보시스템공학과,SRC_0000143_2025_0015_T24_R18,83.17,raw_percentile_70cut,Tier B,37.0,4.8,44.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_001218,글로벌미디어,0000143,False,글로벌미디어학부,글로벌미디어학부,SRC_0000143_2025_0015_T24_R37,85.83,raw_percentile_70cut,Tier B,35.0,4.8,43.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_001377,벤처중소기업,0000143,False,벤처중소기업학과,벤처중소기업학과,SRC_0000143_2025_0015_T24_R16,84.33,raw_percentile_70cut,Tier B,33.0,3.2,4.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_001446,의생명시스템,0000143,False,의생명시스템학부,의생명시스템학부,SRC_0000143_2025_0015_T24_R30,86.0,raw_percentile_70cut,Tier B,24.0,6.2,58.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_001451,정보통계・보험수리,0000143,False,정보통계 · 보험수리학과,정보통계 · 보험수리학과,SRC_0000143_2025_0015_T24_R29,84.67,raw_percentile_70cut,Tier B,16.0,6.5,24.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
숭실대학교,DEP_002076,정보사회,0000143,False,정보사회학과,정보사회학과,SRC_0000143_2025_0015_T24_R9,82.5,raw_percentile_70cut,Tier B,15.0,4.9,4.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_000001,경영,0000146,False,경영학과,경영학과,SRC_0000146_2025_0020_T10_R23,85.5,raw_percentile_70cut,Tier B,50.0,5.1,56.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_000003,간호,0000146,False,간호학과,간호학과,SRC_0000146_2025_0020_T10_R22,85.5,raw_percentile_70cut,Tier B,23.0,9.0,40.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_000006,행정,0000146,False,행정학과,행정학과,SRC_0000146_2025_0020_T10_R32,81.33,raw_percentile_70cut,Tier B,18.0,5.5,17.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_000007,영어영문,0000146,False,영어영문학과,영어영문학과,SRC_0000146_2025_0020_T10_R27,77.33,raw_percentile_70cut,Tier B,21.0,5.1,28.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_000009,건축,0000146,False,건축학과,건축학과,SRC_0000146_2025_0020_T10_R11,80.83,raw_percentile_70cut,Tier B,22.0,5.2,37.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_000010,기계공,0000146,False,기계공학과,기계공학과,SRC_0000146_2025_0020_T10_R3,84.0,raw_percentile_70cut,Tier B,59.0,4.6,55.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_000011,전자공,0000146,False,전자공학과,전자공학과,SRC_0000146_2025_0020_T10_R13,84.83,raw_percentile_70cut,Tier B,75.0,4.6,50.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_000012,국어국문,0000146,False,국어국문학과,국어국문학과,SRC_0000146_2025_0020_T10_R26,76.0,raw_percentile_70cut,Tier B,6.0,6.3,7.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_000013,경제,0000146,False,경제학과,경제학과,SRC_0000146_2025_0020_T10_R31,81.0,raw_percentile_70cut,Tier B,22.0,5.3,30.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_000014,화,0000146,False,화학과,화학과,SRC_0000146_2025_0020_T10_R20,81.0,raw_percentile_70cut,Tier B,12.0,5.5,3.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_000015,수,0000146,False,수학과,수학과,SRC_0000146_2025_0020_T10_R18,78.33,raw_percentile_70cut,Tier B,8.0,5.4,4.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_000021,생명과,0000146,False,생명과학과,생명과학과,SRC_0000146_2025_0020_T10_R21,82.17,raw_percentile_70cut,Tier B,19.0,6.6,19.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_000029,화학공,0000146,False,화학공학과,화학공학과,SRC_0000146_2025_0020_T10_R5,83.33,raw_percentile_70cut,Tier B,11.0,5.1,18.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_000030,사,0000146,False,사학과,사학과,SRC_0000146_2025_0020_T10_R29,81.83,raw_percentile_70cut,Tier B,5.0,12.6,4.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_000031,약,0000146,False,약학과,약학과,SRC_0000146_2025_0020_T10_R1,95.0,raw_percentile_70cut,Tier B,15.0,4.6,15.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_000032,물리,0000146,False,물리학과,물리학과,SRC_0000146_2025_0020_T10_R19,85.0,raw_percentile_70cut,Tier B,8.0,5.1,4.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_000035,의,0000146,False,의학과,의학과,SRC_0000146_2025_0020_T10_R0,98.83,raw_percentile_70cut,Tier B,10.0,3.5,2.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_000036,소프트웨어,0000146,False,소프트웨어학과,소프트웨어학과,SRC_0000146_2025_0020_T10_R15,86.5,raw_percentile_70cut,Tier B,27.0,5.0,34.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_000038,정치외교,0000146,False,정치외교학과,정치외교학과,SRC_0000146_2025_0020_T10_R35,79.5,raw_percentile_70cut,Tier B,8.0,7.1,14.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_000041,사회,0000146,False,사회학과,사회학과,SRC_0000146_2025_0020_T10_R34,80.33,raw_percentile_70cut,Tier B,7.0,7.0,12.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_000052,심리,0000146,False,심리학과,심리학과,SRC_0000146_2025_0020_T10_R33,82.5,raw_percentile_70cut,Tier B,16.0,6.2,22.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_000092,불어불문,0000146,False,불어불문학과,불어불문학과,SRC_0000146_2025_0020_T10_R28,81.0,raw_percentile_70cut,Tier B,6.0,6.0,10.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_000099,산업공,0000146,False,산업공학과,산업공학과,SRC_0000146_2025_0020_T10_R4,83.0,raw_percentile_70cut,Tier B,39.0,4.5,19.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_000102,문화콘텐츠,0000146,False,문화콘텐츠학과,문화콘텐츠학과,SRC_0000146_2025_0020_T10_R30,74.83,raw_percentile_70cut,Tier B,11.0,5.4,17.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_000134,건설시스템공,0000146,False,건설시스템공학과,건설시스템공학과,SRC_0000146_2025_0020_T10_R9,81.17,raw_percentile_70cut,Tier B,14.0,5.9,5.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_000177,사이버보안,0000146,False,사이버보안학과,사이버보안학과,SRC_0000146_2025_0020_T10_R16,86.0,raw_percentile_70cut,Tier B,18.0,4.4,19.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_000487,디지털미디어,0000146,False,디지털미디어학과,디지털미디어학과,SRC_0000146_2025_0020_T10_R17,84.67,raw_percentile_70cut,Tier B,27.0,5.1,14.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_000525,환경안,0000146,False,환경안전공학과,환경안전공학과,SRC_0000146_2025_0020_T10_R8,81.33,raw_percentile_70cut,Tier B,17.0,4.6,13.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_000839,첨단신소재공,0000146,False,첨단신소재공학과,첨단신소재공학과,SRC_0000146_2025_0020_T10_R6,86.83,raw_percentile_70cut,Tier B,11.0,4.8,2.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_001261,응용화학생명공,0000146,False,응용화학생명공학과,응용화학생명공학과,SRC_0000146_2025_0020_T10_R7,82.83,raw_percentile_70cut,Tier B,26.0,5.799999999999999,17.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_001768,금융공,0000146,False,금융공학과,금융공학과,SRC_0000146_2025_0020_T10_R25,82.17,raw_percentile_70cut,Tier B,16.0,3.9,20.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_001832,국방디지털융합,0000146,False,국방디지털융합학과,국방디지털융합학과,SRC_0000146_2025_0020_T10_R2,83.5,raw_percentile_70cut,Tier B,7.0,2.7,0.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_002061,교통시스템공,0000146,False,교통시스템공학과,교통시스템공학과,SRC_0000146_2025_0020_T10_R10,78.83,raw_percentile_70cut,Tier B,14.0,5.0,16.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
아주대학교,DEP_003885,e-비즈니스,0000146,False,e- 비즈니스학과,e- 비즈니스학과,SRC_0000146_2025_0020_T10_R24,83.17,raw_percentile_70cut,Tier B,19.0,5.1,16.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
연세대학교,DEP_000003,간호,0000150,False,간호학과,간호학과,SRC_0000150_2025_0048_T8_R10,82.0,raw_percentile_70cut,Tier B,9.0,6.11,8.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
연세대학교,DEP_000055,의예과,0000150,False,의예과,의예과,SRC_0000150_2025_0048_T8_R12,97.67,raw_percentile_70cut,Tier B,21.0,5.38,21.0,1,나군,False,exact_1to1,1.0,one_to_one,False,False,True
이화여자대학교,DEP_000008,유아교육과,0000163,False,유아교육과,유아교육과,SRC_0000163_2025_0008_T7_R2,88.33,raw_percentile_70cut,Tier B,17.0,3.8,2.0,1,나군,False,exact_1to1,1.0,one_to_one,False,False,True
이화여자대학교,DEP_000017,수학교육과,0000163,False,수학교육과,수학교육과,SRC_0000163_2025_0008_T7_R16,89.5,raw_percentile_70cut,Tier B,13.0,4.2,5.0,1,나군,False,exact_1to1,1.0,one_to_one,False,False,True
이화여자대학교,DEP_000019,영어교육과,0000163,False,영어교육과,영어교육과,SRC_0000163_2025_0008_T7_R6,88.17,raw_percentile_70cut,Tier B,18.0,5.0,3.0,1,나군,False,exact_1to1,1.0,one_to_one,False,False,True
이화여자대학교,DEP_000026,국어교육과,0000163,False,국어교육과,국어교육과,SRC_0000163_2025_0008_T7_R8,88.0,raw_percentile_70cut,Tier B,13.0,4.8,2.0,1,나군,False,exact_1to1,1.0,one_to_one,False,False,True
이화여자대학교,DEP_000027,교육,0000163,False,교육학과,교육학과,SRC_0000163_2025_0008_T7_R1,87.83,raw_percentile_70cut,Tier B,12.0,6.3,3.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
이화여자대학교,DEP_000071,특수교육과,0000163,False,특수교육과,특수교육과,SRC_0000163_2025_0008_T7_R5,88.0,raw_percentile_70cut,Tier B,16.0,8.4,3.0,1,나군,False,exact_1to1,1.0,one_to_one,False,False,True
이화여자대학교,DEP_000204,과학교육과,0000163,False,과학교육과,과학교육과,SRC_0000163_2025_0008_T7_R15,89.33,raw_percentile_70cut,Tier B,42.0,4.2,10.0,1,나군,False,exact_1to1,1.0,one_to_one,False,False,True
이화여자대학교,DEP_000358,교육공,0000163,False,교육공학과,교육공학과,SRC_0000163_2025_0008_T7_R4,88.17,raw_percentile_70cut,Tier B,13.0,4.8,2.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
이화여자대학교,DEP_000391,약학,0000163,False,약학전공,약학전공,SRC_0000163_2025_0008_T7_R18,97.0,raw_percentile_70cut,Tier B,70.0,4.0,48.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
이화여자대학교,DEP_000396,사회과교육과,0000163,False,사회과교육과,사회과교육과,SRC_0000163_2025_0008_T7_R7,87.67,raw_percentile_70cut,Tier B,36.0,3.5999999999999996,4.0,1,나군,False,exact_1to1,1.0,one_to_one,False,False,True
이화여자대학교,DEP_000483,초등교육과,0000163,False,초등교육과,초등교육과,SRC_0000163_2025_0008_T7_R3,90.5,raw_percentile_70cut,Tier B,16.0,4.4,1.0,1,나군,False,exact_1to1,1.0,one_to_one,False,False,True
이화여자대학교,DEP_001551,미래산업약학,0000163,False,미래산업약학전공,미래산업약학전공,SRC_0000163_2025_0008_T7_R23,96.0,raw_percentile_70cut,Tier B,20.0,3.2,4.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
이화여자대학교,DEP_002923,지능형반도체공학,0000163,False,지능형반도체공학전공,지능형반도체공학전공,SRC_0000163_2025_0008_T7_R14,90.5,raw_percentile_70cut,Tier B,36.0,3.9000000000000004,11.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
인천대학교,DEP_000001,경영,0002660,False,경영학부,경영학부,SRC_0002660_2025_0033_T7_R18,75.0,raw_percentile_70cut,Tier B,30.0,6.03,57.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
인천대학교,DEP_000002,사회복지,0002660,False,사회복지학과,사회복지학과,SRC_0002660_2025_0033_T7_R6,75.5,raw_percentile_70cut,Tier B,8.0,13.13,17.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
인천대학교,DEP_000004,컴퓨터공,0002660,False,컴퓨터공학부,컴퓨터공학부,SRC_0002660_2025_0033_T7_R44,79.2,raw_percentile_70cut,Tier B,33.0,4.91,69.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
인천대학교,DEP_000006,행정,0002660,False,행정학과,행정학과,SRC_0002660_2025_0033_T7_R39,77.0,raw_percentile_70cut,Tier B,9.0,8.67,33.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
인천대학교,DEP_000007,영어영문,0002660,False,영어영문학과,영어영문학과,SRC_0002660_2025_0033_T7_R1,73.5,raw_percentile_70cut,Tier B,16.0,6.38,35.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
인천대학교,DEP_000008,유아교육과,0002660,False,유아교육과,유아교육과,SRC_0002660_2025_0033_T7_R27,75.2,raw_percentile_70cut,Tier B,8.0,6.38,10.0,1,가군,False,exact_1to1,1.0,one_to_one,False,False,True
인천대학교,DEP_000010,기계공,0002660,False,기계공학과,기계공학과,SRC_0002660_2025_0033_T7_R10,75.0,raw_percentile_70cut,Tier B,39.0,3.79,43.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
인천대학교,DEP_000011,전자공,0002660,False,전자공학부,전자공학부,SRC_0002660_2025_0033_T7_R12,76.2,raw_percentile_70cut,Tier B,37.0,4.11,34.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
인천대학교,DEP_000012,국어국문,0002660,False,국어국문학과,국어국문학과,SRC_0002660_2025_0033_T7_R0,76.7,raw_percentile_70cut,Tier B,8.0,15.38,7.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
인천대학교,DEP_000013,경제,0002660,False,경제학과,경제학과,SRC_0002660_2025_0033_T7_R41,77.5,raw_percentile_70cut,Tier B,21.0,7.14,76.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
인천대학교,DEP_000014,화,0002660,False,화학과,화학과,SRC_0002660_2025_0033_T7_R36,77.3,raw_percentile_70cut,Tier B,14.0,8.0,26.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
인천대학교,DEP_000015,수,0002660,False,수학과,수학과,SRC_0002660_2025_0033_T7_R34,74.3,raw_percentile_70cut,Tier B,11.0,8.73,16.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
인천대학교,DEP_000016,법,0002660,False,법학부,법학부,SRC_0002660_2025_0033_T7_R54,75.2,raw_percentile_70cut,Tier B,17.0,6.71,35.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
인천대학교,DEP_000017,수학교육과,0002660,False,수학교육과,수학교육과,SRC_0002660_2025_0033_T7_R25,72.8,raw_percentile_70cut,Tier B,9.0,4.0,12.0,1,가군,False,exact_1to1,1.0,one_to_one,False,False,True
인천대학교,DEP_000018,신소재공,0002660,False,신소재공학과,신소재공학과,SRC_0002660_2025_0033_T7_R14,69.0,raw_percentile_70cut,Tier B,10.0,5.0,7.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
인천대학교,DEP_000019,영어교육과,0002660,False,영어교육과,영어교육과,SRC_0002660_2025_0033_T7_R23,77.0,raw_percentile_70cut,Tier B,6.0,5.5,6.0,1,가군,False,exact_1to1,1.0,one_to_one,False,False,True
인천대학교,DEP_000024,전기공,0002660,False,전기공학과,전기공학과,SRC_0002660_2025_0033_T7_R11,77.2,raw_percentile_70cut,Tier B,23.0,5.65,38.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
인천대학교,DEP_000026,국어교육과,0002660,False,국어교육과,국어교육과,SRC_0002660_2025_0033_T7_R22,78.8,raw_percentile_70cut,Tier B,6.0,4.5,6.0,1,가군,False,exact_1to1,1.0,one_to_one,False,False,True
인천대학교,DEP_000032,물리,0002660,False,물리학과,물리학과,SRC_0002660_2025_0033_T7_R35,74.0,raw_percentile_70cut,Tier B,15.0,5.070000000000001,21.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
인천대학교,DEP_000037,미디어커뮤니케이션,0002660,False,미디어커뮤니케이션학과,미디어커뮤니케이션학과,SRC_0002660_2025_0033_T7_R7,77.2,raw_percentile_70cut,Tier B,7.0,5.29,5.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
인천대학교,DEP_000038,정치외교,0002660,False,정치외교학과,정치외교학과,SRC_0002660_2025_0033_T7_R40,78.0,raw_percentile_70cut,Tier B,8.0,7.38,9.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
인천대학교,DEP_000047,체육교육과,0002660,False,체육교육과,체육교육과,SRC_0002660_2025_0033_T7_R26,86.3,raw_percentile_70cut,Tier B,8.0,5.0,6.0,1,가군,False,exact_1to1,1.0,one_to_one,False,False,True
