analysis_year,admission_year,grade_year,univ_id,univ_name_std,campus_id,dept_id,grade_dept_id,dept_name_std,dept_canonical_id,dept_name_canonical,major_group,recruitment_unit_raw,recruitment_unit_std,recruitment_unit_id,selectivity_pct_2024,selectivity_source,score_comparability_tier,recruitment_n,competition_rate,additional_admit_last_rank,a_rate_sem1_pct,a_rate_sem2_pct,a_rate_pct,a_rate_weighted_alt_pct,grade_total_n,regular_terms_observed,credit_forfeit_bin,credit_forfeit_raw,rank_2024_raw,prestige_score,mapping_type,mapping_confidence,mapping_cardinality,shared_admission_score_flag,campus_ambiguous_flag,primary_sample_flag,analysis_sample_tier_ab_flag,exclusion_reason,official_employment_rate_pct,health_employment_rate_pct,overall_advancement_rate_pct,graduate_school_rate_pct,dept_term_rows,term_students_mean,a_count,b_rate_pct,c_or_lower_pct,f_rate_pct,grade_total_sem1_n,grade_total_sem2_n,a_count_sem1,a_count_sem2,grade_canonical_match_status,source_rows_n,admission_groups,source_conflict_flag,policy_reference_year,policy_source,policy_verified,campus_status,match_status,a_rate_expected_by_actual_selectivity_pct,a_rate_residual_actual_selectivity_pctp
2024,2024,2024,18,부산대학교,0000014,5033,,국어교육과,DEP_000026,국어교육과,교육,국어교육과,국어교육과,SRC_0000014_2025_0018_T6_R31,82.17,raw_percentile_70cut,Tier B,10.0,3.5,9.0,39.75535168195719,43.00699300699301,41.3811723444751,41.272430668841764,613,2,0.0,X,18,0.6666666666666667,exact_1to1,1.0,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,306.5,253,36.07172643869892,22.547101216825983,0.9174311926605504,327.0,286.0,130.0,123.0,strict_alias_matched,1,가군,False,,,,main_or_unspecified,matched,54.72864192601462,-13.34746958153952
2024,2024,2024,18,부산대학교,0000014,5034,,국어국문,DEP_000012,국어국문,언어인문,국어국문학과,국어국문학과,SRC_0000014_2025_0018_T6_R70,76.5,raw_percentile_70cut,Tier B,11.0,4.2,16.0,36.16600790513834,40.04424778761062,38.10512784637449,37.995824634655534,958,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,479.0,364,35.6360838084578,26.258788345167723,1.3318059393473014,506.0,452.0,183.0,181.0,strict_alias_matched,1,나군,False,,,,main_or_unspecified,matched,43.74887853268286,-5.643750686308373
2024,2024,2024,18,부산대학교,0000014,5035,,국제,DEP_000062,국제,기타,국제학부,국제학부,SRC_0000014_2025_0018_T6_R27,79.0,raw_percentile_70cut,Tier B,6.0,3.7000000000000006,5.0,46.81238615664845,50.19230769230769,48.50234692447808,48.45650140318054,1069,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,534.5,518,34.42973238055205,17.067920694969875,0.925984307131848,549.0,520.0,257.0,261.0,strict_alias_matched,1,가군,False,,,,main_or_unspecified,matched,44.62009942776687,3.8822474967112157
2024,2024,2024,18,부산대학교,0000014,5036,,기계공,DEP_000010,기계공,공학,기계공학부,기계공학부,SRC_0000014_2025_0018_T6_R84,84.17,raw_percentile_70cut,Tier B,119.0,2.9,57.0,42.26668853534525,40.6827880512091,41.47473829327718,41.559266654565256,11018,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,5509.0,4579,33.57926653291932,24.945995173803503,3.476583288052259,6097.0,4921.0,2577.0,2002.0,strict_alias_matched,1,나군,False,,,,main_or_unspecified,matched,42.88841103694203,-1.4136727436648542
2024,2024,2024,18,부산대학교,0000014,5037,,나노메카트로닉스공,DEP_001399,나노메카트로닉스공,공학,나노메카트로닉스공학과,나노메카트로닉스공학과,SRC_0000014_2025_0018_T6_R48,83.17,raw_percentile_70cut,Tier B,14.0,3.9,6.0,41.10070257611241,41.90031152647975,41.50050705129608,41.44385026737968,1496,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,748.0,620,33.19818045189579,25.30131249680813,1.7542515703998771,854.0,642.0,351.0,269.0,strict_alias_matched,1,가군,False,,,,main_or_unspecified,matched,42.66860687694992,-1.1680998256538402
2024,2024,2024,18,부산대학교,0000014,5038,,나노에너지공,DEP_001343,나노에너지공,공학,나노에너지공학과,나노에너지공학과,SRC_0000014_2025_0018_T6_R96,78.5,raw_percentile_70cut,Tier B,18.0,3.7000000000000006,7.0,43.683083511777305,47.30878186968839,45.49593269073285,45.24390243902439,1640,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,820.0,742,34.48189577254612,20.02217153672104,1.070663811563169,934.0,706.0,408.0,334.0,strict_alias_matched,1,나군,False,,,,main_or_unspecified,matched,41.64212144978676,3.8538112409460936
2024,2024,2024,18,부산대학교,0000014,5039,,노어노문,DEP_000347,노어노문,기타,노어노문학과,노어노문학과,SRC_0000014_2025_0018_T6_R4,77.17,raw_percentile_70cut,Tier B,12.0,4.8,10.0,40.12539184952978,38.65814696485623,39.391769407193,39.39873417721519,632,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,316.0,249,36.08821496890242,24.52001562390457,2.682604384708604,319.0,313.0,128.0,121.0,strict_alias_matched,1,가군,False,,,,main_or_unspecified,matched,44.21785781498129,-4.826088407788291
2024,2024,2024,18,부산대학교,0000014,5040,,대기환경과,DEP_000745,대기환경과,건축토목환경,대기환경과학과,대기환경과학과,SRC_0000014_2025_0018_T6_R14,78.5,raw_percentile_70cut,Tier B,16.0,3.8,17.0,34.42622950819672,36.388888888888886,35.4075591985428,35.44212796549245,1391,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,695.5,493,35.133300215267425,29.459140586189765,2.264344262295082,671.0,720.0,231.0,262.0,strict_alias_matched,1,가군,False,,,,main_or_unspecified,matched,42.954916165517865,-7.547356966975066
2024,2024,2024,18,부산대학교,0000014,5042,,도시공,DEP_000094,도시공,건축토목환경,도시공학과,도시공학과,SRC_0000014_2025_0018_T6_R22,80.33,raw_percentile_70cut,Tier B,15.0,3.8,8.0,30.51094890510949,35.23076923076923,32.870859067939364,32.80898876404494,1335,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,667.5,438,37.573834924199886,29.55530600786075,2.428411005053341,685.0,650.0,209.0,229.0,strict_alias_matched,1,가군,False,,,,main_or_unspecified,matched,43.35715777830343,-10.486298710364068
2024,2024,2024,18,부산대학교,0000014,5044,,독어독문,DEP_000088,독어독문,언어인문,독어독문학과,독어독문학과,SRC_0000014_2025_0018_T6_R3,78.17,raw_percentile_70cut,Tier B,8.0,4.9,4.0,37.980769230769226,37.77173913043478,37.876254180602,37.88265306122449,784,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,392.0,297,34.380225752508366,27.74352006688963,1.207148829431438,416.0,368.0,158.0,139.0,strict_alias_matched,1,가군,False,,,,main_or_unspecified,matched,44.115951479869686,-6.239697299267689
2024,2024,2024,18,부산대학교,0000014,5045,,동물생명자원과,DEP_001994,동물생명자원과,생명식품농림,동물생명자원과학과,동물생명자원과학과,SRC_0000014_2025_0018_T6_R51,67.67,raw_percentile_70cut,Tier B,12.0,5.0,25.0,39.75609756097561,40.21164021164021,39.98386888630791,39.974619289340104,788,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,394.0,315,31.30081300813008,28.715318105562005,2.7655181313717905,410.0,378.0,163.0,152.0,strict_alias_matched,1,가군,False,,,,main_or_unspecified,matched,40.57387348964289,-0.5900046033349824
2024,2024,2024,18,부산대학교,0000014,5047,,무역,DEP_000076,무역,경영경제,무역학부,무역학부,SRC_0000014_2025_0018_T6_R90,81.67,raw_percentile_70cut,Tier B,32.0,4.6,34.0,37.747205503009454,37.1868978805395,37.46705169177447,37.48296228986824,2201,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,1100.5,825,30.500938540118653,32.03200976810686,1.0354176710619831,1163.0,1038.0,439.0,386.0,strict_alias_matched,1,나군,False,,,,main_or_unspecified,matched,40.045674047027816,-2.5786223552533443
2024,2024,2024,18,부산대학교,0000014,5049,,문헌정보,DEP_000053,문헌정보,언어인문,문헌정보학과,문헌정보학과,SRC_0000014_2025_0018_T6_R8,78.5,raw_percentile_70cut,Tier B,14.0,4.7,13.0,38.18565400843882,44.23529411764706,41.21047406304294,41.045606229143495,899,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,449.5,369,31.44551998014396,27.344005956813103,1.1034996276991809,474.0,425.0,181.0,188.0,strict_alias_matched,1,가군,False,,,,main_or_unspecified,matched,44.18848685266708,-2.9780127896241453
2024,2024,2024,18,부산대학교,0000014,5050,,물리,DEP_000032,물리,기타,물리학과,물리학과,SRC_0000014_2025_0018_T6_R11,78.83,raw_percentile_70cut,Tier B,35.0,4.2,27.0,33.640081799591,35.95238095238095,34.796231375985975,34.70847084708471,1818,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,909.0,631,35.401329243353786,29.802439380660235,5.100423605024831,978.0,840.0,329.0,302.0,strict_alias_matched,1,가군,False,,,,main_or_unspecified,matched,44.5827327205682,-9.786501344582227
2024,2024,2024,18,부산대학교,0000014,5051,,물리교육과,DEP_000165,물리교육과,교육,물리교육과,물리교육과,SRC_0000014_2025_0018_T6_R41,79.5,raw_percentile_70cut,Tier B,9.0,3.5999999999999996,8.0,36.64921465968586,40.0,38.32460732984293,38.25136612021858,366,2,0.0,X,18,0.6666666666666667,exact_1to1,1.0,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,183.0,140,40.41884816753927,21.2565445026178,6.973821989528796,191.0,175.0,70.0,70.0,strict_alias_matched,1,가군,False,,,,main_or_unspecified,matched,54.141764818835675,-15.817157488992748
2024,2024,2024,18,부산대학교,0000014,5052,,미디어커뮤니케이션,DEP_000037,미디어커뮤니케이션,기타,미디어커뮤니케이션학과,미디어커뮤니케이션학과,SRC_0000014_2025_0018_T6_R9,79.33,raw_percentile_70cut,Tier B,17.0,3.8,7.0,50.585480093676814,50.0,50.2927400468384,50.31525851197982,793,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,396.5,399,31.733021077283368,17.97423887587822,0.9758001561280248,427.0,366.0,216.0,183.0,strict_alias_matched,1,가군,False,,,,main_or_unspecified,matched,44.69263480056426,5.60010524627414
2024,2024,2024,18,부산대학교,0000014,5053,,미생물,DEP_000515,미생물,기타,미생물학과,미생물학과,SRC_0000014_2025_0018_T6_R12,80.5,raw_percentile_70cut,Tier B,16.0,4.5,20.0,37.986270022883296,40.37089871611983,39.17858436950157,39.04761904761905,1575,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,787.5,615,38.33898614924087,22.48242948125757,1.656835445930462,874.0,701.0,332.0,283.0,strict_alias_matched,1,가군,False,,,,main_or_unspecified,matched,44.94980566775504,-5.771221298253465
2024,2024,2024,18,부산대학교,0000014,5055,,바이오산업기계공,DEP_001688,바이오산업기계공,공학,바이오산업기계공학과,바이오산업기계공학과,SRC_0000014_2025_0018_T6_R53,72.83,raw_percentile_70cut,Tier B,12.0,3.6,15.0,42.83121597096189,41.94915254237288,42.39018425666738,42.42424242424242,1023,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,511.5,434,34.25128425974346,23.35853148358916,1.573410440185795,551.0,472.0,236.0,198.0,strict_alias_matched,1,가군,False,,,,main_or_unspecified,matched,40.39583186263148,1.9943523940359
2024,2024,2024,18,부산대학교,0000014,5056,,바이오소재과,DEP_002038,바이오소재과,생명식품농림,바이오소재과학과,바이오소재과학과,SRC_0000014_2025_0018_T6_R52,74.67,raw_percentile_70cut,Tier B,10.0,3.8,8.0,50.71090047393365,43.47826086956522,47.09458067174943,47.45762711864407,767,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,383.5,364,35.03262586716121,17.87279346108936,1.9486228449756164,422.0,345.0,214.0,150.0,strict_alias_matched,1,가군,False,,,,main_or_unspecified,matched,42.11250260958768,4.982078062161754
2024,2024,2024,18,부산대학교,0000014,5057,,바이오환경에너지,DEP_001846,바이오환경에너지,공학,바이오환경에너지학과,바이오환경에너지학과,SRC_0000014_2025_0018_T6_R54,71.33,raw_percentile_70cut,Tier B,11.0,4.6,14.0,44.8936170212766,42.58373205741627,43.738674539346434,43.80630630630631,888,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,444.0,389,35.641351929145884,20.619973531507682,2.499745495266212,470.0,418.0,211.0,178.0,strict_alias_matched,1,가군,False,,,,main_or_unspecified,matched,40.06612562264331,3.6725489167031213
2024,2024,2024,18,부산대학교,0000014,5059,,분자생물,DEP_000783,분자생물,기타,분자생물학과,분자생물학과,SRC_0000014_2025_0018_T6_R13,81.33,raw_percentile_70cut,Tier B,17.0,4.4,25.0,39.78947368421053,42.0249653259362,40.90721950507336,40.754039497307005,1671,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,835.5,681,35.289364187166946,23.80341630775969,1.609898532739616,950.0,721.0,378.0,303.0,strict_alias_matched,1,가군,False,,,,main_or_unspecified,matched,45.13224312054849,-4.225023615475131
2024,2024,2024,18,부산대학교,0000014,5061,,불어불문,DEP_000092,불어불문,언어인문,불어불문학과,불어불문학과,SRC_0000014_2025_0018_T6_R2,78.0,raw_percentile_70cut,Tier B,11.0,3.2,4.0,41.075268817204304,44.6866485013624,42.88095865928335,42.668269230769226,832,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,416.0,355,34.89408455656149,22.224956784155168,0.7600128915062553,465.0,367.0,191.0,164.0,strict_alias_matched,1,가군,False,,,,main_or_unspecified,matched,44.07858477267103,-1.1976261133876775
2024,2024,2024,18,부산대학교,0000014,5062,,사,DEP_000030,사,언어인문,사학과,사학과,SRC_0000014_2025_0018_T6_R73,79.17,raw_percentile_70cut,Tier B,10.0,4.5,10.0,39.46280991735537,42.21105527638191,40.83693259686864,40.702947845804985,882,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,441.0,359,35.15822916234063,24.004838240790733,1.4462809917355373,484.0,398.0,191.0,168.0,strict_alias_matched,1,나군,False,,,,main_or_unspecified,matched,44.3357556398618,-3.498823042993159
2024,2024,2024,18,부산대학교,0000014,5063,,사회,DEP_000041,사회,기타,사회학과,사회학과,SRC_0000014_2025_0018_T6_R77,80.83,raw_percentile_70cut,Tier B,18.0,3.7999999999999994,8.0,44.28857715430862,42.72030651340996,43.50444183385929,43.48677766895201,1021,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,510.5,444,31.33565982539792,25.15989834074279,1.4721012907040132,499.0,522.0,221.0,223.0,strict_alias_matched,1,나군,False,,,,main_or_unspecified,matched,45.022341040552426,-1.5178992066931372
2024,2024,2024,18,부산대학교,0000014,5064,,사회기반시스템공,DEP_000486,사회기반시스템공,기타,사회기반시스템공학과,사회기반시스템공학과,SRC_0000014_2025_0018_T6_R23,77.67,raw_percentile_70cut,Tier B,39.0,4.4,37.0,38.863287250384026,42.69854824935952,40.780917749871776,40.679336837848766,2473,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,1236.5,1006,35.04396441918824,24.175117830939985,4.224795066645154,1302.0,1171.0,506.0,500.0,strict_alias_matched,1,가군,False,,,,main_or_unspecified,matched,44.327759894977355,-3.546842145105579
2024,2024,2024,18,부산대학교,0000014,5065,,사회복지,DEP_000002,사회복지,사회복지상담심리,사회복지학과,사회복지학과,SRC_0000014_2025_0018_T6_R7,77.17,raw_percentile_70cut,Tier B,18.0,4.3,19.0,39.0,50.39745627980922,44.69872813990461,44.833197721724986,1229,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,614.5,551,30.5776364599894,24.72363540010599,0.8294912559618441,600.0,629.0,234.0,317.0,strict_alias_matched,1,가군,False,,,,main_or_unspecified,matched,45.98261541618231,-1.283887276277703
2024,2024,2024,18,부산대학교,0000014,5066,,산업공,DEP_000099,산업공,공학,산업공학과,산업공학과,SRC_0000014_2025_0018_T6_R24,82.17,raw_percentile_70cut,Tier B,15.0,4.3,17.0,41.06382978723404,41.32029339853301,41.192061592883526,41.18316268486917,1758,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,879.0,724,33.083545752484,25.72439265463247,2.77063933829267,940.0,818.0,386.0,338.0,strict_alias_matched,1,가군,False,,,,main_or_unspecified,matched,42.448802716957815,-1.2567411240742885
2024,2024,2024,18,부산대학교,0000014,5067,,생명과,DEP_000021,생명과,생명식품농림,생명과학과,생명과학과,SRC_0000014_2025_0018_T6_R81,83.0,raw_percentile_70cut,Tier B,18.0,3.5999999999999996,9.0,39.83402489626556,36.57817109144543,38.20609799385549,38.489646772228994,1642,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,821.0,632,35.59896693961982,26.194935066524685,1.9822764048519566,964.0,678.0,384.0,248.0,strict_alias_matched,1,나군,False,,,,main_or_unspecified,matched,43.94347126232198,-5.7373732684664915
2024,2024,2024,18,부산대학교,0000014,5068,,생명환경화,DEP_001861,생명환경화,건축토목환경,생명환경화학과,생명환경화학과,SRC_0000014_2025_0018_T6_R98,70.83,raw_percentile_70cut,Tier B,12.0,4.7,20.0,41.9501133786848,41.7607223476298,41.8554178631573,41.8552036199095,884,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,442.0,370,38.34835664890486,19.79622548793784,0.7931389259992936,441.0,443.0,185.0,185.0,strict_alias_matched,1,나군,False,,,,main_or_unspecified,matched,41.26901825837837,0.5863996047789328
2024,2024,2024,18,부산대학교,0000014,5069,,생물교육과,DEP_000161,생물교육과,교육,생물교육과,생물교육과,SRC_0000014_2025_0018_T6_R43,84.83,raw_percentile_70cut,Tier B,6.0,6.3,6.0,38.53503184713376,40.375586854460096,39.45530935079693,39.27893738140417,527,2,0.0,X,18,0.6666666666666667,exact_1to1,1.0,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,263.5,207,36.87314972638378,23.671540922819297,0.2347417840375587,314.0,213.0,121.0,86.0,strict_alias_matched,1,가군,False,,,,main_or_unspecified,matched,55.31332099159363,-15.858011640796697
2024,2024,2024,18,부산대학교,0000014,5070,,수,DEP_000015,수,기타,수학과,수학과,SRC_0000014_2025_0018_T6_R79,79.83,raw_percentile_70cut,Tier B,23.0,3.9,19.0,39.8884239888424,39.9390243902439,39.913724189543146,39.912600145666424,1373,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,686.5,548,33.44144385481512,26.64483195564173,4.72571605946185,717.0,656.0,286.0,262.0,strict_alias_matched,1,나군,False,,,,main_or_unspecified,matched,44.80253688056032,-4.888812691017172
2024,2024,2024,18,부산대학교,0000014,5071,,수학교육과,DEP_000017,수학교육과,교육,수학교육과,수학교육과,SRC_0000014_2025_0018_T6_R40,85.33,raw_percentile_70cut,Tier B,11.0,3.3,3.0,36.5566037735849,39.70149253731344,38.12904815544917,37.94466403162055,759,2,0.0,X,18,0.6666666666666667,exact_1to1,1.0,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,379.5,288,30.42875246409462,31.44219938045621,1.359828217403548,424.0,335.0,155.0,133.0,strict_alias_matched,1,가군,False,,,,main_or_unspecified,matched,55.42322307158969,-17.29417491614052
2024,2024,2024,18,부산대학교,0000014,5073,,식물생명과,DEP_000829,식물생명과,생명식품농림,식물생명과학과,식물생명과학과,SRC_0000014_2025_0018_T6_R49,70.0,raw_percentile_70cut,Tier B,12.0,5.8,19.0,45.83333333333333,43.333333333333336,44.583333333333336,44.71544715447154,738,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,369.0,330,37.090017825311946,18.326648841354725,1.5864527629233511,408.0,330.0,187.0,143.0,strict_alias_matched,1,가군,False,,,,main_or_unspecified,matched,41.08601718242451,3.497316150908823
2024,2024,2024,18,부산대학교,0000014,5074,,식품공,DEP_000080,식품공,생명식품농림,식품공학과,식품공학과,SRC_0000014_2025_0018_T6_R97,71.33,raw_percentile_70cut,Tier B,11.0,4.6,10.0,37.69063180827887,38.9920424403183,38.34133712429858,38.27751196172249,836,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,418.0,320,36.20516287859087,25.453499997110548,1.510896135642586,459.0,377.0,173.0,147.0,strict_alias_matched,1,나군,False,,,,main_or_unspecified,matched,41.378356715214025,-3.037019590915442
2024,2024,2024,18,부산대학교,0000014,5075,,식품영양,DEP_000005,식품영양,생명식품농림,식품영양학과,식품영양학과,SRC_0000014_2025_0018_T6_R30,77.67,raw_percentile_70cut,Tier B,13.0,4.7,9.0,44.57478005865102,48.473967684021545,46.52437387133628,46.32768361581921,1239,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,619.5,574,31.333942307186064,22.14168382147765,1.1490652163612145,682.0,557.0,304.0,270.0,strict_alias_matched,1,가군,False,,,,main_or_unspecified,matched,42.77191508956402,3.752458781772262
2024,2024,2024,18,부산대학교,0000014,5076,,식품자원경제,DEP_000340,식품자원경제,경영경제,식품자원경제학과,식품자원경제학과,SRC_0000014_2025_0018_T6_R100,75.67,raw_percentile_70cut,Tier B,13.0,3.0,10.0,37.06666666666666,43.83116883116883,40.44891774891775,40.11713030746706,683,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,341.5,274,36.20519480519481,23.345887445887445,1.8783549783549787,375.0,308.0,139.0,135.0,strict_alias_matched,1,나군,False,,,,main_or_unspecified,matched,38.726849087075145,1.7220686618426058
2024,2024,2024,18,부산대학교,0000014,5077,,실내환경디자인,DEP_000926,실내환경디자인,건축토목환경,실내환경디자인학과,실내환경디자인학과,SRC_0000014_2025_0018_T6_R93,80.0,raw_percentile_70cut,Tier B,8.0,5.4,9.0,47.658402203856745,47.34848484848485,47.5034435261708,47.52791068580542,627,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,313.5,298,35.64049586776859,16.856060606060606,2.048898071625344,363.0,264.0,173.0,125.0,strict_alias_matched,1,나군,False,,,,main_or_unspecified,matched,43.284622405506035,4.218821120664764
2024,2024,2024,18,부산대학교,0000014,5078,,심리,DEP_000052,심리,사회복지상담심리,심리학과,심리학과,SRC_0000014_2025_0018_T6_R78,81.83,raw_percentile_70cut,Tier B,16.0,3.9,12.0,37.704918032786885,36.11556982343499,36.91024392811094,36.93972179289026,1294,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,647.0,478,32.82886757744006,30.26088849444901,1.7139795183633828,671.0,623.0,253.0,225.0,strict_alias_matched,1,나군,False,,,,main_or_unspecified,matched,47.00690280174556,-10.096658873634624
2024,2024,2024,18,부산대학교,0000014,5079,,아동가족,DEP_000360,아동가족,사회복지상담심리,아동가족학과,아동가족학과,SRC_0000014_2025_0018_T6_R92,78.17,raw_percentile_70cut,Tier B,11.0,5.2,18.0,43.67816091954023,42.04545454545455,42.86180773249739,42.97385620915033,612,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,306.0,263,34.848484848484844,22.289707419017763,0.4310344827586206,348.0,264.0,152.0,111.0,strict_alias_matched,1,나군,False,,,,main_or_unspecified,matched,46.20241957617443,-3.3406118436770385
2024,2024,2024,18,부산대학교,0000014,5082,,언어정보,DEP_002073,언어정보,언어인문,언어정보학과,언어정보학과,SRC_0000014_2025_0018_T6_R5,73.0,raw_percentile_70cut,Tier B,10.0,4.0,15.0,38.56382978723404,37.5,38.03191489361702,38.03763440860215,744,2,0.0,X,18,0.6666666666666667,alias_1to1,0.95,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,372.0,283,35.48797409805735,26.480111008325625,0.2688482886216466,376.0,368.0,145.0,138.0,strict_alias_matched,1,가군,False,,,,main_or_unspecified,matched,42.979563972710466,-4.947649079093445
2024,2024,2024,18,부산대학교,0000014,5083,,역사교육과,DEP_000074,역사교육과,교육,역사교육과,역사교육과,SRC_0000014_2025_0018_T6_R37,81.17,raw_percentile_70cut,Tier B,6.0,6.5,5.0,43.68231046931408,39.50617283950617,41.594241654410126,41.73076923076923,520,2,0.0,X,18,0.6666666666666667,exact_1to1,1.0,one_to_one,False,False,False,True,,57.50375939849624,51.72932330827068,16.666666666666664,16.47509578544061,2,260.0,217,33.17214125477262,25.23361709081725,0.7220216606498195,277.0,243.0,121.0,96.0,strict_alias_matched,1,가군,False,,,,main_or_unspecified,matched,54.5088377660225,-12.914596111612376
