raw_dept_name,alias_key_strict,alias_key_loose,dept_canonical_id,dept_name_canonical,strict_canonical_n,loose_canonical_n,alias_collision_flag,loose_collision_flag,auto_match_allowed
금속공학,금속공학,금속공학,DEP_001662,금속공학,1,1,False,False,True
금속공학전공,금속공학전공,금속공학,DEP_001662,금속공학,1,1,False,False,True
국방경찰행정,국방경찰행정,국방경찰행정,DEP_001663,국방경찰행정,1,1,False,False,True
국방경찰행정학부,국방경찰행정학부,국방경찰행정,DEP_001663,국방경찰행정,1,1,False,False,True
환경학및환경공,환경학및환경공,환경학및환경공,DEP_001664,환경학및환경공,1,1,False,False,True
환경학및환경공학과,환경학및환경공학과,환경학및환경공,DEP_001664,환경학및환경공,1,1,False,False,True
건설스마트안,건설스마트안,건설스마트안,DEP_001665,건설스마트안,1,1,False,False,True
건설스마트안전공학과,건설스마트안전공학과,건설스마트안,DEP_001665,건설스마트안,1,1,False,False,True
약과,약과,약과,DEP_001666,약과,1,1,False,False,True
약과학과,약과학과,약과,DEP_001666,약과,1,1,False,False,True
미래,미래,미래,DEP_001667,미래,1,1,False,False,True
미래학부,미래학부,미래,DEP_001667,미래,1,1,False,False,True
환경에너지공간융합,환경에너지공간융합,환경에너지공간융합,DEP_001668,환경에너지공간융합,1,1,False,False,True
환경에너지공간융합학과,환경에너지공간융합학과,환경에너지공간융합,DEP_001668,환경에너지공간융합,1,1,False,False,True
IT응용공,it응용공,it응용공,DEP_001669,IT응용공,1,1,False,False,True
IT응용공학과,it응용공학과,it응용공,DEP_001669,IT응용공,1,1,False,False,True
도자디자인,도자디자인,도자디자인,DEP_001670,도자디자인,1,1,False,False,True
도자디자인학과,도자디자인학과,도자디자인,DEP_001670,도자디자인,1,1,False,False,True
가족코칭상담,가족코칭상담,가족코칭상담,DEP_001671,가족코칭상담,1,1,False,False,True
가족코칭상담학과,가족코칭상담학과,가족코칭상담,DEP_001671,가족코칭상담,1,1,False,False,True
연극영화영상,연극영화영상,연극영화영상,DEP_001672,연극영화영상,1,1,False,False,True
연극영화영상학부,연극영화영상학부,연극영화영상,DEP_001672,연극영화영상,1,1,False,False,True
패션마케팅,패션마케팅,패션마케팅,DEP_001673,패션마케팅,1,1,False,False,True
패션마케팅학과,패션마케팅학과,패션마케팅,DEP_001673,패션마케팅,1,1,False,False,True
ICT로봇공학,ict로봇공학,ict로봇공학,DEP_001674,ICT로봇공학,1,1,False,False,True
ICT로봇공학전공,ict로봇공학전공,ict로봇공학,DEP_001674,ICT로봇공학,1,1,False,False,True
경제금융통상,경제금융통상,경제금융통상,DEP_001675,경제금융통상,1,1,False,False,True
경제금융통상학과,경제금융통상학과,경제금융통상,DEP_001675,경제금융통상,1,1,False,False,True
철도경영・물류,철도경영·물류,철도경영물류,DEP_001676,철도경영・물류,1,1,False,False,True
철도경영・물류학과,철도경영·물류학과,철도경영물류,DEP_001676,철도경영・물류,1,1,False,False,True
휴먼케어창의,휴먼케어창의,휴먼케어창의,DEP_001677,휴먼케어창의,1,1,False,False,True
휴먼케어창의학부(실버복지・복지상담학전공),휴먼케어창의학부(실버복지·복지상담학전공),휴먼케어창의,DEP_001677,휴먼케어창의,1,1,False,False,True
휴먼케어창의학부(자산관리・6차산업학전공),휴먼케어창의학부(자산관리·6차산업학전공),휴먼케어창의,DEP_001677,휴먼케어창의,1,1,False,False,True
글로벌행정학,글로벌행정학,글로벌행정학,DEP_001678,글로벌행정학,1,1,False,False,True
글로벌행정학전공,글로벌행정학전공,글로벌행정학,DEP_001678,글로벌행정학,1,1,False,False,True
식물생산과,식물생산과,식물생산과,DEP_001679,식물생산과,1,1,False,False,True
식물생산과학부,식물생산과학부,식물생산과,DEP_001679,식물생산과,1,1,False,False,True
컬처앤테크놀로지융합,컬처앤테크놀로지융합,컬처앤테크놀로지융합,DEP_001680,컬처앤테크놀로지융합,1,1,False,False,True
컬처앤테크놀로지융합전공,컬처앤테크놀로지융합전공,컬처앤테크놀로지융합,DEP_001680,컬처앤테크놀로지융합,1,1,False,False,True
비즈니스커뮤니케이션,비즈니스커뮤니케이션,비즈니스커뮤니케이션,DEP_001681,비즈니스커뮤니케이션,1,1,False,False,True
비즈니스커뮤니케이션전공,비즈니스커뮤니케이션전공,비즈니스커뮤니케이션,DEP_001681,비즈니스커뮤니케이션,1,1,False,False,True
의료정보,의료정보,의료정보,DEP_001682,의료정보,1,1,False,False,True
의료정보학과,의료정보학과,의료정보,DEP_001682,의료정보,1,1,False,False,True
평생교육경영,평생교육경영,평생교육경영,DEP_001683,평생교육경영,1,1,False,False,True
평생교육경영전공,평생교육경영전공,평생교육경영,DEP_001683,평생교육경영,1,1,False,False,True
융합기계공학,융합기계공학,융합기계공학,DEP_001684,융합기계공학,1,1,False,False,True
융합기계공학전공,융합기계공학전공,융합기계공학,DEP_001684,융합기계공학,1,1,False,False,True
안전방재공,안전방재공,안전방재공,DEP_001685,안전방재공,1,1,False,False,True
안전방재공학과,안전방재공학과,안전방재공,DEP_001685,안전방재공,1,1,False,False,True
소비자산업,소비자산업,소비자산업,DEP_001686,소비자산업,1,1,False,False,True
소비자산업학과,소비자산업학과,소비자산업,DEP_001686,소비자산업,1,1,False,False,True
임산생명공,임산생명공,임산생명공,DEP_001687,임산생명공,1,1,False,False,True
임산생명공학과,임산생명공학과,임산생명공,DEP_001687,임산생명공,1,1,False,False,True
바이오산업기계공,바이오산업기계공,바이오산업기계공,DEP_001688,바이오산업기계공,1,1,False,False,True
바이오산업기계공학과,바이오산업기계공학과,바이오산업기계공,DEP_001688,바이오산업기계공,1,1,False,False,True
인도어과,인도어과,인도어과,DEP_001689,인도어과,1,1,False,False,True
재활건강증진,재활건강증진,재활건강증진,DEP_001690,재활건강증진,1,1,False,False,True
재활건강증진학과,재활건강증진학과,재활건강증진,DEP_001690,재활건강증진,1,1,False,False,True
전자·제어공,전자·제어공,전자제어공,DEP_001691,전자·제어공,1,1,False,False,True
전자·제어공학과,전자·제어공학과,전자제어공,DEP_001691,전자·제어공,1,1,False,False,True
생물학화학융합,생물학화학융합,생물학화학융합,DEP_001692,생물학화학융합,1,1,False,False,True
생물학화학융합학부,생물학화학융합학부,생물학화학융합,DEP_001692,생물학화학융합,1,1,False,False,True
스마트콘텐츠,스마트콘텐츠,스마트콘텐츠,DEP_001693,스마트콘텐츠,1,1,False,False,True
스마트콘텐츠전공,스마트콘텐츠전공,스마트콘텐츠,DEP_001693,스마트콘텐츠,1,1,False,False,True
스마트콘텐츠학과,스마트콘텐츠학과,스마트콘텐츠,DEP_001693,스마트콘텐츠,1,1,False,False,True
전기・전자통신・컴퓨터공,전기·전자통신·컴퓨터공,전기전자통신컴퓨터공,DEP_001694,전기・전자통신・컴퓨터공,1,1,False,False,True
전기・전자통신・컴퓨터공학부,전기·전자통신·컴퓨터공학부,전기전자통신컴퓨터공,DEP_001694,전기・전자통신・컴퓨터공,1,1,False,False,True
IT기계공,it기계공,it기계공,DEP_001695,IT기계공,1,1,False,False,True
IT기계공학과,it기계공학과,it기계공,DEP_001695,IT기계공,1,1,False,False,True
항공정비기계,항공정비기계,항공정비기계,DEP_001696,항공정비기계,1,1,False,False,True
항공정비기계학과,항공정비기계학과,항공정비기계,DEP_001696,항공정비기계,1,1,False,False,True
산림환경과,산림환경과,산림환경과,DEP_001697,산림환경과,1,1,False,False,True
산림환경과학과,산림환경과학과,산림환경과,DEP_001697,산림환경과,1,1,False,False,True
산업및시스템공,산업및시스템공,산업및시스템공,DEP_001698,산업및시스템공,1,1,False,False,True
산업및시스템공학과,산업및시스템공학과,산업및시스템공,DEP_001698,산업및시스템공,1,1,False,False,True
유기나노공,유기나노공,유기나노공,DEP_001699,유기나노공,1,1,False,False,True
유기나노공학과,유기나노공학과,유기나노공,DEP_001699,유기나노공,1,1,False,False,True
K-컬처공연・기획,k-컬처공연·기획,k컬처공연기획,DEP_001700,K-컬처공연・기획,1,1,False,False,True
K-컬처공연・기획학과,k-컬처공연·기획학과,k컬처공연기획,DEP_001700,K-컬처공연・기획,1,1,False,False,True
모바일시스템공,모바일시스템공,모바일시스템공,DEP_001701,모바일시스템공,1,1,False,False,True
모바일시스템공학과,모바일시스템공학과,모바일시스템공,DEP_001701,모바일시스템공,1,1,False,False,True
언어치료청각재활,언어치료청각재활,언어치료청각재활,DEP_001702,언어치료청각재활,1,2,False,True,True
언어치료청각재활학과,언어치료청각재활학과,언어치료청각재활,DEP_001702,언어치료청각재활,1,2,False,True,True
스마트안전시스템,스마트안전시스템,스마트안전시스템,DEP_001703,스마트안전시스템,1,1,False,False,True
스마트안전시스템학부,스마트안전시스템학부,스마트안전시스템,DEP_001703,스마트안전시스템,1,1,False,False,True
영상문화,영상문화,영상문화,DEP_001704,영상문화,1,1,False,False,True
영상문화학과,영상문화학과,영상문화,DEP_001704,영상문화,1,1,False,False,True
글로벌조리Lyfe조리,글로벌조리lyfe조리,글로벌조리lyfe조리,DEP_001705,글로벌조리Lyfe조리,1,1,False,False,True
글로벌조리학부 Lyfe조리전공,글로벌조리학부lyfe조리전공,글로벌조리lyfe조리,DEP_001705,글로벌조리Lyfe조리,1,1,False,False,True
네덜란드어과,네덜란드어과,네덜란드어과,DEP_001706,네덜란드어과,1,1,False,False,True
국방시스템공,국방시스템공,국방시스템공,DEP_001707,국방시스템공,1,1,False,False,True
국방시스템공학과,국방시스템공학과,국방시스템공,DEP_001707,국방시스템공,1,1,False,False,True
기계의용공학,기계의용공학,기계의용공학,DEP_001708,기계의용공학,1,1,False,False,True
기계의용공학전공,기계의용공학전공,기계의용공학,DEP_001708,기계의용공학,1,1,False,False,True
분자의생명,분자의생명,분자의생명,DEP_001709,분자의생명,1,1,False,False,True
분자의생명전공,분자의생명전공,분자의생명,DEP_001709,분자의생명,1,1,False,False,True
융합경영마케팅・애널리틱스,융합경영마케팅·애널리틱스,융합경영마케팅애널리틱스,DEP_001710,융합경영마케팅・애널리틱스,1,1,False,False,True
융합경영학부 마케팅・애널리틱스전공,융합경영학부마케팅·애널리틱스전공,융합경영마케팅애널리틱스,DEP_001710,융합경영마케팅・애널리틱스,1,1,False,False,True
중국문화,중국문화,중국문화,DEP_001711,중국문화,1,1,False,False,True
중국문화학과,중국문화학과,중국문화,DEP_001711,중국문화,1,1,False,False,True
자원생물학,자원생물학,자원생물학,DEP_001712,자원생물학,1,1,False,False,True
자원생물학전공,자원생물학전공,자원생물학,DEP_001712,자원생물학,1,1,False,False,True
스포츠무도,스포츠무도,스포츠무도,DEP_001713,스포츠무도,1,1,False,False,True
스포츠무도학과,스포츠무도학과,스포츠무도,DEP_001713,스포츠무도,1,1,False,False,True
시큐리티매니지먼트,시큐리티매니지먼트,시큐리티매니지먼트,DEP_001714,시큐리티매니지먼트,1,1,False,False,True
시큐리티매니지먼트학과,시큐리티매니지먼트학과,시큐리티매니지먼트,DEP_001714,시큐리티매니지먼트,1,1,False,False,True
기후·에너지시스템공학,기후·에너지시스템공학,기후에너지시스템공학,DEP_001715,기후·에너지시스템공학,1,1,False,False,True
기후·에너지시스템공학전공,기후·에너지시스템공학전공,기후에너지시스템공학,DEP_001715,기후·에너지시스템공학,1,1,False,False,True
건축도시설계,건축도시설계,건축도시설계,DEP_001716,건축도시설계,1,1,False,False,True
건축도시설계전공(5년),건축도시설계전공(5년),건축도시설계,DEP_001716,건축도시설계,1,1,False,False,True
소비자경제,소비자경제,소비자경제,DEP_001717,소비자경제,1,1,False,False,True
소비자경제학과,소비자경제학과,소비자경제,DEP_001717,소비자경제,1,1,False,False,True
일반법학,일반법학,일반법학,DEP_001718,일반법학,1,1,False,False,True
일반법학전공,일반법학전공,일반법학,DEP_001718,일반법학,1,1,False,False,True
토지행정,토지행정,토지행정,DEP_001719,토지행정,1,1,False,False,True
토지행정학과,토지행정학과,토지행정,DEP_001719,토지행정,1,1,False,False,True
항공관광외국어,항공관광외국어,항공관광외국어,DEP_001720,항공관광외국어,1,1,False,False,True
항공관광외국어학부,항공관광외국어학부,항공관광외국어,DEP_001720,항공관광외국어,1,1,False,False,True
게임・영상,게임·영상,게임영상,DEP_001721,게임・영상,1,1,False,False,True
게임・영상학과,게임·영상학과,게임영상,DEP_001721,게임・영상,1,1,False,False,True
도시사회,도시사회,도시사회,DEP_001722,도시사회,1,1,False,False,True
도시사회학과,도시사회학과,도시사회,DEP_001722,도시사회,1,1,False,False,True
생명정보공,생명정보공,생명정보공,DEP_001723,생명정보공,1,1,False,False,True
생명정보공학과,생명정보공학과,생명정보공,DEP_001723,생명정보공,1,1,False,False,True
생태조경,생태조경,생태조경,DEP_001724,생태조경,1,1,False,False,True
생태조경학과,생태조경학과,생태조경,DEP_001724,생태조경,1,1,False,False,True
튀르키예・아제르바이잔,튀르키예·아제르바이잔,튀르키예아제르바이잔,DEP_001725,튀르키예・아제르바이잔,1,1,False,False,True
튀르키예・아제르바이잔학과,튀르키예·아제르바이잔학과,튀르키예아제르바이잔,DEP_001725,튀르키예・아제르바이잔,1,1,False,False,True
휴먼지능로봇공,휴먼지능로봇공,휴먼지능로봇공,DEP_001726,휴먼지능로봇공,1,1,False,False,True
휴먼지능로봇공학과,휴먼지능로봇공학과,휴먼지능로봇공,DEP_001726,휴먼지능로봇공,1,1,False,False,True
디지털콘텐츠디자인학,디지털콘텐츠디자인학,디지털콘텐츠디자인학,DEP_001727,디지털콘텐츠디자인학,1,1,False,False,True
디지털콘텐츠디자인학전공,디지털콘텐츠디자인학전공,디지털콘텐츠디자인학,DEP_001727,디지털콘텐츠디자인학,1,1,False,False,True
분자유,분자유,분자유,DEP_001728,분자유,1,1,False,False,True
분자유전공학과,분자유전공학과,분자유,DEP_001728,분자유,1,1,False,False,True
의료신소재,의료신소재,의료신소재,DEP_001729,의료신소재,1,1,False,False,True
의료신소재학과,의료신소재학과,의료신소재,DEP_001729,의료신소재,1,1,False,False,True
디지털애니메이션,디지털애니메이션,디지털애니메이션,DEP_001730,디지털애니메이션,1,1,False,False,True
디지털애니메이션학과,디지털애니메이션학과,디지털애니메이션,DEP_001730,디지털애니메이션,1,1,False,False,True
시각・영상디자인과,시각·영상디자인과,시각영상디자인과,DEP_001731,시각・영상디자인과,1,2,False,True,True
일본어문학,일본어문학,일본어문학,DEP_001732,일본어문학,1,1,False,False,True
일본어문학전공,일본어문학전공,일본어문학,DEP_001732,일본어문학,1,1,False,False,True
해양환경과,해양환경과,해양환경과,DEP_001733,해양환경과,1,1,False,False,True
해양환경과학과,해양환경과학과,해양환경과,DEP_001733,해양환경과,1,1,False,False,True
섬유패션디자인패션디자인,섬유패션디자인패션디자인,섬유패션디자인패션디자인,DEP_001734,섬유패션디자인패션디자인,1,1,False,False,True
섬유패션디자인학부 패션디자인전공,섬유패션디자인학부패션디자인전공,섬유패션디자인패션디자인,DEP_001734,섬유패션디자인패션디자인,1,1,False,False,True
광고홍보콘텐츠,광고홍보콘텐츠,광고홍보콘텐츠,DEP_001735,광고홍보콘텐츠,1,1,False,False,True
광고홍보콘텐츠학과,광고홍보콘텐츠학과,광고홍보콘텐츠,DEP_001735,광고홍보콘텐츠,1,1,False,False,True
뷰티보건,뷰티보건,뷰티보건,DEP_001736,뷰티보건,1,1,False,False,True
뷰티보건학과,뷰티보건학과,뷰티보건,DEP_001736,뷰티보건,1,1,False,False,True
산림비즈니스,산림비즈니스,산림비즈니스,DEP_001737,산림비즈니스,1,1,False,False,True
산림비즈니스학과,산림비즈니스학과,산림비즈니스,DEP_001737,산림비즈니스,1,1,False,False,True
전기전자SW공학,전기전자sw공학,전기전자sw공학,DEP_001738,전기전자SW공학,1,1,False,False,True
전기전자SW공학전공,전기전자sw공학전공,전기전자sw공학,DEP_001738,전기전자SW공학,1,1,False,False,True
전기컴퓨터공정보컴퓨터공학,전기컴퓨터공정보컴퓨터공학,전기컴퓨터공정보컴퓨터공학,DEP_001739,전기컴퓨터공정보컴퓨터공학,1,1,False,False,True
전기컴퓨터공학부 정보컴퓨터공학전공,전기컴퓨터공학부정보컴퓨터공학전공,전기컴퓨터공정보컴퓨터공학,DEP_001739,전기컴퓨터공정보컴퓨터공학,1,1,False,False,True
공간디자인・소비자,공간디자인·소비자,공간디자인소비자,DEP_001740,공간디자인・소비자,1,1,False,False,True
공간디자인・소비자학과,공간디자인·소비자학과,공간디자인소비자,DEP_001740,공간디자인・소비자,1,1,False,False,True
국제무역물류학,국제무역물류학,국제무역물류학,DEP_001741,국제무역물류학,1,1,False,False,True
국제무역물류학전공,국제무역물류학전공,국제무역물류학,DEP_001741,국제무역물류학,1,1,False,False,True
에너지화학소재공학,에너지화학소재공학,에너지화학소재공학,DEP_001742,에너지화학소재공학,1,1,False,False,True
에너지화학소재공학전공,에너지화학소재공학전공,에너지화학소재공학,DEP_001742,에너지화학소재공학,1,1,False,False,True
스마트미디어,스마트미디어,스마트미디어,DEP_001743,스마트미디어,1,1,False,False,True
스마트미디어학과,스마트미디어학과,스마트미디어,DEP_001743,스마트미디어,1,1,False,False,True
산림환경시스템,산림환경시스템,산림환경시스템,DEP_001744,산림환경시스템,1,1,False,False,True
산림환경시스템학과,산림환경시스템학과,산림환경시스템,DEP_001744,산림환경시스템,1,1,False,False,True
영어영문영어통번역학,영어영문영어통번역학,영어영문영어통번역학,DEP_001745,영어영문영어통번역학,1,1,False,False,True
영어영문학부 영어통번역학전공,영어영문학부영어통번역학전공,영어영문영어통번역학,DEP_001745,영어영문영어통번역학,1,1,False,False,True
예체능음악학,예체능음악학,예체능음악학,DEP_001746,예체능음악학,1,1,False,False,True
예체능학부 음악학전공,예체능학부음악학전공,예체능음악학,DEP_001746,예체능음악학,1,1,False,False,True
글로벌통상경영,글로벌통상경영,글로벌통상경영,DEP_001747,글로벌통상경영,1,1,False,False,True
글로벌통상경영학과,글로벌통상경영학과,글로벌통상경영,DEP_001747,글로벌통상경영,1,1,False,False,True
세르비아・크로아티아,세르비아·크로아티아,세르비아크로아티아,DEP_001748,세르비아・크로아티아,1,1,False,False,True
세르비아・크로아티아학과,세르비아·크로아티아학과,세르비아크로아티아,DEP_001748,세르비아・크로아티아,1,1,False,False,True
영어학,영어학,영어학,DEP_001749,영어학,1,1,False,False,True
영어학전공,영어학전공,영어학,DEP_001749,영어학,1,1,False,False,True
융합콘텐츠,융합콘텐츠,융합콘텐츠,DEP_001750,융합콘텐츠,1,1,False,False,True
융합콘텐츠학과,융합콘텐츠학과,융합콘텐츠,DEP_001750,융합콘텐츠,1,1,False,False,True
제어로봇공,제어로봇공,제어로봇공,DEP_001751,제어로봇공,1,1,False,False,True
제어로봇공학과,제어로봇공학과,제어로봇공,DEP_001751,제어로봇공,1,1,False,False,True
폴란드,폴란드,폴란드,DEP_001752,폴란드,1,1,False,False,True
폴란드학과,폴란드학과,폴란드,DEP_001752,폴란드,1,1,False,False,True
산업・광고심리,산업·광고심리,산업광고심리,DEP_001753,산업・광고심리,1,1,False,False,True
산업・광고심리학과,산업·광고심리학과,산업광고심리,DEP_001753,산업・광고심리,1,1,False,False,True
치매전문재활,치매전문재활,치매전문재활,DEP_001754,치매전문재활,1,1,False,False,True
치매전문재활학과,치매전문재활학과,치매전문재활,DEP_001754,치매전문재활,1,1,False,False,True
헝가리,헝가리,헝가리,DEP_001755,헝가리,1,1,False,False,True
헝가리학과,헝가리학과,헝가리,DEP_001755,헝가리,1,1,False,False,True
천문우주과,천문우주과,천문우주과,DEP_001756,천문우주과,1,1,False,False,True
천문우주과학과,천문우주과학과,천문우주과,DEP_001756,천문우주과,1,1,False,False,True
반도체정보공학,반도체정보공학,반도체정보공학,DEP_001757,반도체정보공학,1,1,False,False,True
반도체정보공학전공,반도체정보공학전공,반도체정보공학,DEP_001757,반도체정보공학,1,1,False,False,True
공업화,공업화,공업화,DEP_001758,공업화,1,1,False,False,True
공업화학과,공업화학과,공업화,DEP_001758,공업화,1,1,False,False,True
그리스・불가리아,그리스·불가리아,그리스불가리아,DEP_001759,그리스・불가리아,1,1,False,False,True
그리스・불가리아학과,그리스·불가리아학과,그리스불가리아,DEP_001759,그리스・불가리아,1,1,False,False,True
경제세무,경제세무,경제세무,DEP_001760,경제세무,1,1,False,False,True
경제세무학과,경제세무학과,경제세무,DEP_001760,경제세무,1,1,False,False,True
스포츠무용무용예술,스포츠무용무용예술,스포츠무용무용예술,DEP_001761,스포츠무용무용예술,1,1,False,False,True
스포츠무용학부 무용예술전공,스포츠무용학부무용예술전공,스포츠무용무용예술,DEP_001761,스포츠무용무용예술,1,1,False,False,True
아동·보육,아동·보육,아동보육,DEP_001762,아동·보육,1,2,False,True,True
아동·보육전공,아동·보육전공,아동보육,DEP_001762,아동·보육,1,2,False,True,True
디지털융합경영,디지털융합경영,디지털융합경영,DEP_001763,디지털융합경영,1,1,False,False,True
디지털융합경영학과,디지털융합경영학과,디지털융합경영,DEP_001763,디지털융합경영,1,1,False,False,True
스마트시티건축공,스마트시티건축공,스마트시티건축공,DEP_001764,스마트시티건축공,1,1,False,False,True
스마트시티건축공학과,스마트시티건축공학과,스마트시티건축공,DEP_001764,스마트시티건축공,1,1,False,False,True
GlobalBusinessAdministration,globalbusinessadministration,globalbusinessadministration,DEP_001765,GlobalBusinessAdministration,1,1,False,False,True
Global Business Administration학과,globalbusinessadministration학과,globalbusinessadministration,DEP_001765,GlobalBusinessAdministration,1,1,False,False,True
디자인창의,디자인창의,디자인창의,DEP_001766,디자인창의,1,1,False,False,True
디자인창의학과,디자인창의학과,디자인창의,DEP_001766,디자인창의,1,1,False,False,True
Language&Diplomacy,language&diplomacy,languagediplomacy,DEP_001767,Language&Diplomacy,1,1,False,False,True
Language & Diplomacy전공,language&diplomacy전공,languagediplomacy,DEP_001767,Language&Diplomacy,1,1,False,False,True
Language & Diplomacy학부,language&diplomacy학부,languagediplomacy,DEP_001767,Language&Diplomacy,1,1,False,False,True
금융공,금융공,금융공,DEP_001768,금융공,1,1,False,False,True
금융공학과,금융공학과,금융공,DEP_001768,금융공,1,1,False,False,True
IT소프트웨어,it소프트웨어,it소프트웨어,DEP_001769,IT소프트웨어,1,1,False,False,True
IT소프트웨어학과,it소프트웨어학과,it소프트웨어,DEP_001769,IT소프트웨어,1,1,False,False,True
무용학,무용학,무용학,DEP_001770,무용학,1,1,False,False,True
무용학전공,무용학전공,무용학,DEP_001770,무용학,1,1,False,False,True
물류시스템,물류시스템,물류시스템,DEP_001771,물류시스템,1,1,False,False,True
물류시스템학과,물류시스템학과,물류시스템,DEP_001771,물류시스템,1,1,False,False,True
스포츠융합과,스포츠융합과,스포츠융합과,DEP_001772,스포츠융합과,1,1,False,False,True
스포츠융합과학과,스포츠융합과학과,스포츠융합과,DEP_001772,스포츠융합과,1,1,False,False,True
경영글로벌비즈니스,경영글로벌비즈니스,경영글로벌비즈니스,DEP_001773,경영글로벌비즈니스,1,1,False,False,True
경영학부 글로벌비즈니스전공,경영학부글로벌비즈니스전공,경영글로벌비즈니스,DEP_001773,경영글로벌비즈니스,1,1,False,False,True
텍스타일디자인과,텍스타일디자인과,텍스타일디자인과,DEP_001774,텍스타일디자인과,1,1,False,False,True
응용영어통번역,응용영어통번역,응용영어통번역,DEP_001775,응용영어통번역,1,1,False,False,True
응용영어통번역학과,응용영어통번역학과,응용영어통번역,DEP_001775,응용영어통번역,1,1,False,False,True
트랜스아트과,트랜스아트과,트랜스아트과,DEP_001776,트랜스아트과,1,1,False,False,True
미용화장품과,미용화장품과,미용화장품과,DEP_001777,미용화장품과,1,1,False,False,True
미용화장품과학과,미용화장품과학과,미용화장품과,DEP_001777,미용화장품과,1,1,False,False,True
지구자원시스템공,지구자원시스템공,지구자원시스템공,DEP_001778,지구자원시스템공,1,1,False,False,True
지구자원시스템공학과,지구자원시스템공학과,지구자원시스템공,DEP_001778,지구자원시스템공,1,1,False,False,True
미술과,미술과,미술과,DEP_001779,미술과,1,1,False,False,True
국제개발새마을,국제개발새마을,국제개발새마을,DEP_001780,국제개발새마을,1,1,False,False,True
국제개발새마을학과,국제개발새마을학과,국제개발새마을,DEP_001780,국제개발새마을,1,1,False,False,True
스마트건설・환경공,스마트건설·환경공,스마트건설환경공,DEP_001781,스마트건설・환경공,1,1,False,False,True
스마트건설・환경공학부,스마트건설·환경공학부,스마트건설환경공,DEP_001781,스마트건설・환경공,1,1,False,False,True
국제이공,국제이공,국제이공,DEP_001782,국제이공,1,1,False,False,True
국제이공학부,국제이공학부,국제이공,DEP_001782,국제이공,1,1,False,False,True
요양복지,요양복지,요양복지,DEP_001783,요양복지,1,1,False,False,True
요양복지학과,요양복지학과,요양복지,DEP_001783,요양복지,1,1,False,False,True
무인이동체공학,무인이동체공학,무인이동체공학,DEP_001784,무인이동체공학,1,1,False,False,True
무인이동체공학전공,무인이동체공학전공,무인이동체공학,DEP_001784,무인이동체공학,1,1,False,False,True
연극뮤지컬과,연극뮤지컬과,연극뮤지컬과,DEP_001785,연극뮤지컬과,1,1,False,False,True
원예・생약융합,원예·생약융합,원예생약융합,DEP_001786,원예・생약융합,1,1,False,False,True
원예・생약융합학부,원예·생약융합학부,원예생약융합,DEP_001786,원예・생약융합,1,1,False,False,True
행정・공기업,행정·공기업,행정공기업,DEP_001787,행정・공기업,1,1,False,False,True
행정・공기업학과,행정·공기업학과,행정공기업,DEP_001787,행정・공기업,1,1,False,False,True
광고사진영상,광고사진영상,광고사진영상,DEP_001788,광고사진영상,1,1,False,False,True
광고사진영상학과,광고사진영상학과,광고사진영상,DEP_001788,광고사진영상,1,1,False,False,True
교통물류공,교통물류공,교통물류공,DEP_001789,교통물류공,1,1,False,False,True
교통물류공학과,교통물류공학과,교통물류공,DEP_001789,교통물류공,1,1,False,False,True
만화게임영상,만화게임영상,만화게임영상,DEP_001790,만화게임영상,1,1,False,False,True
만화게임영상전공,만화게임영상전공,만화게임영상,DEP_001790,만화게임영상,1,1,False,False,True
문화예술뮤지컬,문화예술뮤지컬,문화예술뮤지컬,DEP_001791,문화예술뮤지컬,1,1,False,False,True
문화예술학부 뮤지컬전공,문화예술학부뮤지컬전공,문화예술뮤지컬,DEP_001791,문화예술뮤지컬,1,1,False,False,True
사이버국방,사이버국방,사이버국방,DEP_001792,사이버국방,1,1,False,False,True
사이버국방학과,사이버국방학과,사이버국방,DEP_001792,사이버국방,1,1,False,False,True
조경・지역시스템공,조경·지역시스템공,조경지역시스템공,DEP_001793,조경・지역시스템공,1,1,False,False,True
조경・지역시스템공학부,조경·지역시스템공학부,조경지역시스템공,DEP_001793,조경・지역시스템공,1,1,False,False,True
스포츠경호,스포츠경호,스포츠경호,DEP_001794,스포츠경호,1,1,False,False,True
스포츠경호학과,스포츠경호학과,스포츠경호,DEP_001794,스포츠경호,1,1,False,False,True
언어인지과,언어인지과,언어인지과,DEP_001795,언어인지과,1,1,False,False,True
언어인지과학과,언어인지과학과,언어인지과,DEP_001795,언어인지과,1,1,False,False,True
기전융합공,기전융합공,기전융합공,DEP_001796,기전융합공,1,1,False,False,True
기전융합공학과,기전융합공학과,기전융합공,DEP_001796,기전융합공,1,1,False,False,True
미래융합경영,미래융합경영,미래융합경영,DEP_001797,미래융합경영,1,1,False,False,True
미래융합경영학과,미래융합경영학과,미래융합경영,DEP_001797,미래융합경영,1,1,False,False,True
영미인문,영미인문,영미인문,DEP_001798,영미인문,1,1,False,False,True
영미인문학과,영미인문학과,영미인문,DEP_001798,영미인문,1,1,False,False,True
금융정보공,금융정보공,금융정보공,DEP_001799,금융정보공,1,1,False,False,True
금융정보공학과(이공대학),금융정보공학과(이공대학),금융정보공,DEP_001799,금융정보공,1,1,False,False,True
바이오제약산업,바이오제약산업,바이오제약산업,DEP_001800,바이오제약산업,1,1,False,False,True
바이오제약산업학부,바이오제약산업학부,바이오제약산업,DEP_001800,바이오제약산업,1,1,False,False,True
