source_row_id,raw_row_id,source_id,univ_id,admission_year,raw_table_index,raw_row_index,raw_section_title,raw_header_json,raw_cells_json,raw_admission_group,raw_recruitment_unit,raw_recruitment_n,raw_competition_rate,raw_additional_rank,raw_score_70cut,raw_score_max,raw_percentile_70cut,raw_parse_warning,univ_name_std,adiga_univ_code_str,seed_status,source_url,http_status,parse_status,raw_html_exists,recruitment_unit_len,recruitment_unit_leading_trailing_space_flag,recruitment_unit_multi_space_flag,recruitment_unit_newline_flag,recruitment_unit_html_entity_flag,recruitment_unit_annotation_flag,recruitment_unit_description_like_flag,recruitment_unit_text_anomaly_flag,recruitment_n_num,competition_rate_num,additional_admit_last_rank_num,univ_score_70cut_num,univ_score_max_num,percentile_70cut_num,univ_score_ratio_pct,range_check,logic_check,numeric_qa_status,has_recruitment_n,has_competition_rate,has_additional_rank,has_univ_score_70cut,has_univ_score_max,has_percentile_70cut,has_univ_score_ratio,admission_group_clean,selection_family,selection_review_flag,raw_header_col_n,raw_cell_col_n,parser_header_width_anomaly_flag,parser_missing_required_header_flag,parser_header_only_row_flag,parser_description_table_candidate_flag,parser_anomaly_candidate_flag,score_comparability_tier,score_comparability_note,recruitment_unit_structure,campus_id,raw_percentile_70cut_num_from_source,valid_percentile_range_flag,raw_recruitment_unit_std,recruitment_unit_strict_key,recruitment_unit_loose_key,excluded_special_or_nonregular_flag,regular_signal_flag,general_csat_candidate_flag,broad_recruitment_unit_flag,score_comparability_tier_actual,selectivity_pct_2024,selectivity_source
267,SRC_0000149_2025_0002_T9_R52,SRC_0000149_2025_0002,U0000149,2024,9,52,,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""예능"", ""교회음악과"", ""2"", ""0.50:1"", ""0"", ""-"", ""310"", ""-"", ""-"", ""-"", ""-"", ""-""]",가군,교회음악과,2,0.50:1,0,-,,,1개 선두 컬럼 rowspan 승계,연세대학교,149,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000149,200,success,True,5,False,False,False,False,False,False,False,2.0,0.5,0.0,,,,,PASS,PASS,PASS,True,True,True,False,False,False,False,가군,unclassified,True,13,13,False,False,False,False,False,Tier D,입결 점수 필드 부족,department_like,0000149,,False,교회음악과,교회음악과,교회음악과,False,True,False,False,Tier D_no_usable_percentile,,excluded_raw_percentile_70cut_out_of_range_or_missing
268,SRC_0000149_2025_0002_T9_R53,SRC_0000149_2025_0002,U0000149,2024,9,53,,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""예능"", ""교회음악과"", ""2"", ""0.50:1"", ""성악과"", ""-"", ""310"", ""-"", ""-"", ""-"", ""-"", ""-""]",가군,교회음악과,2,0.50:1,성악과,-,,,5개 선두 컬럼 rowspan 승계,연세대학교,149,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000149,200,success,True,5,False,False,False,False,False,False,False,2.0,0.5,,,,,,PASS,PASS,WARN,True,True,False,False,False,False,False,가군,unclassified,True,13,13,False,False,False,False,False,Tier D,입결 점수 필드 부족,department_like,0000149,,False,교회음악과,교회음악과,교회음악과,False,True,False,False,Tier D_no_usable_percentile,,excluded_raw_percentile_70cut_out_of_range_or_missing
269,SRC_0000149_2025_0002_T9_R54,SRC_0000149_2025_0002,U0000149,2024,9,54,,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""예능"", ""교회음악과"", ""2"", ""0.50:1"", ""피아노과"", ""-"", ""310"", ""-"", ""-"", ""-"", ""-"", ""-""]",가군,교회음악과,2,0.50:1,피아노과,-,,,5개 선두 컬럼 rowspan 승계,연세대학교,149,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000149,200,success,True,5,False,False,False,False,False,False,False,2.0,0.5,,,,,,PASS,PASS,WARN,True,True,False,False,False,False,False,가군,unclassified,True,13,13,False,False,False,False,False,Tier D,입결 점수 필드 부족,department_like,0000149,,False,교회음악과,교회음악과,교회음악과,False,True,False,False,Tier D_no_usable_percentile,,excluded_raw_percentile_70cut_out_of_range_or_missing
270,SRC_0000149_2025_0002_T9_R55,SRC_0000149_2025_0002,U0000149,2024,9,55,,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""예능"", ""교회음악과"", ""2"", ""0.50:1"", ""관현악과"", ""-"", ""310"", ""-"", ""-"", ""-"", ""-"", ""-""]",가군,교회음악과,2,0.50:1,관현악과,-,,,5개 선두 컬럼 rowspan 승계,연세대학교,149,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000149,200,success,True,5,False,False,False,False,False,False,False,2.0,0.5,,,,,,PASS,PASS,WARN,True,True,False,False,False,False,False,가군,unclassified,True,13,13,False,False,False,False,False,Tier D,입결 점수 필드 부족,department_like,0000149,,False,교회음악과,교회음악과,교회음악과,False,True,False,False,Tier D_no_usable_percentile,,excluded_raw_percentile_70cut_out_of_range_or_missing
271,SRC_0000149_2025_0002_T9_R56,SRC_0000149_2025_0002,U0000149,2024,9,56,,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""예능"", ""교회음악과"", ""2"", ""0.50:1"", ""작곡과"", ""-"", ""310"", ""-"", ""-"", ""-"", ""-"", ""-""]",가군,교회음악과,2,0.50:1,작곡과,-,,,5개 선두 컬럼 rowspan 승계,연세대학교,149,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000149,200,success,True,5,False,False,False,False,False,False,False,2.0,0.5,,,,,,PASS,PASS,WARN,True,True,False,False,False,False,False,가군,unclassified,True,13,13,False,False,False,False,False,Tier D,입결 점수 필드 부족,department_like,0000149,,False,교회음악과,교회음악과,교회음악과,False,True,False,False,Tier D_no_usable_percentile,,excluded_raw_percentile_70cut_out_of_range_or_missing
272,SRC_0000149_2025_0002_T9_R57,SRC_0000149_2025_0002,U0000149,2024,9,57,,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""체능"", ""체육교육학과"", ""1"", ""5:00:1"", ""0"", ""-"", ""860"", ""-"", ""-"", ""-"", ""-"", ""-""]",가군,체육교육학과,1,5:00:1,0,-,,,1개 선두 컬럼 rowspan 승계,연세대학교,149,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000149,200,success,True,6,False,False,False,False,False,False,False,1.0,5.0,0.0,,,,,PASS,PASS,PASS,True,True,True,False,False,False,False,가군,unclassified,True,13,13,False,False,False,False,False,Tier D,입결 점수 필드 부족,department_like,0000149,,False,체육교육학과,체육교육학과,체육교육,False,True,False,False,Tier D_no_usable_percentile,,excluded_raw_percentile_70cut_out_of_range_or_missing
273,SRC_0000149_2025_0002_T9_R58,SRC_0000149_2025_0002,U0000149,2024,9,58,,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""체능"", ""스포츠응용산업학과"", ""1"", ""5:00:1"", ""0"", ""-"", ""860"", ""-"", ""-"", ""-"", ""-"", ""-""]",가군,스포츠응용산업학과,1,5:00:1,0,-,,,2개 선두 컬럼 rowspan 승계,연세대학교,149,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000149,200,success,True,9,False,False,False,False,False,False,False,1.0,5.0,0.0,,,,,PASS,PASS,PASS,True,True,True,False,False,False,False,가군,unclassified,True,13,13,False,False,False,False,False,Tier D,입결 점수 필드 부족,department_like,0000149,,False,스포츠응용산업학과,스포츠응용산업학과,스포츠응용산업,False,True,False,False,Tier D_no_usable_percentile,,excluded_raw_percentile_70cut_out_of_range_or_missing
274,SRC_0000149_2025_0002_T9_R59,SRC_0000149_2025_0002,U0000149,2024,9,59,,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""의"", ""의예과"", ""1"", ""6:00:1"", ""0"", ""-"", ""910"", ""-"", ""-"", ""-"", ""-"", ""-""]",가군,의예과,1,6:00:1,0,-,,,1개 선두 컬럼 rowspan 승계,연세대학교,149,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000149,200,success,True,3,False,False,False,False,False,False,False,1.0,6.0,0.0,,,,,PASS,PASS,PASS,True,True,True,False,False,False,False,가군,unclassified,True,13,13,False,False,False,False,False,Tier D,입결 점수 필드 부족,department_like,0000149,,False,의예과,의예과,의예과,False,True,False,False,Tier D_no_usable_percentile,,excluded_raw_percentile_70cut_out_of_range_or_missing
275,SRC_0000149_2025_0002_T9_R60,SRC_0000149_2025_0002,U0000149,2024,9,60,,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""치"", ""치의예과"", ""1"", ""7:00:1"", ""2"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",가군,치의예과,1,7:00:1,2,-,,,1개 선두 컬럼 rowspan 승계,연세대학교,149,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000149,200,success,True,4,False,False,False,False,False,False,False,1.0,7.0,2.0,,,,,PASS,PASS,PASS,True,True,True,False,False,False,False,가군,unclassified,True,13,13,False,False,False,False,False,Tier D,입결 점수 필드 부족,department_like,0000149,,False,치의예과,치의예과,치의예과,False,True,False,False,Tier D_no_usable_percentile,,excluded_raw_percentile_70cut_out_of_range_or_missing
276,SRC_0000149_2025_0002_T9_R61,SRC_0000149_2025_0002,U0000149,2024,9,61,,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""약"", ""약학과"", ""2"", ""9:00:1"", ""4"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",가군,약학과,2,9:00:1,4,-,,,1개 선두 컬럼 rowspan 승계,연세대학교,149,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000149,200,success,True,3,False,False,False,False,False,False,False,2.0,9.0,4.0,,,,,PASS,PASS,PASS,True,True,True,False,False,False,False,가군,unclassified,True,13,13,False,False,False,False,False,Tier D,입결 점수 필드 부족,department_like,0000149,,False,약학과,약학과,약,False,True,False,False,Tier D_no_usable_percentile,,excluded_raw_percentile_70cut_out_of_range_or_missing
277,SRC_0000149_2025_0002_T10_R0,SRC_0000149_2025_0002,U0000149,2024,10,0,,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","["""", """", """", """", """", """", ""70% cut"", ""최고점 ( 수능 )"", ""국어"", ""수학"", ""탐구"", ""평균"", ""영어""]",,,,,,70% cut,,,6개 선두 컬럼 rowspan 승계,연세대학교,149,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000149,200,success,True,0,False,False,False,False,False,False,False,,,,70.0,,,,PASS,PASS,PASS,False,False,False,True,False,False,False,,unclassified,True,13,13,False,False,True,False,True,Tier D,입결 점수 필드 부족,unknown,0000149,,False,,,,False,False,False,False,Tier D_no_usable_percentile,,excluded_raw_percentile_70cut_out_of_range_or_missing
278,SRC_0000149_2025_0002_T10_R1,SRC_0000149_2025_0002,U0000149,2024,10,1,,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","["""", """", """", """", """", """", ""70% cut"", ""최고점 ( 수능 )"", ""국어"", ""수학"", ""탐구"", ""백분위"", ""등급""]",,,,,,70% cut,,,11개 선두 컬럼 rowspan 승계,연세대학교,149,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000149,200,success,True,0,False,False,False,False,False,False,False,,,,70.0,,,,PASS,PASS,PASS,False,False,False,True,False,False,False,,unclassified,True,13,13,False,False,True,False,True,Tier D,입결 점수 필드 부족,unknown,0000149,,False,,,,False,False,False,False,Tier D_no_usable_percentile,,excluded_raw_percentile_70cut_out_of_range_or_missing
279,SRC_0000149_2025_0002_T10_R2,SRC_0000149_2025_0002,U0000149,2024,10,2,,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""인문"", ""국어국문학과"", ""13"", ""2.46:1"", ""1"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",가군,국어국문학과,13,2.46:1,1,-,,,,연세대학교,149,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000149,200,success,True,6,False,False,False,False,False,False,False,13.0,2.46,1.0,,,,,PASS,PASS,PASS,True,True,True,False,False,False,False,가군,unclassified,True,13,13,False,False,False,False,False,Tier D,입결 점수 필드 부족,department_like,0000149,,False,국어국문학과,국어국문학과,국어국문,False,True,False,False,Tier D_no_usable_percentile,,excluded_raw_percentile_70cut_out_of_range_or_missing
280,SRC_0000149_2025_0002_T10_R3,SRC_0000149_2025_0002,U0000149,2024,10,3,,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""인문"", ""국어국문학과"", ""13"", ""2.46:1"", ""중어중문학과"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",가군,국어국문학과,13,2.46:1,중어중문학과,-,,,5개 선두 컬럼 rowspan 승계,연세대학교,149,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000149,200,success,True,6,False,False,False,False,False,False,False,13.0,2.46,,,,,,PASS,PASS,WARN,True,True,False,False,False,False,False,가군,unclassified,True,13,13,False,False,False,False,False,Tier D,입결 점수 필드 부족,department_like,0000149,,False,국어국문학과,국어국문학과,국어국문,False,True,False,False,Tier D_no_usable_percentile,,excluded_raw_percentile_70cut_out_of_range_or_missing
281,SRC_0000149_2025_0002_T10_R4,SRC_0000149_2025_0002,U0000149,2024,10,4,,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""인문"", ""국어국문학과"", ""13"", ""2.46:1"", ""영어영문학과"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",가군,국어국문학과,13,2.46:1,영어영문학과,-,,,5개 선두 컬럼 rowspan 승계,연세대학교,149,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000149,200,success,True,6,False,False,False,False,False,False,False,13.0,2.46,,,,,,PASS,PASS,WARN,True,True,False,False,False,False,False,가군,unclassified,True,13,13,False,False,False,False,False,Tier D,입결 점수 필드 부족,department_like,0000149,,False,국어국문학과,국어국문학과,국어국문,False,True,False,False,Tier D_no_usable_percentile,,excluded_raw_percentile_70cut_out_of_range_or_missing
282,SRC_0000149_2025_0002_T10_R5,SRC_0000149_2025_0002,U0000149,2024,10,5,,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""인문"", ""국어국문학과"", ""13"", ""2.46:1"", ""독어독문학과"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",가군,국어국문학과,13,2.46:1,독어독문학과,-,,,5개 선두 컬럼 rowspan 승계,연세대학교,149,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000149,200,success,True,6,False,False,False,False,False,False,False,13.0,2.46,,,,,,PASS,PASS,WARN,True,True,False,False,False,False,False,가군,unclassified,True,13,13,False,False,False,False,False,Tier D,입결 점수 필드 부족,department_like,0000149,,False,국어국문학과,국어국문학과,국어국문,False,True,False,False,Tier D_no_usable_percentile,,excluded_raw_percentile_70cut_out_of_range_or_missing
283,SRC_0000149_2025_0002_T10_R6,SRC_0000149_2025_0002,U0000149,2024,10,6,,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""인문"", ""국어국문학과"", ""13"", ""2.46:1"", ""불어불문학과"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",가군,국어국문학과,13,2.46:1,불어불문학과,-,,,5개 선두 컬럼 rowspan 승계,연세대학교,149,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000149,200,success,True,6,False,False,False,False,False,False,False,13.0,2.46,,,,,,PASS,PASS,WARN,True,True,False,False,False,False,False,가군,unclassified,True,13,13,False,False,False,False,False,Tier D,입결 점수 필드 부족,department_like,0000149,,False,국어국문학과,국어국문학과,국어국문,False,True,False,False,Tier D_no_usable_percentile,,excluded_raw_percentile_70cut_out_of_range_or_missing
284,SRC_0000149_2025_0002_T10_R7,SRC_0000149_2025_0002,U0000149,2024,10,7,,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""인문"", ""국어국문학과"", ""13"", ""2.46:1"", ""노어노문학과"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",가군,국어국문학과,13,2.46:1,노어노문학과,-,,,5개 선두 컬럼 rowspan 승계,연세대학교,149,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000149,200,success,True,6,False,False,False,False,False,False,False,13.0,2.46,,,,,,PASS,PASS,WARN,True,True,False,False,False,False,False,가군,unclassified,True,13,13,False,False,False,False,False,Tier D,입결 점수 필드 부족,department_like,0000149,,False,국어국문학과,국어국문학과,국어국문,False,True,False,False,Tier D_no_usable_percentile,,excluded_raw_percentile_70cut_out_of_range_or_missing
285,SRC_0000149_2025_0002_T10_R8,SRC_0000149_2025_0002,U0000149,2024,10,8,,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""인문"", ""국어국문학과"", ""13"", ""2.46:1"", ""사학과"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",가군,국어국문학과,13,2.46:1,사학과,-,,,5개 선두 컬럼 rowspan 승계,연세대학교,149,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000149,200,success,True,6,False,False,False,False,False,False,False,13.0,2.46,,,,,,PASS,PASS,WARN,True,True,False,False,False,False,False,가군,unclassified,True,13,13,False,False,False,False,False,Tier D,입결 점수 필드 부족,department_like,0000149,,False,국어국문학과,국어국문학과,국어국문,False,True,False,False,Tier D_no_usable_percentile,,excluded_raw_percentile_70cut_out_of_range_or_missing
286,SRC_0000149_2025_0002_T10_R9,SRC_0000149_2025_0002,U0000149,2024,10,9,,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""인문"", ""국어국문학과"", ""13"", ""2.46:1"", ""철학과"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",가군,국어국문학과,13,2.46:1,철학과,-,,,5개 선두 컬럼 rowspan 승계,연세대학교,149,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000149,200,success,True,6,False,False,False,False,False,False,False,13.0,2.46,,,,,,PASS,PASS,WARN,True,True,False,False,False,False,False,가군,unclassified,True,13,13,False,False,False,False,False,Tier D,입결 점수 필드 부족,department_like,0000149,,False,국어국문학과,국어국문학과,국어국문,False,True,False,False,Tier D_no_usable_percentile,,excluded_raw_percentile_70cut_out_of_range_or_missing
287,SRC_0000149_2025_0002_T10_R10,SRC_0000149_2025_0002,U0000149,2024,10,10,,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""인문"", ""국어국문학과"", ""13"", ""2.46:1"", ""문헌정보학과"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",가군,국어국문학과,13,2.46:1,문헌정보학과,-,,,5개 선두 컬럼 rowspan 승계,연세대학교,149,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000149,200,success,True,6,False,False,False,False,False,False,False,13.0,2.46,,,,,,PASS,PASS,WARN,True,True,False,False,False,False,False,가군,unclassified,True,13,13,False,False,False,False,False,Tier D,입결 점수 필드 부족,department_like,0000149,,False,국어국문학과,국어국문학과,국어국문,False,True,False,False,Tier D_no_usable_percentile,,excluded_raw_percentile_70cut_out_of_range_or_missing
