column,count,mean,std,min,25%,50%,75%,max
2008__공학__빈도,25.0,7711.16,19226.39443291435,99.0,589.0,1692.0,6015.0,96395.0
2008__공학__비중,25.0,7.9559999999999995,19.953029845113747,0.1,0.6,1.7,6.2,100.0
2008__자연__빈도,25.0,3041.6,7629.281988933603,75.0,318.0,655.0,2135.0,38025.0
2008__자연__비중,25.0,7.968000000000001,20.07099316592646,0.1,0.8,1.7,5.6,100.0
2008__의약__빈도,25.0,2649.36,8324.58185576509,0.0,45.0,90.0,299.0,33121.0
2008__의약__비중,25.0,7.952000000000001,25.143523354268922,0.0,0.1,0.2,0.9,100.0
2008__예체능__빈도,25.0,4158.64,10588.083092483423,19.0,169.0,709.0,1162.0,51989.0
2008__예체능__비중,25.0,7.96,20.372898664647604,0.0,0.3,1.3,2.2,100.0
2009__전체__빈도,25.0,28821.84,72142.46434467936,510.0,2998.0,9337.0,20009.0,360280.0
2009__전체__비중,25.0,7.9479999999999995,20.031644132888015,0.1,0.8,2.5,5.5,100.0
2009__인문__빈도,25.0,2500.72,6615.985833066251,0.0,91.0,314.0,1867.0,31265.0
2009__인문__비중,25.0,7.956,21.169476453926144,0.0,0.2,1.0,5.9,100.0
2009__사회__빈도,25.0,8563.16,22566.735190097832,68.0,811.0,1518.0,2715.0,107044.0
2009__사회__비중,25.0,7.944,21.089730518271995,0.0,0.7,1.4,2.5,100.0
2009__교육__빈도,25.0,1984.36,5690.098145609323,0.0,0.0,72.0,209.0,24809.0
2009__교육__비중,25.0,7.968,22.935647654542773,0.0,0.0,0.2,0.8,100.0
2009__공학__빈도,25.0,6858.6,17144.965317841852,171.0,425.0,1270.0,6139.0,85738.0
2009__공학__비중,25.0,7.944,20.00895799385865,0.1,0.4,1.4,7.1,100.0
2009__자연__빈도,25.0,2650.56,6625.332149409567,49.0,298.0,725.0,1397.0,33137.0
2009__자연__비중,25.0,7.952000000000001,20.003252235574095,0.1,0.9,2.1,4.2,100.0
2009__의약__빈도,25.0,2577.44,8044.271114070353,0.0,41.0,113.0,489.0,32223.0
2009__의약__비중,25.0,7.96,24.96570981700033,0.0,0.1,0.3,1.5,100.0
2009__예체능__빈도,25.0,3684.44,9370.614459041626,29.0,196.0,549.0,1030.0,46060.0
2009__예체능__비중,25.0,7.952000000000001,20.352090801684234,0.0,0.4,1.1,2.2,100.0
2010__전체__빈도,25.0,30120.84,75457.77149377436,571.0,2767.0,9656.0,20792.0,376517.0
2010__전체__비중,25.0,7.9479999999999995,20.04796581534729,0.1,0.7,2.5,5.5,100.0
2010__인문__빈도,25.0,2734.2,7269.845367452231,0.0,55.0,158.0,2081.0,34182.0
2010__인문__비중,25.0,7.951999999999999,21.273636266515418,0.0,0.1,0.4,6.0,100.0
2010__사회__빈도,25.0,8794.04,23273.671282302384,57.0,723.0,1372.0,2602.0,109932.0
2010__사회__비중,25.0,7.952000000000001,21.178273458114255,0.0,0.6,1.2,2.3,100.0
2010__교육__빈도,25.0,1988.08,5680.564642709384,0.0,38.0,118.0,332.0,24855.0
2010__교육__비중,25.0,7.968,22.858745955687656,0.0,0.1,0.4,1.3,100.0
2010__공학__빈도,25.0,6960.48,17330.297605446176,128.0,596.0,1355.0,6102.0,87012.0
2010__공학__비중,25.0,7.948,19.92632513368517,0.1,0.6,1.5,7.0,100.0
2010__자연__빈도,25.0,2942.36,7415.401651742585,55.0,312.0,628.0,1482.0,36785.0
2010__자연__비중,25.0,7.96,20.166825068248432,0.1,0.8,1.7,4.0,100.0
2010__의약__빈도,25.0,2697.12,8378.402201096182,0.0,49.0,106.0,389.0,33721.0
2010__의약__비중,25.0,7.9559999999999995,24.847251357041486,0.0,0.1,0.3,1.1,100.0
2010__예체능__빈도,25.0,4001.8,10159.156190353606,26.0,225.0,680.0,970.0,50027.0
2010__예체능__비중,25.0,7.956,20.313872107503286,0.0,0.4,1.3,1.9,100.0
2011__전체__빈도,25.0,30454.16,76366.69645406083,772.0,2833.0,9276.0,20915.0,380683.0
2011__전체__비중,25.0,7.959999999999999,20.067947079858467,0.2,0.7,2.4,5.4,100.0
2011__인문__빈도,25.0,2688.0,7100.515961299338,0.0,167.0,271.0,1699.0,33605.0
2011__인문__비중,25.0,7.951999999999999,21.135379501363744,0.0,0.4,0.8,5.0,100.0
2011__사회__빈도,25.0,8854.0,23294.383072964178,134.0,797.0,1443.0,3426.0,110681.0
2011__사회__비중,25.0,7.952000000000001,21.05415873408387,0.1,0.7,1.3,3.0,100.0
2011__교육__빈도,25.0,1941.8,5405.81850879217,0.0,37.0,132.0,479.0,24277.0
2011__교육__비중,25.0,7.956,22.274407586585404,0.0,0.1,0.5,1.9,100.0
2011__공학__빈도,25.0,7253.08,18058.869030479178,199.0,708.0,1448.0,7115.0,90669.0
2011__공학__비중,25.0,7.952000000000001,19.926868795673844,0.2,0.7,1.5,7.8,100.0
2011__자연__빈도,25.0,3005.64,7563.119274258914,51.0,257.0,781.0,1543.0,37576.0
2011__자연__비중,25.0,7.948,20.13992965893046,0.1,0.6,2.0,4.1,100.0
2011__의약__빈도,25.0,2727.48,8272.398554429867,0.0,57.0,222.0,485.0,34099.0
2011__의약__비중,25.0,7.9639999999999995,24.26688209611335,0.0,0.1,0.6,1.4,100.0
2011__예체능__빈도,25.0,3981.36,10093.051784437317,0.0,212.0,649.0,1396.0,49773.0
2011__예체능__비중,25.0,7.96,20.284826020123187,0.0,0.4,1.3,2.8,100.0
2012__전체__빈도,25.0,30394.6,76073.0697131602,688.0,2853.0,10079.0,21726.0,379938.0
2012__전체__비중,25.0,7.9479999999999995,20.034826344809346,0.1,0.7,2.6,5.7,100.0
2012__인문__빈도,25.0,2535.0,6746.148191128525,10.0,86.0,279.0,1412.0,31694.0
2012__인문__비중,25.0,7.951999999999999,21.289710347176324,0.0,0.2,0.8,4.4,100.0
2012__사회__빈도,25.0,8991.12,23896.78299883341,170.0,657.0,1559.0,3545.0,112395.0
2012__사회__비중,25.0,7.948,21.270952807369333,0.1,0.5,1.3,3.1,100.0
2012__교육__빈도,25.0,1803.44,5130.9791550931095,0.0,25.0,67.0,303.0,22547.0
2012__교육__비중,25.0,7.96,22.75803887274414,0.0,0.1,0.2,1.3,100.0
2012__공학__빈도,25.0,7380.64,18391.270202372285,106.0,562.0,1694.0,4601.0,92264.0
2012__공학__비중,25.0,7.964000000000001,19.93643816399175,0.1,0.6,1.8,4.9,100.0
2012__자연__빈도,25.0,2759.68,6922.53519143577,78.0,304.0,678.0,2158.0,34502.0
2012__자연__비중,25.0,7.94,20.07859556841564,0.2,0.8,1.9,6.2,100.0
2012__의약__빈도,25.0,2875.08,8935.057824472467,0.0,37.0,146.0,491.0,35944.0
2012__의약__비중,25.0,7.956,24.865522985317106,0.0,0.1,0.4,1.3,100.0
2012__예체능__빈도,25.0,4046.68,10290.767944781055,43.0,248.0,614.0,1803.0,50589.0
2012__예체능__비중,25.0,7.944000000000001,20.351250575824572,0.0,0.4,1.2,3.5,100.0
2013__전체__빈도,25.0,28946.48,72129.16202729657,635.0,2634.0,9374.0,19680.0,361837.0
2013__전체__비중,25.0,7.960000000000001,19.94352442941484,0.1,0.7,2.5,5.4,100.0
2013__인문__빈도,25.0,2333.76,6143.75884048194,23.0,109.0,229.0,1108.0,29178.0
2013__인문__비중,25.0,7.948,21.06573283795273,0.0,0.3,0.7,3.8,100.0
2013__사회__빈도,25.0,8375.24,22224.372023899046,164.0,729.0,1557.0,2981.0,104696.0
2013__사회__비중,25.0,7.948,21.235762289119737,0.1,0.6,1.4,2.8,100.0
2013__교육__빈도,25.0,1821.76,5238.760797173316,0.0,32.0,86.0,251.0,22776.0
2013__교육__비중,25.0,7.960000000000001,23.01316652121853,0.0,0.1,0.3,1.1,100.0
2013__공학__빈도,25.0,7054.56,17559.732994553193,90.0,600.0,1719.0,4464.0,88188.0
2013__공학__비중,25.0,7.96,19.921951878936632,0.1,0.6,1.9,5.0,100.0
2013__자연__빈도,25.0,2680.48,6688.972019426204,25.0,408.0,639.0,1863.0,33511.0
2013__자연__비중,25.0,7.960000000000001,19.968996803378314,0.0,1.2,1.9,5.5,100.0
2013__의약__빈도,25.0,2872.2,8779.324931337262,0.0,108.0,200.0,461.0,35908.0
2013__의약__비중,25.0,7.960000000000001,24.45744603728416,0.0,0.3,0.5,1.2,100.0
2013__예체능__빈도,25.0,3805.8,9688.050186527042,0.0,229.0,565.0,2061.0,47577.0
2013__예체능__비중,25.0,7.9559999999999995,20.371161806174268,0.0,0.4,1.1,4.3,100.0
2014__전체__빈도,25.0,29608.84,73655.85563544829,550.0,3381.0,8684.0,18608.0,370115.0
2014__전체__비중,25.0,7.9559999999999995,19.90732863378041,0.1,0.9,2.3,5.0,100.0
2014__인문__빈도,25.0,2391.32,6326.922742797903,22.0,88.0,258.0,1125.0,29898.0
2014__인문__비중,25.0,7.9559999999999995,21.169771688266582,0.0,0.2,0.8,3.7,100.0
2014__사회__빈도,25.0,8375.84,22195.108328713635,102.0,652.0,1512.0,3240.0,104704.0
2014__사회__비중,25.0,7.952000000000001,21.210141442244087,0.0,0.6,1.4,3.0,100.0
2014__교육__빈도,25.0,1852.4,5252.027529123077,0.0,18.0,104.0,422.0,23160.0
2014__교육__비중,25.0,7.972,22.679570836621522,0.0,0.0,0.4,1.8,100.0
2014__공학__빈도,25.0,7084.04,17624.79058617908,135.0,507.0,1636.0,4910.0,88556.0
2014__공학__비중,25.0,7.944000000000001,19.911095734121048,0.1,0.5,1.8,5.5,100.0
2014__자연__빈도,25.0,2766.36,6901.481229175854,88.0,321.0,622.0,2104.0,34585.0
2014__자연__비중,25.0,7.9479999999999995,19.96507617482755,0.2,0.9,1.7,6.0,100.0
2014__의약__빈도,25.0,3188.68,10024.707604713467,0.0,85.0,180.0,461.0,39864.0
2014__의약__비중,25.0,7.964000000000001,25.153973841124984,0.0,0.2,0.4,1.1,100.0
2014__예체능__빈도,25.0,3947.2,10067.947767544287,0.0,210.0,466.0,2556.0,49346.0
2014__예체능__비중,25.0,7.959999999999999,20.40618778704146,0.0,0.4,0.9,5.1,100.0
2015__전체__빈도,25.0,30350.92,75547.83280198491,718.0,3663.0,10013.0,19476.0,379391.0
2015__전체__비중,25.0,7.94,19.927660842825148,0.1,0.9,2.6,5.1,100.0
2015__인문__빈도,25.0,2634.88,6934.784966144707,38.0,130.0,261.0,1153.0,32942.0
2015__인문__비중,25.0,7.948,21.05706769709401,0.1,0.3,0.7,3.5,100.0
2015__사회__빈도,25.0,8670.4,22964.645778892387,144.0,492.0,1898.0,3548.0,108386.0
2015__사회__비중,25.0,7.9559999999999995,21.198193319243035,0.1,0.4,1.7,3.2,100.0
2015__교육__빈도,25.0,1858.76,5272.159276804903,0.0,22.0,69.0,457.0,23239.0
2015__교육__비중,25.0,7.960000000000001,22.69098572855162,0.0,0.0,0.3,1.9,100.0
2015__공학__빈도,25.0,7251.08,18050.350324208855,65.0,736.0,1846.0,5058.0,90645.0
2015__공학__비중,25.0,7.951999999999999,19.920448455460704,0.0,0.8,2.0,5.5,100.0
2015__자연__빈도,25.0,2835.92,7072.457222210679,31.0,280.0,641.0,2189.0,35455.0
2015__자연__비중,25.0,7.9559999999999995,19.95979458812139,0.0,0.7,1.8,6.1,100.0
2015__의약__빈도,25.0,3247.08,10254.98709945556,0.0,67.0,133.0,498.0,40593.0
2015__의약__비중,25.0,7.9639999999999995,25.271704862685198,0.0,0.1,0.3,1.2,100.0
2015__예체능__빈도,25.0,3849.84,9789.904918162723,0.0,224.0,595.0,2330.0,48128.0
2015__예체능__비중,25.0,7.960000000000001,20.346908037013062,0.0,0.4,1.2,4.8,100.0
2016__전체__빈도,25.0,31053.16,77318.75412843468,557.0,3479.0,11803.0,19698.0,388170.0
2016__전체__비중,25.0,7.952000000000001,19.929315091091315,0.1,0.8,3.0,5.0,100.0
2016__인문__빈도,25.0,2697.72,7163.951205631335,0.0,144.0,287.0,1424.0,33728.0
2016__인문__비중,25.0,7.96,21.249862744654767,0.0,0.4,0.8,4.2,100.0
2016__사회__빈도,25.0,8501.92,22578.87501980557,40.0,692.0,1636.0,3334.0,106280.0
2016__사회__비중,25.0,7.956,21.252707278524934,0.0,0.6,1.5,3.1,100.0
2016__교육__빈도,25.0,1765.04,4955.399533841848,0.0,0.0,74.0,337.0,22066.0
2016__교육__비중,25.0,7.968000000000001,22.465449769219695,0.0,0.0,0.3,1.5,100.0
2016__공학__빈도,25.0,7588.52,18887.695064335756,106.0,537.0,2043.0,4931.0,94863.0
2016__공학__비중,25.0,7.952000000000001,19.920322955882686,0.1,0.5,2.1,5.1,100.0
2016__자연__빈도,25.0,2967.08,7409.97470710933,61.0,319.0,686.0,1743.0,37094.0
2016__자연__비중,25.0,7.948,19.985059419476336,0.1,0.8,1.8,4.6,100.0
2016__의약__빈도,25.0,3486.64,10966.251356928371,0.0,75.0,150.0,580.0,43588.0
2016__의약__비중,25.0,7.959999999999997,25.167588283345705,0.0,0.1,0.3,1.3,100.0
2016__예체능__빈도,25.0,4043.4,10316.464906481611,27.0,187.0,599.0,2204.0,50548.0
2016__예체능__비중,25.0,7.951999999999999,20.41582556090577,0.0,0.3,1.1,4.3,100.0
