column,count,mean,std,min,25%,50%,75%,max
2010__여자__비중,25.0,7.96,20.433020661011756,0.0,0.3,0.8,5.5,100.0
2011__전체__빈도,25.0,30454.16,76366.69645406083,772.0,2833.0,9276.0,20915.0,380683.0
2011__전체__비중,25.0,7.959999999999999,20.067947079858467,0.2,0.7,2.4,5.4,100.0
2011__남자__빈도,25.0,15171.2,37677.61163808024,430.0,2232.0,4508.0,11488.0,189647.0
2011__남자__비중,25.0,7.951999999999999,19.87712504362741,0.2,1.1,2.3,6.0,100.0
2011__여자__빈도,25.0,15282.4,38995.707752050526,89.0,420.0,1996.0,10424.0,191036.0
2011__여자__비중,25.0,7.9559999999999995,20.41800839128701,0.0,0.2,1.0,5.4,100.0
2012__전체__빈도,25.0,30394.6,76073.0697131602,688.0,2853.0,10079.0,21726.0,379938.0
2012__전체__비중,25.0,7.9479999999999995,20.034826344809346,0.1,0.7,2.6,5.7,100.0
2012__남자__빈도,25.0,15042.84,37265.56457786017,308.0,2390.0,4578.0,12236.0,188041.0
2012__남자__비중,25.0,7.956,19.82584760693306,0.1,1.2,2.4,6.5,100.0
2012__여자__빈도,25.0,15351.28,39180.63477080653,116.0,486.0,1674.0,10700.0,191897.0
2012__여자__비중,25.0,7.9479999999999995,20.427598161963793,0.0,0.2,0.8,5.5,100.0
2013__전체__빈도,25.0,28946.48,72129.16202729657,635.0,2634.0,9374.0,19680.0,361837.0
2013__전체__비중,25.0,7.960000000000001,19.94352442941484,0.1,0.7,2.5,5.4,100.0
2013__남자__빈도,25.0,14186.24,35032.288032232966,348.0,2336.0,5123.0,9241.0,177333.0
2013__남자__비중,25.0,7.948,19.76767394847794,0.1,1.3,2.8,5.2,100.0
2013__여자__빈도,25.0,14759.92,37562.28588504698,172.0,793.0,1601.0,10809.0,184504.0
2013__여자__비중,25.0,7.9479999999999995,20.365312011686278,0.0,0.4,0.8,5.8,100.0
2014__전체__빈도,25.0,29608.84,73655.85563544829,550.0,3381.0,8684.0,18608.0,370115.0
2014__전체__비중,25.0,7.9559999999999995,19.90732863378041,0.1,0.9,2.3,5.0,100.0
2014__남자__빈도,25.0,14422.8,35499.66663106384,201.0,2966.0,4759.0,8956.0,180291.0
2014__남자__비중,25.0,7.9479999999999995,19.70006598973719,0.1,1.6,2.6,4.9,100.0
2014__여자__빈도,25.0,15185.4,38644.64670451351,203.0,741.0,1977.0,11621.0,189824.0
2014__여자__비중,25.0,7.944000000000001,20.36621139698463,0.1,0.3,1.0,6.1,100.0
2015__전체__빈도,25.0,30350.92,75547.83280198491,718.0,3663.0,10013.0,19476.0,379391.0
2015__전체__비중,25.0,7.94,19.927660842825148,0.1,0.9,2.6,5.1,100.0
2015__남자__빈도,25.0,14846.2,36614.16788735384,364.0,2544.0,5800.0,9346.0,185584.0
2015__남자__비중,25.0,7.948,19.74109757164817,0.1,1.3,3.1,5.0,100.0
2015__여자__빈도,25.0,15503.96,39389.76081365139,105.0,888.0,1969.0,10389.0,193806.0
2015__여자__비중,25.0,7.964000000000001,20.331315746896458,0.0,0.4,1.0,5.3,100.0
2016__전체__빈도,25.0,31053.16,77318.75412843468,557.0,3479.0,11803.0,19698.0,388170.0
2016__전체__비중,25.0,7.952000000000001,19.929315091091315,0.1,0.8,3.0,5.0,100.0
2016__남자__빈도,25.0,15195.04,37459.52135915068,266.0,2629.0,6264.0,10015.0,189944.0
2016__남자__비중,25.0,7.9559999999999995,19.731300852537153,0.1,1.3,3.2,5.2,100.0
2016__여자__빈도,25.0,15857.48,40298.74789423777,201.0,786.0,1853.0,10924.0,198225.0
2016__여자__비중,25.0,7.9479999999999995,20.340151589077863,0.1,0.3,0.9,5.5,100.0
