search_term,outcome_row_id,school_name_raw,dept_name_raw,major_group_7,major7_mapping_method,major7_mapping_confidence,major7_evidence
심리,OC2024_05580,서원대학교,상담심리전공 | 상담심리학과,SOC,keyword_rule,medium,SOC:심리/상담
심리,OC2024_05648,선문대학교,상담ㆍ산업심리학과,SOC,keyword_rule,medium,SOC:심리/상담
심리,OC2024_05649,선문대학교,상담산업심리학과,SOC,keyword_rule,medium,SOC:심리/상담
심리,OC2024_05650,선문대학교,상담심리학과,SOC,keyword_rule,medium,SOC:심리/상담
심리,OC2024_05651,선문대학교,상담심리사회복지학과,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
심리,OC2024_05795,성균관대학교,심리학과,SOC,keyword_rule,medium,SOC:심리
심리,OC2024_05860,성신여자대학교,심리학과,SOC,keyword_rule,medium,SOC:심리
심리,OC2024_05918,세명대학교,상담심리학과,SOC,keyword_rule,medium,SOC:심리/상담
심리,OC2024_06077,송원대학교,상담심리학과,SOC,keyword_rule,medium,SOC:심리/상담
심리,OC2024_06193,숙명여자대학교,사회심리학과,SOC,keyword_rule,medium,SOC:심리
심리,OC2024_06445,신라대학교,복지상담학부 상담심리복지전공,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
심리,OC2024_06456,신라대학교,상담심리복지학과,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
심리,OC2024_06575,신한대학교_제2캠퍼스,상담심리학과,SOC,keyword_rule,medium,SOC:심리/상담
심리,OC2024_06633,아주대학교,심리학과,SOC,keyword_rule,medium,SOC:심리
심리,OC2024_06749,연세대학교,심리학과,SOC,keyword_rule,medium,SOC:심리
심리,OC2024_06908,영남대학교,심리학과,SOC,keyword_rule,medium,SOC:심리
심리,OC2024_06961,영남신학대학교,상담심리학과,SOC,keyword_rule,medium,SOC:심리/상담
심리,OC2024_07112,우석대학교,상담심리학과,SOC,keyword_rule,medium,SOC:심리/상담
심리,OC2024_07123,우석대학교,심리학과,SOC,keyword_rule,medium,SOC:심리
심리,OC2024_07124,우석대학교,심리운동・상담학과,SOC,keyword_rule,medium,SOC:심리/상담
심리,OC2024_07542,이화여자대학교,심리학과,SOC,keyword_rule,medium,SOC:심리
심리,OC2024_07543,이화여자대학교,심리학전공,SOC,keyword_rule,medium,SOC:심리
심리,OC2024_07611,인제대학교,상담심리치료학과,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
심리,OC2024_07776,인하대학교,아동심리학과,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
심리,OC2024_07859,전남대학교,심리학과,SOC,keyword_rule,medium,SOC:심리
심리,OC2024_08013,전북대학교,심리학과,SOC,keyword_rule,medium,SOC:심리
심리,OC2024_08129,전주대학교,상담심리학과,SOC,keyword_rule,medium,SOC:심리/상담
심리,OC2024_08146,전주대학교,예술심리치료학과,MED,inherited_headcount,high,D01 v2 high-confidence match 대계열=의약계열
심리,OC2024_08332,조선대학교,상담심리학과,SOC,keyword_rule,medium,SOC:심리/상담
심리,OC2024_08479,중앙대학교,심리학과,SOC,keyword_rule,medium,SOC:심리
심리,OC2024_08582,차의과학대학교,상담심리학과,SOC,keyword_rule,medium,SOC:심리/상담
심리,OC2024_08847,충남대학교,심리학과,SOC,keyword_rule,medium,SOC:심리
심리,OC2024_08953,충북대학교,심리학과,SOC,keyword_rule,medium,SOC:심리
심리,OC2024_09080,한경국립대학교,상담심리학전공,SOC,keyword_rule,medium,SOC:심리/상담
심리,OC2024_09403,한국침례신학대학교,상담심리학과,SOC,keyword_rule,medium,SOC:심리/상담
심리,OC2024_09460,한남대학교,상담심리학과,SOC,keyword_rule,medium,SOC:심리/상담
심리,OC2024_09505,한동대학교,상담심리사회복지학부,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
심리,OC2024_09575,한림대학교,심리학과,SOC,keyword_rule,medium,SOC:심리
심리,OC2024_09761,한신대학교,심리․아동학부,SOC,keyword_rule,medium,SOC:심리
심리,OC2024_09762,한신대학교,심리・아동학,SOC,keyword_rule,medium,SOC:심리
심리,OC2024_09774,한신대학교,임상심리전공,SOC,keyword_rule,medium,SOC:심리
심리,OC2024_09846,한양대학교,심리뇌과학전공,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
심리,OC2024_09929,한일장신대학교,심리상담학과,SOC,keyword_rule,medium,SOC:심리/상담
심리,OC2024_09996,호남대학교,상담심리학과,SOC,keyword_rule,medium,SOC:심리/상담
심리,OC2024_10073,호서대학교,산업심리학과,SOC,keyword_rule,medium,SOC:심리
심리,OC2024_10239,화성의과학대학교,의료심리학과,HUM,inherited_headcount,high,D01 v2 high-confidence match 대계열=인문계열
식품영양,OC2024_00056,가천대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_00200,가톨릭대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_00264,강서대학교,식품영양학과 | 식품영양학부(식품영양학전공) | 식품영양학과,NAT,exact_dictionary,medium,unique dictionary inherited from matched rows: dept_field_std=식품영양
식품영양,OC2024_00455,강원대학교_제2캠퍼스,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_00596,건국대학교(글로컬)_분교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_00597,건국대학교(글로컬)_분교,식품영양학전공 트랙,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_00832,경남대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_00991,경북대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_01139,경상국립대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_01261,경성대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_01453,경희대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_01555,계명대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_01735,고신대학교,식품영양학과 | 식품영양학부 | 식품영양학과,NAT,exact_dictionary,medium,unique dictionary inherited from matched rows: dept_field_std=식품영양
식품영양,OC2024_01886,광주대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_01926,광주여자대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_01965,국립강릉원주대학교(폐교),식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_02041,국립경국대학교,식품영양학과,NAT,exact_dictionary,medium,unique dictionary inherited from matched rows: dept_field_std=식품영양
식품영양,OC2024_02147,국립공주대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_02148,국립공주대학교,식품영양학전공,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_02230,국립군산대학교,식품생명과학부(식품영양학전공),NAT,exact_dictionary,medium,unique dictionary inherited from matched rows: dept_field_std=식품생명과
식품영양,OC2024_02231,국립군산대학교,식품영양학과,NAT,exact_dictionary,medium,unique dictionary inherited from matched rows: dept_field_std=식품영양
식품영양,OC2024_02326,국립목포대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_02439,국립부경대학교,식품영양학전공,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_02528,국립순천대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_02597,국립창원대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_02653,국립한국교통대학교,식품영양학전공,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_02813,국민대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_02874,극동대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_02916,김천대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_02986,남부대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_03112,단국대학교_제2캠퍼스,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_03211,대구가톨릭대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_03327,대구대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_03449,대구한의대학교,식품영양학과 | 식품영양학과 | 식품영양전공,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_03450,대구한의대학교,식품영양학전공,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_03550,대전대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_03611,대진대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_03680,덕성여자대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_03681,덕성여자대학교,식품영양학전공,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_03913,동덕여자대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_03929,동덕여자대학교,자연과학부 식품영양학전공,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_03993,동명대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_04078,동서대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_04140,동신대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_04218,동아대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_04391,동의대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_04480,명지대학교,식품영양학과,NAT,exact_dictionary,medium,unique dictionary inherited from matched rows: dept_field_std=식품영양
식품영양,OC2024_04681,배재대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_04682,배재대학교,식품영양학전공,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_04840,부산대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_04987,삼육대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_05028,상명대학교,외식의류학부 식품영양학전공,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_05143,상지대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_05144,상지대학교,식품영양학전공,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_05387,서울대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_05527,서울여자대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_05528,서울여자대학교,식품영양학전공,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_05589,서원대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_05859,성신여자대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_05905,세명대학교,바이오식품영양학부,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_06079,송원대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_06131,수원대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_06201,숙명여자대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_06265,순천향대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_06465,신라대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_06466,신라대학교,식품영양학전공,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_06581,신한대학교_제2캠퍼스,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_06662,안양대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_06745,연세대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_06906,영남대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_07073,용인대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_07122,우석대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_07256,울산대학교,식품영양학전공,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_07329,원광대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_07388,위덕대학교,식품영양학전공,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_07464,을지대학교_제2캠퍼스,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_07541,이화여자대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_07616,인제대학교,식품영양・식품공학부,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_07774,인하대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_07856,전남대학교,식품영양과학부,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_08008,전북대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_08136,전주대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_08253,제주대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_08344,조선대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_08427,중부대학교,식품영양학전공,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_08512,중앙대학교_제2캠퍼스,식품공학부(식품공학전공) | 식품공학부(식품영양전공),NAT,exact_dictionary,medium,unique dictionary inherited from matched rows: dept_field_std=식품공
식품영양,OC2024_08602,창신대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_08628,청운대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_08845,충남대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_08951,충북대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_09092,한경국립대학교,식품영양학전공,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_09220,한국방송통신대학교,생활과학부 식품영양학전공,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_09466,한남대학교,식품영양학과,NAT,exact_dictionary,medium,unique dictionary inherited from matched rows: dept_field_std=식품영양
식품영양,OC2024_09574,한림대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_09843,한양대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_10001,호남대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
식품영양,OC2024_10084,호서대학교,식품영양학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
건축,OC2024_00017,가천대학교,건축학부,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_00018,가천대학교,건축공학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_00019,가천대학교,건축학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_00058,가천대학교,실내건축학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_00097,가톨릭관동대학교,건축공학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_00098,가톨릭관동대학교,건축학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_00271,강원대학교,건축학과(5),ENG,exact_dictionary,medium,unique dictionary inherited from matched rows: dept_field_std=건축
건축,OC2024_00272,강원대학교,건축·토목·환경공학부,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_00273,강원대학교,건축공학전공,ENG,exact_dictionary,medium,unique dictionary inherited from matched rows: dept_field_std=건축공학
건축,OC2024_00274,강원대학교,건축학전공(5년제),ENG,exact_dictionary,medium,unique dictionary inherited from matched rows: dept_field_std=건축학
건축,OC2024_00426,강원대학교_제2캠퍼스,건설융합학부 건축공학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_00427,강원대학교_제2캠퍼스,건설융합학부 건축학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_00429,강원대학교_제2캠퍼스,건축디자인학과,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
건축,OC2024_00430,강원대학교_제2캠퍼스,건축시스템공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_00431,강원대학교_제2캠퍼스,건축학전공(5년제),ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_00486,건국대학교,건축학과 | 건축학부,ENG,exact_dictionary,medium,unique dictionary inherited from matched rows: dept_field_std=건축
건축,OC2024_00487,건국대학교,건축공학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_00488,건국대학교,건축학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_00682,경기대학교,건축학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_00683,경기대학교,건축공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_00753,경남과학기술대학교(폐교),건축학과(5),ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_00754,경남과학기술대학교(폐교),건축공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_00793,경남대학교,건축학부,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_00794,경남대학교,건축공학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_00795,경남대학교,건축학전공(5년),ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_00894,경동대학교_제4캠퍼스,건축공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_00895,경동대학교_제4캠퍼스,건축디자인학과,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
건축,OC2024_00922,경북대학교,건축학부(건축공학전공) | 건축학부(건축학전공),ENG,exact_dictionary,medium,unique dictionary inherited from matched rows: dept_field_std=건축
건축,OC2024_00923,경북대학교,건축・토목공학부 건축공학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_01079,경상국립대학교,건축학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_01080,경상국립대학교,건축공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_01081,경상국립대학교,건축공학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_01082,경상국립대학교,건축시스템공학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_01216,경성대학교,건축학과(5년제),ENG,exact_dictionary,medium,unique dictionary inherited from matched rows: dept_field_std=건축
건축,OC2024_01263,경성대학교,실내건축학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_01362,경일대학교,건축디자인과(5년제),ART,keyword_rule,medium,ART:디자인
건축,OC2024_01363,경일대학교,건축토목공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_01383,경일대학교,스마트공학부 건축토목공학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_01407,경희대학교,건축학과,ENG,exact_dictionary,medium,unique dictionary inherited from matched rows: dept_field_std=건축
건축,OC2024_01408,경희대학교,건축공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_01508,계명대학교,건축학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_01509,계명대학교,건축공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_01600,고려대학교,건축학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_01601,고려대학교,건축사회환경공학부,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_01774,광운대학교,건축학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_01775,광운대학교,건축공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_01856,광주대학교,건축학부,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_01927,광주여자대학교,실내건축디자인학과,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
건축,OC2024_02004,국립경국대학교,건축공학과,ENG,exact_dictionary,medium,unique dictionary inherited from matched rows: dept_field_std=건축공
건축,OC2024_02078,국립공주대학교,건축학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_02079,국립공주대학교,건축학부 건축공학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_02096,국립공주대학교,그린스마트건축공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_02207,국립군산대학교,건축공학부,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_02267,국립금오공과대학교,건축공학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_02268,국립금오공과대학교,건축학전공(5년),ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_02297,국립목포대학교,건축학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_02298,국립목포대학교,건축・토목공학과(건축공학심화트랙) | 건축・토목공학과(토목공학트랙) | 건축・토목공학과(건축공학심화트랙),ENG,exact_dictionary,medium,unique dictionary inherited from matched rows: dept_field_std=건축토목공
건축,OC2024_02299,국립목포대학교,건축공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_02376,국립부경대학교,건축공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_02377,국립부경대학교,건축학전공(5년),ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_02496,국립순천대학교,건축학부,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_02563,국립창원대학교,건축학부 건축공학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_02564,국립창원대학교,건축학부 건축학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_02621,국립한국교통대학교,건축학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_02622,국립한국교통대학교,건축공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_02623,국립한국교통대학교,건축공학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_02624,국립한국교통대학교,건축학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_02716,국립한국해양대학교,해양공간건축학부,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_02726,국립한밭대학교,건축학과(5년제),ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_02727,국립한밭대학교,건축공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_02770,국민대학교,건축설계전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_02771,국민대학교,건축시스템전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_02999,남서울대학교,건축학과(5),ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_03000,남서울대학교,건축공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_03039,단국대학교,건축학과 | 건축학부,ENG,exact_dictionary,medium,unique dictionary inherited from matched rows: dept_field_std=건축
건축,OC2024_03146,대구가톨릭대학교,건축학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_03147,대구가톨릭대학교,건축공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_03287,대구대학교,건축공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_03329,대구대학교,실내건축디자인학과,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
건축,OC2024_03374,대구예술대학교,건축실내디자인전공,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
건축,OC2024_03398,대구한의대학교,건축학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
건축,OC2024_03442,대구한의대학교,스마트시티건축학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
